id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2527962723,6,5,1,0,9,5icuo8utnztpsd9l03gdd68dl,1,57.4,-1.6,2023-04-03T02:05:18.788Z,2023-04-03T02:05:27Z,4160142251,347,,4160142249,56,Right,4160142253,233,5,,,,,,,,,,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962725,7,1,1,0,13,5icuo8utnztpsd9l03gdd68dl,1,47.2,0,2023-04-03T02:05:22.143Z,2023-04-09T09:35:05Z,4160142265,107,,4160142269,140,33.8,4160142271,141,5.0,4160142267,56,Back,4160142273,212,14.6,4160142275,213,2.9,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962731,8,1,1,0,16,5icuo8utnztpsd9l03gdd68dl,1,30.1,11,2023-04-03T02:05:25.166Z,2023-04-09T09:35:15Z,4160142321,140,29.6,4160142323,141,60.2,4160142327,213,1.6,4160142319,56,Back,4160142329,1,,4160142325,212,33.5,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962741,9,1,1,0,20,5icuo8utnztpsd9l03gdd68dl,1,29.8,63.9,2023-04-03T02:05:29.805Z,2023-04-09T09:35:22Z,4160142383,213,5.1,4160142375,56,Back,4160142379,141,48.2,4160142381,212,11.6,4160142377,140,34.1,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962753,10,1,1,0,21,5icuo8utnztpsd9l03gdd68dl,1,34.1,48.2,2023-04-03T02:05:30.185Z,2023-04-09T09:35:29Z,4160142459,140,34.5,4160142457,56,Back,4160142461,141,66.1,4160142465,213,1.5,4160142463,212,12.2,,,,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962763,11,1,1,0,25,5icuo8utnztpsd9l03gdd68dl,1,32.3,67,2023-04-03T02:05:34.957Z,2023-04-09T09:50:01Z,4160142523,140,51.8,4160142527,212,28.4,4160142521,56,Left,4160142525,141,96.0,4160142529,213,0.8,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962767,12,43,1,0,28,5icuo8utnztpsd9l03gdd68dl,1,0,0,2023-04-03T02:05:37.575Z,2023-04-03T02:05:40Z,4160142541,56,Left,4160142569,144,8,,,,,,,,,,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962785,13,1,1,0,31,5icuo8utnztpsd9l03gdd68dl,1,45,94.4,2023-04-03T02:05:41.059Z,2023-04-09T09:49:01Z,4160142619,141,93.4,4160142615,140,25.8,4160142621,212,20.2,4160142625,213,3.2,4160142611,56,Back,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962791,14,1,1,0,34,5icuo8utnztpsd9l03gdd68dl,1,28,85.7,2023-04-03T02:05:43.550Z,2023-04-09T09:50:09Z,4160142651,212,29.3,4160142645,56,Back,4160142653,213,4.1,4160142649,141,51.6,4160142647,140,11.0,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962805,15,1,1,0,36,5icuo8utnztpsd9l03gdd68dl,1,11,51.6,2023-04-03T02:05:45.128Z,2023-04-03T02:05:48Z,4160142717,141,24.1,4160142719,212,18.9,4160142711,140,13.6,4160142721,213,4.9,4160142707,56,Back,,,,,,,,,,9q91h72hhbibgekbjb8vcdxey,A. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962829,16,1,1,0,38,5icuo8utnztpsd9l03gdd68dl,1,10.9,27.4,2023-04-03T02:05:47.991Z,2023-04-03T02:05:52Z,4160142821,56,Back,4160142823,140,16.3,4160142827,212,31.7,4160142829,213,1.4,4160142825,141,73.2,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962863,17,1,1,0,43,5icuo8utnztpsd9l03gdd68dl,1,15.6,73.3,2023-04-03T02:05:52.100Z,2023-04-09T09:50:24Z,4160143029,213,0.9,4160143025,141,97.5,4160143021,56,Back,4160143023,140,28.9,4160143027,212,21.6,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962871,18,1,1,0,48,5icuo8utnztpsd9l03gdd68dl,1,28.9,97.5,2023-04-03T02:05:57.997Z,2023-04-03T02:06:00Z,4160143083,213,3.4,4160143081,212,9.4,4160143079,141,93.6,4160143075,56,Back,4160143077,140,20.3,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962881,19,1,1,0,50,5icuo8utnztpsd9l03gdd68dl,1,20.3,93.6,2023-04-03T02:05:59.987Z,2023-04-03T02:06:03Z,4160143137,140,29.0,4160143139,141,97.7,4160143143,213,0.3,4160143141,212,9.6,4160143135,56,Back,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962885,20,61,1,0,52,5icuo8utnztpsd9l03gdd68dl,0,27.2,98.4,2023-04-03T02:06:01.335Z,2023-04-03T02:59:33Z,4160143151,56,Back,,,,,,,,,,,,,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962899,6,1,1,0,53,cbip96wzs3jc2xadoluhhxotl,0,72.4,2.7,2023-04-03T02:06:02.275Z,2023-04-09T09:50:47Z,4160204959,236,,4160204961,233,567,4160159731,213,5.6,4160159729,212,1.3,4160159725,140,73.4,4160204965,286,,4160159727,141,1.5,4160143231,56,Right,c668p7wllgd89qdbb3js1k1lg,A. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527975527,567,74,1,0,53,5icuo8utnztpsd9l03gdd68dl,1,27.8,98,2023-04-03T02:06:02.276Z,2023-04-03T04:01:24Z,4160204967,233,6,4160204957,285,,4160204955,56,Back,,,,,,,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962903,7,5,1,0,55,cbip96wzs3jc2xadoluhhxotl,1,72.4,-1.4,2023-04-03T02:06:04.169Z,2023-04-03T02:37:37Z,4160143247,56,Right,4160143249,347,,4160143303,233,21,,,,,,,,,,,,,,,,925j70waph5n48rvazrjj1pg4,T. Mondi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962889,21,5,1,0,55,5icuo8utnztpsd9l03gdd68dl,0,27.6,101.4,2023-04-03T02:06:04.169Z,2023-04-03T02:06:11Z,4160143321,233,7,4160143171,347,,4160143169,56,Back,,,,,,,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962973,8,1,1,1,10,cbip96wzs3jc2xadoluhhxotl,1,73.3,0,2023-04-03T02:06:19.367Z,2023-04-03T02:06:26Z,4160143607,213,0.8,4160143603,141,17.9,4160143605,212,17.9,4160143601,140,84.9,4160143599,56,Right,4160143597,107,,,,,,,,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962977,9,1,1,1,11,cbip96wzs3jc2xadoluhhxotl,0,84.9,17.9,2023-04-03T02:06:20.127Z,2023-04-09T10:32:17Z,4160143631,140,89.4,4160143637,213,1.3,4160143633,141,42.4,4160143629,56,Center,4160143635,212,17.3,4160205233,168,,,,,,,,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962985,22,12,1,1,13,5icuo8utnztpsd9l03gdd68dl,1,8,75.7,2023-04-03T02:06:22.364Z,2023-04-09T10:32:16Z,4160143683,212,21.7,4160143679,140,28.7,4160143681,141,76.7,4160143677,56,Back,4160143685,213,0.0,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530935767,800,61,1,1,14,cbip96wzs3jc2xadoluhhxotl,0,70.1,11.8,2023-04-03T02:06:23.769Z,2023-04-09T10:32:18Z,4175924263,56,Right,,,,,,,,,,,,,,,,,,,,,,c668p7wllgd89qdbb3js1k1lg,A. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962987,23,49,1,1,15,5icuo8utnztpsd9l03gdd68dl,1,27.9,71.4,2023-04-03T02:06:24.822Z,2023-04-09T10:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527975785,568,1,1,1,16,5icuo8utnztpsd9l03gdd68dl,1,32.4,73.9,2023-04-03T02:06:25.068Z,2023-04-09T10:33:09Z,4160206209,140,39.6,4160206211,141,74.1,4160206207,56,Back,4160206213,212,7.6,4160206215,213,0.0,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527962991,10,43,1,1,16,cbip96wzs3jc2xadoluhhxotl,1,0,0,2023-04-03T02:06:25.951Z,2023-04-09T10:31:06Z,4160143705,56,Right,4175922511,144,61,,,,,,,,,,,,,,,,,,,c668p7wllgd89qdbb3js1k1lg,A. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527975787,569,1,1,1,17,5icuo8utnztpsd9l03gdd68dl,0,32.5,71.9,2023-04-03T02:06:26.068Z,2023-04-09T15:06:47Z,4175929103,236,,4160206219,56,Back,4175928701,212,0.5,4175929105,286,,4177007433,233,14,4175928703,213,0.6,4175928697,140,32.9,4175928699,141,72.3,8khtu1w0lp1f5d5t4zmfxiei,S. Kitahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963011,14,74,1,1,17,cbip96wzs3jc2xadoluhhxotl,1,67.5,28.1,2023-04-03T02:06:26.069Z,2023-04-09T15:06:47Z,4160206239,56,Center,4175929027,285,,4177007441,233,569,,,,,,,,,,,,,,,,3wkej06590b61lyqm7vt1kwes,G. Dillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963001,11,49,1,1,22,cbip96wzs3jc2xadoluhhxotl,1,75.8,35.1,2023-04-03T02:06:31.879Z,2023-04-03T03:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4vmw7lpfhvg82znnxd35bldec,J. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963003,12,1,1,1,23,cbip96wzs3jc2xadoluhhxotl,1,78.6,35.9,2023-04-03T02:06:32.135Z,2023-04-03T03:03:05Z,4160206591,213,4.5,4160206583,56,Center,4160206587,141,25.6,4160206589,212,7.1,4160206585,140,77.5,,,,,,,,,,4vmw7lpfhvg82znnxd35bldec,J. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963009,13,61,1,1,23,cbip96wzs3jc2xadoluhhxotl,0,76.9,28.7,2023-04-03T02:06:32.359Z,2023-04-03T03:03:08Z,4160206631,56,Center,,,,,,,,,,,,,,,,,,,,,,c668p7wllgd89qdbb3js1k1lg,A. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963013,24,49,1,1,23,5icuo8utnztpsd9l03gdd68dl,1,26.2,68.4,2023-04-03T02:06:32.575Z,2023-04-03T02:06:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963077,25,1,1,1,23,5icuo8utnztpsd9l03gdd68dl,1,26.2,68.4,2023-04-03T02:06:32.915Z,2023-04-03T02:06:42Z,4160144121,212,45.0,4160144123,213,5.0,4160144119,141,4.6,4160144115,56,Back,4160144125,1,,4160144113,196,,4160144117,140,37.7,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963079,26,4,1,1,32,5icuo8utnztpsd9l03gdd68dl,1,69.8,19.2,2023-04-03T02:06:41.306Z,2023-04-03T02:15:01Z,4160144135,294,,4160144185,233,15,4160144141,286,,4160144139,152,,4160144137,56,Right,4160144133,13,,,,,,,,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963083,15,4,1,1,32,cbip96wzs3jc2xadoluhhxotl,0,30.2,80.8,2023-04-03T02:06:41.307Z,2023-04-03T02:15:02Z,4160144155,13,,4160144203,233,26,4160144159,56,Back,4160144157,294,,4160144161,152,,4160144163,285,,,,,,,,79606fy6lyfs1h12645q4shzo,T. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963147,27,1,1,1,52,5icuo8utnztpsd9l03gdd68dl,1,68.9,20.9,2023-04-03T02:07:01.838Z,2023-04-09T13:32:50Z,4160144539,140,64.4,4160144541,141,17.1,4160144535,152,,4160144533,5,,4160144537,56,Right,4160144543,212,5.4,4160144545,213,3.6,,,,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963153,28,1,1,1,54,5icuo8utnztpsd9l03gdd68dl,1,62.4,15.5,2023-04-03T02:07:03.591Z,2023-04-03T02:07:06Z,4160144569,140,45.6,4160144571,141,56.6,4160144567,56,Back,4160144573,212,33.0,4160144577,1,,4160144575,213,2.1,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963175,29,1,1,1,57,5icuo8utnztpsd9l03gdd68dl,1,43.4,58.5,2023-04-03T02:07:06.406Z,2023-04-03T02:07:09Z,4160144649,212,23.8,4160144645,140,53.4,4160144647,141,27.1,4160144643,56,Center,4160144651,213,5.2,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963183,30,1,1,2,0,5icuo8utnztpsd9l03gdd68dl,0,51.7,30.1,2023-04-03T02:07:09.657Z,2023-04-03T02:07:13Z,4160144715,1,,4160144703,155,,4160144707,140,100.0,4160144709,141,8.9,4160144713,213,6.0,4160144711,212,52.9,4160144705,56,Right,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963193,16,5,1,2,3,cbip96wzs3jc2xadoluhhxotl,1,-0.6,87.3,2023-04-03T02:07:12.992Z,2023-04-03T02:37:37Z,4160144761,346,,4160144755,56,Back,4160144765,233,31,,,,,,,,,,,,,,,,79606fy6lyfs1h12645q4shzo,T. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963185,31,5,1,2,3,5icuo8utnztpsd9l03gdd68dl,0,100.6,12.7,2023-04-03T02:07:12.992Z,2023-04-03T02:07:15Z,4160144721,56,Right,4160144783,233,16,4160144723,346,,,,,,,,,,,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963255,17,1,1,2,19,cbip96wzs3jc2xadoluhhxotl,1,4.8,50.4,2023-04-03T02:07:28.167Z,2023-04-03T02:34:19Z,4160145207,56,Back,4160145209,140,8.1,4160145211,141,66.7,4160145205,124,,4160145215,213,1.3,4160145219,237,,4160145213,212,11.6,,,,2ig362xub2syd45v3usgymbkk,F. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963257,18,1,1,2,20,cbip96wzs3jc2xadoluhhxotl,0,8.6,64,2023-04-03T02:07:29.190Z,2023-04-03T02:34:12Z,4160145237,1,,4160145233,212,42.0,4160145227,56,Back,4160145229,140,47.4,4160145235,213,6.0,4160145225,155,,4160145231,141,48.7,,,,48vc423tkz4mx7oql1ahqneac,O. Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963267,32,1,1,2,22,5icuo8utnztpsd9l03gdd68dl,1,56.2,44.5,2023-04-03T02:07:31.187Z,2023-04-03T02:07:32Z,4160145289,141,62.3,4160145285,56,Center,4160145283,3,,4160145287,140,62.8,4160145293,213,1.1,4160145291,212,13.9,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963269,33,49,1,2,23,5icuo8utnztpsd9l03gdd68dl,1,62.8,62.3,2023-04-03T02:07:32.621Z,2023-04-03T02:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963301,34,1,1,2,28,5icuo8utnztpsd9l03gdd68dl,1,68,96.2,2023-04-03T02:07:37.783Z,2023-04-03T02:07:38Z,4160145473,140,66.1,4160145477,212,7.4,4160145471,56,Left,4160145475,141,85.7,4160145479,213,4.4,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527963325,35,1,1,2,29,5icuo8utnztpsd9l03gdd68dl,1,66.1,85.7,2023-04-03T02:07:38.790Z,2023-04-03T02:07:42Z,4160145601,141,96.2,4160145599,140,73.0,4160145597,56,Left,4160145603,212,10.2,4160145605,213,0.8,,,,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
