id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/15/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2532680607,8,5,1,0,7,99l7fsj6ykgbyqcb9zqqu9dgq,0,56,102,2023-04-13T00:05:57.875Z,2023-04-13T00:54:47Z,4185244017,347,,4185244051,233,3,4185244015,56,Left,,,,,,,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680611,4,1,1,0,14,d0c07im4a6oj8qa7f1zlt3pqs,1,30.2,0,2023-04-13T00:06:05.298Z,2023-04-13T00:08:18Z,4185244061,107,,4185244073,1,,4185244065,140,19.5,4185244069,212,23.6,4185244063,56,Back,4185244071,213,2.1,4185244067,141,28.8,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680613,5,1,1,0,17,d0c07im4a6oj8qa7f1zlt3pqs,1,21.7,35.2,2023-04-13T00:06:07.586Z,2023-04-13T00:06:10Z,4185244089,141,69.3,4185244085,56,Back,4185244091,212,23.8,4185244093,213,1.3,4185244087,140,26.7,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680619,6,1,1,0,20,d0c07im4a6oj8qa7f1zlt3pqs,1,27.5,72.1,2023-04-13T00:06:10.578Z,2023-04-13T00:06:12Z,4185244119,140,34.6,4185244121,141,96.5,4185244117,56,Back,4185244125,213,1.1,4185244123,212,18.2,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680621,7,1,1,0,21,d0c07im4a6oj8qa7f1zlt3pqs,1,34.6,96.5,2023-04-13T00:06:12.193Z,2023-04-13T00:08:23Z,4185244137,56,Back,4185244141,141,70.9,4185244139,140,18.0,4185244143,212,24.6,4185244145,213,3.9,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680625,8,1,1,0,23,d0c07im4a6oj8qa7f1zlt3pqs,1,19.8,68.4,2023-04-13T00:06:14.354Z,2023-04-13T00:06:18Z,4185244183,213,4.0,4185244177,140,8.5,4185244181,212,18.8,4185244175,56,Back,4185244179,141,47.0,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680627,9,1,1,0,27,d0c07im4a6oj8qa7f1zlt3pqs,0,7.7,46.6,2023-04-13T00:06:17.921Z,2023-04-13T00:06:19Z,4185244201,140,44.5,4185244209,1,,4185244203,141,27.1,4185244197,157,,4185244205,212,40.9,4185244207,213,6.0,4185244199,56,Back,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680633,9,49,1,0,30,99l7fsj6ykgbyqcb9zqqu9dgq,1,58.3,78.5,2023-04-13T00:06:21.298Z,2023-04-13T00:06:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680635,10,1,1,0,32,99l7fsj6ykgbyqcb9zqqu9dgq,1,58.3,78.5,2023-04-13T00:06:23.471Z,2023-04-13T00:06:27Z,4185244277,213,4.8,4185244275,212,11.8,4185244273,141,61.2,4185244269,56,Center,4185244271,140,58.8,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680637,11,1,1,0,36,99l7fsj6ykgbyqcb9zqqu9dgq,1,58.8,61.2,2023-04-13T00:06:26.942Z,2023-04-13T00:06:29Z,4185244301,1,,4185244293,140,34.1,4185244299,213,3.8,4185244295,141,30.7,4185244297,212,33.2,4185244291,56,Back,,,,,,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680639,12,1,1,0,38,99l7fsj6ykgbyqcb9zqqu9dgq,1,31.1,24,2023-04-13T00:06:29.411Z,2023-04-13T00:06:33Z,4185244317,56,Back,4185244323,212,32.9,4185244325,213,2.7,4185244319,140,2.8,4185244327,1,,4185244321,141,44.6,,,,,,,9nl0k91lrjonu0z2irbs01oiy,A. Korça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680649,13,1,1,0,42,99l7fsj6ykgbyqcb9zqqu9dgq,1,2.8,44.6,2023-04-13T00:06:32.936Z,2023-04-13T00:06:35Z,4185244347,56,Back,4185244349,140,9.2,4185244351,141,76.6,4185244355,213,1.3,4185244353,212,22.8,,,,,,,,,,608d9yxcn99up33girsspyaga,A. Carrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680665,14,1,1,0,45,99l7fsj6ykgbyqcb9zqqu9dgq,1,9.2,76.6,2023-04-13T00:06:35.646Z,2023-04-13T00:06:37Z,4185244377,141,68.2,4185244381,213,5.9,4185244373,56,Back,4185244379,212,13.7,4185244375,140,21.1,,,,,,,,,,cxm5xmc7zajd0j1zirav6q2qy,A. Araneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680669,15,1,1,0,46,99l7fsj6ykgbyqcb9zqqu9dgq,1,21.1,68.2,2023-04-13T00:06:37.302Z,2023-04-13T00:06:40Z,4185244417,141,93.5,4185244421,213,1.5,4185244415,140,22.4,4185244419,212,17.3,4185244413,56,Back,,,,,,,,,,9dg5ce0f3mlqzoiwak09qeooa,A. Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680675,16,1,1,0,49,99l7fsj6ykgbyqcb9zqqu9dgq,1,23.2,95.3,2023-04-13T00:06:40.084Z,2023-04-13T00:06:44Z,4185244485,140,23.2,4185244491,213,4.7,4185244489,212,15.8,4185244483,56,Back,4185244487,141,72.0,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680683,17,1,1,0,53,99l7fsj6ykgbyqcb9zqqu9dgq,1,26.1,72.6,2023-04-13T00:06:44.154Z,2023-04-13T00:06:48Z,4185244559,196,,4185244561,56,Right,4185244557,155,,4185244571,1,,4185244567,212,55.8,4185244563,140,56.9,4185244569,213,5.3,4185244565,141,5.8,9dg5ce0f3mlqzoiwak09qeooa,A. Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680691,18,1,1,0,58,99l7fsj6ykgbyqcb9zqqu9dgq,1,60.9,12,2023-04-13T00:06:48.607Z,2023-04-13T00:06:53Z,4185244621,56,Center,4185244627,212,21.1,4185244623,140,68.1,4185244629,213,1.2,4185244625,141,41.0,,,,,,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680701,19,1,1,1,2,99l7fsj6ykgbyqcb9zqqu9dgq,1,66.2,36.9,2023-04-13T00:06:53.174Z,2023-04-13T00:06:56Z,4185244681,140,62.9,4185244687,213,4.3,4185244679,56,Center,4185244683,141,25.6,4185244685,212,8.4,,,,,,,,,,9zp60lqhm9pbqhuem9izpcpre,J. Mulato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680707,20,1,1,1,5,99l7fsj6ykgbyqcb9zqqu9dgq,1,62.9,25.6,2023-04-13T00:06:56.519Z,2023-04-13T00:06:58Z,4185244717,212,16.9,4185244713,140,47.9,4185244719,213,2.8,4185244715,141,34.8,4185244711,56,Back,,,,,,,,,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680709,21,1,1,1,7,99l7fsj6ykgbyqcb9zqqu9dgq,1,47.9,34.8,2023-04-13T00:06:58.351Z,2023-04-13T00:07:01Z,4185244743,213,1.8,4185244739,141,62.4,4185244741,212,19.5,4185244735,56,Back,4185244737,140,42.8,,,,,,,,,,9nl0k91lrjonu0z2irbs01oiy,A. Korça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680711,22,1,1,1,10,99l7fsj6ykgbyqcb9zqqu9dgq,1,41.8,66.1,2023-04-13T00:07:01.262Z,2023-04-13T00:07:03Z,4185244761,141,95.9,4185244765,213,0.8,4185244757,56,Left,4185244763,212,27.6,4185244759,140,59.6,,,,,,,,,,cxm5xmc7zajd0j1zirav6q2qy,A. Araneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680723,23,1,1,1,12,99l7fsj6ykgbyqcb9zqqu9dgq,1,59.6,95.9,2023-04-13T00:07:03.347Z,2023-04-13T00:07:09Z,4185244841,140,67.4,4185244839,56,Left,4185244847,213,0.1,4185244843,141,96.8,4185244845,212,8.2,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680727,24,61,1,1,19,99l7fsj6ykgbyqcb9zqqu9dgq,0,67.5,97.5,2023-04-13T00:07:09.558Z,2023-04-13T00:07:09Z,4185244863,56,Left,,,,,,,,,,,,,,,,,,,,,,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680745,10,5,1,1,20,d0c07im4a6oj8qa7f1zlt3pqs,1,34.7,-1.7,2023-04-13T00:07:10.651Z,2023-04-13T00:54:47Z,4185245011,347,,4185245009,56,Back,4185245013,233,25,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680739,25,5,1,1,20,99l7fsj6ykgbyqcb9zqqu9dgq,0,65.3,101.7,2023-04-13T00:07:10.651Z,2023-04-13T00:07:21Z,4185244893,56,Left,4185244895,347,,4185245017,233,10,,,,,,,,,,,,,,,,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680747,11,1,1,1,30,d0c07im4a6oj8qa7f1zlt3pqs,1,30.2,0,2023-04-13T00:07:21.233Z,2023-04-13T00:07:23Z,4185245027,107,,4185245031,140,24.4,4185245029,56,Back,4185245037,213,2.1,4185245035,212,12.9,4185245033,141,14.9,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680751,12,1,1,1,32,d0c07im4a6oj8qa7f1zlt3pqs,1,23.1,11.3,2023-04-13T00:07:23.169Z,2023-04-13T00:07:25Z,4185245059,56,Back,4185245061,140,12.0,4185245067,213,3.3,4185245063,141,8.5,4185245065,212,11.8,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680755,13,1,1,1,35,d0c07im4a6oj8qa7f1zlt3pqs,1,12,8.5,2023-04-13T00:07:25.777Z,2023-04-17T14:23:28Z,4185245083,140,46.1,4185245089,213,0.4,4185245091,1,,4185245085,141,30.6,4185245087,212,38.8,4198514667,155,,4185245081,56,Back,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680757,14,1,1,1,38,d0c07im4a6oj8qa7f1zlt3pqs,1,45.7,30.7,2023-04-13T00:07:28.640Z,2023-04-13T00:07:30Z,4185245111,141,43.4,4185245113,212,14.3,4185245115,213,2.5,4185245109,140,34.9,4185245107,56,Back,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680785,15,1,1,1,39,d0c07im4a6oj8qa7f1zlt3pqs,1,34.9,43.4,2023-04-13T00:07:29.937Z,2023-04-13T00:07:33Z,4185245177,56,Back,4185245181,141,77.8,4185245183,212,23.7,4185245185,213,1.7,4185245179,140,31.3,,,,,,,,,,2yxzh220ndd4s4wqditruo0h6,A. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680791,16,1,1,1,42,d0c07im4a6oj8qa7f1zlt3pqs,1,31.3,77.8,2023-04-13T00:07:33.137Z,2023-04-13T00:07:38Z,4185245255,140,44.3,4185245253,56,Back,4185245259,212,18.8,4185245261,213,0.8,4185245257,141,96.8,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680795,17,1,1,1,47,d0c07im4a6oj8qa7f1zlt3pqs,0,46.4,96.9,2023-04-13T00:07:38.113Z,2023-04-13T00:07:39Z,4185245283,140,43.5,4185245289,213,4.6,4185245285,141,56.4,4185245281,56,Back,4185245287,212,27.7,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680797,26,49,1,1,49,99l7fsj6ykgbyqcb9zqqu9dgq,1,59.3,50.9,2023-04-13T00:07:40.461Z,2023-04-13T00:07:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9zp60lqhm9pbqhuem9izpcpre,J. Mulato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680803,27,1,1,1,51,99l7fsj6ykgbyqcb9zqqu9dgq,1,57.7,45.8,2023-04-13T00:07:42.231Z,2023-04-13T00:07:45Z,4185245343,141,34.8,4185245345,212,8.0,4185245347,213,5.1,4185245339,56,Center,4185245341,140,60.5,,,,,,,,,,9zp60lqhm9pbqhuem9izpcpre,J. Mulato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680813,28,1,1,1,54,99l7fsj6ykgbyqcb9zqqu9dgq,1,65.5,32.5,2023-04-13T00:07:44.997Z,2023-04-13T00:07:48Z,4185245397,140,76.2,4185245401,212,20.0,4185245403,213,5.3,4185245399,141,8.2,4185245395,56,Right,,,,,,,,,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680819,29,1,1,1,57,99l7fsj6ykgbyqcb9zqqu9dgq,1,74.3,13.1,2023-04-13T00:07:48.160Z,2023-04-13T00:07:50Z,4185245435,56,Right,4185245439,141,5.8,4185245441,212,8.9,4185245443,213,3.7,4185245437,140,67.3,,,,,,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680829,30,1,1,2,1,99l7fsj6ykgbyqcb9zqqu9dgq,1,69.5,5.3,2023-04-13T00:07:52.268Z,2023-04-13T00:07:54Z,4185245531,56,Right,4185245533,140,67.0,4185245539,213,3.4,4185245535,141,4.3,4185245537,212,2.7,,,,,,,,,,44imqpdf6e2a9gblwzelw6f4k,Y. Perlaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680847,31,1,1,2,4,99l7fsj6ykgbyqcb9zqqu9dgq,1,66,8.6,2023-04-13T00:07:54.660Z,2023-04-13T00:08:00Z,4185245637,140,48.3,4185245643,213,2.7,4185245641,212,20.2,4185245639,141,20.4,4185245635,56,Back,,,,,,,,,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680853,32,1,1,2,9,99l7fsj6ykgbyqcb9zqqu9dgq,1,53.3,21.8,2023-04-13T00:07:59.923Z,2023-04-13T00:08:02Z,4185245679,141,18.5,4185245675,56,Right,4185245683,213,5.9,4185245677,140,58.3,4185245681,212,5.7,,,,,,,,,,9nl0k91lrjonu0z2irbs01oiy,A. Korça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680857,33,1,1,2,12,99l7fsj6ykgbyqcb9zqqu9dgq,1,58.4,19.7,2023-04-13T00:08:02.715Z,2023-04-13T00:08:05Z,4185245711,212,15.1,4185245709,141,20.6,4185245713,213,3.1,4185245705,56,Back,4185245707,140,44.0,,,,,,,,,,6girdg17h5o2qr8stoywy3vv8,A. Urzua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680859,34,1,1,2,14,99l7fsj6ykgbyqcb9zqqu9dgq,1,43.7,20.6,2023-04-13T00:08:04.987Z,2023-04-13T00:08:09Z,4185245747,212,17.0,4185245745,141,13.2,4185245743,140,59.2,4185245749,213,6.0,4185245741,56,Right,,,,,,,,,,9nl0k91lrjonu0z2irbs01oiy,A. Korça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680865,35,1,1,2,18,99l7fsj6ykgbyqcb9zqqu9dgq,1,57.8,3.8,2023-04-13T00:08:08.940Z,2023-04-13T00:08:13Z,4185245801,213,2.8,4185245797,141,11.1,4185245795,140,42.1,4185245793,56,Back,4185245799,212,17.2,,,,,,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680871,36,1,1,2,22,99l7fsj6ykgbyqcb9zqqu9dgq,1,42.1,12.2,2023-04-13T00:08:13.464Z,2023-04-13T00:08:16Z,4185245821,56,Right,4185245825,141,8.5,4185245823,140,55.6,4185245829,213,6.1,4185245827,212,14.4,,,,,,,,,,9nl0k91lrjonu0z2irbs01oiy,A. Korça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680877,37,1,1,2,25,99l7fsj6ykgbyqcb9zqqu9dgq,1,56.1,12.2,2023-04-13T00:08:15.926Z,2023-04-13T00:08:19Z,4185245863,1,,4185245857,141,64.3,4185245861,213,2.0,4185245855,140,42.1,4185245859,212,38.4,4185245853,56,Back,,,,,,,4rbdimd60mev06u2km69yyvo,B. Kamungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680883,38,1,1,2,29,99l7fsj6ykgbyqcb9zqqu9dgq,1,42.1,64.3,2023-04-13T00:08:19.770Z,2023-04-13T00:08:21Z,4185245897,141,90.9,4185245901,212,22.3,4185245895,140,54.5,4185245893,56,Left,4185245905,213,0.9,,,,,,,,,,cxm5xmc7zajd0j1zirav6q2qy,A. Araneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680889,39,1,1,2,30,99l7fsj6ykgbyqcb9zqqu9dgq,1,54.5,90.9,2023-04-13T00:08:21.348Z,2023-04-13T00:08:23Z,4185245921,140,44.5,4185245927,213,3.9,4185245919,56,Back,4185245925,212,14.5,4185245923,141,76.3,,,,,,,,,,9acojrco6dg2i9otq02gj6904,T. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532680907,40,1,1,2,32,99l7fsj6ykgbyqcb9zqqu9dgq,1,44.5,75.9,2023-04-13T00:08:23.333Z,2023-04-13T00:08:29Z,4185246031,141,44.6,4185246029,140,41.5,4185246035,213,4.6,4185246033,212,21.5,4185246027,56,Back,,,,,,,,,,cxm5xmc7zajd0j1zirav6q2qy,A. Araneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
