id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2541970411,168,1,1,21,17,csntc7hucmo21gknxc5y0kc4q,1,20.3,58.4,2023-04-30T21:27:04.442Z,2023-04-30T21:27:07Z,4241598397,56,Back,4241598403,212,15.2,4241598401,141,38.2,4241598399,140,26.4,4241598405,213,5.1,,,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970417,169,50,1,21,19,csntc7hucmo21gknxc5y0kc4q,1,29.2,53.6,2023-04-30T21:27:07.163Z,2023-04-30T21:27:10Z,4241598555,233,172,4241598445,285,,4241598443,56,Back,,,,,,,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970437,172,7,1,21,19,bd0378yx50xpdcgwkt9p9bmz8,1,70.8,46.4,2023-04-30T21:27:07.164Z,2023-05-07T08:10:14Z,4257574461,384,,4241598541,56,Center,4241598543,286,,4241598549,233,169,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2541970519,170,51,1,21,20,csntc7hucmo21gknxc5y0kc4q,1,17.1,52.8,2023-04-30T21:27:07.562Z,2023-05-07T08:10:54Z,4241598943,170,,,,,,,,,,,,,,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970441,173,49,1,21,21,bd0378yx50xpdcgwkt9p9bmz8,1,71.2,46.1,2023-04-30T21:27:08.932Z,2023-05-07T08:10:56Z,,,,,,,,,,,,,,,,,,,,,,,,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970463,174,16,1,21,23,bd0378yx50xpdcgwkt9p9bmz8,1,87.9,44.2,2023-04-30T21:27:10.971Z,2023-05-07T08:10:59Z,4257575385,396,56.3,4257575383,395,4.8,4241599553,375,21:22.968,4241598669,17,,4241600095,103,9.5,4241600099,231,47.3,4241600089,55,172,4257575379,215,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,4241600093,102,48.7,4257575381,89,,4241599545,20,4241599549,374,,2023-04-30 22:27:10.173,4241601131,214,4241598671,56,4241600087,29,,4257575377,78,4241598667,22,,Center,,,,4241600097,230,95.0,,,,,,
2541970671,171,1,1,21,54,csntc7hucmo21gknxc5y0kc4q,1,49.9,49.9,2023-04-30T21:27:41.290Z,2023-05-07T08:11:17Z,4241599841,56,Back,4241599845,141,61.6,4241599849,213,2.6,4241599851,279,G,4241599843,140,38.6,4241599847,212,14.3,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970697,172,1,1,21,55,csntc7hucmo21gknxc5y0kc4q,1,37.4,60.3,2023-04-30T21:27:42.923Z,2023-04-30T21:27:45Z,4241599971,213,5.5,4241599963,56,Right,4241599967,141,5.9,4241599973,1,,4241599961,155,,4241599969,212,55.0,4241599965,140,76.1,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970715,173,1,1,21,59,csntc7hucmo21gknxc5y0kc4q,1,76.1,5.9,2023-04-30T21:27:46.601Z,2023-04-30T21:27:47Z,4241600069,213,2.3,4241600067,212,16.2,4241600063,140,65.5,4241600065,141,23.3,4241600061,56,Center,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970765,174,1,1,22,0,csntc7hucmo21gknxc5y0kc4q,1,65.6,23.1,2023-04-30T21:27:47.770Z,2023-04-30T21:27:54Z,4241600297,141,9.2,4241600293,56,Right,4241600301,213,5.7,4241600295,140,78.3,4241600299,212,16.3,,,,,,,,,,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970791,175,1,1,22,7,csntc7hucmo21gknxc5y0kc4q,1,73.9,12,2023-04-30T21:27:54.249Z,2023-04-30T21:27:57Z,4241600417,140,70.3,4241600423,213,3.9,4241600415,56,Right,4241600419,141,6.4,4241600421,212,5.4,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970809,176,1,1,22,10,csntc7hucmo21gknxc5y0kc4q,1,72.1,5.3,2023-04-30T21:27:57.322Z,2023-04-30T21:27:59Z,4241600521,56,Center,4241600525,141,25.9,4241600529,213,0.8,4241600523,140,85.7,4241600527,212,20.0,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970815,177,1,1,22,12,csntc7hucmo21gknxc5y0kc4q,1,86,25.5,2023-04-30T21:27:59.530Z,2023-04-30T21:28:01Z,4241600563,56,Center,4241600567,141,40.7,4241600565,140,83.6,4241600569,212,10.6,4241600571,213,1.8,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970821,178,3,1,22,13,csntc7hucmo21gknxc5y0kc4q,0,85.4,37.9,2023-04-30T21:28:01.129Z,2023-05-07T08:11:35Z,4241600695,233,175,4241600601,286,,4257577131,465,,4241600599,56,Center,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970841,175,7,1,22,13,bd0378yx50xpdcgwkt9p9bmz8,0,14.6,62.1,2023-04-30T21:28:01.130Z,2023-05-07T08:11:40Z,4241600691,233,178,4241600689,285,,4241600687,56,Back,4257577293,385,,,,,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970827,179,61,1,22,15,csntc7hucmo21gknxc5y0kc4q,0,83.5,40.7,2023-04-30T21:28:02.506Z,2023-04-30T21:28:02Z,4241600619,56,Center,,,,,,,,,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970845,176,5,1,22,16,bd0378yx50xpdcgwkt9p9bmz8,1,-1,61.6,2023-04-30T21:28:03.322Z,2023-04-30T22:03:10Z,4241600735,233,180,4241600709,56,Back,4241600711,346,,,,,,,,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970831,180,5,1,22,16,csntc7hucmo21gknxc5y0kc4q,0,101,38.4,2023-04-30T21:28:03.322Z,2023-04-30T21:28:07Z,4241600773,233,176,4241600633,56,Center,4241600635,346,,,,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541970979,177,1,1,22,34,bd0378yx50xpdcgwkt9p9bmz8,1,5,63,2023-04-30T21:28:21.771Z,2023-04-30T21:28:24Z,4241601417,212,10.0,4241601423,237,,4241601403,56,Back,4241601411,141,49.1,4241601407,140,8.1,4241601397,124,,4241601419,213,5.0,,,,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971017,178,1,1,22,36,bd0378yx50xpdcgwkt9p9bmz8,1,14.2,48.4,2023-04-30T21:28:24.195Z,2023-04-30T21:28:27Z,4241601577,155,,4241601585,212,28.1,4241601581,140,30.3,4241601587,213,0.9,4241601583,141,81.4,4241601579,56,Back,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971047,179,1,1,22,40,bd0378yx50xpdcgwkt9p9bmz8,1,33.7,83.8,2023-04-30T21:28:27.346Z,2023-04-30T21:28:32Z,4241601751,140,23.0,4241601749,56,Back,4241601757,213,3.5,4241601753,141,77.3,4241601755,212,12.1,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971109,180,1,1,22,45,bd0378yx50xpdcgwkt9p9bmz8,1,26.4,73.9,2023-04-30T21:28:32.603Z,2023-04-30T21:28:37Z,4241602029,140,6.3,4241602033,212,23.5,4241602027,56,Back,4241602031,141,58.7,4241602035,213,3.6,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971145,181,1,1,22,50,bd0378yx50xpdcgwkt9p9bmz8,0,8.4,57.8,2023-04-30T21:28:37.843Z,2023-04-30T21:28:43Z,4241602229,155,,4241602233,140,74.1,4241602237,212,69.2,4241602241,1,,4241602231,56,Center,4241602235,141,66.6,4241602239,213,0.1,,,,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971149,181,49,1,22,56,csntc7hucmo21gknxc5y0kc4q,1,24,28.8,2023-04-30T21:28:43.625Z,2023-04-30T21:28:43Z,,,,,,,,,,,,,,,,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971197,182,1,1,23,0,csntc7hucmo21gknxc5y0kc4q,1,23.7,27.9,2023-04-30T21:28:47.433Z,2023-04-30T21:28:53Z,4241602481,212,13.6,4241602477,140,29.1,4241602479,141,9.7,4241602483,213,5.1,4241602475,56,Back,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971221,183,1,1,23,5,csntc7hucmo21gknxc5y0kc4q,1,26,16.5,2023-04-30T21:28:53.082Z,2023-04-30T21:28:55Z,4241602615,141,43.7,4241602617,212,18.8,4241602613,140,29.0,4241602619,213,1.4,4241602611,56,Back,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971263,184,1,1,23,8,csntc7hucmo21gknxc5y0kc4q,1,28.5,43.9,2023-04-30T21:28:55.609Z,2023-04-30T21:29:00Z,4241602821,213,1.3,4241602815,140,33.6,4241602819,212,17.2,4241602817,141,67.9,4241602813,56,Back,,,,,,,,,,9d864k8ppwryu5b7v57fkurdg,P. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971269,185,3,1,23,13,csntc7hucmo21gknxc5y0kc4q,0,38.2,67.2,2023-04-30T21:29:00.712Z,2023-05-07T08:12:23Z,4241602987,233,182,4257578583,464,,4241602839,56,Back,4241602841,286,,,,,,,,,,,,,,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971285,182,7,1,23,13,bd0378yx50xpdcgwkt9p9bmz8,1,61.8,32.8,2023-04-30T21:29:00.713Z,2023-05-07T08:12:25Z,4241602977,233,185,4241602933,285,,4257578627,383,,4241602931,56,Center,,,,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971295,183,49,1,23,15,bd0378yx50xpdcgwkt9p9bmz8,1,57.9,28.3,2023-04-30T21:29:02.771Z,2023-04-30T21:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971305,184,1,1,23,16,bd0378yx50xpdcgwkt9p9bmz8,1,57.9,28.3,2023-04-30T21:29:03.211Z,2023-04-30T21:29:04Z,4241603005,140,49.6,4241603009,212,9.0,4241603013,213,3.4,4241603003,56,Back,4241603007,141,24.9,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971351,185,1,1,23,17,bd0378yx50xpdcgwkt9p9bmz8,1,56.6,26.2,2023-04-30T21:29:04.563Z,2023-05-07T08:12:32Z,4241603187,56,Center,4241603195,213,6.2,4241603191,141,25.8,4241603189,140,63.7,4241603193,212,7.5,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971357,186,50,1,23,20,bd0378yx50xpdcgwkt9p9bmz8,1,64.7,29.9,2023-04-30T21:29:07.720Z,2023-04-30T21:29:09Z,4241603263,233,186,4241603217,286,,4241603215,56,Center,,,,,,,,,,,,,,,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971353,186,7,1,23,20,csntc7hucmo21gknxc5y0kc4q,0,35.3,70.1,2023-04-30T21:29:07.721Z,2023-05-07T08:12:45Z,4257579447,385,,4241603199,56,Back,4241603247,233,186,4241603201,285,,,,,,,,,,,,,,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971387,187,4,1,23,23,bd0378yx50xpdcgwkt9p9bmz8,1,70.2,33.2,2023-04-30T21:29:10.275Z,2023-04-30T21:29:23Z,4241603779,233,187,4241603361,56,Center,4241603761,13,,4241603763,295,,4241603767,286,,4241603765,152,,,,,,,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971409,187,4,1,23,23,csntc7hucmo21gknxc5y0kc4q,0,29.8,66.8,2023-04-30T21:29:10.276Z,2023-04-30T21:29:24Z,4241603493,13,,4241603497,56,Back,4241603501,285,,4241603785,233,187,4241603495,295,,4241603499,152,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971667,188,2,1,24,12,bd0378yx50xpdcgwkt9p9bmz8,1,69.8,28.3,2023-04-30T21:29:59.779Z,2023-05-07T08:14:11Z,4241604931,5,,4241604935,152,,4241604937,56,Center,4241604941,141,68.0,4241604939,140,85.0,4257580961,7,2d9cw6dcm2wsgrr8mj5rt6zje,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971669,189,43,1,24,12,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-30T21:29:59.780Z,2023-05-07T08:13:54Z,4257581747,144,55,4241623271,189,0,,,,,,,,,,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544963273,785,55,1,24,12,csntc7hucmo21gknxc5y0kc4q,1,15.9,28.2,2023-04-30T21:30:00.021Z,2023-05-07T08:14:02Z,,,,,,,,,,,,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971665,188,43,1,24,16,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-30T21:30:04.058Z,2023-04-30T21:30:06Z,4241604997,144,49,,,,,,,,,,,,,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971933,190,1,1,24,54,csntc7hucmo21gknxc5y0kc4q,0,5.7,48.7,2023-04-30T21:30:41.512Z,2023-04-30T21:30:45Z,4241606457,155,,4241606471,1,,4241606463,140,67.1,4241606467,212,65.2,4241606455,5,,4241606459,241,,4241606461,56,Center,4241606465,141,63.4,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,,4241606469,213,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971949,189,1,1,24,58,bd0378yx50xpdcgwkt9p9bmz8,0,34.4,49.4,2023-04-30T21:30:45.354Z,2023-05-07T08:14:46Z,4241606543,213,6.0,4241606535,56,Back,4241606537,140,44.0,4241606533,3,,4241606541,212,10.4,4241606539,141,45.8,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971973,191,8,1,25,2,csntc7hucmo21gknxc5y0kc4q,1,56.2,67,2023-04-30T21:30:49.529Z,2023-05-07T08:14:48Z,4241606659,56,Center,4257583415,384,,,,,,,,,,,,,,,,,,,,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541971975,192,4,1,25,2,csntc7hucmo21gknxc5y0kc4q,1,59.1,71.4,2023-04-30T21:30:50.073Z,2023-04-30T21:31:03Z,4241606671,286,,4241606667,152,,4241606663,13,,4241607153,233,190,4241606669,265,,4241606665,56,Center,,,,,,,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972047,190,4,1,25,2,bd0378yx50xpdcgwkt9p9bmz8,0,40.9,28.6,2023-04-30T21:30:50.074Z,2023-04-30T21:31:03Z,4241607107,13,,4241607111,152,,4241607109,56,Back,4241607157,233,192,4241607113,265,,4241607117,285,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972071,193,1,1,25,14,csntc7hucmo21gknxc5y0kc4q,1,56,66.9,2023-04-30T21:31:01.720Z,2023-04-30T21:31:06Z,4241607261,212,12.5,4241607259,141,83.6,4241607255,56,Left,4241607251,5,,4241607263,213,1.1,4241607257,140,61.0,4241607253,152,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972077,194,4,1,25,18,csntc7hucmo21gknxc5y0kc4q,1,60.1,87.7,2023-04-30T21:31:06.168Z,2023-04-30T21:31:10Z,4241607289,152,,4241607431,233,191,4241607285,13,,4241607293,286,,4241607287,56,Left,4241607291,265,,,,,,,,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972093,191,4,1,25,18,bd0378yx50xpdcgwkt9p9bmz8,0,39.9,12.3,2023-04-30T21:31:06.169Z,2023-04-30T21:31:10Z,4241607435,233,194,4241607409,265,,4241607405,56,Back,4241607407,152,,4241607411,285,,4241607403,13,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972129,195,1,1,25,26,csntc7hucmo21gknxc5y0kc4q,1,64.3,89.1,2023-04-30T21:31:13.304Z,2023-04-30T21:31:16Z,4241607603,56,Back,4241607611,213,3.4,4241607607,141,79.4,4241607609,212,28.1,4241607605,140,38.3,4241607599,5,,4241607601,152,,,,,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972143,196,1,1,25,28,csntc7hucmo21gknxc5y0kc4q,1,38.3,79.4,2023-04-30T21:31:16.136Z,2023-04-30T21:31:18Z,4241607691,213,0.7,4241607687,141,96.5,4241607685,140,52.7,4241607683,56,Left,4241607689,212,19.1,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972169,197,1,1,25,31,csntc7hucmo21gknxc5y0kc4q,1,55.3,95.4,2023-04-30T21:31:18.793Z,2023-04-30T21:31:20Z,4241607811,212,12.1,4241607807,140,60.4,4241607813,213,5.2,4241607805,56,Left,4241607809,141,79.4,,,,,,,,,,9d864k8ppwryu5b7v57fkurdg,P. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972185,198,1,1,25,33,csntc7hucmo21gknxc5y0kc4q,1,59.9,75.3,2023-04-30T21:31:20.808Z,2023-04-30T21:31:24Z,4241607935,141,19.2,4241607939,213,4.7,4241607931,56,Right,4241607937,212,38.2,4241607933,140,57.9,4241607941,1,,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972205,199,1,1,25,37,csntc7hucmo21gknxc5y0kc4q,1,57.9,19.2,2023-04-30T21:31:24.233Z,2023-04-30T21:31:28Z,4241608101,56,Right,4241608105,141,5.2,4241608109,213,5.8,4241608107,212,20.0,4241608103,140,74.7,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972211,200,1,1,25,41,csntc7hucmo21gknxc5y0kc4q,0,69.4,13.7,2023-04-30T21:31:28.536Z,2023-04-30T21:31:29Z,4241608141,140,73.8,4241608153,213,1.0,4241608135,56,Center,4241608145,141,23.4,4241608149,212,8.1,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972219,192,8,1,25,42,bd0378yx50xpdcgwkt9p9bmz8,1,33.5,71.4,2023-04-30T21:31:29.833Z,2023-05-07T08:15:27Z,4257584597,385,,4241608179,56,Back,,,,,,,,,,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972227,201,1,1,25,43,csntc7hucmo21gknxc5y0kc4q,1,64.1,24.7,2023-04-30T21:31:30.233Z,2023-04-30T21:31:31Z,4241608257,213,0.8,4241608255,212,9.7,4241608253,141,35.2,4241608249,56,Center,4241608251,140,70.3,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972245,202,2,1,25,44,csntc7hucmo21gknxc5y0kc4q,1,71.7,35.1,2023-04-30T21:31:31.833Z,2023-05-07T08:15:41Z,4241608353,7,tc5nl1hz1w06jobp5ckktr3e,4241608357,140,81.6,4241608355,56,Center,4241608359,141,26.6,,,,,,,,,,,,,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972247,193,55,1,25,44,bd0378yx50xpdcgwkt9p9bmz8,1,20.2,70.3,2023-04-30T21:31:31.834Z,2023-05-07T08:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972343,194,1,1,25,58,bd0378yx50xpdcgwkt9p9bmz8,1,15.1,69.9,2023-04-30T21:31:46.186Z,2023-05-07T08:15:59Z,4241608803,241,,4241608811,212,19.5,4241608807,140,19.7,4241608813,213,5.0,4241608801,5,,4241608809,141,42.1,4241608805,56,Back,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972353,195,1,1,26,1,bd0378yx50xpdcgwkt9p9bmz8,1,29.5,36,2023-04-30T21:31:48.289Z,2023-04-30T21:31:51Z,4241608921,213,4.2,4241608911,56,Back,4241608919,212,17.9,4241608915,141,12.8,4241608913,140,21.4,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972377,196,1,1,26,4,bd0378yx50xpdcgwkt9p9bmz8,1,21.4,12.8,2023-04-30T21:31:51.298Z,2023-04-30T21:31:55Z,4241609051,212,16.3,4241609049,141,30.4,4241609045,56,Back,4241609053,213,2.3,4241609047,140,10.8,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972399,197,1,1,26,8,bd0378yx50xpdcgwkt9p9bmz8,1,4.2,34.3,2023-04-30T21:31:55.674Z,2023-04-30T21:31:59Z,4241609163,56,Back,4241609167,141,4.4,4241609165,140,7.3,4241609169,212,20.6,4241609171,213,4.9,,,,,,,,,,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972447,198,1,1,26,12,bd0378yx50xpdcgwkt9p9bmz8,1,10.1,10,2023-04-30T21:31:59.921Z,2023-04-30T21:32:07Z,4241609467,213,6.3,4241609463,141,9.1,4241609471,1,,4241609461,140,44.1,4241609465,212,35.7,4241609459,56,Back,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972453,199,4,1,26,18,bd0378yx50xpdcgwkt9p9bmz8,1,39.2,10.1,2023-04-30T21:32:05.618Z,2023-04-30T21:32:09Z,4241609499,152,,4241609495,13,,4241609503,286,,4241609501,265,,4241609497,56,Back,4241609575,233,203,,,,,,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541972459,203,4,1,26,18,csntc7hucmo21gknxc5y0kc4q,0,60.8,89.9,2023-04-30T21:32:05.619Z,2023-04-30T21:45:09Z,4241609633,233,199,4241609529,13,,4241609537,285,,4241609533,152,,4241609531,56,Left,4241609535,265,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
