id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2530036437,94,1,1,7,8,5icuo8utnztpsd9l03gdd68dl,1,50.3,77.6,2023-04-08T00:12:28.123Z,2023-04-08T00:12:29Z,4171226529,213,4.0,4171226523,140,42.3,4171226521,56,Back,4171226525,141,64.5,4171226527,212,12.2,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036453,95,1,1,7,10,5icuo8utnztpsd9l03gdd68dl,1,42.3,64.5,2023-04-08T00:12:29.659Z,2023-04-08T00:12:33Z,4171226633,140,49.7,4171226635,141,65.4,4171226639,213,0.1,4171226637,212,7.8,4171226631,56,Back,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036459,96,1,1,7,14,5icuo8utnztpsd9l03gdd68dl,1,46.4,57.5,2023-04-08T00:12:33.515Z,2023-04-08T00:12:35Z,4171226673,56,Center,4171226679,212,11.7,4171226681,213,0.9,4171226675,140,53.7,4171226677,141,70.5,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036481,97,1,1,7,15,5icuo8utnztpsd9l03gdd68dl,1,53.7,70.5,2023-04-08T00:12:35.099Z,2023-04-08T00:12:37Z,4171226769,141,64.3,4171226771,212,7.5,4171226773,213,3.7,4171226767,140,47.8,4171226765,56,Back,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036487,98,1,1,7,17,5icuo8utnztpsd9l03gdd68dl,1,48.8,66.4,2023-04-08T00:12:37.371Z,2023-04-08T00:12:39Z,4171226799,213,5.1,4171226793,140,53.7,4171226791,56,Center,4171226795,141,49.7,4171226797,212,12.5,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036497,99,1,1,7,19,5icuo8utnztpsd9l03gdd68dl,1,53.7,49.7,2023-04-08T00:12:39.034Z,2023-04-08T00:12:41Z,4171226853,140,43.0,4171226855,141,73.0,4171226859,213,2.2,4171226857,212,19.4,4171226851,56,Back,,,,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036513,100,1,1,7,21,5icuo8utnztpsd9l03gdd68dl,1,43.3,73.9,2023-04-08T00:12:40.987Z,2023-04-08T00:12:43Z,4171226935,141,81.7,4171226933,140,71.4,4171226937,212,30.0,4171226931,56,Left,4171226939,213,0.2,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036519,101,1,1,7,24,5icuo8utnztpsd9l03gdd68dl,1,72.2,80.5,2023-04-08T00:12:43.642Z,2023-04-08T00:12:45Z,4171226989,213,3.6,4171226987,212,5.8,4171226981,56,Center,4171226983,140,67.2,4171226985,141,77.0,,,,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036535,102,1,1,7,25,5icuo8utnztpsd9l03gdd68dl,1,67.2,77,2023-04-08T00:12:45.114Z,2023-04-08T00:12:50Z,4171227085,213,0.5,4171227077,56,Left,4171227083,212,26.7,4171227079,140,89.4,4171227081,141,96.0,4171227075,155,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036555,103,1,1,7,30,5icuo8utnztpsd9l03gdd68dl,1,89.8,96.8,2023-04-08T00:12:49.915Z,2023-04-08T00:12:54Z,4171227195,213,3.2,4171227193,212,10.5,4171227187,56,Left,4171227191,141,95.6,4171227189,140,79.8,,,,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036569,104,1,1,7,34,5icuo8utnztpsd9l03gdd68dl,1,72.7,86.2,2023-04-08T00:12:54.170Z,2023-04-08T00:12:57Z,4171227263,213,4.0,4171227259,141,69.9,4171227261,212,15.1,4171227255,56,Center,4171227257,140,63.0,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036577,105,1,1,7,37,5icuo8utnztpsd9l03gdd68dl,1,61.6,68.4,2023-04-08T00:12:57.034Z,2023-04-08T00:13:00Z,4171227299,141,28.8,4171227301,212,27.7,4171227303,213,4.5,4171227297,140,55.4,4171227295,56,Center,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036585,106,1,1,7,40,5icuo8utnztpsd9l03gdd68dl,1,55.4,28.8,2023-04-08T00:12:59.914Z,2023-04-08T00:13:02Z,4171227349,56,Back,4171227357,213,2.5,4171227351,140,44.4,4171227353,141,41.5,4171227355,212,14.4,,,,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036597,107,1,1,7,42,5icuo8utnztpsd9l03gdd68dl,1,44.9,42.5,2023-04-08T00:13:02.266Z,2023-04-08T00:13:05Z,4171227411,56,Back,4171227417,212,16.9,4171227415,141,67.2,4171227419,213,1.7,4171227413,140,43.3,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036617,108,1,1,7,45,5icuo8utnztpsd9l03gdd68dl,1,44.5,70.3,2023-04-08T00:13:04.971Z,2023-04-08T00:13:07Z,4171227531,140,63.3,4171227529,56,Left,4171227535,212,26.6,4171227537,213,0.7,4171227533,141,96.6,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036635,109,1,1,7,48,5icuo8utnztpsd9l03gdd68dl,0,63.3,96.6,2023-04-08T00:13:07.770Z,2023-04-08T00:13:09Z,4171227607,141,100.0,4171227611,213,0.2,4171227603,140,78.8,4171227599,56,Left,4171227609,212,16.5,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036645,52,5,1,7,50,d0c07im4a6oj8qa7f1zlt3pqs,1,21.6,-1.4,2023-04-08T00:13:09.813Z,2023-04-08T00:13:11Z,4171227651,347,,4171227649,56,Back,4171227653,233,110,,,,,,,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036639,110,5,1,7,50,5icuo8utnztpsd9l03gdd68dl,0,78.4,101.4,2023-04-08T00:13:09.813Z,2023-04-08T00:54:16Z,4171227617,56,Left,4171227619,347,,4171227685,233,52,,,,,,,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036671,53,1,1,7,56,d0c07im4a6oj8qa7f1zlt3pqs,1,26.9,0,2023-04-08T00:13:16.259Z,2023-04-08T00:13:18Z,4171227813,107,,4171227821,212,17.7,4171227815,56,Back,4171227819,141,19.2,4171227823,213,2.2,4171227817,140,16.8,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036687,54,1,1,7,58,d0c07im4a6oj8qa7f1zlt3pqs,1,16.8,19.2,2023-04-08T00:13:17.971Z,2023-04-08T00:13:22Z,4171227903,56,Back,4171227905,140,6.2,4171227909,212,23.0,4171227911,213,2.1,4171227907,141,48.8,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036699,55,1,1,8,2,d0c07im4a6oj8qa7f1zlt3pqs,1,6.2,49,2023-04-08T00:13:21.955Z,2023-04-08T00:13:23Z,4171227965,140,10.9,4171227967,141,73.9,4171227969,212,17.6,4171227971,213,1.3,4171227963,56,Back,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036701,56,1,1,8,3,d0c07im4a6oj8qa7f1zlt3pqs,1,10.9,73.9,2023-04-08T00:13:23.252Z,2023-04-08T00:13:25Z,4171227999,213,0.8,4171227997,212,19.3,4171227991,56,Back,4171227993,140,23.8,4171227995,141,94.2,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036729,57,1,1,8,5,d0c07im4a6oj8qa7f1zlt3pqs,1,23.6,93.9,2023-04-08T00:13:24.915Z,2023-04-08T00:13:32Z,4171228161,213,4.3,4171228155,140,9.0,4171228157,141,46.4,4171228163,1,,4171228159,212,35.8,4171228153,56,Back,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036747,58,1,1,8,12,d0c07im4a6oj8qa7f1zlt3pqs,1,11.7,41.6,2023-04-08T00:13:32.146Z,2023-04-08T00:13:36Z,4171228237,141,63.6,4171228241,213,1.4,4171228235,140,14.0,4171228233,56,Back,4171228239,212,15.2,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036769,59,1,1,8,16,d0c07im4a6oj8qa7f1zlt3pqs,1,22.6,59.7,2023-04-08T00:13:36.067Z,2023-04-08T00:13:40Z,4171228333,141,36.3,4171228335,212,16.7,4171228337,213,4.4,4171228329,56,Back,4171228331,140,17.9,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036779,60,1,1,8,21,d0c07im4a6oj8qa7f1zlt3pqs,1,32.5,36,2023-04-08T00:13:40.563Z,2023-04-08T00:13:43Z,4171228405,213,1.6,4171228403,212,19.8,4171228401,141,65.1,4171228399,140,31.1,4171228397,56,Back,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036791,61,1,1,8,23,d0c07im4a6oj8qa7f1zlt3pqs,1,31.1,65.1,2023-04-08T00:13:43.123Z,2023-04-08T00:13:46Z,4171228467,56,Back,4171228473,212,20.3,4171228469,140,37.4,4171228475,213,1.2,4171228471,141,93.3,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036793,62,1,1,8,27,d0c07im4a6oj8qa7f1zlt3pqs,1,34.5,95.9,2023-04-08T00:13:46.531Z,2023-04-08T00:13:47Z,4171228491,56,Back,4171228497,212,10.0,4171228499,213,0.2,4171228495,141,98.1,4171228493,140,43.9,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036797,63,1,1,8,28,d0c07im4a6oj8qa7f1zlt3pqs,1,43.9,98.1,2023-04-08T00:13:47.811Z,2023-04-08T00:13:49Z,4171228515,56,Back,4171228521,212,7.5,4171228517,140,42.0,4171228523,213,4.4,4171228519,141,87.5,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036831,64,1,1,8,29,d0c07im4a6oj8qa7f1zlt3pqs,1,42,87.5,2023-04-08T00:13:48.995Z,2023-04-08T00:13:55Z,4171228701,141,91.7,4171228699,140,64.9,4171228705,213,0.1,4171228697,56,Left,4171228703,212,24.2,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036853,65,1,1,8,36,d0c07im4a6oj8qa7f1zlt3pqs,1,93.8,92.6,2023-04-08T00:13:55.475Z,2023-04-10T11:26:07Z,4171228817,213,4.4,4171228811,140,87.2,4171229269,154,,4179545087,225,,4171228813,141,55.8,4179545091,72,,4171228815,212,26.0,4179545089,386,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,1,4171229267,210,13,4171228809,56,4171228807,155,4171228805,2,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036857,66,13,1,8,37,d0c07im4a6oj8qa7f1zlt3pqs,1,87.2,55.8,2023-04-08T00:13:56.739Z,2023-04-10T11:26:07Z,4171228829,56,Center,4171229275,74,,4171228827,17,,4171229279,154,,4171229277,29,,4171228825,22,,4171229063,72,,4171229289,328,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,4171229291,230,98.8,4171229281,55,4171229287,103,4171229293,231,51.3,75,4171229285,102,65,51.9,,,,,,,,,,,,,,,,,,,,,,,,,
2530036861,67,5,1,8,40,d0c07im4a6oj8qa7f1zlt3pqs,0,100.8,58.6,2023-04-08T00:14:00.420Z,2023-04-10T14:02:21Z,4171228851,346,,4171228849,56,Center,4180149387,233,112,,,,,,,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036845,112,5,1,8,40,5icuo8utnztpsd9l03gdd68dl,1,-0.8,41.4,2023-04-08T00:14:00.420Z,2023-04-10T14:02:20Z,4171228791,56,Back,4171228853,233,67,4171228793,346,,,,,,,,,,,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036957,113,1,1,8,55,5icuo8utnztpsd9l03gdd68dl,1,5,44.9,2023-04-08T00:14:14.602Z,2023-04-08T00:14:18Z,4171229371,213,4.9,4171229357,140,6.4,4171229365,212,7.4,4171229375,237,,4171229353,124,,4171229361,141,34.2,4171229355,56,Back,,,,9q91h72hhbibgekbjb8vcdxey,A. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036967,114,1,1,8,58,5icuo8utnztpsd9l03gdd68dl,1,8,35.1,2023-04-08T00:14:18.090Z,2023-04-08T00:14:19Z,4171229405,213,5.6,4171229403,212,15.8,4171229399,140,19.9,4171229401,141,20.9,4171229397,56,Back,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036983,115,1,1,9,0,5icuo8utnztpsd9l03gdd68dl,1,19.9,20.9,2023-04-08T00:14:19.610Z,2023-04-08T00:14:21Z,4171229453,212,19.1,4171229455,213,5.6,4171229449,140,34.0,4171229451,141,3.2,4171229447,56,Back,,,,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037003,116,1,1,9,1,5icuo8utnztpsd9l03gdd68dl,1,35,3.2,2023-04-08T00:14:21.338Z,2023-04-08T00:14:25Z,4171229483,56,Back,4171229485,140,46.7,4171229489,212,13.1,4171229487,141,10.0,4171229491,213,0.4,,,,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037007,117,1,1,9,6,5icuo8utnztpsd9l03gdd68dl,1,45.7,10.3,2023-04-08T00:14:25.497Z,2023-04-08T00:14:27Z,4171229519,212,26.2,4171229513,56,Right,4171229521,213,6.2,4171229517,141,8.0,4171229515,140,70.6,,,,,,,,,,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037009,118,1,1,9,7,5icuo8utnztpsd9l03gdd68dl,1,70.6,8,2023-04-08T00:14:27.130Z,2023-04-08T00:14:28Z,4171229529,140,63.7,4171229531,141,19.7,4171229527,56,Right,4171229535,213,2.3,4171229533,212,10.8,,,,,,,,,,3wtx6mgbgjvf1zsi5j7m1yxas,E. Björgólfs­son,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037033,119,1,1,9,9,5icuo8utnztpsd9l03gdd68dl,1,64.8,21.2,2023-04-08T00:14:28.618Z,2023-04-08T00:14:34Z,4171229667,141,57.9,4171229665,140,62.4,4171229669,212,25.1,4171229663,56,Center,4171229671,213,1.7,,,,,,,,,,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037035,120,1,1,9,14,5icuo8utnztpsd9l03gdd68dl,1,67.5,41,2023-04-08T00:14:34.282Z,2023-04-08T00:14:35Z,4171229681,140,62.3,4171229685,212,8.6,4171229687,213,4.0,4171229683,141,31.3,4171229679,56,Center,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037045,121,1,1,9,15,5icuo8utnztpsd9l03gdd68dl,1,62.3,31.3,2023-04-08T00:14:35.386Z,2023-04-08T00:14:37Z,4171229731,212,14.4,4171229729,141,52.4,4171229727,140,60.7,4171229733,213,1.7,4171229725,56,Center,,,,,,,,,,968mlew2amftejfuaptayz6c5,A. Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037077,122,1,1,9,18,5icuo8utnztpsd9l03gdd68dl,1,63.2,56.4,2023-04-08T00:14:37.530Z,2023-04-08T00:14:42Z,4171229867,140,74.6,4171229865,56,Left,4171229873,213,1.1,4171229871,212,27.6,4171229869,141,93.0,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037085,123,1,1,9,22,5icuo8utnztpsd9l03gdd68dl,1,71.1,93,2023-04-08T00:14:41.930Z,2023-04-08T00:14:44Z,4171229915,140,50.9,4171229917,141,82.7,4171229921,213,3.5,4171229913,56,Left,4171229919,212,22.3,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037087,124,1,1,9,24,5icuo8utnztpsd9l03gdd68dl,1,50.9,82.7,2023-04-08T00:14:44.042Z,2023-04-08T00:14:45Z,4171229941,213,6.3,4171229937,141,82.4,4171229935,140,61.7,4171229939,212,11.3,4171229933,56,Left,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037093,125,1,1,9,25,5icuo8utnztpsd9l03gdd68dl,1,61.7,82.4,2023-04-08T00:14:45.417Z,2023-04-08T00:14:46Z,4171229961,141,86.5,4171229959,140,49.1,4171229963,212,13.5,4171229965,213,2.9,4171229957,56,Back,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037119,126,1,1,9,27,5icuo8utnztpsd9l03gdd68dl,1,49.1,86.5,2023-04-08T00:14:46.698Z,2023-04-08T00:14:51Z,4171230065,56,Left,4171230067,140,65.2,4171230073,213,0.4,4171230071,212,18.3,4171230069,141,96.8,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037127,127,1,1,9,29,5icuo8utnztpsd9l03gdd68dl,0,66.1,96.5,2023-04-08T00:14:48.562Z,2023-04-08T00:19:57Z,4171230127,141,76.7,4171230125,140,82.1,4171230131,213,5.6,4171230129,212,21.5,4171230123,56,Center,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037111,68,8,1,9,30,d0c07im4a6oj8qa7f1zlt3pqs,1,19.9,17.3,2023-04-08T00:14:50.051Z,2023-04-10T11:26:54Z,4179548445,384,,4171230039,56,Back,,,,,,,,,,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037133,69,12,1,9,32,d0c07im4a6oj8qa7f1zlt3pqs,1,7,22.7,2023-04-08T00:14:52.371Z,2023-04-08T00:14:54Z,4171230163,213,4.8,4171230159,141,0.0,4171230205,167,,4171230157,140,8.5,4171230161,212,16.6,4171230155,56,Back,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037135,70,5,1,9,33,d0c07im4a6oj8qa7f1zlt3pqs,0,8.2,-1.8,2023-04-08T00:14:52.978Z,2023-04-08T00:14:58Z,4171230169,347,,4171230311,233,128,4171230167,56,Back,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037153,128,5,1,9,33,5icuo8utnztpsd9l03gdd68dl,1,91.8,101.8,2023-04-08T00:14:52.978Z,2023-04-08T00:54:16Z,4171230305,233,70,4171230283,56,Left,4171230285,347,,,,,,,,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037171,129,1,1,9,36,5icuo8utnztpsd9l03gdd68dl,1,92.1,100,2023-04-08T00:14:55.497Z,2023-04-10T11:27:10Z,4171230373,107,,4171230383,213,4.6,4171230379,141,85.6,4171230375,56,Left,4171230381,212,11.2,4171230377,140,90.5,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037175,130,1,1,9,38,5icuo8utnztpsd9l03gdd68dl,1,90.5,85.6,2023-04-08T00:14:57.778Z,2023-04-10T11:27:13Z,4171230409,141,97.1,4179548835,156,,4171230411,212,8.1,4171230407,140,92.5,4171230413,213,1.3,4171230405,56,Left,,,,,,,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037183,131,1,1,9,39,5icuo8utnztpsd9l03gdd68dl,1,90.3,94.6,2023-04-08T00:14:59.185Z,2023-04-10T11:27:40Z,4171230471,141,84.5,4171230465,56,Left,4171230475,213,5.0,4171230469,140,92.3,4171230473,212,7.2,,,,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531617789,713,1,1,9,40,5icuo8utnztpsd9l03gdd68dl,1,88.7,87.3,2023-04-08T00:14:59.676Z,2023-04-10T11:27:40Z,4179550489,56,Left,4179550491,140,77.9,4179550497,213,3.5,4179550493,141,81.0,4179550495,212,12.1,,,,,,,,,,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037185,132,1,1,9,43,5icuo8utnztpsd9l03gdd68dl,0,80.5,78.1,2023-04-08T00:15:03.042Z,2023-04-08T00:19:53Z,4171230487,141,49.9,4171230481,155,,4171230491,213,5.2,4171230489,212,21.9,4171230485,140,90.5,4171230483,56,Center,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037189,71,12,1,9,43,d0c07im4a6oj8qa7f1zlt3pqs,1,11,52.2,2023-04-08T00:15:03.299Z,2023-04-08T00:15:05Z,4171230529,15,,4171230515,213,5.2,4171230513,212,16.6,4171230507,56,Back,4171230511,141,31.0,4171230509,140,18.8,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037197,72,44,1,9,46,d0c07im4a6oj8qa7f1zlt3pqs,1,19.3,26,2023-04-08T00:15:05.762Z,2023-04-08T00:15:06Z,4171230563,233,133,4171230549,285,,4171230547,56,Back,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037195,133,44,1,9,46,5icuo8utnztpsd9l03gdd68dl,0,80.7,74,2023-04-08T00:15:05.763Z,2023-04-08T00:15:07Z,4171230579,233,72,4171230545,286,,4171230543,56,Center,,,,,,,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530037203,73,1,1,9,46,d0c07im4a6oj8qa7f1zlt3pqs,1,18.8,31,2023-04-08T00:15:06.282Z,2023-04-08T00:15:07Z,4171230589,141,43.4,4171230587,140,19.9,4171230591,212,8.5,4171230583,3,,4171230593,213,1.4,4171230585,56,Back,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
