id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2526202627,176,61,1,18,48,bd0378yx50xpdcgwkt9p9bmz8,0,85.1,9.7,2023-03-31T23:24:29.328Z,2023-03-31T23:24:29Z,4150822091,56,Right,,,,,,,,,,,,,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202647,164,49,1,18,51,6ubc4y1v6hr63mca7ica4hp90,1,9.3,86,2023-03-31T23:24:31.734Z,2023-03-31T23:24:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202661,165,1,1,18,51,6ubc4y1v6hr63mca7ica4hp90,0,9.3,86,2023-03-31T23:24:32.062Z,2023-03-31T23:24:33Z,4150822247,213,0.3,4150822237,157,,4150822243,141,95.5,4150822245,212,20.8,4150822241,140,28.1,4150822249,1,,4150822239,56,Back,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202653,177,8,1,18,52,bd0378yx50xpdcgwkt9p9bmz8,1,67,7.4,2023-03-31T23:24:32.559Z,2023-04-05T07:21:13Z,4150822209,56,Right,4164692621,384,,,,,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202707,178,49,1,18,58,bd0378yx50xpdcgwkt9p9bmz8,1,62.6,50.9,2023-03-31T23:24:38.897Z,2023-03-31T23:24:39Z,,,,,,,,,,,,,,,,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202733,179,1,1,18,58,bd0378yx50xpdcgwkt9p9bmz8,1,62.6,50.9,2023-03-31T23:24:39.296Z,2023-03-31T23:24:43Z,4150822579,141,83.0,4150822575,56,Left,4150822583,213,2.0,4150822581,212,24.0,4150822577,140,53.0,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202747,180,1,1,19,2,bd0378yx50xpdcgwkt9p9bmz8,1,53.8,77.4,2023-03-31T23:24:43.136Z,2023-03-31T23:24:44Z,4150822635,213,3.5,4150822633,212,20.5,4150822627,56,Back,4150822629,140,35.4,4150822631,141,67.2,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202769,181,1,1,19,4,bd0378yx50xpdcgwkt9p9bmz8,1,34.9,67.9,2023-03-31T23:24:44.816Z,2023-03-31T23:24:49Z,4150822717,56,Back,4150822725,213,4.8,4150822719,140,36.6,4150822721,141,31.5,4150822723,212,24.8,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202789,182,1,1,19,9,bd0378yx50xpdcgwkt9p9bmz8,1,40.7,27,2023-03-31T23:24:49.632Z,2023-03-31T23:24:52Z,4150822817,140,66.3,4150822823,213,6.1,4150822821,212,27.2,4150822815,56,Right,4150822819,141,21.1,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202813,183,1,1,19,12,bd0378yx50xpdcgwkt9p9bmz8,1,64.4,21.6,2023-03-31T23:24:52.736Z,2023-03-31T23:24:56Z,4150822913,56,Back,4150822921,213,3.3,4150822915,140,38.3,4150822917,141,16.4,4150822919,212,27.6,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202833,184,1,1,19,15,bd0378yx50xpdcgwkt9p9bmz8,1,37.8,17.9,2023-03-31T23:24:56.384Z,2023-03-31T23:24:59Z,4150823027,213,2.0,4150823023,141,57.1,4150823019,56,Back,4150823025,212,29.3,4150823021,140,26.2,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202881,185,1,1,19,19,bd0378yx50xpdcgwkt9p9bmz8,1,27.6,56.4,2023-03-31T23:24:59.696Z,2023-03-31T23:25:07Z,4150823237,141,74.0,4150823235,140,32.8,4150823233,56,Back,4150823239,212,13.2,4150823241,213,1.1,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202897,186,1,1,19,26,bd0378yx50xpdcgwkt9p9bmz8,1,39.9,76.5,2023-03-31T23:25:06.929Z,2023-03-31T23:25:09Z,4150823307,140,39.1,4150823309,141,66.4,4150823305,56,Back,4150823313,213,4.6,4150823311,212,6.9,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202909,187,1,1,19,29,bd0378yx50xpdcgwkt9p9bmz8,1,38,66.3,2023-03-31T23:25:09.600Z,2023-03-31T23:25:13Z,4150823379,213,3.7,4150823375,141,60.2,4150823371,56,Back,4150823373,140,32.1,4150823377,212,7.5,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202927,188,1,1,19,32,bd0378yx50xpdcgwkt9p9bmz8,1,36.4,42.1,2023-03-31T23:25:13.024Z,2023-03-31T23:25:15Z,4150823477,212,29.9,4150823479,213,5.4,4150823475,141,8.5,4150823473,140,54.8,4150823471,56,Right,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202931,166,45,1,19,35,6ubc4y1v6hr63mca7ica4hp90,0,38.6,81.2,2023-03-31T23:25:15.713Z,2023-03-31T23:25:19Z,4150823613,233,189,4150823497,285,,4150823495,56,Back,,,,,,,,,,,,,,,,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202951,189,3,1,19,35,bd0378yx50xpdcgwkt9p9bmz8,1,61.4,18.8,2023-03-31T23:25:15.713Z,2023-04-05T07:21:47Z,4164693441,465,,4150823609,233,166,4150823605,286,,4150823603,56,Right,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202953,190,1,1,19,37,bd0378yx50xpdcgwkt9p9bmz8,0,65,34.8,2023-03-31T23:25:18.112Z,2023-03-31T23:25:19Z,4150823623,212,7.5,4150823621,141,39.1,4150823625,213,2.7,4150823619,140,58.4,4150823617,56,Center,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202963,167,8,1,19,39,6ubc4y1v6hr63mca7ica4hp90,1,37.6,58.4,2023-03-31T23:25:20.246Z,2023-04-05T07:22:00Z,4164693953,384,,4150823661,56,Back,,,,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202975,168,49,1,19,41,6ubc4y1v6hr63mca7ica4hp90,1,36.2,75,2023-03-31T23:25:21.734Z,2023-03-31T23:25:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526202999,169,1,1,19,41,6ubc4y1v6hr63mca7ica4hp90,1,36.2,75.1,2023-03-31T23:25:22.350Z,2023-03-31T23:25:27Z,4150823809,212,29.1,4150823807,141,94.2,4150823805,140,61.0,4150823811,213,0.5,4150823803,56,Left,,,,,,,,,,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203015,170,1,1,19,47,6ubc4y1v6hr63mca7ica4hp90,0,63.8,92.9,2023-03-31T23:25:27.622Z,2023-03-31T23:25:29Z,4150823907,56,Center,4150823913,212,28.5,4150823911,141,76.0,4150823909,140,88.6,4150823915,213,5.9,,,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203033,191,52,1,19,51,bd0378yx50xpdcgwkt9p9bmz8,1,6.5,26.4,2023-03-31T23:25:32.450Z,2023-04-05T07:22:20Z,4164694499,376,,,,,,,,,,,,,,,,,,,,,,,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203041,192,1,1,19,52,bd0378yx50xpdcgwkt9p9bmz8,1,6.5,26.4,2023-03-31T23:25:32.594Z,2023-03-31T23:25:35Z,4150824029,123,,4150824039,213,5.9,4150824031,56,Back,4150824037,212,17.7,4150824035,141,17.2,4150824033,140,22.3,,,,,,,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203061,193,1,1,19,54,bd0378yx50xpdcgwkt9p9bmz8,1,24.6,17.3,2023-03-31T23:25:34.929Z,2023-03-31T23:25:41Z,4150824197,141,32.2,4150824195,140,29.0,4150824193,56,Back,4150824199,212,11.1,4150824201,213,1.1,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203079,194,1,1,20,0,bd0378yx50xpdcgwkt9p9bmz8,1,46.6,48.9,2023-03-31T23:25:41.361Z,2023-03-31T23:25:45Z,4150824283,56,Back,4150824285,140,25.2,4150824287,141,96.8,4150824291,213,2.2,4150824289,212,39.6,4150824293,1,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203103,195,1,1,20,5,bd0378yx50xpdcgwkt9p9bmz8,1,25.2,96.2,2023-03-31T23:25:45.761Z,2023-03-31T23:25:50Z,4150824407,141,77.1,4150824405,140,20.5,4150824403,56,Back,4150824411,213,4.3,4150824409,212,13.9,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203113,196,1,1,20,9,bd0378yx50xpdcgwkt9p9bmz8,1,28.9,73,2023-03-31T23:25:50.274Z,2023-03-31T23:25:52Z,4150824489,212,21.7,4150824483,56,Back,4150824485,140,25.0,4150824487,141,41.6,4150824491,213,4.5,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203139,197,1,1,20,11,bd0378yx50xpdcgwkt9p9bmz8,1,25.3,36.3,2023-03-31T23:25:52.146Z,2023-03-31T23:25:57Z,4150824609,213,5.5,4150824605,141,18.1,4150824601,56,Back,4150824603,140,36.7,4150824607,212,17.2,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203155,198,1,1,20,16,bd0378yx50xpdcgwkt9p9bmz8,1,53.8,11.4,2023-03-31T23:25:57.394Z,2023-03-31T23:26:01Z,4150824717,212,11.6,4150824713,140,54.5,4150824711,56,Center,4150824715,141,28.4,4150824719,213,1.5,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203165,199,1,1,20,17,bd0378yx50xpdcgwkt9p9bmz8,1,53.4,28.7,2023-03-31T23:25:57.858Z,2023-04-05T07:44:28Z,4150824779,140,34.6,4150824785,213,3.5,4150824777,56,Back,4150824781,141,16.5,4150824783,212,21.4,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203179,200,1,1,20,20,bd0378yx50xpdcgwkt9p9bmz8,1,34,17,2023-03-31T23:26:00.882Z,2023-04-05T07:44:30Z,4150824871,140,37.5,4150824869,56,Back,4150824873,141,33.4,4150824875,212,11.7,4150824877,213,1.3,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203193,201,1,1,20,26,bd0378yx50xpdcgwkt9p9bmz8,1,41.7,28.4,2023-03-31T23:26:06.946Z,2023-03-31T23:26:07Z,4150824937,140,38.4,4150824935,56,Back,4150824943,213,4.3,4150824939,141,16.9,4150824941,212,8.6,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203231,202,1,1,20,27,bd0378yx50xpdcgwkt9p9bmz8,1,38.3,16.9,2023-03-31T23:26:07.842Z,2023-03-31T23:26:13Z,4150825129,141,31.1,4150825131,212,9.8,4150825125,56,Back,4150825133,213,1.4,4150825127,140,40.0,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203239,203,1,1,20,32,bd0378yx50xpdcgwkt9p9bmz8,1,59.2,30.5,2023-03-31T23:26:13.122Z,2023-03-31T23:26:14Z,4150825197,212,11.1,4150825199,213,5.0,4150825195,141,14.7,4150825191,56,Right,4150825193,140,61.8,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203271,204,1,1,20,34,bd0378yx50xpdcgwkt9p9bmz8,0,61.8,14.7,2023-03-31T23:26:14.850Z,2023-03-31T23:26:20Z,4150825339,212,17.5,4150825335,140,75.2,4150825333,56,Right,4150825341,213,5.6,4150825337,141,0.0,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203397,172,5,1,20,37,6ubc4y1v6hr63mca7ica4hp90,1,24.7,101.3,2023-03-31T23:26:17.616Z,2023-04-05T07:44:50Z,4150832853,233,206,4150826007,347,,4150826005,56,Back,,,,,,,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203353,206,5,1,20,37,bd0378yx50xpdcgwkt9p9bmz8,0,75.3,-1.3,2023-03-31T23:26:17.616Z,2023-04-05T07:44:52Z,4150825777,347,,4150825775,56,Right,4150832869,233,172,,,,,,,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203273,205,43,1,20,40,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-03-31T23:26:20.683Z,2023-03-31T23:26:26Z,4150825349,347,0,4150825347,56,Right,4150825441,144,5,,,,,,,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203289,171,17,1,20,49,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-03-31T23:26:30.152Z,2023-04-01T01:14:14Z,4150825433,31,,4150825435,392,,4150825437,13,243,,,,,,,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203453,173,1,1,21,24,6ubc4y1v6hr63mca7ica4hp90,0,22.1,100,2023-03-31T23:27:04.721Z,2023-04-05T07:45:25Z,4150826339,141,96.9,4150826341,212,35.0,4150826335,56,Left,4150826345,1,,4150826343,213,6.2,4150826333,107,,4150826337,140,55.3,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203455,207,4,1,21,29,bd0378yx50xpdcgwkt9p9bmz8,1,38.6,4.8,2023-03-31T23:27:09.540Z,2023-03-31T23:27:12Z,4150826351,294,,4150826353,56,Back,4150826381,233,174,4150826349,13,,4150826355,152,,4150826357,286,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203457,174,4,1,21,29,6ubc4y1v6hr63mca7ica4hp90,0,61.4,95.2,2023-03-31T23:27:09.541Z,2023-03-31T23:27:12Z,4150826361,294,,4150826359,13,,4150826387,233,207,4150826365,152,,4150826363,56,Left,4150826367,285,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203531,208,1,1,21,46,bd0378yx50xpdcgwkt9p9bmz8,1,37.8,13.2,2023-03-31T23:27:26.724Z,2023-03-31T23:27:28Z,4150826741,141,36.3,4150826739,140,24.3,4150826737,56,Back,4150826733,5,,4150826743,212,21.2,4150826735,152,,4150826745,213,2.3,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203543,209,1,1,21,48,bd0378yx50xpdcgwkt9p9bmz8,1,23.4,37.1,2023-03-31T23:27:28.516Z,2023-03-31T23:27:30Z,4150826797,212,25.8,4150826793,140,29.0,4150826795,141,74.0,4150826791,56,Back,4150826799,213,1.3,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203553,210,1,1,21,49,bd0378yx50xpdcgwkt9p9bmz8,1,30.9,74.9,2023-03-31T23:27:30.276Z,2023-03-31T23:27:32Z,4150826857,140,43.5,4150826859,141,95.8,4150826855,56,Back,4150826861,212,19.4,4150826863,213,0.8,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203571,211,1,1,21,51,bd0378yx50xpdcgwkt9p9bmz8,1,42.8,94.7,2023-03-31T23:27:32.420Z,2023-03-31T23:27:35Z,4150826979,212,11.7,4150826975,140,32.6,4150826973,56,Back,4150826981,213,3.5,4150826977,141,87.9,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203597,212,1,1,21,54,bd0378yx50xpdcgwkt9p9bmz8,1,30.6,85.9,2023-03-31T23:27:35.013Z,2023-03-31T23:27:40Z,4150827111,56,Back,4150827113,140,7.4,4150827115,141,63.1,4150827119,213,3.7,4150827117,212,28.9,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203627,213,1,1,22,0,bd0378yx50xpdcgwkt9p9bmz8,1,8,57.3,2023-03-31T23:27:40.469Z,2023-03-31T23:27:46Z,4150827261,141,43.8,4150827259,140,46.9,4150827257,56,Back,4150827267,1,,4150827265,213,6.1,4150827263,212,41.9,4150827255,157,,,,,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203629,214,4,1,22,3,bd0378yx50xpdcgwkt9p9bmz8,1,44.6,41.4,2023-03-31T23:27:44.038Z,2023-03-31T23:27:48Z,4150827275,13,,4150827311,233,175,4150827277,294,,4150827281,152,,4150827279,56,Back,4150827283,286,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203633,175,4,1,22,3,6ubc4y1v6hr63mca7ica4hp90,0,55.4,58.6,2023-03-31T23:27:44.039Z,2023-03-31T23:27:49Z,4150827307,152,,4150827301,13,,4150827303,294,,4150827315,233,214,4150827309,285,,4150827305,56,Center,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203661,215,1,1,22,17,bd0378yx50xpdcgwkt9p9bmz8,1,48.9,48,2023-03-31T23:27:57.925Z,2023-03-31T23:27:59Z,4150827485,140,36.8,4150827483,56,Back,4150827491,213,2.4,4150827479,5,,4150827487,141,66.9,4150827489,212,18.1,4150827481,152,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203705,216,1,1,22,19,bd0378yx50xpdcgwkt9p9bmz8,1,37.1,68.2,2023-03-31T23:27:59.797Z,2023-03-31T23:28:09Z,4150827695,140,45.2,4150827701,213,1.2,4150827693,56,Back,4150827697,141,97.1,4150827699,212,21.4,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203717,217,1,1,22,28,bd0378yx50xpdcgwkt9p9bmz8,1,46.6,88.8,2023-03-31T23:28:08.885Z,2023-04-01T01:11:23Z,4150827749,213,0.6,4150827741,56,Left,4150827747,212,9.0,4150827745,141,96.1,4150827743,140,53.8,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203725,218,1,1,22,29,bd0378yx50xpdcgwkt9p9bmz8,1,53.8,95.8,2023-03-31T23:28:10.133Z,2023-03-31T23:28:11Z,4150827799,141,88.8,4150827795,56,Back,4150827797,140,36.6,4150827803,213,3.4,4150827801,212,18.7,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203739,219,1,1,22,30,bd0378yx50xpdcgwkt9p9bmz8,1,35.9,88.5,2023-03-31T23:28:11.157Z,2023-03-31T23:28:14Z,4150827869,141,62.3,4150827865,56,Back,4150827873,213,4.1,4150827871,212,21.9,4150827867,140,23.7,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203747,220,1,1,22,34,bd0378yx50xpdcgwkt9p9bmz8,1,23.5,60.9,2023-03-31T23:28:14.581Z,2023-03-31T23:28:16Z,4150827917,212,19.3,4150827915,141,32.5,4150827919,213,4.8,4150827911,56,Back,4150827913,140,24.2,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203755,221,1,1,22,35,bd0378yx50xpdcgwkt9p9bmz8,1,23,33,2023-03-31T23:28:16.406Z,2023-03-31T23:28:18Z,4150827951,56,Back,4150827953,140,30.0,4150827955,141,51.2,4150827959,213,1.0,4150827957,212,14.4,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203767,222,1,1,22,37,bd0378yx50xpdcgwkt9p9bmz8,1,30.5,49.7,2023-03-31T23:28:17.925Z,2023-03-31T23:28:21Z,4150828021,141,55.6,4150828023,212,23.0,4150828025,213,3.0,4150828019,140,8.9,4150828017,56,Back,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203781,223,1,1,22,40,bd0378yx50xpdcgwkt9p9bmz8,0,9,55,2023-03-31T23:28:21.125Z,2023-03-31T23:28:26Z,4150828135,212,72.7,4150828125,157,,4150828133,141,65.4,4150828137,213,0.1,4150828139,1,,4150828129,56,Center,4150828131,140,77.9,,,,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203785,176,49,1,22,46,6ubc4y1v6hr63mca7ica4hp90,1,24.5,35.3,2023-03-31T23:28:26.802Z,2023-03-31T23:28:27Z,,,,,,,,,,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203801,177,1,1,22,46,6ubc4y1v6hr63mca7ica4hp90,1,24.5,35.3,2023-03-31T23:28:26.963Z,2023-03-31T23:28:31Z,4150828239,212,23.9,4150828241,213,2.5,4150828235,140,5.7,4150828233,56,Back,4150828237,141,55.1,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203833,178,1,1,22,51,6ubc4y1v6hr63mca7ica4hp90,1,6.3,68.5,2023-03-31T23:28:31.643Z,2023-03-31T23:28:39Z,4150828421,212,17.2,4150828413,140,8.2,4150828409,56,Back,4150828417,141,93.6,4150828425,213,1.5,,,,,,,,,,8fb62dbrpiodc3n3csiw8rz3e,R. Shealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203837,179,4,1,22,58,6ubc4y1v6hr63mca7ica4hp90,1,17,90.8,2023-03-31T23:28:38.828Z,2023-03-31T23:28:40Z,4150828441,285,,4150828439,265,,4150828433,13,,4150828435,56,Back,4150828437,152,,4150828479,233,224,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203841,224,4,1,22,58,bd0378yx50xpdcgwkt9p9bmz8,0,83,9.2,2023-03-31T23:28:38.829Z,2023-03-31T23:28:41Z,4150828455,56,Right,4150828497,233,179,4150828453,13,,4150828457,152,,4150828461,286,,4150828459,265,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526203885,180,1,1,23,7,6ubc4y1v6hr63mca7ica4hp90,0,22.4,90,2023-03-31T23:28:47.827Z,2023-03-31T23:28:49Z,4150828717,141,62.2,4150828709,5,,4150828715,140,23.5,4150828713,56,Back,4150828721,213,4.8,4150828719,212,18.9,4150828711,152,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
