id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/13/value
2524981877,5,61,1,0,20,8ijkk62897so5r3bq0wgwx4bu,1,34.1,30.4,2023-03-27T00:05:30.014Z,2023-03-27T00:05:30Z,4125739463,56,Back,,,,,,,,,,,,,,,,,,,,,,66zmbqbya1p4k1uh2qd171pii,J. Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981899,6,1,1,0,22,8ijkk62897so5r3bq0wgwx4bu,1,31.3,40.2,2023-03-27T00:05:31.827Z,2023-03-28T11:27:56Z,4125739549,140,45.9,4125739553,212,22.4,4125739547,56,Back,4125739555,213,0.8,4125739551,141,64.3,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981901,7,4,1,0,28,8ijkk62897so5r3bq0wgwx4bu,1,44.2,76.6,2023-03-27T00:05:37.270Z,2023-03-27T00:05:39Z,4125739567,286,,4125739565,265,,4125739559,13,,4125739561,56,Back,4125739569,233,7,4125739563,152,,,,,,,,4o8ulvahxfb06x5xhvflvwhzo,R. Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981895,7,4,1,0,28,ew2zirzye0sw1txr2m33nr25y,0,55.8,23.4,2023-03-27T00:05:37.271Z,2023-03-28T11:28:21Z,4125739535,56,Center,4125739537,152,,4125739539,265,,4125739541,285,,4125739575,233,7,4125739533,13,,,,,,,,bl9rj1qcik8467w0w5i27hkru,I. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981911,8,1,1,0,34,8ijkk62897so5r3bq0wgwx4bu,1,41.9,74.4,2023-03-27T00:05:44.125Z,2023-03-27T00:23:31Z,4125739603,141,63.9,4125739599,56,Back,4125739595,5,,4125739607,213,5.3,4125739605,212,8.4,4125739601,140,46.2,4125739597,152,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981915,9,1,1,0,36,8ijkk62897so5r3bq0wgwx4bu,1,46.2,63.9,2023-03-27T00:05:46.078Z,2023-03-27T00:23:35Z,4125739621,141,55.2,4125739625,213,3.6,4125739617,56,Back,4125739619,140,34.0,4125739623,212,14.1,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981923,10,1,1,0,38,8ijkk62897so5r3bq0wgwx4bu,1,33.9,52.8,2023-03-27T00:05:48.063Z,2023-03-27T00:24:05Z,4125739669,141,35.2,4125739671,212,12.0,4125739673,213,4.6,4125739665,56,Back,4125739667,140,32.6,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524986301,128,1,1,0,40,8ijkk62897so5r3bq0wgwx4bu,1,32.5,24.8,2023-03-27T00:05:49.573Z,2023-03-27T00:24:48Z,4125764515,212,12.8,4125764511,140,28.8,4125764517,213,1.9,4125764509,56,Back,4125764513,141,42.7,,,,,,,,,,4x2cg9w7dpg8axic4gehs66fo,A. Legaspi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524986345,129,1,1,0,42,8ijkk62897so5r3bq0wgwx4bu,1,26.9,53.8,2023-03-27T00:05:51.173Z,2023-03-27T00:25:12Z,4125764793,141,36.1,4125764795,212,18.8,4125764791,140,40.7,4125764797,213,5.6,4125764789,56,Back,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524986523,130,61,1,0,43,8ijkk62897so5r3bq0wgwx4bu,0,44.9,29.7,2023-03-27T00:05:52.749Z,2023-03-27T00:25:32Z,4125765657,56,Back,,,,,,,,,,,,,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525387631,606,49,1,0,44,ew2zirzye0sw1txr2m33nr25y,1,61,64.8,2023-03-27T00:05:53.472Z,2023-03-28T11:28:59Z,,,,,,,,,,,,,,,,,,,,,,,,,a5zvb5q87awncgadmlqd0sm0a,O. Bouda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981929,8,1,1,0,45,ew2zirzye0sw1txr2m33nr25y,1,61.9,76.7,2023-03-27T00:05:54.784Z,2023-03-28T11:29:09Z,4125739687,213,4.5,4125739685,212,17.9,4125739681,140,57.5,4125739679,56,Center,4125739683,141,51.2,,,,,,,,,,a5zvb5q87awncgadmlqd0sm0a,O. Bouda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981933,9,1,1,0,46,ew2zirzye0sw1txr2m33nr25y,0,57.5,51.2,2023-03-27T00:05:56.159Z,2023-03-28T11:29:15Z,4125739709,140,72.2,4125739713,212,18.5,4125739707,56,Center,4125739715,213,5.7,4125739711,141,36.3,,,,,,,,,,1t9thoa7j9ftzkriq2g50w4fe,J. Ayon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981927,11,49,1,0,48,8ijkk62897so5r3bq0wgwx4bu,1,28.9,73.2,2023-03-27T00:05:57.881Z,2023-03-28T11:29:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4blue6g56i3t9iffjcmjs6hhw,R. Dalgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981931,12,1,1,0,49,8ijkk62897so5r3bq0wgwx4bu,0,28.9,73.2,2023-03-27T00:05:59.162Z,2023-03-28T11:29:25Z,4125739701,141,31.3,4125739705,213,5.0,4125739703,212,29.6,4125739697,56,Back,4125739695,155,,4125739699,140,36.5,,,,,,,4blue6g56i3t9iffjcmjs6hhw,R. Dalgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981941,10,49,1,0,50,ew2zirzye0sw1txr2m33nr25y,1,64.2,73.9,2023-03-27T00:05:59.952Z,2023-03-27T00:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981951,11,1,1,0,51,ew2zirzye0sw1txr2m33nr25y,1,64.2,73.9,2023-03-27T00:06:00.471Z,2023-03-27T00:06:06Z,4125739771,56,Left,4125739775,141,91.4,4125739777,212,14.3,4125739779,213,1.0,4125739773,140,71.7,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981957,12,1,1,0,57,ew2zirzye0sw1txr2m33nr25y,1,67.7,90.5,2023-03-27T00:06:06.615Z,2023-03-27T00:06:10Z,4125739801,140,34.3,4125739805,212,35.5,4125739807,213,3.3,4125739799,56,Back,4125739803,141,82.6,4125739809,1,,,,,,,,au9595t3oo0zbzexhr01ts0h6,W. Richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981963,13,1,1,1,1,ew2zirzye0sw1txr2m33nr25y,1,34.4,82,2023-03-27T00:06:10.799Z,2023-03-28T11:29:47Z,4125739843,141,88.9,4125739839,56,Back,4125739845,212,5.5,4125739841,140,37.2,4125739847,213,1.0,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981973,14,1,1,1,4,ew2zirzye0sw1txr2m33nr25y,1,37.6,88.9,2023-03-27T00:06:13.303Z,2023-03-27T00:06:18Z,4125739869,56,Left,4125739877,213,0.0,4125739871,140,57.2,4125739875,212,20.6,4125739873,141,90.3,,,,,,,,,,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981983,15,1,1,1,8,ew2zirzye0sw1txr2m33nr25y,1,57.4,90.5,2023-03-27T00:06:18.039Z,2023-03-27T00:06:21Z,4125739927,1,,4125739921,141,90.5,4125739925,213,0,4125739917,56,Left,4125739919,140,88.1,4125739923,212,32.2,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981985,16,1,1,1,11,ew2zirzye0sw1txr2m33nr25y,0,87.9,90.3,2023-03-27T00:06:21.128Z,2023-03-27T00:06:22Z,4125739939,213,4.7,4125739933,140,87.1,4125739931,56,Center,4125739935,141,61.2,4125739937,212,19.8,,,,,,,,,,au9595t3oo0zbzexhr01ts0h6,W. Richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981987,13,12,1,1,14,8ijkk62897so5r3bq0wgwx4bu,1,11.4,42.4,2023-03-27T00:06:23.526Z,2023-03-27T00:26:04Z,4125739955,56,Back,4125739957,140,6.3,4125739963,213,4.0,4125739961,212,8.2,4125739959,141,33.3,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981995,14,12,1,1,16,8ijkk62897so5r3bq0wgwx4bu,1,6.3,33.3,2023-03-27T00:06:25.275Z,2023-03-27T00:26:06Z,4125766471,15,,4125740007,213,5.3,4125740001,140,8.8,4125740005,212,4.9,4125739999,56,Back,4125740003,141,27.3,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981997,15,44,1,1,17,8ijkk62897so5r3bq0wgwx4bu,1,12,20.5,2023-03-27T00:06:26.497Z,2023-03-28T11:30:40Z,4125740013,56,Back,4125740033,233,17,4125740015,285,,,,,,,,,,,,,,,,,4x2cg9w7dpg8axic4gehs66fo,A. Legaspi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524981999,17,44,1,1,17,ew2zirzye0sw1txr2m33nr25y,0,88,79.5,2023-03-27T00:06:26.498Z,2023-03-28T11:30:42Z,4125740037,233,15,4125740017,56,Left,4125740019,286,,,,,,,,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982003,16,12,1,1,18,8ijkk62897so5r3bq0wgwx4bu,1,8.8,27.3,2023-03-27T00:06:27.222Z,2023-03-28T11:33:11Z,4125740043,140,5.3,4125767295,15,,4125740049,213,4.3,4125740047,212,9.8,4125740045,141,14.0,4125740041,56,Back,,,,,,,4x2cg9w7dpg8axic4gehs66fo,A. Legaspi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525388763,607,1,1,1,21,ew2zirzye0sw1txr2m33nr25y,0,93.8,93.4,2023-03-27T00:06:30.822Z,2023-03-28T11:33:20Z,4140231219,140,86.5,4140231223,212,8.4,4140231217,56,Left,4140231225,213,3.6,4140231221,141,88.2,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525388807,630,1,1,1,22,8ijkk62897so5r3bq0wgwx4bu,0,13.3,10.1,2023-03-27T00:06:31.772Z,2023-03-28T11:33:28Z,4140231433,157,,4140231445,1,,4140231441,212,23.1,4140231439,141,11.5,4140231443,213,0.0,4140231437,140,35.3,4140231435,56,Back,,,,4x2cg9w7dpg8axic4gehs66fo,A. Legaspi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982007,17,43,1,1,23,8ijkk62897so5r3bq0wgwx4bu,1,0,0,2023-03-27T00:06:32.764Z,2023-03-28T11:33:08Z,4125740063,56,Back,4140230823,144,1,4125740073,1,0,4125740069,212,28.4,4125740071,213,0.0,4125740065,140,33.6,4125740061,157,0,4125740067,141,11.7,4x2cg9w7dpg8axic4gehs66fo,A. Legaspi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982023,18,1,1,1,25,ew2zirzye0sw1txr2m33nr25y,1,65.1,93.8,2023-03-27T00:06:34.735Z,2023-03-27T00:06:39Z,4125740163,56,Center,4125740169,212,28.2,4125740171,213,4.3,4125740165,140,54.7,4125740167,141,55.5,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982033,19,1,1,1,29,ew2zirzye0sw1txr2m33nr25y,1,54.7,55.5,2023-03-27T00:06:38.919Z,2023-03-28T11:33:48Z,4125740213,213,1.4,4125740209,141,82.7,4125740205,56,Left,4125740207,140,57.4,4125740211,212,18.7,,,,,,,,,,dvre51zzdkdr43uahtwerekiy,D. Munie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982041,20,1,1,1,32,ew2zirzye0sw1txr2m33nr25y,1,57.8,82.1,2023-03-27T00:06:41.479Z,2023-03-27T00:06:44Z,4125740253,140,84.1,4125740255,141,90.5,4125740251,56,Left,4125740257,212,28.2,4125740259,213,0.2,,,,,,,,,,79z5vt08ga8prn33vi2a260kq,C. Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982049,21,1,1,1,34,ew2zirzye0sw1txr2m33nr25y,1,84.1,90.5,2023-03-27T00:06:43.943Z,2023-03-27T00:06:49Z,4125740313,213,3.5,4125740311,212,7.1,4125740307,140,77.9,4125740305,56,Left,4125740309,141,86.5,,,,,,,,,,au9595t3oo0zbzexhr01ts0h6,W. Richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982069,22,1,1,1,40,ew2zirzye0sw1txr2m33nr25y,1,75.4,85.4,2023-03-27T00:06:49.615Z,2023-03-27T00:06:54Z,4125740411,213,5.0,4125740405,140,78.4,4125740407,141,70.2,4125740409,212,10.8,4125740403,56,Center,,,,,,,,,,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982071,23,61,1,1,43,ew2zirzye0sw1txr2m33nr25y,0,78.4,70.2,2023-03-27T00:06:52.951Z,2023-03-28T11:34:02Z,4125740423,56,Center,,,,,,,,,,,,,,,,,,,,,,dpedfgxin5nc4qmziaokpmiy2,C. Cilley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982063,18,49,1,1,44,8ijkk62897so5r3bq0wgwx4bu,1,34,24.7,2023-03-27T00:06:53.436Z,2023-03-27T00:27:33Z,,,,,,,,,,,,,,,,,,,,,,,,,66zmbqbya1p4k1uh2qd171pii,J. Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982079,19,1,1,1,44,8ijkk62897so5r3bq0wgwx4bu,1,34,24.7,2023-03-27T00:06:53.685Z,2023-03-27T00:06:56Z,4125740493,56,Back,4125740497,141,35.5,4125740495,140,33.4,4125740501,213,1.7,4125740499,212,7.4,,,,,,,,,,66zmbqbya1p4k1uh2qd171pii,J. Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982085,20,1,1,1,46,8ijkk62897so5r3bq0wgwx4bu,1,33.4,35.5,2023-03-27T00:06:56.128Z,2023-03-27T00:28:55Z,4125740515,212,5.8,4125740511,140,30.6,4125740517,213,4.2,4125740513,141,28.2,4125740509,56,Back,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982101,21,1,1,1,47,8ijkk62897so5r3bq0wgwx4bu,1,30.6,28.2,2023-03-27T00:06:57.125Z,2023-03-27T00:28:58Z,4125740567,141,38.9,4125740565,140,21.3,4125740563,56,Back,4125740571,213,2.5,4125740569,212,12.2,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524987187,131,1,1,1,49,8ijkk62897so5r3bq0wgwx4bu,1,31.2,55.9,2023-03-27T00:06:58.380Z,2023-03-27T00:28:43Z,4125769551,56,Back,4125769555,141,42.5,4125769557,212,11.6,4125769559,213,4.0,4125769553,140,24.4,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982103,22,1,1,1,51,8ijkk62897so5r3bq0wgwx4bu,1,15.2,39.7,2023-03-27T00:07:00.265Z,2023-03-27T00:29:10Z,4125740589,213,2.5,4125740583,140,6.8,4125740587,212,11.1,4125740585,141,49.7,4125740581,56,Back,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982111,23,1,1,1,52,8ijkk62897so5r3bq0wgwx4bu,1,6.8,49.7,2023-03-27T00:07:01.499Z,2023-03-27T00:07:03Z,4125740611,212,33.8,4125740615,1,,4125740607,140,22.1,4125740605,56,Back,4125740609,141,93.5,4125740613,213,1.1,4125740603,155,,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982115,24,1,1,1,53,8ijkk62897so5r3bq0wgwx4bu,0,22.1,95.3,2023-03-27T00:07:02.518Z,2023-03-27T00:57:27Z,4125740641,213,5.9,4125740637,141,93.0,4125740635,140,26.0,4125740631,3,,4125740639,212,4.4,4125740633,56,Back,,,,,,,4blue6g56i3t9iffjcmjs6hhw,R. Dalgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982109,24,49,1,1,54,ew2zirzye0sw1txr2m33nr25y,1,65.3,14,2023-03-27T00:07:03.455Z,2023-03-27T00:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,32t6g252ti1peycjite40qiy2,R. Hațegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982127,25,1,1,1,57,ew2zirzye0sw1txr2m33nr25y,0,69,19.2,2023-03-27T00:07:06.247Z,2023-03-27T00:07:07Z,4125740721,212,24.7,4125740715,56,Center,4125740717,140,86.0,4125740719,141,44.3,4125740723,213,0.8,4125740713,155,,,,,,,,32t6g252ti1peycjite40qiy2,R. Hațegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524982137,25,12,1,1,59,8ijkk62897so5r3bq0wgwx4bu,1,8.7,60.6,2023-03-27T00:07:09.044Z,2023-03-27T00:29:28Z,4125740763,213,0.5,4125740757,140,29.5,4125740755,56,Back,4125740761,212,24.3,4125740759,141,76.3,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
