id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2531457743,6,1,1,0,21,5ou8b446l1sl8frblkz3xi17g,1,65,12.8,2023-04-10T02:05:40.715Z,2023-04-14T18:33:35Z,4178695859,56,Back,4178695861,140,39.7,4178695863,141,23.9,4178695865,212,27.6,4187860179,155,,4178695867,213,2.9,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169321,734,43,1,0,23,5ou8b446l1sl8frblkz3xi17g,1,0,0,2023-04-10T02:05:43.191Z,2023-04-14T18:33:38Z,4187870837,144,49,,,,,,,,,,,,,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169427,735,1,1,0,25,5ou8b446l1sl8frblkz3xi17g,1,40,30.6,2023-04-10T02:05:44.942Z,2023-04-14T18:32:44Z,4187867207,212,31.2,4187867203,140,41.0,4187867205,141,76.4,4187867209,213,1.5,4187867201,56,Back,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169497,736,1,1,0,28,5ou8b446l1sl8frblkz3xi17g,1,39,75.2,2023-04-10T02:05:47.758Z,2023-04-14T18:32:50Z,4187867609,213,3.8,4187867601,56,Back,4187867605,141,66.6,4187867603,140,32.1,4187867607,212,9.3,,,,,,,,,,6nejufbzmepf2iiqr0ttbu19l,T. Weber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169579,737,1,1,0,29,5ou8b446l1sl8frblkz3xi17g,1,30.5,65.4,2023-04-10T02:05:49.008Z,2023-04-14T18:32:57Z,4187868053,56,Back,4187868055,140,29.1,4187868059,212,10.8,4187868061,213,4.6,4187868057,141,49.6,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169747,738,1,1,0,33,5ou8b446l1sl8frblkz3xi17g,1,29.1,46.7,2023-04-10T02:05:53.008Z,2023-04-14T18:33:11Z,4187869085,212,25.1,4187869083,141,10.1,4187869081,140,32.5,4187869079,56,Back,4187869087,213,4.9,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457745,7,43,1,0,36,5ou8b446l1sl8frblkz3xi17g,1,0,0,2023-04-10T02:05:55.915Z,2023-04-14T18:33:07Z,4187868797,144,49,,,,,,,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457757,8,1,1,0,36,5ou8b446l1sl8frblkz3xi17g,1,29.8,5.8,2023-04-10T02:05:56.188Z,2023-04-14T18:33:12Z,4178695937,141,22.9,4178695939,212,11.7,4178695941,213,1.5,4178695933,56,Back,4178695935,140,30.9,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457761,9,1,1,0,39,5ou8b446l1sl8frblkz3xi17g,0,36.6,23.3,2023-04-10T02:05:58.427Z,2023-04-14T18:33:15Z,4178695953,56,Right,4178695955,140,58.4,4178695951,155,,4178695957,141,10.8,4178695961,213,5.9,4178695959,212,24.4,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457779,6,1,1,0,39,iiolvosiuokkrl5iuoxcjo4p,1,41.9,90,2023-04-10T02:05:58.970Z,2023-04-10T02:06:01Z,4178696051,212,23.0,4178696047,140,63.8,4178696053,213,6.3,4178696049,141,89.6,4178696043,3,,4178696045,56,Left,,,,,,,5odgmdtpkte7j2674it4hpqs5,A. Gersbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457783,7,1,1,0,42,iiolvosiuokkrl5iuoxcjo4p,1,64.1,89.7,2023-04-10T02:06:01.675Z,2023-04-10T02:06:02Z,4178696111,213,4.4,4178696107,141,69.0,4178696103,56,Center,4178696105,140,60.0,4178696109,212,14.7,4178696101,3,,,,,,,,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531464721,472,49,1,0,43,iiolvosiuokkrl5iuoxcjo4p,1,58.9,77.8,2023-04-10T02:06:02.354Z,2023-04-10T02:55:08Z,,,,,,,,,,,,,,,,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457793,8,1,1,0,44,iiolvosiuokkrl5iuoxcjo4p,1,60,69.6,2023-04-10T02:06:03.850Z,2023-04-10T02:55:11Z,4178696151,56,Left,4178696153,140,63.6,4178696155,141,80.6,4178696159,213,1.1,4178696157,212,8.4,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457797,9,1,1,0,45,iiolvosiuokkrl5iuoxcjo4p,1,63.6,80.6,2023-04-10T02:06:04.715Z,2023-04-10T02:55:12Z,4178696187,213,4.2,4178696179,56,Center,4178696181,140,59.3,4178696183,141,69.1,4178696185,212,9.0,,,,,,,,,,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457807,10,1,1,0,46,iiolvosiuokkrl5iuoxcjo4p,1,59.3,69.1,2023-04-10T02:06:05.602Z,2023-04-10T02:55:21Z,4178696241,140,32.8,4178696245,212,28.0,4178696243,141,64.6,4178696239,56,Back,4178696247,213,3.3,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457809,11,43,1,0,48,iiolvosiuokkrl5iuoxcjo4p,1,0,0,2023-04-10T02:06:07.707Z,2023-04-10T02:55:18Z,4178737441,144,49,,,,,,,,,,,,,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457823,12,1,1,0,48,iiolvosiuokkrl5iuoxcjo4p,1,33.3,64.6,2023-04-10T02:06:07.859Z,2023-04-10T02:06:10Z,4178696311,56,Back,4178696319,213,5.5,4178696315,141,49.3,4178696313,140,43.2,4178696317,212,14.7,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457843,13,1,1,0,51,iiolvosiuokkrl5iuoxcjo4p,1,44.3,55.9,2023-04-10T02:06:10.603Z,2023-04-14T18:34:30Z,4178696413,140,31.8,4178696415,141,75.2,4178696417,212,18.6,4178696419,213,2.4,4178696411,56,Back,,,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457851,14,1,1,0,55,iiolvosiuokkrl5iuoxcjo4p,1,30.9,75,2023-04-10T02:06:15.163Z,2023-04-14T18:34:24Z,4178696471,212,18.3,4178696465,56,Back,4178696473,213,4.6,4178696469,141,48.2,4178696467,140,29.6,,,,,,,,,,4ecgnoxeou0m46yw8hwisbrx0,A. Markanich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457863,15,1,1,0,57,iiolvosiuokkrl5iuoxcjo4p,1,26.5,42.1,2023-04-10T02:06:17.050Z,2023-04-10T02:56:07Z,4178696529,213,5.9,4178696527,212,11.8,4178696521,56,Back,4178696525,141,35.7,4178696523,140,36.9,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457903,16,1,1,1,1,iiolvosiuokkrl5iuoxcjo4p,1,28.2,54.8,2023-04-10T02:06:20.923Z,2023-04-14T18:34:43Z,4178696729,212,34.9,4178696727,141,87.7,4178696733,1,,4178696723,56,Back,4178696725,140,2.7,4178696731,213,2.4,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457913,17,1,1,1,7,iiolvosiuokkrl5iuoxcjo4p,1,2.2,88.4,2023-04-10T02:06:27.259Z,2023-04-10T02:56:19Z,4178696787,140,24.1,4178696789,141,92.6,4178696785,56,Back,4178696791,212,23.2,4178696783,157,,4178696793,213,0.1,4178696795,1,,,,,4ecgnoxeou0m46yw8hwisbrx0,A. Markanich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457929,18,1,1,1,9,iiolvosiuokkrl5iuoxcjo4p,1,27.8,88.2,2023-04-10T02:06:29.348Z,2023-04-14T18:34:56Z,4178696889,213,4.4,4187875283,155,,4178696887,212,9.3,4178696881,56,Back,4178696885,141,75.0,4178696883,140,25.5,,,,,,,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533171147,740,45,1,1,12,5ou8b446l1sl8frblkz3xi17g,0,72.1,34.3,2023-04-10T02:06:32.112Z,2023-04-14T18:54:06Z,4187876761,56,Center,4187954615,233,877,4187876763,286,,,,,,,,,,,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533171141,877,3,1,1,12,iiolvosiuokkrl5iuoxcjo4p,1,27.9,65.7,2023-04-10T02:06:32.112Z,2023-04-14T18:54:05Z,4187877041,464,,4187954587,233,740,4187876743,56,Back,4187876745,285,,,,,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457941,19,1,1,1,13,iiolvosiuokkrl5iuoxcjo4p,1,22.7,71.2,2023-04-10T02:06:32.955Z,2023-04-10T02:06:36Z,4178696955,140,14.7,4178696953,56,Back,4178696959,212,14.3,4178696961,213,4.1,4178696957,141,54.2,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457979,20,1,1,1,16,iiolvosiuokkrl5iuoxcjo4p,1,15.1,54.8,2023-04-10T02:06:36.332Z,2023-04-10T02:06:45Z,4178697109,140,34.0,4178697113,212,30.4,4178697115,213,5.4,4178697111,141,20.9,4178697107,56,Back,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457985,21,1,1,1,25,iiolvosiuokkrl5iuoxcjo4p,1,35.7,24.9,2023-04-10T02:06:45.324Z,2023-04-10T02:56:35Z,4178697171,141,46.6,4178697175,213,2.2,4178697173,212,18.5,4178697169,140,25.1,4178697167,56,Back,,,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457991,22,1,1,1,30,iiolvosiuokkrl5iuoxcjo4p,1,30.8,36.1,2023-04-10T02:06:49.492Z,2023-04-10T02:06:52Z,4178697201,141,23.7,4178697199,140,48.0,4178697197,56,Back,4178697205,213,5.8,4178697203,212,19.9,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531457993,23,1,1,1,33,iiolvosiuokkrl5iuoxcjo4p,1,48.1,23.1,2023-04-10T02:06:52.652Z,2023-04-10T02:06:55Z,4178697235,212,15.3,4178697233,141,4.3,4178697231,140,56.1,4178697229,56,Right,4178697237,213,5.3,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458005,24,1,1,1,41,iiolvosiuokkrl5iuoxcjo4p,1,54.5,10,2023-04-10T02:07:00.380Z,2023-04-10T02:57:00Z,4178697321,140,40.7,4178697325,212,14.6,4178697323,141,7.0,4178697319,56,Back,4178697327,213,3.3,,,,,,,,,,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458021,25,1,1,1,42,iiolvosiuokkrl5iuoxcjo4p,1,40.7,7,2023-04-10T02:07:01.684Z,2023-04-10T02:57:06Z,4178697429,141,76.9,4178697427,140,30.6,4178697433,213,1.8,4178697435,1,,4178697421,155,,4178697425,56,Back,4178697423,196,,4178697431,212,48.7,at9jab3qv8j4azup6qd5ggui2,D. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458023,26,1,1,1,47,iiolvosiuokkrl5iuoxcjo4p,1,30.5,76.9,2023-04-10T02:07:07.069Z,2023-04-10T02:57:16Z,4178697461,212,9.9,4178697459,141,67.5,4178697457,140,37.7,4178697463,213,5.6,4178697455,56,Back,,,,,,,,,,4ecgnoxeou0m46yw8hwisbrx0,A. Markanich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458025,27,1,1,1,48,iiolvosiuokkrl5iuoxcjo4p,1,40.9,62.3,2023-04-10T02:07:07.980Z,2023-04-14T18:35:58Z,4178697473,56,Back,4178697475,140,27.2,4178697477,141,43.0,4178697479,212,19.5,4178697481,213,3.9,,,,,,,,,,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458029,28,1,1,1,49,iiolvosiuokkrl5iuoxcjo4p,1,27.3,42.8,2023-04-10T02:07:08.980Z,2023-04-10T02:57:25Z,4178697511,212,24.4,4178697507,140,30.8,4178697509,141,7.3,4178697513,213,4.9,4178697505,56,Back,,,,,,,,,,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458037,29,1,1,1,51,iiolvosiuokkrl5iuoxcjo4p,1,29.8,5.6,2023-04-10T02:07:10.956Z,2023-04-14T18:36:09Z,4178697569,141,13.0,4178697567,140,45.3,4178697571,212,17.0,4178697565,56,Back,4178697573,213,0.3,,,,,,,,,,at9jab3qv8j4azup6qd5ggui2,D. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458049,30,1,1,1,56,iiolvosiuokkrl5iuoxcjo4p,1,66.4,33.1,2023-04-10T02:07:15.820Z,2023-04-10T02:57:45Z,4178697633,212,22.1,4178697635,213,1.5,4178697631,141,65.5,4178697629,140,68.2,4178697627,56,Center,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458065,31,1,1,1,58,iiolvosiuokkrl5iuoxcjo4p,1,68.9,64.9,2023-04-10T02:07:17.981Z,2023-04-10T02:07:23Z,4178697711,56,Left,4178697719,213,0.7,4178697717,212,24.5,4178697715,141,89.1,4178697713,140,86.2,,,,,,,,,,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458071,32,1,1,2,4,iiolvosiuokkrl5iuoxcjo4p,1,85.9,69.4,2023-04-10T02:07:23.893Z,2023-04-10T02:07:26Z,4178697757,212,13.1,4178697759,213,2.4,4178697753,140,77.0,4178697755,141,83.0,4178697751,56,Left,,,,,,,,,,5odgmdtpkte7j2674it4hpqs5,A. Gersbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458079,33,1,1,2,6,iiolvosiuokkrl5iuoxcjo4p,1,73.2,72.7,2023-04-10T02:07:26.285Z,2023-04-10T02:07:28Z,4178697795,141,60.0,4178697793,140,75.8,4178697797,212,9.1,4178697791,56,Center,4178697799,213,5.0,,,,,,,,,,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458087,34,1,1,2,9,iiolvosiuokkrl5iuoxcjo4p,1,76.7,59.9,2023-04-10T02:07:28.461Z,2023-04-10T02:07:31Z,4178697835,213,0.7,4178697833,212,27.8,4178697831,141,85.9,4178697829,140,97.1,4178697827,56,Left,,,,,,,,,,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458093,35,1,1,2,11,iiolvosiuokkrl5iuoxcjo4p,0,96.8,81.1,2023-04-10T02:07:31.005Z,2023-04-14T18:36:31Z,4178697871,2,,4187881439,224,,4178697873,155,,4178697875,56,Center,4178697881,212,24.3,4178697879,141,45.4,4187881443,72,,4178697877,140,95.1,5odgmdtpkte7j2674it4hpqs5,A. Gersbach,4178697883,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458103,10,12,1,2,16,5ou8b446l1sl8frblkz3xi17g,1,6.4,50.7,2023-04-10T02:07:35.707Z,2023-04-10T04:05:20Z,4178697933,141,85.7,4178697935,212,46.7,4178697931,140,44.7,4178697929,56,Back,4178697937,213,0.5,4178697939,15,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531458157,36,1,1,2,22,iiolvosiuokkrl5iuoxcjo4p,1,58.1,3.5,2023-04-10T02:07:42.005Z,2023-04-10T02:58:21Z,4178698189,213,3.0,4178698187,212,19.5,4178698181,56,Back,4178698183,140,39.8,4178698185,141,8.3,,,,,,,,,,1v39pm9r5ela9fe63tlsq3tka,O. Larraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
