id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2534978497,13,7,1,2,39,7pmw399vh2v44cjle4fkklp1w,1,6.2,74.4,2023-04-16T23:38:16.250Z,2023-04-22T12:00:24Z,4197436865,233,20,4197436611,167,,4197436613,56,Back,4207946961,385,,4197436615,285,,,,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978505,14,6,1,2,40,7pmw399vh2v44cjle4fkklp1w,0,5,71.4,2023-04-16T23:38:16.634Z,2023-04-22T12:01:44Z,4197436643,73,,4197516707,233,22,4197436639,56,Back,,,,,,,,,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978451,22,6,1,2,40,6gaq85erpkvbyxvivd96wuw44,1,95,28.6,2023-04-16T23:38:16.634Z,2023-04-22T12:01:03Z,4197436375,75,,4197436373,56,Center,4197516695,233,14,,,,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978431,21,43,1,2,43,6gaq85erpkvbyxvivd96wuw44,1,0,0,2023-04-16T23:38:20.201Z,2023-04-16T23:38:24Z,4197436253,56,Center,4197436399,144,61,,,,,,,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978587,23,1,1,3,8,6gaq85erpkvbyxvivd96wuw44,0,99.5,0.5,2023-04-16T23:38:44.786Z,2023-04-22T12:01:59Z,4197437135,1,,4197437129,141,48.5,4197437119,6,,4197437125,56,Center,4197437117,2,,4197437121,155,,4207949445,72,,4197437123,223,,36e17qrefearxp7lxb1eibwbu,N. Ordaz,,4197437127,140,4197437133,213,1.8,4197437131,212,,,,,,92.7,33.4,,,,,,,,,,,,,
2534978611,15,12,1,3,10,7pmw399vh2v44cjle4fkklp1w,1,6,55.2,2023-04-16T23:38:47.196Z,2023-04-22T12:02:52Z,4197437281,213,0.3,4197437275,140,23.1,4197437277,141,63.9,4197437279,212,18.9,4197437273,56,Back,4197437285,15,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978605,24,1,1,3,13,6gaq85erpkvbyxvivd96wuw44,0,80.2,34.2,2023-04-16T23:38:50.378Z,2023-04-22T12:05:16Z,4207966229,141,100.0,4207966235,1,,4207966231,212,49.5,4207966225,157,,4207966233,213,2.0,4197437239,56,Left,4207966227,140,62.4,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978637,16,43,1,3,13,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-16T23:38:50.379Z,2023-04-22T12:03:43Z,4197437417,56,Back,4197437419,285,0,4207959091,144,7,4197437433,233,24,,,,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978671,26,43,1,3,18,6gaq85erpkvbyxvivd96wuw44,1,0,0,2023-04-16T23:38:54.626Z,2023-04-22T12:03:45Z,4207959241,144,61,4197437559,56,Center,,,,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978705,17,5,1,3,19,7pmw399vh2v44cjle4fkklp1w,1,37.5,-0.9,2023-04-16T23:38:56.327Z,2023-04-17T00:29:04Z,4197437713,56,Back,4197437719,233,25,4197437715,347,,,,,,,,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978669,25,5,1,3,19,6gaq85erpkvbyxvivd96wuw44,0,62.5,100.9,2023-04-16T23:38:56.327Z,2023-04-16T23:39:06Z,4197437553,56,Left,4197437723,233,17,4197437555,347,,,,,,,,,,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978717,18,1,1,3,29,7pmw399vh2v44cjle4fkklp1w,0,33.7,0,2023-04-16T23:39:06.265Z,2023-04-16T23:39:11Z,4197437795,141,7.4,4197437789,107,,4197437799,213,0.1,4197437801,1,,4197437797,212,39.5,4197437793,140,70.9,4197437791,56,Right,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978719,27,44,1,3,32,6gaq85erpkvbyxvivd96wuw44,1,28.7,91.1,2023-04-16T23:39:08.735Z,2023-04-22T12:05:25Z,4197437871,233,19,4197437807,285,,4197437805,56,Back,,,,,,,,,,,,,,,,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978723,19,44,1,3,32,7pmw399vh2v44cjle4fkklp1w,0,71.3,8.9,2023-04-16T23:39:08.736Z,2023-04-22T12:05:25Z,4197437815,56,Right,4197437817,286,,4197437875,233,27,,,,,,,,,,,,,,,,eehmjxbl4xwc3mz1geibnszkk,P. Ndoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978725,28,8,1,3,33,6gaq85erpkvbyxvivd96wuw44,1,29.8,90,2023-04-16T23:39:09.611Z,2023-04-22T12:05:28Z,4197437819,56,Back,4197437865,15,,4207967249,385,,,,,,,,,,,,,,,,,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978771,20,5,1,3,34,7pmw399vh2v44cjle4fkklp1w,1,65.6,-1.4,2023-04-16T23:39:10.985Z,2023-04-16T23:39:17Z,4197438067,56,Right,4197438069,347,,4197438087,233,29,,,,,,,,,,,,,,,,eehmjxbl4xwc3mz1geibnszkk,P. Ndoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978737,29,5,1,3,34,6gaq85erpkvbyxvivd96wuw44,0,34.4,101.4,2023-04-16T23:39:10.985Z,2023-04-17T00:29:05Z,4197437887,56,Back,4197438109,233,20,4197437889,347,,,,,,,,,,,,,,,,,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978799,21,1,1,3,40,7pmw399vh2v44cjle4fkklp1w,0,68.5,0,2023-04-16T23:39:16.887Z,2023-04-16T23:39:19Z,4197438195,1,,4197438189,141,25.3,4197438183,107,,4197438193,213,1.0,4197438187,140,80.5,4197438191,212,22.2,4197438185,56,Center,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978819,30,12,1,3,42,6gaq85erpkvbyxvivd96wuw44,1,14,72.9,2023-04-16T23:39:19.147Z,2023-04-22T12:06:41Z,4197438297,141,80.8,4197438323,15,,4197438301,213,0.2,4197438293,56,Back,4197438295,140,35.3,4197438299,212,23.0,,,,,,,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978851,31,49,1,3,43,6gaq85erpkvbyxvivd96wuw44,1,34.3,74,2023-04-16T23:39:20.291Z,2023-04-22T12:06:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978857,32,1,1,3,44,6gaq85erpkvbyxvivd96wuw44,0,31.5,71.7,2023-04-16T23:39:21.412Z,2023-04-22T12:06:48Z,4197438477,56,Back,4197438485,213,6.0,4197438481,141,66.2,4197438475,157,,4197438483,212,15.9,4197438487,1,,4197438479,140,46.2,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978849,22,49,1,3,46,7pmw399vh2v44cjle4fkklp1w,1,56.8,34,2023-04-16T23:39:23.235Z,2023-04-22T12:06:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5iegbcu89n3fv2deuig645hxw,Micael,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978939,23,1,1,3,47,7pmw399vh2v44cjle4fkklp1w,0,55.6,34.7,2023-04-16T23:39:24.273Z,2023-04-22T12:06:50Z,4197438855,157,,4197438865,213,5.6,4197438859,140,86.5,4197438867,1,,4197438857,56,Right,4197438863,212,40.6,4197438861,141,0.0,,,,5iegbcu89n3fv2deuig645hxw,Micael,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536963639,858,56,1,3,50,6gaq85erpkvbyxvivd96wuw44,1,0,0,2023-04-16T23:39:26.690Z,2023-04-22T12:07:13Z,4207976183,56,Back,,,,,,,,,,,,,,,,,,,,,,1flsu0b92eflc2wkg9m1wwufo,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978967,24,5,1,3,51,7pmw399vh2v44cjle4fkklp1w,0,76.5,-1.4,2023-04-16T23:39:28.379Z,2023-04-22T12:07:16Z,4197530433,233,33,4197438993,347,,4197438991,56,Right,,,,,,,,,,,,,,,,5iegbcu89n3fv2deuig645hxw,Micael,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978903,33,5,1,3,52,6gaq85erpkvbyxvivd96wuw44,1,23.5,101.4,2023-04-16T23:39:29.379Z,2023-04-17T00:29:05Z,4197438679,56,Back,4197438681,347,,4197530411,233,24,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978969,34,1,1,3,59,6gaq85erpkvbyxvivd96wuw44,1,24,100,2023-04-16T23:39:35.869Z,2023-04-16T23:39:38Z,4197439007,1,,4197439003,212,22.6,4197438997,56,Back,4197439001,141,89.0,4197439005,213,5.9,4197438999,140,43.8,4197438995,107,,,,,1flsu0b92eflc2wkg9m1wwufo,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534978975,35,61,1,4,2,6gaq85erpkvbyxvivd96wuw44,0,43.7,89,2023-04-16T23:39:38.971Z,2023-04-16T23:39:38Z,4197439023,56,Back,,,,,,,,,,,,,,,,,,,,,,98fsrsej50fnbqmssbxw0rc44,D. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
