id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/10/value,keyPass,qualifier/14/value,qualifier/12/value
2542001363,212,1,1,22,12,29nx7yxy1rdqv2oobqn5pjf8p,1,62.4,27.3,2023-04-30T22:27:26.474Z,2023-04-30T22:27:27Z,4241766591,213,5.5,4241766587,141,14.6,4241766589,212,12.6,4241766583,56,Right,4241766585,140,71.1,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001379,213,1,1,22,13,29nx7yxy1rdqv2oobqn5pjf8p,1,69.2,13.8,2023-04-30T22:27:27.673Z,2023-04-30T22:27:30Z,4241766691,140,58.3,4241766697,213,3.3,4241766689,56,Right,4241766695,212,11.6,4241766693,141,11.0,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001389,214,1,1,22,15,29nx7yxy1rdqv2oobqn5pjf8p,1,58.3,11.1,2023-04-30T22:27:30.041Z,2023-04-30T22:27:31Z,4241766749,140,41.6,4241766757,213,2.5,4241766747,56,Back,4241766751,141,30.7,4241766753,212,22.0,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001421,215,1,1,22,17,29nx7yxy1rdqv2oobqn5pjf8p,1,41.6,30.7,2023-04-30T22:27:31.530Z,2023-04-30T22:27:33Z,4241766937,141,56.9,4241766935,140,43.9,4241766939,212,18.0,4241766941,213,1.4,4241766933,56,Back,,,,,,,,,,1vsdddp4xhsbo3peifnrckfai,M. Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001471,216,1,1,22,19,29nx7yxy1rdqv2oobqn5pjf8p,1,44.1,58.1,2023-04-30T22:27:33.786Z,2023-04-30T22:27:37Z,4241767229,141,87.8,4241767231,212,23.2,4241767225,56,Left,4241767233,213,1.1,4241767227,140,54.9,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001513,217,1,1,22,23,29nx7yxy1rdqv2oobqn5pjf8p,1,59.4,90.5,2023-04-30T22:27:37.594Z,2023-04-30T22:27:40Z,4241767455,56,Center,4241767459,141,57.5,4241767463,213,4.5,4241767457,140,53.9,4241767461,212,23.2,,,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001561,218,1,1,22,26,29nx7yxy1rdqv2oobqn5pjf8p,1,53.9,57.9,2023-04-30T22:27:40.458Z,2023-04-30T22:27:45Z,4241767723,212,23.1,4241767711,56,Center,4241767715,140,50.4,4241767719,141,24.3,4241767727,213,4.6,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001569,219,1,1,22,30,29nx7yxy1rdqv2oobqn5pjf8p,1,53.8,11.4,2023-04-30T22:27:44.954Z,2023-04-30T22:27:46Z,4241767797,141,5.9,4241767799,212,15.8,4241767793,56,Right,4241767801,213,6.0,4241767795,140,68.4,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001589,220,1,1,22,31,29nx7yxy1rdqv2oobqn5pjf8p,1,68.4,5.9,2023-04-30T22:27:46.138Z,2023-04-30T22:27:48Z,4241767933,140,56.7,4241767935,141,8.6,4241767939,213,3.0,4241767937,212,12.4,4241767931,56,Right,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001673,221,1,1,22,33,29nx7yxy1rdqv2oobqn5pjf8p,1,55.7,13.8,2023-04-30T22:27:48.170Z,2023-04-30T22:27:55Z,4241768369,140,55.8,4241768371,141,28.8,4241768373,212,10.2,4241768367,56,Center,4241768375,213,1.6,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001711,222,1,1,22,40,29nx7yxy1rdqv2oobqn5pjf8p,1,70.8,36,2023-04-30T22:27:55.145Z,2023-05-06T11:16:50Z,4253748695,4,,4241804813,210,15,4241768571,213,0.4,4241768563,56,Center,4241768567,141,45.1,4241768569,212,15.7,4241804815,154,,4241768565,140,84.5,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2542001713,223,15,1,22,43,29nx7yxy1rdqv2oobqn5pjf8p,1,90.7,48.7,2023-04-30T22:27:57.465Z,2023-05-06T11:16:50Z,4253750483,72,,4241804863,103,6.3,4241804855,154,,4241768583,17,,4241804857,55,222,4241804869,147,48.9,4241804861,102,50.6,4241768581,22,,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,4241804319,233,4241804851,78,,4241804853,29,207,4241768585,56,4253750485,89,4241804865,214,,4241804867,146,,,,,,,,,,,,,Center,,,94.9,
2542001729,207,10,1,22,43,479lsfr4cwlzewpbuda3y2xv4,1,2.6,50.5,2023-04-30T22:27:57.565Z,2023-05-06T11:17:41Z,4253754195,376,,4241769703,174,,4253754193,389,,4241768655,56,Back,4241770977,183,,4241804333,233,223,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001759,208,12,1,22,47,479lsfr4cwlzewpbuda3y2xv4,1,10.2,64.5,2023-04-30T22:28:01.355Z,2023-04-30T22:28:03Z,4241768805,212,20.9,4241768803,141,69.7,4241768807,213,0.2,4241768799,56,Back,4241768801,140,29.8,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001765,209,49,1,22,48,479lsfr4cwlzewpbuda3y2xv4,1,29.8,69.7,2023-04-30T22:28:02.865Z,2023-04-30T22:28:03Z,,,,,,,,,,,,,,,,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001775,210,3,1,22,48,479lsfr4cwlzewpbuda3y2xv4,0,32.3,67.8,2023-04-30T22:28:03.210Z,2023-05-06T11:17:55Z,4241768869,56,Back,4241768957,233,224,4241768871,285,,4253755067,465,,,,,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001779,224,7,1,22,48,29nx7yxy1rdqv2oobqn5pjf8p,0,67.7,32.2,2023-04-30T22:28:03.211Z,2023-05-06T11:17:57Z,4241768901,56,Center,4253755149,385,,4241768933,286,,4241768929,233,210,,,,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001805,211,1,1,22,49,479lsfr4cwlzewpbuda3y2xv4,1,31.4,71.2,2023-04-30T22:28:03.921Z,2023-05-06T11:18:07Z,4241769095,213,1.8,4241769089,140,28.9,4241769093,212,13.8,4241769087,56,Back,4241769091,141,91.1,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001843,212,1,1,22,52,479lsfr4cwlzewpbuda3y2xv4,0,29.8,90,2023-04-30T22:28:06.746Z,2023-05-06T11:18:15Z,4241769341,213,6.0,4241769333,56,Center,4241769337,141,69.9,4253756185,155,,4241769343,1,,4241769335,140,72.2,4241769339,212,46.6,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544243893,757,61,1,22,54,29nx7yxy1rdqv2oobqn5pjf8p,1,28.5,35.2,2023-04-30T22:28:08.359Z,2023-05-06T11:18:28Z,4253757103,56,Back,,,,,,,,,,,,,,,,,,,,,,1vsdddp4xhsbo3peifnrckfai,M. Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001853,225,49,1,22,57,29nx7yxy1rdqv2oobqn5pjf8p,1,22.8,35.4,2023-04-30T22:28:11.787Z,2023-04-30T22:28:11Z,,,,,,,,,,,,,,,,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001871,226,1,1,22,57,29nx7yxy1rdqv2oobqn5pjf8p,1,22.8,35.4,2023-04-30T22:28:11.913Z,2023-04-30T22:28:13Z,4241769453,140,33.6,4241769459,213,5.6,4241769455,141,23.1,4241769451,56,Back,4241769457,212,14.1,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001891,227,1,1,22,58,29nx7yxy1rdqv2oobqn5pjf8p,1,34.1,23.1,2023-04-30T22:28:13.241Z,2023-04-30T22:28:15Z,4241769629,141,35.7,4241769631,212,11.2,4241769625,56,Back,4241769633,213,0.9,4241769627,140,40.9,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001919,228,1,1,23,1,29nx7yxy1rdqv2oobqn5pjf8p,1,46.9,40.9,2023-04-30T22:28:15.769Z,2023-04-30T22:28:17Z,4241769823,141,71.4,4241769819,56,Back,4241769825,212,21.0,4241769827,213,1.7,4241769821,140,43.7,,,,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001947,229,1,1,23,3,29nx7yxy1rdqv2oobqn5pjf8p,1,43.6,72,2023-04-30T22:28:17.850Z,2023-04-30T22:28:21Z,4241769987,141,51.8,4241769991,213,5.0,4241769985,140,47.4,4241769983,56,Back,4241769989,212,14.3,,,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001957,230,1,1,23,7,29nx7yxy1rdqv2oobqn5pjf8p,1,47.1,55.1,2023-04-30T22:28:21.737Z,2023-04-30T22:28:22Z,4241770045,212,17.3,4241770041,140,31.3,4241770047,213,2.9,4241770043,141,62.4,4241770039,56,Back,,,,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001963,231,1,1,23,8,29nx7yxy1rdqv2oobqn5pjf8p,1,31.6,62.4,2023-04-30T22:28:22.649Z,2023-04-30T22:28:23Z,4241770071,212,18.4,4241770073,213,5.4,4241770067,140,43.3,4241770069,141,42.2,4241770065,56,Back,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542001985,232,1,1,23,9,29nx7yxy1rdqv2oobqn5pjf8p,1,44.6,40.4,2023-04-30T22:28:23.433Z,2023-04-30T22:28:26Z,4241770213,56,Right,4241770221,213,5.3,4241770217,141,8.6,4241770219,212,26.0,4241770215,140,58.3,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002025,233,1,1,23,11,29nx7yxy1rdqv2oobqn5pjf8p,1,58.8,8.8,2023-04-30T22:28:26.074Z,2023-04-30T22:28:29Z,4241770427,141,26.8,4241770425,140,53.9,4241770431,213,2.0,4241770423,56,Center,4241770429,212,13.3,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002117,234,1,1,23,15,29nx7yxy1rdqv2oobqn5pjf8p,1,56,34.6,2023-04-30T22:28:29.353Z,2023-04-30T22:28:34Z,4241770843,56,Center,4241770849,212,22.2,4241770845,140,55.3,4241770851,213,1.6,4241770847,141,67.2,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002155,235,1,1,23,20,29nx7yxy1rdqv2oobqn5pjf8p,1,63.8,79.7,2023-04-30T22:28:34.665Z,2023-04-30T22:28:37Z,4241771045,212,16.0,4241771047,213,0.7,4241771041,140,75.9,4241771039,56,Left,4241771043,141,94.1,,,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002213,236,1,1,23,23,29nx7yxy1rdqv2oobqn5pjf8p,1,73.8,95.4,2023-04-30T22:28:37.305Z,2023-04-30T22:28:41Z,4241771309,141,81.1,4241771305,56,Left,4241771311,212,9.8,4241771307,140,73.0,4241771313,213,4.6,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002223,237,1,1,23,26,29nx7yxy1rdqv2oobqn5pjf8p,1,71.7,79.4,2023-04-30T22:28:41.145Z,2023-05-06T11:18:54Z,4241771333,56,Left,4241771339,212,20.6,4241771335,140,90.0,4241771341,213,0.4,4241771337,141,90.3,,,,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002241,238,61,1,23,28,29nx7yxy1rdqv2oobqn5pjf8p,0,89,86.5,2023-04-30T22:28:42.545Z,2023-05-06T11:19:11Z,4241771433,56,Left,,,,,,,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002239,213,12,1,23,28,479lsfr4cwlzewpbuda3y2xv4,1,14.8,18,2023-04-30T22:28:42.546Z,2023-05-06T11:19:19Z,4253760689,212,5.1,4241771429,56,Back,4253760685,140,10.0,4253760691,213,3.0,4253760687,141,19.0,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002265,239,1,1,23,30,29nx7yxy1rdqv2oobqn5pjf8p,0,97.2,72.4,2023-04-30T22:28:44.506Z,2023-05-06T11:19:32Z,4241771553,141,51.8,4253761541,72,,4241771551,140,89.7,4253761539,386,,4253761231,2,,4241771557,213,4.2,4241771549,56,Center,4241771555,212,16.1,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,4253761537,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002281,214,12,1,23,30,479lsfr4cwlzewpbuda3y2xv4,1,7.8,42.3,2023-04-30T22:28:45.058Z,2023-05-06T11:19:43Z,4253762279,213,3.7,4253762275,141,34.2,4241771617,56,Back,4253762271,167,,4253762277,212,10.7,4253762273,140,0.0,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002287,215,6,1,23,31,479lsfr4cwlzewpbuda3y2xv4,0,5,40.4,2023-04-30T22:28:45.658Z,2023-05-06T11:20:01Z,4241771655,73,,4241771685,233,240,4241771637,56,Back,,,,,,,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002277,240,6,1,23,31,29nx7yxy1rdqv2oobqn5pjf8p,1,95,59.6,2023-04-30T22:28:45.658Z,2023-04-30T22:28:47Z,4241771613,73,,4241771665,233,215,4241771611,56,Center,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002749,241,1,1,24,15,29nx7yxy1rdqv2oobqn5pjf8p,1,99.7,99.3,2023-04-30T22:29:30.265Z,2023-05-06T11:20:06Z,4241774087,212,40.1,4241774073,2,,4241774081,56,Center,4241774091,1,,4241774085,141,41.2,4253763519,223,,4241774089,213,4.5,4241774075,6,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,4241774077,155,4241774083,140,93.2,4253763521,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003147,245,1,1,24,17,29nx7yxy1rdqv2oobqn5pjf8p,1,91.6,18.3,2023-04-30T22:29:31.481Z,2023-05-06T11:20:54Z,4241776259,56,Center,4241776263,141,34.3,4241776257,155,,4241776265,212,19.0,4241776261,140,76.8,4241776267,213,2.5,,,,,,,1vsdddp4xhsbo3peifnrckfai,M. Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002795,242,1,1,24,18,29nx7yxy1rdqv2oobqn5pjf8p,1,72.6,38,2023-04-30T22:29:33.033Z,2023-05-06T11:21:26Z,4241781421,210,15,4241774377,213,1.8,4241774371,140,71.1,4241774375,212,7.9,4241774369,56,Center,4241774373,141,49.4,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2542002799,243,15,1,24,20,29nx7yxy1rdqv2oobqn5pjf8p,1,74.1,43.9,2023-04-30T22:29:35.008Z,2023-05-06T11:21:26Z,4241781443,328,,4241774395,56,Center,4241780955,20,,4241781439,103,32.9,4241781431,29,,4241781427,25,,4241781433,55,242,4241781441,215,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,4241781437,102,4241781445,146,97.1,4241774393,18,46.1,4241781429,81,4241781447,147,4241780967,233,216,,,,,,,,,,,,,,,,,,,49.6
2542002791,216,10,1,24,20,479lsfr4cwlzewpbuda3y2xv4,1,2.7,51.6,2023-04-30T22:29:35.108Z,2023-05-06T11:21:32Z,4253768921,378,,4241775751,181,,4241774361,56,Back,4241774355,173,,4241774359,182,,4241781009,233,243,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002811,217,6,1,24,21,479lsfr4cwlzewpbuda3y2xv4,0,5.6,55.8,2023-04-30T22:29:35.316Z,2023-05-06T11:57:29Z,4241774473,56,Back,4241774751,233,244,4241774499,73,,,,,,,,,,,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542002835,244,6,1,24,21,29nx7yxy1rdqv2oobqn5pjf8p,1,94.4,44.2,2023-04-30T22:29:35.316Z,2023-04-30T23:05:56Z,4241774651,233,217,4241774599,56,Center,4241774601,75,,,,,,,,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003223,246,1,1,25,1,29nx7yxy1rdqv2oobqn5pjf8p,0,99.4,0.8,2023-04-30T22:30:15.753Z,2023-05-06T11:57:31Z,4253919449,72,,4241776703,141,42.2,4241776693,6,,4241776695,155,,4241776705,212,29.6,4241776699,56,Center,4241776707,213,1.9,4241776697,223,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,4241776701,140,4241776691,2,,,,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003243,247,43,1,25,3,29nx7yxy1rdqv2oobqn5pjf8p,1,0,0,2023-04-30T22:30:17.513Z,2023-04-30T22:32:51Z,4241776761,56,Center,4241776767,249,0,4241776757,22,0,4241776759,17,0,4241784705,144,39,,,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003305,218,12,1,25,4,479lsfr4cwlzewpbuda3y2xv4,1,3.4,54.9,2023-04-30T22:30:18.750Z,2023-04-30T22:59:10Z,4241777077,140,29.4,4241777083,213,0.5,4241777079,141,76.7,4241777081,212,31.1,4241777075,56,Back,,,,,,,,,,ebik6jxp20k3m9u3hj1c1j5zo,C. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003279,248,1,1,25,6,29nx7yxy1rdqv2oobqn5pjf8p,1,75.3,20.3,2023-04-30T22:30:20.593Z,2023-05-06T11:57:51Z,4241776937,212,17.2,4241776931,56,Center,4241776935,141,32.2,4241776939,213,0.5,4253919997,224,,4241776927,2,,4241776933,140,89.8,4253919999,20,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006173,284,61,1,25,7,29nx7yxy1rdqv2oobqn5pjf8p,0,87.7,34.6,2023-04-30T22:30:21.423Z,2023-05-06T11:58:07Z,4241793675,56,Center,,,,,,,,,,,,,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003353,220,12,1,25,8,479lsfr4cwlzewpbuda3y2xv4,1,14.4,54.6,2023-04-30T22:30:22.333Z,2023-05-06T11:58:19Z,4241777289,56,Back,4241777293,141,70.2,4241777295,212,16.6,4241777291,140,26.6,4241777297,213,0.7,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006415,285,1,1,25,11,29nx7yxy1rdqv2oobqn5pjf8p,1,66.8,34.6,2023-04-30T22:30:26.015Z,2023-05-06T11:58:43Z,4241794849,212,19.2,4241794843,56,Center,4241794845,140,85.1,4241794851,213,0.0,4241794847,141,34.9,4253922949,155,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003317,249,61,1,25,12,29nx7yxy1rdqv2oobqn5pjf8p,1,85.3,35.9,2023-04-30T22:30:27.001Z,2023-05-06T11:58:57Z,4241795627,56,Center,,,,,,,,,,,,,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003355,252,43,1,25,14,29nx7yxy1rdqv2oobqn5pjf8p,1,0,0,2023-04-30T22:30:28.344Z,2023-04-30T22:39:42Z,4241777301,286,0,4241808491,144,7,4241777299,56,Center,,,,,,,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542009669,315,1,1,25,14,29nx7yxy1rdqv2oobqn5pjf8p,0,82.1,39.8,2023-04-30T22:30:28.356Z,2023-05-01T00:08:22Z,4241813207,141,34.5,4241813209,212,4.0,4241813203,56,Center,4241813205,140,83.8,4241813211,213,5.2,,,,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003309,219,61,1,25,15,479lsfr4cwlzewpbuda3y2xv4,1,14.5,67.5,2023-04-30T22:30:30.261Z,2023-05-01T00:08:19Z,4241777089,56,Back,,,,,,,,,,,,,,,,,,,,,,d0neh5vcdezvb0ful49zguiok,Alejandro Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003359,253,3,1,25,16,29nx7yxy1rdqv2oobqn5pjf8p,1,87.5,35.2,2023-04-30T22:30:30.290Z,2023-05-06T12:02:38Z,4241873081,233,398,4241777327,56,Center,4241809501,286,,4253935461,464,,,,,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542020333,398,45,1,25,16,479lsfr4cwlzewpbuda3y2xv4,0,12.5,64.8,2023-04-30T22:30:30.290Z,2023-04-30T22:59:49Z,4241873063,285,,4241873085,233,253,4241873061,56,Back,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542010425,317,15,1,25,17,29nx7yxy1rdqv2oobqn5pjf8p,1,84.5,34.6,2023-04-30T22:30:31.669Z,2023-05-06T12:02:54Z,4241818355,25,,4241819175,102,54.5,4241817967,56,Center,4241818357,72,,4241819177,103,19,4253936497,215,,4241819187,231,46.2,4241819185,230,96.7,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,4241819179,458,4241818359,63,,4241818421,233,,4241819183,147,4241819173,76,4241818365,82,,4241819181,146,,,,,,,,,,,,,35.7,221,,85.4,
2542003379,221,10,1,25,17,479lsfr4cwlzewpbuda3y2xv4,1,12.4,66.1,2023-04-30T22:30:31.769Z,2023-04-30T23:05:55Z,4241777445,94,,4241777447,56,Back,4241818441,233,317,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003321,250,61,1,25,18,29nx7yxy1rdqv2oobqn5pjf8p,1,84.6,36.1,2023-04-30T22:30:33.178Z,2023-05-01T00:10:08Z,4241810049,56,Center,,,,,,,,,,,,,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003415,222,12,1,25,22,479lsfr4cwlzewpbuda3y2xv4,1,8.2,69.9,2023-04-30T22:30:37.278Z,2023-04-30T23:00:37Z,4241777691,167,,4241777675,212,48.0,4241777673,141,100.0,4241777677,213,0.5,4241777669,56,Back,4241777671,140,49.0,,,,,,,ebik6jxp20k3m9u3hj1c1j5zo,C. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003417,223,5,1,25,24,479lsfr4cwlzewpbuda3y2xv4,0,44.8,101.8,2023-04-30T22:30:38.472Z,2023-04-30T23:05:53Z,4241777681,347,,4241778443,233,254,4241777679,56,Back,,,,,,,,,,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542003559,254,5,1,25,24,29nx7yxy1rdqv2oobqn5pjf8p,1,55.2,-1.8,2023-04-30T22:30:38.472Z,2023-04-30T23:00:35Z,4241778415,347,,4241778435,233,223,4241778413,56,Right,,,,,,,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
