id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/14/value,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2526196937,3,5,1,0,16,4gymgvqmve0m2vh89v84tt3x0,1,-1.2,81.1,2023-03-31T23:05:24.372Z,2023-03-31T23:05:27Z,4150791679,56,Back,4150791681,346,,4150791753,233,9,,,,,,,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526196951,9,5,1,0,16,479lsfr4cwlzewpbuda3y2xv4,0,101.2,18.9,2023-03-31T23:05:24.372Z,2023-04-01T01:11:37Z,4150791757,233,3,4150791751,346,,4150791749,56,Right,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526196975,4,1,1,0,28,4gymgvqmve0m2vh89v84tt3x0,1,3.9,52.1,2023-03-31T23:05:36.528Z,2023-03-31T23:05:38Z,4150791915,213,5.1,4150791909,140,8.3,4150791907,56,Back,4150791913,212,12.4,4150791911,141,35.1,4150791919,237,,4150791905,124,,,,,2oo5iizfcb7vdp5jvqd483qsq,E. Panicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526196985,5,1,1,0,29,4gymgvqmve0m2vh89v84tt3x0,1,8.3,35.1,2023-03-31T23:05:38.009Z,2023-03-31T23:05:41Z,4150791969,212,22.4,4150791963,56,Back,4150791971,213,5.3,4150791965,140,19.8,4150791967,141,7.4,,,,,,,,,,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526196993,6,1,1,0,32,4gymgvqmve0m2vh89v84tt3x0,0,20.8,6.1,2023-03-31T23:05:40.930Z,2023-03-31T23:05:46Z,4150791993,155,,4150791999,141,13.5,4150792003,213,0.1,4150792001,212,44.4,4150792005,1,,4150791997,140,62.8,4150791995,56,Right,,,,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526196997,10,44,1,0,37,479lsfr4cwlzewpbuda3y2xv4,1,36.9,86.6,2023-03-31T23:05:45.243Z,2023-03-31T23:05:47Z,4150792021,285,,4150792055,233,7,4150792019,56,Back,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197005,7,44,1,0,37,4gymgvqmve0m2vh89v84tt3x0,0,63.1,13.4,2023-03-31T23:05:45.244Z,2023-03-31T23:05:47Z,4150792053,286,,4150792051,56,Right,4150792059,233,10,,,,,,,,,,,,,,,,k3rif7polxoazy70fu2013op,E. Zubak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197007,11,1,1,0,37,479lsfr4cwlzewpbuda3y2xv4,1,36.6,86.8,2023-03-31T23:05:45.648Z,2023-03-31T23:05:47Z,4150792063,3,,4150792069,141,95.9,4150792067,140,53.2,4150792071,212,18.5,4150792073,213,0.3,4150792065,56,Left,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197011,12,49,1,0,39,479lsfr4cwlzewpbuda3y2xv4,1,53.4,95.9,2023-03-31T23:05:47.712Z,2023-03-31T23:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197025,13,1,1,0,40,479lsfr4cwlzewpbuda3y2xv4,0,46.4,94.7,2023-03-31T23:05:48.673Z,2023-03-31T23:56:05Z,4150792155,1,,4150792149,141,46.6,4150792153,213,4.7,4150792147,140,46.0,4150792151,212,32.7,4150792145,56,Back,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197027,8,49,1,0,43,4gymgvqmve0m2vh89v84tt3x0,1,51.8,45.4,2023-03-31T23:05:51.419Z,2023-03-31T23:05:51Z,,,,,,,,,,,,,,,,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197051,9,1,1,0,44,4gymgvqmve0m2vh89v84tt3x0,1,52.1,44.8,2023-03-31T23:05:52.099Z,2023-04-03T14:58:18Z,4150792277,56,Center,4150792285,213,5.8,4150792283,212,13.1,4150792281,141,36.4,4150792279,140,63.3,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197053,10,61,1,0,47,4gymgvqmve0m2vh89v84tt3x0,0,67.8,36.4,2023-03-31T23:05:56.083Z,2023-03-31T23:05:56Z,4150792289,56,Center,,,,,,,,,,,,,,,,,,,,,,k3rif7polxoazy70fu2013op,E. Zubak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197057,14,49,1,0,48,479lsfr4cwlzewpbuda3y2xv4,1,26.9,53.7,2023-03-31T23:05:56.200Z,2023-04-03T14:58:20Z,,,,,,,,,,,,,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197065,15,1,1,0,49,479lsfr4cwlzewpbuda3y2xv4,1,26.9,53.7,2023-03-31T23:05:57.681Z,2023-03-31T23:05:59Z,4150792341,56,Back,4150792343,140,26.7,4150792349,213,4.7,4150792347,212,7.0,4150792345,141,43.4,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197085,16,1,1,0,51,479lsfr4cwlzewpbuda3y2xv4,1,27.6,38.6,2023-03-31T23:05:59.408Z,2023-03-31T23:06:04Z,4150792437,140,28.1,4150792441,212,20.7,4150792443,213,4.7,4150792435,56,Back,4150792439,141,8.2,,,,,,,,,,i5wj5hcg2r9934e7gauxtgmi,J. Almaguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197103,17,1,1,0,55,479lsfr4cwlzewpbuda3y2xv4,1,38.5,9.5,2023-03-31T23:06:03.888Z,2023-03-31T23:06:07Z,4150792549,140,29.2,4150792555,213,2.7,4150792547,56,Back,4150792551,141,15.8,4150792553,212,10.7,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197115,18,1,1,0,59,479lsfr4cwlzewpbuda3y2xv4,1,30.2,21.3,2023-03-31T23:06:07.792Z,2023-03-31T23:06:09Z,4150792627,212,13.1,4150792625,141,33.9,4150792623,140,20.8,4150792621,56,Back,4150792629,213,2.4,,,,,,,,,,i5wj5hcg2r9934e7gauxtgmi,J. Almaguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197127,19,1,1,1,1,479lsfr4cwlzewpbuda3y2xv4,1,21.5,29.8,2023-03-31T23:06:09.344Z,2023-03-31T23:06:11Z,4150792687,141,8.9,4150792691,213,4.7,4150792683,56,Back,4150792689,212,14.2,4150792685,140,21.4,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197131,20,1,1,1,3,479lsfr4cwlzewpbuda3y2xv4,0,19.5,9.5,2023-03-31T23:06:11.216Z,2023-03-31T23:56:40Z,4150792715,213,6.0,4150792709,140,31.9,4150792713,212,13.8,4150792707,56,Back,4150792711,141,2.9,,,,,,,,,,i5wj5hcg2r9934e7gauxtgmi,J. Almaguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197139,11,8,1,1,5,4gymgvqmve0m2vh89v84tt3x0,1,70.7,96.9,2023-03-31T23:06:13.120Z,2023-04-03T14:58:44Z,4161229523,385,,4150792749,56,Left,,,,,,,,,,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197187,21,1,1,1,6,479lsfr4cwlzewpbuda3y2xv4,1,31,3.2,2023-03-31T23:06:14.593Z,2023-03-31T23:06:25Z,4150792979,213,0.6,4150792975,141,22.1,4150792971,56,Back,4150792977,212,23.6,4150792973,140,49.9,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197207,22,1,1,1,17,479lsfr4cwlzewpbuda3y2xv4,1,64.9,29.8,2023-03-31T23:06:25.137Z,2023-03-31T23:06:28Z,4150793109,213,1.8,4150793105,141,51.3,4150793103,140,61.8,4150793107,212,15.0,4150793101,56,Center,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197221,23,1,1,1,20,479lsfr4cwlzewpbuda3y2xv4,1,62.8,43,2023-03-31T23:06:28.833Z,2023-03-31T23:06:30Z,4150793193,140,56.1,4150793197,212,12.6,4150793191,56,Center,4150793199,213,4.1,4150793195,141,27.6,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197231,24,1,1,1,22,479lsfr4cwlzewpbuda3y2xv4,1,56.6,29.8,2023-03-31T23:06:30.257Z,2023-03-31T23:06:32Z,4150793247,56,Back,4150793251,141,38.3,4150793259,213,2.8,4150793255,212,19.4,4150793249,140,39.0,,,,,,,,,,i5wj5hcg2r9934e7gauxtgmi,J. Almaguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197265,25,1,1,1,24,479lsfr4cwlzewpbuda3y2xv4,1,40,31.5,2023-03-31T23:06:32.850Z,2023-03-31T23:06:38Z,4150793415,212,25.8,4150793409,140,54.9,4150793417,213,5.4,4150793413,141,1.3,4150793407,56,Right,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197305,26,1,1,1,30,479lsfr4cwlzewpbuda3y2xv4,1,51.6,5.9,2023-03-31T23:06:38.402Z,2023-03-31T23:06:45Z,4150793629,141,17.7,4150793633,213,0.8,4150793627,140,59.5,4150793631,212,11.5,4150793625,56,Right,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197307,27,61,1,1,31,479lsfr4cwlzewpbuda3y2xv4,0,59.5,17.7,2023-03-31T23:06:39.394Z,2023-04-01T00:01:16Z,4150793639,56,Right,,,,,,,,,,,,,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197279,12,49,1,1,32,4gymgvqmve0m2vh89v84tt3x0,1,33.3,88.9,2023-03-31T23:06:40.354Z,2023-03-31T23:06:40Z,,,,,,,,,,,,,,,,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197291,13,1,1,1,33,4gymgvqmve0m2vh89v84tt3x0,0,33.3,88.9,2023-03-31T23:06:41.556Z,2023-04-03T14:59:23Z,4150793559,212,19.6,4150793561,213,6.3,4150793555,140,52.0,4150793557,141,88.7,4150793553,56,Left,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197329,31,49,1,1,35,479lsfr4cwlzewpbuda3y2xv4,1,40,12.9,2023-03-31T23:06:43.395Z,2023-04-03T14:59:33Z,,,,,,,,,,,,,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197311,28,1,1,1,36,479lsfr4cwlzewpbuda3y2xv4,1,48,21.3,2023-03-31T23:06:44.212Z,2023-04-03T14:59:44Z,4150873515,140,51.0,4150873519,212,6.3,4150873513,56,Center,4150873521,213,1.0,4150873517,141,29.3,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197315,29,1,1,1,37,479lsfr4cwlzewpbuda3y2xv4,1,52.3,27.2,2023-03-31T23:06:45.418Z,2023-04-03T14:59:49Z,4150873775,212,6.5,4150873777,213,4.7,4150873769,56,Right,4150873771,140,52.3,4150873773,141,17.6,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197319,30,1,1,1,38,479lsfr4cwlzewpbuda3y2xv4,1,52.7,16.5,2023-03-31T23:06:46.531Z,2023-04-03T15:06:11Z,4150874345,213,3.2,4150874337,56,Back,4150874343,212,8.5,4150874339,140,44.6,4150874341,141,15.9,,,,,,,,,,i5wj5hcg2r9934e7gauxtgmi,J. Almaguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197339,32,1,1,1,39,479lsfr4cwlzewpbuda3y2xv4,1,45,13.7,2023-03-31T23:06:47.490Z,2023-04-03T15:00:17Z,4150793785,212,9.2,4150793787,213,0.0,4150793779,56,Right,4150793783,141,14.3,4150793781,140,53.8,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528168907,760,1,1,1,40,479lsfr4cwlzewpbuda3y2xv4,1,55.2,7.5,2023-03-31T23:06:48.935Z,2023-04-03T15:03:11Z,4161235905,140,45.6,4161235909,212,10.1,4161235907,141,6.1,4161235903,56,Back,4161235911,213,3.2,,,,,,,,,,i5wj5hcg2r9934e7gauxtgmi,J. Almaguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528169789,761,1,1,1,41,479lsfr4cwlzewpbuda3y2xv4,1,45.6,6.1,2023-03-31T23:06:49.961Z,2023-04-03T15:06:28Z,4161240537,213,1.9,4161240535,212,21.7,4161240529,56,Back,4161240533,141,36.6,4161240531,140,39.6,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197355,33,1,1,1,45,479lsfr4cwlzewpbuda3y2xv4,0,44.3,37.6,2023-03-31T23:06:53.179Z,2023-04-03T15:06:45Z,4150793871,56,Left,4150793877,212,47.6,4150793873,140,73.7,4150793881,1,,4150793875,141,90.9,4150793879,213,0.9,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528169951,762,1,1,1,48,479lsfr4cwlzewpbuda3y2xv4,0,66.3,93.9,2023-03-31T23:06:57.010Z,2023-04-03T15:07:08Z,4161241341,212,34.8,4161241343,213,5.9,4161241335,56,Center,4161241339,141,74.6,4161241337,140,97.0,4161241345,1,,,,,,,,2v114vco5wn9oieg2hrev1n56,F. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528171073,927,49,1,1,50,4gymgvqmve0m2vh89v84tt3x0,1,3,25.4,2023-03-31T23:06:58.835Z,2023-04-03T15:12:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197375,14,1,1,1,53,4gymgvqmve0m2vh89v84tt3x0,0,1.7,29.5,2023-03-31T23:07:01.294Z,2023-03-31T23:07:02Z,4150793969,141,49.6,4150793975,1,,4150793963,157,,4150793973,213,0.6,4150793965,56,Back,4150793971,212,22.8,4150793967,140,19.1,,,,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197383,34,49,1,1,54,479lsfr4cwlzewpbuda3y2xv4,1,79.9,50.7,2023-03-31T23:07:02.267Z,2023-04-03T15:12:10Z,,,,,,,,,,,,,,,,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197401,35,1,1,1,58,479lsfr4cwlzewpbuda3y2xv4,1,77.9,45.8,2023-03-31T23:07:06.611Z,2023-03-31T23:07:07Z,4150794093,56,Center,4150794097,141,29.1,4150794099,212,12.1,4150794101,213,5.1,4150794095,140,82.0,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197405,36,1,1,1,59,479lsfr4cwlzewpbuda3y2xv4,0,80.3,28.9,2023-03-31T23:07:07.875Z,2023-04-01T00:03:50Z,4150794111,141,29.3,4150794107,56,Center,4150794113,212,4.2,4150794109,140,84.3,4150794115,213,0.1,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197403,15,8,1,2,0,4gymgvqmve0m2vh89v84tt3x0,1,14.8,69.6,2023-03-31T23:07:08.134Z,2023-04-03T15:12:31Z,4150794105,56,Back,4161248069,385,,,,,,,,,,,,,,,,,,,,eur2vbdzfmcxyfathakjghyqc,J. Drack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197415,16,45,1,2,1,4gymgvqmve0m2vh89v84tt3x0,0,19.5,56,2023-03-31T23:07:10.035Z,2023-04-03T15:12:52Z,4150794167,285,,4150794259,233,37,4150794165,56,Back,,,,,,,,,,,,,,,,58b0j5f9h93p4zz63xha4551x,N. Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526197425,37,3,1,2,1,479lsfr4cwlzewpbuda3y2xv4,1,80.5,44,2023-03-31T23:07:10.035Z,2023-04-03T15:12:50Z,4150794255,233,16,4150794211,56,Center,4150794213,286,,4161248611,464,,,,,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528171513,763,3,1,2,2,479lsfr4cwlzewpbuda3y2xv4,1,82.7,47.3,2023-03-31T23:07:10.127Z,2023-04-03T15:13:21Z,4161249419,233,928,4161249423,286,,4161249511,464,,4161249417,56,Center,,,,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528171489,928,45,1,2,2,4gymgvqmve0m2vh89v84tt3x0,0,17.3,52.7,2023-03-31T23:07:10.127Z,2023-04-03T15:13:18Z,4161249259,285,,4161249257,56,Back,4161249431,233,763,,,,,,,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
