id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2484845351,7,61,1,0,23,2989v3kho9h5jaboe1nr7lx21,1,43.3,92.6,2022-11-12T17:15:31.999Z,2022-11-13T09:14:48Z,3913046347,178,,3913046345,21,,3911756705,56,Back,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845395,9,49,1,0,24,2989v3kho9h5jaboe1nr7lx21,1,41.5,85.1,2022-11-12T17:15:33.033Z,2022-11-13T09:14:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845393,8,1,1,0,24,2989v3kho9h5jaboe1nr7lx21,0,41.6,85.2,2022-11-12T17:15:33.079Z,2022-11-13T09:14:47Z,3911756929,212,71.0,3911756921,157,,3911756933,1,,3911756931,213,5.4,3913047547,178,,3911756923,56,Right,3911756925,140,84.6,3911756927,141,4.6,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845345,5,43,1,0,25,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-11-12T17:15:33.580Z,2022-11-12T17:16:11Z,3911758875,144,1,3911756701,213,1.7,3911756691,56,Center,3911756693,140,58.9,3911756695,141,23.1,3911756697,212,8.8,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845421,6,61,1,0,28,3ix9om1svhd6obl0mbk1otgop,0,24.6,49.4,2022-11-12T17:15:36.715Z,2022-11-13T09:14:47Z,3911757077,56,Back,3913047793,15,,3913047795,178,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845427,7,43,1,0,32,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-11-12T17:15:41.121Z,2022-11-12T17:15:45Z,3911757263,144,49,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845449,8,5,1,0,34,3ix9om1svhd6obl0mbk1otgop,0,10.8,101.8,2022-11-12T17:15:42.706Z,2022-11-13T04:42:38Z,3911757749,233,10,3911757207,56,Back,3911757209,347,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845525,10,5,1,0,34,2989v3kho9h5jaboe1nr7lx21,1,89.2,-1.8,2022-11-12T17:15:42.706Z,2022-11-13T04:42:38Z,3911757715,56,Right,3911757717,347,,3911757737,233,8,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845567,11,1,1,0,45,2989v3kho9h5jaboe1nr7lx21,1,89.8,0,2022-11-12T17:15:53.967Z,2022-11-13T09:14:46Z,3911758013,212,8.4,3911758015,213,1.3,3911758009,141,9.8,3911758003,107,,3911758005,56,Right,3911758007,140,92.2,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845573,12,1,1,0,46,2989v3kho9h5jaboe1nr7lx21,1,90.6,5.7,2022-11-12T17:15:54.750Z,2022-11-13T09:14:46Z,3913048049,21,,3911758057,212,3.2,3911758055,141,4.1,3911758049,56,Right,3911758051,140,87.7,3911758059,213,3.5,3913048047,178,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485086333,891,67,1,0,47,2989v3kho9h5jaboe1nr7lx21,1,88.1,2.5,2022-11-12T17:15:55.745Z,2022-11-13T09:14:45Z,3913079751,233,844,,,,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485086331,844,67,1,0,47,3ix9om1svhd6obl0mbk1otgop,0,11.9,97.5,2022-11-12T17:15:55.746Z,2022-11-13T09:14:45Z,3913079755,233,891,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845587,13,1,1,0,48,2989v3kho9h5jaboe1nr7lx21,1,83,3.4,2022-11-12T17:15:56.650Z,2022-11-13T09:14:44Z,3913048217,178,,3911758123,212,4.8,3911758125,213,2.8,3911758117,56,Right,3911758119,140,78.7,3911758121,141,5.9,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845613,14,1,1,0,49,2989v3kho9h5jaboe1nr7lx21,0,72.5,9.1,2022-11-12T17:15:57.568Z,2022-11-13T09:14:44Z,3911758231,155,,3911758239,212,37.1,3912468549,20,,3911758243,1,,3913048393,178,,3911758229,2,,3911758237,141,50.9,3911758235,140,95.2,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,3911758233,56,Center,3911758241,213,0.9,3912468543,225,3912468547,387,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845611,9,52,1,0,52,3ix9om1svhd6obl0mbk1otgop,1,5.7,46.8,2022-11-12T17:16:00.701Z,2022-11-13T09:14:43Z,3913048427,178,,3912468757,378,,,,,,,,,,,,,,,,,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845741,10,80,1,1,3,3ix9om1svhd6obl0mbk1otgop,0,13.9,49.1,2022-11-12T17:16:12.526Z,2022-11-13T09:14:43Z,3913048515,178,,,,,,,,,,,,,,,,,,,,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845815,11,1,1,1,8,3ix9om1svhd6obl0mbk1otgop,0,17.6,46.7,2022-11-12T17:16:16.634Z,2022-11-13T09:14:42Z,3911759379,198,,3911759389,213,0.3,3911759381,56,Center,3913048595,178,,3911759385,141,75.0,3911759383,140,69.2,3911759391,1,,3911759377,157,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,3911759387,212,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845819,12,44,1,1,11,3ix9om1svhd6obl0mbk1otgop,1,62.9,65.6,2022-11-12T17:16:20.030Z,2022-11-13T09:14:42Z,3911759409,286,,3911768715,233,15,3911759407,56,Center,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845811,15,44,1,1,11,2989v3kho9h5jaboe1nr7lx21,0,37.1,34.4,2022-11-12T17:16:20.031Z,2022-11-13T09:14:41Z,3911759357,56,Back,3911759359,285,,3911768731,233,12,,,,,,,,,,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484847661,47,1,1,1,11,3ix9om1svhd6obl0mbk1otgop,0,62.6,61.8,2022-11-12T17:16:20.106Z,2022-11-13T09:14:41Z,3911769117,56,Left,3913048801,388,,3911769119,140,67.5,3911769115,3,,3911924489,168,,3911769125,213,1.2,3911769123,212,15.2,3911769121,141,82.9,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845847,16,1,1,1,12,2989v3kho9h5jaboe1nr7lx21,0,30.1,25,2022-11-12T17:16:21.460Z,2022-11-13T09:14:41Z,3911759547,3,,3913048913,178,,3911759549,56,Center,3911759559,1,,3911759551,140,61.9,3911759555,212,33.8,3911759553,141,32.4,3911759557,213,0.1,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845869,13,1,1,1,15,3ix9om1svhd6obl0mbk1otgop,0,50.8,72.1,2022-11-12T17:16:23.595Z,2022-11-13T09:14:40Z,3911759685,213,0.2,3911759683,212,15.1,3911759675,3,,3911759677,56,Center,3913049029,178,,3911759679,140,64.8,3911759681,141,77.0,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845885,17,1,1,1,15,2989v3kho9h5jaboe1nr7lx21,0,39,27.6,2022-11-12T17:16:24.477Z,2022-11-13T09:14:40Z,3911759741,213,0.4,3911759737,141,44.9,3911759735,140,69.1,3911759733,56,Center,3912471599,157,,3911759743,1,,3911759739,212,33.7,3913049087,178,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484977459,829,61,1,1,19,3ix9om1svhd6obl0mbk1otgop,0,38.2,65.2,2022-11-12T17:16:28.132Z,2022-11-13T09:14:39Z,3913049209,178,,3912473535,56,Back,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845901,18,49,1,1,21,2989v3kho9h5jaboe1nr7lx21,1,67.4,32.7,2022-11-12T17:16:29.940Z,2022-11-13T09:14:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845921,19,1,1,1,22,2989v3kho9h5jaboe1nr7lx21,0,69.8,35.8,2022-11-12T17:16:31.056Z,2022-11-13T09:14:37Z,3913049405,178,,3911759919,141,34.6,3911759921,212,1.4,3911759923,213,5.7,3911759915,56,Center,3911759917,140,70.9,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845897,14,43,1,1,22,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-11-12T17:16:31.465Z,2022-11-12T18:07:50Z,3911927147,144,8,3911759807,56,Back,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845919,15,8,1,1,22,3ix9om1svhd6obl0mbk1otgop,1,30.3,69.7,2022-11-12T17:16:31.475Z,2022-11-13T09:14:37Z,3913049521,178,,3911759913,56,Back,3912474675,384,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484845937,16,49,1,1,23,3ix9om1svhd6obl0mbk1otgop,1,29.9,65.3,2022-11-12T17:16:31.846Z,2022-11-13T09:14:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846009,17,1,1,1,25,3ix9om1svhd6obl0mbk1otgop,1,34.2,70.8,2022-11-12T17:16:33.765Z,2022-11-13T09:14:35Z,3911760411,56,Back,3911760419,212,13.0,3911760421,213,5.3,3911760417,141,55.2,3911760413,140,41.3,3913049661,178,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846021,18,1,1,1,26,3ix9om1svhd6obl0mbk1otgop,1,40.9,57.5,2022-11-12T17:16:34.635Z,2022-11-13T09:14:34Z,3911760509,56,Back,3911760517,141,65.2,3911760515,140,36.9,3913049727,178,,3911760519,212,6.7,3911760521,213,2.2,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846033,19,1,1,1,26,3ix9om1svhd6obl0mbk1otgop,1,36.9,63.3,2022-11-12T17:16:35.523Z,2022-11-13T09:14:34Z,3911760559,56,Left,3913049775,178,,3911760567,213,0.5,3911760563,141,86.0,3911760565,212,30.9,3911760557,155,,3911760561,140,62.4,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846039,20,61,1,1,30,3ix9om1svhd6obl0mbk1otgop,0,58.1,87.6,2022-11-12T17:16:38.574Z,2022-11-13T09:14:33Z,3913050007,178,,3911760599,56,Left,,,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846031,20,61,1,1,30,2989v3kho9h5jaboe1nr7lx21,0,41.1,14.6,2022-11-12T17:16:39.446Z,2022-11-13T09:14:33Z,3913050099,178,,3911760553,56,Back,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846045,21,61,1,1,32,3ix9om1svhd6obl0mbk1otgop,0,61.3,94.1,2022-11-12T17:16:41.438Z,2022-11-13T09:14:32Z,3913050361,178,,3911760653,56,Left,,,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846049,21,49,1,1,34,2989v3kho9h5jaboe1nr7lx21,1,29.2,5.6,2022-11-12T17:16:42.967Z,2022-11-13T09:14:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846083,22,1,1,1,36,2989v3kho9h5jaboe1nr7lx21,1,12,7.4,2022-11-12T17:16:45.433Z,2022-11-13T09:14:31Z,3911760901,213,2.0,3911760899,212,17.9,3913050493,178,,3911760897,141,31.8,3911760893,56,Back,3911760895,140,5.7,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846105,23,1,1,1,38,2989v3kho9h5jaboe1nr7lx21,1,3.3,24.7,2022-11-12T17:16:46.620Z,2022-11-13T09:14:30Z,3911761009,140,43.0,3911761017,1,,3911761013,212,41.7,3911761015,213,6.2,3911761011,141,22.1,3911761005,155,,3911761007,56,Back,3913050653,178,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846109,24,61,1,1,39,2989v3kho9h5jaboe1nr7lx21,0,37.8,19.5,2022-11-12T17:16:48.483Z,2022-11-13T09:14:30Z,3911761049,56,Back,3913050769,178,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846129,22,61,1,1,41,3ix9om1svhd6obl0mbk1otgop,0,65.3,70.5,2022-11-12T17:16:49.984Z,2022-11-13T09:14:29Z,3913050885,178,,3911761163,56,Center,,,,,,,,,,,,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846145,25,1,1,1,43,2989v3kho9h5jaboe1nr7lx21,0,29.9,35.1,2022-11-12T17:16:51.800Z,2022-11-13T09:14:29Z,3913296689,1,,3911761257,140,43.9,3911761255,56,Back,3911761261,212,33.5,3911761259,141,79.3,3911761263,213,1.1,3913051067,178,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846151,23,43,1,1,43,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-11-12T17:16:52.279Z,2022-11-12T20:28:28Z,3912479019,144,49,,,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484978577,830,49,1,1,44,3ix9om1svhd6obl0mbk1otgop,1,62.6,45.1,2022-11-12T17:16:52.716Z,2022-11-13T09:14:28Z,,,,,,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846167,24,1,1,1,45,3ix9om1svhd6obl0mbk1otgop,1,63.5,49.2,2022-11-12T17:16:54.195Z,2022-11-13T09:14:27Z,3913051253,178,,3911761361,140,67.6,3911761359,56,Center,3911761367,213,0.6,3911761365,212,5.4,3911761363,141,54.0,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846197,25,1,1,1,46,3ix9om1svhd6obl0mbk1otgop,1,62.6,56.1,2022-11-12T17:16:55.475Z,2022-11-13T09:14:26Z,3911761563,56,Center,3911761567,140,52.7,3911761571,141,37.0,3913051297,178,,3911761575,212,16.6,3911761577,213,4.0,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846245,26,1,1,1,51,3ix9om1svhd6obl0mbk1otgop,1,49.7,26.9,2022-11-12T17:17:00.198Z,2022-11-13T09:14:25Z,3911761863,56,Back,3911761865,140,33.8,3911761867,141,48.1,3911761871,213,2.4,3913051365,178,,3911761869,212,22.1,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846265,27,1,1,1,56,3ix9om1svhd6obl0mbk1otgop,1,32.8,49.5,2022-11-12T17:17:04.950Z,2022-11-13T09:14:24Z,3911761977,141,23.7,3911761975,140,40.6,3911761973,56,Back,3911761981,213,5.1,3911761979,212,19.4,3913051457,178,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484846311,28,1,1,1,59,3ix9om1svhd6obl0mbk1otgop,0,39.8,21.9,2022-11-12T17:17:07.885Z,2022-11-13T09:14:23Z,3913051569,178,,3911762203,141,37.1,3911762199,56,Center,3911762217,1,,3911762213,213,0.3,3911762197,155,,3911762209,212,35.0,3911762201,140,71.6,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
