id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2485217377,4,12,1,0,12,7zibyotq1x1hq6pmgibhr0e6s,1,7.3,93.5,2022-11-13T12:31:21.184Z,2022-11-14T09:08:28Z,3913706811,140,1.8,3916223689,389,,3913706829,167,,3913706813,141,100.0,3913706817,213,2.4,3913706809,56,Back,3913706815,212,8.2,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217335,3,43,1,0,13,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-11-13T12:31:22.315Z,2022-11-13T22:14:03Z,3913706683,233,6,3915893371,144,7,3913706635,285,0,3913706633,56,Back,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217379,5,5,1,0,13,7zibyotq1x1hq6pmgibhr0e6s,0,3.9,101.2,2022-11-13T12:31:22.570Z,2022-11-14T05:47:40Z,3913707295,233,7,3913706821,347,,3913706819,56,Back,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217495,7,5,1,0,13,1oyb7oym5nwzny8vxf03szd2h,1,96.1,-1.2,2022-11-13T12:31:22.570Z,2022-11-14T05:47:40Z,3913707281,347,,3913707291,233,5,3913707277,56,Right,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217505,8,1,1,0,25,1oyb7oym5nwzny8vxf03szd2h,1,93.8,0,2022-11-13T12:31:34.694Z,2022-11-14T08:53:38Z,3913707333,141,7.4,3913707337,213,1.1,3913707335,212,5.8,3913707331,140,96.1,3913707329,56,Right,3913707327,107,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217519,9,1,1,0,27,1oyb7oym5nwzny8vxf03szd2h,1,99.2,6.6,2022-11-13T12:31:36.072Z,2022-11-14T08:53:37Z,3913707397,141,3.2,3913707393,56,Right,3916223867,178,,3913707399,212,10.3,3913707395,140,89.6,3913707401,213,3.4,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217551,10,1,1,0,28,1oyb7oym5nwzny8vxf03szd2h,0,89.6,1.9,2022-11-13T12:31:37.062Z,2022-11-14T08:53:37Z,3913707569,2,,3913707573,56,Right,3913707577,141,11.0,3913707579,212,6.6,3915894125,20,,3913707575,140,91.9,3913707581,213,1.2,3915893713,224,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,3916223917,178,3913707571,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217555,6,61,1,0,28,7zibyotq1x1hq6pmgibhr0e6s,1,5.5,93.5,2022-11-13T12:31:37.200Z,2022-11-14T08:53:36Z,3913707587,56,Back,3916223963,178,,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217579,7,52,1,0,30,7zibyotq1x1hq6pmgibhr0e6s,1,4.5,57,2022-11-13T12:31:39.361Z,2022-11-14T08:53:36Z,3915894487,377,,3916224043,178,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217629,8,1,1,0,32,7zibyotq1x1hq6pmgibhr0e6s,1,15.6,59.5,2022-11-13T12:31:41.842Z,2022-11-14T08:53:36Z,3913707919,1,,3913707913,141,39.1,3913707917,213,5.9,3913707907,199,,3913707909,56,Back,3913707915,212,36.7,3913707911,140,48.0,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217707,9,1,1,0,38,7zibyotq1x1hq6pmgibhr0e6s,1,41.9,26.2,2022-11-13T12:31:47.859Z,2022-11-14T08:53:34Z,3913708235,213,4.9,3913708233,212,14.8,3916224225,178,,3913708231,141,4.9,3913708229,140,45.0,3913708225,56,Back,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217799,10,3,1,0,43,7zibyotq1x1hq6pmgibhr0e6s,1,48.8,5.6,2022-11-13T12:31:52.469Z,2022-11-14T08:53:32Z,3915895843,465,,3913708579,56,Back,3913708581,286,,3913708629,233,11,3916224431,178,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217715,11,45,1,0,43,1oyb7oym5nwzny8vxf03szd2h,0,51.2,94.4,2022-11-13T12:31:52.469Z,2022-11-14T08:53:32Z,3913708637,233,10,3913708245,56,Left,3913708247,285,,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217803,11,4,1,0,47,7zibyotq1x1hq6pmgibhr0e6s,1,56.7,3.4,2022-11-13T12:31:56.156Z,2022-11-14T08:53:31Z,3913708601,56,Right,3913708597,13,,3913708599,295,,3913708687,233,12,3913708605,286,,3913708603,152,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217813,12,4,1,0,47,1oyb7oym5nwzny8vxf03szd2h,0,43.3,96.6,2022-11-13T12:31:56.157Z,2022-11-14T08:53:30Z,3913708671,295,,3916224485,178,,3913708673,56,Back,3913708677,285,,3913708691,233,11,3913708675,152,,3913708667,13,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217927,12,1,1,0,53,7zibyotq1x1hq6pmgibhr0e6s,1,46.3,0.7,2022-11-13T12:32:02.047Z,2022-11-14T08:53:30Z,3913709225,213,1.8,3916224547,178,,3913709223,212,10.8,3913709209,5,,3913709219,141,16.2,3913709213,56,Back,3913709217,140,43.9,3915896385,189,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,3913709211,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485217955,13,1,1,0,54,7zibyotq1x1hq6pmgibhr0e6s,1,44.2,16.1,2022-11-13T12:32:03.779Z,2022-11-14T08:53:29Z,3916224773,178,,3913709371,140,9.2,3913709369,56,Back,3913709377,213,3.1,3913709373,141,18.2,3913709379,1,,3913709375,212,36.8,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218043,14,1,1,1,0,7zibyotq1x1hq6pmgibhr0e6s,1,7,21.6,2022-11-13T12:32:09.389Z,2022-11-14T08:53:28Z,3913709861,212,17.8,3913709855,56,Back,3913709859,141,47.8,3913709857,140,7.5,3913709863,213,1.5,3916224849,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218107,15,1,1,1,8,7zibyotq1x1hq6pmgibhr0e6s,1,10,60.3,2022-11-13T12:32:17.029Z,2022-11-14T08:53:27Z,3913710221,141,72.1,3916224917,178,,3913710225,213,0.9,3913710223,212,10.7,3913710217,56,Back,3913710219,140,16.7,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218155,16,1,1,1,13,7zibyotq1x1hq6pmgibhr0e6s,1,14.9,79,2022-11-13T12:32:21.938Z,2022-11-14T08:53:25Z,3913710473,213,3.8,3913710469,212,14.9,3913710465,141,65.1,3913710461,140,3.9,3913710457,56,Back,3916224991,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218163,17,1,1,1,14,7zibyotq1x1hq6pmgibhr0e6s,0,2.1,66.9,2022-11-13T12:32:23.181Z,2022-11-14T08:53:25Z,3913710521,140,46.0,3916225041,178,,3913710525,212,46.1,3913710529,1,,3913710523,141,64.6,3913710527,213,6.2,3913710517,157,,3913710519,56,Back,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218177,13,61,1,1,16,1oyb7oym5nwzny8vxf03szd2h,1,56.3,33.4,2022-11-13T12:32:25.177Z,2022-11-14T08:53:24Z,3913710617,56,Center,3916225143,178,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218229,14,49,1,1,18,1oyb7oym5nwzny8vxf03szd2h,1,45,18,2022-11-13T12:32:27.570Z,2022-11-14T08:53:24Z,,,,,,,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485687751,866,67,1,1,18,1oyb7oym5nwzny8vxf03szd2h,1,46.5,19.2,2022-11-13T12:32:27.584Z,2022-11-14T09:08:29Z,3916259631,233,931,,,,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485687745,931,67,1,1,18,7zibyotq1x1hq6pmgibhr0e6s,0,53.5,80.8,2022-11-13T12:32:27.585Z,2022-11-14T08:53:23Z,3916259637,233,866,,,,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218245,15,1,1,1,18,1oyb7oym5nwzny8vxf03szd2h,1,45,18,2022-11-13T12:32:27.591Z,2022-11-14T09:08:30Z,3913710991,212,8.2,3913710993,213,4.9,3913710989,141,6.2,3913710983,56,Back,3913710987,140,46.7,3916225443,178,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218249,16,1,1,1,19,1oyb7oym5nwzny8vxf03szd2h,0,50,8.1,2022-11-13T12:32:28.331Z,2022-11-14T08:53:22Z,3915898445,141,20.7,3916225579,178,,3915898443,140,45.2,3915898447,212,9.9,3915898449,213,2.1,3913711025,56,Back,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485626591,816,8,1,1,19,7zibyotq1x1hq6pmgibhr0e6s,1,51.2,82.7,2022-11-13T12:32:28.772Z,2022-11-14T08:53:22Z,3915898913,56,Left,3916225703,178,,3915899203,385,,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485626667,798,61,1,1,21,1oyb7oym5nwzny8vxf03szd2h,0,44.8,9.6,2022-11-13T12:32:30.198Z,2022-11-14T08:53:21Z,3916225875,178,,3915899335,56,Back,,,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218255,18,49,1,1,23,7zibyotq1x1hq6pmgibhr0e6s,1,61.7,97.4,2022-11-13T12:32:32.660Z,2022-11-14T08:53:21Z,,,,,,,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218283,19,1,1,1,23,7zibyotq1x1hq6pmgibhr0e6s,1,62,97.7,2022-11-13T12:32:32.781Z,2022-11-14T08:53:21Z,3916226067,178,,3913711207,213,3.9,3913711203,212,8.2,3913711199,140,56.6,3913711197,56,Left,3913711201,141,89.0,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218303,20,1,1,1,25,7zibyotq1x1hq6pmgibhr0e6s,1,58,93.3,2022-11-13T12:32:34.703Z,2022-11-14T08:53:20Z,3913711315,212,20.8,3913711309,56,Back,3913711313,141,72.4,3916226111,178,,3913711317,213,3.9,3913711311,140,43.6,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218369,21,1,1,1,27,7zibyotq1x1hq6pmgibhr0e6s,1,46.3,80.3,2022-11-13T12:32:36.671Z,2022-11-14T08:53:20Z,3913711637,196,,3913711649,1,,3913711645,212,50.9,3913711641,140,31.6,3913711635,155,,3913711639,56,Back,3916226173,178,,3913711643,141,8.9,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,3913711647,213,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218463,22,1,1,1,33,7zibyotq1x1hq6pmgibhr0e6s,1,22.6,21.1,2022-11-13T12:32:41.957Z,2022-11-14T08:53:19Z,3913712169,56,Back,3913712175,212,22.7,3913712177,213,2.6,3913712173,141,38.8,3916226243,178,,3913712171,140,4.3,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218539,23,1,1,1,39,7zibyotq1x1hq6pmgibhr0e6s,1,5.2,38.8,2022-11-13T12:32:48.885Z,2022-11-14T08:53:18Z,3916226319,178,,3913712561,213,1.3,3913712555,140,10.2,3913712557,141,66.6,3913712553,56,Back,3913712559,212,19.6,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218579,24,1,1,1,46,7zibyotq1x1hq6pmgibhr0e6s,1,26.6,75.7,2022-11-13T12:32:55.841Z,2022-11-14T08:53:16Z,3913712771,213,4.4,3916226375,178,,3913712765,140,20.3,3913712769,212,19.5,3913712767,141,48.8,3913712763,56,Back,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218603,25,1,1,1,50,7zibyotq1x1hq6pmgibhr0e6s,1,20,51.9,2022-11-13T12:32:59.566Z,2022-11-14T08:53:15Z,3916226433,178,,3913712879,212,11.3,3913712877,141,68.5,3913712873,56,Back,3913712881,213,1.6,3913712875,140,19.7,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218689,26,1,1,1,52,7zibyotq1x1hq6pmgibhr0e6s,1,21.3,73.1,2022-11-13T12:33:01.644Z,2022-11-14T08:53:14Z,3913713221,213,5.1,3913713213,140,26.5,3913713217,141,54.3,3913713219,212,13.9,3913713209,56,Back,3916226479,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485688193,896,83,1,1,55,1oyb7oym5nwzny8vxf03szd2h,1,76.9,35.9,2022-11-13T12:33:04.414Z,2022-11-14T08:53:13Z,3916262267,399,459212,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218721,27,1,1,1,56,7zibyotq1x1hq6pmgibhr0e6s,1,18,60.6,2022-11-13T12:33:05.722Z,2022-11-14T08:53:12Z,3913713385,140,11.7,3913713389,212,12.7,3913713387,141,44.6,3913713383,56,Back,3916226573,178,,3913713391,213,4.2,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218777,28,1,1,1,58,7zibyotq1x1hq6pmgibhr0e6s,1,11.8,46.4,2022-11-13T12:33:07.700Z,2022-11-14T08:53:11Z,3913713587,141,12.5,3913713583,140,33.8,3916404599,1,,3913713589,212,32.6,3913713593,213,5.5,3916226645,178,,3913713579,56,Back,3913713577,155,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218825,29,1,1,2,2,7zibyotq1x1hq6pmgibhr0e6s,1,39.6,5.7,2022-11-13T12:33:11.707Z,2022-11-14T08:53:11Z,3913713811,140,52.9,3916226791,178,,3913713813,141,17.6,3913713817,213,0.5,3913713809,56,Right,3913713815,212,16.1,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218879,30,1,1,2,6,7zibyotq1x1hq6pmgibhr0e6s,1,59.2,27.1,2022-11-13T12:33:15.278Z,2022-11-14T08:53:09Z,3916226877,178,,3913714085,141,40.0,3913714097,213,0.5,3913714083,140,75.6,3913714081,56,Center,3913714091,212,19.3,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218945,31,1,1,2,9,7zibyotq1x1hq6pmgibhr0e6s,1,80.6,32.9,2022-11-13T12:33:18.531Z,2022-11-14T08:53:08Z,3913714395,213,3.9,3913714385,140,72.8,3913714393,212,11.2,3913714383,56,Center,3913715571,210,15,3913714391,141,21.6,3916226957,178,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485218949,32,15,1,2,10,7zibyotq1x1hq6pmgibhr0e6s,1,75.8,23.4,2022-11-13T12:33:19.664Z,2022-11-14T08:53:08Z,3913715591,102,46.8,3913715601,147,47,3913715593,103,9.5,3913715597,328,,3913714401,22,,3913714403,18,,3913715585,29,,3913715599,146,96.5,1h9jdj5ag99myeoirxzh92od1,R. De Laet,3916227037,178,3913715665,233,,,18,3913715583,80,3913714405,56,Center,3913715587,55,31,3913714651,20,3913715595,215,,,,,,,,,,,,,,,,,,,,,
