id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2495748667,5,1,1,0,17,8y3iucyxguipljcmf87a11bk9,0,48.6,36.5,2023-01-07T19:46:39.653Z,2023-01-08T12:44:27Z,3969966609,178,,3969371769,140,69.8,3969371775,213,5.4,3969371771,141,0.0,3969371773,212,33.8,3969371777,1,,3969371767,56,Right,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748671,6,5,1,0,19,8y3iucyxguipljcmf87a11bk9,0,69,-1.4,2023-01-07T19:46:41.771Z,2023-01-08T09:47:27Z,3969371781,56,Right,3969371925,233,11,3969371783,347,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748689,11,5,1,0,19,7zibyotq1x1hq6pmgibhr0e6s,1,31,101.4,2023-01-07T19:46:41.771Z,2023-01-08T09:47:27Z,3969371899,56,Back,3969371901,347,,3969371907,233,6,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748761,12,1,1,0,36,7zibyotq1x1hq6pmgibhr0e6s,1,36.4,100,2023-01-07T19:46:59.092Z,2023-01-08T12:44:27Z,3969372331,212,23.0,3969372329,141,90.6,3969372325,56,Left,3969372335,1,,3969372327,140,57.1,3969372333,213,5.9,3969372323,107,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495866187,827,67,1,0,38,7zibyotq1x1hq6pmgibhr0e6s,1,57.6,95.1,2023-01-07T19:47:00.571Z,2023-01-08T12:44:26Z,3969976155,233,921,,,,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495866185,921,67,1,0,38,8y3iucyxguipljcmf87a11bk9,0,42.4,4.9,2023-01-07T19:47:00.572Z,2023-01-08T12:44:26Z,3969976159,233,827,,,,,,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748763,13,1,1,0,38,7zibyotq1x1hq6pmgibhr0e6s,0,57.2,97,2023-01-07T19:47:01.284Z,2023-01-08T12:44:25Z,3969372357,213,4.4,3969372393,236,,3969372353,141,90.9,3969372401,286,,3969372349,56,Left,3969966701,178,,3969372351,140,56.1,3969372355,212,4.3,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,3969372395,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748767,7,74,1,0,38,8y3iucyxguipljcmf87a11bk9,1,44.5,2.9,2023-01-07T19:47:01.370Z,2023-01-08T12:44:25Z,3969372403,233,13,3969372373,56,Back,3969966709,178,,3969372375,285,,,,,,,,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748771,8,5,1,0,39,8y3iucyxguipljcmf87a11bk9,0,40.2,-0.8,2023-01-07T19:47:01.643Z,2023-01-08T09:47:43Z,3969372407,56,Back,3969372409,347,,3969372559,233,14,,,,,,,,,,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748787,14,5,1,0,39,7zibyotq1x1hq6pmgibhr0e6s,1,59.8,100.8,2023-01-07T19:47:01.643Z,2023-01-08T09:47:42Z,3969372551,347,,3969372549,56,Left,3969372553,233,8,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748835,11,57,1,0,49,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-07T19:47:11.965Z,2023-01-08T09:47:54Z,3969372927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748853,16,57,1,0,49,7zibyotq1x1hq6pmgibhr0e6s,0,0,0,2023-01-07T19:47:11.965Z,2023-01-08T12:44:24Z,3969373059,56,Left,,,,,,,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748791,15,43,1,0,50,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-07T19:47:13.333Z,2023-01-07T19:47:20Z,3969372577,107,0,3969372583,141,72.3,3969372587,213,4.3,3969372585,212,21.7,3969372589,1,0,3969372581,140,53.7,3969372579,56,Center,3969372735,144,1,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748799,9,43,1,0,51,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-07T19:47:14.156Z,2023-01-07T19:47:22Z,3969372687,212,8.9,3969372683,140,35.3,3969372681,56,Back,3969372689,213,3.8,3969372685,141,20.7,3969372679,3,0,3969372777,144,1,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748801,10,43,1,0,53,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-07T19:47:15.900Z,2023-01-07T19:47:20Z,3969372737,144,49,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748837,12,1,1,1,3,8y3iucyxguipljcmf87a11bk9,1,42.9,0,2023-01-07T19:47:26.200Z,2023-01-08T12:44:24Z,3969372939,56,Back,3969372947,213,2.6,3969372943,141,15.2,3969372941,140,23.7,3969372949,1,,3969372937,107,,3969372945,212,23.0,3969675483,189,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748843,13,1,1,1,4,8y3iucyxguipljcmf87a11bk9,1,26,11.2,2023-01-07T19:47:27.296Z,2023-01-08T12:44:23Z,3969966985,178,,3969372993,141,42.7,3969372997,213,2.4,3969372995,212,31.2,3969372989,56,Back,3969372991,140,4.4,3969675517,189,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748861,14,1,1,1,7,8y3iucyxguipljcmf87a11bk9,0,5.3,37.6,2023-01-07T19:47:29.987Z,2023-01-08T12:44:22Z,3969373081,56,Back,3969373085,141,10.6,3969373089,213,5.9,3969373091,1,,3969373079,157,,3969967031,178,,3969373087,212,45.3,3969373083,140,44.7,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748855,17,44,1,1,10,7zibyotq1x1hq6pmgibhr0e6s,1,56.6,87.4,2023-01-07T19:47:32.618Z,2023-01-08T12:44:22Z,3969373063,286,,3969373121,233,15,3969373061,56,Left,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748863,15,44,1,1,10,8y3iucyxguipljcmf87a11bk9,0,43.4,12.6,2023-01-07T19:47:32.619Z,2023-01-08T12:44:21Z,3969373101,56,Back,3969373103,285,,3969373125,233,17,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748865,18,1,1,1,10,7zibyotq1x1hq6pmgibhr0e6s,1,55.8,87.2,2023-01-07T19:47:32.709Z,2023-01-08T12:44:21Z,3969373113,141,68.4,3969373115,212,12.8,3969373117,213,4.7,3969373107,3,,3969373109,56,Center,3969967121,388,,3969373111,140,55.9,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748873,19,1,1,1,11,7zibyotq1x1hq6pmgibhr0e6s,1,55.3,73.8,2023-01-07T19:47:34.315Z,2023-01-08T12:44:21Z,3969373159,140,37.8,3969373165,213,3.7,3969373155,3,,3969373161,141,57.3,3969967147,388,,3969373163,212,21.5,3969373157,56,Back,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748877,20,49,1,1,14,7zibyotq1x1hq6pmgibhr0e6s,1,41,59.1,2023-01-07T19:47:36.663Z,2023-01-08T12:44:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748887,21,1,1,1,14,7zibyotq1x1hq6pmgibhr0e6s,0,41.2,58.8,2023-01-07T19:47:36.782Z,2023-01-08T12:44:20Z,3969967191,178,,3969373263,213,6.2,3969373253,157,,3969373257,140,64.3,3969373265,1,,3969373255,56,Center,3969373259,141,54.9,3969373261,212,24.4,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748897,16,1,1,1,18,8y3iucyxguipljcmf87a11bk9,1,30.1,41.8,2023-01-07T19:47:40.570Z,2023-01-08T12:44:19Z,3969373331,140,49.0,3969967215,178,,3969373335,212,21.1,3969373329,56,Back,3969373337,213,0.4,3969373327,3,,3969373333,141,52.5,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748903,17,1,1,1,19,8y3iucyxguipljcmf87a11bk9,0,46.2,47.2,2023-01-07T19:47:42.262Z,2023-01-08T12:44:19Z,3969373373,140,34.9,3969373377,212,12.3,3969967237,388,,3969373369,3,,3969373379,213,3.4,3969373375,141,42.4,3969373371,56,Back,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748909,22,1,1,1,21,7zibyotq1x1hq6pmgibhr0e6s,0,62.7,54.2,2023-01-07T19:47:44.352Z,2023-01-08T12:44:17Z,3969373437,212,10.5,3969373433,140,72.7,3969373431,56,Center,3969373429,155,,3969967259,178,,3969373435,141,53.3,3969373439,213,6.2,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495866347,923,67,1,1,23,8y3iucyxguipljcmf87a11bk9,1,25.5,45.7,2023-01-07T19:47:45.854Z,2023-01-08T12:44:17Z,3969977139,233,840,,,,,,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495866345,840,67,1,1,23,7zibyotq1x1hq6pmgibhr0e6s,0,74.5,54.3,2023-01-07T19:47:45.855Z,2023-01-08T12:44:16Z,3969977145,233,923,,,,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748911,18,8,1,1,23,8y3iucyxguipljcmf87a11bk9,1,26.1,44,2023-01-07T19:47:45.906Z,2023-01-08T12:44:16Z,3969967277,178,,3969373441,56,Back,3969676199,383,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748917,19,49,1,1,24,8y3iucyxguipljcmf87a11bk9,1,26.8,50.7,2023-01-07T19:47:47.004Z,2023-01-08T12:44:15Z,,,,,,,,,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748927,20,1,1,1,25,8y3iucyxguipljcmf87a11bk9,1,27.4,50.6,2023-01-07T19:47:47.705Z,2023-01-08T12:44:15Z,3969373533,140,36.6,3969373537,212,22.3,3969967407,178,,3969373539,213,1.1,3969373535,141,80.2,3969373531,56,Back,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748929,21,1,1,1,27,8y3iucyxguipljcmf87a11bk9,0,34,83.6,2023-01-07T19:47:50.208Z,2023-01-08T12:44:14Z,3969373549,212,23.5,3969373545,140,56.3,3969373551,213,6.2,3969967455,178,,3969373543,56,Left,3969373547,141,81.2,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748939,23,49,1,1,31,7zibyotq1x1hq6pmgibhr0e6s,1,45.7,8.3,2023-01-07T19:47:53.762Z,2023-01-08T12:44:14Z,,,,,,,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748953,24,1,1,1,31,7zibyotq1x1hq6pmgibhr0e6s,1,44.5,9.1,2023-01-07T19:47:54.320Z,2023-01-08T12:44:13Z,3969373683,141,32.2,3969373687,213,2.0,3969967521,178,,3969373679,56,Back,3969373685,212,17.3,3969373681,140,37.6,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748963,25,1,1,1,34,7zibyotq1x1hq6pmgibhr0e6s,1,42.1,27.1,2023-01-07T19:47:57.317Z,2023-01-08T12:44:11Z,3969373743,213,1.4,3969967547,178,,3969373735,56,Back,3969373739,141,52.2,3969373737,140,44.5,3969373741,212,17.3,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748979,26,1,1,1,36,7zibyotq1x1hq6pmgibhr0e6s,1,44.2,47.9,2023-01-07T19:47:58.868Z,2023-01-08T12:44:10Z,3969373869,56,Back,3969373875,212,19.7,3969373871,140,36.7,3969373873,141,74.4,3969373877,213,2.0,3969967571,178,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748983,27,1,1,1,43,7zibyotq1x1hq6pmgibhr0e6s,1,60.7,78.3,2023-01-07T19:48:06.002Z,2023-01-08T12:44:08Z,3969373907,56,Left,3969967593,178,,3969373913,212,13.5,3969373911,141,95.4,3969373915,213,1.0,3969373909,140,67.2,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495748991,28,1,1,1,45,7zibyotq1x1hq6pmgibhr0e6s,1,64,97.8,2023-01-07T19:48:08.064Z,2023-01-08T12:44:07Z,3969373979,141,80.6,3969373975,56,Back,3969373981,212,30.8,3969967629,178,,3969373983,213,3.5,3969373977,140,36.9,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749001,29,1,1,1,51,7zibyotq1x1hq6pmgibhr0e6s,1,39.7,81.7,2023-01-07T19:48:14.143Z,2023-01-08T12:44:04Z,3969374065,213,1.1,3969374059,140,43.6,3969374061,141,94.2,3969374063,212,9.4,3969967643,178,,3969374057,56,Back,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749019,30,1,1,1,53,7zibyotq1x1hq6pmgibhr0e6s,1,47.1,95,2023-01-07T19:48:16.446Z,2023-01-08T12:44:04Z,3969967671,178,,3969374203,141,34.6,3969374197,155,,3969374207,213,4.2,3969374209,1,,3969374205,212,46.1,3969374199,56,Back,3969374201,140,27.2,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495749029,31,1,1,1,58,7zibyotq1x1hq6pmgibhr0e6s,1,35.6,41.4,2023-01-07T19:48:20.700Z,2023-01-08T12:44:02Z,3969374277,140,74.9,3969374273,155,,3969967695,178,,3969374283,213,0.2,3969374285,1,,3969374281,212,41.9,3969374275,56,Center,3969374279,141,52.4,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
