id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value
2440477293,4,1,1,0,15,8y3iucyxguipljcmf87a11bk9,1,24.6,100,2022-07-30T18:46:38.272Z,2022-07-31T11:08:04Z,3676355551,56,Back,3676355553,140,30.2,3676355555,141,95.3,3676355549,107,,3676355557,212,7.2,3676355559,213,5.7,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477311,5,1,1,0,16,8y3iucyxguipljcmf87a11bk9,1,26.3,92.8,2022-07-30T18:46:39.048Z,2022-07-31T11:08:03Z,3676355631,141,98.7,3676355633,212,4.3,3676355635,213,1.2,3676355629,140,27.9,3676355627,56,Back,3677781877,178,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440769201,1685,67,1,0,16,8y3iucyxguipljcmf87a11bk9,1,25.6,97,2022-07-30T18:46:39.820Z,2022-07-31T11:08:03Z,3677935777,233,1385,,,,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440769197,1385,67,1,0,16,2989v3kho9h5jaboe1nr7lx21,0,74.4,3,2022-07-30T18:46:39.821Z,2022-07-31T11:08:03Z,3677935783,233,1685,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477315,6,1,1,0,17,8y3iucyxguipljcmf87a11bk9,0,24.9,99.4,2022-07-30T18:46:39.888Z,2022-07-31T11:08:02Z,3676355659,212,5.8,3676355657,141,97.7,3676355849,286,,3677782043,178,,3676355655,140,30.3,3676355845,233,9,3676355663,1,,3676355661,213,6.1,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,3676355843,236,3676355651,157,3676355653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477353,9,74,1,0,17,2989v3kho9h5jaboe1nr7lx21,1,74.4,2.1,2022-07-30T18:46:39.940Z,2022-07-31T11:08:02Z,3676355871,233,6,3677782341,21,,3677782343,178,,3676355825,56,Right,3676355827,285,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477559,7,5,1,0,19,8y3iucyxguipljcmf87a11bk9,1,28.2,101.6,2022-07-30T18:46:41.970Z,2022-07-31T04:19:23Z,3676356797,347,,3676356815,233,10,3676356795,56,Back,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477377,10,5,1,0,19,2989v3kho9h5jaboe1nr7lx21,0,71.8,-1.6,2022-07-30T18:46:41.970Z,2022-07-31T04:19:23Z,3676355913,347,,3676355911,56,Right,3676356823,233,7,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477333,8,43,1,0,19,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-07-30T18:46:42.794Z,2022-07-30T18:46:48Z,3676355729,56,Right,3676356057,144,61,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477579,8,1,1,0,37,8y3iucyxguipljcmf87a11bk9,1,29.3,100,2022-07-30T18:47:00.228Z,2022-07-31T11:08:02Z,3676356859,107,,3676356869,213,6.0,3676356867,212,10.3,3676356863,140,38.6,3676356861,56,Back,3676356865,141,96.2,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477597,9,1,1,0,38,8y3iucyxguipljcmf87a11bk9,1,36.3,95.3,2022-07-30T18:47:01.009Z,2022-07-31T11:08:01Z,3676356955,140,33.0,3676356953,56,Back,3677782737,178,,3676356961,213,2.8,3676356959,212,3.6,3676356957,141,96.9,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477615,10,1,1,0,39,8y3iucyxguipljcmf87a11bk9,1,31.6,99.1,2022-07-30T18:47:02.611Z,2022-07-31T11:08:01Z,3677782801,178,,3676357055,56,Back,3676357061,212,8.5,3676357063,213,5.0,3676357057,140,33.8,3676357059,141,87.1,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477701,11,1,1,0,40,8y3iucyxguipljcmf87a11bk9,1,32.9,89.4,2022-07-30T18:47:03.759Z,2022-07-31T11:08:00Z,3676357567,213,4.7,3676357569,1,,3676357559,140,32.7,3677782925,178,,3676357553,196,,3676357561,141,23.1,3676357565,212,45.1,3676357555,56,Back,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477727,12,1,1,0,46,8y3iucyxguipljcmf87a11bk9,0,41.3,14.2,2022-07-30T18:47:09.735Z,2022-07-31T11:07:59Z,3676357735,56,Right,3676357741,212,47.4,3676357743,213,6.3,3676357745,1,,3676357733,155,,3677783073,178,,3676357737,140,86.4,3676357739,141,13.8,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477775,11,1,1,0,50,2989v3kho9h5jaboe1nr7lx21,1,17.2,83.1,2022-07-30T18:47:13.085Z,2022-07-31T11:07:59Z,3676357941,140,37.4,3676357943,141,97.4,3676357945,212,23.3,3677783209,178,,3676357947,213,0.4,3676357939,56,Back,3676357937,3,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477817,12,1,1,0,51,2989v3kho9h5jaboe1nr7lx21,1,20.7,98,2022-07-30T18:47:14.784Z,2022-07-31T11:07:59Z,3676358167,56,Back,3676358179,212,4.1,3677783389,178,,3676358183,213,5.3,3676358171,140,22.7,3676358175,141,92.9,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477823,13,49,1,0,53,2989v3kho9h5jaboe1nr7lx21,1,10.7,97.7,2022-07-30T18:47:15.880Z,2022-07-31T11:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477833,14,1,1,0,53,2989v3kho9h5jaboe1nr7lx21,0,10.7,97.7,2022-07-30T18:47:15.918Z,2022-07-31T11:07:58Z,3676358277,213,6.0,3676358269,56,Back,3676358273,141,87.4,3676358271,140,32.9,3676358275,212,24.3,3677783635,178,,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440744319,1101,67,1,0,54,8y3iucyxguipljcmf87a11bk9,1,69.9,11.2,2022-07-30T18:47:17.340Z,2022-07-31T11:07:58Z,3677827437,233,888,,,,,,,,,,,,,,,,,,,,,,ebx4h86svfnvegspalqgxqfah,E. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440744317,888,67,1,0,54,2989v3kho9h5jaboe1nr7lx21,0,30.1,88.8,2022-07-30T18:47:17.341Z,2022-07-31T11:07:57Z,3677827449,233,1101,,,,,,,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477819,13,8,1,0,54,8y3iucyxguipljcmf87a11bk9,1,68.8,14.6,2022-07-30T18:47:17.342Z,2022-07-31T11:07:57Z,3677783833,178,,3676358191,56,Right,3676849201,384,,,,,,,,,,,,,,,,,ebx4h86svfnvegspalqgxqfah,E. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478021,15,1,1,0,55,2989v3kho9h5jaboe1nr7lx21,0,23.8,95.2,2022-07-30T18:47:18.051Z,2022-07-31T11:07:57Z,3676359149,155,,3676359157,212,36.5,3676359159,213,5.1,3676849695,1,,3676359155,141,45.8,3676359151,56,Back,3676359153,140,37.5,3677783953,178,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440744447,1119,43,1,0,58,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-07-30T18:47:21.446Z,2022-07-31T05:31:35Z,3677828017,178,0,3677828049,144,82,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477885,14,49,1,0,58,8y3iucyxguipljcmf87a11bk9,1,60.8,56.3,2022-07-30T18:47:21.451Z,2022-07-31T11:07:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440477949,15,1,1,1,0,8y3iucyxguipljcmf87a11bk9,1,55.1,71.8,2022-07-30T18:47:23.734Z,2022-07-31T11:07:55Z,3676358829,213,3.4,3676358827,212,18.1,3677784215,178,,3676358825,141,65.8,3676358823,140,38.3,3676358821,56,Back,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478005,16,1,1,1,2,8y3iucyxguipljcmf87a11bk9,1,40.2,66.2,2022-07-30T18:47:25.404Z,2022-07-31T11:07:55Z,3676359075,213,0.7,3676359073,212,21.1,3676359071,141,86.8,3677784933,178,,3676359069,140,55.2,3676359067,56,Left,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478015,17,1,1,1,6,8y3iucyxguipljcmf87a11bk9,0,57.9,84.2,2022-07-30T18:47:29.238Z,2022-07-31T11:07:54Z,3676359141,213,6.1,3676359135,140,76.5,3676359133,56,Left,3677784993,178,,3676359139,212,19.8,3676359137,141,79.4,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478051,16,8,1,1,7,2989v3kho9h5jaboe1nr7lx21,1,29.2,23.8,2022-07-30T18:47:30.088Z,2022-07-31T11:07:53Z,3676359275,56,Back,3676850031,383,,3677785077,178,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478061,17,49,1,1,8,2989v3kho9h5jaboe1nr7lx21,1,27.4,18.2,2022-07-30T18:47:31.411Z,2022-07-31T11:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478115,18,1,1,1,8,2989v3kho9h5jaboe1nr7lx21,1,27.5,18,2022-07-30T18:47:31.445Z,2022-07-31T11:07:53Z,3676359589,141,20.9,3676359587,140,33.9,3676359593,213,0.3,3676359591,212,7.0,3677785239,178,,3676359585,56,Back,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478161,19,1,1,1,9,2989v3kho9h5jaboe1nr7lx21,0,33.6,22.1,2022-07-30T18:47:32.425Z,2022-07-31T11:07:52Z,3676850791,286,,3676359807,56,Back,3676359809,140,32.8,3676938555,233,966,3676850789,236,,3676359813,212,1.0,3676359811,141,21.3,3676359815,213,3.7,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,3677785397,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440568749,966,74,1,1,9,8y3iucyxguipljcmf87a11bk9,1,66.2,79.7,2022-07-30T18:47:32.448Z,2022-07-31T11:07:51Z,3676938559,233,19,3676850853,56,Left,3677785803,178,,3676850855,285,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478219,20,1,1,1,15,2989v3kho9h5jaboe1nr7lx21,0,11.1,1.5,2022-07-30T18:47:38.256Z,2022-07-31T11:07:51Z,3676360117,213,0.1,3676360109,56,Back,3676360107,155,,3678272711,1,,3676360111,140,41.7,3676360113,141,8.0,3677786299,178,,3676360115,212,32.4,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478179,18,44,1,1,17,8y3iucyxguipljcmf87a11bk9,1,55.2,90.5,2022-07-30T18:47:40.787Z,2022-07-31T11:07:50Z,3676359917,286,,3676360181,233,21,3676359915,56,Left,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478223,21,44,1,1,17,2989v3kho9h5jaboe1nr7lx21,0,44.8,9.5,2022-07-30T18:47:40.788Z,2022-07-31T11:07:50Z,3676360141,285,,3676360201,233,18,3676360139,56,Back,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478193,19,1,1,1,17,8y3iucyxguipljcmf87a11bk9,0,54.8,91.4,2022-07-30T18:47:40.844Z,2022-07-31T11:07:50Z,3676359987,212,10.6,3676359979,3,,3676359989,213,6.2,3677786567,388,,3676359985,141,90.2,3676359981,56,Left,3676359983,140,64.9,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478281,22,1,1,1,18,2989v3kho9h5jaboe1nr7lx21,0,39.2,9.3,2022-07-30T18:47:41.724Z,2022-07-31T11:07:49Z,3676360427,212,32.2,3676360429,213,0.5,3676360419,155,,3678272651,1,,3676360421,56,Center,3676360423,140,65.4,3676360425,141,33.9,3677786711,388,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478295,20,49,1,1,22,8y3iucyxguipljcmf87a11bk9,1,30.9,74.5,2022-07-30T18:47:45.559Z,2022-07-31T11:07:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478315,21,1,1,1,22,8y3iucyxguipljcmf87a11bk9,1,30.7,74.5,2022-07-30T18:47:45.595Z,2022-07-31T11:07:49Z,3677787009,178,,3676360611,212,23.0,3676360613,213,3.9,3676360605,56,Back,3676360609,141,51.0,3676360607,140,15.0,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440744711,1142,43,1,1,24,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-07-30T18:47:47.607Z,2022-07-31T05:32:56Z,3677829079,144,82,3677829001,178,0,,,,,,,,,,,,,,,,,,,be0ws51ws5cm9wzmcp3ozmklx,D. Roef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478377,22,1,1,1,24,8y3iucyxguipljcmf87a11bk9,1,13,54.2,2022-07-30T18:47:47.644Z,2022-07-31T11:07:48Z,3676360937,140,26.4,3677787129,178,,3676360949,212,21.8,3676360931,56,Back,3676360945,141,29.7,3676360953,213,5.4,,,,,,,be0ws51ws5cm9wzmcp3ozmklx,D. Roef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478393,23,1,1,1,29,8y3iucyxguipljcmf87a11bk9,1,28.7,36.2,2022-07-30T18:47:52.329Z,2022-07-31T11:07:47Z,3676361037,213,1.0,3676361029,56,Back,3676361031,140,35.2,3676361033,141,50.3,3677787245,178,,3676361035,212,11.8,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478415,24,1,1,1,31,8y3iucyxguipljcmf87a11bk9,1,34.4,48.2,2022-07-30T18:47:54.545Z,2022-07-31T11:07:46Z,3676361117,141,23.0,3676361119,212,17.6,3677787387,178,,3676361121,213,4.5,3676361115,140,30.4,3676361113,56,Back,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478451,25,1,1,1,33,8y3iucyxguipljcmf87a11bk9,1,29.4,25.4,2022-07-30T18:47:56.056Z,2022-07-31T11:07:46Z,3677787521,178,,3676361309,212,14.8,3676361301,56,Back,3676361303,140,27.5,3676361305,141,46.9,3676361311,213,1.7,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478529,26,1,1,1,35,8y3iucyxguipljcmf87a11bk9,1,27.5,48.8,2022-07-30T18:47:58.774Z,2022-07-31T11:07:45Z,3677787593,178,,3676361739,213,1.2,3676361737,212,26.7,3676361731,56,Back,3676361733,140,37.3,3676361735,141,85.0,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478575,27,1,1,1,42,8y3iucyxguipljcmf87a11bk9,1,59.6,88.7,2022-07-30T18:48:05.243Z,2022-07-31T11:07:44Z,3676361957,213,6.1,3676361949,56,Left,3677787737,178,,3676361953,141,83.9,3676361951,140,82.6,3676361955,212,24.4,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478581,28,61,1,1,43,8y3iucyxguipljcmf87a11bk9,0,76.8,84,2022-07-30T18:48:06.653Z,2022-07-31T11:07:44Z,3677787849,389,,3676361977,56,Left,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478607,23,1,1,1,45,2989v3kho9h5jaboe1nr7lx21,1,13,15,2022-07-30T18:48:08.256Z,2022-07-31T11:07:43Z,3676362095,141,6.1,3676362093,140,15.6,3676362091,56,Back,3676362099,213,5.1,3676362097,212,6.6,3677788195,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440478613,24,49,1,1,46,2989v3kho9h5jaboe1nr7lx21,1,15.7,7.4,2022-07-30T18:48:08.924Z,2022-07-31T11:07:43Z,,,,,,,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
