id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2482667171,9,1,1,0,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,5.9,45.4,2022-11-06T17:33:23.789Z,2022-11-07T09:39:45Z,3900423349,141,24.6,3900423345,56,Back,3900423347,140,11.4,3900423353,213,5.1,3900423351,212,15.3,3901722843,178,,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667225,10,1,1,0,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.9,24.5,2022-11-06T17:33:27.428Z,2022-11-07T09:39:44Z,3900423663,141,44.8,3900423661,140,34.5,3900423665,212,25.7,3900423667,213,0.6,3901722895,178,,3900423659,56,Back,3900423657,155,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667227,11,1,1,0,17,6vyr13j6kbwdtxjwm1m4m8nu2,0,31.1,38.3,2022-11-06T17:33:28.929Z,2022-11-07T09:39:44Z,3900423679,141,48.2,3900423675,56,Back,3900423677,140,48.0,3900423673,155,,3900423683,213,0.4,3900423681,212,19.0,3901722967,178,,,,,anx0hiu9yn8szbjk3994u7njd,T. Leoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667245,3,1,1,0,19,7zibyotq1x1hq6pmgibhr0e6s,0,55.8,58,2022-11-06T17:33:30.838Z,2022-11-07T09:39:43Z,3900423759,140,72.6,3900423755,3,,3900423757,56,Center,3900423765,213,0.0,3900423761,141,58.8,3900423763,212,17.6,3901723027,178,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667295,12,1,1,0,20,6vyr13j6kbwdtxjwm1m4m8nu2,0,26,30.9,2022-11-06T17:33:32.320Z,2022-11-07T09:39:43Z,3900424023,3,,3900424031,212,23.4,3900424027,140,48.2,3900424033,213,6.2,3900424029,141,28.3,3900424025,56,Back,3901723109,178,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667337,4,1,1,0,23,7zibyotq1x1hq6pmgibhr0e6s,1,51,71.5,2022-11-06T17:33:34.827Z,2022-11-07T09:39:43Z,3900424229,56,Center,3900424233,141,57.5,3900424227,3,,3900424235,212,9.6,3900424231,140,52.1,3900424237,213,4.8,3901723141,388,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667341,5,49,1,0,24,7zibyotq1x1hq6pmgibhr0e6s,1,48.5,60.5,2022-11-06T17:33:35.870Z,2022-11-07T09:39:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667371,6,1,1,0,24,7zibyotq1x1hq6pmgibhr0e6s,1,48.5,61,2022-11-06T17:33:35.996Z,2022-11-07T09:39:42Z,3900424393,213,0.4,3901723257,178,,3900424387,140,65.0,3900424385,56,Center,3900893067,155,,3900424389,141,72.4,3900424391,212,19.0,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667433,7,1,1,0,27,7zibyotq1x1hq6pmgibhr0e6s,1,58.1,81.7,2022-11-06T17:33:39.206Z,2022-11-07T09:39:41Z,3901723329,178,,3900424673,140,53.0,3900424679,213,3.4,3900424675,141,79.6,3900424671,56,Left,3900424677,212,5.5,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667451,8,1,1,0,30,7zibyotq1x1hq6pmgibhr0e6s,1,62.6,96.4,2022-11-06T17:33:42.401Z,2022-11-07T09:39:40Z,3900424775,140,73.1,3900424779,212,13.9,3900424777,141,83.9,3900424773,56,Left,3900424781,213,5.6,3901723421,178,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667501,9,1,1,0,31,7zibyotq1x1hq6pmgibhr0e6s,1,69.7,87.6,2022-11-06T17:33:43.061Z,2022-11-07T09:39:39Z,3900425027,212,8.6,3900425025,141,91.3,3900425029,213,0.3,3900425021,56,Left,3901723477,178,,3900425023,140,77.5,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667569,10,1,1,0,34,7zibyotq1x1hq6pmgibhr0e6s,1,77.4,99.1,2022-11-06T17:33:46.158Z,2022-11-07T09:39:38Z,3901723547,178,,3900425401,213,5.8,3900425393,56,Left,3900425397,141,90.2,3900425399,212,13.5,3900425395,140,88.9,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667605,11,1,1,0,38,7zibyotq1x1hq6pmgibhr0e6s,1,91,96.8,2022-11-06T17:33:50.136Z,2022-11-07T09:39:36Z,3900425611,213,3.5,3900425607,141,91.7,3900425609,212,11.2,3900425605,140,80.9,3900425603,56,Left,3901723607,178,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667645,12,1,1,0,40,7zibyotq1x1hq6pmgibhr0e6s,1,76.9,96.7,2022-11-06T17:33:52.397Z,2022-11-07T09:39:36Z,3900425863,212,15.5,3901723647,178,,3900425859,140,64.2,3900425857,56,Left,3900425865,213,3.7,3900425861,141,85.0,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667675,13,1,1,0,43,7zibyotq1x1hq6pmgibhr0e6s,1,66.7,93,2022-11-06T17:33:54.547Z,2022-11-07T09:39:35Z,3900426087,212,9.4,3900426085,141,92.4,3900426089,213,6.2,3900426081,56,Left,3900426083,140,75.6,3901723709,178,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667711,14,1,1,0,44,7zibyotq1x1hq6pmgibhr0e6s,1,75.3,98.5,2022-11-06T17:33:56.239Z,2022-11-07T09:39:34Z,3901723745,178,,3900426291,56,Left,3900426305,213,5.4,3900426299,141,80.6,3900426295,140,84.2,3900426303,212,15.3,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667743,15,1,1,0,47,7zibyotq1x1hq6pmgibhr0e6s,1,81.9,81.7,2022-11-06T17:33:59.012Z,2022-11-07T09:39:33Z,3900426471,141,73.3,3900426475,212,8.6,3900426479,213,3.9,3901723803,178,,3900426467,56,Center,3900426469,140,75.8,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667763,16,1,1,0,48,7zibyotq1x1hq6pmgibhr0e6s,1,75.6,78.7,2022-11-06T17:34:00.404Z,2022-11-07T09:39:32Z,3900426579,141,92.4,3900426575,56,Left,3900426577,140,77.6,3900426581,212,9.5,3900426583,213,1.3,3901723865,178,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667825,17,1,1,0,50,7zibyotq1x1hq6pmgibhr0e6s,1,77.8,96.2,2022-11-06T17:34:02.071Z,2022-11-07T09:39:31Z,3900426939,56,Left,3900426943,141,93.2,3901723915,178,,3900426945,212,10.5,3900426941,140,87.6,3900426947,213,6.1,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667873,18,1,1,0,53,7zibyotq1x1hq6pmgibhr0e6s,1,82.2,97.9,2022-11-06T17:34:05.409Z,2022-11-07T09:39:30Z,3900427195,141,93.8,3900427191,56,Left,3900427199,213,3.7,3900427197,212,5.0,3901723953,178,,3900427193,140,78.2,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667889,19,1,1,0,56,7zibyotq1x1hq6pmgibhr0e6s,1,71.5,98,2022-11-06T17:34:07.913Z,2022-11-07T09:39:29Z,3900427257,140,68.1,3900427259,141,80.4,3900427255,56,Left,3900427261,212,12.5,3900427263,213,4.4,3901723983,178,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667939,20,2,1,0,57,7zibyotq1x1hq6pmgibhr0e6s,1,65.9,80,2022-11-06T17:34:08.910Z,2022-11-07T09:39:29Z,3900427531,56,Center,3900427535,141,75.4,3901724049,178,,3900427533,140,88.2,3900429175,7,cyh16toqa9wxmxepg635ecgve,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668197,15,55,1,0,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,18.1,38.2,2022-11-06T17:34:08.911Z,2022-11-07T09:39:28Z,,,,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667967,21,43,1,1,1,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-11-06T17:34:13.068Z,2022-11-06T17:34:37Z,3900429489,144,1,3900427717,212,8.0,3900427715,141,63.3,3900427719,213,4.5,3900427711,56,Center,3900427713,140,90.3,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667973,22,43,1,1,4,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-11-06T17:34:15.988Z,2022-11-06T17:34:35Z,3900427765,250,0,3900427757,56,Center,3900429369,144,39,3900427755,65,0,3900427753,22,0,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668001,13,43,1,1,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-11-06T17:34:17.082Z,2022-11-06T17:34:26Z,3900427881,94,0,3900428631,144,10,3900427883,56,Back,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668011,14,43,1,1,6,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-11-06T17:34:17.995Z,2022-11-06T17:34:20Z,3900428177,144,6,3900427983,73,0,3900427951,56,Back,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668349,16,1,1,1,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.5,48,2022-11-06T17:34:37.262Z,2022-11-07T10:10:25Z,3900429811,140,33.3,3900429815,212,12.8,3900429817,213,5.5,3900429805,5,,3900430855,189,,3900429809,56,Back,3900429807,241,,3901724075,178,,143brmwsfow8o0svtdq98tiw9,A. Diawara,3900429813,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668361,17,1,1,1,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,20.8,25.4,2022-11-06T17:34:40.242Z,2022-11-07T10:10:28Z,3900429881,212,12.4,3900430955,189,,3900429883,213,1.3,3900429877,140,24.4,3900429875,56,Back,3901724163,178,,3900429879,141,42.7,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668369,18,1,1,1,29,6vyr13j6kbwdtxjwm1m4m8nu2,0,41.1,46.7,2022-11-06T17:34:40.714Z,2022-11-07T10:10:31Z,3900429919,141,25.9,3900429923,212,20.0,3900429911,56,Center,3900429915,140,54.6,3901725003,178,,3900429929,213,5.5,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482911861,1168,67,1,1,30,7zibyotq1x1hq6pmgibhr0e6s,1,45.1,64.2,2022-11-06T17:34:41.594Z,2022-11-07T09:39:27Z,3901757257,233,1246,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482911857,1246,67,1,1,30,6vyr13j6kbwdtxjwm1m4m8nu2,0,54.9,35.8,2022-11-06T17:34:41.595Z,2022-11-07T09:39:26Z,3901757261,233,1168,,,,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668385,23,8,1,1,30,7zibyotq1x1hq6pmgibhr0e6s,1,45,62.5,2022-11-06T17:34:41.650Z,2022-11-07T09:39:26Z,3900429993,56,Back,3901724947,178,,3900908473,384,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668403,24,49,1,1,31,7zibyotq1x1hq6pmgibhr0e6s,1,51.3,59.9,2022-11-06T17:34:42.554Z,2022-11-07T09:39:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668417,25,1,1,1,31,7zibyotq1x1hq6pmgibhr0e6s,1,50.4,59.2,2022-11-06T17:34:42.953Z,2022-11-07T09:39:25Z,3901725401,178,,3900430187,140,46.0,3900430191,212,6.7,3900430189,141,52.0,3900430185,56,Back,3900430193,213,4.0,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668445,26,1,1,1,32,7zibyotq1x1hq6pmgibhr0e6s,1,45,51.8,2022-11-06T17:34:44.167Z,2022-11-07T09:39:24Z,3900430303,140,41.4,3900430305,141,79.0,3900430309,213,1.8,3900430301,56,Back,3900430307,212,18.9,3901725439,178,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668487,27,1,1,1,36,7zibyotq1x1hq6pmgibhr0e6s,1,50.2,83.7,2022-11-06T17:34:47.724Z,2022-11-07T09:39:23Z,3901725485,178,,3900430521,212,7.5,3900430513,56,Left,3900430525,213,0.6,3900430515,140,56.1,3900430517,141,90.0,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668509,28,1,1,1,36,7zibyotq1x1hq6pmgibhr0e6s,1,59.7,90.7,2022-11-06T17:34:48.442Z,2022-11-07T09:39:22Z,3901725499,178,,3900430665,155,,3900430669,140,32.7,3900430667,56,Back,3900430673,212,29.6,3900430671,141,78.1,3900430675,213,3.4,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668567,29,1,1,1,39,7zibyotq1x1hq6pmgibhr0e6s,1,33.9,81,2022-11-06T17:34:51.264Z,2022-11-07T09:39:22Z,3900431045,140,25.7,3900431049,212,21.4,3900431047,141,52.2,3900431043,56,Back,3901725555,178,,3900431051,213,4.3,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668601,30,1,1,1,44,7zibyotq1x1hq6pmgibhr0e6s,1,31.5,52,2022-11-06T17:34:55.745Z,2022-11-07T09:39:21Z,3901725595,178,,3900431273,140,34.3,3900431277,212,25.9,3900431275,141,14.1,3900431271,56,Back,3900431279,213,4.8,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668653,31,1,1,1,46,7zibyotq1x1hq6pmgibhr0e6s,1,35.4,16.6,2022-11-06T17:34:57.998Z,2022-11-07T09:39:20Z,3900431519,140,50.8,3900431523,212,17.6,3900431517,56,Right,3901725631,178,,3900431521,141,6.2,3900431525,213,5.9,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668711,32,1,1,1,48,7zibyotq1x1hq6pmgibhr0e6s,0,46.3,7.2,2022-11-06T17:35:00.193Z,2022-11-07T09:39:19Z,3900431843,141,0.0,3900431847,213,6.1,3901725681,178,,3900431845,212,30.4,3900431841,140,74.7,3900431839,56,Right,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668919,19,5,1,1,52,6vyr13j6kbwdtxjwm1m4m8nu2,1,27.4,101.7,2022-11-06T17:35:03.958Z,2022-11-07T05:08:34Z,3900433059,56,Back,3900433067,233,33,3900433061,347,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482668717,33,5,1,1,52,7zibyotq1x1hq6pmgibhr0e6s,0,72.6,-1.7,2022-11-06T17:35:03.958Z,2022-11-07T05:08:35Z,3900431883,347,,3900431881,56,Right,3900433099,233,19,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
