id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/11/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2499795553,12,1,1,0,20,920raeoumft3q2wmvc296uceo,0,78.2,3.6,2023-01-22T17:30:43.938Z,2023-01-23T12:41:34Z,3990698911,212,29.9,3990698909,141,41.2,3991070397,224,,3990698913,213,1.0,3990698905,56,Center,3991620789,178,,3990698901,2,,3990698907,140,92.9,14xb29tv90y8uataijmh03rah,D. Heymans,3991070399,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795565,4,12,1,0,21,1oyb7oym5nwzny8vxf03szd2h,1,6.6,58.1,2023-01-22T17:30:45.354Z,2023-01-23T12:41:34Z,3990698979,141,100.0,3990698985,213,1.6,3990698983,212,29.4,3991620845,178,,3990698997,167,,3990698971,56,Back,3990698975,140,6.5,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795633,6,5,1,0,24,1oyb7oym5nwzny8vxf03szd2h,0,7.7,101.8,2023-01-22T17:30:48.045Z,2023-01-23T07:14:26Z,3990699381,56,Back,3990702415,347,,3990702287,233,13,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795575,13,5,1,0,24,920raeoumft3q2wmvc296uceo,1,92.3,-1.8,2023-01-22T17:30:48.045Z,2023-01-23T07:14:26Z,3990699041,56,Right,3990702399,347,,3990702283,233,6,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795567,5,43,1,0,24,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-22T17:30:48.051Z,2023-01-22T17:30:59Z,3990699417,144,6,3990699061,233,13,3990698989,73,0,3990698987,56,Back,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795657,14,1,1,0,31,920raeoumft3q2wmvc296uceo,1,92.2,0,2023-01-22T17:30:55.241Z,2023-01-23T12:41:33Z,3990699469,140,75.3,3990702277,107,,3990699473,212,19.1,3990699467,56,Right,3990699475,213,2.8,3990699471,141,8.5,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795663,15,1,1,0,35,920raeoumft3q2wmvc296uceo,0,77.7,14.1,2023-01-22T17:30:59.553Z,2023-01-23T12:41:32Z,3990699493,56,Right,3990699501,213,3.1,3990867011,286,,3990699497,141,14.3,3990699495,140,71.4,3991621073,178,,3990867005,236,,3990699499,212,6.6,7hi9yit8aifyojt7i0kg69as5,J. Bager,3990867007,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499826537,444,74,1,0,35,1oyb7oym5nwzny8vxf03szd2h,1,23.8,80.3,2023-01-22T17:30:59.612Z,2023-01-23T12:41:31Z,3991621117,178,,3990866989,56,Back,3990867031,233,15,3990866991,285,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795685,7,49,1,0,36,1oyb7oym5nwzny8vxf03szd2h,1,33.2,83.8,2023-01-22T17:31:00.696Z,2023-01-23T12:41:31Z,,,,,,,,,,,,,,,,,,,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795731,8,1,1,0,36,1oyb7oym5nwzny8vxf03szd2h,1,33.2,83.8,2023-01-22T17:31:00.772Z,2023-01-23T12:41:30Z,3990699869,141,94.8,3991621219,178,,3990699867,140,30.1,3990699873,213,2.0,3990699865,56,Back,3990699871,212,8.2,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795745,9,3,1,0,40,1oyb7oym5nwzny8vxf03szd2h,0,38.5,82.1,2023-01-22T17:31:04.343Z,2023-01-23T12:41:28Z,3991230643,233,859,3991072369,464,,3990699959,286,,3990699931,56,Back,3991621415,178,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499864223,859,7,1,0,40,920raeoumft3q2wmvc296uceo,0,61.5,17.9,2023-01-22T17:31:04.466Z,2023-01-23T12:41:28Z,3991072919,56,Right,3991072921,285,,3991230639,233,9,3991073475,383,,3991621477,178,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499864269,915,1,1,0,42,1oyb7oym5nwzny8vxf03szd2h,0,35.6,77.1,2023-01-22T17:31:05.885Z,2023-01-23T12:41:28Z,3991220135,233,16,3991073227,140,39.0,3991073603,236,,3991073233,213,5.3,3991073225,56,Back,3991073231,212,6.3,3991621553,178,,3991073605,286,,7ew7g18qo649t8ld44omgib55,N. Lang,3991073229,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795737,16,74,1,0,42,920raeoumft3q2wmvc296uceo,1,64.7,27.7,2023-01-22T17:31:05.944Z,2023-01-23T12:41:27Z,3991621603,178,,3991220141,233,915,3990699893,56,Center,3991073123,285,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795781,10,1,1,0,44,1oyb7oym5nwzny8vxf03szd2h,1,22.4,76.7,2023-01-22T17:31:08.148Z,2023-01-23T12:41:27Z,3990700127,212,24.9,3990700131,1,,3990700125,141,52.5,3990700121,140,40.2,3990700129,213,5.6,3991621645,178,,3990700117,56,Back,3990700113,157,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795821,11,1,1,0,47,1oyb7oym5nwzny8vxf03szd2h,0,41.4,53.2,2023-01-22T17:31:10.941Z,2023-01-23T12:41:26Z,3990700287,3,,3991621701,388,,3990700299,213,5.5,3990700289,168,,3990700293,140,54.7,3990700297,212,19.4,3990700291,56,Center,3990700295,141,33.4,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795823,17,1,1,0,48,920raeoumft3q2wmvc296uceo,0,48.8,64.4,2023-01-22T17:31:12.744Z,2023-01-23T12:41:26Z,3991621805,388,,3990700311,213,5.3,3990865793,286,,3990865789,233,442,3990700309,212,12.0,3990700305,140,55.3,3990700303,56,Center,3990865787,236,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,3990700307,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499826313,442,74,1,0,48,1oyb7oym5nwzny8vxf03szd2h,1,50.2,32.6,2023-01-22T17:31:12.796Z,2023-01-23T12:41:25Z,3990865795,233,17,3990865781,56,Center,3990865783,285,,3991621881,178,,,,,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795863,13,1,1,0,51,1oyb7oym5nwzny8vxf03szd2h,0,45.1,53.6,2023-01-22T17:31:14.987Z,2023-01-23T12:41:25Z,3990700507,212,7.4,3991621951,178,,3990700503,140,52.1,3990700505,141,52.4,3990700501,56,Center,3990700509,213,6.2,3990700499,3,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795847,12,43,1,0,51,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-22T17:31:15.105Z,2023-01-22T17:54:05Z,3990780005,144,1,3990700401,213,2.4,3990700393,56,Back,3990700399,212,24.6,3990700397,141,54.8,3990700395,140,36.7,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795849,18,61,1,0,51,920raeoumft3q2wmvc296uceo,1,52,46.7,2023-01-22T17:31:15.469Z,2023-01-23T12:41:24Z,3991622049,21,,3990700405,56,Center,3991622051,178,,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499826393,443,61,1,0,52,1oyb7oym5nwzny8vxf03szd2h,0,49.8,50.3,2023-01-22T17:31:15.902Z,2023-01-23T12:41:24Z,3991622083,178,,3990866163,56,Back,,,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795875,19,3,1,0,54,920raeoumft3q2wmvc296uceo,0,40,48.8,2023-01-22T17:31:17.810Z,2023-01-23T12:41:23Z,3990700575,56,Back,3991230597,211,,3991074761,286,,3991074779,464,,3991622363,178,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499866389,860,43,1,0,55,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-22T17:31:19.039Z,2023-01-22T20:05:43Z,3991085857,144,49,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795903,14,49,1,0,55,1oyb7oym5nwzny8vxf03szd2h,1,63.4,38.1,2023-01-22T17:31:19.370Z,2023-01-23T12:41:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795939,16,61,1,0,56,1oyb7oym5nwzny8vxf03szd2h,0,65.5,38.6,2023-01-22T17:31:19.939Z,2023-01-23T12:41:22Z,3991622707,178,,3990700925,56,Center,,,,,,,,,,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795969,21,49,1,0,58,920raeoumft3q2wmvc296uceo,1,31.2,72.9,2023-01-22T17:31:22.089Z,2023-01-23T12:41:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795915,20,43,1,0,58,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-22T17:31:22.270Z,2023-01-22T17:31:25Z,3990700781,13,0,3990700785,152,0,3990700783,56,Back,3990700787,265,0,3990700967,144,4,3990700789,285,0,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795923,15,43,1,0,59,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-22T17:31:23.762Z,2023-01-22T17:31:27Z,3990700825,56,Center,3990701101,144,50,3990700829,286,0,,,,,,,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499795993,22,1,1,1,0,920raeoumft3q2wmvc296uceo,1,33.8,82,2023-01-22T17:31:23.863Z,2023-01-23T12:41:21Z,3990701179,212,13.3,3990701181,213,0.8,3991622967,178,,3990701177,141,96.0,3990701173,56,Back,3990701175,140,42.6,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796007,23,1,1,1,4,920raeoumft3q2wmvc296uceo,1,49.4,97,2023-01-22T17:31:28.119Z,2023-01-23T12:41:20Z,3990701249,213,5.8,3990701243,140,62.5,3990701247,212,15.9,3990701241,56,Left,3991623083,178,,3990701245,141,85.4,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796037,24,1,1,1,5,920raeoumft3q2wmvc296uceo,1,60.4,87.2,2023-01-22T17:31:28.877Z,2023-01-23T12:41:19Z,3990701405,213,2.9,3990701399,140,55.2,3990701401,141,89.4,3991623123,178,,3990701403,212,5.7,3990701397,56,Left,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796049,25,1,1,1,5,920raeoumft3q2wmvc296uceo,1,56,86.1,2023-01-22T17:31:29.533Z,2023-01-23T12:41:19Z,3991623475,178,,3990701489,213,5.9,3990701481,56,Left,3990701485,141,82.0,3990701483,140,61.8,3990701487,212,6.7,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796073,26,1,1,1,7,920raeoumft3q2wmvc296uceo,1,59.1,81.6,2023-01-22T17:31:31.326Z,2023-01-23T12:41:18Z,3990701609,1,,3990701601,140,64.6,3990701605,212,32.7,3990701603,141,34.2,3991623535,178,,3990701599,56,Center,3990701607,213,4.9,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796137,27,1,1,1,10,920raeoumft3q2wmvc296uceo,1,62.2,40.5,2023-01-22T17:31:34.228Z,2023-01-23T12:41:17Z,3990701963,141,7.1,3991623595,178,,3990701967,213,5.1,3990701961,140,70.6,3990701965,212,24.4,3990701959,56,Right,3990703267,210,13,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499976889,981,83,1,1,16,1oyb7oym5nwzny8vxf03szd2h,1,20.5,81.3,2023-01-22T17:31:39.904Z,2023-01-23T12:41:15Z,3991655431,399,469120,,,,,,,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796141,28,13,1,1,17,920raeoumft3q2wmvc296uceo,1,79.2,29,2023-01-22T17:31:41.346Z,2023-01-23T12:41:15Z,3990703305,215,,3990701987,18,,3990703293,83,,3990703297,55,27,3990703311,231,46.8,3990702895,72,,3990703307,230,97.8,3990701989,56,Center,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,3990703303,103,1.4,,3990703301,102,57.6,3990703295,29,3990701985,22,3991623705,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796135,17,5,1,1,19,1oyb7oym5nwzny8vxf03szd2h,1,-1.1,41.5,2023-01-22T17:31:43.362Z,2023-01-23T07:18:45Z,3990702063,233,29,3990701955,56,Back,3990701957,346,,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796151,29,5,1,1,19,920raeoumft3q2wmvc296uceo,0,101.1,58.5,2023-01-22T17:31:43.362Z,2023-01-23T07:18:44Z,3990702047,56,Center,3990702049,346,,3990702109,233,17,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499796417,18,1,1,1,42,1oyb7oym5nwzny8vxf03szd2h,0,4.5,52.6,2023-01-22T17:32:06.783Z,2023-01-23T12:41:14Z,3990703547,213,5.9,3991089403,189,,3990703543,141,18.8,3990703545,212,64.6,3990703539,56,Right,3990703553,237,,3990703541,140,62.0,3990703549,1,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,3990703537,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499867437,861,61,1,1,47,920raeoumft3q2wmvc296uceo,1,43.5,74.5,2023-01-22T17:32:11.228Z,2023-01-23T12:41:13Z,3991091655,189,,3991091401,56,Back,3991623801,178,,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
