id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2531103367,6,3,1,0,11,3ix9om1svhd6obl0mbk1otgop,0,83.4,21.3,2023-04-09T14:03:26.122Z,2023-04-10T07:38:24Z,4176772529,56,Center,4176772689,233,6,4178566231,178,,4177961893,465,,4176772531,286,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103391,6,7,1,0,11,7zibyotq1x1hq6pmgibhr0e6s,0,16.6,78.7,2023-04-09T14:03:26.463Z,2023-04-10T07:38:24Z,4176772613,56,Back,4177962109,385,,4176772649,233,6,4178566307,178,,4176772615,285,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103383,7,61,1,0,11,3ix9om1svhd6obl0mbk1otgop,1,82.3,21.7,2023-04-09T14:03:26.604Z,2023-04-10T07:38:23Z,4176772579,56,Center,4178566423,178,,,,,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103415,7,49,1,0,13,7zibyotq1x1hq6pmgibhr0e6s,1,13.8,89.1,2023-04-09T14:03:28.489Z,2023-04-10T07:38:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103435,8,1,1,0,13,7zibyotq1x1hq6pmgibhr0e6s,1,13.5,89.4,2023-04-09T14:03:28.549Z,2023-04-10T07:38:23Z,4176772849,140,6.8,4176772851,141,81.1,4176772855,213,3.8,4178567041,178,,4176772847,56,Back,4176772853,212,9.0,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103457,9,1,1,0,14,7zibyotq1x1hq6pmgibhr0e6s,0,5.4,82.5,2023-04-09T14:03:29.687Z,2023-04-10T07:38:22Z,4176772973,155,,4178567161,178,,4176772977,140,46.1,4176772983,213,0.0,4176772985,1,,4176772979,141,84.1,4176772981,212,42.7,4176772975,56,Back,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103451,8,44,1,0,17,3ix9om1svhd6obl0mbk1otgop,1,55.7,19.6,2023-04-09T14:03:32.072Z,2023-04-10T07:38:22Z,4176772949,56,Right,4176772951,286,,4176773067,233,10,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103465,10,44,1,0,17,7zibyotq1x1hq6pmgibhr0e6s,0,44.3,80.4,2023-04-09T14:03:32.073Z,2023-04-10T07:38:22Z,4176773019,285,,4176773017,56,Back,4176773151,233,8,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103483,9,1,1,0,17,3ix9om1svhd6obl0mbk1otgop,1,55.8,19,2023-04-09T14:03:32.099Z,2023-04-10T07:38:21Z,4176773121,213,2.1,4176773113,56,Back,4176773117,141,51.8,4176773111,3,,4176773115,140,44.6,4178567421,388,,4176773119,212,25.2,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103505,10,49,1,0,19,3ix9om1svhd6obl0mbk1otgop,1,46.4,48,2023-04-09T14:03:34.684Z,2023-04-10T07:38:21Z,,,,,,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103521,11,1,1,0,19,3ix9om1svhd6obl0mbk1otgop,1,46.3,48.2,2023-04-09T14:03:34.710Z,2023-04-10T07:38:20Z,4176773291,140,36.0,4176773295,212,12.9,4178568129,178,,4176773289,56,Back,4176773297,213,3.7,4176773293,141,37.9,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103553,12,1,1,0,24,3ix9om1svhd6obl0mbk1otgop,0,37.4,32,2023-04-09T14:03:39.017Z,2023-04-10T07:38:19Z,4176773487,141,27.7,4176773491,213,6.2,4176773483,56,Center,4178568257,178,,4176773489,212,43.1,4176773493,1,,4176773481,155,,4176773485,140,78.4,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103561,11,1,1,0,26,7zibyotq1x1hq6pmgibhr0e6s,1,19.2,67.7,2023-04-09T14:03:41.482Z,2023-04-10T07:38:19Z,4176773545,140,24.5,4176773551,213,1.2,4176773549,212,15.3,4178568331,388,,4176774365,3,,4176773547,141,88.6,4176773543,56,Back,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103563,12,49,1,0,27,7zibyotq1x1hq6pmgibhr0e6s,1,21.8,75.4,2023-04-09T14:03:42.306Z,2023-04-10T07:38:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103581,13,1,1,0,27,7zibyotq1x1hq6pmgibhr0e6s,0,21.6,74.6,2023-04-09T14:03:42.696Z,2023-04-10T07:38:18Z,4176773651,56,Back,4176773649,157,,4176773655,141,61.7,4178568749,178,,4176773659,213,6.0,4176773661,1,,4176773653,140,49.4,4176773657,212,30.5,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531447127,905,67,1,0,29,3ix9om1svhd6obl0mbk1otgop,1,53.3,39.7,2023-04-09T14:03:44.808Z,2023-04-10T07:38:18Z,4178639087,233,1119,,,,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531447125,1119,67,1,0,29,7zibyotq1x1hq6pmgibhr0e6s,0,46.7,60.3,2023-04-09T14:03:44.809Z,2023-04-10T07:38:17Z,4178639105,233,905,,,,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531323889,832,8,1,0,30,3ix9om1svhd6obl0mbk1otgop,1,53.1,41.4,2023-04-09T14:03:44.870Z,2023-04-10T07:38:17Z,4177967763,385,,4177967581,56,Center,4178568871,178,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103601,15,49,1,0,30,7zibyotq1x1hq6pmgibhr0e6s,1,40.9,62,2023-04-09T14:03:45.639Z,2023-04-10T08:39:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103599,14,43,1,0,31,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-04-09T14:03:45.957Z,2023-04-09T19:52:19Z,4176773771,56,Back,4176773775,141,68.4,4176773779,213,2.7,4177966487,144,1,4176773777,212,10.1,4176773773,140,40.8,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103615,16,1,1,0,32,7zibyotq1x1hq6pmgibhr0e6s,0,47.8,59.5,2023-04-09T14:03:46.993Z,2023-04-10T07:38:16Z,4176773873,140,52.9,4176773877,212,6.0,4176773937,233,13,4176773941,286,,4176773879,213,0.5,4176773935,236,,4178569229,178,,4176773871,56,Center,9tgbdheyuooa8cfz06l577end,C. Stengs,4176773875,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103631,13,74,1,0,32,3ix9om1svhd6obl0mbk1otgop,1,48.2,39.6,2023-04-09T14:03:47.081Z,2023-04-10T07:38:15Z,4176773927,285,,4178569313,178,,4176773925,56,Back,4176773967,233,16,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103689,14,5,1,0,37,3ix9om1svhd6obl0mbk1otgop,0,42.2,101.4,2023-04-09T14:03:51.907Z,2023-04-10T00:40:52Z,4176774277,56,Back,4176774279,347,,4176774397,233,17,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103709,17,5,1,0,37,7zibyotq1x1hq6pmgibhr0e6s,1,57.8,-1.4,2023-04-09T14:03:51.907Z,2023-04-10T00:40:52Z,4176774359,347,,4176774355,56,Right,4176774391,233,14,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103835,18,1,1,0,45,7zibyotq1x1hq6pmgibhr0e6s,1,56.4,0,2023-04-09T14:04:00.398Z,2023-04-10T07:38:15Z,4176775031,1,,4176775019,107,,4176775027,212,39.2,4176775023,140,22.2,4176775021,56,Back,4176775025,141,22.2,4176775029,213,2.7,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103853,19,1,1,0,49,7zibyotq1x1hq6pmgibhr0e6s,1,20.7,22.7,2023-04-09T14:04:04.612Z,2023-04-10T07:38:15Z,4176775123,56,Back,4176775127,141,53.9,4176775131,213,2.3,4176775129,212,27.5,4176775125,140,4.1,4178569841,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103961,20,1,1,0,52,7zibyotq1x1hq6pmgibhr0e6s,1,6.1,58.6,2023-04-09T14:04:07.781Z,2023-04-10T07:38:14Z,4176775667,212,17.7,4176775663,140,22.6,4176775661,56,Back,4178569987,178,,4176775665,141,53.0,4176775669,213,6.1,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103963,21,4,1,0,56,7zibyotq1x1hq6pmgibhr0e6s,1,25.6,56.6,2023-04-09T14:04:11.549Z,2023-04-10T07:38:13Z,4176775789,233,15,4176775677,56,Back,4176775673,13,,4176775681,285,,4176775679,152,,4176775675,294,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531103969,15,4,1,0,56,3ix9om1svhd6obl0mbk1otgop,0,74.4,43.4,2023-04-09T14:04:11.550Z,2023-04-10T07:38:13Z,4176775793,233,21,4176775715,294,,4178570171,178,,4176775801,286,,4176775719,152,,4176775713,13,,4176775717,56,Center,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104069,22,1,1,1,8,7zibyotq1x1hq6pmgibhr0e6s,0,36.4,42.2,2023-04-09T14:04:23.205Z,2023-04-10T07:38:12Z,4176776263,140,36.4,4176776267,212,5.4,4176776259,152,,4176776261,56,Back,4176776265,141,34.3,4176776385,189,,4176776257,5,,4176776269,213,4.7,cjf412x9sg56vos0jkj85k3ys,M. Keita,4178570819,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104103,16,61,1,1,8,3ix9om1svhd6obl0mbk1otgop,0,62.6,73.6,2023-04-09T14:04:23.573Z,2023-04-10T07:38:12Z,4178571405,178,,4176983549,189,,4176776441,56,Center,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104133,23,49,1,1,10,7zibyotq1x1hq6pmgibhr0e6s,1,29.9,30.1,2023-04-09T14:04:25.114Z,2023-04-10T07:38:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104159,24,1,1,1,12,7zibyotq1x1hq6pmgibhr0e6s,0,35.1,32.8,2023-04-09T14:04:27.230Z,2023-04-10T07:38:10Z,4176776671,212,23.2,4178571887,178,,4176776667,140,36.3,4176776665,56,Back,4176776673,213,4.8,4176776669,141,0.0,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104197,17,5,1,1,14,3ix9om1svhd6obl0mbk1otgop,1,65.2,101.8,2023-04-09T14:04:29.172Z,2023-04-10T00:41:54Z,4176776847,56,Left,4176776849,347,,4176776871,233,25,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104161,25,5,1,1,14,7zibyotq1x1hq6pmgibhr0e6s,0,34.8,-1.8,2023-04-09T14:04:29.172Z,2023-04-10T00:41:54Z,4176776893,233,17,4176776677,347,,4176776675,56,Back,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104243,18,1,1,1,18,3ix9om1svhd6obl0mbk1otgop,1,63.7,100,2023-04-09T14:04:33.625Z,2023-04-10T07:38:10Z,4176777071,141,89.4,4176777075,213,4.9,4176777067,56,Left,4176777065,107,,4176777073,212,8.5,4176777069,140,65.0,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104247,19,61,1,1,20,3ix9om1svhd6obl0mbk1otgop,0,69.3,84.8,2023-04-09T14:04:35.057Z,2023-04-10T07:38:10Z,4178572981,178,,4176777083,56,Left,,,,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104269,27,49,1,1,20,7zibyotq1x1hq6pmgibhr0e6s,1,28.7,14.2,2023-04-09T14:04:35.381Z,2023-04-10T07:38:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104267,26,3,1,1,20,7zibyotq1x1hq6pmgibhr0e6s,1,29.3,14,2023-04-09T14:04:35.506Z,2023-04-10T07:38:09Z,4178072319,233,833,4176777199,56,Back,4177974779,465,,4176777201,285,,4178573223,21,,4178573221,178,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531325267,833,45,1,1,20,3ix9om1svhd6obl0mbk1otgop,0,70.7,86,2023-04-09T14:04:35.506Z,2023-04-10T07:38:09Z,4177974995,286,,4178072351,233,26,4177974993,56,Left,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104313,28,1,1,1,27,7zibyotq1x1hq6pmgibhr0e6s,0,69.3,4.4,2023-04-09T14:04:41.885Z,2023-04-10T07:38:07Z,4178573617,178,,4176777429,213,2.1,4176777421,56,Center,4176777425,141,23.4,4176777423,140,61.7,4176777427,212,15.2,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104315,20,49,1,1,28,3ix9om1svhd6obl0mbk1otgop,1,27.2,87,2023-04-09T14:04:42.936Z,2023-04-10T07:38:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104349,21,1,1,1,28,3ix9om1svhd6obl0mbk1otgop,1,26.9,86.2,2023-04-09T14:04:43.016Z,2023-04-10T07:38:06Z,4176777589,212,16.2,4176777585,140,15.0,4178574461,178,,4176777587,141,71.1,4176777591,213,3.8,4176777583,56,Back,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104385,22,1,1,1,30,3ix9om1svhd6obl0mbk1otgop,0,15.8,70.5,2023-04-09T14:04:45.660Z,2023-04-10T07:38:06Z,4176777817,213,5.7,4176777819,1,,4176777813,141,41.3,4176777809,56,Back,4178574605,178,,4176777815,212,34.9,4176777811,140,43.1,4176777807,155,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531143473,513,44,1,1,33,7zibyotq1x1hq6pmgibhr0e6s,1,60.2,57,2023-04-09T14:04:47.886Z,2023-04-10T07:38:05Z,4176986549,56,Center,4176986551,286,,4176986593,233,23,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104391,23,44,1,1,33,3ix9om1svhd6obl0mbk1otgop,0,39.8,43,2023-04-09T14:04:47.887Z,2023-04-10T07:38:05Z,4176777841,285,,4176986601,233,513,4176777839,56,Back,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104407,29,61,1,1,33,7zibyotq1x1hq6pmgibhr0e6s,0,59.6,55,2023-04-09T14:04:47.995Z,2023-04-10T07:38:05Z,4178575473,388,,4176777909,56,Center,4178575471,21,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531143459,432,61,1,1,33,3ix9om1svhd6obl0mbk1otgop,1,40.4,45.4,2023-04-09T14:04:48.147Z,2023-04-10T07:38:04Z,4178575737,388,,4178575735,21,,4176986487,56,Back,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531143477,514,61,1,1,33,7zibyotq1x1hq6pmgibhr0e6s,1,58.2,54.1,2023-04-09T14:04:48.687Z,2023-04-10T07:38:04Z,4178576145,15,,4176986567,56,Center,4178576147,178,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531104553,24,1,1,1,40,3ix9om1svhd6obl0mbk1otgop,1,58.4,75,2023-04-09T14:04:55.659Z,2023-04-10T07:38:02Z,4176778695,140,64.9,4176778699,212,13.0,4176778701,213,1.0,4178576891,178,,4176778693,56,Left,4176778697,141,91.2,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
