id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2455142825,7,1,1,0,16,1uk609mhtsfhokhaewjapb26,1,38.8,0,2022-09-03T16:15:19.468Z,2022-09-04T14:02:02Z,3754395291,213,1.1,3754395281,107,,3754395287,141,30.3,3754395285,140,48.2,3754395293,1,,3754395283,56,Back,3754395289,212,24.0,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455142895,8,1,1,0,19,1uk609mhtsfhokhaewjapb26,1,44,25.1,2022-09-03T16:15:21.823Z,2022-09-04T14:02:01Z,3754395687,1,,3754395677,56,Left,3754395685,213,1.3,3754395675,196,,3754395683,212,47.5,3756808847,178,,3754395679,140,56.9,3754395681,141,92.1,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455142989,9,1,1,0,24,1uk609mhtsfhokhaewjapb26,1,56.4,94.4,2022-09-03T16:15:26.944Z,2022-09-04T14:02:01Z,3754396115,140,73.5,3754396113,56,Left,3754396117,141,80.0,3754396119,212,20.5,3754396121,213,5.8,3756808925,178,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143041,10,1,1,0,29,1uk609mhtsfhokhaewjapb26,1,77.9,98.6,2022-09-03T16:15:32.316Z,2022-09-04T14:02:00Z,3754396371,213,3.9,3756809281,178,,3754396369,212,13.4,3754396363,56,Left,3754396365,140,69.1,3754396367,141,84.4,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143069,11,1,1,0,31,1uk609mhtsfhokhaewjapb26,1,65.2,81.9,2022-09-03T16:15:34.460Z,2022-09-04T14:01:59Z,3754396541,56,Back,3754396549,213,3.7,3754396547,212,33.0,3754396543,140,39.1,3756809367,178,,3754396553,1,,3754396545,141,54.9,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143165,12,1,1,0,35,1uk609mhtsfhokhaewjapb26,1,46.8,54.6,2022-09-03T16:15:38.304Z,2022-09-04T14:01:58Z,3754396965,141,86.3,3754396963,140,43.6,3754396967,212,21.8,3754396969,213,1.7,3754396961,56,Back,3756809473,178,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143305,13,1,1,0,36,1uk609mhtsfhokhaewjapb26,1,48.1,74.2,2022-09-03T16:15:39.266Z,2022-09-04T14:01:57Z,3754397539,140,16.6,3754397541,141,53.1,3754397537,56,Back,3754397545,213,3.6,3754397543,212,36.1,3756809655,178,,3754397547,1,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143347,14,1,1,0,48,1uk609mhtsfhokhaewjapb26,1,19.7,50,2022-09-03T16:15:50.604Z,2022-09-04T14:01:56Z,3754397801,1,,3754397789,155,,3754397799,213,6.3,3756809733,178,,3754397793,140,67.1,3754397795,141,49.3,3754397797,212,49.8,3754397791,56,Center,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143363,15,44,1,0,50,1uk609mhtsfhokhaewjapb26,1,62.1,49,2022-09-03T16:15:53.028Z,2022-09-04T14:01:56Z,3754397893,56,Center,3754397895,286,,3754397987,233,5,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143379,5,44,1,0,50,9njsy633rh1tyri7l2jaju5o,0,37.9,51,2022-09-03T16:15:53.029Z,2022-09-04T14:01:56Z,3754397991,233,15,3754397971,285,,3754397969,56,Back,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143385,16,1,1,0,50,1uk609mhtsfhokhaewjapb26,1,61.7,48.4,2022-09-03T16:15:53.111Z,2022-09-04T14:01:55Z,3754398009,56,Center,3756809861,388,,3754398007,3,,3754398015,212,20.8,3754398011,140,65.5,3754398013,141,78.4,3754398017,213,1.4,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143399,17,1,1,0,53,1uk609mhtsfhokhaewjapb26,1,63.9,67.1,2022-09-03T16:15:55.625Z,2022-09-04T14:01:55Z,3754398089,141,93.2,3754398087,140,71.7,3754398097,213,1.1,3754398093,212,19.5,3754398083,56,Left,3756809921,178,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143465,18,1,1,0,55,1uk609mhtsfhokhaewjapb26,1,68.9,95.8,2022-09-03T16:15:57.667Z,2022-09-04T14:01:54Z,3754398343,213,6.1,3756810041,178,,3754398341,212,22.1,3754398339,141,89.9,3754398335,56,Left,3754398337,140,89.6,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143509,19,1,1,0,58,1uk609mhtsfhokhaewjapb26,1,88.9,91.3,2022-09-03T16:16:00.887Z,2022-09-04T14:01:53Z,3754398637,212,10.6,3754398633,140,79.6,3754398635,141,97.5,3754398639,213,2.7,3754398631,56,Left,3756810229,178,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143557,20,1,1,1,1,1uk609mhtsfhokhaewjapb26,1,76.2,98.4,2022-09-03T16:16:04.191Z,2022-09-04T14:01:52Z,3756810233,178,,3754398849,140,63.3,3754398845,56,Left,3754398853,141,91.4,3754398857,212,14.4,3754398861,213,3.5,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143641,21,1,1,1,3,1uk609mhtsfhokhaewjapb26,1,63.1,81.9,2022-09-03T16:16:05.727Z,2022-09-04T14:01:51Z,3756810369,178,,3754399305,212,24.6,3754399303,141,93.3,3754399307,213,2.8,3754399299,56,Back,3754399301,140,40.9,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143663,22,1,1,1,5,1uk609mhtsfhokhaewjapb26,1,47.7,84.9,2022-09-03T16:16:08.279Z,2022-09-04T14:01:51Z,3754399415,140,30.1,3754399413,56,Back,3754399417,141,53.1,3754399419,212,28.4,3756810413,178,,3754399421,213,4.0,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143683,23,1,1,1,9,1uk609mhtsfhokhaewjapb26,0,34.5,36.9,2022-09-03T16:16:11.812Z,2022-09-04T14:01:50Z,3754399527,56,Back,3756810567,178,,3754399535,213,5.1,3754399533,212,17.6,3754399529,140,40.7,3754399531,141,12.8,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455605129,1325,67,1,1,10,9njsy633rh1tyri7l2jaju5o,1,58.3,93.8,2022-09-03T16:16:13.071Z,2022-09-04T13:22:45Z,3756885271,233,1252,,,,,,,,,,,,,,,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455605127,1252,67,1,1,10,1uk609mhtsfhokhaewjapb26,0,41.7,6.2,2022-09-03T16:16:13.072Z,2022-09-04T13:22:45Z,3756885281,233,1325,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143719,6,8,1,1,10,9njsy633rh1tyri7l2jaju5o,1,56.7,86.6,2022-09-03T16:16:13.177Z,2022-09-04T14:01:50Z,3756810667,178,,3754399705,56,Left,3755364949,383,,,,,,,,,,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143725,7,49,1,1,12,9njsy633rh1tyri7l2jaju5o,1,65.6,92.8,2022-09-03T16:16:14.851Z,2022-09-04T14:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455143955,8,4,1,1,15,9njsy633rh1tyri7l2jaju5o,1,82.9,72.3,2022-09-03T16:16:17.863Z,2022-09-04T14:01:48Z,3754401351,233,24,3754400989,294,,3754400997,286,,3754400987,13,,3754400995,152,,3754400991,56,Center,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455144005,24,4,1,1,15,1uk609mhtsfhokhaewjapb26,0,17.1,27.7,2022-09-03T16:16:17.864Z,2022-09-04T14:01:47Z,3754401381,233,8,3754401303,56,Back,3754401305,152,,3754401307,285,,3754401299,13,,3754401301,294,,3756811015,178,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455144133,25,17,1,1,34,1uk609mhtsfhokhaewjapb26,1,0,0,2022-09-03T16:16:36.848Z,2022-09-04T05:36:19Z,3754401925,31,,3754401927,393,,3754401929,13,243,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145189,9,13,1,2,44,9njsy633rh1tyri7l2jaju5o,1,81.1,69,2022-09-03T16:17:46.723Z,2022-09-04T14:01:47Z,3756811349,178,,3754408335,102,51.6,3754407205,26,,3754408343,231,49.3,3754408341,230,98.4,3754408339,458,,3754407209,56,Center,3754408333,74,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,3754407207,18,,3754407859,72,3754408337,103,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145209,10,5,1,2,45,9njsy633rh1tyri7l2jaju5o,0,101,55.8,2022-09-03T16:17:47.919Z,2022-09-04T05:36:33Z,3754407385,233,26,3754407313,346,,3754407311,56,Center,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145169,26,5,1,2,45,1uk609mhtsfhokhaewjapb26,1,-1,44.2,2022-09-03T16:17:47.919Z,2022-09-04T05:36:33Z,3754407101,56,Back,3754407105,346,,3754407321,233,10,,,,,,,,,,,,,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145645,27,1,1,3,16,1uk609mhtsfhokhaewjapb26,1,5.7,50.4,2022-09-03T16:18:18.603Z,2022-09-04T13:08:07Z,3754409731,141,30.3,3754409727,56,Center,3754409739,74,,3754409725,124,,3754409733,212,53.1,3754409735,213,6.0,3754409737,1,,3754409729,140,54.6,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455323089,808,1,1,3,18,1uk609mhtsfhokhaewjapb26,0,53.2,29.5,2022-09-03T16:18:21.040Z,2022-09-04T14:01:47Z,3755370429,212,35.0,3755370433,1,,3755370425,140,86.1,3755370423,56,Center,3755370419,3,,3756811751,388,,3755370427,141,37.5,3755370431,213,0.2,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,3755370421,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145659,11,49,1,3,22,9njsy633rh1tyri7l2jaju5o,1,16.1,70.5,2022-09-03T16:18:25.089Z,2022-09-04T14:01:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145721,12,1,1,3,22,9njsy633rh1tyri7l2jaju5o,1,16.1,70.8,2022-09-03T16:18:25.248Z,2022-09-04T14:01:46Z,3754410131,213,6.1,3754410129,212,9.0,3756812093,178,,3754410123,56,Back,3754410125,140,24.5,3754410127,141,68.4,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145765,13,1,1,3,27,9njsy633rh1tyri7l2jaju5o,1,22.1,58.9,2022-09-03T16:18:30.016Z,2022-09-04T14:01:45Z,3756812235,178,,3754410381,141,83.5,3754410385,212,18.3,3754410377,56,Back,3754410389,213,1.2,3754410379,140,29.1,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145795,14,1,1,3,30,9njsy633rh1tyri7l2jaju5o,0,35.7,83.6,2022-09-03T16:18:33.306Z,2022-09-04T14:01:44Z,3754410547,141,100.0,3754410545,140,72.5,3754410555,1,,3754410543,56,Left,3754410549,212,40.5,3756812321,178,,3754410551,213,0.3,3754410541,155,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145797,15,5,1,3,33,9njsy633rh1tyri7l2jaju5o,0,72.8,101.8,2022-09-03T16:18:35.924Z,2022-09-04T05:37:25Z,3754410561,347,,3754411039,233,28,3754410559,56,Left,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145887,28,5,1,3,33,1uk609mhtsfhokhaewjapb26,1,27.2,-1.8,2022-09-03T16:18:35.924Z,2022-09-04T05:37:24Z,3754411021,233,15,3754410993,347,,3754410991,56,Back,,,,,,,,,,,,,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145895,29,1,1,3,38,1uk609mhtsfhokhaewjapb26,1,37.9,0,2022-09-03T16:18:40.826Z,2022-09-04T14:01:43Z,3754411045,56,Back,3754411053,213,1.1,3754411043,107,,3754411047,140,43.3,3754411049,141,16.1,3754411051,212,13.2,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455323525,809,1,1,3,39,1uk609mhtsfhokhaewjapb26,0,46.2,23.1,2022-09-03T16:18:41.632Z,2022-09-04T14:01:43Z,3755373131,56,Back,3755373139,213,4.4,3755373137,212,8.8,3756812707,178,,3755373135,141,10.7,3755373133,140,43.8,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145907,16,49,1,3,40,9njsy633rh1tyri7l2jaju5o,1,44.7,78.8,2022-09-03T16:18:43.092Z,2022-09-04T14:01:42Z,,,,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145935,17,1,1,3,40,9njsy633rh1tyri7l2jaju5o,1,44.7,78.7,2022-09-03T16:18:43.161Z,2022-09-04T14:01:42Z,3754411295,212,22.7,3754411285,56,Left,3754411293,141,85.6,3754411297,213,0.2,3756812917,178,,3754411291,140,65.9,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455145937,18,61,1,3,43,9njsy633rh1tyri7l2jaju5o,0,64,86.3,2022-09-03T16:18:45.764Z,2022-09-04T14:01:41Z,3754411301,56,Left,3756813101,178,,,,,,,,,,,,,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455146033,30,4,1,3,45,1uk609mhtsfhokhaewjapb26,1,36.5,19.2,2022-09-03T16:18:48.106Z,2022-09-04T13:22:35Z,3754411749,56,Back,3754411803,233,19,3754411747,294,,3754411745,13,,3754411807,286,,3754411751,152,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455146037,19,4,1,3,45,9njsy633rh1tyri7l2jaju5o,0,63.5,80.8,2022-09-03T16:18:48.107Z,2022-09-04T13:22:35Z,3754411809,233,30,3754411781,285,,3756813189,178,,3754411765,13,,3754411777,152,,3754411773,56,Left,3754411769,294,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455146255,31,1,1,4,2,1uk609mhtsfhokhaewjapb26,1,37.6,24.8,2022-09-03T16:19:05.371Z,2022-09-04T14:01:41Z,3754412981,213,6.1,3754412983,1,,3754412969,155,,3754412975,140,94.0,3754412967,5,,3754412971,152,,3756813271,178,,3754412973,56,Right,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,3754412977,141,13.1,3754412979,212,,,,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455146269,32,1,1,4,8,1uk609mhtsfhokhaewjapb26,0,99.9,8,2022-09-03T16:19:10.790Z,2022-09-04T14:01:40Z,3754413061,286,,3754413057,233,20,3754413053,213,2.8,3754413045,56,Right,3754413051,212,8.0,3756813431,178,,3754413049,141,11.4,3754413047,140,92.6,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,3754413055,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455146251,20,74,1,4,8,9njsy633rh1tyri7l2jaju5o,1,2,91,2022-09-03T16:19:10.876Z,2022-09-04T14:01:40Z,3754413085,233,32,3754412933,56,Back,3756813517,178,,3754412937,285,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455146279,21,6,1,4,8,9njsy633rh1tyri7l2jaju5o,0,6.8,88.8,2022-09-03T16:19:11.349Z,2022-09-04T05:38:58Z,3754413103,56,Back,3754413243,233,33,3754413105,73,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
