id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/11/value,qualifier/16/value,qualifier/13/value,assist
2530204527,1,34,16,0,0,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-04-08T13:12:29.205Z,2023-04-08T14:01:51Z,4172078919,194,f3e9qk9oz4feldhgetdpcd0ph,4172078915,130,8,4172078911,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4172078923,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4172078917,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4172078909,30,"49vbniwasp2kyt27jw0cv6m6t, dmk8usvqtzv60bwkoxk7kfqxg, amc2rculxvgo2wanilkna8s2c, 1fdi6uzonmsod2drzro8bj3rp, 1abf0y93zbw1sw183nblqoicp, 4juerzftkeiuzctoiei6dmtp1, a8pgjuz5yrbxyf1t905gj327d, 73z9v9oz73hlmnswrzp860yj9, 983yy0ez1onytwj2k1nqw61p0, f3e9qk9oz4feldhgetdpcd0ph, 1kst4u41rlyirggwoo1m8ovdh, dvomh2gx3wd5x5v1dmlnkdpzp, 9fvwcsajeousbo5o0e84cj2sp, avubg95m07a6rted50ejdkftg, 6u73l7tuxx0958ij9kvdizjrp, 6d05w3h1odtki5z4wqojf6z56, 73pmo92alzawlt2yo2bfartn9, cnzclrxl91w2ivgwghpm5vmui",4172078913,59,"12, 25, 52, 8, 28, 14, 11, 24, 21, 33, 7, 6, 20, 23, 29, 30, 77, 78",4172078921,197,8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530206081,1,34,16,0,0,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-04-08T13:14:59.283Z,2023-04-08T13:58:59Z,4172087553,130,8,4172087549,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4172087561,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4172087547,30,"1psqmd0h77b385bljq2emftgp, b6hva6wki38za3hipscirr4h6, 3k4ulxeya73ac9foemis7p6mt, 3q5uylbjjiaoj3mn2l7p93jyt, 56sjqxlsf5iitgww0hogez8ph, 9svafwvk8lle1ex1m2y279905, 6es2qusg5h5q9ricqm51j1xck, 25ey2mcvgwz6ls2612os5hzv9, evktllmp3l6mfb6o4im0ag0ve, 3eywxsna9qzi1egis1uj4l6mt, 9aafa664l1husrkrgqv25l42d, 1vhz040atckd3pnzwbky5uuvp, 3nr55odndzunwlb658bsnlwx5, cne8uwbnrwbwqjpj3pme1kbmx, calut2wcnvfps97uj7dartf4l, 1df9uegp2hsbc4813no3mdvx1, btz2lf5s3h6svre1o5jgmvf85, bihng5zkoeutve0fpxrwo5yj8",4172087557,194,25ey2mcvgwz6ls2612os5hzv9,4172087551,59,"1, 6, 21, 19, 30, 4, 23, 16, 10, 7, 11, 2, 9, 14, 15, 22, 27, 35",4172087555,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4172087559,197,13826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240199,2,32,1,0,0,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-04-08T14:00:51.501Z,2023-04-09T07:15:20Z,4172255133,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240249,2,32,1,0,0,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-04-08T14:00:51.501Z,2023-04-08T14:00:54Z,4172255315,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240229,3,1,1,0,0,bw9wm8pqfzcchumhiwdt2w15c,1,49.8,50.3,2023-04-08T14:00:51.525Z,2023-04-09T07:22:38Z,4172255241,279,S,4172255237,212,19.4,4172255231,56,Back,4172255239,213,3.5,4172255235,141,41.2,4172255233,140,32.3,4175541455,178,,,,,983yy0ez1onytwj2k1nqw61p0,N. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240267,4,1,1,0,2,bw9wm8pqfzcchumhiwdt2w15c,1,35.9,53.5,2023-04-08T14:00:53.590Z,2023-04-09T12:46:09Z,4172255411,141,61.4,4172255415,213,2.2,4172255413,212,6.8,4172255407,56,Back,4175541627,178,,4172255409,140,31.9,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240317,5,1,1,0,4,bw9wm8pqfzcchumhiwdt2w15c,1,34.6,73.2,2023-04-08T14:00:55.879Z,2023-04-09T12:46:08Z,4172255603,140,36.9,4172255609,213,1.4,4172255605,141,93.3,4175541897,178,,4172255601,56,Back,4172255607,212,13.9,,,,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240471,6,1,1,0,6,bw9wm8pqfzcchumhiwdt2w15c,1,36,96.1,2023-04-08T14:00:58.373Z,2023-04-09T12:46:07Z,4172256337,212,20.4,4172256331,56,Back,4172256339,213,3.9,4172256335,141,75.9,4172256333,140,21.7,4175542085,178,,,,,,,,amc2rculxvgo2wanilkna8s2c,R. Sagrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240525,7,1,1,0,14,bw9wm8pqfzcchumhiwdt2w15c,1,27.1,62.6,2023-04-08T14:01:06.116Z,2023-04-09T12:46:05Z,4172256623,56,Back,4175542153,178,,4172256631,213,4.6,4172256627,141,33.3,4172256625,140,25.6,4172256629,212,20.0,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240637,8,1,1,0,18,bw9wm8pqfzcchumhiwdt2w15c,1,25.6,24.5,2023-04-08T14:01:09.959Z,2023-04-09T12:46:04Z,4172257127,140,10.7,4172257131,212,22.0,4172257135,213,2.4,4172257125,56,Back,4172257129,141,47.3,4175542299,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240735,9,1,1,0,23,bw9wm8pqfzcchumhiwdt2w15c,1,9.1,52.5,2023-04-08T14:01:14.942Z,2023-04-09T12:46:02Z,4172257537,213,0.9,4172257531,140,34.8,4172257527,155,,4172257529,56,Back,4175542429,178,,4172257535,212,41.1,4172257539,1,,4172257533,141,98.0,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240775,10,1,1,0,29,bw9wm8pqfzcchumhiwdt2w15c,1,40.4,96.7,2023-04-08T14:01:20.673Z,2023-04-09T12:46:01Z,4172257721,213,3.7,4172257713,56,Back,4172257717,141,88.3,4172257715,140,32.1,4172257719,212,10.4,4175542555,178,,,,,,,,amc2rculxvgo2wanilkna8s2c,R. Sagrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240869,11,1,1,0,31,bw9wm8pqfzcchumhiwdt2w15c,1,33.2,86.1,2023-04-08T14:01:23.175Z,2023-04-09T12:46:00Z,4175542685,178,,4172258113,140,22.2,4172258121,1,,4172258115,141,30.6,4172258119,213,4.4,4172258111,56,Back,4172258117,212,39.5,,,,1fdi6uzonmsod2drzro8bj3rp,S. Schrijvers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240959,12,1,1,0,36,bw9wm8pqfzcchumhiwdt2w15c,1,28,30.3,2023-04-08T14:01:28.037Z,2023-04-09T12:45:58Z,4172258603,213,1.6,4175542767,178,,4172258597,140,28.1,4172258601,212,26.8,4172258599,141,69.7,4172258595,56,Back,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241073,13,1,1,0,41,bw9wm8pqfzcchumhiwdt2w15c,1,40.2,72.8,2023-04-08T14:01:33.281Z,2023-04-09T12:45:57Z,4172259117,141,95.1,4172259123,213,0.3,4172259111,56,Left,4172259121,212,51.3,4172259107,155,,4172259113,140,86.9,4172259125,1,,4175542949,178,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
