id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2504361847,5,1,1,0,9,7zibyotq1x1hq6pmgibhr0e6s,1,57.5,20.7,2023-02-05T12:30:17.552Z,2023-02-06T10:51:36Z,4014579307,213,2.9,4014579301,141,28.2,4014579297,56,Back,4016914837,178,,4014579299,140,34.5,4014579303,212,24.7,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504361905,6,1,1,0,12,7zibyotq1x1hq6pmgibhr0e6s,1,37.6,27.5,2023-02-05T12:30:19.925Z,2023-02-06T10:51:35Z,4014579559,213,2.0,4014579553,140,29.6,4014579555,141,53.1,4014579551,56,Back,4014579557,212,19.3,4016914909,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504361931,7,1,1,0,16,7zibyotq1x1hq6pmgibhr0e6s,1,24.1,59,2023-02-05T12:30:24.542Z,2023-02-06T10:51:33Z,4014579697,212,19.0,4014579691,56,Back,4016914967,178,,4014579699,213,4.9,4014579695,141,31.5,4014579693,140,27.3,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504361947,8,1,1,0,20,7zibyotq1x1hq6pmgibhr0e6s,1,25.9,26.1,2023-02-05T12:30:28.182Z,2023-02-06T10:51:32Z,4014579757,141,4.9,4014579755,140,30.8,4014579753,56,Back,4014579759,212,15.3,4016915037,178,,4014579761,213,5.1,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504361987,9,1,1,0,21,7zibyotq1x1hq6pmgibhr0e6s,1,28.5,8.4,2023-02-05T12:30:29.356Z,2023-02-06T10:51:32Z,4014579943,56,Back,4014579945,140,9.6,4014579949,212,28.1,4014579951,213,2.4,4016915093,178,,4014579947,141,37.6,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362035,10,1,1,0,25,7zibyotq1x1hq6pmgibhr0e6s,1,8.1,40.8,2023-02-05T12:30:33.282Z,2023-02-06T10:51:31Z,4014580167,56,Back,4014580175,213,0.9,4016915133,178,,4014580173,212,24.2,4014580171,141,69.6,4014580169,140,21.6,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362077,11,1,1,0,30,7zibyotq1x1hq6pmgibhr0e6s,1,23.7,80,2023-02-05T12:30:38.553Z,2023-02-06T10:51:30Z,4014580363,212,22.5,4014580365,213,3.7,4014580357,56,Back,4016915171,178,,4014580361,141,63.7,4014580359,140,5.0,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362125,12,1,1,0,33,7zibyotq1x1hq6pmgibhr0e6s,1,6,68.5,2023-02-05T12:30:41.711Z,2023-02-06T10:51:29Z,4014580631,141,94.4,4014580637,1,,4014580629,140,31.6,4014580625,155,,4016915203,178,,4014580627,56,Back,4014580633,212,32.1,4014580635,213,0.6,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362135,13,1,1,0,36,7zibyotq1x1hq6pmgibhr0e6s,0,34.7,93.5,2023-02-05T12:30:44.365Z,2023-02-06T10:51:28Z,4014580685,212,9.2,4014580683,141,86.9,4014580679,56,Back,4016915273,178,,4014580687,213,5.8,4014580681,140,42.3,4016554335,168,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362157,7,49,1,0,37,1oyb7oym5nwzny8vxf03szd2h,1,55.6,12,2023-02-05T12:30:45.571Z,2023-02-06T10:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362209,8,1,1,0,40,1oyb7oym5nwzny8vxf03szd2h,0,65.1,2.2,2023-02-05T12:30:48.764Z,2023-02-06T10:51:26Z,4014581043,140,86.4,4014581045,141,10.6,4014581049,213,0.3,4016915407,178,,4014581047,212,23.1,4014581041,56,Right,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362223,14,12,1,0,42,7zibyotq1x1hq6pmgibhr0e6s,1,16.1,93.6,2023-02-05T12:30:50.740Z,2023-02-06T10:51:26Z,4016915459,178,,4014581133,140,10.7,4014581135,141,100.0,4014581139,213,2.4,4014581131,56,Back,4014581137,212,7.4,4014581201,167,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362323,9,5,1,0,43,1oyb7oym5nwzny8vxf03szd2h,1,88,-1,2023-02-05T12:30:51.564Z,2023-02-06T05:15:22Z,4014581663,233,15,4014581637,347,,4014581635,56,Right,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362229,15,5,1,0,43,7zibyotq1x1hq6pmgibhr0e6s,0,12,101,2023-02-05T12:30:51.564Z,2023-02-06T05:15:22Z,4014581669,233,9,4014581171,347,,4014581169,56,Back,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362351,10,1,1,0,51,1oyb7oym5nwzny8vxf03szd2h,1,85.3,0,2023-02-05T12:30:59.639Z,2023-02-06T10:51:25Z,4014581751,212,9.7,4014581749,141,12.9,4014581743,107,,4014581745,56,Right,4014581747,140,85.5,4014581753,213,1.5,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362363,11,1,1,0,52,1oyb7oym5nwzny8vxf03szd2h,1,89.6,8.6,2023-02-05T12:31:00.319Z,2023-02-06T10:51:25Z,4014581791,213,3.1,4014581787,141,8.9,4014581785,140,83.4,4016915651,178,,4014581783,56,Right,4014581789,212,6.5,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362403,12,1,1,0,53,1oyb7oym5nwzny8vxf03szd2h,1,85.4,0.4,2023-02-05T12:31:01.548Z,2023-02-06T10:51:24Z,4014581995,141,12.0,4014581993,140,83.0,4014581999,213,1.9,4014581989,56,Right,4014581997,212,8.3,4016915733,178,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362435,13,2,1,0,57,1oyb7oym5nwzny8vxf03szd2h,1,82.4,0.5,2023-02-05T12:31:05.616Z,2023-02-06T10:51:22Z,4014582135,56,Right,4014583557,7,acx78ftnm61hm01wpmme77hbe,4014582139,141,10.6,4014582137,140,92.7,4016915929,178,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362669,18,55,1,0,57,7zibyotq1x1hq6pmgibhr0e6s,1,13.8,62.2,2023-02-05T12:31:05.617Z,2023-02-06T10:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362443,14,43,1,1,0,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-02-05T12:31:08.087Z,2023-02-05T12:31:40Z,4014582177,56,Right,4014582343,233,16,4014582179,286,0,4014583787,144,3,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362463,16,43,1,1,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-02-05T12:31:08.088Z,2023-02-05T12:32:01Z,4014582271,56,Back,4014582269,167,0,4014585117,144,7,4014582273,285,0,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362483,15,43,1,1,1,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-02-05T12:31:09.187Z,2023-02-05T12:31:39Z,4014583675,144,6,4014582365,75,0,4014582363,56,Right,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362473,17,43,1,1,2,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-02-05T12:31:09.966Z,2023-02-05T12:31:28Z,4014582383,233,15,4014582319,73,0,4014583137,144,6,4014582313,56,Back,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362701,19,1,1,1,12,7zibyotq1x1hq6pmgibhr0e6s,1,7.7,77.2,2023-02-05T12:31:20.390Z,2023-02-06T10:51:21Z,4014583467,5,,4014583479,213,0.4,4014583473,140,30.1,4016916191,178,,4014583475,141,91.7,4014583469,241,,4014583471,56,Back,4014583477,212,25.5,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,4014585811,189,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362723,20,1,1,1,24,7zibyotq1x1hq6pmgibhr0e6s,1,34.1,91,2023-02-05T12:31:32.607Z,2023-02-06T10:51:20Z,4014583563,56,Back,4014583565,140,13.4,4014583567,141,77.5,4016916239,178,,4014583569,212,23.6,4014583571,213,3.5,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362739,21,1,1,1,27,7zibyotq1x1hq6pmgibhr0e6s,1,19,74.7,2023-02-05T12:31:35.413Z,2023-02-06T10:51:19Z,4014583667,141,58.1,4014583669,212,19.8,4014583671,213,3.7,4016916287,178,,4014583663,56,Back,4014583665,140,3.5,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362775,22,1,1,1,29,7zibyotq1x1hq6pmgibhr0e6s,1,1.4,61.1,2023-02-05T12:31:37.572Z,2023-02-06T10:51:18Z,4014583863,212,25.2,4016916335,178,,4014583865,213,1.0,4014583861,141,92.3,4014583859,140,14.4,4014583853,155,,4014583855,56,Back,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362831,23,1,1,1,33,7zibyotq1x1hq6pmgibhr0e6s,1,19.7,92.7,2023-02-05T12:31:41.588Z,2023-02-06T10:51:17Z,4014584089,213,5.8,4014584083,140,31.7,4014584085,141,82.1,4014584081,56,Back,4014584087,212,14.5,4016916357,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362863,24,1,1,1,35,7zibyotq1x1hq6pmgibhr0e6s,1,30.8,85.7,2023-02-05T12:31:43.023Z,2023-02-06T10:51:16Z,4016916423,178,,4014584245,56,Back,4014584251,212,16.4,4014584249,141,92.4,4014584253,213,2.9,4014584247,140,15.8,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362953,25,1,1,1,37,7zibyotq1x1hq6pmgibhr0e6s,0,19.7,95,2023-02-05T12:31:45.747Z,2023-02-06T10:51:15Z,4014584715,56,Left,4014584713,155,,4014584721,212,73.9,4014584719,141,82.0,4016916467,178,,4014584725,1,,4014584717,140,89.6,4014584723,213,6.2,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504362943,16,49,1,1,43,1oyb7oym5nwzny8vxf03szd2h,1,13.8,13.4,2023-02-05T12:31:51.161Z,2023-02-06T10:51:14Z,,,,,,,,,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363015,17,1,1,1,44,1oyb7oym5nwzny8vxf03szd2h,1,14.1,20.7,2023-02-05T12:31:52.849Z,2023-02-06T10:51:13Z,4014585059,141,58.8,4014585061,212,27.5,4014585055,56,Back,4016916645,178,,4014585057,140,22.9,4014585063,213,1.2,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363041,18,1,1,1,51,1oyb7oym5nwzny8vxf03szd2h,1,30.6,66.4,2023-02-05T12:31:59.130Z,2023-02-06T10:51:12Z,4014585191,212,18.3,4014585187,140,24.3,4014585189,141,41.3,4016916699,178,,4014585193,213,4.3,4014585185,56,Back,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363075,19,1,1,1,55,1oyb7oym5nwzny8vxf03szd2h,1,32.7,32.6,2023-02-05T12:32:03.250Z,2023-02-06T10:51:11Z,4016916749,178,,4014585377,213,4.9,4014585371,140,36.1,4014585369,56,Back,4014585375,212,16.8,4014585373,141,8.5,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363113,20,1,1,1,57,1oyb7oym5nwzny8vxf03szd2h,1,33.3,6.6,2023-02-05T12:32:05.628Z,2023-02-06T10:51:10Z,4014585599,140,9.2,4016916785,178,,4014585603,212,44.0,4014585605,213,2.2,4014585601,141,59.6,4014585607,1,,4014585597,56,Back,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363151,21,1,1,2,1,1oyb7oym5nwzny8vxf03szd2h,1,7.5,50,2023-02-05T12:32:08.985Z,2023-02-06T10:51:09Z,4014585841,141,74.8,4014585837,56,Back,4014585845,213,1.3,4016916829,178,,4014585843,212,17.4,4014585839,140,11.5,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363181,22,1,1,2,5,1oyb7oym5nwzny8vxf03szd2h,1,21.6,84.3,2023-02-05T12:32:13.261Z,2023-02-06T10:51:08Z,4014586015,213,6.0,4014586013,212,17.4,4014586007,56,Back,4016916961,178,,4014586009,140,37.4,4014586011,141,76.6,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504812989,896,67,1,2,6,1oyb7oym5nwzny8vxf03szd2h,1,41.8,77.2,2023-02-05T12:32:14.405Z,2023-02-06T11:04:11Z,4016940011,233,966,,,,,,,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504812987,966,67,1,2,6,7zibyotq1x1hq6pmgibhr0e6s,0,58.2,22.8,2023-02-05T12:32:14.406Z,2023-02-06T10:51:07Z,4016940019,233,896,,,,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363183,23,61,1,2,6,1oyb7oym5nwzny8vxf03szd2h,1,41.3,77.4,2023-02-05T12:32:14.453Z,2023-02-06T11:04:11Z,4014586019,56,Back,4016917027,178,,,,,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504818663,1323,67,1,2,8,1oyb7oym5nwzny8vxf03szd2h,1,32.3,78.8,2023-02-05T12:32:15.995Z,2023-02-06T11:04:11Z,4016968093,233,1515,,,,,,,,,,,,,,,,,,,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504818661,1515,67,1,2,8,7zibyotq1x1hq6pmgibhr0e6s,0,67.7,21.2,2023-02-05T12:32:15.996Z,2023-02-06T10:51:06Z,4016968097,233,1323,,,,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363209,24,1,1,2,8,1oyb7oym5nwzny8vxf03szd2h,1,33.4,76.7,2023-02-05T12:32:16.016Z,2023-02-06T11:04:12Z,4014586137,141,77.9,4014586141,213,0.0,4016917105,178,,4014586139,212,17.0,4014586135,140,49.6,4014586133,56,Back,,,,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363253,25,1,1,2,9,1oyb7oym5nwzny8vxf03szd2h,1,50.3,74.4,2023-02-05T12:32:17.023Z,2023-02-06T10:51:05Z,4014586359,213,0.7,4014586355,141,94.4,4014586353,140,65.0,4016917143,178,,4014586357,212,20.6,4014586351,56,Left,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363273,26,1,1,2,15,1oyb7oym5nwzny8vxf03szd2h,1,74.5,92.8,2023-02-05T12:32:23.031Z,2023-02-06T10:51:03Z,4016917235,178,,4014586451,56,Left,4014586457,212,14.6,4014586455,141,86.2,4014586453,140,61.3,4014586459,213,3.5,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363291,27,1,1,2,17,1oyb7oym5nwzny8vxf03szd2h,1,65,88.8,2023-02-05T12:32:24.905Z,2023-02-06T10:51:02Z,4014586559,56,Left,4016917275,178,,4014586561,140,58.3,4014586567,213,3.0,4014586565,212,7.1,4014586563,141,90.2,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363301,28,1,1,2,19,1oyb7oym5nwzny8vxf03szd2h,1,63.6,89.4,2023-02-05T12:32:26.994Z,2023-02-06T10:51:01Z,4014586599,141,83.0,4014586595,56,Left,4014586603,213,4.2,4014586597,140,61.4,4016917349,178,,4014586601,212,4.9,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363337,29,1,1,2,20,1oyb7oym5nwzny8vxf03szd2h,1,65.2,77.7,2023-02-05T12:32:28.170Z,2023-02-06T10:51:01Z,4014586773,56,Left,4014586775,140,56.1,4014586779,212,11.0,4014586781,213,2.6,4014586777,141,85.6,4016917403,178,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363383,30,1,1,2,21,1oyb7oym5nwzny8vxf03szd2h,1,55.2,82.7,2023-02-05T12:32:29.822Z,2023-02-06T10:51:00Z,4016917447,178,,4014586973,141,74.7,4014586975,212,6.8,4014586969,56,Center,4014586971,140,59.1,4014586977,213,5.4,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504363409,31,1,1,2,24,1oyb7oym5nwzny8vxf03szd2h,1,61.4,58,2023-02-05T12:32:32.473Z,2023-02-06T10:50:59Z,4014587067,141,30.4,4016917515,178,,4014587071,213,4.3,4014587069,212,20.1,4014587063,56,Center,4014587065,140,54.6,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
