id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/11/value,qualifier/13/value,qualifier/16/value
2478973341,121,4,1,13,45,3ix9om1svhd6obl0mbk1otgop,0,66.3,77.5,2022-10-29T16:29:01.552Z,2022-10-30T12:22:59Z,3881009211,233,120,3881009199,56,Center,3882661163,178,,3881009201,152,,3881009197,294,,3881009195,13,,3881009217,285,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478973435,121,1,1,13,59,1uk609mhtsfhokhaewjapb26,1,36.7,28.8,2022-10-29T16:29:16.338Z,2022-10-30T12:37:13Z,3881009623,141,15.2,3881009621,140,42.9,3881009619,56,Back,3881009617,152,,3881009615,5,,3881009627,213,5.3,3881009625,212,11.3,3882661245,178,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478973469,122,1,1,14,1,1uk609mhtsfhokhaewjapb26,1,42.9,11.7,2022-10-29T16:29:18.122Z,2022-10-30T12:37:12Z,3882661277,178,,3881009815,213,2.2,3881009809,140,33.5,3881009807,56,Back,3881009813,212,16.2,3881009811,141,30.6,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478973573,123,1,1,14,4,1uk609mhtsfhokhaewjapb26,1,34.3,31.9,2022-10-29T16:29:21.166Z,2022-10-30T12:37:12Z,3881010449,1,,3881010443,141,17.4,3882661325,178,,3881010441,140,93.3,3881010437,155,,3881010447,213,6.1,3881010445,212,62.7,3881010439,56,Right,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479067851,869,61,1,14,10,1uk609mhtsfhokhaewjapb26,0,90.6,13.7,2022-10-29T16:29:26.736Z,2022-10-30T12:37:11Z,3882661573,178,,3881532713,56,Right,,,,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478973641,123,3,1,14,12,3ix9om1svhd6obl0mbk1otgop,0,16.5,76.2,2022-10-29T16:29:28.891Z,2022-10-30T12:37:10Z,3882661697,178,,3881010797,56,Back,3881532081,464,,3881010799,285,,3881997571,233,124,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478973581,124,7,1,14,12,1uk609mhtsfhokhaewjapb26,1,83.5,23.8,2022-10-29T16:29:28.946Z,2022-10-30T12:37:10Z,3881997561,233,123,3881010487,286,,3881532289,383,,3881010485,56,Center,3882661773,178,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478973603,125,13,1,14,14,1uk609mhtsfhokhaewjapb26,1,80.3,31,2022-10-29T16:29:30.599Z,2022-10-30T12:37:09Z,3881011011,18,,3881011377,103,69.4,3881011009,72,,3881011381,458,,3881011379,215,,3881010603,22,,3881010607,56,Center,3881011375,102,61.2,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,3881011385,231,3881011383,230,45.1,3881011373,77,,3882661839,178,,,,,97,,,,,,,,,,,,,,,,,,,,
2478973579,122,5,1,14,15,3ix9om1svhd6obl0mbk1otgop,1,-0.4,37.5,2022-10-29T16:29:32.326Z,2022-10-30T07:53:52Z,3881010733,233,126,3881010469,56,Back,3881010475,346,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478973619,126,5,1,14,15,1uk609mhtsfhokhaewjapb26,0,100.4,62.5,2022-10-29T16:29:32.326Z,2022-10-30T07:53:51Z,3881010683,346,,3881010755,233,122,3881010681,56,Center,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974087,124,1,1,14,50,3ix9om1svhd6obl0mbk1otgop,0,5.1,43.5,2022-10-29T16:30:07.255Z,2022-10-30T12:37:09Z,3881012941,1,,3881012937,212,55.9,3881012935,141,18.3,3881012929,124,,3881012933,140,55.8,3881012939,213,6.0,3881012945,74,,3881012931,56,Right,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974819,144,44,1,14,54,1uk609mhtsfhokhaewjapb26,1,45,82.1,2022-10-29T16:30:10.906Z,2022-10-30T12:37:09Z,3881016901,285,,3881017235,233,125,3881016899,56,Back,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974091,125,44,1,14,54,3ix9om1svhd6obl0mbk1otgop,0,55,17.9,2022-10-29T16:30:10.907Z,2022-10-30T12:37:08Z,3881013401,233,144,3881012961,56,Right,3881012963,286,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974973,145,1,1,14,54,1uk609mhtsfhokhaewjapb26,1,44.7,86.4,2022-10-29T16:30:10.950Z,2022-10-30T12:37:08Z,3882662217,388,,3881017787,140,50.7,3881017789,141,76.1,3881017791,212,9.4,3881017785,56,Center,3881017783,3,,3881017793,213,5.4,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479068445,870,43,1,14,59,1uk609mhtsfhokhaewjapb26,1,0,0,2022-10-29T16:30:15.914Z,2022-10-29T19:10:49Z,3881536341,144,61,3881535945,56,Left,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974163,128,1,1,14,59,1uk609mhtsfhokhaewjapb26,0,54.1,79.2,2022-10-29T16:30:16.422Z,2022-10-30T12:37:07Z,3882663499,388,,3881013485,56,Center,3881013501,212,10.2,3881013495,141,64.3,3881013491,140,52.9,3881013479,3,,3881013505,213,4.6,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974143,127,44,1,14,59,1uk609mhtsfhokhaewjapb26,1,54,78.4,2022-10-29T16:30:16.431Z,2022-10-30T12:37:07Z,3881017261,286,,3881013357,233,127,3881013341,56,Center,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974137,127,44,1,14,59,3ix9om1svhd6obl0mbk1otgop,0,46,21.6,2022-10-29T16:30:16.432Z,2022-10-30T12:37:07Z,3881013323,285,,3881013321,56,Back,3881017269,233,127,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479068843,871,61,1,14,59,1uk609mhtsfhokhaewjapb26,1,54.1,79.2,2022-10-29T16:30:16.434Z,2022-10-30T12:37:06Z,3881538021,56,Left,3882518887,15,,3882518889,388,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974119,126,61,1,15,0,3ix9om1svhd6obl0mbk1otgop,1,45.8,21.6,2022-10-29T16:30:16.490Z,2022-10-30T12:37:06Z,3882663761,15,,3882663763,388,,3881013223,56,Back,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479069091,872,49,1,15,1,1uk609mhtsfhokhaewjapb26,1,54.7,76.7,2022-10-29T16:30:17.518Z,2022-10-30T12:37:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974169,129,61,1,15,2,1uk609mhtsfhokhaewjapb26,1,55.6,65.7,2022-10-29T16:30:19.043Z,2022-10-30T12:37:05Z,3881013527,56,Center,3882519449,178,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974231,130,1,1,15,4,1uk609mhtsfhokhaewjapb26,1,50.8,66.2,2022-10-29T16:30:21.043Z,2022-10-30T12:37:04Z,3881013845,140,51.8,3881013847,141,47.6,3882519801,178,,3881013849,212,12.7,3881013843,56,Center,3881013851,213,4.8,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974269,131,1,1,15,8,1uk609mhtsfhokhaewjapb26,1,45.6,30.7,2022-10-29T16:30:24.561Z,2022-10-30T12:37:03Z,3881014063,140,60.5,3881014069,213,6.0,3881014061,56,Center,3881014067,212,16.1,3881014065,141,24.9,3882519927,178,,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974309,128,45,1,15,10,3ix9om1svhd6obl0mbk1otgop,0,45.1,71.6,2022-10-29T16:30:27.463Z,2022-10-30T12:37:02Z,3881014269,56,Back,3881014271,285,,3881014319,233,132,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974275,132,3,1,15,10,1uk609mhtsfhokhaewjapb26,1,54.9,28.4,2022-10-29T16:30:27.463Z,2022-10-30T12:37:01Z,3882520039,178,,3881014311,233,128,3881540493,464,,3881014085,56,Center,3881014087,286,,,,,,,,,,,6eg8vaxpqsd6cyh736h7bq4x6,D. Mbayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974291,133,1,1,15,11,1uk609mhtsfhokhaewjapb26,0,55.2,37.5,2022-10-29T16:30:28.448Z,2022-10-30T12:37:00Z,3881016787,286,,3881014179,141,38.9,3881014183,213,0.2,3881014181,212,4.6,3882520153,178,,3881016783,233,129,3881014175,56,Center,3881016781,236,,6eg8vaxpqsd6cyh736h7bq4x6,D. Mbayo,3881014177,140,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974365,129,74,1,15,12,3ix9om1svhd6obl0mbk1otgop,1,45.7,61.6,2022-10-29T16:30:28.525Z,2022-10-30T12:37:00Z,3881014543,56,Back,3881016799,233,133,3881014545,285,,3882520245,178,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974419,134,1,1,15,14,1uk609mhtsfhokhaewjapb26,1,61.7,9,2022-10-29T16:30:30.635Z,2022-10-30T12:37:00Z,3881014699,141,7.1,3882520331,178,,3881014695,56,Back,3881014703,213,3.2,3881014697,140,41.3,3881014701,212,21.5,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974433,135,1,1,15,16,1uk609mhtsfhokhaewjapb26,0,48.8,8.3,2022-10-29T16:30:33.256Z,2022-10-30T12:36:59Z,3881014757,155,,3881014763,141,23.3,3882520641,178,,3881014761,140,76.5,3881014767,213,0.3,3881014765,212,30.8,3881014759,56,Center,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974461,130,1,1,15,18,3ix9om1svhd6obl0mbk1otgop,0,22.1,76.5,2022-10-29T16:30:35.185Z,2022-10-30T12:36:59Z,3882520811,178,,3881014931,3,,3881014939,212,9.2,3881014933,56,Back,3881014937,141,88.0,3881014935,140,26.8,3881014941,213,1.0,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974469,136,61,1,15,21,1uk609mhtsfhokhaewjapb26,0,66.5,23.9,2022-10-29T16:30:37.937Z,2022-10-30T12:36:58Z,3881014987,56,Center,3882521043,388,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974499,131,1,1,15,21,3ix9om1svhd6obl0mbk1otgop,0,26.8,86.9,2022-10-29T16:30:37.946Z,2022-10-30T12:36:58Z,3881015121,1,,3881015105,157,,3881015107,56,Back,3881015119,213,5.8,3881015111,140,41.4,3882521475,388,,3881015115,141,75.6,3881015117,212,17.1,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974527,137,1,1,15,23,1uk609mhtsfhokhaewjapb26,1,68.7,26.3,2022-10-29T16:30:39.554Z,2022-10-30T12:36:58Z,3881015249,140,80.0,3881015253,141,31.2,3881015257,212,12.3,3881015261,213,0.3,3882521623,178,,3881015247,56,Center,3881015245,3,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974589,138,1,1,15,24,1uk609mhtsfhokhaewjapb26,1,75.9,33.8,2022-10-29T16:30:40.521Z,2022-10-30T12:36:57Z,3882521785,178,,3881015599,213,2.3,3881015593,140,67.5,3881015591,56,Center,3881015589,3,,3881015595,141,47.2,3881015597,212,12.7,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974607,139,1,1,15,27,1uk609mhtsfhokhaewjapb26,1,64.2,52.4,2022-10-29T16:30:43.520Z,2022-10-30T12:36:56Z,3881015695,213,1.4,3881015687,56,Left,3882521949,178,,3881015689,140,66.7,3881015691,141,81.2,3881015693,212,19.8,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974621,140,1,1,15,29,1uk609mhtsfhokhaewjapb26,1,62.6,91.3,2022-10-29T16:30:45.808Z,2022-10-30T12:36:56Z,3881015777,141,84.5,3881015785,213,6.0,3881015781,212,20.0,3881015769,56,Left,3881015773,140,81.1,3882522089,178,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974639,141,61,1,15,30,1uk609mhtsfhokhaewjapb26,1,74.2,89.2,2022-10-29T16:30:47.002Z,2022-10-30T12:36:55Z,3882522343,178,,3881015895,56,Left,,,,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974647,142,1,1,15,34,1uk609mhtsfhokhaewjapb26,0,94.6,75,2022-10-29T16:30:50.949Z,2022-10-30T12:36:55Z,3881015977,140,96.7,3881015975,56,Center,3882522565,178,,3881543093,72,,3881543091,224,,3881015981,212,14.0,3881015983,213,4.9,3881015979,141,54.6,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,3881015971,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974685,132,12,1,15,34,3ix9om1svhd6obl0mbk1otgop,1,4,40.7,2022-10-29T16:30:51.439Z,2022-10-30T12:36:54Z,3881016297,167,,3881016251,213,4.1,3882522705,178,,3881016243,141,30.9,3881016249,212,8.2,3881016235,56,Back,3881016239,140,0.0,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974691,133,6,1,15,35,3ix9om1svhd6obl0mbk1otgop,0,0,33.2,2022-10-29T16:30:52.195Z,2022-10-30T06:05:20Z,3881016267,73,,3881016265,56,Back,3881016313,233,143,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974673,143,6,1,15,35,1uk609mhtsfhokhaewjapb26,1,100,66.8,2022-10-29T16:30:52.195Z,2022-10-30T06:05:21Z,3881016181,56,Center,3881016183,73,,3881016299,233,133,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975133,146,1,1,16,8,1uk609mhtsfhokhaewjapb26,1,99.3,99.3,2022-10-29T16:31:25.226Z,2022-10-30T12:36:54Z,3881018565,2,,3881018585,213,4.4,3881018583,212,28.6,3881018573,224,,3881018567,6,,3881018577,56,Center,3882523031,178,,3881543833,72,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,3881026763,210,3881018581,141,13,3881018569,155,,3881018579,140,,,,1,59.4,,,,,,,,,,,,,,,,,,90.7,,
2478975149,147,13,1,16,10,1uk609mhtsfhokhaewjapb26,1,92.1,52.4,2022-10-29T16:31:26.580Z,2022-10-30T12:36:54Z,3881026787,103,13.9,3881026791,146,93.3,3881026779,29,,3881026011,25,,3881026785,102,34.6,3881018663,17,,3881018665,56,Center,3881026847,233,134,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,3882523185,388,3881026017,328,,3881026797,231,47.6,3881204331,75,3881204347,153,,,,3881026781,55,3881026795,230,98.4,3881026013,15,,3881026793,147,,,,,,,,,146,49.1
2478975179,134,61,1,16,10,3ix9om1svhd6obl0mbk1otgop,1,5,50.4,2022-10-29T16:31:26.808Z,2022-10-30T12:36:53Z,3881018905,56,Back,3882523425,178,,3882523423,21,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479070445,726,12,1,16,11,3ix9om1svhd6obl0mbk1otgop,1,10.3,52.2,2022-10-29T16:31:27.680Z,2022-10-30T12:36:53Z,3881546645,213,5.6,3881546639,140,40.8,3882523629,178,,3881546643,212,40.7,3881546641,141,15.3,3881546637,56,Back,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975299,148,1,1,16,14,1uk609mhtsfhokhaewjapb26,1,73.4,88.8,2022-10-29T16:31:31.298Z,2022-10-30T12:36:52Z,3882523865,178,,3881019465,213,6.2,3881019459,140,92.4,3881019463,212,20.0,3881019457,56,Left,3881019461,141,87.7,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975337,149,1,1,16,22,1uk609mhtsfhokhaewjapb26,1,99.5,86.1,2022-10-29T16:31:39.229Z,2022-10-30T12:36:51Z,3881019667,141,88.4,3881019665,140,74.6,3882523943,178,,3881019671,213,3.1,3881019663,56,Left,3881019669,212,26.2,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975391,150,1,1,16,24,1uk609mhtsfhokhaewjapb26,1,78,88.4,2022-10-29T16:31:41.366Z,2022-10-30T12:36:50Z,3881019977,1,,3882524089,178,,3881019961,155,,3881546659,224,,3881019969,141,35.7,3881546661,72,,3881019975,213,5.2,3881019959,2,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,3881019965,140,3881019973,212,94.8,3881019963,56,Center,,,,,,,39.9,,,,,,,,,,,,,,,,,,,,
2478975401,151,1,1,16,26,1uk609mhtsfhokhaewjapb26,0,99.2,45.4,2022-10-29T16:31:43.374Z,2022-10-30T12:36:50Z,3881020027,213,3.6,3881020025,212,21.7,3881020017,3,,3881020019,56,Center,3881020023,141,30.7,3882524375,388,,3881020021,140,80.9,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975557,135,3,1,16,29,3ix9om1svhd6obl0mbk1otgop,0,21.4,75.3,2022-10-29T16:31:45.920Z,2022-10-30T12:22:15Z,3882524665,178,,3881547629,464,,3881997575,233,152,3881020737,285,,3881020735,56,Back,,,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975463,152,7,1,16,29,1uk609mhtsfhokhaewjapb26,1,78.6,24.7,2022-10-29T16:31:46.459Z,2022-10-30T12:22:15Z,3882524781,178,,3881020367,56,Center,3881548803,384,,3881020369,286,,3881021215,233,135,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2478975467,153,15,1,16,31,1uk609mhtsfhokhaewjapb26,1,82.2,24.4,2022-10-29T16:31:47.931Z,2022-10-30T12:36:50Z,3882524971,178,,3881020915,82,,3881021439,230,95.9,3881550195,29,,3881021437,147,32.3,3881021441,231,43.2,3881020909,25,,3881550197,55,152,5lbzx05vthw9nbhpmzw5e1562,O. Sych,3881021435,146,3881021425,78,82.3,3881020389,56,Center,3881021431,215,3881020387,18,,,,3881417017,233,3881021427,102,50.4,3881020911,20,,3881021429,103,,,,,,,,,136,19
2478975563,136,10,1,16,31,3ix9om1svhd6obl0mbk1otgop,1,16.3,74.5,2022-10-29T16:31:48.010Z,2022-10-30T12:36:49Z,3881020747,94,,3881417029,233,153,3881020749,56,Back,3882525077,178,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975587,137,6,1,16,32,3ix9om1svhd6obl0mbk1otgop,0,0,37.4,2022-10-29T16:31:49.445Z,2022-10-30T06:06:45Z,3881089101,233,154,3881020905,56,Back,3881020931,73,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975525,154,6,1,16,32,1uk609mhtsfhokhaewjapb26,1,100,62.6,2022-10-29T16:31:49.445Z,2022-10-30T06:06:46Z,3881089079,233,137,3881020575,56,Center,3881020577,73,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975731,155,1,1,16,53,1uk609mhtsfhokhaewjapb26,1,99.5,99.5,2022-10-29T16:32:09.660Z,2022-10-30T06:06:50Z,3881021787,6,,3881552825,72,,3881021805,141,55.7,3881021797,224,,3881021803,140,92.5,3882525395,178,,3881021807,212,30.7,3881021809,213,4.5,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,3881021793,155,3881021801,56,,3881021783,2,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2478975737,156,61,1,16,54,1uk609mhtsfhokhaewjapb26,0,93.8,57.1,2022-10-29T16:32:10.770Z,2022-10-30T12:36:49Z,3882525575,178,,3881021825,56,Center,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975815,138,1,1,16,55,3ix9om1svhd6obl0mbk1otgop,0,17.9,46.1,2022-10-29T16:32:12.087Z,2022-10-30T12:36:48Z,3881022235,213,5.5,3881022237,1,,3881022229,140,46.1,3881022225,157,,3881022227,56,Back,3881022233,212,43.9,3882525727,178,,3881022231,141,0.0,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975817,139,5,1,16,59,3ix9om1svhd6obl0mbk1otgop,0,45.1,-1.8,2022-10-29T16:32:16.195Z,2022-10-30T06:07:07Z,3881022643,233,157,3881022239,56,Back,3881022241,347,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975887,157,5,1,16,59,1uk609mhtsfhokhaewjapb26,1,54.9,101.8,2022-10-29T16:32:16.195Z,2022-10-30T06:07:07Z,3881022589,347,,3881022625,233,139,3881022587,56,Left,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975911,158,1,1,17,1,1uk609mhtsfhokhaewjapb26,1,52.8,100,2022-10-29T16:32:17.964Z,2022-10-30T12:36:48Z,3881022689,107,,3881022695,141,84.5,3881022697,212,16.9,3881022691,56,Back,3881022699,213,3.9,3881022693,140,41.3,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975955,159,1,1,17,5,1uk609mhtsfhokhaewjapb26,0,39.5,78.3,2022-10-29T16:32:21.763Z,2022-10-30T12:36:47Z,3882526273,178,,3881022879,155,,3881022891,212,38.0,3881022881,56,Center,3881022883,140,64.9,3881022887,141,38.5,3881022897,213,5.5,3881022903,1,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976039,141,1,1,17,8,3ix9om1svhd6obl0mbk1otgop,0,39.2,61.7,2022-10-29T16:32:24.683Z,2022-10-30T12:36:47Z,3881555103,3,,3881023237,212,15.8,3881023235,141,51.6,3881023239,213,5.8,3881023233,140,52.8,3881023231,56,Center,3882526991,388,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975985,140,1,1,17,9,3ix9om1svhd6obl0mbk1otgop,0,30.6,65.9,2022-10-29T16:32:26.116Z,2022-10-30T12:36:47Z,3881023011,56,Back,3881023019,213,0.2,3882526449,178,,3881023013,140,42.9,3881023009,3,,3881023017,212,13.1,3881023015,141,69.0,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
