id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,assist,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2455922313,10,1,1,0,17,8y3iucyxguipljcmf87a11bk9,1,62.3,4.3,2022-09-04T16:30:26.346Z,2022-09-05T10:53:03Z,3758523233,56,Right,3758523239,212,26.3,3760176175,178,,3758523241,213,0.1,3758523235,140,87.2,3758523237,141,8.3,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922323,11,1,1,0,21,8y3iucyxguipljcmf87a11bk9,0,84.9,12.4,2022-09-04T16:30:29.805Z,2022-09-05T10:53:03Z,3759417871,20,,3758523305,56,Center,3758523307,140,90.9,3760176219,178,,3758523309,141,32.2,3758523303,155,,3758523301,2,,3758523313,213,1.1,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,3758523311,212,14.9,3759417869,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922307,3,61,1,0,21,920raeoumft3q2wmvc296uceo,1,13.5,79.3,2022-09-04T16:30:30.012Z,2022-09-05T10:53:02Z,3758523189,56,Back,3760176255,178,,,,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922329,4,49,1,0,24,920raeoumft3q2wmvc296uceo,1,19.4,56.7,2022-09-04T16:30:33.126Z,2022-09-05T10:53:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922373,5,1,1,0,26,920raeoumft3q2wmvc296uceo,1,23.6,41.4,2022-09-04T16:30:35.453Z,2022-09-05T10:53:00Z,3758523607,56,Back,3758523613,212,16.0,3758523611,141,18.0,3760176667,178,,3758523609,140,22.3,3758523615,213,4.6,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922403,6,1,1,0,31,920raeoumft3q2wmvc296uceo,1,28.8,4.8,2022-09-04T16:30:40.016Z,2022-09-05T10:52:59Z,3758523795,141,33.3,3758523797,212,20.2,3758523799,213,1.3,3760176757,178,,3758523791,56,Back,3758523793,140,34.2,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922443,7,1,1,0,32,920raeoumft3q2wmvc296uceo,0,38.3,28.7,2022-09-04T16:30:41.610Z,2022-09-05T10:52:59Z,3760176817,178,,3758524033,56,Back,3758524039,212,10.3,3758524041,213,3.5,3758524035,140,29.1,3758524037,141,23.3,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456079495,956,3,1,0,34,920raeoumft3q2wmvc296uceo,0,30.7,16.8,2022-09-04T16:30:43.579Z,2022-09-05T10:52:58Z,3760176969,178,,3759421851,285,,3759422401,464,,3759421849,56,Back,3759567759,233,805,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456079487,805,7,1,0,35,8y3iucyxguipljcmf87a11bk9,0,69.3,83.2,2022-09-04T16:30:44.323Z,2022-09-05T10:52:58Z,3759421797,286,,3760177021,178,,3759421795,56,Left,3759567755,233,956,3759422645,385,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922481,8,1,1,0,36,920raeoumft3q2wmvc296uceo,1,29.9,25.5,2022-09-04T16:30:45.683Z,2022-09-05T10:52:57Z,3758524259,56,Back,3758524265,140,37.4,3758524271,212,9.7,3758524273,213,0.6,3760177079,178,,3758524269,141,33.9,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922485,9,50,1,0,38,920raeoumft3q2wmvc296uceo,1,36.2,26.7,2022-09-04T16:30:47.371Z,2022-09-05T10:52:56Z,3758735187,286,,3758524289,56,Back,3758737299,233,414,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455961331,414,7,1,0,38,8y3iucyxguipljcmf87a11bk9,0,63.8,73.3,2022-09-04T16:30:47.378Z,2022-09-05T10:52:56Z,3758737243,56,Center,3759432145,385,,3758737265,233,9,3760177493,178,,3758737245,285,,,,,,,,,,,2cc5y9hjnc8nqrh58ojz6ajth,S. Marreh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922497,10,1,1,0,39,920raeoumft3q2wmvc296uceo,0,35,27.6,2022-09-04T16:30:47.903Z,2022-09-05T10:52:55Z,3760177515,178,,3758524361,213,4.8,3758524355,140,36.2,3758524359,212,14.2,3758524357,141,6.8,3758524353,56,Back,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922515,12,49,1,0,41,8y3iucyxguipljcmf87a11bk9,1,63.8,97.3,2022-09-04T16:30:50.239Z,2022-09-05T10:52:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922541,13,1,1,0,44,8y3iucyxguipljcmf87a11bk9,1,72.2,93.2,2022-09-04T16:30:53.641Z,2022-09-05T10:52:53Z,3758524597,141,77.2,3758524595,140,76.4,3760177603,178,,3758524599,212,11.7,3758524593,56,Center,3758524601,213,5.1,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922549,14,1,1,0,46,8y3iucyxguipljcmf87a11bk9,1,75.5,80,2022-09-04T16:30:55.018Z,2022-09-05T10:52:52Z,3760177623,178,,3758524649,56,Center,3758524655,212,12.6,3758524657,213,3.8,3758524651,140,66.1,3758524653,141,68.5,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922581,15,1,1,0,46,8y3iucyxguipljcmf87a11bk9,1,68.6,70.5,2022-09-04T16:30:55.652Z,2022-09-05T10:52:52Z,3758524815,212,11.7,3758524817,213,5.1,3760177679,178,,3758524809,56,Center,3758524813,141,54.5,3758524811,140,72.7,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456231189,850,67,1,0,48,8y3iucyxguipljcmf87a11bk9,1,78.7,52.8,2022-09-04T16:30:56.761Z,2022-09-05T10:52:51Z,3760216325,233,1029,,,,,,,,,,,,,,,,,,,,,,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456231187,1029,67,1,0,48,920raeoumft3q2wmvc296uceo,0,21.3,47.2,2022-09-04T16:30:56.762Z,2022-09-05T10:52:51Z,3760216333,233,850,,,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922583,16,61,1,0,48,8y3iucyxguipljcmf87a11bk9,0,77.6,52.2,2022-09-04T16:30:56.781Z,2022-09-05T10:52:51Z,3758524825,56,Center,3760177991,178,,,,,,,,,,,,,,,,,,,,b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922587,12,61,1,0,49,920raeoumft3q2wmvc296uceo,1,23.4,36.1,2022-09-04T16:30:58.271Z,2022-09-05T10:52:50Z,3758524843,56,Back,3760178259,178,,,,,,,,,,,,,,,,,,,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455961969,454,61,1,0,49,920raeoumft3q2wmvc296uceo,1,23.7,37.1,2022-09-04T16:30:58.309Z,2022-09-05T10:52:50Z,3758740601,56,Back,3760178215,178,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922605,17,1,1,0,50,8y3iucyxguipljcmf87a11bk9,1,72.3,58.9,2022-09-04T16:30:59.564Z,2022-09-05T10:52:50Z,3758524951,213,0.6,3758524947,141,64.7,3758524945,140,77.6,3760178301,178,,3758524943,56,Center,3758524949,212,6.8,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922569,11,43,1,0,51,920raeoumft3q2wmvc296uceo,1,0,0,2022-09-04T16:31:00.208Z,2022-09-04T20:54:07Z,3758524753,56,Back,3759470605,144,8,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922609,18,1,1,0,52,8y3iucyxguipljcmf87a11bk9,0,77.7,66.2,2022-09-04T16:31:01.008Z,2022-09-05T10:52:49Z,3758524989,212,14.5,3758524983,141,49.1,3760178339,178,,3758524969,56,Center,3758524997,213,5.3,3758524977,140,85.9,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922663,13,12,1,0,53,920raeoumft3q2wmvc296uceo,1,13.3,48.6,2022-09-04T16:31:02.416Z,2022-09-05T10:52:48Z,3760178411,178,,3758525301,56,Back,3758525303,140,36.2,3758525305,141,36.6,3758525309,213,6.0,3758525307,212,25.4,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922651,19,1,1,0,55,8y3iucyxguipljcmf87a11bk9,1,59,60.5,2022-09-04T16:31:04.187Z,2022-09-05T10:52:48Z,3758525231,212,9.4,3758525233,213,1.0,3758525225,140,63.9,3758525221,56,Center,3758525229,141,72.0,3760178461,178,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922661,20,1,1,0,57,8y3iucyxguipljcmf87a11bk9,1,59.6,75.9,2022-09-04T16:31:06.138Z,2022-09-05T10:52:47Z,3758525289,56,Center,3758525293,141,34.5,3758525291,140,53.9,3758525297,213,4.5,3758525295,212,28.8,3760178491,178,,,,,,,,2cc5y9hjnc8nqrh58ojz6ajth,S. Marreh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922689,21,1,1,1,0,8y3iucyxguipljcmf87a11bk9,1,55.1,36.7,2022-09-04T16:31:09.069Z,2022-09-05T10:52:47Z,3758525471,213,5.8,3758525467,141,27.9,3758525465,140,66.6,3760178515,178,,3758525469,212,13.5,3758525463,56,Center,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922715,22,1,1,1,4,8y3iucyxguipljcmf87a11bk9,1,72.6,26.2,2022-09-04T16:31:13.055Z,2022-09-05T10:52:46Z,3758525629,141,4.4,3760178559,178,,3758525631,212,15.2,3758525633,213,4.5,3758525627,140,69.4,3758525625,56,Right,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922721,23,1,1,1,6,8y3iucyxguipljcmf87a11bk9,1,74.9,5.8,2022-09-04T16:31:15.304Z,2022-09-05T10:52:45Z,3760178609,178,,3758525653,56,Center,3758525659,212,16.2,3758525661,213,1.5,3758525657,141,29.4,3758525655,140,76.7,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922723,24,61,1,1,7,8y3iucyxguipljcmf87a11bk9,0,79.3,26.7,2022-09-04T16:31:16.466Z,2022-09-05T10:52:45Z,3758525665,56,Center,3760178775,178,,,,,,,,,,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922727,14,49,1,1,8,920raeoumft3q2wmvc296uceo,1,18.3,65,2022-09-04T16:31:17.674Z,2022-09-05T10:52:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922749,15,1,1,1,9,920raeoumft3q2wmvc296uceo,1,18.1,65.1,2022-09-04T16:31:17.735Z,2022-09-05T10:52:44Z,3758525793,140,20.9,3758525791,56,Back,3758525799,213,1.1,3760178875,178,,3758525797,212,6.4,3758525795,141,73.4,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922757,16,1,1,1,10,920raeoumft3q2wmvc296uceo,1,22.2,72.6,2022-09-04T16:31:19.305Z,2022-09-05T10:52:43Z,3758525859,141,79.9,3760178955,178,,3758525863,213,0.5,3758525861,212,10.0,3758525855,56,Back,3758525857,140,30.5,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922763,17,1,1,1,11,920raeoumft3q2wmvc296uceo,1,33.5,73.1,2022-09-04T16:31:20.491Z,2022-09-05T10:52:42Z,3758525903,140,22.4,3758525901,56,Back,3760179041,178,,3758525909,213,3.0,3758525907,212,11.8,3758525905,141,75.3,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922771,18,1,1,1,12,920raeoumft3q2wmvc296uceo,0,14.9,72.2,2022-09-04T16:31:21.296Z,2022-09-05T10:52:42Z,3758525939,155,,3758525941,56,Center,3758525943,140,55.4,3760179083,178,,3758525949,213,6.3,3758525951,1,,3758525947,212,42.5,3758525945,141,70.2,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922781,25,49,1,1,16,8y3iucyxguipljcmf87a11bk9,1,41.6,27.3,2022-09-04T16:31:25.427Z,2022-09-05T10:52:42Z,,,,,,,,,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922803,26,1,1,1,18,8y3iucyxguipljcmf87a11bk9,1,38.9,36.5,2022-09-04T16:31:26.915Z,2022-09-05T10:52:41Z,3758526123,56,Back,3758526129,212,15.4,3758526131,213,1.5,3760179191,178,,3758526125,140,40.4,3758526127,141,59.1,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922825,27,1,1,1,20,8y3iucyxguipljcmf87a11bk9,1,39.5,62,2022-09-04T16:31:29.232Z,2022-09-05T10:52:40Z,3758526265,213,4.8,3758526267,1,,3760179225,178,,3758526259,140,44.1,3758526263,212,36.4,3758526261,141,8.9,3758526257,56,Back,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922859,28,1,1,1,23,8y3iucyxguipljcmf87a11bk9,1,47,11.7,2022-09-04T16:31:32.579Z,2022-09-05T10:52:40Z,3758526493,140,63.5,3760179253,178,,3758526491,56,Right,3758526499,213,0.1,3758526497,212,17.4,3758526495,141,14.1,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922875,29,1,1,1,25,8y3iucyxguipljcmf87a11bk9,1,64.7,14,2022-09-04T16:31:34.422Z,2022-09-05T10:52:39Z,3760179291,178,,3758526579,56,Right,3758526581,140,54.3,3758526583,141,4.3,3758526587,213,3.7,3758526585,212,12.8,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922889,30,1,1,1,27,8y3iucyxguipljcmf87a11bk9,1,57.9,2.6,2022-09-04T16:31:36.329Z,2022-09-05T10:52:38Z,3758526659,140,40.6,3758526665,213,2.9,3758526657,56,Back,3758526661,141,8.8,3758526663,212,18.6,3760179719,178,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922909,31,1,1,1,30,8y3iucyxguipljcmf87a11bk9,0,47.9,4.3,2022-09-04T16:31:38.930Z,2022-09-05T10:52:37Z,3758526775,141,31.9,3758526777,212,48.8,3758526769,155,,3758526781,1,,3758526779,213,0.4,3758526771,56,Center,3758526773,140,90.8,3760179763,178,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455922917,19,52,1,1,33,920raeoumft3q2wmvc296uceo,1,7.9,67.5,2022-09-04T16:31:42.305Z,2022-09-05T10:52:37Z,3759572437,377,,3760179803,178,,,,,,,,,,,,,,,,,,,,aspoedbe2vkfbqaz67fc2ftg5,P. Patron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
