id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2458083021,125,43,1,20,36,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-09-10T16:36:35.187Z,2022-09-10T16:36:55Z,3770017459,144,1,3770016177,212,1.9,3770016173,140,66.2,3770016175,141,6.7,3770016171,56,Right,3770016179,213,6.2,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083043,128,1,1,20,36,jb4xejoxjfk5a0a50bo8hvst,0,44.1,10.8,2022-09-10T16:36:35.249Z,2022-09-11T08:50:25Z,3772098257,178,,3770016299,140,54.3,3770016303,212,18.8,3770016301,141,33.6,3770016305,213,1.0,3770016297,56,Center,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083033,314,49,1,20,38,1oyb7oym5nwzny8vxf03szd2h,1,41.9,71.9,2022-09-10T16:36:37.031Z,2022-09-11T08:50:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083075,315,1,1,20,39,1oyb7oym5nwzny8vxf03szd2h,0,47.7,67.9,2022-09-10T16:36:38.556Z,2022-09-11T08:50:23Z,3770016559,236,,3770016441,141,76.7,3770016445,212,7.0,3770016449,213,1.0,3770016437,140,51.2,3770016433,56,Center,3772098629,178,,3770016561,233,129,3qbl0ps3ms998s0apmpkre3md,É. Balanta,3770016565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083085,129,74,1,20,39,jb4xejoxjfk5a0a50bo8hvst,1,50.3,30.5,2022-09-10T16:36:38.583Z,2022-09-11T08:50:23Z,3770016497,56,Center,3770016581,233,315,3772098743,178,,3770016499,285,,,,,,,,,,,,,,5jxclq9dzjbbqptbzz5jnwand,A. Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083105,130,5,1,20,41,jb4xejoxjfk5a0a50bo8hvst,0,52.6,-2,2022-09-10T16:36:40.536Z,2022-09-11T02:53:25Z,3770016615,56,Right,3770016617,347,,3770016887,233,316,,,,,,,,,,,,,,,,5jxclq9dzjbbqptbzz5jnwand,A. Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083165,316,5,1,20,41,1oyb7oym5nwzny8vxf03szd2h,1,47.4,102,2022-09-10T16:36:40.536Z,2022-09-11T02:53:25Z,3770016853,56,Back,3770016861,233,130,3770016855,347,,,,,,,,,,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083185,317,1,1,20,44,1oyb7oym5nwzny8vxf03szd2h,1,47.2,100,2022-09-10T16:36:43.626Z,2022-09-11T08:50:23Z,3770016969,141,85.3,3770016965,56,Back,3770016963,107,,3771028737,189,,3770016967,140,35.9,3770016971,212,16.4,3770016973,213,3.9,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083241,318,1,1,20,48,1oyb7oym5nwzny8vxf03szd2h,1,39.2,82.9,2022-09-10T16:36:47.465Z,2022-09-11T08:50:22Z,3772099167,178,,3770017293,140,32.9,3770017297,212,28.5,3770017299,213,4.5,3770017291,56,Back,3770017295,141,42.1,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083281,319,1,1,20,52,1oyb7oym5nwzny8vxf03szd2h,1,38.4,43.5,2022-09-10T16:36:51.047Z,2022-09-11T08:50:21Z,3770017509,212,32.9,3770017513,1,,3770017505,140,55.7,3770017511,213,5.3,3770017503,56,Right,3770017507,141,3.2,3772099367,178,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458496059,1044,83,1,20,56,jb4xejoxjfk5a0a50bo8hvst,1,39.6,93.7,2022-09-10T16:36:55.247Z,2022-09-11T08:50:20Z,3772305425,399,72681,,,,,,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083307,320,1,1,20,56,1oyb7oym5nwzny8vxf03szd2h,0,60.4,6.2,2022-09-10T16:36:55.261Z,2022-09-11T08:50:19Z,3770018379,233,131,3770017647,213,3.0,3770017645,212,4.9,3772099557,178,,3770017639,56,Right,3770018377,236,,3770018383,286,,3770017643,141,7.4,bgzvhtk50gvmq6noheadmc34l,D. Odoi,3770017641,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083371,131,74,1,20,56,jb4xejoxjfk5a0a50bo8hvst,1,39,93,2022-09-10T16:36:55.271Z,2022-09-11T08:50:19Z,3770018029,56,Back,3770018031,285,,3772099809,178,,3770018387,233,320,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083383,132,5,1,20,57,jb4xejoxjfk5a0a50bo8hvst,0,47,101.8,2022-09-10T16:36:56.729Z,2022-09-11T02:53:59Z,3770018753,233,321,3770018083,56,Back,3770018085,347,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083495,321,5,1,20,57,1oyb7oym5nwzny8vxf03szd2h,1,53,-1.8,2022-09-10T16:36:56.729Z,2022-09-11T02:53:58Z,3770018723,347,,3770018721,56,Right,3770018725,233,132,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083527,322,1,1,21,11,1oyb7oym5nwzny8vxf03szd2h,1,52.5,0,2022-09-10T16:37:09.879Z,2022-09-11T08:50:18Z,3770018919,141,13.8,3770018921,212,17.9,3770018915,56,Back,3770018913,107,,3770018917,140,38.9,3770018923,213,2.5,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083565,323,1,1,21,14,1oyb7oym5nwzny8vxf03szd2h,1,38.1,19,2022-09-10T16:37:13.126Z,2022-09-11T08:50:18Z,3770019119,213,1.6,3772100583,178,,3770019115,141,53.9,3770019111,140,37.4,3770019109,56,Back,3770019117,212,23.7,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083655,324,1,1,21,17,1oyb7oym5nwzny8vxf03szd2h,1,39.4,49.2,2022-09-10T16:37:16.599Z,2022-09-11T08:50:17Z,3770019571,213,5.0,3770019565,140,48.0,3770019569,212,31.4,3772100767,178,,3770019567,141,4.9,3770019563,56,Back,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083729,325,1,1,21,24,1oyb7oym5nwzny8vxf03szd2h,1,55.5,7.4,2022-09-10T16:37:23.150Z,2022-09-11T08:50:15Z,3770019913,213,6.0,3770019905,56,Right,3770019909,141,1.7,3772101047,178,,3770019907,140,66.4,3770019911,212,12.1,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083789,326,4,1,21,28,1oyb7oym5nwzny8vxf03szd2h,1,53.4,13.9,2022-09-10T16:37:27.007Z,2022-09-11T08:50:14Z,3770020193,13,,3770020197,152,,3770020589,294,,3770020195,56,Right,3770020423,233,133,3770020201,286,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083813,133,4,1,21,28,jb4xejoxjfk5a0a50bo8hvst,0,46.6,86.1,2022-09-10T16:37:27.008Z,2022-09-11T08:50:14Z,3772101265,178,,3770020301,13,,3770020305,56,Back,3770020309,285,,3770020307,152,,3770020303,294,,3770020435,233,326,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083885,327,1,1,21,38,1oyb7oym5nwzny8vxf03szd2h,1,50.4,15.2,2022-09-10T16:37:37.564Z,2022-09-11T08:50:13Z,3772101565,178,,3770020811,213,5.8,3770020807,141,2.2,3770020805,140,65.3,3770020803,56,Right,3771032661,189,,3770020809,212,18.0,3770020801,152,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,3770020799,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083913,328,1,1,21,40,1oyb7oym5nwzny8vxf03szd2h,1,59.6,5.7,2022-09-10T16:37:39.121Z,2022-09-11T08:50:13Z,3770020925,140,53.7,3770020931,213,2.6,3772101791,178,,3770020929,212,7.4,3770020927,141,11.6,3770020923,56,Right,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083973,329,1,1,21,42,1oyb7oym5nwzny8vxf03szd2h,1,50.8,16.6,2022-09-10T16:37:41.093Z,2022-09-11T08:50:12Z,3770021297,141,37.1,3770021301,213,2.1,3770021293,56,Back,3770021295,140,42.6,3770021299,212,16.4,3772101953,178,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458083987,330,1,1,21,44,1oyb7oym5nwzny8vxf03szd2h,1,43.9,34.4,2022-09-10T16:37:43.184Z,2022-09-11T08:50:12Z,3770021383,140,57.2,3770021387,212,14.2,3770021389,213,0.2,3772102165,178,,3770021385,141,38.0,3770021381,56,Center,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084009,331,1,1,21,45,1oyb7oym5nwzny8vxf03szd2h,1,53.9,36.3,2022-09-10T16:37:44.083Z,2022-09-11T08:50:11Z,3770021507,56,Back,3770021521,141,34.8,3770021513,140,43.4,3772102343,178,,3770021527,212,11.1,3770021533,213,3.2,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084045,332,1,1,21,47,1oyb7oym5nwzny8vxf03szd2h,1,44,38.1,2022-09-10T16:37:46.053Z,2022-09-11T08:50:11Z,3770021761,140,53.2,3770021765,212,35.5,3770021769,1,,3770021767,213,1.3,3770021763,141,88.3,3770021759,56,Left,3772102515,178,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084063,333,1,1,21,51,1oyb7oym5nwzny8vxf03szd2h,1,52.5,91.7,2022-09-10T16:37:50.028Z,2022-09-11T08:50:10Z,3770021871,212,33.2,3772102757,178,,3770021873,213,4.2,3770021865,140,37.2,3770021867,141,49.0,3772556027,1,,3770021863,56,Back,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084115,334,1,1,21,54,1oyb7oym5nwzny8vxf03szd2h,1,38.4,49.8,2022-09-10T16:37:53.221Z,2022-09-11T08:50:10Z,3772102867,178,,3770022125,213,5.1,3770022121,141,6.4,3770022119,140,51.1,3770022123,212,32.4,3770022117,56,Right,3770022127,1,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084177,335,1,1,21,58,1oyb7oym5nwzny8vxf03szd2h,0,52,15.1,2022-09-10T16:37:57.046Z,2022-09-11T08:50:09Z,3772102963,178,,3770022423,56,Center,3770022433,1,,3770022427,141,46.6,3770022429,212,48.7,3770022425,140,93.7,3770022421,155,,3770022431,213,0.5,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084173,134,52,1,22,2,jb4xejoxjfk5a0a50bo8hvst,1,8,53.1,2022-09-10T16:38:01.368Z,2022-09-11T08:50:08Z,3771034673,376,,3772103043,178,,,,,,,,,,,,,,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084377,135,1,1,22,17,jb4xejoxjfk5a0a50bo8hvst,1,16.2,60.7,2022-09-10T16:38:15.956Z,2022-09-11T08:50:08Z,3770023687,141,88.1,3770023683,56,Left,3770023681,199,,3770023685,140,62.9,3770023689,212,52.5,3770023693,1,,3770023691,213,0.4,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084385,136,44,1,22,20,jb4xejoxjfk5a0a50bo8hvst,1,60.4,83.5,2022-09-10T16:38:19.214Z,2022-09-11T09:15:14Z,3770023909,233,336,3770023729,56,Left,3770023731,286,,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084417,336,44,1,22,20,1oyb7oym5nwzny8vxf03szd2h,0,39.6,16.5,2022-09-10T16:38:19.215Z,2022-09-11T08:50:07Z,3770023883,56,Back,3770023943,233,136,3770023885,285,,,,,,,,,,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084411,137,1,1,22,20,jb4xejoxjfk5a0a50bo8hvst,0,60.8,84.8,2022-09-10T16:38:19.224Z,2022-09-11T09:15:15Z,3770023853,212,31.8,3770023855,213,5.9,3770023851,141,67.5,3770023845,3,,3770023849,140,88.9,3770023847,56,Center,3772103645,388,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084439,337,49,1,22,24,1oyb7oym5nwzny8vxf03szd2h,1,15.6,32.8,2022-09-10T16:38:22.803Z,2022-09-11T08:50:06Z,,,,,,,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084457,338,1,1,22,24,1oyb7oym5nwzny8vxf03szd2h,1,15.6,32.8,2022-09-10T16:38:22.809Z,2022-09-11T08:50:06Z,3772103921,178,,3770024087,212,12.9,3770024083,140,5.4,3770024085,141,43.4,3770024081,56,Back,3770024089,213,2.5,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084481,339,1,1,22,25,1oyb7oym5nwzny8vxf03szd2h,1,5.3,42.7,2022-09-10T16:38:24.083Z,2022-09-11T08:50:06Z,3770024207,140,23.2,3770024211,212,24.2,3770024205,56,Back,3770024213,213,0.7,3770024209,141,65.2,3772104089,178,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084513,340,1,1,22,28,1oyb7oym5nwzny8vxf03szd2h,1,24.2,62.6,2022-09-10T16:38:27.487Z,2022-09-11T08:50:05Z,3770024339,141,31.2,3770024341,212,23.7,3770024335,56,Back,3770024343,213,5.2,3770024337,140,33.9,3772104269,178,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084527,341,1,1,22,33,1oyb7oym5nwzny8vxf03szd2h,1,43.7,31.9,2022-09-10T16:38:31.780Z,2022-09-11T08:50:04Z,3770024419,56,Right,3770024425,212,26.8,3770024421,140,67.6,3770024427,213,5.9,3770024423,141,17.9,3772104449,178,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084547,342,1,1,22,34,1oyb7oym5nwzny8vxf03szd2h,1,56.8,21.9,2022-09-10T16:38:32.930Z,2022-09-11T08:50:03Z,3770024509,140,54.4,3770024513,212,12.8,3770024515,213,4.5,3770024511,141,3.4,3770024507,56,Right,3772104663,178,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084563,343,1,1,22,36,1oyb7oym5nwzny8vxf03szd2h,1,53.1,12.8,2022-09-10T16:38:35.666Z,2022-09-11T08:50:03Z,3772104953,178,,3770024625,56,Right,3770024631,212,16.1,3770024629,141,3.7,3770024627,140,67.3,3770024633,213,5.9,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084569,344,1,1,22,38,1oyb7oym5nwzny8vxf03szd2h,1,65.6,0.1,2022-09-10T16:38:37.327Z,2022-09-11T08:50:02Z,3772105099,178,,3770024695,56,Right,3770024703,213,2.6,3770024699,141,5.6,3770024697,140,59.0,3770024701,212,7.9,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084603,345,1,1,22,40,1oyb7oym5nwzny8vxf03szd2h,1,55.4,3.1,2022-09-10T16:38:39.012Z,2022-09-11T08:50:01Z,3770024803,212,23.7,3770024799,140,45.3,3772105301,178,,3770024801,141,34.2,3770024805,213,2.0,3770024797,56,Back,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458471621,1554,43,1,22,41,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-09-10T16:38:39.792Z,2022-09-11T03:38:52Z,3772184843,144,82,3772184727,178,0,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084651,346,1,1,22,44,1oyb7oym5nwzny8vxf03szd2h,1,47.7,43.3,2022-09-10T16:38:43.448Z,2022-09-11T08:50:00Z,3770025067,56,Right,3772105531,178,,3770025069,140,58.4,3770025073,212,25.6,3770025071,141,9.4,3770025075,213,5.2,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084729,347,1,1,22,48,1oyb7oym5nwzny8vxf03szd2h,1,59.1,9.8,2022-09-10T16:38:47.575Z,2022-09-11T08:49:58Z,3770025391,140,71.6,3770025395,212,14.2,3772105669,178,,3770025397,213,5.9,3770025393,141,2.0,3770025389,56,Right,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084769,348,1,1,22,53,1oyb7oym5nwzny8vxf03szd2h,1,64.5,17.7,2022-09-10T16:38:52.401Z,2022-09-11T08:49:57Z,3770025597,212,18.1,3770025593,140,47.7,3770025595,141,23.9,3770025599,213,2.9,3770025589,56,Back,3772105855,178,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084757,138,43,1,22,56,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-09-10T16:38:55.129Z,2022-09-10T16:39:08Z,3770025539,56,Back,3770025541,285,0,3770026363,144,7,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084799,349,1,1,22,56,1oyb7oym5nwzny8vxf03szd2h,1,48.8,36.3,2022-09-10T16:38:55.753Z,2022-09-11T08:49:56Z,3770025733,140,43.9,3772105999,178,,3770025737,212,25.2,3770025739,213,1.8,3770025731,56,Back,3770025735,141,72.6,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084831,350,1,1,22,59,1oyb7oym5nwzny8vxf03szd2h,1,45,70.3,2022-09-10T16:38:58.355Z,2022-09-11T08:49:55Z,3770025897,213,0.7,3772106163,178,,3770025893,212,21.4,3770025883,56,Left,3770025887,140,60.0,3770025889,141,91.5,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084849,351,1,1,23,0,1oyb7oym5nwzny8vxf03szd2h,1,53.6,82.8,2022-09-10T16:38:59.714Z,2022-09-11T08:49:54Z,3772106333,178,,3770026017,140,60.1,3770026023,213,5.4,3770026015,56,Center,3770026019,141,70.3,3770026021,212,10.9,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084863,352,1,1,23,2,1oyb7oym5nwzny8vxf03szd2h,1,53.2,69.3,2022-09-10T16:39:01.182Z,2022-09-11T08:49:54Z,3772106587,178,,3770026103,141,78.4,3770026097,56,Back,3770026107,213,2.8,3770026105,212,16.8,3770026101,140,38.3,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084881,353,1,1,23,4,1oyb7oym5nwzny8vxf03szd2h,1,40.2,72.6,2022-09-10T16:39:03.568Z,2022-09-11T08:49:53Z,3770026227,213,0.5,3770026223,141,88.1,3770026219,56,Left,3770026221,140,58.2,3770026225,212,21.6,3772106761,178,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084925,354,1,1,23,6,1oyb7oym5nwzny8vxf03szd2h,1,53.9,86.2,2022-09-10T16:39:05.632Z,2022-09-11T08:49:52Z,3770026469,141,92.0,3770026465,140,79.9,3770026461,56,Left,3770026473,212,27.6,3772106909,178,,3770026477,213,0.1,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458472153,1581,43,1,23,8,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2022-09-10T16:39:07.246Z,2022-09-11T03:40:34Z,3772187407,144,82,3772187313,178,0,,,,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084955,355,1,1,23,10,1oyb7oym5nwzny8vxf03szd2h,0,69.3,87.6,2022-09-10T16:39:08.791Z,2022-09-11T08:49:51Z,3772107105,178,,3770026633,212,16.6,3770026627,56,Left,3770026667,233,139,3770026629,140,85.0,3770026665,236,,3770026635,213,0.1,3770026631,141,90.8,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,3770026671,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084959,139,74,1,23,10,jb4xejoxjfk5a0a50bo8hvst,1,28.4,13.6,2022-09-10T16:39:08.966Z,2022-09-11T08:49:51Z,3772107311,178,,3770026657,56,Back,3770026675,233,355,3770026661,285,,,,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084965,140,49,1,23,12,jb4xejoxjfk5a0a50bo8hvst,1,24.2,6.4,2022-09-10T16:39:11.689Z,2022-09-11T08:49:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458084993,141,50,1,23,13,jb4xejoxjfk5a0a50bo8hvst,1,24.4,7,2022-09-10T16:39:11.801Z,2022-09-11T08:49:49Z,3770027671,285,,3770026805,56,Back,3770028051,233,358,,,,,,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458085145,358,7,1,23,13,1oyb7oym5nwzny8vxf03szd2h,1,75.6,93,2022-09-10T16:39:11.851Z,2022-09-11T08:49:49Z,3770027703,286,,3772108247,178,,3771041231,384,,3770028027,233,141,3770027701,56,Left,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458269511,1171,49,1,23,14,1oyb7oym5nwzny8vxf03szd2h,1,81.3,90.3,2022-09-10T16:39:13.250Z,2022-09-11T08:49:49Z,,,,,,,,,,,,,,,,,,,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458269703,1172,3,1,23,14,1oyb7oym5nwzny8vxf03szd2h,0,81.7,90.1,2022-09-10T16:39:13.323Z,2022-09-11T08:49:48Z,3771043317,465,,3771043313,56,Left,3771043315,286,,3771043319,467,1acbm9228tfggjx7htxjtcvrp,3772108761,178,,,,,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458085049,357,4,1,23,14,1oyb7oym5nwzny8vxf03szd2h,1,83.7,88.3,2022-09-10T16:39:13.485Z,2022-09-11T08:49:48Z,3771044621,294,,3770027117,13,,3770027131,233,142,3770027125,286,,3770027121,152,,3770027119,56,Left,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458085031,142,4,1,23,14,jb4xejoxjfk5a0a50bo8hvst,0,16.3,11.7,2022-09-10T16:39:13.486Z,2022-09-11T08:49:48Z,3770027037,152,,3770027149,233,357,3770027033,13,,3770027041,285,,3772108947,178,,3770027035,56,Back,3771044407,294,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
