id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2506930731,3,43,1,0,12,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-02-12T12:32:47.109Z,2023-02-12T12:33:03Z,4028050211,56,Back,4028050219,213,6.2,4028051059,144,1,4028050213,140,47.8,4028050217,212,8.2,4028050215,141,91.5,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506930785,5,1,1,0,15,89xivtxk59uzvhdsd6miao6tm,0,56.1,94.1,2023-02-12T12:32:49.288Z,2023-02-13T08:35:44Z,4028050473,140,90.4,4028050479,213,6.1,4030202203,178,,4028050471,56,Left,4028050475,141,85.1,4028050481,1,,4028050477,212,36.5,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506930807,8,59,1,0,18,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-02-12T12:32:52.671Z,2023-02-13T08:35:43Z,4028050601,56,Back,,,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506930843,9,1,1,0,18,7zibyotq1x1hq6pmgibhr0e6s,0,12.8,15.9,2023-02-12T12:32:52.684Z,2023-02-13T08:35:43Z,4028050791,1,,4028050787,212,50.6,4028050785,141,0.0,4028050781,56,Right,4030202367,178,,4028050777,157,,4028050789,213,6.0,4028050783,140,59.6,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506930985,6,5,1,0,23,89xivtxk59uzvhdsd6miao6tm,1,41.2,101.8,2023-02-12T12:32:57.454Z,2023-02-13T00:07:23Z,4028051443,347,,4028051463,233,10,4028051441,56,Back,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506930851,10,5,1,0,23,7zibyotq1x1hq6pmgibhr0e6s,0,58.8,-1.8,2023-02-12T12:32:57.454Z,2023-02-13T00:07:23Z,4028050811,56,Right,4028050813,347,,4028051467,233,6,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931017,7,1,1,0,34,89xivtxk59uzvhdsd6miao6tm,1,42.3,100,2023-02-12T12:33:08.340Z,2023-02-13T08:35:42Z,4028051593,212,6.7,4028051585,107,,4028051591,141,94.4,4028051587,56,Back,4028051595,213,5.4,4028051589,140,46.5,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931027,8,1,1,0,35,89xivtxk59uzvhdsd6miao6tm,1,44.9,88.7,2023-02-12T12:33:09.267Z,2023-02-13T08:35:42Z,4028051631,141,98.1,4028051629,140,45.7,4028051633,212,6.4,4028051637,213,1.4,4028051627,56,Back,4030202469,178,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931059,9,1,1,0,36,89xivtxk59uzvhdsd6miao6tm,0,42.1,95.6,2023-02-12T12:33:10.422Z,2023-02-13T08:35:41Z,4028051791,212,29.8,4028051787,140,70.4,4028051785,56,Left,4028051793,213,6.2,4028051789,141,93.2,4028051783,155,,4030202545,178,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931053,11,8,1,0,38,7zibyotq1x1hq6pmgibhr0e6s,1,38.1,21.7,2023-02-12T12:33:12.546Z,2023-02-13T08:35:41Z,4029499105,384,,4030202719,388,,4028051761,56,Back,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931141,10,1,1,0,39,89xivtxk59uzvhdsd6miao6tm,0,56.8,84.5,2023-02-12T12:33:13.448Z,2023-02-13T08:35:40Z,4028052211,56,Left,4028053041,212,13.8,4028053039,141,82.8,4028053035,140,69.9,4030202933,388,,4028053043,213,6.2,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931149,12,1,1,0,41,7zibyotq1x1hq6pmgibhr0e6s,1,40.6,38.3,2023-02-12T12:33:15.382Z,2023-02-13T08:35:40Z,4028052249,212,35.3,4028052243,56,Back,4028052251,213,2.8,4028052253,1,,4028052245,140,8.6,4028052247,141,54.0,4030203123,178,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931151,13,49,1,0,45,7zibyotq1x1hq6pmgibhr0e6s,1,9.4,56.3,2023-02-12T12:33:19.546Z,2023-02-13T08:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931209,14,1,1,0,45,7zibyotq1x1hq6pmgibhr0e6s,1,9.5,56.2,2023-02-12T12:33:19.586Z,2023-02-13T08:35:39Z,4028052547,212,25.7,4028052545,141,85.4,4028052541,56,Back,4028052549,213,0.9,4030203273,178,,4028052543,140,25.1,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931243,15,1,1,0,49,7zibyotq1x1hq6pmgibhr0e6s,1,25.6,88.2,2023-02-12T12:33:23.448Z,2023-02-13T08:35:38Z,4028052697,212,12.1,4028052695,141,73.6,4030203305,178,,4028052691,56,Back,4028052693,140,32.2,4028052699,213,5.3,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931287,16,1,1,0,50,7zibyotq1x1hq6pmgibhr0e6s,1,30.8,70.1,2023-02-12T12:33:24.301Z,2023-02-13T08:35:37Z,4028052957,213,2.5,4030203341,178,,4028052955,212,25.2,4028052951,140,11.8,4028052949,56,Back,4028052953,141,92.7,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931329,17,1,1,0,54,7zibyotq1x1hq6pmgibhr0e6s,1,14.3,97.3,2023-02-12T12:33:29.135Z,2023-02-13T08:35:36Z,4028053191,56,Back,4028053199,213,5.6,4028053193,140,26.3,4028053197,212,16.6,4030203425,178,,4028053195,141,81.5,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507347363,960,83,1,0,56,89xivtxk59uzvhdsd6miao6tm,1,73.1,18.4,2023-02-12T12:33:30.744Z,2023-02-13T08:35:35Z,4030229579,399,578612,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931339,18,1,1,0,56,7zibyotq1x1hq6pmgibhr0e6s,0,27,81.6,2023-02-12T12:33:30.777Z,2023-02-13T08:35:35Z,4028054167,213,0.7,4028054165,212,21.2,4030203569,178,,4028054161,140,42.7,4028053243,56,Back,4028054163,141,100.0,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931509,11,5,1,1,0,89xivtxk59uzvhdsd6miao6tm,1,56.7,-1.7,2023-02-12T12:33:34.299Z,2023-02-13T00:08:20Z,4028054147,233,19,4028054123,56,Right,4028054125,347,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931411,19,5,1,1,0,7zibyotq1x1hq6pmgibhr0e6s,0,43.3,101.7,2023-02-12T12:33:34.299Z,2023-02-13T00:08:20Z,4028053639,347,,4028054197,233,11,4028053637,56,Back,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931541,12,1,1,1,7,89xivtxk59uzvhdsd6miao6tm,1,50.3,0,2023-02-12T12:33:41.487Z,2023-02-13T08:35:34Z,4028054297,140,37.0,4028054295,56,Back,4028054503,189,,4028054301,212,17.4,4028054303,213,2.5,4028054299,141,13.8,4028054293,107,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931575,13,1,1,1,11,89xivtxk59uzvhdsd6miao6tm,1,28.4,17.7,2023-02-12T12:33:45.444Z,2023-02-13T08:35:33Z,4028054463,213,5.8,4028054457,141,5.8,4028054461,212,17.9,4028054455,140,43.6,4030203693,178,,4028054453,56,Back,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931661,14,1,1,1,15,89xivtxk59uzvhdsd6miao6tm,1,47.3,6,2023-02-12T12:33:50.193Z,2023-02-13T08:35:31Z,4028054835,213,2.5,4028054827,56,Back,4028054833,212,21.2,4028054831,141,24.7,4028054829,140,31.1,4030203749,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931721,15,1,1,1,18,89xivtxk59uzvhdsd6miao6tm,1,35,25.8,2023-02-12T12:33:52.415Z,2023-02-13T08:35:30Z,4028055105,213,1.4,4028055097,56,Back,4028055103,212,30.5,4030203791,178,,4028055101,141,70.2,4028055099,140,39.3,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931751,16,1,1,1,21,89xivtxk59uzvhdsd6miao6tm,1,38.7,67.9,2023-02-12T12:33:55.262Z,2023-02-13T08:35:30Z,4028055225,140,53.5,4028055229,141,94.5,4028055223,56,Left,4028055231,212,23.8,4028055233,213,0.9,4030203915,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931823,17,1,1,1,23,89xivtxk59uzvhdsd6miao6tm,1,50.8,89.8,2023-02-12T12:33:57.364Z,2023-02-13T08:35:29Z,4028055515,56,Left,4028055517,140,52.7,4030203989,178,,4028055521,212,4.7,4028055519,141,83.5,4028055523,213,5.1,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931853,18,1,1,1,27,89xivtxk59uzvhdsd6miao6tm,1,44.8,59,2023-02-12T12:34:01.618Z,2023-02-13T08:35:27Z,4028055659,141,28.3,4028055655,56,Back,4028055661,212,21.4,4030204099,178,,4028055657,140,40.5,4028055663,213,4.5,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931899,19,1,1,1,30,89xivtxk59uzvhdsd6miao6tm,1,38.8,35.2,2023-02-12T12:34:04.206Z,2023-02-13T08:35:26Z,4030204167,178,,4028055853,212,28.3,4028055849,140,56.6,4028055851,141,4.0,4028055855,213,5.4,4028055845,56,Right,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931927,20,1,1,1,32,89xivtxk59uzvhdsd6miao6tm,1,62,2.7,2023-02-12T12:34:07.004Z,2023-02-13T08:35:25Z,4028055997,212,10.7,4028055995,141,16.2,4030204205,178,,4028055989,155,,4028055991,56,Right,4028055999,213,1.0,4028055993,140,67.3,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931931,21,1,1,1,33,89xivtxk59uzvhdsd6miao6tm,1,68.7,13.5,2023-02-12T12:34:08.028Z,2023-02-13T08:35:25Z,4028056043,140,96.2,4028056049,213,6.3,4030204337,178,,4028056041,56,Right,4028056039,168,,4028056045,141,12.6,4028056047,212,28.9,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931967,22,1,1,1,36,89xivtxk59uzvhdsd6miao6tm,0,88.8,18.8,2023-02-12T12:34:10.644Z,2023-02-13T08:35:25Z,4028056239,140,91.7,4028056241,141,28.9,4028056233,2,,4029519805,386,,4030204481,178,,4028056243,212,7.5,4029519807,20,,4029519803,225,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,4028056245,213,1.2,4028056237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931941,20,8,1,1,36,7zibyotq1x1hq6pmgibhr0e6s,1,10.5,67.3,2023-02-12T12:34:11.099Z,2023-02-13T08:35:24Z,4028056085,56,Back,4030204555,178,,4029599411,385,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931981,21,61,1,1,37,7zibyotq1x1hq6pmgibhr0e6s,1,7.1,75.3,2023-02-12T12:34:12.051Z,2023-02-13T08:35:24Z,4028056281,56,Back,4030204911,178,,,,,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932019,23,61,1,1,38,89xivtxk59uzvhdsd6miao6tm,1,94.2,24.1,2023-02-12T12:34:12.300Z,2023-02-13T08:35:23Z,4028056427,56,Center,4030205435,178,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931999,22,49,1,1,40,7zibyotq1x1hq6pmgibhr0e6s,1,5.4,71.7,2023-02-12T12:34:14.257Z,2023-02-13T08:35:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932027,23,1,1,1,42,7zibyotq1x1hq6pmgibhr0e6s,0,3.9,86.2,2023-02-12T12:34:16.864Z,2023-02-13T08:35:21Z,4028056461,141,90.5,4028056455,155,,4028056457,56,Back,4030205685,178,,4028056463,212,26.2,4028056459,140,28.7,4028056465,213,0.1,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932059,24,1,1,1,44,89xivtxk59uzvhdsd6miao6tm,0,65.2,11.5,2023-02-12T12:34:18.647Z,2023-02-13T08:35:21Z,4028056611,212,7.7,4028056609,141,12.3,4028056613,213,0.1,4028056607,140,72.5,4030205769,178,,4028056605,56,Right,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932043,24,61,1,1,44,7zibyotq1x1hq6pmgibhr0e6s,1,31.7,84.4,2023-02-12T12:34:19.125Z,2023-02-13T08:35:20Z,4030205861,178,,4030205859,21,,4028056535,56,Back,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932105,25,49,1,1,45,89xivtxk59uzvhdsd6miao6tm,1,70,22.5,2023-02-12T12:34:20.090Z,2023-02-13T08:35:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932075,25,43,1,1,46,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-02-12T12:34:20.573Z,2023-02-12T19:14:43Z,4029604515,144,74,4028056683,285,0,4028056725,233,24,4028056681,56,Back,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932111,26,1,1,1,47,89xivtxk59uzvhdsd6miao6tm,0,68.9,14.6,2023-02-12T12:34:21.377Z,2023-02-13T08:35:19Z,4028056817,141,11.6,4028246933,233,416,4028246931,236,,4028056815,140,73.4,4030206455,178,,4028246937,286,,4028056813,56,Right,4028056821,213,5.9,9pvc7e65cfgtuipfen5zt463t,M. Trésor,4028056819,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972825,416,74,1,1,47,7zibyotq1x1hq6pmgibhr0e6s,1,31.2,86.5,2023-02-12T12:34:21.421Z,2023-02-13T08:35:19Z,4028246911,56,Back,4030206491,178,,4028246939,233,26,4028246913,285,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506972937,417,45,1,1,48,7zibyotq1x1hq6pmgibhr0e6s,0,32.3,91.7,2023-02-12T12:34:22.462Z,2023-02-13T08:35:18Z,4028247457,56,Back,4028247895,233,424,4028247459,285,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506973005,424,3,1,1,48,89xivtxk59uzvhdsd6miao6tm,1,67.7,8.3,2023-02-12T12:34:22.462Z,2023-02-13T08:35:17Z,4028247877,233,417,4028247745,56,Right,4028247747,286,,4030206547,178,,4029601187,464,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
