id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/14/value,assist
2451718819,200,44,1,23,18,bw9wm8pqfzcchumhiwdt2w15c,1,45.3,67.1,2022-08-27T16:38:57.175Z,2022-08-28T09:48:50Z,3736090055,56,Back,3736090115,233,174,3736090059,285,,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451718809,174,44,1,23,18,2b57rbw94i9ohnbch52owvqtq,0,54.7,32.9,2022-08-27T16:38:57.176Z,2022-08-28T09:48:50Z,3736090025,56,Center,3736090027,286,,3736090155,233,200,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451718867,201,1,1,23,18,bw9wm8pqfzcchumhiwdt2w15c,1,44.9,67.9,2022-08-27T16:38:57.218Z,2022-08-28T09:48:49Z,3736090303,140,52.9,3736090301,56,Center,3736090305,141,50.6,3736090307,212,14.5,3736090297,3,,3736090309,213,5.3,3738661841,388,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451718879,202,44,1,23,21,bw9wm8pqfzcchumhiwdt2w15c,1,53.6,54.4,2022-08-27T16:38:59.459Z,2022-08-28T09:48:49Z,3736090591,233,175,3736090353,286,,3736090351,56,Center,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451718911,175,44,1,23,21,2b57rbw94i9ohnbch52owvqtq,0,46.4,45.6,2022-08-27T16:38:59.460Z,2022-08-28T09:48:49Z,3736090521,56,Back,3736090523,285,,3736090611,233,202,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451718885,203,1,1,23,21,bw9wm8pqfzcchumhiwdt2w15c,1,53.6,54.5,2022-08-27T16:38:59.473Z,2022-08-28T09:48:39Z,3736090379,213,5.5,3738662191,388,,3736090369,3,,3736090373,140,61.4,3736090371,56,Center,3736090375,141,41.6,3736090377,212,12.0,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451718919,204,1,1,23,22,bw9wm8pqfzcchumhiwdt2w15c,0,60.2,48,2022-08-27T16:39:00.958Z,2022-08-28T09:48:39Z,3736090553,140,67.1,3736090551,56,Center,3736090555,141,62.9,3736090557,212,12.5,3736090559,213,1.0,3738662483,388,,3736090549,3,,,,,cinzr4hnryu433l6z40j5x49h,Mario González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451718943,176,1,1,23,24,2b57rbw94i9ohnbch52owvqtq,0,36,35.8,2022-08-27T16:39:02.861Z,2022-08-28T09:48:39Z,3736090659,140,40.7,3736090663,212,18.6,3736090661,141,9.4,3736090665,213,5.0,3738662621,178,,3736090657,56,Back,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451718947,205,8,1,23,25,bw9wm8pqfzcchumhiwdt2w15c,1,59.4,84,2022-08-27T16:39:04.098Z,2022-08-28T09:48:38Z,3736090689,56,Left,3738662731,178,,3736976541,383,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719087,177,12,1,23,27,2b57rbw94i9ohnbch52owvqtq,1,25.7,15.7,2022-08-27T16:39:06.240Z,2022-08-28T09:48:38Z,3736091493,56,Back,3738662957,389,,3736091495,140,25.6,3736091501,213,4.7,3736091497,141,0.0,3736091499,212,12.0,3736091571,167,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719093,178,5,1,23,29,2b57rbw94i9ohnbch52owvqtq,0,27.4,-1.7,2022-08-27T16:39:07.487Z,2022-08-28T03:34:02Z,3736091543,347,,3736091541,56,Back,3736092231,233,206,,,,,,,,,,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719211,206,5,1,23,29,bw9wm8pqfzcchumhiwdt2w15c,1,72.6,101.7,2022-08-27T16:39:07.487Z,2022-08-28T03:34:01Z,3736092223,233,178,3736092221,347,,3736092219,56,Left,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719225,207,1,1,23,41,bw9wm8pqfzcchumhiwdt2w15c,1,69.1,100,2022-08-27T16:39:20.127Z,2022-08-28T09:48:38Z,3736092289,213,5.7,3736092279,107,,3736092283,140,76.1,3736092285,141,93.3,3736092281,56,Left,3736092287,212,9.1,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719253,208,1,1,23,42,bw9wm8pqfzcchumhiwdt2w15c,1,74.7,98.4,2022-08-27T16:39:20.966Z,2022-08-28T09:48:37Z,3736092457,212,10.4,3736092453,140,65.0,3736092455,141,95.4,3736092449,56,Left,3738663869,178,,3736092459,213,3.3,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719287,209,1,1,23,44,bw9wm8pqfzcchumhiwdt2w15c,1,63.6,96.1,2022-08-27T16:39:23.161Z,2022-08-28T09:48:37Z,3736092657,213,3.3,3736092651,140,47.5,3736092655,212,17.1,3736092653,141,92.4,3736092649,56,Back,3738663965,178,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719339,210,1,1,23,47,bw9wm8pqfzcchumhiwdt2w15c,1,43.3,90.2,2022-08-27T16:39:25.473Z,2022-08-28T09:48:36Z,3736093003,56,Back,3736093005,140,42.1,3738664077,178,,3736093011,213,4.7,3736093007,141,50.6,3736093009,212,27.0,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719375,211,1,1,23,50,bw9wm8pqfzcchumhiwdt2w15c,1,47.1,47,2022-08-27T16:39:29.052Z,2022-08-28T09:48:35Z,3738664147,178,,3736093231,1,,3736093229,213,0.5,3736093227,212,52.1,3736093221,56,Left,3736093219,155,,3736093225,141,86.0,3736093223,140,89.8,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719475,212,1,1,23,53,bw9wm8pqfzcchumhiwdt2w15c,1,86.4,87,2022-08-27T16:39:31.807Z,2022-08-28T09:48:35Z,3736093731,141,83.6,3736093745,213,3.4,3736093717,3,,3736093721,56,Left,3738664327,178,,3736093739,212,10.4,3736093727,140,76.7,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719597,179,45,1,23,57,2b57rbw94i9ohnbch52owvqtq,0,18.5,9.4,2022-08-27T16:39:35.674Z,2022-08-28T09:48:34Z,3736094185,56,Back,3736095131,233,213,3736094187,285,,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719593,213,3,1,23,57,bw9wm8pqfzcchumhiwdt2w15c,1,81.5,90.6,2022-08-27T16:39:35.674Z,2022-08-28T09:48:33Z,3738664605,178,,3736978491,464,,3736094175,286,,3736094171,56,Left,3736095117,233,179,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719617,214,1,1,24,2,bw9wm8pqfzcchumhiwdt2w15c,1,94.5,99.6,2022-08-27T16:39:40.988Z,2022-08-28T09:48:32Z,3736094285,213,3.4,3736094281,141,94.5,3736094283,212,14.0,3736094277,56,Left,3736094279,140,81.6,3738664743,178,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719621,215,1,1,24,4,bw9wm8pqfzcchumhiwdt2w15c,1,82.8,97.7,2022-08-27T16:39:42.883Z,2022-08-28T09:48:31Z,3736094321,213,3.9,3736094319,212,13.4,3738664789,178,,3736094315,140,73.2,3736094313,56,Left,3736094317,141,84.7,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719631,216,1,1,24,5,bw9wm8pqfzcchumhiwdt2w15c,0,77.5,81.8,2022-08-27T16:39:43.517Z,2022-08-28T09:48:31Z,3736094367,213,5.5,3736094359,56,Center,3736094363,141,68.7,3736094361,140,86.1,3736094365,212,12.7,3738665023,178,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452202571,1128,43,1,24,5,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-27T16:39:44.312Z,2022-08-28T04:30:25Z,3738768769,178,0,3738768855,144,82,,,,,,,,,,,,,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719717,180,12,1,24,6,2b57rbw94i9ohnbch52owvqtq,1,15.9,27.3,2022-08-27T16:39:44.448Z,2022-08-28T09:48:30Z,3736094859,56,Back,3736094867,213,5.4,3738665247,178,,3736094865,212,17.7,3736094861,140,27.0,3736094863,141,7.7,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719723,181,61,1,24,8,2b57rbw94i9ohnbch52owvqtq,0,27.1,13.8,2022-08-27T16:39:46.508Z,2022-08-28T09:48:30Z,3736094893,56,Back,3738665629,21,,3738665631,178,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719739,218,1,1,24,10,bw9wm8pqfzcchumhiwdt2w15c,1,67.2,95.3,2022-08-27T16:39:48.604Z,2022-08-28T09:48:30Z,3738665851,178,,3736094961,212,16.1,3736094963,213,3.8,3736094949,56,Left,3736094953,140,54.9,3736094957,141,81.2,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719713,217,43,1,24,11,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-08-27T16:39:49.759Z,2022-08-27T19:20:38Z,3736983489,144,49,,,,,,,,,,,,,,,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719773,219,1,1,24,13,bw9wm8pqfzcchumhiwdt2w15c,1,55,85,2022-08-27T16:39:51.543Z,2022-08-28T09:48:29Z,3738666049,178,,3736095197,141,55.4,3736095201,212,22.2,3736095195,140,64.0,3736095203,213,5.2,3736095193,56,Center,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719799,220,1,1,24,14,bw9wm8pqfzcchumhiwdt2w15c,1,59.7,60.3,2022-08-27T16:39:52.835Z,2022-08-28T09:48:28Z,3736095349,56,Back,3736095357,213,3.8,3738666201,178,,3736095353,141,48.1,3736095355,212,14.2,3736095351,140,48.7,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719833,221,1,1,24,17,bw9wm8pqfzcchumhiwdt2w15c,1,48.1,52.7,2022-08-27T16:39:55.434Z,2022-08-28T09:48:28Z,3738666343,178,,3736095539,213,1.3,3736095533,140,53.2,3736095535,141,76.9,3736095531,56,Center,3736095537,212,17.3,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719877,222,1,1,24,19,bw9wm8pqfzcchumhiwdt2w15c,1,54.5,78.6,2022-08-27T16:39:57.995Z,2022-08-28T09:48:27Z,3736095799,212,19.0,3736095793,56,Left,3736095795,140,68.0,3736095801,213,0.7,3738666465,178,,3736095797,141,97.1,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719903,223,1,1,24,22,bw9wm8pqfzcchumhiwdt2w15c,1,70.2,96.6,2022-08-27T16:40:01.270Z,2022-08-28T09:48:25Z,3736095927,141,98.1,3736095923,140,80.2,3736095919,56,Left,3736095931,212,10.5,3738666613,178,,3736095935,213,0.1,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452202767,1449,43,1,24,23,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-08-27T16:40:02.081Z,2022-08-28T06:55:35Z,3738769809,178,0,3738966489,144,82,,,,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719957,224,1,1,24,24,bw9wm8pqfzcchumhiwdt2w15c,1,74.4,99.1,2022-08-27T16:40:03.247Z,2022-08-28T09:48:25Z,3736984461,4,,3736096299,56,Center,3738666805,178,,3736096307,213,5.6,3736096303,141,72.9,3736096301,140,97.3,3736096305,212,29.9,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451719999,225,1,1,24,30,bw9wm8pqfzcchumhiwdt2w15c,1,91,90.6,2022-08-27T16:40:09.081Z,2022-08-28T09:48:24Z,3738666957,178,,3736096549,213,1.0,3736096547,212,3.8,3736096543,140,92.9,3736096545,141,95.3,3736096541,56,Left,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720001,226,3,1,24,32,bw9wm8pqfzcchumhiwdt2w15c,0,94.6,95.7,2022-08-27T16:40:10.444Z,2022-08-28T09:48:23Z,3736985549,464,,3736096787,233,182,3738667331,178,,3736096555,286,,3736096553,56,Left,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720019,182,7,1,24,32,2b57rbw94i9ohnbch52owvqtq,1,5.4,4.3,2022-08-27T16:40:11.078Z,2022-08-28T09:48:22Z,3736096679,56,Back,3738667415,178,,3736096681,285,,3736096745,233,226,3736985327,385,,3736096677,167,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720023,183,5,1,24,33,2b57rbw94i9ohnbch52owvqtq,0,3.4,-1.5,2022-08-27T16:40:11.592Z,2022-08-28T03:36:08Z,3736097303,233,227,3736096713,347,,3736096711,56,Back,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720125,227,5,1,24,33,bw9wm8pqfzcchumhiwdt2w15c,1,96.6,101.5,2022-08-27T16:40:11.592Z,2022-08-28T03:36:08Z,3736097259,347,,3736097273,233,183,3736097257,56,Left,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720133,228,1,1,24,42,bw9wm8pqfzcchumhiwdt2w15c,1,88.7,100,2022-08-27T16:40:20.586Z,2022-08-28T09:48:22Z,3736097309,56,Left,3736097317,213,5.2,3736097313,141,89.9,3736097311,140,92.9,3736097307,107,,3736097315,212,9.3,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720151,229,1,1,24,42,bw9wm8pqfzcchumhiwdt2w15c,1,87.4,92.8,2022-08-27T16:40:21.304Z,2022-08-28T09:48:21Z,3736097399,56,Left,3738667805,178,,3736097407,213,0.5,3736097403,141,96.5,3736097401,140,92.1,3736097405,212,5.5,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720165,230,1,1,24,43,bw9wm8pqfzcchumhiwdt2w15c,1,86.4,99.5,2022-08-27T16:40:22.255Z,2022-08-28T09:48:21Z,3736097489,141,92.7,3738667895,178,,3736097487,140,74.6,3736097485,56,Left,3736097493,213,3.5,3736097491,212,13.2,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720185,231,1,1,24,46,bw9wm8pqfzcchumhiwdt2w15c,1,65.5,82.7,2022-08-27T16:40:25.221Z,2022-08-28T09:48:20Z,3736097599,140,54.3,3736097605,213,4.2,3736097601,141,54.9,3736097603,212,22.3,3736097597,56,Center,3738667969,178,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720225,232,1,1,24,48,bw9wm8pqfzcchumhiwdt2w15c,1,56.2,55.3,2022-08-27T16:40:26.840Z,2022-08-28T09:48:20Z,3736097827,56,Left,3738668135,178,,3736097835,213,1.5,3736097831,141,82.1,3736097829,140,57.4,3736097833,212,18.3,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720251,233,1,1,24,51,bw9wm8pqfzcchumhiwdt2w15c,1,57.2,80.5,2022-08-27T16:40:29.864Z,2022-08-28T09:48:19Z,3736097969,56,Center,3738668279,178,,3736097975,212,27.2,3736097971,140,82.2,3736097973,141,70.3,3736097977,213,6.0,3736097967,155,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720255,234,1,1,24,53,bw9wm8pqfzcchumhiwdt2w15c,1,82.7,76.5,2022-08-27T16:40:31.568Z,2022-08-28T09:48:19Z,3736098001,140,74.5,3738668501,21,,3736098005,212,10.1,3736098003,141,68.7,3738668497,178,,3736098015,156,,3736098007,213,3.7,3736097999,56,Center,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720265,235,1,1,24,53,bw9wm8pqfzcchumhiwdt2w15c,0,78.5,76.5,2022-08-27T16:40:32.040Z,2022-08-28T09:48:18Z,3736098059,213,5.4,3738668671,178,,3736098047,140,85.7,3736098051,141,63.7,3736098055,212,11.5,3736098043,56,Center,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720329,184,1,1,24,54,2b57rbw94i9ohnbch52owvqtq,1,16.6,28.2,2022-08-27T16:40:32.824Z,2022-08-28T09:48:18Z,3736098343,157,,3736098357,212,25.6,3738668797,178,,3736098347,56,Back,3736098353,141,53.0,3736098361,213,0.7,3736098363,1,,3736098349,140,34.9,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720337,185,49,1,24,57,2b57rbw94i9ohnbch52owvqtq,1,33.1,46.6,2022-08-27T16:40:35.675Z,2022-08-28T09:48:18Z,,,,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720373,186,1,1,24,58,2b57rbw94i9ohnbch52owvqtq,1,30.1,42.3,2022-08-27T16:40:37.263Z,2022-08-28T09:48:17Z,3736098513,141,34.0,3736098511,140,39.3,3736098515,212,11.2,3738669283,178,,3736098517,213,5.8,3736098509,56,Back,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720489,187,1,1,25,0,2b57rbw94i9ohnbch52owvqtq,1,35.8,29,2022-08-27T16:40:38.888Z,2022-08-28T09:48:16Z,3736099039,213,0.3,3736099031,56,Back,3736099035,141,35.2,3736099033,140,48.5,3738669589,178,,3736099037,212,14.0,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720543,188,1,1,25,6,2b57rbw94i9ohnbch52owvqtq,1,77,38.7,2022-08-27T16:40:45.225Z,2022-08-28T09:48:14Z,3736099207,56,Center,3736099211,141,32.1,3738669687,178,,3736099215,213,6.0,3736099213,212,17.8,3736099209,140,93.4,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452203127,1135,67,1,25,8,2b57rbw94i9ohnbch52owvqtq,1,93.8,32.1,2022-08-27T16:40:47.290Z,2022-08-28T09:48:14Z,3738771683,233,1460,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452203125,1460,67,1,25,8,bw9wm8pqfzcchumhiwdt2w15c,0,6.2,67.9,2022-08-27T16:40:47.291Z,2022-08-28T09:48:14Z,3738771709,233,1135,,,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720545,189,1,1,25,8,2b57rbw94i9ohnbch52owvqtq,0,93.6,30.8,2022-08-27T16:40:47.317Z,2022-08-28T09:48:13Z,3736100263,141,38.0,3736100317,233,236,3736100261,140,94.0,3736100265,212,4.9,3736100329,286,,3736100311,236,,3736100267,213,1.5,3738669807,178,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,3736099225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720547,236,74,1,25,8,bw9wm8pqfzcchumhiwdt2w15c,1,5.9,68,2022-08-27T16:40:47.336Z,2022-08-28T09:48:13Z,3736099235,285,,3736100361,233,189,3736099233,56,Back,3738669965,389,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720603,237,49,1,25,13,bw9wm8pqfzcchumhiwdt2w15c,1,6.2,89.6,2022-08-27T16:40:51.495Z,2022-08-28T09:48:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720621,238,1,1,25,13,bw9wm8pqfzcchumhiwdt2w15c,1,7.3,91.5,2022-08-27T16:40:51.813Z,2022-08-28T09:48:12Z,3736099617,212,15.9,3738670349,178,,3736099613,140,22.4,3736099615,141,89.6,3736099611,56,Back,3736099619,213,6.2,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720653,239,1,1,25,15,bw9wm8pqfzcchumhiwdt2w15c,1,21.7,93.4,2022-08-27T16:40:54.062Z,2022-08-28T09:48:11Z,3736099839,212,15.0,3736099837,141,75.3,3736099841,213,5.3,3736099833,56,Back,3738671541,178,,3736099835,140,29.9,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720701,240,1,1,25,18,bw9wm8pqfzcchumhiwdt2w15c,1,25.9,75.9,2022-08-27T16:40:56.437Z,2022-08-28T09:48:10Z,3736100087,213,5.2,3738671645,178,,3736100085,212,20.8,3736100081,140,35.4,3736100083,141,49.0,3736100079,56,Back,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720727,241,1,1,25,21,bw9wm8pqfzcchumhiwdt2w15c,1,31.4,43.2,2022-08-27T16:40:59.627Z,2022-08-28T09:48:09Z,3736100227,56,Back,3736100231,141,18.0,3736100235,212,17.4,3738671719,178,,3736100229,140,34.2,3736100237,213,4.9,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720761,242,1,1,25,23,bw9wm8pqfzcchumhiwdt2w15c,1,31.8,22.1,2022-08-27T16:41:02.229Z,2022-08-28T09:48:09Z,3736100437,212,12.3,3736100431,56,Back,3736100435,141,32.7,3736100433,140,41.3,3736100439,213,0.6,3738671803,178,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720855,243,1,1,25,25,bw9wm8pqfzcchumhiwdt2w15c,1,38.4,28.7,2022-08-27T16:41:04.349Z,2022-08-28T09:48:08Z,3736100935,213,6.1,3736100931,141,9.5,3736100929,140,95.0,3736100933,212,60.8,3736100937,1,,3736100925,155,,3738671941,178,,3736100927,56,Right,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451720861,244,61,1,25,30,bw9wm8pqfzcchumhiwdt2w15c,0,92.4,8.1,2022-08-27T16:41:09.098Z,2022-08-28T09:48:08Z,3738672185,178,,3736100953,56,Right,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
