id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2468428639,1,34,16,0,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-07T17:46:14.704Z,2022-10-07T18:32:12Z,3825054865,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3825054869,197,3769,3825054863,130,8,3825054861,59,"1, 34, 21, 8, 23, 51, 11, 16, 18, 24, 14, 2, 4, 26, 32, 55, 61, 99",3825054859,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",3825054871,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3825054867,194,9tc6mprxpu2rc5ptlp5ljw7h1,3825054855,30,"r0hm6ahwcvdu57bgfi5zkslx, cyh16toqa9wxmxepg635ecgve, 5u6h6cptsad9e6n4uv76q0fl5, cefs6b83ei4gcyuscfopw32ay, 9tc6mprxpu2rc5ptlp5ljw7h1, ecwzzrkn1snbua5yu4gehxm2, cl2mi40x3gjsan1iifpbwec4p, 5jywyphhwu9j4bphz0720kb9, eg4piy0kcdtdopqpd3lcl5j2t, d19yalwh3i2olvpwoi89feqjt, 9tgbdheyuooa8cfz06l577end, 1h9jdj5ag99myeoirxzh92od1, awsiaxyma4vmsrpthdyep2ket, 4114auk4o8n6higc918qymc4p, 2tsn78gg5xyw81srfdn05hw8a, 1v75zo1ivju4o2xwgwn9az88a, 8yo1cv2wlhnk1lu50cu3iul79, ex7y8oe78ewwmibz41qbmwhxx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468430947,1,34,16,0,0,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-10-07T17:50:11.596Z,2022-10-07T18:47:31Z,3825067071,197,5239,3825067067,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3825067059,30,"5q4wztjkk6nuwapm7qgey9w45, e5oet393vired282yco4i7gfd, eakj3xa0pa88pajbvasbwqwdm, 3krglbuxncb1fvl3p1sezhoq2, 4fc3xit5tx2o583prbwhkq8d1, 9qafk5ke1yzqggkcmf1zqevp, a375qgbjxnpucpz3hprf2fkr9, 12lkxylg8puzxow8ewpsd0b11, 4rwvkp9xlyv314ceglbauou6t, 9mmwn9yt1olhyr54j45e28xcl, 7d57au4z5cuxc5k6tu6qgp94a, bk9fq3chnhmw3u36qz5vf1vjd, b24ytr3apnyp7z17c124tu1yi, 77487qauk9fkzlesgze21odsl, 3hbsrnnpcsjiocm57mcsf36xh, esvfsx8gxqw8h0codqz5xmnmc, 7n75ohdnbi436je81n5f8f9m2, 5a2sf4o445ei5pqiinvmjmpcl",3825067061,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3825067063,59,"21, 4, 77, 3, 37, 22, 44, 20, 30, 91, 6, 7, 8, 10, 12, 16, 19, 26",3825067073,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3825067069,194,4fc3xit5tx2o583prbwhkq8d1,3825067065,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473721,2,32,1,0,0,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-10-07T18:45:31.869Z,2022-10-07T18:45:34Z,3825296765,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473715,2,32,1,0,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-07T18:45:31.869Z,2022-10-08T01:53:46Z,3825296749,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473781,3,1,1,0,0,2989v3kho9h5jaboe1nr7lx21,1,49.9,50,2022-10-07T18:45:31.930Z,2022-10-08T02:14:12Z,3825297085,279,S,3825297083,213,3.2,3825297081,212,20.5,3825297079,141,48.7,3825297075,56,Back,3825297077,140,30.4,3825946003,178,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473835,4,1,1,0,3,2989v3kho9h5jaboe1nr7lx21,0,35.7,45.6,2022-10-07T18:45:35.437Z,2022-10-08T05:58:44Z,3825297321,212,43.6,3825297323,213,5.5,3825297325,1,,3825297313,155,,3825297317,140,64.0,3825297315,56,Right,3825946007,178,,3825297319,141,0.0,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474095,3,5,1,0,6,7zibyotq1x1hq6pmgibhr0e6s,1,33.1,101.4,2022-10-07T18:45:38.111Z,2022-10-08T02:14:13Z,3825298717,233,5,3825298671,56,Back,3825298673,347,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473839,5,5,1,0,6,2989v3kho9h5jaboe1nr7lx21,0,66.9,-1.4,2022-10-07T18:45:38.111Z,2022-10-08T02:14:13Z,3825297333,56,Right,3825298731,233,3,3825297335,347,,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474177,4,1,1,0,19,7zibyotq1x1hq6pmgibhr0e6s,1,27.3,100,2022-10-07T18:45:51.311Z,2022-10-08T05:58:43Z,3825299067,107,,3825299071,140,22.2,3825299077,213,4.6,3825299073,141,49.6,3825299075,212,35.6,3825299069,56,Back,3825299079,1,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474269,5,1,1,0,23,7zibyotq1x1hq6pmgibhr0e6s,1,26.2,45.3,2022-10-07T18:45:55.184Z,2022-10-08T05:58:43Z,3825299613,140,40.6,3825299617,212,28.7,3825299611,56,Back,3825946031,178,,3825299619,213,5.3,3825299615,141,9.5,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
