id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist
2516146351,256,1,1,28,15,8y3iucyxguipljcmf87a11bk9,1,88.7,0,2023-03-05T17:59:17.614Z,2023-03-06T11:26:58Z,4076699007,140,63.4,4076699013,213,2.9,4076699011,212,27.5,4076699005,56,Right,4076699015,1,,4076699009,141,8.5,4076698999,107,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146381,257,1,1,28,19,8y3iucyxguipljcmf87a11bk9,1,62.5,11.9,2023-03-05T17:59:21.094Z,2023-03-06T11:26:57Z,4076699155,141,43.9,4076699165,1,,4076699163,213,2.6,4076699151,140,29.2,4076699147,56,Back,4076699159,212,41.2,4077788757,178,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146403,258,43,1,28,23,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-03-05T17:59:25.991Z,2023-03-05T17:59:35Z,4076699767,144,1,4076699295,212,9.8,4076699297,213,5.5,4076699291,140,36.1,4076699289,56,Back,4076699293,141,28.8,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516254691,870,45,1,28,24,6vyr13j6kbwdtxjwm1m4m8nu2,0,67.6,77,2023-03-05T17:59:26.803Z,2023-03-06T11:26:56Z,4077438585,233,877,4077297509,286,,4077297507,56,Center,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516254687,877,3,1,28,24,8y3iucyxguipljcmf87a11bk9,1,32.4,23,2023-03-05T17:59:26.803Z,2023-03-06T11:26:55Z,4077297645,465,,4077438559,233,870,4077788773,178,,4077297493,56,Back,4077297495,285,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146413,252,43,1,28,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-05T17:59:28.887Z,2023-03-05T17:59:37Z,4076699439,233,259,4076699967,144,45,4076699339,56,Center,4076699341,285,0,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146417,259,43,1,28,26,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-03-05T17:59:28.887Z,2023-03-05T18:24:17Z,4076781541,144,3,4076699377,286,0,4076699375,56,Back,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146455,260,1,1,28,27,8y3iucyxguipljcmf87a11bk9,0,42.8,30.3,2023-03-05T17:59:29.237Z,2023-03-06T11:26:55Z,4077788799,178,,4076699589,212,49.8,4076699593,1,,4076699591,213,0.4,4076699585,140,87.1,4076699587,141,56.3,4077297807,4,,4076699581,155,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,4076699583,56,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2516146485,253,52,1,28,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,12,41.1,2023-03-05T17:59:32.614Z,2023-03-06T11:26:54Z,4077788867,178,,4077297925,377,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516161481,457,80,1,28,39,6vyr13j6kbwdtxjwm1m4m8nu2,0,7.8,46.8,2023-03-05T17:59:41.865Z,2023-03-06T11:26:54Z,4077788885,178,,,,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146621,254,1,1,28,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,12.3,46.3,2023-03-05T17:59:45.613Z,2023-03-06T11:26:52Z,4076700505,56,Back,4076700511,212,22.7,4076700513,213,5.6,4076700507,140,29.0,4076700501,240,,4077788907,178,,4076700509,141,25.0,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146669,255,1,1,28,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.2,32.4,2023-03-05T17:59:46.685Z,2023-03-06T11:26:51Z,4076700845,141,11.6,4077788919,178,,4076700847,212,19.4,4076700841,56,Back,4076700843,140,11.5,4076700849,213,4.0,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146679,256,1,1,28,50,6vyr13j6kbwdtxjwm1m4m8nu2,0,15.4,1.7,2023-03-05T17:59:52.403Z,2023-03-06T11:26:49Z,4076700893,155,,4076700901,212,28.7,4076700903,213,0.4,4076700895,56,Back,4076700897,140,41.0,4076700899,141,16.4,4077788943,178,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146709,261,49,1,28,52,8y3iucyxguipljcmf87a11bk9,1,57.6,82.1,2023-03-05T17:59:54.627Z,2023-03-06T11:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146747,262,1,1,28,53,8y3iucyxguipljcmf87a11bk9,1,62.6,82.5,2023-03-05T17:59:55.771Z,2023-03-06T11:26:48Z,4076701277,212,28.1,4076701275,141,70.6,4077788997,178,,4076701273,140,88.2,4076701271,56,Center,4076701279,213,6.0,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146763,263,3,1,28,56,8y3iucyxguipljcmf87a11bk9,0,88.4,65.2,2023-03-05T17:59:58.627Z,2023-03-06T11:26:47Z,4077298597,465,,4076705623,233,265,4077789029,178,,4076701345,286,,4076701341,56,Center,,,,,,,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147491,265,7,1,28,56,6vyr13j6kbwdtxjwm1m4m8nu2,0,11.6,34.8,2023-03-05T17:59:58.733Z,2023-03-06T11:26:46Z,4077789053,178,,4076705609,56,Back,4076705611,285,,4077298727,385,,4076705617,233,263,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516254941,878,61,1,28,56,8y3iucyxguipljcmf87a11bk9,1,88,65.8,2023-03-05T17:59:58.843Z,2023-03-06T11:26:46Z,4077789111,178,,4077298937,56,Center,,,,,,,,,,,,,,,,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147557,266,12,1,28,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,9.7,44.8,2023-03-05T18:00:00.151Z,2023-03-06T11:26:46Z,4076706003,213,1.0,4076706001,212,3.6,4076705999,141,49.3,4077789197,178,,4077438661,233,435,4077300111,397,,4076705997,140,11.5,4076705995,56,Back,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516162903,435,74,1,28,58,8y3iucyxguipljcmf87a11bk9,1,89.5,51.1,2023-03-05T18:00:00.271Z,2023-03-06T11:26:45Z,4077789237,178,,4076788481,56,Center,4077438677,233,266,4077300059,397,,4077300061,285,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147661,271,52,1,28,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,4,46.9,2023-03-05T18:00:01.173Z,2023-03-06T11:26:45Z,4077300251,377,,4077789287,178,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146861,257,1,1,29,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,5.9,49.9,2023-03-05T18:00:02.842Z,2023-03-06T11:26:44Z,4076701809,213,0.5,4076701803,140,44.5,4077300425,189,,4077789457,178,,4076701801,56,Back,4076701811,1,,4077300387,287,,4076701805,141,81.2,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,4076701807,212,4076701799,123,,,,,,,,,,,45.8,,,,,,,,,,,,,,,,,,,,,
2516255333,871,3,1,29,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.8,90.6,2023-03-05T18:00:06.105Z,2023-03-06T11:26:43Z,4077789541,178,,4077301107,56,Back,4077301197,464,,4077438593,233,879,4077301109,286,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516255335,879,45,1,29,4,8y3iucyxguipljcmf87a11bk9,0,64.2,9.4,2023-03-05T18:00:06.105Z,2023-03-06T11:26:43Z,4077438607,233,871,4077301121,56,Right,4077301123,285,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146873,258,3,1,29,6,6vyr13j6kbwdtxjwm1m4m8nu2,1,41,78.7,2023-03-05T18:00:08.178Z,2023-03-06T11:26:41Z,4077789627,178,,4077301283,465,,4076701865,56,Back,4076701869,286,,4076701903,233,264,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146867,264,45,1,29,6,8y3iucyxguipljcmf87a11bk9,0,59,21.3,2023-03-05T18:00:08.178Z,2023-03-06T11:26:41Z,4076701845,56,Center,4076701847,285,,4076701925,233,258,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146889,260,1,1,29,8,6vyr13j6kbwdtxjwm1m4m8nu2,0,53.1,64.8,2023-03-05T18:00:10.100Z,2023-03-06T11:26:40Z,4076701949,140,70.3,4076701955,213,5.4,4076701951,141,33.7,4076701953,212,27.8,4077789697,178,,4076701947,56,Center,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146881,259,43,1,29,9,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-03-05T18:00:11.428Z,2023-03-05T21:21:03Z,4077301471,144,49,,,,,,,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146897,265,1,1,29,9,8y3iucyxguipljcmf87a11bk9,1,31,65,2023-03-05T18:00:11.453Z,2023-03-06T11:26:40Z,4077789813,388,,4077301899,140,35.0,4077301903,212,4.5,4077301901,141,62.5,4077301905,213,5.9,4076702005,56,Back,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146915,266,49,1,29,11,8y3iucyxguipljcmf87a11bk9,1,35.1,62.8,2023-03-05T18:00:13.242Z,2023-03-06T11:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146937,267,1,1,29,11,8y3iucyxguipljcmf87a11bk9,1,35.1,63.1,2023-03-05T18:00:13.268Z,2023-03-06T11:26:39Z,4076702243,56,Back,4077789899,178,,4076702247,140,7.5,4076702249,141,55.2,4076702253,213,3.3,4076702251,212,29.5,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516146975,268,1,1,29,13,8y3iucyxguipljcmf87a11bk9,0,8.1,54.3,2023-03-05T18:00:15.888Z,2023-03-06T11:26:38Z,4076702495,1,,4076702489,212,54.0,4076702491,213,0.3,4076702487,141,80.0,4076702485,140,56.8,4077789945,178,,4076702483,56,Left,4076702481,157,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147001,261,1,1,29,17,6vyr13j6kbwdtxjwm1m4m8nu2,0,45.3,24.5,2023-03-05T18:00:19.479Z,2023-03-06T11:26:38Z,4076702627,140,60.3,4077790017,388,,4076702625,56,Center,4076702623,3,,4076702629,141,36.3,4076702633,213,0.5,4076702631,212,17.7,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147019,269,1,1,29,19,8y3iucyxguipljcmf87a11bk9,1,40.8,63.3,2023-03-05T18:00:21.704Z,2023-03-06T11:26:37Z,4076702745,3,,4077791227,388,,4076702747,56,Center,4076702749,140,58.2,4076702755,213,0.5,4076702751,141,77.5,4076702753,212,20.7,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147029,270,1,1,29,21,8y3iucyxguipljcmf87a11bk9,1,52.2,74,2023-03-05T18:00:23.436Z,2023-03-06T11:26:37Z,4076702825,213,3.0,4076702821,141,75.3,4077791265,178,,4076702823,212,9.2,4076702817,56,Back,4076702819,140,43.5,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147033,271,1,1,29,21,8y3iucyxguipljcmf87a11bk9,1,46.8,75.1,2023-03-05T18:00:23.975Z,2023-03-06T11:26:36Z,4077791313,178,,4076702859,141,72.3,4076702857,140,61.6,4076702855,56,Center,4076702861,212,15.7,4076702863,213,6.2,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147043,272,1,1,29,23,8y3iucyxguipljcmf87a11bk9,1,54.9,72.8,2023-03-05T18:00:25.685Z,2023-03-06T11:26:35Z,4076702927,56,Center,4077791353,178,,4076702935,213,5.3,4076702933,212,15.4,4076702931,141,53.4,4076702929,140,62.4,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147071,273,1,1,29,25,8y3iucyxguipljcmf87a11bk9,1,62.6,54.3,2023-03-05T18:00:27.804Z,2023-03-06T11:26:34Z,4076703113,140,68.1,4076703111,56,Right,4076703115,141,20.7,4077791389,178,,4076703117,212,23.6,4076703119,213,5.0,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147081,274,1,1,29,29,8y3iucyxguipljcmf87a11bk9,1,73.3,22.1,2023-03-05T18:00:31.207Z,2023-03-06T11:26:33Z,4076703215,56,Center,4076703217,140,89.6,4076703223,213,0.3,4076703221,212,17.7,4076703219,141,28.6,4077791445,178,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147101,275,1,1,29,31,8y3iucyxguipljcmf87a11bk9,0,89.3,23.3,2023-03-05T18:00:33.477Z,2023-03-06T11:26:32Z,4076703367,213,1.8,4076703365,212,7.7,4076703359,56,Center,4077791467,178,,4076703363,141,34.3,4076703361,140,87.5,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147117,262,49,1,29,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.2,68.2,2023-03-05T18:00:34.268Z,2023-03-06T11:26:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147131,263,1,1,29,33,6vyr13j6kbwdtxjwm1m4m8nu2,0,8.1,69.7,2023-03-05T18:00:35.555Z,2023-03-06T11:26:31Z,4076703583,212,41.5,4076703581,141,100.0,4077791595,178,,4076703585,213,0.6,4076703579,140,41.8,4076703587,1,,4076703577,56,Back,4076703573,157,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147135,264,5,1,29,37,6vyr13j6kbwdtxjwm1m4m8nu2,0,42.3,101.8,2023-03-05T18:00:39.514Z,2023-03-06T05:55:09Z,4076703605,347,,4076704391,233,276,4076703603,56,Back,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147289,276,5,1,29,37,8y3iucyxguipljcmf87a11bk9,1,57.7,-1.8,2023-03-05T18:00:39.514Z,2023-03-06T05:55:08Z,4076704369,233,264,4076704357,347,,4076704355,56,Right,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147313,277,1,1,29,40,8y3iucyxguipljcmf87a11bk9,1,59.1,0,2023-03-05T18:00:42.351Z,2023-03-06T11:26:30Z,4076704461,107,,4076704463,56,Right,4076781235,189,,4076704467,141,11.6,4076704465,140,54.9,4076704469,212,9.8,4076704471,213,2.0,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147333,278,1,1,29,40,8y3iucyxguipljcmf87a11bk9,1,57.2,6.6,2023-03-05T18:00:42.830Z,2023-03-06T11:33:21Z,4076704583,212,37.3,4076704581,141,58.5,4077791737,178,,4076704585,213,1.9,4076704579,140,45.8,4076704587,1,,4076704577,56,Back,4076781381,189,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147373,281,1,1,29,49,8y3iucyxguipljcmf87a11bk9,1,45.6,67.2,2023-03-05T18:00:51.116Z,2023-03-06T11:26:29Z,4076704873,140,41.5,4076704871,56,Back,4076704877,212,4.3,4076704875,141,66.8,4077791807,178,,4076704879,213,3.2,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147349,279,1,1,29,53,8y3iucyxguipljcmf87a11bk9,1,54.9,59.5,2023-03-05T18:00:55.751Z,2023-03-06T11:26:28Z,4076704671,56,Right,4076704673,140,60.5,4077791903,178,,4076704675,141,7.9,4076782475,155,,4076782411,1,,4076704677,212,35.6,4076704679,213,4.9,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147353,280,43,1,29,59,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-03-05T18:01:01.518Z,2023-03-05T18:01:04Z,4076704695,286,0,4076704693,56,Back,4076704811,144,50,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147393,282,1,1,29,59,8y3iucyxguipljcmf87a11bk9,1,66,8.8,2023-03-05T18:01:01.773Z,2023-03-06T11:26:26Z,4076705003,56,Center,4076705005,140,54.9,4076705011,213,2.3,4076705007,141,26.2,4077785455,178,,4076705009,212,16.6,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147407,283,1,1,30,6,8y3iucyxguipljcmf87a11bk9,1,56.8,47.1,2023-03-05T18:01:08.671Z,2023-03-06T11:26:23Z,4076705105,213,2.2,4076705103,212,28.5,4076705101,141,81.7,4076705099,140,41.4,4077785491,178,,4076705097,56,Back,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147437,284,1,1,30,9,8y3iucyxguipljcmf87a11bk9,1,47.5,76.1,2023-03-05T18:01:11.194Z,2023-03-06T11:26:22Z,4076705261,212,22.9,4076705263,213,0.6,4076705255,56,Left,4077785523,178,,4076705257,140,65.5,4076705259,141,95.0,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147451,285,1,1,30,12,8y3iucyxguipljcmf87a11bk9,1,64.6,98.2,2023-03-05T18:01:14.588Z,2023-03-06T11:26:20Z,4076705341,213,4.5,4076705339,212,18.5,4076705335,140,61.7,4076705337,141,71.4,4076705333,56,Center,4077785601,178,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147471,286,1,1,30,14,8y3iucyxguipljcmf87a11bk9,1,59.5,71.1,2023-03-05T18:01:16.434Z,2023-03-06T11:26:20Z,4076705449,56,Back,4076705457,212,17.4,4076705451,140,45.4,4076705461,213,2.6,4076705453,141,84.5,4077785787,178,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147487,287,1,1,30,17,8y3iucyxguipljcmf87a11bk9,1,47.8,85.3,2023-03-05T18:01:19.797Z,2023-03-06T11:26:19Z,4076705573,56,Back,4076705577,141,54.0,4077785811,178,,4076705575,140,36.6,4076705579,212,24.3,4076705581,213,4.2,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147511,288,1,1,30,21,8y3iucyxguipljcmf87a11bk9,1,32.9,48.3,2023-03-05T18:01:23.427Z,2023-03-06T11:26:17Z,4076705759,56,Right,4076705769,1,,4077785867,178,,4076705767,213,5.5,4076705757,155,,4076705765,212,42.4,4076705763,141,5.6,4076705761,140,62.3,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147525,289,1,1,30,25,8y3iucyxguipljcmf87a11bk9,1,62.2,12.5,2023-03-05T18:01:27.913Z,2023-03-06T11:26:16Z,4076705851,140,63.6,4076705853,141,19.2,4077785891,178,,4076705849,56,Right,4076705855,212,4.8,4076705857,213,1.3,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147591,290,1,1,30,27,8y3iucyxguipljcmf87a11bk9,1,62.8,22.6,2023-03-05T18:01:29.860Z,2023-03-06T11:26:15Z,4076706239,212,13.5,4076706241,213,4.8,4076706233,56,Right,4077785939,178,,4076706235,140,63.6,4076706237,141,2.8,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147595,291,1,1,30,32,8y3iucyxguipljcmf87a11bk9,0,68,19.2,2023-03-05T18:01:35.054Z,2023-03-06T11:26:12Z,4076706253,140,69.7,4076706251,56,Right,4076706257,212,3.1,4077785973,178,,4076706255,141,15.5,4076706249,155,,4076706259,213,5.3,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147603,267,1,1,30,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.3,80.1,2023-03-05T18:01:35.765Z,2023-03-06T11:26:12Z,4076706323,213,0.1,4076706321,212,5.2,4076706317,140,29.2,4076706313,56,Back,4077786029,178,,4076706309,3,,4076706319,141,81.1,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147607,268,49,1,30,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,27.3,81.5,2023-03-05T18:01:36.090Z,2023-03-06T11:26:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147619,269,50,1,30,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.6,95.4,2023-03-05T18:01:39.477Z,2023-03-06T11:26:08Z,4076706421,56,Back,4076706533,286,,4076706527,233,292,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147625,292,7,1,30,37,8y3iucyxguipljcmf87a11bk9,1,65.4,4.6,2023-03-05T18:01:39.657Z,2023-03-06T11:26:08Z,4077786207,178,,4076706461,167,,4076706463,56,Right,4076706465,285,,4076706521,233,269,4077303945,385,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147647,270,5,1,30,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.1,101.8,2023-03-05T18:01:40.575Z,2023-03-06T05:45:55Z,4076706589,56,Back,4076706591,347,,4076706915,233,293,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516147631,293,5,1,30,38,8y3iucyxguipljcmf87a11bk9,0,61.9,-1.8,2023-03-05T18:01:40.575Z,2023-03-06T05:45:55Z,4076706481,347,,4076706479,56,Right,4076706919,233,270,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
