id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2455700057,9,1,1,0,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,59.3,13.8,2022-09-04T11:31:06.059Z,2022-09-05T06:26:49Z,3757352897,140,62.6,3757352903,213,5.3,3757352901,212,5.9,3757352899,141,6.7,3757352895,56,Right,3759511423,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700145,10,1,1,0,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,61.3,5.6,2022-09-04T11:31:08.142Z,2022-09-05T06:26:49Z,3757353283,56,Back,3759511489,178,,3757353301,213,2.4,3757353293,141,32.5,3757353289,140,42.1,3757353297,212,27.2,3757353281,155,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700175,11,1,1,0,29,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.9,58.9,2022-09-04T11:31:15.061Z,2022-09-05T06:26:47Z,3757353435,56,Left,3759511653,178,,3757353439,141,89.0,3757353443,213,1.1,3757353437,140,54.2,3757353441,212,22.7,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700199,12,1,1,0,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.1,86.5,2022-09-04T11:31:18.100Z,2022-09-05T06:26:46Z,3757353535,56,Left,3759511773,178,,3757353543,213,0.5,3757353539,141,95.9,3757353537,140,61.9,3757353541,212,13.9,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700221,13,1,1,0,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,59,99.4,2022-09-04T11:31:19.953Z,2022-09-05T06:26:46Z,3757353637,212,22.2,3757353633,140,38.3,3757353635,141,92.9,3757353631,56,Back,3759511861,178,,3757353639,213,3.3,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700249,14,1,1,0,35,6vyr13j6kbwdtxjwm1m4m8nu2,1,42.8,96.1,2022-09-04T11:31:21.888Z,2022-09-05T06:26:45Z,3757353747,56,Back,3757353755,213,4.3,3757353751,141,64.6,3757353753,212,23.6,3759511979,178,,3757353749,140,33.3,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700287,15,1,1,0,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,32.9,68.4,2022-09-04T11:31:24.636Z,2022-09-05T06:26:44Z,3757353933,141,21.9,3760181973,1,,3757353937,213,5.0,3759512059,178,,3757353929,56,Back,3757353931,140,42.4,3757353935,212,33.2,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700301,16,1,1,0,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,48.7,16.5,2022-09-04T11:31:28.421Z,2022-09-05T06:26:43Z,3757354033,140,62.9,3759512135,178,,3757354037,212,15.1,3757354039,213,0.2,3757354035,141,20.3,3757354031,56,Right,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700321,17,1,1,0,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,58.7,21.6,2022-09-04T11:31:29.467Z,2022-09-05T06:26:43Z,3757354123,213,4.1,3757354117,140,55.4,3757354121,212,6.4,3759512343,178,,3757354119,141,13.7,3757354115,56,Right,,,,,,,1e7snjsrbh93xt5ti1oyuqxka,A. Ait El Hadj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700347,18,1,1,0,45,6vyr13j6kbwdtxjwm1m4m8nu2,1,51.5,12.5,2022-09-04T11:31:30.958Z,2022-09-05T06:26:42Z,3757354241,212,26.7,3759512557,178,,3757354237,140,39.3,3757354243,213,2.1,3757354239,141,46.9,3757354235,56,Back,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700367,19,1,1,0,48,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.7,51.1,2022-09-04T11:31:34.120Z,2022-09-05T06:26:42Z,3757354347,140,55.6,3757354351,212,17.0,3757354353,213,0.5,3757354345,56,Center,3759512757,178,,3757354349,141,63.9,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700415,20,1,1,0,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,55,66,2022-09-04T11:31:35.522Z,2022-09-05T06:26:41Z,3757354569,213,3.4,3757354561,56,Back,3757354565,141,61.2,3757354563,140,41.2,3759512883,178,,3757354567,212,14.9,,,,,,,5yw1c3i4j9zyt52vomrfbxyol,L. Refaelov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700443,21,1,1,0,52,6vyr13j6kbwdtxjwm1m4m8nu2,0,48.6,63.1,2022-09-04T11:31:38.454Z,2022-09-05T06:26:41Z,3757354683,56,Right,3759513197,178,,3757354691,213,5.5,3757354687,141,18.2,3757354689,212,45.0,3757354693,1,,3757354681,155,,3757354685,140,80.1,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700471,3,1,1,0,55,bw9wm8pqfzcchumhiwdt2w15c,0,18,75,2022-09-04T11:31:41.289Z,2022-09-05T06:26:40Z,3757354821,140,28.0,3757354819,56,Back,3757354825,212,21.2,3759513283,388,,3757354823,141,100.0,3757354817,3,,3757354827,213,1.1,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700475,4,5,1,0,58,bw9wm8pqfzcchumhiwdt2w15c,0,31.6,102,2022-09-04T11:31:44.852Z,2022-09-04T21:16:38Z,3757354835,56,Back,3757355109,233,22,3757354839,347,,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700523,22,5,1,0,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.4,-2,2022-09-04T11:31:44.852Z,2022-09-04T21:16:38Z,3757355039,347,,3757355077,233,4,3757355037,56,Right,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700585,23,1,1,1,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,67.9,0,2022-09-04T11:31:47.316Z,2022-09-05T06:26:40Z,3757355293,56,Back,3757355301,213,2.7,3757355297,141,10.7,3757355299,212,21.7,3760181911,1,,3757355291,107,,3757355295,140,48.9,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700605,24,1,1,1,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.4,18.7,2022-09-04T11:31:51.660Z,2022-09-05T06:26:39Z,3757355419,213,2.0,3757355405,141,39.8,3759513717,178,,3757355403,140,41.6,3757355407,212,15.6,3757355379,56,Back,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700645,25,1,1,1,8,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.5,47.3,2022-09-04T11:31:54.210Z,2022-09-05T06:26:38Z,3757355585,56,Left,3757355593,213,1.1,3757355589,141,79.9,3757355587,140,52.6,3757355591,212,25.0,3759513843,178,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700665,26,1,1,1,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,57.4,89.4,2022-09-04T11:31:58.330Z,2022-09-05T06:26:37Z,3757355685,140,64.8,3759513947,178,,3757355689,212,11.4,3757355691,213,5.5,3757355687,141,77.2,3757355683,56,Center,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456102359,935,43,1,1,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-09-04T11:31:59.351Z,2022-09-04T21:38:02Z,3759547789,233,773,3759548897,144,67,,,,,,,,,,,,,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456102357,773,43,1,1,13,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-09-04T11:31:59.352Z,2022-09-04T21:38:01Z,3759547801,233,935,3759548871,144,67,,,,,,,,,,,,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456102607,945,67,1,1,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.1,72.7,2022-09-04T11:31:59.352Z,2022-09-05T06:26:36Z,3759549141,233,775,,,,,,,,,,,,,,,,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456102603,775,67,1,1,13,bw9wm8pqfzcchumhiwdt2w15c,0,31.9,27.3,2022-09-04T11:31:59.353Z,2022-09-05T06:26:36Z,3759549145,233,945,,,,,,,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700683,27,1,1,1,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,66.2,75.1,2022-09-04T11:31:59.410Z,2022-09-05T06:26:36Z,3757355759,140,52.3,3757355763,212,15.5,3757355761,141,82.9,3759514087,178,,3757355765,213,2.8,3757355757,56,Left,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700707,28,1,1,1,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,54.2,83.3,2022-09-04T11:32:00.918Z,2022-09-05T06:26:35Z,3757355863,140,40.7,3757355869,213,4.1,3757355867,212,25.7,3757355865,141,51.8,3759514185,178,,3757355861,56,Back,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700791,29,1,1,1,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.1,56.3,2022-09-04T11:32:03.813Z,2022-09-05T06:26:34Z,3757356297,141,24.9,3757356301,213,5.3,3757356293,56,Center,3757356295,140,54.4,3759514499,178,,3757356299,212,26.1,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700805,30,1,1,1,21,6vyr13j6kbwdtxjwm1m4m8nu2,0,58.4,26.9,2022-09-04T11:32:07.538Z,2022-09-05T06:26:33Z,3757356353,212,23.9,3757356345,155,,3757356349,140,81.1,3757356347,56,Center,3757356351,141,29.3,3759514591,178,,3757356355,213,0.1,,,,1e7snjsrbh93xt5ti1oyuqxka,A. Ait El Hadj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700785,5,8,1,1,22,bw9wm8pqfzcchumhiwdt2w15c,1,22.1,65.4,2022-09-04T11:32:08.687Z,2022-09-05T06:26:33Z,3759163609,385,,3757356259,56,Back,3757358013,15,,3759514781,388,,,,,,,,,,,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700829,31,61,1,1,24,6vyr13j6kbwdtxjwm1m4m8nu2,0,71.4,40.4,2022-09-04T11:32:10.063Z,2022-09-05T06:26:32Z,3759514949,178,,3757356435,56,Center,,,,,,,,,,,,,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456102723,776,43,1,1,24,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-09-04T11:32:10.076Z,2022-09-04T21:38:33Z,3759549933,144,82,3759549853,178,0,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700833,6,49,1,1,25,bw9wm8pqfzcchumhiwdt2w15c,1,29.7,67.5,2022-09-04T11:32:11.024Z,2022-09-05T06:26:32Z,,,,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456102781,777,67,1,1,25,bw9wm8pqfzcchumhiwdt2w15c,1,29.8,67,2022-09-04T11:32:11.110Z,2022-09-05T06:26:32Z,3759550195,233,950,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456102779,950,67,1,1,25,6vyr13j6kbwdtxjwm1m4m8nu2,0,70.2,33,2022-09-04T11:32:11.111Z,2022-09-05T06:26:31Z,3759550203,233,777,,,,,,,,,,,,,,,,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700847,7,1,1,1,26,bw9wm8pqfzcchumhiwdt2w15c,1,22.1,67.8,2022-09-04T11:32:12.722Z,2022-09-05T06:26:31Z,3757356515,56,Back,3759515289,178,,3757356521,212,4.9,3757356519,141,70.5,3757356517,140,17.8,3757356523,213,2.8,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700875,8,1,1,1,27,bw9wm8pqfzcchumhiwdt2w15c,0,18.8,68.2,2022-09-04T11:32:13.258Z,2022-09-05T06:26:30Z,3759515353,178,,3757356663,56,Back,3757356671,213,1.1,3757356667,141,86.9,3757356669,212,14.5,3757356665,140,25.5,,,,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700889,32,49,1,1,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,74.1,11.1,2022-09-04T11:32:14.850Z,2022-09-05T06:26:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1e7snjsrbh93xt5ti1oyuqxka,A. Ait El Hadj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700913,33,50,1,1,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,89.2,7.8,2022-09-04T11:32:16.925Z,2022-09-05T06:26:29Z,3757356855,286,,3757356853,56,Right,3757356989,233,9,,,,,,,,,,,,,,,,1e7snjsrbh93xt5ti1oyuqxka,A. Ait El Hadj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700935,9,7,1,1,31,bw9wm8pqfzcchumhiwdt2w15c,1,10.8,92.2,2022-09-04T11:32:17.282Z,2022-09-05T06:26:28Z,3757356929,285,,3757356959,233,33,3759165287,383,,3759516049,178,,3757356927,56,Back,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700941,10,49,1,1,33,bw9wm8pqfzcchumhiwdt2w15c,1,2.6,84.2,2022-09-04T11:32:19.120Z,2022-09-05T06:26:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700959,11,1,1,1,33,bw9wm8pqfzcchumhiwdt2w15c,0,2.6,84.2,2022-09-04T11:32:19.149Z,2022-09-05T06:26:28Z,3757357065,56,Back,3757357073,213,0.1,3757357069,141,88.1,3757357067,140,31.9,3759516341,178,,3757357071,212,30.9,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455700971,34,49,1,1,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.3,11.3,2022-09-04T11:32:22.471Z,2022-09-05T06:26:27Z,,,,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455701001,35,1,1,1,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.6,11.1,2022-09-04T11:32:22.531Z,2022-09-05T06:26:27Z,3757357285,140,76.4,3759516765,178,,3757357289,212,9.0,3757357287,141,5.5,3757357291,213,5.8,3757357283,56,Right,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455701035,36,1,1,1,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,82.9,11.4,2022-09-04T11:32:26.739Z,2022-09-05T06:26:26Z,3757357473,56,Center,3759516931,178,,3757357477,141,34.8,3757357479,212,16.3,3757357475,140,86.2,3757357481,213,1.4,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455701039,37,50,1,1,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,88,28.9,2022-09-04T11:32:28.084Z,2022-09-05T06:26:25Z,3757357497,56,Center,3757357499,286,,3757357575,233,12,,,,,,,,,,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455701053,12,7,1,1,42,bw9wm8pqfzcchumhiwdt2w15c,1,12,71.1,2022-09-04T11:32:28.779Z,2022-09-05T06:26:25Z,3757357555,233,37,3757357551,285,,3759166721,383,,3757357547,56,Back,3759517367,178,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455701057,13,49,1,1,43,bw9wm8pqfzcchumhiwdt2w15c,1,12,66.4,2022-09-04T11:32:29.638Z,2022-09-05T06:26:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
