id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2455013723,461,43,1,0,0,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-09-03T14:02:15.093Z,2022-09-03T15:03:38Z,3753732289,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455013733,462,43,1,0,0,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-09-03T14:02:15.093Z,2022-09-03T15:03:21Z,3753730353,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901403,3,1,1,0,0,89xivtxk59uzvhdsd6miao6tm,1,50.3,49.9,2022-09-03T14:02:15.094Z,2022-09-04T03:27:11Z,3753125809,279,S,3753125803,141,51.1,3756686119,178,,3753125805,212,23.6,3753125807,213,3.1,3753125799,140,27.8,3753125795,56,Back,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901533,4,1,1,0,3,89xivtxk59uzvhdsd6miao6tm,1,24.7,53.1,2022-09-03T14:02:18.384Z,2022-09-04T09:15:53Z,3753126501,213,4.9,3756686441,178,,3753126497,141,29.7,3753126495,140,27.5,3753126493,56,Back,3753126499,212,16.2,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901595,5,1,1,0,5,89xivtxk59uzvhdsd6miao6tm,1,25.7,33.5,2022-09-03T14:02:20.343Z,2022-09-04T09:15:52Z,3756686623,178,,3753126781,56,Back,3753126787,212,18.6,3753126785,141,7.1,3753126783,140,30.2,3753126789,213,5.0,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901707,6,1,1,0,7,89xivtxk59uzvhdsd6miao6tm,1,27.6,9.6,2022-09-03T14:02:22.794Z,2022-09-04T09:15:51Z,3753127333,140,21.2,3753127339,213,2.6,3756686755,178,,3753127335,141,16.2,3753127337,212,8.1,3753127331,56,Back,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901785,7,1,1,0,10,89xivtxk59uzvhdsd6miao6tm,1,13.7,22.5,2022-09-03T14:02:25.344Z,2022-09-04T09:15:51Z,3753127655,212,15.0,3756686855,178,,3753127653,141,35.5,3753127649,56,Back,3753127651,140,2.1,3753127657,213,2.5,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901817,8,1,1,0,11,89xivtxk59uzvhdsd6miao6tm,1,2.2,36,2022-09-03T14:02:26.453Z,2022-09-04T09:15:50Z,3753127819,1,,3753127813,141,33.8,3753127815,212,40.2,3753127809,56,Back,3756686957,178,,3753127817,213,6.2,3753127811,140,40.5,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454922115,84,1,1,0,12,89xivtxk59uzvhdsd6miao6tm,1,35.7,36,2022-09-03T14:02:28.047Z,2022-09-04T09:15:50Z,3753243321,140,20.9,3756687165,178,,3753243327,213,2.7,3753243319,56,Back,3753243325,212,17.6,3753243323,141,48.2,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901877,9,1,1,0,14,89xivtxk59uzvhdsd6miao6tm,0,27.8,34.3,2022-09-03T14:02:29.680Z,2022-09-04T09:15:49Z,3753266241,1,,3753128089,140,55.6,3753128091,141,80.4,3753128093,212,42.8,3753265351,155,,3753128087,56,Left,3756687287,178,,3753128095,213,0.8,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455197327,813,49,1,0,17,2989v3kho9h5jaboe1nr7lx21,1,45.4,29.6,2022-09-03T14:02:32.573Z,2022-09-04T09:15:49Z,,,,,,,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901975,3,1,1,0,17,2989v3kho9h5jaboe1nr7lx21,0,45.4,29.7,2022-09-03T14:02:32.590Z,2022-09-04T09:15:48Z,3753128637,213,0.3,3753128609,3,,3753128615,56,Center,3756687681,178,,3753128633,212,14.5,3753128621,140,58.5,3753128627,141,36.6,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455197527,917,49,1,0,19,89xivtxk59uzvhdsd6miao6tm,1,38.3,51.8,2022-09-03T14:02:34.196Z,2022-09-04T09:15:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902565,11,1,1,0,19,89xivtxk59uzvhdsd6miao6tm,1,38.4,51.8,2022-09-03T14:02:34.241Z,2022-09-04T09:15:47Z,3753131491,140,62.6,3753131489,56,Center,3753131497,213,0.5,3753273963,3,,3753131495,212,28.5,3756688149,178,,3753131493,141,70.9,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902359,10,1,1,0,22,89xivtxk59uzvhdsd6miao6tm,1,34,70.6,2022-09-03T14:02:37.177Z,2022-09-04T09:15:46Z,3753130553,141,90.0,3753130555,212,14.6,3753130557,213,1.1,3753130549,56,Back,3753130551,140,40.0,3756688307,178,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932033,132,1,1,0,26,89xivtxk59uzvhdsd6miao6tm,1,43.2,96.8,2022-09-03T14:02:41.267Z,2022-09-04T09:15:46Z,3753290525,213,5.8,3753290523,212,22.6,3756688435,178,,3753290517,56,Left,3753290515,155,,3753290521,141,80.8,3753290519,140,62.1,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902583,12,61,1,0,27,89xivtxk59uzvhdsd6miao6tm,0,58.2,54.6,2022-09-03T14:02:42.547Z,2022-09-04T09:15:45Z,3756688695,178,,3753131571,56,Center,3756688693,21,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902481,4,1,1,0,28,2989v3kho9h5jaboe1nr7lx21,1,41.1,22.7,2022-09-03T14:02:43.406Z,2022-09-04T09:15:45Z,3753131133,213,1.2,3753131115,3,,3756688977,178,,3753131119,56,Back,3753131123,140,42.0,3753131129,141,26.5,3753131131,212,2.8,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902493,5,49,1,0,29,2989v3kho9h5jaboe1nr7lx21,1,48.4,10.3,2022-09-03T14:02:44.246Z,2022-09-04T09:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455583391,1635,43,1,0,30,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-09-03T14:02:45.572Z,2022-09-04T09:30:49Z,3757078805,144,83,3756796281,399,78412,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902665,6,1,1,0,30,2989v3kho9h5jaboe1nr7lx21,1,48.4,14.2,2022-09-03T14:02:46.050Z,2022-09-04T09:15:43Z,3753131983,141,22.3,3753131979,56,Back,3753131985,212,5.5,3756689401,178,,3753131987,213,1.6,3753131981,140,48.3,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902763,7,1,1,0,34,2989v3kho9h5jaboe1nr7lx21,1,55.7,22.2,2022-09-03T14:02:49.109Z,2022-09-04T09:15:42Z,3753132441,56,Back,3756689587,178,,3753132447,212,33.7,3753132445,141,66.8,3757051487,1,,3753132443,140,41.6,3753132449,213,2.0,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902903,8,1,1,0,36,2989v3kho9h5jaboe1nr7lx21,1,38.9,64.1,2022-09-03T14:02:51.505Z,2022-09-04T09:15:41Z,3753133171,213,3.2,3756689695,178,,3753133165,140,13.1,3753133169,212,27.1,3753133167,141,63.6,3753133163,56,Back,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903039,9,1,1,0,40,2989v3kho9h5jaboe1nr7lx21,1,14.6,50.2,2022-09-03T14:02:55.512Z,2022-09-04T09:15:40Z,3753133851,141,19.4,3753133849,140,22.6,3753133855,213,5.1,3753133847,56,Back,3756743377,178,,3753133853,212,22.6,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903165,10,1,1,0,45,2989v3kho9h5jaboe1nr7lx21,1,28.2,9.2,2022-09-03T14:03:00.297Z,2022-09-04T09:15:38Z,3753134459,56,Back,3753134487,140,9.0,3753134493,213,2.3,3753134489,141,43.9,3756743413,178,,3753134491,212,31.0,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903313,11,1,1,0,49,2989v3kho9h5jaboe1nr7lx21,1,12.1,43.8,2022-09-03T14:03:04.202Z,2022-09-04T09:15:38Z,3753135231,213,1.2,3753135217,56,Back,3753135229,212,27.3,3753135225,141,81.2,3756743445,178,,3753135221,140,21.6,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903393,12,1,1,0,52,2989v3kho9h5jaboe1nr7lx21,1,21,76.4,2022-09-03T14:03:07.921Z,2022-09-04T09:15:36Z,3753135655,56,Back,3756743491,178,,3753135671,213,5.0,3753135667,212,8.3,3753135657,140,22.9,3753135661,141,64.5,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903531,13,1,1,0,54,2989v3kho9h5jaboe1nr7lx21,1,22.2,57.9,2022-09-03T14:03:09.264Z,2022-09-04T09:15:36Z,3753136297,141,61.8,3753136295,140,3.6,3753136301,213,3.0,3756743545,178,,3753136293,56,Back,3753136299,212,19.7,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903601,14,1,1,0,56,2989v3kho9h5jaboe1nr7lx21,0,0.2,59.1,2022-09-03T14:03:12.022Z,2022-09-04T09:15:36Z,3753136703,1,,3753136691,157,,3753136697,141,77.3,3756743595,178,,3753136695,140,38.9,3753136693,56,Back,3753136699,212,42.5,3753136701,213,0.3,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454944695,184,44,1,0,59,89xivtxk59uzvhdsd6miao6tm,1,53.7,25.8,2022-09-03T14:03:14.820Z,2022-09-04T09:15:35Z,3753372977,233,223,3753372981,286,,3753370699,56,Center,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454944653,223,44,1,0,59,2989v3kho9h5jaboe1nr7lx21,0,46.3,74.2,2022-09-03T14:03:14.821Z,2022-09-04T09:15:35Z,3753373029,233,184,3753372869,285,,3753372867,56,Back,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903673,13,1,1,0,59,89xivtxk59uzvhdsd6miao6tm,1,52.8,27.3,2022-09-03T14:03:14.920Z,2022-09-04T09:15:34Z,3753137055,213,6.0,3753137053,212,24.0,3753137049,140,74.7,3753137051,141,17.4,3753137045,3,,3753137047,56,Right,3756743805,388,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454944677,183,43,1,1,1,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-09-03T14:03:16.103Z,2022-09-03T14:22:21Z,3753368563,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454956483,243,1,1,1,2,89xivtxk59uzvhdsd6miao6tm,1,63.2,20.7,2022-09-03T14:03:17.373Z,2022-09-04T09:15:34Z,3753418907,56,Right,3753418913,212,6.7,3754692569,155,,3756744271,178,,3753418915,213,4.8,3753418909,140,63.5,3753418911,141,10.8,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903985,14,1,1,1,4,89xivtxk59uzvhdsd6miao6tm,1,59.8,2.2,2022-09-03T14:03:20.039Z,2022-09-04T09:15:33Z,3753138687,56,Right,3753138695,141,5.0,3753138699,213,0.1,3753138693,140,73.8,3753138697,212,14.8,3756744383,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455200811,918,1,1,1,7,89xivtxk59uzvhdsd6miao6tm,1,69.2,3.3,2022-09-03T14:03:22.353Z,2022-09-04T09:15:32Z,3756744437,178,,3754699741,212,18.4,3754699737,140,86.7,3754699735,56,Right,3754699743,213,0.0,3754699739,141,4.6,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904023,15,1,1,1,10,89xivtxk59uzvhdsd6miao6tm,0,87,1.9,2022-09-03T14:03:25.412Z,2022-09-04T09:15:31Z,3753138937,233,15,3753138935,236,,3753138841,141,8.5,3753138941,286,,3753138849,213,2.4,3753138843,212,6.4,3753138839,140,82.6,3753138837,56,Right,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,3756744583,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904033,15,74,1,1,10,2989v3kho9h5jaboe1nr7lx21,1,16.2,97,2022-09-03T14:03:25.599Z,2022-09-04T09:15:30Z,3753138907,56,Back,3753138959,233,15,3756744689,178,,3753138909,285,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904075,16,49,1,1,11,2989v3kho9h5jaboe1nr7lx21,1,17.5,89.3,2022-09-03T14:03:26.715Z,2022-09-04T09:15:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904181,17,1,1,1,12,2989v3kho9h5jaboe1nr7lx21,1,18.4,89.2,2022-09-03T14:03:27.747Z,2022-09-04T09:15:29Z,3753139597,141,82.6,3753139595,140,16.0,3753139601,213,4.2,3756744863,178,,3753139599,212,5.1,3753139593,56,Back,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904465,18,1,1,1,13,2989v3kho9h5jaboe1nr7lx21,1,13.6,80.7,2022-09-03T14:03:28.649Z,2022-09-04T09:15:29Z,3756744933,178,,3753141041,155,,3753141053,212,22.9,3753141055,213,6.2,3753141047,141,78.5,3753141045,140,35.4,3753141043,56,Back,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904339,16,4,1,1,15,89xivtxk59uzvhdsd6miao6tm,1,60,24.6,2022-09-03T14:03:30.589Z,2022-09-04T09:15:29Z,3753140383,152,,3753140385,265,,3753141271,233,19,3753140379,13,,3753140387,286,,3753140381,56,Center,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904475,19,4,1,1,15,2989v3kho9h5jaboe1nr7lx21,0,40,75.4,2022-09-03T14:03:30.590Z,2022-09-04T09:15:28Z,3753141073,13,,3753141079,265,,3753141373,233,16,3753141075,56,Back,3756745073,178,,3753141081,285,,3753141077,152,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455584925,1651,43,1,1,16,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-09-03T14:03:31.144Z,2022-09-04T05:28:20Z,3756804089,144,82,3756803925,178,0,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454944611,220,43,1,1,26,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-09-03T14:03:42.031Z,2022-09-03T14:22:57Z,3753375425,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454944629,221,43,1,1,27,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-09-03T14:03:42.212Z,2022-09-03T14:22:54Z,3753374735,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454944641,222,43,1,1,27,2989v3kho9h5jaboe1nr7lx21,1,0,0,2022-09-03T14:03:42.370Z,2022-09-03T14:22:56Z,3753375119,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904835,17,1,1,1,28,89xivtxk59uzvhdsd6miao6tm,1,60.6,27.6,2022-09-03T14:03:43.110Z,2022-09-04T09:15:28Z,3753142875,212,16.1,3753142851,5,,3753142879,213,4.8,3753142859,56,Right,3753142865,140,62.7,3753142855,152,,3753142869,141,4.1,3756745221,178,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454944699,185,43,1,1,28,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-09-03T14:03:43.449Z,2022-09-03T14:22:59Z,3753375697,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904981,18,1,1,1,30,89xivtxk59uzvhdsd6miao6tm,1,62,8,2022-09-03T14:03:45.846Z,2022-09-04T09:15:27Z,3753143633,155,,3753143643,140,88.4,3753143651,212,30.8,3753143639,56,Center,3753143647,141,27.7,3756745293,178,,3753143653,213,0.5,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904995,19,61,1,1,32,89xivtxk59uzvhdsd6miao6tm,0,85.2,27.1,2022-09-03T14:03:47.686Z,2022-09-04T09:15:27Z,3756745415,388,,3753143701,56,Center,3756745413,21,,,,,,,,,,,,,,,,,561pn6ha3pwbofjt8gbqhj0iy,A. Németh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905017,20,49,1,1,35,2989v3kho9h5jaboe1nr7lx21,1,11.3,87.2,2022-09-03T14:03:50.688Z,2022-09-04T09:15:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
