id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,keyPass,qualifier/13/value,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2440852341,201,43,1,26,54,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-07-31T11:57:03.154Z,2022-07-31T11:57:52Z,3678355897,17,0,3678355895,9,0,3678356069,353,222,3678356685,144,15,3678356065,20,0,3678355899,56,Center,3678356093,233,223,3678355901,214,0,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852349,222,43,1,26,54,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-07-31T11:57:03.154Z,2022-07-31T11:57:55Z,3678355937,187,0,3678356737,144,58,3678355943,56,Back,3678355941,75,0,3678355939,179,0,3678355935,9,0,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852351,223,43,1,26,54,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-07-31T11:57:03.231Z,2022-07-31T11:57:54Z,3678355947,9,0,3678355951,179,0,3678355955,56,Back,3678355953,182,0,3678355949,173,0,3678356687,144,10,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852377,224,43,1,27,5,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-07-31T11:57:14.117Z,2022-07-31T11:57:51Z,3678356657,144,52,,,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852685,202,16,1,28,10,89xivtxk59uzvhdsd6miao6tm,1,88.5,50,2022-07-31T11:58:19.169Z,2022-08-01T07:07:48Z,3678358031,281,9pvc7e65cfgtuipfen5zt463t,3680052805,396,51.3,3678357373,9,,3678357501,375,28:10.168,3678358023,458,,3678358029,280,HANDBALL_WON,3678357379,214,,3678357491,20,,86603cyr3osksy73el0ncy7yt,C. Dessers,3678358021,390,166074,3678358019,103,3678358033,282,28.5,,3680392155,178,3678358017,102,3678357377,56,3678358027,231,50.2,3678357505,353,225,3678357495,374,3678357375,17,,3678358025,230,100,414,,Center,50.3,2022-07-31 12:58:18.757,,3680052803,395,99.3,3678358015,79
2440852703,225,58,1,28,10,5z1b7fuvpqe6vnigvopomvecu,0,0,0,2022-07-31T11:58:19.169Z,2022-08-01T07:34:09Z,3678357481,179,,3678357485,56,Back,3678357479,186,,3678357519,233,202,3678357483,75,,3678357477,9,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852941,226,1,1,29,1,5z1b7fuvpqe6vnigvopomvecu,1,50.1,50.1,2022-07-31T11:59:09.989Z,2022-08-01T02:06:51Z,3678358619,212,1.9,3678358623,279,G,3678358621,213,3.2,3678358609,56,Back,3680392581,178,,3678358617,141,49.9,3678358613,140,48.3,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852961,227,1,1,29,2,5z1b7fuvpqe6vnigvopomvecu,1,49.2,49.8,2022-07-31T11:59:11.267Z,2022-08-01T07:34:09Z,3678358665,140,52.0,3678358669,212,20.1,3680392657,178,,3678358663,56,Left,3678358671,213,1.4,3678358667,141,79.0,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852973,228,1,1,29,4,5z1b7fuvpqe6vnigvopomvecu,1,50.8,73.2,2022-07-31T11:59:13.064Z,2022-08-01T07:34:08Z,3678358737,212,9.8,3678358733,140,44.3,3678358735,141,62.9,3680392781,178,,3678358731,56,Back,3678358739,213,3.9,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852983,229,1,1,29,6,5z1b7fuvpqe6vnigvopomvecu,1,42.7,59.8,2022-07-31T11:59:14.866Z,2022-08-01T07:34:07Z,3678358803,141,19.6,3678358807,213,4.9,3678358805,212,27.6,3678358801,140,46.4,3678358799,56,Back,3680392837,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852987,230,1,1,29,7,5z1b7fuvpqe6vnigvopomvecu,1,46,18.5,2022-07-31T11:59:16.538Z,2022-08-01T07:34:07Z,3678358843,141,28.9,3678358847,213,1.4,3680392969,178,,3678358845,212,7.2,3678358841,140,47.2,3678358839,56,Back,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440852995,231,1,1,29,9,5z1b7fuvpqe6vnigvopomvecu,0,48,28.8,2022-07-31T11:59:17.986Z,2022-08-01T07:34:07Z,3678358875,140,58.7,3678358881,213,5.6,3678358879,212,14.0,3680393035,178,,3678358873,56,Right,3678358877,141,16.4,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853005,203,1,1,29,10,89xivtxk59uzvhdsd6miao6tm,1,41.9,77.4,2022-07-31T11:59:18.821Z,2022-08-01T07:34:06Z,3678358925,56,Center,3678358929,141,76.1,3678358931,212,26.0,3680393131,178,,3678358933,213,6.2,3678358927,140,66.6,3678358923,155,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853009,204,49,1,29,11,89xivtxk59uzvhdsd6miao6tm,1,58.5,76.7,2022-07-31T11:59:20.362Z,2022-08-01T07:34:06Z,,,,,,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853021,205,1,1,29,11,89xivtxk59uzvhdsd6miao6tm,1,58.5,76.7,2022-07-31T11:59:20.369Z,2022-08-01T07:34:06Z,3678358995,212,14.5,3678358991,140,65.5,3678358989,56,Left,3680393273,178,,3678358997,213,1.0,3678358993,141,95.1,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853027,206,1,1,29,15,89xivtxk59uzvhdsd6miao6tm,0,68.8,91.6,2022-07-31T11:59:24.246Z,2022-08-01T07:34:05Z,3678359021,213,5.9,3680393363,178,,3678359015,140,77.1,3678359019,212,9.5,3678359017,141,86.2,3678359013,56,Left,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441229209,1405,67,1,29,16,5z1b7fuvpqe6vnigvopomvecu,1,23,11.7,2022-07-31T11:59:25.078Z,2022-08-01T07:34:04Z,3680441881,233,1357,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441229207,1357,67,1,29,16,89xivtxk59uzvhdsd6miao6tm,0,77,88.3,2022-07-31T11:59:25.079Z,2022-08-01T07:34:04Z,3680441885,233,1405,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853179,233,8,1,29,16,5z1b7fuvpqe6vnigvopomvecu,1,23.4,10.5,2022-07-31T11:59:25.246Z,2022-08-01T07:34:04Z,3680393447,178,,3680057865,383,,3678359673,56,Back,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853055,232,4,1,29,17,5z1b7fuvpqe6vnigvopomvecu,1,24.6,7.1,2022-07-31T11:59:26.030Z,2022-08-01T07:34:03Z,3678359661,233,207,3678359143,56,Back,3678359147,285,,3678359139,13,,3678359145,152,,3678359141,294,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853133,207,4,1,29,17,89xivtxk59uzvhdsd6miao6tm,0,75.4,92.9,2022-07-31T11:59:26.031Z,2022-08-01T07:34:03Z,3678359497,56,Left,3678359493,13,,3680393657,178,,3678359501,152,,3678359505,286,,3678359495,294,,3678359665,233,232,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853231,234,1,1,29,56,5z1b7fuvpqe6vnigvopomvecu,1,26.4,22.1,2022-07-31T12:00:04.853Z,2022-08-01T07:34:03Z,3678359905,5,,3678359913,141,51.1,3678359917,213,1.6,3678359909,56,Back,3678359915,212,19.7,3678359911,140,26.2,3678359907,152,,3680398747,178,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853235,235,1,1,30,2,5z1b7fuvpqe6vnigvopomvecu,1,38.1,52,2022-07-31T12:00:10.633Z,2022-08-01T07:34:01Z,3678359941,213,4.6,3678359939,212,17.7,3680353793,178,,3678359935,140,35.6,3678359933,56,Back,3678359937,141,26.2,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853261,236,1,1,30,4,5z1b7fuvpqe6vnigvopomvecu,1,36.7,21.5,2022-07-31T12:00:13.300Z,2022-08-01T07:34:00Z,3678360063,141,4.0,3678360067,213,5.0,3680353891,178,,3678360059,56,Back,3678360061,140,40.0,3678360065,212,12.4,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853287,237,1,1,30,7,5z1b7fuvpqe6vnigvopomvecu,1,36.8,10.1,2022-07-31T12:00:15.889Z,2022-08-01T07:33:59Z,3678360171,56,Back,3678360175,141,31.0,3678360179,213,1.4,3680354033,178,,3678360173,140,39.0,3678360177,212,14.4,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853303,238,1,1,30,13,5z1b7fuvpqe6vnigvopomvecu,1,37.5,37.4,2022-07-31T12:00:21.965Z,2022-08-01T07:33:58Z,3678360253,212,17.4,3678360249,140,52.9,3678360255,213,5.9,3680354269,178,,3678360251,141,28.0,3678360247,56,Center,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853325,239,1,1,30,17,5z1b7fuvpqe6vnigvopomvecu,1,67,24.6,2022-07-31T12:00:26.556Z,2022-08-01T07:33:56Z,3678360331,140,78.7,3678360335,212,18.2,3678360329,56,Right,3680354415,178,,3678360337,213,5.5,3678360333,141,4.9,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853353,240,1,1,30,20,5z1b7fuvpqe6vnigvopomvecu,1,78.8,21.1,2022-07-31T12:00:29.404Z,2022-08-01T07:33:55Z,3678360447,56,Center,3678360779,210,13,3678360781,154,,3680354627,178,,3678360455,213,1.7,3678360451,141,42.8,3678360453,212,14.9,3678360449,140,77.0,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2440853357,241,13,1,30,22,5z1b7fuvpqe6vnigvopomvecu,1,78.3,47.2,2022-07-31T12:00:30.777Z,2022-08-01T07:33:54Z,3678360783,74,,3678360787,154,,3678360631,20,,3678360797,215,,3678360793,102,46.2,3678360801,230,97.4,3678360477,56,Center,3678360473,18,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,3678360469,22,,3678360799,328,3678360795,103,,,3678360803,231,3678360785,29,3678360789,55,3680354757,178,,,,,,,,,,,,,66.7,,240,,,49.1,,,,,
2440853351,208,5,1,30,22,89xivtxk59uzvhdsd6miao6tm,1,-1,57.4,2022-07-31T12:00:31.539Z,2022-08-01T01:30:27Z,3678360445,346,,3678360443,56,Back,3678360531,233,242,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853363,242,5,1,30,22,5z1b7fuvpqe6vnigvopomvecu,0,101,42.6,2022-07-31T12:00:31.539Z,2022-08-01T01:30:27Z,3678360501,346,,3678360499,56,Center,3678360547,233,208,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853435,209,1,1,30,40,89xivtxk59uzvhdsd6miao6tm,1,5.1,49.4,2022-07-31T12:00:48.843Z,2022-08-01T07:33:54Z,3678360843,140,11.8,3678360847,212,17.8,3678360839,124,,3678360841,56,Back,3678360845,141,25.3,3678360853,237,,3678360849,213,5.1,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853449,210,1,1,30,43,89xivtxk59uzvhdsd6miao6tm,1,18.1,20.6,2022-07-31T12:00:51.666Z,2022-08-01T07:33:53Z,3678360903,141,1.1,3678360907,213,5.4,3680355151,178,,3678360899,56,Back,3678360905,212,17.3,3678360901,140,28.7,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853461,211,1,1,30,45,89xivtxk59uzvhdsd6miao6tm,1,31.5,1.6,2022-07-31T12:00:53.799Z,2022-08-01T07:33:52Z,3678360961,56,Back,3678360965,141,6.2,3678360969,213,0.2,3678360963,140,47.1,3678360967,212,16.7,3680355869,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853479,212,1,1,30,47,89xivtxk59uzvhdsd6miao6tm,1,51.4,0.3,2022-07-31T12:00:56.082Z,2022-08-01T07:33:51Z,3680356111,178,,3678361037,56,Right,3678361043,212,28.6,3678361045,213,0.1,3678361041,141,5.3,3678361039,140,78.4,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441220985,896,43,1,30,48,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-07-31T12:00:57.240Z,2022-08-01T05:03:44Z,3680395647,233,855,3680498665,144,67,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441220981,855,43,1,30,48,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-07-31T12:00:57.241Z,2022-08-01T05:03:43Z,3680395659,233,896,3680498663,144,67,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853485,213,61,1,30,48,89xivtxk59uzvhdsd6miao6tm,0,65.8,6.7,2022-07-31T12:00:57.266Z,2022-08-01T07:33:51Z,3678361057,56,Right,3680356279,178,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853495,214,5,1,30,49,89xivtxk59uzvhdsd6miao6tm,0,81.8,-1.5,2022-07-31T12:00:58.524Z,2022-08-01T01:31:39Z,3678361105,347,,3678361135,233,243,3678361103,56,Right,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853487,243,5,1,30,49,5z1b7fuvpqe6vnigvopomvecu,1,18.2,101.5,2022-07-31T12:00:58.524Z,2022-08-01T01:31:39Z,3678361131,233,214,3678361061,56,Back,3678361063,347,,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853575,244,1,1,30,59,5z1b7fuvpqe6vnigvopomvecu,1,25.1,100,2022-07-31T12:01:08.358Z,2022-08-01T07:33:51Z,3678361469,107,,3678361475,141,98.6,3678361471,56,Back,3678361479,213,6.1,3678361473,140,39.0,3678361477,212,14.7,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441221113,856,43,1,31,1,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-07-31T12:01:09.806Z,2022-08-01T02:14:09Z,3680396737,233,907,3680397323,144,67,,,,,,,,,,,,,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441221111,907,43,1,31,1,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-07-31T12:01:09.807Z,2022-08-01T02:14:08Z,3680397321,144,67,3680396753,233,856,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441221289,861,67,1,31,2,5z1b7fuvpqe6vnigvopomvecu,1,47.6,97.4,2022-07-31T12:01:11.353Z,2022-08-01T07:33:50Z,3680397827,233,911,,,,,,,,,,,,,,,,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441221287,911,67,1,31,2,89xivtxk59uzvhdsd6miao6tm,0,52.4,2.6,2022-07-31T12:01:11.354Z,2022-08-01T07:33:50Z,3680397831,233,861,,,,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853577,245,1,1,31,2,5z1b7fuvpqe6vnigvopomvecu,0,47,98.4,2022-07-31T12:01:11.389Z,2022-08-01T07:33:50Z,3678361485,140,45.1,3678361489,212,3.8,3680357087,178,,3678361491,213,4.2,3678361483,56,Back,3678361487,141,93.6,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441221347,913,67,1,31,3,89xivtxk59uzvhdsd6miao6tm,1,53.1,6.1,2022-07-31T12:01:12.135Z,2022-08-01T07:33:49Z,3680398147,233,863,,,,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441221345,863,67,1,31,3,5z1b7fuvpqe6vnigvopomvecu,0,46.9,93.9,2022-07-31T12:01:12.136Z,2022-08-01T07:33:49Z,3680398151,233,913,,,,,,,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853567,215,8,1,31,3,89xivtxk59uzvhdsd6miao6tm,1,52.6,5.1,2022-07-31T12:01:12.150Z,2022-08-01T07:33:49Z,3680126865,385,,3680357181,178,,3678361451,56,Right,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853583,216,5,1,31,5,89xivtxk59uzvhdsd6miao6tm,0,51.7,-1.6,2022-07-31T12:01:14.213Z,2022-08-01T01:32:23Z,3678361505,56,Right,3678361507,347,,3678361529,233,246,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853587,246,5,1,31,5,5z1b7fuvpqe6vnigvopomvecu,1,48.3,101.6,2022-07-31T12:01:14.213Z,2022-08-01T01:32:23Z,3678361521,233,216,3678361515,347,,3678361513,56,Back,,,,,,,,,,,,,,,,8bh749b5p635490hik1pj40yd,R. Emond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853637,247,1,1,31,14,5z1b7fuvpqe6vnigvopomvecu,1,51.7,100,2022-07-31T12:01:23.015Z,2022-08-01T07:33:48Z,3678361777,212,28.5,3678361773,140,24.7,3678361769,107,,3678361779,213,3.3,3678361775,141,96.9,3678361771,56,Back,3678361781,1,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853673,248,1,1,31,16,5z1b7fuvpqe6vnigvopomvecu,1,33.3,97,2022-07-31T12:01:25.381Z,2022-08-01T07:33:48Z,3678361917,56,Back,3680593057,1,,3678361921,141,60.8,3678361925,213,4.0,3678361919,140,13.3,3678361923,212,32.4,3680357469,178,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853691,249,1,1,31,21,5z1b7fuvpqe6vnigvopomvecu,1,13.9,62.2,2022-07-31T12:01:30.028Z,2022-08-01T07:33:47Z,3678362007,212,30.2,3678362003,140,29.8,3680357549,178,,3678362001,56,Back,3678362005,141,25.2,3678362009,213,5.3,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853719,250,1,1,31,23,5z1b7fuvpqe6vnigvopomvecu,1,32,28.4,2022-07-31T12:01:32.497Z,2022-08-01T07:33:46Z,3678362159,140,41.0,3678362161,141,38.9,3678362165,213,0.6,3678362163,212,11.8,3678362157,56,Back,3680357671,178,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853759,251,1,1,31,27,5z1b7fuvpqe6vnigvopomvecu,1,44.5,27.8,2022-07-31T12:01:35.839Z,2022-08-01T07:33:45Z,3678362231,56,Center,3678362235,141,35.2,3678362239,213,0.5,3680357803,178,,3678362233,140,54.4,3678362237,212,11.5,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853763,252,50,1,31,29,5z1b7fuvpqe6vnigvopomvecu,1,54.5,35.7,2022-07-31T12:01:37.849Z,2022-08-01T07:33:44Z,3678362245,56,Center,3678362247,286,,3678362299,233,217,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853773,217,7,1,31,29,89xivtxk59uzvhdsd6miao6tm,0,45.5,64.3,2022-07-31T12:01:37.883Z,2022-08-01T07:33:44Z,3678362291,233,252,3680127729,383,,3678362283,56,Back,3680358317,178,,3678362285,285,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853781,253,1,1,31,31,5z1b7fuvpqe6vnigvopomvecu,1,42.5,34.2,2022-07-31T12:01:39.687Z,2022-08-01T07:33:44Z,3678362317,140,46.8,3680358707,178,,3678362323,212,11.1,3678362327,213,1.2,3678362319,141,49.1,3678362315,56,Back,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853793,254,61,1,31,31,5z1b7fuvpqe6vnigvopomvecu,1,47.1,41.9,2022-07-31T12:01:39.952Z,2022-08-01T07:33:43Z,3680358787,178,,3678362359,56,Back,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853803,218,49,1,31,33,89xivtxk59uzvhdsd6miao6tm,1,60.3,52.2,2022-07-31T12:01:41.920Z,2022-08-01T07:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853849,219,1,1,31,33,89xivtxk59uzvhdsd6miao6tm,0,60.5,52.3,2022-07-31T12:01:41.992Z,2022-08-01T07:33:42Z,3680359007,178,,3678362595,140,69.7,3678362599,212,24.4,3678362601,213,1.2,3678362593,56,Left,3678362597,141,85.3,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441221581,872,67,1,31,36,5z1b7fuvpqe6vnigvopomvecu,1,32.6,15.4,2022-07-31T12:01:45.289Z,2022-08-01T07:33:42Z,3680399551,233,920,,,,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441221577,920,67,1,31,36,89xivtxk59uzvhdsd6miao6tm,0,67.4,84.6,2022-07-31T12:01:45.290Z,2022-08-01T07:33:42Z,3680399555,233,872,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440853837,255,1,1,31,36,5z1b7fuvpqe6vnigvopomvecu,0,31.6,15.9,2022-07-31T12:01:45.391Z,2022-08-01T07:33:41Z,3678362543,141,7.1,3678362547,213,5.6,3680359297,178,,3678362545,212,9.2,3678362541,140,38.2,3678362539,56,Back,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
