id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/9/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2457591243,7,1,1,0,11,2989v3kho9h5jaboe1nr7lx21,1,27.4,86.2,2022-09-09T18:46:18.579Z,2022-09-10T07:33:57Z,3767433631,56,Back,3767433641,213,3.9,3767433637,141,75.7,3767433635,140,20.6,3768168161,178,,3767433639,212,10.1,,,,,,,7n75ohdnbi436je81n5f8f9m2,S. Van Dessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591339,8,1,1,0,13,2989v3kho9h5jaboe1nr7lx21,1,21.4,81.5,2022-09-09T18:46:21.244Z,2022-09-10T07:33:57Z,3767434145,212,34.1,3767434147,213,0.0,3767434141,140,53.8,3768168627,178,,3767434137,155,,3767434139,56,Left,3767434149,1,,3767434143,141,83.8,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457732055,1214,67,1,0,15,2989v3kho9h5jaboe1nr7lx21,1,52.7,81.5,2022-09-09T18:46:22.898Z,2022-09-10T07:33:56Z,3768207571,233,996,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457732053,996,67,1,0,15,5z1b7fuvpqe6vnigvopomvecu,0,47.3,18.5,2022-09-09T18:46:22.899Z,2022-09-10T07:33:56Z,3768207577,233,1214,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591357,9,1,1,0,15,2989v3kho9h5jaboe1nr7lx21,0,52,81.1,2022-09-09T18:46:22.909Z,2022-09-10T07:33:56Z,3768168757,178,,3767434211,141,100.0,3767434209,140,44.0,3767434215,213,2.1,3767434213,212,16.5,3767434207,56,Back,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591415,5,5,1,0,17,5z1b7fuvpqe6vnigvopomvecu,1,55,-1.6,2022-09-09T18:46:24.825Z,2022-09-10T02:42:11Z,3767434537,56,Right,3767434539,347,,3767434559,233,10,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591363,10,5,1,0,17,2989v3kho9h5jaboe1nr7lx21,0,45,101.6,2022-09-09T18:46:24.825Z,2022-09-10T02:42:12Z,3767434565,233,5,3767434239,56,Back,3767434241,347,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591467,6,1,1,0,23,5z1b7fuvpqe6vnigvopomvecu,1,58.5,0,2022-09-09T18:46:31.054Z,2022-09-10T07:33:55Z,3767434853,141,15.8,3767434849,56,Right,3767434847,107,,3767434857,213,0.9,3767434851,140,66.5,3767434855,212,14.4,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457732083,997,67,1,0,24,5z1b7fuvpqe6vnigvopomvecu,1,67,12.2,2022-09-09T18:46:32.284Z,2022-09-10T07:33:55Z,3768207891,233,1215,,,,,,,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457732079,1215,67,1,0,24,2989v3kho9h5jaboe1nr7lx21,0,33,87.8,2022-09-09T18:46:32.285Z,2022-09-10T07:33:54Z,3768207909,233,997,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591479,7,1,1,0,26,5z1b7fuvpqe6vnigvopomvecu,1,64.4,20.2,2022-09-09T18:46:34.257Z,2022-09-10T07:33:53Z,3767434925,212,24.2,3767434921,140,51.7,3767434927,213,2.2,3767434919,56,Center,3767434923,141,49.9,3768168959,178,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591515,8,1,1,0,29,5z1b7fuvpqe6vnigvopomvecu,1,50.6,41.1,2022-09-09T18:46:36.590Z,2022-09-10T07:33:53Z,3767435143,141,84.8,3767435139,56,Left,3767435147,213,1.4,3767435141,140,54.1,3768169027,178,,3767435145,212,29.9,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591533,9,1,1,0,31,5z1b7fuvpqe6vnigvopomvecu,1,52.9,80.1,2022-09-09T18:46:39.133Z,2022-09-10T07:33:52Z,3767435249,141,79.4,3767435253,212,10.8,3768169189,178,,3767435255,213,3.2,3767435245,56,Back,3767435247,140,42.6,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591563,10,1,1,0,34,5z1b7fuvpqe6vnigvopomvecu,1,39.6,74.8,2022-09-09T18:46:41.451Z,2022-09-10T07:33:52Z,3767435399,140,46.3,3767435403,212,14.2,3767435405,213,5.2,3767435401,141,56.7,3767435397,56,Back,3768169267,178,,,,,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591585,11,1,1,0,35,5z1b7fuvpqe6vnigvopomvecu,1,44.3,58.8,2022-09-09T18:46:42.466Z,2022-09-10T07:33:51Z,3767435521,56,Back,3767435523,140,34.1,3767435527,212,17.7,3768169359,178,,3767435525,141,38.0,3767435529,213,4.1,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591593,12,1,1,0,37,5z1b7fuvpqe6vnigvopomvecu,1,35.4,45.3,2022-09-09T18:46:44.719Z,2022-09-10T07:33:51Z,3768169559,178,,3767435569,212,10.2,3767435565,140,44.8,3767435571,213,0.3,3767435563,56,Back,3767435567,141,49.1,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591645,13,1,1,0,40,5z1b7fuvpqe6vnigvopomvecu,1,42.3,46.1,2022-09-09T18:46:48.319Z,2022-09-10T07:33:49Z,3767435847,140,44.2,3767435851,212,25.3,3768169747,178,,3767435845,56,Back,3767435853,213,1.5,3767435849,141,83.2,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591687,14,1,1,0,43,5z1b7fuvpqe6vnigvopomvecu,1,43.1,82.2,2022-09-09T18:46:50.813Z,2022-09-10T07:33:49Z,3767436101,213,0.4,3767436093,56,Left,3767436099,212,14.7,3767436097,141,90.3,3768169801,178,,3767436095,140,56.1,,,,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591757,15,1,1,0,45,5z1b7fuvpqe6vnigvopomvecu,1,57.1,88.1,2022-09-09T18:46:52.946Z,2022-09-10T07:33:48Z,3767436463,141,95.0,3768169919,178,,3767436459,56,Back,3767436467,213,2.8,3767436461,140,42.3,3767436465,212,16.2,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591793,16,1,1,0,49,5z1b7fuvpqe6vnigvopomvecu,1,35.5,91.8,2022-09-09T18:46:56.880Z,2022-09-10T07:33:47Z,3767436657,141,61.8,3767436655,140,13.6,3767436653,56,Back,3767436659,212,30.7,3768169977,178,,3767436661,213,3.9,,,,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591843,17,1,1,0,53,5z1b7fuvpqe6vnigvopomvecu,1,16.8,54.5,2022-09-09T18:47:00.963Z,2022-09-10T07:33:46Z,3767436921,213,5.1,3767436913,56,Back,3767436917,141,12.3,3767436915,140,28.1,3767436919,212,31.1,3768170029,178,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591891,18,1,1,0,58,5z1b7fuvpqe6vnigvopomvecu,1,38.1,8.3,2022-09-09T18:47:05.834Z,2022-09-10T07:33:45Z,3767437239,213,2.0,3767437235,141,42.2,3767437233,140,28.8,3767437237,212,25.0,3768170057,178,,3767437231,56,Back,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591915,19,1,1,1,1,5z1b7fuvpqe6vnigvopomvecu,1,30.9,40.8,2022-09-09T18:47:08.789Z,2022-09-10T07:33:44Z,3768170139,178,,3767437357,141,87.1,3767437363,1,,3767437355,140,39.7,3767437353,56,Back,3767437359,212,32.8,3767437361,213,1.3,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591963,20,1,1,1,4,5z1b7fuvpqe6vnigvopomvecu,1,42.2,89,2022-09-09T18:47:11.411Z,2022-09-10T07:33:43Z,3767437535,56,Left,3767437537,140,55.6,3767437541,212,14.1,3767437539,141,89.3,3768170219,178,,3767437543,213,0.0,,,,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457591975,21,1,1,1,6,5z1b7fuvpqe6vnigvopomvecu,0,57.5,95.6,2022-09-09T18:47:13.924Z,2022-09-10T07:33:43Z,3767437563,212,3.1,3767437565,213,5.3,3767437701,236,,3767437559,140,59.2,3767437557,56,Left,3767437703,233,11,3767437561,141,91.8,3767437707,286,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,3768170287,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592001,11,74,1,1,6,2989v3kho9h5jaboe1nr7lx21,1,40.8,6.2,2022-09-09T18:47:14.006Z,2022-09-10T07:33:42Z,3767437733,233,21,3767437677,285,,3767437673,56,Back,3768170619,178,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592017,12,5,1,1,7,2989v3kho9h5jaboe1nr7lx21,0,42,-2,2022-09-09T18:47:14.933Z,2022-09-10T02:43:59Z,3767438323,233,22,3767437769,347,,3767437767,56,Back,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592111,22,5,1,1,7,5z1b7fuvpqe6vnigvopomvecu,1,58,102,2022-09-09T18:47:14.933Z,2022-09-10T02:43:59Z,3767438271,347,,3767438269,56,Left,3767438289,233,12,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592149,23,1,1,1,13,5z1b7fuvpqe6vnigvopomvecu,0,61.3,100,2022-09-09T18:47:21.248Z,2022-09-10T07:33:42Z,3767438471,141,94.2,3767438467,56,Left,3767438465,107,,3767438609,1,,3767438475,213,6.2,3767438473,212,41.9,3767438469,140,100.0,3767438509,189,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592153,13,5,1,1,18,2989v3kho9h5jaboe1nr7lx21,1,-1,5.6,2022-09-09T18:47:26.175Z,2022-09-10T02:45:02Z,3767438495,346,,3767438489,56,Back,3767438615,233,24,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592181,24,5,1,1,18,5z1b7fuvpqe6vnigvopomvecu,0,101,94.4,2022-09-09T18:47:26.175Z,2022-09-10T02:45:01Z,3767438631,233,13,3767438611,56,Left,3767438613,346,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592287,14,1,1,1,24,2989v3kho9h5jaboe1nr7lx21,1,3.2,43.9,2022-09-09T18:47:31.555Z,2022-09-10T07:33:42Z,3767439175,140,11.2,3767439171,124,,3767439177,141,75.1,3767439179,212,22.8,3767439185,237,,3767439173,56,Back,3767439181,213,1.2,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592307,15,1,1,1,28,2989v3kho9h5jaboe1nr7lx21,1,17.9,79.6,2022-09-09T18:47:35.476Z,2022-09-10T07:33:41Z,3767439273,140,24.2,3767439279,213,1.1,3767439277,212,13.6,3768171905,178,,3767439271,56,Back,3767439275,141,97.1,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592337,16,1,1,1,29,2989v3kho9h5jaboe1nr7lx21,1,27.4,95.4,2022-09-09T18:47:36.924Z,2022-09-10T07:33:40Z,3767439481,140,17.3,3767439487,213,3.6,3767439485,212,11.6,3767439479,56,Back,3767439483,141,88.4,3768171947,178,,,,,,,,7n75ohdnbi436je81n5f8f9m2,S. Van Dessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592383,17,1,1,1,32,2989v3kho9h5jaboe1nr7lx21,1,18.4,86.7,2022-09-09T18:47:39.739Z,2022-09-10T07:33:40Z,3767439705,56,Back,3767439707,140,4.3,3767439713,213,4.1,3767439709,141,58.4,3768171999,178,,3767439711,212,24.3,,,,,,,3krglbuxncb1fvl3p1sezhoq2,A. Al-Dakhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592433,18,1,1,1,35,2989v3kho9h5jaboe1nr7lx21,1,5.9,59.7,2022-09-09T18:47:42.783Z,2022-09-10T07:33:39Z,3768172043,178,,3767439987,212,33.2,3767439981,56,Back,3767439985,141,17.4,3767439983,140,21.6,3768449075,1,,3767439989,213,5.2,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592507,19,1,1,1,39,2989v3kho9h5jaboe1nr7lx21,0,22.9,16.3,2022-09-09T18:47:46.629Z,2022-09-10T07:33:38Z,3767440345,1,,3767440339,141,26.5,3767440335,56,Center,3767440341,212,54.8,3767440337,140,74.7,3767440333,155,,3768172051,178,,3767440343,213,0.1,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592521,25,1,1,1,42,5z1b7fuvpqe6vnigvopomvecu,1,25.7,73.4,2022-09-09T18:47:49.501Z,2022-09-10T07:33:38Z,3767440427,3,,3768172203,178,,3767440433,141,80.8,3767440435,212,5.7,3767440429,56,Back,3767440437,213,2.1,3767440431,140,23.2,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592543,26,1,1,1,43,5z1b7fuvpqe6vnigvopomvecu,1,21.7,75.8,2022-09-09T18:47:51.383Z,2022-09-10T07:33:37Z,3767440621,3,,3767440627,141,75.4,3767440625,140,27.0,3768172357,178,,3767440623,56,Back,3767440629,212,5.6,3767440631,213,6.2,,,,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592547,27,49,1,1,45,5z1b7fuvpqe6vnigvopomvecu,1,31.8,65.1,2022-09-09T18:47:53.098Z,2022-09-10T07:33:37Z,,,,,,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592567,28,1,1,1,45,5z1b7fuvpqe6vnigvopomvecu,1,31.8,65.4,2022-09-09T18:47:53.126Z,2022-09-10T07:33:36Z,3767440777,141,73.5,3768172621,21,,3767440775,140,26.6,3768172619,178,,3767440781,213,2.4,3767440773,56,Back,3767440779,212,7.8,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592605,29,1,1,1,47,5z1b7fuvpqe6vnigvopomvecu,1,30.7,63.3,2022-09-09T18:47:54.605Z,2022-09-10T07:33:36Z,3767441003,140,25.2,3768172641,178,,3767441009,213,4.4,3767441007,212,18.1,3767441001,56,Back,3767441005,141,38.0,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592677,30,1,1,1,49,5z1b7fuvpqe6vnigvopomvecu,1,28.1,35.3,2022-09-09T18:47:56.995Z,2022-09-10T07:33:35Z,3767441403,140,34.7,3767441409,213,5.9,3768172705,178,,3767441401,56,Back,3767441407,212,7.4,3767441405,141,31.6,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457592693,31,1,1,1,52,5z1b7fuvpqe6vnigvopomvecu,1,38,26.9,2022-09-09T18:48:00.100Z,2022-09-10T07:33:33Z,3768172761,178,,3767441503,56,Back,3767441511,213,4.0,3767441507,141,12.9,3767441509,212,13.0,3767441505,140,29.5,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
