id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/value
2443454225,9,1,1,0,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,30.6,66,2022-08-07T16:30:56.691Z,2022-08-08T12:49:52Z,3693887645,178,,3692172219,140,34.4,3692172223,212,23.6,3692172221,141,31.8,3692172225,213,4.9,3692172217,56,Back,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454247,10,1,1,0,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.6,17,2022-08-07T16:31:02.470Z,2022-08-08T12:49:50Z,3692172341,56,Right,3692172347,212,12.5,3692172343,140,53.9,3692172349,213,5.6,3692172345,141,5.6,3693887735,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454287,11,1,1,0,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.1,3.1,2022-08-07T16:31:03.908Z,2022-08-08T12:49:50Z,3693887809,178,,3692172561,140,44.2,3692172559,56,Back,3692172567,213,2.8,3692172563,141,9.5,3692172565,212,12.2,,,,,,,dwnd8j9ok6ncbp69gmchw953o,N. Sadiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454315,12,1,1,0,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,42.2,14.9,2022-08-07T16:31:06.687Z,2022-08-08T12:49:49Z,3692172695,212,22.1,3692172689,56,Back,3693887905,178,,3692172693,141,45.2,3692172691,140,34.7,3692172697,213,1.9,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454331,13,1,1,0,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.6,52.3,2022-08-07T16:31:09.597Z,2022-08-08T12:49:49Z,3692172795,212,23.6,3693887973,178,,3692172789,56,Back,3692172797,213,1.2,3692172791,140,43.1,3692172793,141,84.4,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454347,14,1,1,0,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.5,89.6,2022-08-07T16:31:12.223Z,2022-08-08T12:49:48Z,3692172891,56,Left,3692172897,212,13.5,3692172893,140,57.1,3693888109,178,,3692172895,141,93.2,3692172899,213,0.2,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454381,15,1,1,0,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,57.4,97.3,2022-08-07T16:31:14.631Z,2022-08-08T12:49:47Z,3692173099,56,Back,3692173105,212,14.7,3693888185,178,,3692173107,213,3.3,3692173101,140,43.7,3692173103,141,93.2,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454429,16,1,1,0,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.9,91.7,2022-08-07T16:31:16.666Z,2022-08-08T12:49:46Z,3692173389,140,34.7,3692173395,213,4.3,3692173391,141,59.4,3693888297,178,,3692173393,212,24.0,3692173387,56,Back,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454479,17,1,1,0,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.8,54.2,2022-08-07T16:31:19.655Z,2022-08-08T12:49:45Z,3692173601,140,38.6,3692173607,212,18.5,3692173613,213,4.9,3693888413,178,,3692173597,56,Back,3692173605,141,27.6,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454499,18,1,1,0,45,6vyr13j6kbwdtxjwm1m4m8nu2,0,43.9,9.6,2022-08-07T16:31:23.761Z,2022-08-08T12:49:45Z,3692173729,212,47.4,3692173725,140,86.1,3692173721,155,,3692173733,1,,3692173727,141,34.5,3693888535,178,,3692173731,213,0.4,3692173723,56,Center,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454495,3,52,1,0,48,jb4xejoxjfk5a0a50bo8hvst,1,12.6,64.4,2022-08-07T16:31:26.735Z,2022-08-08T12:49:44Z,3692785201,377,,3693888585,178,,,,,,,,,,,,,,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454555,4,1,1,0,49,jb4xejoxjfk5a0a50bo8hvst,1,12.4,62.1,2022-08-07T16:31:27.740Z,2022-08-08T12:49:44Z,3692174055,141,28.6,3692174059,213,5.1,3693888679,178,,3692174053,140,20.8,3692174049,123,,3692174057,212,24.4,3692174051,56,Back,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454579,5,1,1,0,55,jb4xejoxjfk5a0a50bo8hvst,1,27.4,31.7,2022-08-07T16:31:33.171Z,2022-08-08T12:49:43Z,3692174169,141,45.5,3692174165,56,Back,3692174173,213,2.2,3692174171,212,11.6,3693888809,178,,3692174167,140,20.9,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454611,6,1,1,0,57,jb4xejoxjfk5a0a50bo8hvst,1,20.4,47,2022-08-07T16:31:35.154Z,2022-08-08T12:49:42Z,3692174375,212,23.8,3693888895,178,,3692174369,56,Back,3692174377,213,1.3,3692174371,140,27.1,3692174373,141,80.5,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454681,7,1,1,1,0,jb4xejoxjfk5a0a50bo8hvst,1,32.4,91.8,2022-08-07T16:31:38.387Z,2022-08-08T12:49:42Z,3692174773,213,6.2,3692174771,212,25.4,3692174765,140,56.5,3693888993,178,,3692174767,141,88.0,3692174761,155,,3692174763,56,Left,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443802009,1702,83,1,1,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.4,23.2,2022-08-07T16:31:42.365Z,2022-08-08T12:49:41Z,3694047061,399,437761,,,,,,,,,,,,,,,,,,,,,,dwnd8j9ok6ncbp69gmchw953o,N. Sadiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454699,8,1,1,1,4,jb4xejoxjfk5a0a50bo8hvst,1,62.7,76.3,2022-08-07T16:31:42.390Z,2022-08-08T12:49:41Z,3693889113,178,,3692174851,141,65.7,3692174857,213,5.4,3692174839,155,,3692174847,140,68.8,3692174855,212,9.6,3692174843,56,Center,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454751,9,1,1,1,6,jb4xejoxjfk5a0a50bo8hvst,1,72.9,62.1,2022-08-07T16:31:44.584Z,2022-08-08T12:49:40Z,3693889451,388,,3692175135,213,1.0,3692175129,141,90.5,3692175125,56,Left,3692175123,3,,3692175133,212,22.8,3692175127,140,84.4,,,,7xfg1orfd9uq3rqzzf6vvxu96,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454763,10,3,1,1,11,jb4xejoxjfk5a0a50bo8hvst,0,93.6,81.4,2022-08-07T16:31:49.329Z,2022-08-08T12:49:38Z,3693889553,178,,3692175223,56,Left,3692175225,286,,3692175297,233,19,3692794839,465,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454765,19,7,1,1,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,6.4,18.6,2022-08-07T16:31:49.418Z,2022-08-08T12:49:38Z,3692175229,285,,3692794635,383,,3693889615,178,,3692175227,56,Back,3692175273,233,10,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454773,20,49,1,1,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,0.9,13.6,2022-08-07T16:31:51.008Z,2022-08-08T12:49:38Z,,,,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454805,21,1,1,1,14,6vyr13j6kbwdtxjwm1m4m8nu2,0,1.4,3.3,2022-08-07T16:31:52.871Z,2022-08-08T12:49:36Z,3692175445,236,,3692175419,212,7.2,3692175415,140,8.1,3692175411,157,,3693889845,178,,3692175413,56,Back,3692175451,286,,3692175421,213,0.2,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,3692175423,1,3692175417,141,5.6,3692175447,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454811,11,74,1,1,14,jb4xejoxjfk5a0a50bo8hvst,1,97.5,97,2022-08-07T16:31:52.985Z,2022-08-08T12:49:36Z,3693889923,178,,3692175439,285,,3692175437,56,Left,3692175469,233,21,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443454827,12,5,1,1,16,jb4xejoxjfk5a0a50bo8hvst,0,86.6,101,2022-08-07T16:31:54.373Z,2022-08-08T07:26:28Z,3692175535,56,Left,3692176697,233,22,3692175537,347,,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455047,22,5,1,1,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.4,-1,2022-08-07T16:31:54.373Z,2022-08-08T07:26:27Z,3692176657,233,12,3692176615,56,Back,3692176617,347,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455075,23,1,1,1,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,19.2,0,2022-08-07T16:32:12.970Z,2022-08-08T12:49:36Z,3692176777,56,Back,3692176785,213,1.2,3692176775,107,,3692176783,212,11.3,3692176779,140,23.5,3692176781,141,14.3,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455095,24,1,1,1,35,6vyr13j6kbwdtxjwm1m4m8nu2,1,21,10.1,2022-08-07T16:32:14.109Z,2022-08-08T12:49:35Z,3692176889,213,0.3,3692176873,56,Back,3692176885,212,22.0,3692176877,140,40.7,3692176871,157,,3692176893,1,,3693890147,178,,3692176881,141,21.0,cu3a4pb4a9g6d0qir3oakd46i,M. Kana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455113,25,1,1,1,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,40,21.2,2022-08-07T16:32:15.665Z,2022-08-08T12:49:35Z,3692176979,140,41.1,3692176981,141,13.8,3693890255,388,,3692176977,56,Back,3692176989,213,4.9,3692176985,212,5.2,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455127,26,1,1,1,38,6vyr13j6kbwdtxjwm1m4m8nu2,0,42.6,11.2,2022-08-07T16:32:16.818Z,2022-08-08T12:49:35Z,3692177045,141,15.6,3692177049,213,1.1,3692177041,56,Back,3693890397,178,,3692177047,212,3.4,3692177043,140,44.1,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455143,13,8,1,1,39,jb4xejoxjfk5a0a50bo8hvst,1,56,82.7,2022-08-07T16:32:17.212Z,2022-08-08T12:49:34Z,3693890493,178,,3692177127,56,Left,3692814615,385,,,,,,,,,,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455193,14,5,1,1,40,jb4xejoxjfk5a0a50bo8hvst,0,53.2,101.2,2022-08-07T16:32:18.747Z,2022-08-08T07:27:03Z,3692178709,233,27,3692177391,347,,3692177389,56,Left,,,,,,,,,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455419,27,5,1,1,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,46.8,-1.2,2022-08-07T16:32:18.747Z,2022-08-08T07:27:03Z,3692178647,347,,3692178679,233,14,3692178645,56,Back,,,,,,,,,,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455459,28,1,1,1,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,50,0,2022-08-07T16:32:36.319Z,2022-08-08T12:49:34Z,3692178889,141,6.7,3692178885,56,Right,3692178891,212,13.0,3692178893,213,0.4,3692178883,107,,3692178887,140,61.2,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455475,29,1,1,1,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,57,5.4,2022-08-07T16:32:37.241Z,2022-08-08T12:49:34Z,3692178977,56,Right,3692178985,213,3.3,3692178983,212,3.0,3692178979,140,54.2,3692178981,141,4.9,3693890749,388,,,,,,,,c4n7kjp8c47trslpssnyqjo16,S. Esposito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455499,30,1,1,2,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.6,2.8,2022-08-07T16:32:38.411Z,2022-08-08T12:49:33Z,3692179181,212,13.8,3693890813,178,,3692179175,56,Right,3692180043,3,,3692179183,213,0.1,3692179179,141,5.8,3692179177,140,63.6,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455507,31,1,1,2,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,63.2,7.6,2022-08-07T16:32:39.696Z,2022-08-08T12:49:33Z,3692179237,141,7.4,3692179231,168,,3692179233,56,Right,3693890885,178,,3692179235,140,70.2,3692179239,212,7.4,3692179241,213,6.3,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455541,32,1,1,2,5,6vyr13j6kbwdtxjwm1m4m8nu2,0,74.3,14.3,2022-08-07T16:32:43.289Z,2022-08-08T12:49:31Z,3692179443,213,6.3,3693890977,178,,3692179435,141,13.7,3692179439,212,28.0,3692179429,56,Right,3692179431,140,100.0,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455555,15,5,1,2,9,jb4xejoxjfk5a0a50bo8hvst,1,-1.1,87.2,2022-08-07T16:32:47.518Z,2022-08-08T07:27:32Z,3692179513,56,Back,3692179517,233,33,3692179515,346,,,,,,,,,,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455545,33,5,1,2,9,6vyr13j6kbwdtxjwm1m4m8nu2,0,101.1,12.8,2022-08-07T16:32:47.518Z,2022-08-08T07:27:32Z,3692179453,56,Right,3692179535,233,15,3692179455,346,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455951,16,1,1,2,34,jb4xejoxjfk5a0a50bo8hvst,1,4.8,57.5,2022-08-07T16:33:12.854Z,2022-08-08T12:49:31Z,3692181545,56,Left,3692181549,141,82.9,3692181541,124,,3692181543,155,,3692181553,213,0.3,3692181551,212,57.0,3692181547,140,56.5,3692181555,1,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,3692181559,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455957,17,44,1,2,38,jb4xejoxjfk5a0a50bo8hvst,1,52.8,78.8,2022-08-07T16:33:16.351Z,2022-08-08T12:49:30Z,3692181715,233,34,3692181589,286,,3692181587,56,Center,,,,,,,,,,,,,,,,7xfg1orfd9uq3rqzzf6vvxu96,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455971,34,44,1,2,38,6vyr13j6kbwdtxjwm1m4m8nu2,0,47.2,21.2,2022-08-07T16:33:16.352Z,2022-08-08T12:49:30Z,3692181653,56,Back,3692181739,233,17,3692181661,285,,,,,,,,,,,,,,,,,dwnd8j9ok6ncbp69gmchw953o,N. Sadiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443455975,18,1,1,2,38,jb4xejoxjfk5a0a50bo8hvst,0,52.6,78.6,2022-08-07T16:33:16.393Z,2022-08-08T12:49:30Z,3692181681,213,5.7,3692181675,140,66.7,3692181679,212,17.9,3693891587,388,,3692181673,56,Center,3692181671,3,,3692181677,141,63.7,,,,7xfg1orfd9uq3rqzzf6vvxu96,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443570081,912,49,1,2,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.1,34.2,2022-08-07T16:33:17.601Z,2022-08-08T12:49:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443456017,35,1,1,2,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.2,34.5,2022-08-07T16:33:17.657Z,2022-08-08T12:49:29Z,3693891719,178,,3692181925,141,44.2,3692181929,213,0.8,3692181923,140,42.8,3692181921,56,Back,3692181927,212,8.8,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
