id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/16/value,qualifier/15/value,qualifier/12/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2474688971,219,1,1,17,36,7zibyotq1x1hq6pmgibhr0e6s,1,44.6,9.7,2022-10-20T17:02:45.147Z,2022-10-21T11:39:24Z,3858330617,213,1.4,3858330609,56,Back,3858330611,140,47.0,3858330613,141,32.1,3859331557,178,,3858330615,212,15.4,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474688999,220,1,1,17,39,7zibyotq1x1hq6pmgibhr0e6s,1,50,34.4,2022-10-20T17:02:47.920Z,2022-10-21T11:39:23Z,3858330739,155,,3858330741,56,Center,3858330747,141,69.3,3858330743,140,57.7,3858330755,213,1.2,3859331643,178,,3858330751,212,25.1,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689005,221,1,1,17,43,7zibyotq1x1hq6pmgibhr0e6s,1,56.7,82.4,2022-10-20T17:02:52.457Z,2022-10-21T11:39:22Z,3858330771,140,65.0,3858330777,213,0.8,3858330773,141,96.9,3858330775,212,13.2,3858330769,56,Left,3859331741,178,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689019,222,1,1,17,44,7zibyotq1x1hq6pmgibhr0e6s,1,66.8,98.8,2022-10-20T17:02:53.591Z,2022-10-21T11:39:21Z,3858330847,56,Left,3858330855,213,4.4,3858330849,140,64.3,3858330853,212,9.0,3859331789,178,,3858330851,141,86.2,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689031,223,1,1,17,47,7zibyotq1x1hq6pmgibhr0e6s,1,69.1,92.6,2022-10-20T17:02:56.087Z,2022-10-21T11:39:20Z,3858330933,141,96.2,3858330937,213,0.5,3859331863,178,,3858330931,140,73.2,3858330929,56,Left,3858330935,212,5.0,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689045,224,1,1,17,49,7zibyotq1x1hq6pmgibhr0e6s,1,71.5,97,2022-10-20T17:02:58.248Z,2022-10-21T11:39:20Z,3858330997,212,9.4,3858330991,56,Left,3858330993,140,73.8,3859331989,178,,3858330999,213,5.0,3858330995,141,83.6,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689053,225,1,1,17,50,7zibyotq1x1hq6pmgibhr0e6s,1,73,83.8,2022-10-20T17:02:59.153Z,2022-10-21T11:39:19Z,3858331033,140,71.3,3859332139,178,,3858331037,212,7.8,3858331031,56,Center,3858331039,213,4.5,3858331035,141,72.6,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689075,227,4,1,17,51,7zibyotq1x1hq6pmgibhr0e6s,1,72.3,79,2022-10-20T17:03:00.319Z,2022-10-21T11:39:17Z,3858331157,56,Left,3858331163,286,,3858331319,233,126,3858331155,13,,3858331159,152,,3858331161,265,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689099,126,4,1,17,51,2b57rbw94i9ohnbch52owvqtq,0,27.7,21,2022-10-20T17:03:00.320Z,2022-10-21T11:39:16Z,3858331295,285,,3858331337,233,227,3858331289,56,Back,3859332309,178,,3858331291,152,,3858331293,265,,3858331287,13,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689059,226,43,1,17,51,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T17:03:00.882Z,2022-10-20T17:03:06Z,3858331305,144,1,3858331079,56,Center,3858331081,140,78.5,3858331087,213,0.1,3858331083,141,74.2,3858331085,212,7.6,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689213,127,17,1,18,12,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:03:21.284Z,2022-10-21T08:16:00Z,3858331961,13,243,3858331959,392,,3858331957,31,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689391,228,2,1,18,44,7zibyotq1x1hq6pmgibhr0e6s,1,70.8,78.2,2022-10-20T17:03:53.358Z,2022-10-21T11:39:16Z,3858333017,56,Center,3858333011,5,,3858333019,140,95.3,3859183087,72,,3858334349,8,,3858334159,2,,3859332517,178,,3858333015,152,,9tgbdheyuooa8cfz06l577end,C. Stengs,3858333027,1,,3858333021,141,37.1,3858334149,7,,eg4piy0kcdtdopqpd3lcl5j2t,3859183085,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689605,128,55,1,18,44,2b57rbw94i9ohnbch52owvqtq,1,13.5,51.2,2022-10-20T17:03:53.359Z,2022-10-21T11:39:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689415,229,43,1,18,47,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T17:03:56.826Z,2022-10-20T17:04:24Z,3858334211,144,1,3858333187,56,Center,3858333193,212,13.3,3858333191,141,49.9,3858333189,140,95.3,3858333195,213,1.5,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474689421,230,43,1,18,49,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T17:03:58.346Z,2022-10-20T17:04:26Z,3858333205,22,0,3858333209,56,Center,3858334223,144,38,3858333207,16,0,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690177,129,1,1,20,41,2b57rbw94i9ohnbch52owvqtq,1,4.1,58.4,2022-10-20T17:05:50.758Z,2022-10-21T11:39:15Z,3858337311,5,,3858337317,56,Left,3859332649,178,,3858337313,155,,3858337315,241,,3858337319,140,61.5,3858337323,212,61.9,3858337321,141,79.3,d0itp0eyxewvnm2shm0manw7p,D. Phillips,3858337327,1,,3858337325,213,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690183,130,44,1,20,45,2b57rbw94i9ohnbch52owvqtq,1,57.8,75.3,2022-10-20T17:05:54.486Z,2022-10-21T11:39:15Z,3858337349,233,231,3858337345,56,Center,3858337347,286,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690171,231,44,1,20,45,7zibyotq1x1hq6pmgibhr0e6s,0,42.2,24.7,2022-10-20T17:05:54.487Z,2022-10-21T11:39:15Z,3858337297,285,,3858337295,56,Back,3858337369,233,130,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690199,131,1,1,20,45,2b57rbw94i9ohnbch52owvqtq,0,57.9,76.5,2022-10-20T17:05:54.530Z,2022-10-21T11:39:14Z,3859183935,168,,3858337453,56,Left,3859332789,388,,3858337451,3,,3858337457,141,80.8,3858337455,140,73.3,3858337459,212,16.4,3858337461,213,0.2,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690191,232,44,1,20,47,7zibyotq1x1hq6pmgibhr0e6s,1,31.9,21.3,2022-10-20T17:05:56.157Z,2022-10-21T11:39:14Z,3858337495,233,132,3858337415,285,,3858337413,56,Back,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690201,132,44,1,20,47,2b57rbw94i9ohnbch52owvqtq,0,68.1,78.7,2022-10-20T17:05:56.158Z,2022-10-21T11:39:13Z,3858337471,286,,3858337519,233,232,3858337469,56,Center,,,,,,,,,,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690205,233,1,1,20,47,7zibyotq1x1hq6pmgibhr0e6s,0,31.1,20.8,2022-10-20T17:05:56.264Z,2022-10-21T11:39:13Z,3858337483,141,28.2,3858337481,140,36.5,3858337487,213,0.7,3858337485,212,7.6,3858337477,3,,3859332945,388,,3858337479,56,Back,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690219,133,44,1,20,48,2b57rbw94i9ohnbch52owvqtq,1,65.2,73.7,2022-10-20T17:05:57.681Z,2022-10-21T11:39:12Z,3858337617,233,234,3858337571,286,,3858337567,56,Center,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690211,234,44,1,20,48,7zibyotq1x1hq6pmgibhr0e6s,0,34.8,26.3,2022-10-20T17:05:57.682Z,2022-10-21T11:39:12Z,3858337523,56,Back,3858337671,233,133,3858337525,285,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690231,134,1,1,20,48,2b57rbw94i9ohnbch52owvqtq,0,64.6,73,2022-10-20T17:05:57.782Z,2022-10-21T11:39:12Z,3858337643,3,,3858337647,140,76.9,3858337649,141,73.8,3858337645,56,Center,3858337651,212,12.9,3859333231,388,,3858337653,213,0.0,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690237,235,44,1,20,50,7zibyotq1x1hq6pmgibhr0e6s,1,29.9,21.3,2022-10-20T17:05:59.351Z,2022-10-21T11:39:11Z,3858337705,233,135,3858337673,56,Back,3858337675,285,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690241,135,44,1,20,50,2b57rbw94i9ohnbch52owvqtq,0,70.1,78.7,2022-10-20T17:05:59.352Z,2022-10-21T11:39:11Z,3858337679,286,,3858337709,233,235,3858337677,56,Center,,,,,,,,,,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690249,236,1,1,20,50,7zibyotq1x1hq6pmgibhr0e6s,1,29.4,20.9,2022-10-20T17:05:59.392Z,2022-10-21T11:39:11Z,3858337733,140,22.8,3858337731,56,Back,3858337737,212,7.2,3858337739,213,2.8,3858337735,141,24.0,3858337729,3,,3859333429,388,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690277,237,1,1,20,53,7zibyotq1x1hq6pmgibhr0e6s,1,20.1,16.8,2022-10-20T17:06:02Z,2022-10-21T11:39:10Z,3859333533,178,,3858337873,213,0.1,3858337863,157,,3858337871,212,28.8,3858337867,140,47.3,3858337865,56,Back,3858337869,141,22.4,3858337875,1,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690279,238,44,1,20,55,7zibyotq1x1hq6pmgibhr0e6s,1,47.9,22.2,2022-10-20T17:06:04.527Z,2022-10-21T11:39:10Z,3858337879,56,Back,3858337927,233,136,3858337881,285,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690283,136,44,1,20,55,2b57rbw94i9ohnbch52owvqtq,0,52.1,77.8,2022-10-20T17:06:04.528Z,2022-10-21T11:39:09Z,3858337935,233,238,3858337891,56,Center,3858337895,286,,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690291,239,1,1,20,55,7zibyotq1x1hq6pmgibhr0e6s,1,48.5,20.5,2022-10-20T17:06:04.585Z,2022-10-21T11:39:09Z,3858337963,212,12.0,3858337961,141,37.1,3858337955,3,,3859333673,388,,3858337957,56,Center,3858337965,213,1.2,3858337959,140,52.3,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690295,240,49,1,20,56,7zibyotq1x1hq6pmgibhr0e6s,1,49.1,34.1,2022-10-20T17:06:05.628Z,2022-10-21T11:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690309,241,1,1,20,57,7zibyotq1x1hq6pmgibhr0e6s,0,54.7,33,2022-10-20T17:06:06.726Z,2022-10-21T11:39:08Z,3858338029,212,19.2,3858338025,140,72.9,3858338027,141,30.1,3858338031,213,6.2,3858338023,56,Center,3859333917,178,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474893585,875,67,1,20,59,2b57rbw94i9ohnbch52owvqtq,1,26.6,76.1,2022-10-20T17:06:08.294Z,2022-10-21T11:39:07Z,3859418175,233,1170,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474893575,1170,67,1,20,59,7zibyotq1x1hq6pmgibhr0e6s,0,73.4,23.9,2022-10-20T17:06:08.295Z,2022-10-21T11:39:07Z,3859418183,233,875,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690311,137,8,1,20,59,2b57rbw94i9ohnbch52owvqtq,1,26.9,71.9,2022-10-20T17:06:08.326Z,2022-10-21T11:39:06Z,3858338033,56,Back,3859334311,178,,3859184159,385,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690325,138,5,1,21,0,2b57rbw94i9ohnbch52owvqtq,0,30.8,102,2022-10-20T17:06:09.695Z,2022-10-21T08:17:57Z,3858338111,56,Back,3858338113,347,,3858338291,233,242,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690353,242,5,1,21,0,7zibyotq1x1hq6pmgibhr0e6s,1,69.2,-2,2022-10-20T17:06:09.695Z,2022-10-21T08:17:56Z,3858338287,233,138,3858338281,56,Right,3858338283,347,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690423,243,1,1,21,16,7zibyotq1x1hq6pmgibhr0e6s,1,61.8,0,2022-10-20T17:06:25.722Z,2022-10-21T11:39:06Z,3858338817,141,5.0,3858338811,107,,3858338813,56,Right,3858338819,212,10.1,3858338815,140,70.3,3858338821,213,0.5,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474893865,877,43,1,21,19,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:06:28.351Z,2022-10-21T10:25:35Z,3859584319,144,83,3859419535,399,235628,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690427,244,1,1,21,21,7zibyotq1x1hq6pmgibhr0e6s,0,65.9,3.8,2022-10-20T17:06:30.807Z,2022-10-21T11:39:04Z,3858338843,212,2.8,3858338977,233,139,3858338841,141,7.6,3858338973,236,,3858338981,286,,3858338837,56,Right,3858338845,213,2.0,3858338839,140,64.9,9tgbdheyuooa8cfz06l577end,C. Stengs,3859335061,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690449,139,74,1,21,22,2b57rbw94i9ohnbch52owvqtq,1,34.9,94.9,2022-10-20T17:06:30.944Z,2022-10-21T11:39:03Z,3858338993,233,244,3859335149,178,,3858338953,285,,3858338951,56,Back,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690471,245,4,1,21,22,7zibyotq1x1hq6pmgibhr0e6s,1,66.9,4,2022-10-20T17:06:31.747Z,2022-10-21T11:39:03Z,3858339089,56,Right,3858339085,13,,3858339091,152,,3858339087,295,,3858339093,286,,3858339187,233,140,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690485,140,4,1,21,22,2b57rbw94i9ohnbch52owvqtq,0,33.1,96,2022-10-20T17:06:31.748Z,2022-10-21T11:39:03Z,3858339165,295,,3858339169,152,,3859335299,178,,3858339163,13,,3858339171,285,,3858339167,56,Back,3858339191,233,245,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690777,246,1,1,22,10,7zibyotq1x1hq6pmgibhr0e6s,1,64.4,7.1,2022-10-20T17:07:19.245Z,2022-10-21T11:39:02Z,3858340785,213,0.5,3859184531,223,,3859340619,178,,3859184533,72,,3858340757,5,,3858340765,152,,3858340781,212,32.8,3858340789,1,,9tgbdheyuooa8cfz06l577end,C. Stengs,3858341525,210,13,3858340773,140,91.9,3858340777,141,,30.1,3859184491,2,,3858340761,155,3858340769,56,Center,,,,,,,,,,,,,1,,,,,,,,,
2474690783,247,13,1,22,15,7zibyotq1x1hq6pmgibhr0e6s,1,85.2,34.7,2022-10-20T17:07:23.906Z,2022-10-21T11:39:01Z,3858341533,84,,3858340813,56,Center,3858341121,24,,3858341545,230,98.1,3858341123,72,,3858341537,55,246,3859742185,63,,3859341061,178,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,3858341543,103,26.4,3858341541,102,41.3,3858341535,29,,,3858341547,231,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690787,141,5,1,22,15,2b57rbw94i9ohnbch52owvqtq,1,-1.3,59.4,2022-10-20T17:07:24.822Z,2022-10-21T08:24:29Z,3858340891,233,248,3858340825,56,Back,3858340827,346,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690799,248,5,1,22,15,7zibyotq1x1hq6pmgibhr0e6s,0,101.3,40.6,2022-10-20T17:07:24.822Z,2022-10-21T08:24:28Z,3858340923,233,141,3858340869,346,,3858340867,56,Center,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474690977,142,1,1,22,39,2b57rbw94i9ohnbch52owvqtq,1,4.7,53.3,2022-10-20T17:07:48.114Z,2022-10-21T11:39:00Z,3858341915,124,,3858341919,140,9.8,3858341917,56,Back,3858341925,212,14.0,3858341929,213,1.2,3858341921,141,72.4,3858341937,237,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691011,143,1,1,22,41,2b57rbw94i9ohnbch52owvqtq,1,8.1,72.2,2022-10-20T17:07:50.778Z,2022-10-21T11:38:59Z,3858342107,140,6.9,3859341511,178,,3858342109,141,49.6,3858342105,56,Back,3858342111,212,15.4,3858342113,213,4.6,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691041,144,1,1,22,45,2b57rbw94i9ohnbch52owvqtq,0,8.5,40,2022-10-20T17:07:54.422Z,2022-10-21T11:38:58Z,3859341585,178,,3858342255,56,Center,3858342259,141,24.7,3858342261,212,53.6,3858342263,213,6.1,3858342257,140,58.6,3858342265,1,,3858342253,155,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691031,249,44,1,22,48,7zibyotq1x1hq6pmgibhr0e6s,1,43.6,71,2022-10-20T17:07:57.200Z,2022-10-21T11:38:57Z,3858342215,285,,3858342213,56,Back,3858342333,233,145,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691047,145,44,1,22,48,2b57rbw94i9ohnbch52owvqtq,0,56.4,29,2022-10-20T17:07:57.201Z,2022-10-21T11:38:56Z,3858342283,56,Center,3858342339,233,249,3858342285,286,,,,,,,,,,,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691051,250,1,1,22,48,7zibyotq1x1hq6pmgibhr0e6s,0,43.3,70.9,2022-10-20T17:07:57.240Z,2022-10-21T11:38:56Z,3858342307,140,48.2,3858342303,3,,3858342309,141,41.8,3858342305,56,Back,3858342311,212,20.4,3858342313,213,5.0,3859341803,388,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691087,146,4,1,22,51,2b57rbw94i9ohnbch52owvqtq,1,58.6,40.2,2022-10-20T17:08:00.808Z,2022-10-21T11:38:55Z,3858342515,265,,3858342519,233,251,3858342511,56,Center,3858342517,286,,3858342509,13,,3858342513,152,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691075,251,4,1,22,51,7zibyotq1x1hq6pmgibhr0e6s,0,41.4,59.8,2022-10-20T17:08:00.809Z,2022-10-21T11:38:55Z,3858342533,233,146,3858342455,152,,3859341915,178,,3858342459,285,,3858342451,13,,3858342457,265,,3858342453,56,Back,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691267,147,1,1,23,24,2b57rbw94i9ohnbch52owvqtq,0,63,40.6,2022-10-20T17:08:33.798Z,2022-10-21T11:38:54Z,3858343669,140,89.1,3858343675,213,6.0,3858343665,152,,3858343663,155,,3858343673,212,28.7,3858343667,56,Center,3858343671,141,27.9,3858343661,5,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,3859342075,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474895215,884,43,1,23,26,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:08:35.527Z,2022-10-21T10:58:46Z,3859426077,15,0,3859426075,178,0,3859675531,144,82,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691283,252,12,1,23,28,7zibyotq1x1hq6pmgibhr0e6s,1,10.4,84.6,2022-10-20T17:08:37.557Z,2022-10-21T11:38:53Z,3858343767,213,1.0,3858343761,140,17.6,3858343759,56,Back,3858343763,141,100.0,3858343765,212,13.7,3859342203,388,,3858343869,15,,3858343807,167,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691337,148,5,1,23,31,2b57rbw94i9ohnbch52owvqtq,1,80.9,-1.7,2022-10-20T17:08:39.915Z,2022-10-21T08:25:30Z,3858344053,347,,3858344051,56,Right,3858344073,233,253,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691289,253,5,1,23,31,7zibyotq1x1hq6pmgibhr0e6s,0,19.1,101.7,2022-10-20T17:08:39.915Z,2022-10-21T08:25:31Z,3858343795,347,,3858343793,56,Back,3858344085,233,148,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691363,149,1,1,23,37,2b57rbw94i9ohnbch52owvqtq,1,82,0,2022-10-20T17:08:46.300Z,2022-10-21T11:38:52Z,3858344219,213,1.4,3858344215,141,13.1,3858344209,107,,3858344217,212,10.4,3858344211,56,Right,3858344213,140,83.7,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474691367,150,50,1,23,40,2b57rbw94i9ohnbch52owvqtq,1,76.6,5.3,2022-10-20T17:08:49.249Z,2022-10-21T11:38:51Z,3858344327,233,254,3858344237,286,,3858344235,56,Right,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
