id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,keyPass,qualifier/12/value,qualifier/15/value
2472803905,4,49,1,0,14,5z1b7fuvpqe6vnigvopomvecu,1,28.4,86.1,2022-10-16T11:32:48.274Z,2022-10-17T09:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472803929,5,1,1,0,14,5z1b7fuvpqe6vnigvopomvecu,1,28.4,86.2,2022-10-16T11:32:48.342Z,2022-10-17T09:08:57Z,3848405611,141,97.4,3848405615,213,1.3,3848405607,56,Back,3851530117,178,,3848405609,140,30.1,3848405613,212,7.8,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472803967,6,1,1,0,16,5z1b7fuvpqe6vnigvopomvecu,1,34.4,99.1,2022-10-16T11:32:49.804Z,2022-10-17T09:08:56Z,3848405765,141,89.0,3848405761,56,Back,3848405763,140,30.9,3848405769,213,4.2,3848405767,212,7.8,3851530167,178,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473397467,1032,43,1,0,17,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-16T11:32:51.377Z,2022-10-17T04:29:06Z,3851591711,144,67,3851565819,233,918,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472803985,7,1,1,0,17,5z1b7fuvpqe6vnigvopomvecu,0,35.1,91.1,2022-10-16T11:32:51.378Z,2022-10-17T09:08:55Z,3848406085,233,8,3848405877,140,32.4,3851530429,178,,3848406083,236,,3848405883,213,3.2,3848406089,286,,3848405879,141,90.8,3848405881,212,2.8,rmruexgp6l6ar57aq8xffg4q,N. Raskin,3848405875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473397465,918,43,1,0,17,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-16T11:32:51.378Z,2022-10-17T04:29:06Z,3851591705,144,67,3851565823,233,1032,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804021,8,74,1,0,17,7zibyotq1x1hq6pmgibhr0e6s,1,64.5,9.8,2022-10-16T11:32:51.383Z,2022-10-17T09:08:55Z,3848406013,56,Right,3851530519,178,,3848406091,233,7,3848406015,285,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804123,8,5,1,0,18,5z1b7fuvpqe6vnigvopomvecu,1,37.4,101.6,2022-10-16T11:32:51.988Z,2022-10-17T03:22:36Z,3848406539,347,,3848406557,233,10,3848406537,56,Back,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804039,10,5,1,0,18,7zibyotq1x1hq6pmgibhr0e6s,0,62.6,-1.6,2022-10-16T11:32:51.988Z,2022-10-17T03:22:37Z,3848406581,233,8,3848406095,56,Right,3848406097,347,,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804029,9,43,1,0,21,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-16T11:32:54.810Z,2022-10-16T11:32:57Z,3848406043,285,0,3848406163,144,74,3848406041,56,Right,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804147,9,1,1,0,24,5z1b7fuvpqe6vnigvopomvecu,0,46.2,100,2022-10-16T11:32:58.282Z,2022-10-17T09:08:55Z,3848406657,56,Left,3848406659,140,77.2,3848406661,141,96.2,3848406665,213,6.2,3848406663,212,32.7,3848406655,107,,3848406667,1,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804161,11,49,1,0,29,7zibyotq1x1hq6pmgibhr0e6s,1,20,3.5,2022-10-16T11:33:02.600Z,2022-10-17T09:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804217,12,1,1,0,29,7zibyotq1x1hq6pmgibhr0e6s,1,19.8,3.5,2022-10-16T11:33:02.660Z,2022-10-17T09:08:54Z,3848406963,56,Back,3851946103,1,,3848406969,141,43.0,3851530969,178,,3848406977,213,2.1,3848406973,212,32.0,3848406965,140,3.2,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804331,13,1,1,0,34,7zibyotq1x1hq6pmgibhr0e6s,1,4.1,42.2,2022-10-16T11:33:07.571Z,2022-10-17T09:08:53Z,3848407433,140,10.4,3851531039,178,,3848407439,213,1.2,3848407437,212,18.5,3848407435,141,67.6,3848407431,56,Back,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804405,14,1,1,0,39,7zibyotq1x1hq6pmgibhr0e6s,1,20.1,71.6,2022-10-16T11:33:12.633Z,2022-10-17T09:08:51Z,3848407743,56,Back,3848407749,212,24.2,3851531171,178,,3848407745,140,3.7,3848407747,141,46.6,3848407751,213,3.9,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804481,15,1,1,0,46,7zibyotq1x1hq6pmgibhr0e6s,1,10.5,49.8,2022-10-16T11:33:20.346Z,2022-10-17T09:08:50Z,3848408097,212,15.9,3848408099,213,5.2,3848408093,140,17.6,3848408095,141,29.2,3848408091,56,Back,3851531273,178,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804523,16,1,1,0,50,7zibyotq1x1hq6pmgibhr0e6s,1,28.7,20.2,2022-10-16T11:33:24.363Z,2022-10-17T09:08:50Z,3848408275,213,0.2,3848408269,140,54.7,3851531341,178,,3848408271,141,28.3,3848408267,56,Center,3848408265,155,,3848408273,212,27.9,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804541,17,1,1,0,52,7zibyotq1x1hq6pmgibhr0e6s,1,57.5,25.7,2022-10-16T11:33:26.138Z,2022-10-17T09:08:49Z,3848408381,141,31.0,3848408379,140,65.6,3848408385,213,0.4,3848408373,3,,3848408377,56,Center,3851531391,388,,3848408383,212,9.2,3848408375,168,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804551,18,1,1,0,54,7zibyotq1x1hq6pmgibhr0e6s,0,66.6,26.5,2022-10-16T11:33:28.153Z,2022-10-17T09:08:49Z,3848408427,140,74.8,3848408425,56,Right,3848408433,213,5.5,3851531433,388,,3848408429,141,14.0,3848408423,3,,3848408431,212,12.1,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804553,10,49,1,0,55,5z1b7fuvpqe6vnigvopomvecu,1,28.8,81.3,2022-10-16T11:33:28.876Z,2022-10-17T09:08:48Z,,,,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804605,11,4,1,0,56,5z1b7fuvpqe6vnigvopomvecu,1,29.2,84.8,2022-10-16T11:33:30.288Z,2022-10-17T09:08:47Z,3848408683,265,,3848408839,233,19,3848408681,152,,3848408679,56,Back,3848408685,285,,3848408677,13,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804635,19,4,1,0,56,7zibyotq1x1hq6pmgibhr0e6s,0,70.8,15.2,2022-10-16T11:33:30.289Z,2022-10-17T09:08:47Z,3848408815,286,,3851531619,178,,3848408811,152,,3848408807,13,,3848408809,56,Right,3848408813,265,,3848408865,233,11,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804787,12,1,1,1,7,5z1b7fuvpqe6vnigvopomvecu,1,24.2,88.8,2022-10-16T11:33:41.127Z,2022-10-17T09:08:46Z,3848409501,213,4.7,3848409497,141,39.5,3848409487,152,,3848409499,212,33.5,3848409523,189,,3848409491,56,Back,3848409495,140,23.9,3848409485,5,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,3848409503,1,,3851531657,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804843,13,1,1,1,11,5z1b7fuvpqe6vnigvopomvecu,1,30.9,24.1,2022-10-16T11:33:44.782Z,2022-10-17T09:08:46Z,3848409767,56,Back,3848409775,213,5.2,3848409769,140,35.9,3851531877,178,,3848409771,141,8.0,3848409773,212,12.1,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472804921,14,1,1,1,13,5z1b7fuvpqe6vnigvopomvecu,1,38.6,2.9,2022-10-16T11:33:47.370Z,2022-10-17T09:08:45Z,3848410131,213,2.3,3848410125,140,29.7,3848410123,56,Back,3848410129,212,14.3,3851532605,178,,3848410127,141,18.8,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472805071,15,1,1,1,18,5z1b7fuvpqe6vnigvopomvecu,1,25.4,22.1,2022-10-16T11:33:51.983Z,2022-10-17T09:08:44Z,3851532731,178,,3848410839,141,42.4,3848410843,213,1.9,3848410835,56,Back,3848410837,140,21.2,3848410841,212,14.5,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472805141,16,1,1,1,28,5z1b7fuvpqe6vnigvopomvecu,1,32.2,53.8,2022-10-16T11:34:01.519Z,2022-10-17T09:08:41Z,3848411159,140,32.7,3848411161,141,30.0,3848411165,213,4.7,3851532805,178,,3848411157,56,Back,3848411163,212,16.2,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472805205,17,1,1,1,31,5z1b7fuvpqe6vnigvopomvecu,1,42.2,27.1,2022-10-16T11:34:05.342Z,2022-10-17T09:08:40Z,3848411435,212,47.6,3848411431,140,74.8,3848411427,155,,3848411439,1,,3848411433,141,75.7,3851532845,178,,3848411437,213,0.8,3848411429,56,Center,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472805267,18,1,1,1,34,5z1b7fuvpqe6vnigvopomvecu,1,74.8,67.4,2022-10-16T11:34:08.043Z,2022-10-17T09:08:39Z,3848411687,213,0.8,3851532945,388,,3848411683,141,93.5,3848411675,3,,3848411681,140,92.7,3848411679,56,Left,3848411685,212,25.9,3848411677,168,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472805299,19,3,1,1,39,5z1b7fuvpqe6vnigvopomvecu,1,97.7,80.1,2022-10-16T11:34:12.554Z,2022-10-17T09:08:39Z,3851240865,465,,3851533103,178,,3848411801,56,Left,3848411803,286,,3848411839,233,20,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472805251,20,45,1,1,39,7zibyotq1x1hq6pmgibhr0e6s,0,2.3,19.9,2022-10-16T11:34:12.554Z,2022-10-17T09:08:39Z,3848411861,233,19,3848411633,285,,3848411631,56,Back,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472805397,20,1,1,1,40,5z1b7fuvpqe6vnigvopomvecu,1,98.4,68.6,2022-10-16T11:34:14.006Z,2022-10-17T09:08:38Z,3848412253,212,13.1,3848416873,22,,3848416871,154,,3848412249,140,94.0,3848416869,210,16,3851533215,178,,3848412255,213,4.4,3848412251,141,50.6,93hp5gm29ke90ugdimd9xf949,A. Dønnum,3848412247,56,Center,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472805401,21,16,1,1,41,5z1b7fuvpqe6vnigvopomvecu,1,96.4,51.2,2022-10-16T11:34:15.054Z,2022-10-17T09:08:38Z,3851241793,395,1.5,3848413625,20,,3848416953,230,98.6,3851533575,178,,3848413629,374,2022-10-16 12:34:14.680,3848412283,56,Center,3848416945,103,3.8,3848416939,55,20,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,3848416935,29,,3848413633,375,,01:41.211,3848416949,108,3848416937,154,3848416947,214,3848416955,231,55.7,3851241795,396,46.1,3848412279,22,3848412281,16,3848416933,76,3848416951,328,3848416943,102,52.6,,,,,,,
2472806023,21,43,1,2,27,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-16T11:35:01.138Z,2022-10-16T11:35:09Z,3848416207,144,7,3848415441,56,Back,3848415445,285,0,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472806493,22,1,1,2,49,7zibyotq1x1hq6pmgibhr0e6s,1,49.8,50.3,2022-10-16T11:35:23.065Z,2022-10-17T03:25:41Z,3848417715,213,3.4,3848417705,140,24.4,3848417711,212,27.6,3848417717,279,G,3851533809,178,,3848417709,141,40.1,3848417703,56,Back,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472806579,23,1,1,2,53,7zibyotq1x1hq6pmgibhr0e6s,1,29.5,37.6,2022-10-16T11:35:26.585Z,2022-10-17T09:08:36Z,3848418065,56,Back,3848418075,213,1.7,3851533899,178,,3848418069,141,64.9,3848418071,212,18.8,3848418067,140,26.5,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472806655,24,1,1,2,58,7zibyotq1x1hq6pmgibhr0e6s,1,32.7,71.7,2022-10-16T11:35:31.495Z,2022-10-17T09:08:35Z,3848418381,141,94.4,3848418385,213,1.4,3848418379,140,34.5,3848418377,56,Back,3848418383,212,15.6,3851534043,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472806711,25,1,1,3,0,7zibyotq1x1hq6pmgibhr0e6s,1,40.7,96.3,2022-10-16T11:35:34.122Z,2022-10-17T09:08:34Z,3851534307,178,,3848418685,56,Left,3848418691,212,23.7,3848418693,213,6.2,3848418687,140,63.1,3848418689,141,92.4,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472806713,26,61,1,3,2,7zibyotq1x1hq6pmgibhr0e6s,0,71.6,92.1,2022-10-16T11:35:36.050Z,2022-10-17T09:08:34Z,3848418697,56,Left,3851535213,178,,,,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472806733,22,49,1,3,4,5z1b7fuvpqe6vnigvopomvecu,1,16.8,6.1,2022-10-16T11:35:37.871Z,2022-10-17T09:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472806809,23,4,1,3,6,5z1b7fuvpqe6vnigvopomvecu,1,11.9,4.4,2022-10-16T11:35:40.038Z,2022-10-17T09:08:33Z,3848419153,285,,3848419145,13,,3848419149,56,Back,3848419187,233,27,3848419147,294,,3848419151,152,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472806813,27,4,1,3,6,7zibyotq1x1hq6pmgibhr0e6s,0,88.1,95.6,2022-10-16T11:35:40.039Z,2022-10-17T09:08:33Z,3848419163,294,,3848419169,286,,3848419167,152,,3848419213,233,23,3851535553,178,,3848419161,13,,3848419165,56,Left,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472807203,24,1,1,3,26,5z1b7fuvpqe6vnigvopomvecu,0,16.4,5.9,2022-10-16T11:35:59.970Z,2022-10-17T09:08:32Z,3848420907,56,Center,3848420917,1,,3848420903,155,,3848420909,140,63.9,3848420913,212,51.2,3848420911,141,23.1,3848420901,5,,3848420905,152,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,3848420915,213,0.2,3851535625,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472807259,28,61,1,3,29,7zibyotq1x1hq6pmgibhr0e6s,1,33.4,80.2,2022-10-16T11:36:02.475Z,2022-10-17T09:08:32Z,3848421183,56,Back,3851535777,178,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472807283,29,49,1,3,30,7zibyotq1x1hq6pmgibhr0e6s,1,35.8,76.7,2022-10-16T11:36:03.986Z,2022-10-17T09:08:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
