id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/10/value,assist,qualifier/16/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/14/value,qualifier/17/value,qualifier/19/value
2476131479,9,1,1,0,20,89xivtxk59uzvhdsd6miao6tm,1,34.2,85.7,2022-10-23T11:30:28.225Z,2022-10-24T05:26:00Z,3865929787,1,,3865929771,140,7.5,3865929777,212,41.8,3865929767,56,Back,3869097391,178,,3865929783,213,4.0,3865929773,141,40.1,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131507,10,1,1,0,27,89xivtxk59uzvhdsd6miao6tm,0,11.8,33.2,2022-10-23T11:30:35.155Z,2022-10-24T05:25:59Z,3865929955,213,0.0,3865929951,141,35.8,3865929957,1,,3865929953,212,63.4,3865929947,56,Center,3865929945,155,,3869097471,178,,3865929949,140,72.2,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131533,3,49,1,0,34,7zibyotq1x1hq6pmgibhr0e6s,1,18.7,56.8,2022-10-23T11:30:42.532Z,2022-10-24T05:25:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131611,4,1,1,0,38,7zibyotq1x1hq6pmgibhr0e6s,1,19.9,60.3,2022-10-23T11:30:46.058Z,2022-10-24T05:25:56Z,3865930409,141,52.1,3865930405,56,Back,3865930411,212,5.9,3865930407,140,18.1,3869097825,178,,3865930413,213,4.4,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131657,5,1,1,0,39,7zibyotq1x1hq6pmgibhr0e6s,1,19.6,51.5,2022-10-23T11:30:47.798Z,2022-10-24T05:25:56Z,3869098087,178,,3865930643,141,65.4,3865930639,56,Back,3865930641,140,19.0,3865930645,212,9.5,3865930647,213,1.6,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131717,6,1,1,0,43,7zibyotq1x1hq6pmgibhr0e6s,1,15.6,72.9,2022-10-23T11:30:51.342Z,2022-10-24T05:25:55Z,3865930957,213,3.8,3865930955,212,17.6,3865930951,140,1.9,3865930953,141,57.9,3869098191,178,,3865930949,56,Back,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131765,7,1,1,0,47,7zibyotq1x1hq6pmgibhr0e6s,1,2.3,59.9,2022-10-23T11:30:55.016Z,2022-10-24T05:25:54Z,3865931163,141,94.5,3869098285,178,,3865931167,213,1.0,3865931165,212,28.8,3865931161,140,18.1,3865931157,56,Back,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131811,8,1,1,0,51,7zibyotq1x1hq6pmgibhr0e6s,1,21.3,95.9,2022-10-23T11:30:59.336Z,2022-10-24T05:25:53Z,3865931457,56,Back,3865931459,140,38.6,3869098413,178,,3865931461,141,94.7,3865931465,213,6.2,3865931463,212,18.2,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476741179,994,43,1,0,53,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-23T11:31:00.927Z,2022-10-24T02:20:32Z,3869142025,144,82,3869141973,178,0,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131817,9,61,1,0,53,7zibyotq1x1hq6pmgibhr0e6s,0,35.6,96,2022-10-23T11:31:00.944Z,2022-10-24T05:25:52Z,3869098477,178,,3865931483,56,Back,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131815,11,61,1,0,54,89xivtxk59uzvhdsd6miao6tm,0,69.9,3.5,2022-10-23T11:31:02.733Z,2022-10-24T05:25:52Z,3869098551,178,,3865931481,56,Right,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131885,10,5,1,0,55,7zibyotq1x1hq6pmgibhr0e6s,1,22.4,101.6,2022-10-23T11:31:03.415Z,2022-10-24T01:41:39Z,3865931819,347,,3865931861,233,12,3865931817,56,Back,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131843,12,5,1,0,55,89xivtxk59uzvhdsd6miao6tm,0,77.6,-1.6,2022-10-23T11:31:03.415Z,2022-10-24T01:41:39Z,3865931895,233,10,3865931597,347,,3865931595,56,Right,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131975,11,1,1,1,8,7zibyotq1x1hq6pmgibhr0e6s,0,24.9,100,2022-10-23T11:31:16.332Z,2022-10-24T05:25:52Z,3865932299,140,37.3,3865932297,56,Back,3865932301,141,92.3,3865932295,107,,3865932305,213,5.8,3865932303,212,14.4,3867839889,189,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476131981,13,8,1,1,10,89xivtxk59uzvhdsd6miao6tm,1,63,5.9,2022-10-23T11:31:18.033Z,2022-10-24T05:25:51Z,3865932329,56,Right,3867840109,384,,3869098877,178,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132005,14,49,1,1,10,89xivtxk59uzvhdsd6miao6tm,1,66.7,16.5,2022-10-23T11:31:18.705Z,2022-10-24T05:25:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132017,15,1,1,1,12,89xivtxk59uzvhdsd6miao6tm,1,68.9,15.5,2022-10-23T11:31:20.011Z,2022-10-24T05:25:50Z,3865932503,212,7.7,3869099055,178,,3865932501,141,25.8,3865932505,213,1.1,3865932499,140,72.0,3865932497,56,Center,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132023,16,61,1,1,12,89xivtxk59uzvhdsd6miao6tm,0,75.8,24.9,2022-10-23T11:31:20.523Z,2022-10-24T05:25:50Z,3865932523,56,Center,3869099161,178,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132027,12,3,1,1,13,7zibyotq1x1hq6pmgibhr0e6s,1,25.9,79.4,2022-10-23T11:31:21.381Z,2022-10-24T05:11:44Z,3867841535,465,,3865932537,56,Back,3865933095,233,17,3865932539,285,,3869099313,178,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132045,17,45,1,1,13,89xivtxk59uzvhdsd6miao6tm,0,74.1,20.6,2022-10-23T11:31:21.381Z,2022-10-24T05:11:44Z,3868116129,233,12,3865932605,56,Right,3865932607,286,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132057,13,49,1,1,15,7zibyotq1x1hq6pmgibhr0e6s,1,26.7,68,2022-10-23T11:31:23.374Z,2022-10-24T05:25:49Z,,,,,,,,,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132105,14,1,1,1,15,7zibyotq1x1hq6pmgibhr0e6s,1,26.7,67.8,2022-10-23T11:31:23.441Z,2022-10-24T05:25:49Z,3865932829,212,20.7,3865932817,56,Back,3865932827,141,38.5,3865932831,213,4.4,3869099589,178,,3865932823,140,21.2,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132137,15,1,1,1,18,7zibyotq1x1hq6pmgibhr0e6s,1,18.4,40,2022-10-23T11:31:26.058Z,2022-10-24T05:25:48Z,3865932993,140,3.0,3869099727,178,,3865932991,56,Back,3865932995,141,42.5,3865932997,212,16.3,3865932999,213,3.0,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132189,16,1,1,1,21,7zibyotq1x1hq6pmgibhr0e6s,0,1.5,42.4,2022-10-23T11:31:29.585Z,2022-10-24T05:25:47Z,3865933263,213,6.1,3865933253,155,,3865933259,141,28.0,3865933261,212,59.7,3865933265,1,,3865933257,140,57.6,3865933255,56,Center,3869099777,178,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132199,18,8,1,1,24,89xivtxk59uzvhdsd6miao6tm,1,43.4,64.2,2022-10-23T11:31:32.737Z,2022-10-24T05:25:47Z,3865933301,56,Back,3867844725,384,,3869100041,21,,3869100043,178,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132211,19,44,1,1,26,89xivtxk59uzvhdsd6miao6tm,1,48.9,49.8,2022-10-23T11:31:34.121Z,2022-10-24T05:25:47Z,3865992255,233,17,3865933351,56,Back,3865992185,285,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132213,17,44,1,1,26,7zibyotq1x1hq6pmgibhr0e6s,0,51.1,50.2,2022-10-23T11:31:34.122Z,2022-10-24T05:25:46Z,3865933359,233,19,3865933355,56,Center,3865933357,286,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476501705,754,1,1,1,26,89xivtxk59uzvhdsd6miao6tm,0,48.8,50.1,2022-10-23T11:31:34.163Z,2022-10-24T05:25:46Z,3867847253,140,48.8,3867847249,3,,3867847257,212,2.3,3867847251,56,Back,3867847255,141,46.7,3869100315,388,,3867847259,213,4.7,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476501397,819,61,1,1,26,7zibyotq1x1hq6pmgibhr0e6s,1,51.5,49.8,2022-10-23T11:31:34.209Z,2022-10-24T05:25:46Z,3867845601,56,Center,3869100511,388,,3869100509,15,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132227,20,1,1,1,27,89xivtxk59uzvhdsd6miao6tm,0,49.8,57,2022-10-23T11:31:34.952Z,2022-10-24T05:25:45Z,3867848905,3,,3865933431,212,24.1,3869100755,178,,3865933429,141,21.8,3865933433,213,4.8,3865933427,140,52.8,3865933425,56,Center,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132217,18,43,1,1,27,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-23T11:31:35.716Z,2022-10-23T17:09:07Z,3867846939,144,1,3865933373,56,Center,3865933379,212,3.5,3865933381,213,4.4,3865933377,141,45.2,3865933375,140,50.7,3865933371,3,0,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132233,19,8,1,1,28,7zibyotq1x1hq6pmgibhr0e6s,1,50.5,68.8,2022-10-23T11:31:36.873Z,2022-10-24T05:25:45Z,3869100857,178,,3867849995,384,,3865933449,56,Center,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132283,21,1,1,1,31,7zibyotq1x1hq6pmgibhr0e6s,1,40,75.5,2022-10-23T11:31:39.231Z,2022-10-24T05:25:44Z,3869101015,178,,3865933679,212,9.9,3865933681,213,2.1,3865933677,141,88.1,3865933675,140,35.2,3865933673,56,Back,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132261,20,43,1,1,32,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-23T11:31:39.956Z,2022-10-23T17:09:53Z,3867850645,144,49,,,,,,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132349,22,1,1,1,33,7zibyotq1x1hq6pmgibhr0e6s,1,37.4,86.4,2022-10-23T11:31:41.027Z,2022-10-24T05:25:43Z,3865933973,141,70.9,3865933969,56,Back,3869101169,178,,3865933971,140,27.7,3865933975,212,14.7,3865933977,213,3.9,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132377,23,1,1,1,37,7zibyotq1x1hq6pmgibhr0e6s,1,26.2,72.4,2022-10-23T11:31:45.601Z,2022-10-24T05:25:42Z,3865934095,212,10.8,3865934091,140,24.6,3869101247,178,,3865934097,213,4.6,3865934089,56,Back,3865934093,141,56.7,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132465,24,1,1,1,39,7zibyotq1x1hq6pmgibhr0e6s,1,23.3,66.4,2022-10-23T11:31:47.561Z,2022-10-24T05:25:42Z,3865934495,56,Back,3865934497,140,24.3,3865934501,212,5.9,3869101331,178,,3865934499,141,75.0,3865934503,213,1.4,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132531,25,1,1,1,44,7zibyotq1x1hq6pmgibhr0e6s,1,26.6,67.9,2022-10-23T11:31:52.088Z,2022-10-24T05:25:40Z,3865934819,56,Back,3865934825,212,6.8,3865934821,140,22.2,3865934827,213,4.0,3869101505,178,,3865934823,141,60.6,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132601,26,1,1,1,48,7zibyotq1x1hq6pmgibhr0e6s,1,21.6,51.4,2022-10-23T11:31:56.068Z,2022-10-24T05:25:40Z,3865935189,1,,3865935179,56,Back,3865935187,213,5.5,3865935185,212,37.9,3865935181,140,46.7,3865935177,155,,3865935183,141,11.3,3869101649,178,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132667,27,1,1,1,53,7zibyotq1x1hq6pmgibhr0e6s,1,39.8,8.5,2022-10-23T11:32:01.324Z,2022-10-24T05:25:38Z,3865935507,56,Center,3865935521,213,0.6,3865935515,141,23.9,3865935511,140,53.9,3865935519,212,18.1,3869101725,178,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132707,28,1,1,1,57,7zibyotq1x1hq6pmgibhr0e6s,1,61.3,22.4,2022-10-23T11:32:04.992Z,2022-10-24T05:25:37Z,3869102337,178,,3865935723,140,60.8,3865935729,213,4.7,3865935727,212,13.1,3865935721,56,Right,3865935725,141,3.2,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132757,29,1,1,1,58,7zibyotq1x1hq6pmgibhr0e6s,1,66.6,2.4,2022-10-23T11:32:06.545Z,2022-10-24T05:25:37Z,3869102425,178,,3865935927,141,15.8,3865935925,140,89.5,3865935929,212,25.7,3865935923,56,Right,3865935931,213,0.4,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476742467,986,83,1,2,3,89xivtxk59uzvhdsd6miao6tm,1,7.9,83.7,2022-10-23T11:32:11.376Z,2022-10-24T05:25:36Z,3869147337,399,459212,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476132787,30,1,1,2,5,7zibyotq1x1hq6pmgibhr0e6s,1,85.8,12.8,2022-10-23T11:32:13.312Z,2022-10-24T05:25:35Z,3869102547,178,,3865936063,140,76.7,3865936069,213,3.6,3865936061,56,Right,3865936065,141,5.6,3865936067,212,10.7,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
