id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/15/value,assist,qualifier/19/id,qualifier/19/qualifierId
2515071095,5,1,1,0,14,1uk609mhtsfhokhaewjapb26,1,11.4,89.1,2023-03-04T15:01:23.015Z,2023-03-05T09:04:37Z,4071017341,212,5.7,4071017333,140,11.1,4071017345,213,1.6,4074059735,178,,4071017337,141,97.4,4071017331,56,Back,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071193,6,1,1,0,15,1uk609mhtsfhokhaewjapb26,0,8.3,94.3,2023-03-04T15:01:24.027Z,2023-03-05T09:04:36Z,4071017759,1,,4071017751,212,30.6,4071017739,56,Back,4071017731,157,,4074059865,178,,4071017747,141,89.1,4071017755,213,6.2,4071017743,140,37.2,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071165,9,1,1,0,17,920raeoumft3q2wmvc296uceo,0,68.7,10,2023-03-04T15:01:26.357Z,2023-03-05T09:04:36Z,4071017589,3,,4071017601,212,8.0,4071017595,140,62.1,4071017599,141,4.0,4071017591,56,Right,4071017605,213,3.7,4074060385,178,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071205,7,61,1,0,18,1uk609mhtsfhokhaewjapb26,0,39.8,83.2,2023-03-04T15:01:27.263Z,2023-03-05T09:04:35Z,4074061167,178,,4074061165,21,,4071017775,56,Back,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071271,10,49,1,0,19,920raeoumft3q2wmvc296uceo,1,62.9,10.5,2023-03-04T15:01:28.134Z,2023-03-05T09:04:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071599,11,1,1,0,19,920raeoumft3q2wmvc296uceo,1,62.6,10.7,2023-03-04T15:01:28.188Z,2023-03-05T09:04:34Z,4071019459,213,3.0,4071019453,141,21.2,4074061629,178,,4071019449,140,18.3,4071019447,56,Back,4071019463,1,,4071019455,212,47.1,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071627,12,1,1,0,26,920raeoumft3q2wmvc296uceo,1,21.6,33.3,2023-03-04T15:01:35.350Z,2023-03-05T09:04:33Z,4071019585,140,21.3,4074062233,178,,4071019583,56,Back,4071019591,213,1.6,4071019589,212,12.2,4071019587,141,51.3,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071677,13,1,1,0,29,920raeoumft3q2wmvc296uceo,1,22.7,61,2023-03-04T15:01:37.998Z,2023-03-05T09:04:33Z,4071019857,212,26.0,4071019853,141,24.6,4074062563,178,,4071019847,56,Back,4071019849,140,15.0,4071019861,213,4.4,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071887,14,1,1,0,32,920raeoumft3q2wmvc296uceo,1,13.8,34.7,2023-03-04T15:01:41.045Z,2023-03-05T09:04:32Z,4074062753,178,,4071020795,141,8.3,4071020789,155,,4071020793,140,56.5,4071020801,213,5.9,4071020799,212,48.3,4071020791,56,Right,4071020803,1,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071931,15,1,1,0,35,920raeoumft3q2wmvc296uceo,0,52.2,7.4,2023-03-04T15:01:43.716Z,2023-03-05T09:04:31Z,4071020983,3,,4071020997,140,67.4,4071020991,56,Right,4071021005,213,0.0,4074064007,388,,4071020985,168,,4071021003,212,16.0,4071021001,141,7.7,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515089387,97,43,1,0,35,920raeoumft3q2wmvc296uceo,1,0,0,2023-03-04T15:01:44.369Z,2023-03-04T15:10:50Z,4071130899,144,1,4071119333,212,7.0,4071119325,168,0,4071119335,213,0.0,4071119331,141,9.3,4071119327,56,Right,4071119329,140,64.7,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071895,8,44,1,0,36,1uk609mhtsfhokhaewjapb26,1,40.8,94.4,2023-03-04T15:01:45.295Z,2023-03-05T09:04:31Z,4071020837,285,,4071020835,56,Back,4071021821,233,16,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072037,16,44,1,0,36,920raeoumft3q2wmvc296uceo,0,59.2,5.6,2023-03-04T15:01:45.296Z,2023-03-05T09:04:30Z,4071021981,233,8,4071021471,286,,4071021469,56,Right,,,,,,,,,,,,,,,,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071923,9,1,1,0,36,1uk609mhtsfhokhaewjapb26,0,40.7,90.4,2023-03-04T15:01:45.461Z,2023-03-05T09:04:30Z,4071020925,56,Left,4074064735,388,,4071020933,213,5.6,4071020927,140,50.2,4071020921,3,,4071020929,141,79.1,4071020931,212,12.6,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515092713,120,1,1,0,38,920raeoumft3q2wmvc296uceo,1,48.9,11.6,2023-03-04T15:01:47.356Z,2023-03-05T09:04:29Z,4071154187,213,5.4,4074065679,178,,4071154175,56,Right,4071154183,212,6.6,4071154177,140,53.1,4071154179,141,4.4,4071154173,3,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515092641,116,1,1,0,39,920raeoumft3q2wmvc296uceo,1,52.5,10.1,2023-03-04T15:01:48.121Z,2023-03-05T09:04:29Z,4071163115,56,Back,4074066051,178,,4071163121,212,4.9,4071163117,140,47.9,4071163123,213,3.3,4071163119,141,9.1,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072209,17,3,1,0,43,920raeoumft3q2wmvc296uceo,0,45.7,3,2023-03-04T15:01:51.933Z,2023-03-05T09:04:28Z,4071022315,211,,4071022277,56,Back,4071022279,286,,4074067159,178,,4072511145,465,,,,,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515665623,1048,43,1,0,44,920raeoumft3q2wmvc296uceo,1,0,0,2023-03-04T15:01:53.609Z,2023-03-05T03:54:05Z,4074208797,233,1126,4074267693,144,67,,,,,,,,,,,,,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515665621,1126,43,1,0,44,1uk609mhtsfhokhaewjapb26,1,0,0,2023-03-04T15:01:53.610Z,2023-03-05T03:54:05Z,4074267691,144,67,4074208801,233,1048,,,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515676727,1346,67,1,0,44,1uk609mhtsfhokhaewjapb26,1,45.5,95.4,2023-03-04T15:01:53.611Z,2023-03-05T09:04:28Z,4074268047,233,1211,,,,,,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515676725,1211,67,1,0,44,920raeoumft3q2wmvc296uceo,0,54.5,4.6,2023-03-04T15:01:53.612Z,2023-03-05T09:04:27Z,4074268059,233,1346,,,,,,,,,,,,,,,,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072387,10,1,1,0,44,1uk609mhtsfhokhaewjapb26,0,44.2,96.7,2023-03-04T15:01:53.658Z,2023-03-05T09:04:27Z,4071023013,56,Back,4071023021,141,93.6,4071023027,1,,4071023023,212,3.0,4071023017,140,42.2,4074067791,178,,4071023009,157,,4071023025,213,3.9,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515092669,117,61,1,0,44,920raeoumft3q2wmvc296uceo,1,54.9,4.6,2023-03-04T15:01:53.673Z,2023-03-05T09:04:26Z,4074067979,178,,4071178429,56,Right,,,,,,,,,,,,,,,,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072397,11,49,1,0,48,1uk609mhtsfhokhaewjapb26,1,52.2,47.6,2023-03-04T15:01:56.984Z,2023-03-05T09:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072459,12,1,1,0,48,1uk609mhtsfhokhaewjapb26,1,52.5,48.1,2023-03-04T15:01:57.085Z,2023-03-05T09:04:25Z,4071023345,140,69.6,4071023359,213,0.1,4071023351,141,49.6,4071023343,56,Center,4071023355,212,18.0,4074068973,178,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072471,13,50,1,0,51,1uk609mhtsfhokhaewjapb26,1,67.3,51.4,2023-03-04T15:02:00.695Z,2023-03-05T09:04:24Z,4071023805,233,18,4071023401,286,,4071023399,56,Center,,,,,,,,,,,,,,,,bcfayigqu8oygm1xvpgl9akt1,M. Regáli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072535,18,7,1,0,52,920raeoumft3q2wmvc296uceo,1,32.7,48.6,2023-03-04T15:02:00.698Z,2023-03-05T09:04:24Z,4071023687,285,,4074069977,178,,4071023747,233,13,4072512165,383,,4071023685,56,Back,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072541,19,49,1,0,53,920raeoumft3q2wmvc296uceo,1,30.4,58.4,2023-03-04T15:02:02.339Z,2023-03-05T09:04:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072749,20,1,1,0,53,920raeoumft3q2wmvc296uceo,1,30.7,58.8,2023-03-04T15:02:02.439Z,2023-03-05T09:04:23Z,4071024643,56,Back,4074070671,178,,4071024647,141,90.3,4071024645,140,33.7,4071024653,213,1.4,4071024651,212,21.7,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072801,21,1,1,0,59,920raeoumft3q2wmvc296uceo,1,53.3,97.1,2023-03-04T15:02:08.418Z,2023-03-05T09:04:21Z,4071024909,141,74.2,4071024907,140,60.6,4071024913,212,17.4,4074071161,178,,4071024917,213,5.2,4071024905,56,Center,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072863,22,1,1,1,1,920raeoumft3q2wmvc296uceo,1,57.6,87.3,2023-03-04T15:02:10.532Z,2023-03-05T09:04:20Z,4074071615,178,,4071025207,141,73.8,4071025201,56,Center,4071025217,213,5.7,4071025205,140,70.6,4071025213,212,16.4,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072975,23,1,1,1,2,920raeoumft3q2wmvc296uceo,1,65.9,86.4,2023-03-04T15:02:11.342Z,2023-03-05T09:04:20Z,4071025715,56,Center,4074072141,178,,4071025721,212,12.5,4071025723,213,4.9,4071025719,141,68.5,4071025717,140,68.7,,,,,,,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072989,24,3,1,1,4,920raeoumft3q2wmvc296uceo,0,66.6,81.4,2023-03-04T15:02:13.184Z,2023-03-05T09:04:19Z,4072513887,464,,4071025779,56,Left,4074072431,178,,4071025781,286,,4071027695,233,14,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072961,14,7,1,1,4,1uk609mhtsfhokhaewjapb26,1,33.4,18.6,2023-03-04T15:02:13.255Z,2023-03-05T09:04:18Z,4071025683,56,Back,4071027663,233,24,4072513771,383,,4074072653,178,,4071025685,285,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515355419,890,61,1,1,4,920raeoumft3q2wmvc296uceo,1,68,78.9,2023-03-04T15:02:13.443Z,2023-03-05T09:04:18Z,4072514813,56,Left,4074072899,178,,,,,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073013,15,49,1,1,5,1uk609mhtsfhokhaewjapb26,1,33.1,17.1,2023-03-04T15:02:14.572Z,2023-03-05T09:04:17Z,,,,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073077,16,1,1,1,7,1uk609mhtsfhokhaewjapb26,0,38.2,18.5,2023-03-04T15:02:16.515Z,2023-03-05T09:04:16Z,4071026155,213,6.1,4074073501,178,,4071026149,140,56.6,4071026147,56,Right,4071026153,212,19.5,4071026151,141,14.4,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073137,25,49,1,1,9,920raeoumft3q2wmvc296uceo,1,45.6,90.2,2023-03-04T15:02:17.791Z,2023-03-05T09:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073173,26,1,1,1,10,920raeoumft3q2wmvc296uceo,0,53.5,96.8,2023-03-04T15:02:19.644Z,2023-03-05T09:04:14Z,4074074213,178,,4071026617,141,82.4,4071026619,212,20.5,4071026613,56,Left,4071026621,213,5.8,4071026615,140,70.6,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073251,17,61,1,1,11,1uk609mhtsfhokhaewjapb26,1,45.6,3.8,2023-03-04T15:02:19.784Z,2023-03-05T09:04:13Z,4071027021,56,Back,4074074479,178,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073279,18,5,1,1,12,1uk609mhtsfhokhaewjapb26,0,30.2,-1.5,2023-03-04T15:02:21.307Z,2023-03-05T02:12:40Z,4071027347,233,27,4071027147,56,Back,4071027149,347,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073233,27,5,1,1,12,920raeoumft3q2wmvc296uceo,1,69.8,101.5,2023-03-04T15:02:21.307Z,2023-03-05T02:12:40Z,4071026941,56,Left,4071027263,233,18,4071026943,347,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074049,28,1,1,1,32,920raeoumft3q2wmvc296uceo,1,64.4,100,2023-03-04T15:02:41.155Z,2023-03-05T09:04:13Z,4071031063,107,,4071031071,212,20.4,4071031069,141,83.8,4071031067,140,79.9,4071031073,213,5.6,4071031065,56,Left,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074091,29,1,1,1,34,920raeoumft3q2wmvc296uceo,0,72.1,84.1,2023-03-04T15:02:43.238Z,2023-03-05T09:04:12Z,4074076013,178,,4071031271,213,0.9,4071031261,56,Left,4071031267,141,93.0,4071031269,212,7.6,4071031265,140,76.4,,,,,,,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074075,19,49,1,1,35,1uk609mhtsfhokhaewjapb26,1,30.6,8.2,2023-03-04T15:02:43.725Z,2023-03-05T09:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074121,20,3,1,1,36,1uk609mhtsfhokhaewjapb26,1,32.1,8.2,2023-03-04T15:02:45.373Z,2023-03-05T09:04:10Z,4072518119,464,,4071031435,233,30,4071031427,56,Back,4071031429,285,,4074076823,178,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074105,30,45,1,1,36,920raeoumft3q2wmvc296uceo,0,67.9,91.8,2023-03-04T15:02:45.373Z,2023-03-05T09:04:10Z,4071031351,56,Left,4071031353,286,,4071031469,233,20,,,,,,,,,,,,,,,,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074177,21,3,1,1,37,1uk609mhtsfhokhaewjapb26,1,34.3,8.8,2023-03-04T15:02:46.464Z,2023-03-05T09:04:08Z,4074077807,178,,4071031719,233,31,4074601201,286,,4072518313,464,,4071031677,56,Back,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
