id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/13/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2533189967,4,49,1,0,12,5z1b7fuvpqe6vnigvopomvecu,1,31,16.3,2023-04-14T19:01:29.873Z,2023-04-15T12:39:11Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533189987,5,1,1,0,14,5z1b7fuvpqe6vnigvopomvecu,1,30.4,16.1,2023-04-14T19:01:31.123Z,2023-04-15T12:39:10Z,4187979045,212,9.0,4187979041,140,34.8,4189033623,178,,4187979047,213,5.2,4187979039,56,Back,4187979043,141,4.7,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190017,6,1,1,0,15,5z1b7fuvpqe6vnigvopomvecu,1,33.9,5.4,2023-04-14T19:01:32.127Z,2023-04-15T12:39:10Z,4189033811,178,,4187979249,140,21.1,4187979251,141,22.2,4187979255,213,2.4,4187979253,212,17.6,4187979247,56,Back,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190035,7,1,1,0,17,5z1b7fuvpqe6vnigvopomvecu,1,19.2,21,2023-04-14T19:01:34.990Z,2023-04-15T12:39:10Z,4189034145,178,,4187979329,140,6.8,4187979335,213,2.6,4187979331,141,31.3,4187979333,212,14.8,4187979327,56,Back,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190077,8,1,1,0,19,5z1b7fuvpqe6vnigvopomvecu,1,5.4,37.1,2023-04-14T19:01:36.259Z,2023-04-15T12:39:09Z,4188509411,157,,4187979535,140,40.4,4187979539,141,10.1,4187979531,56,Back,4189034289,178,,4187979551,1,,4187979541,212,41.1,4187979545,213,5.8,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190103,9,1,1,0,22,5z1b7fuvpqe6vnigvopomvecu,0,40,17.6,2023-04-14T19:01:39.814Z,2023-04-15T12:39:09Z,4187979687,3,,4187979699,213,0.2,4187979691,56,Center,4187979695,141,24.6,4187979693,140,62.6,4189034463,388,,4187979689,168,,4187979697,212,24.2,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190089,9,49,1,0,24,920raeoumft3q2wmvc296uceo,1,44.6,73.5,2023-04-14T19:01:41.979Z,2023-04-15T12:39:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190121,10,1,1,0,24,920raeoumft3q2wmvc296uceo,1,44.6,73.5,2023-04-14T19:01:42.002Z,2023-04-15T12:39:08Z,4187979787,212,9.2,4187979783,140,43.2,4187979785,141,86.9,4187979781,56,Back,4187979789,213,1.7,4189034889,178,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190127,11,50,1,0,26,920raeoumft3q2wmvc296uceo,1,45.9,87.7,2023-04-14T19:01:43.632Z,2023-04-15T12:39:08Z,4187979807,286,,4187979923,233,10,4187979805,56,Back,,,,,,,,,,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190141,10,7,1,0,26,5z1b7fuvpqe6vnigvopomvecu,1,54.1,12.3,2023-04-14T19:01:44.083Z,2023-04-15T12:39:08Z,4187979915,233,11,4187979887,285,,4188509715,383,,4189035693,178,,4187979885,56,Right,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190147,11,49,1,0,27,5z1b7fuvpqe6vnigvopomvecu,1,52.9,14.6,2023-04-14T19:01:44.967Z,2023-04-15T12:39:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190155,12,1,1,0,27,5z1b7fuvpqe6vnigvopomvecu,1,52.9,14.6,2023-04-14T19:01:44.997Z,2023-04-15T12:39:07Z,4187979957,141,22.2,4189036059,389,,4187979953,56,Center,4187979961,213,0.4,4187979955,140,66.1,4187979959,212,14.8,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190175,13,1,1,0,29,5z1b7fuvpqe6vnigvopomvecu,1,58.6,22.6,2023-04-14T19:01:46.229Z,2023-04-15T12:39:06Z,4187980041,140,62.3,4189036417,178,,4187980045,212,5.1,4187980043,141,27.4,4187980047,213,0.7,4187980039,56,Center,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533392475,816,67,1,0,30,5z1b7fuvpqe6vnigvopomvecu,1,61.1,28.8,2023-04-14T19:01:47.296Z,2023-04-15T12:39:06Z,4189101831,233,917,,,,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533392471,917,67,1,0,30,920raeoumft3q2wmvc296uceo,0,38.9,71.2,2023-04-14T19:01:47.297Z,2023-04-15T12:39:06Z,4189101835,233,816,,,,,,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190185,14,61,1,0,30,5z1b7fuvpqe6vnigvopomvecu,0,60,28.3,2023-04-14T19:01:47.350Z,2023-04-15T12:39:05Z,4189036557,178,,4187980111,56,Center,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190193,12,49,1,0,31,920raeoumft3q2wmvc296uceo,1,39,74.7,2023-04-14T19:01:48.558Z,2023-04-15T12:39:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190241,13,1,1,0,32,920raeoumft3q2wmvc296uceo,1,42.3,78.5,2023-04-14T19:01:49.651Z,2023-04-15T12:39:04Z,4187980453,56,Back,4189037045,178,,4187980457,141,84.8,4187980463,213,2.3,4187980459,212,5.6,4187980455,140,38.8,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533286955,869,3,1,0,33,920raeoumft3q2wmvc296uceo,0,44.9,87.4,2023-04-14T19:01:51.110Z,2023-04-15T12:39:03Z,4188510277,464,,4188510275,286,,4189037347,178,,4188510279,467,cllq8xizuqut48xxqc3btz97u,4188510273,56,Back,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190243,14,4,1,0,34,920raeoumft3q2wmvc296uceo,1,44.6,86,2023-04-14T19:01:51.942Z,2023-04-15T12:39:03Z,4188062951,152,,4188062949,13,,4188510365,294,,4187980467,56,Back,4187980469,286,,4187981015,233,16,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190323,16,4,1,0,34,5z1b7fuvpqe6vnigvopomvecu,0,55.4,14,2023-04-14T19:01:51.943Z,2023-04-15T12:39:03Z,4188510355,294,,4188062961,233,14,4187980965,56,Right,4189037669,178,,4187980963,13,,4187980967,152,,4187980971,285,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190315,15,43,1,0,35,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-04-14T19:01:52.399Z,2023-04-14T19:02:01Z,4187980925,285,0,4187980923,56,Right,4187981007,233,14,4187981131,144,7,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190473,15,1,1,0,50,920raeoumft3q2wmvc296uceo,1,47,74,2023-04-14T19:02:07.977Z,2023-04-15T12:39:02Z,4187981845,213,4.6,4187981847,1,,4187981843,212,40.0,4187981833,5,,4187981837,56,Back,4187981841,141,15.6,4187981839,140,42.6,4187981835,152,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,4189038119,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190551,16,1,1,0,53,920raeoumft3q2wmvc296uceo,1,44.9,13.9,2023-04-14T19:02:10.944Z,2023-04-15T12:39:01Z,4187982305,141,4.9,4187982309,213,5.8,4187982301,56,Right,4187982307,212,13.5,4189038303,178,,4187982303,140,56.4,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190607,17,1,1,0,59,920raeoumft3q2wmvc296uceo,1,82.9,6.4,2023-04-14T19:02:16.952Z,2023-04-15T12:39:00Z,4188510513,20,,4187982669,213,1.5,4187984939,154,,4187982665,141,64.5,4187984937,210,13,4187982663,140,85.3,4187982671,1,,4187982667,212,39.6,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,4187982661,56,1,Center,4187982657,2,4187982659,155,4188510511,224,4189038449,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190611,18,13,1,1,1,920raeoumft3q2wmvc296uceo,1,85.1,63.1,2023-04-14T19:02:19.061Z,2023-04-15T12:39:00Z,4187984959,103,19.4,4187984957,102,1.8,4187984961,328,,4187984277,20,,4188510695,108,,4187984953,55,17,4187984967,147,7.8,4187984971,231,49.2,87d73x3gkomc4soukr5uweqc5,I. Mbenza,4187984963,391,,,4187984951,154,4187984965,146,4187984969,230,4189038709,178,94.0,98.1,4187982681,22,4187984281,153,4187984949,29,4187984947,75,4187982683,64,4187982687,56,Center,,,,,,,,,,,,,,
2533190651,19,3,1,1,7,920raeoumft3q2wmvc296uceo,0,91.2,2.1,2023-04-14T19:02:24.270Z,2023-04-15T12:38:58Z,4187983297,233,17,4187982951,286,,4187982949,56,Right,4188510803,465,,4189038949,178,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190715,17,7,1,1,7,5z1b7fuvpqe6vnigvopomvecu,1,8.8,97.9,2023-04-14T19:02:24.388Z,2023-04-15T12:38:58Z,4187983247,56,Back,4188510853,385,,4187983277,233,19,4187983245,167,,4189039051,178,,4187983249,285,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190721,18,5,1,1,8,5z1b7fuvpqe6vnigvopomvecu,0,10.2,101.2,2023-04-14T19:02:25.142Z,2023-04-15T06:21:02Z,4187983259,56,Back,4187983261,347,,4187983719,233,20,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190791,20,5,1,1,8,920raeoumft3q2wmvc296uceo,1,89.8,-1.2,2023-04-14T19:02:25.142Z,2023-04-15T06:21:01Z,4187983649,56,Right,4187983651,347,,4187983709,233,18,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190841,21,1,1,1,16,920raeoumft3q2wmvc296uceo,1,86.1,0,2023-04-14T19:02:34.086Z,2023-04-15T12:38:58Z,4187983981,213,1.6,4187983973,141,12.2,4187983965,56,Right,4187983977,212,9.2,4187983969,140,85.8,4187983961,107,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190849,22,1,1,1,19,920raeoumft3q2wmvc296uceo,0,93.8,8.2,2023-04-14T19:02:36.640Z,2023-04-15T12:38:57Z,4188510969,224,,4188511019,345,,4189039893,178,,4187984031,141,82.9,4188510971,20,,4187984033,212,51.4,4187984027,56,Left,4187984023,2,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,4187984037,1,,,4187984025,155,4187984029,140,4187984035,213,,,100.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190855,19,5,1,1,25,5z1b7fuvpqe6vnigvopomvecu,1,-1.2,34.6,2023-04-14T19:02:42.259Z,2023-04-15T06:21:23Z,4187984059,346,,4187984073,233,23,4187984057,56,Back,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533190851,23,5,1,1,25,920raeoumft3q2wmvc296uceo,0,101.2,65.4,2023-04-14T19:02:42.259Z,2023-04-15T06:21:23Z,4187984123,233,19,4187984047,56,Center,4187984049,346,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191125,20,1,1,1,41,5z1b7fuvpqe6vnigvopomvecu,1,4.9,51.2,2023-04-14T19:02:58.960Z,2023-04-15T12:38:57Z,4188511305,155,,4187985539,213,6.2,4187985531,56,Center,4187985535,141,47.5,4187985529,124,,4187985545,74,,4187985533,140,60.3,4187985541,1,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,4187985537,212,,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191141,21,1,1,1,45,5z1b7fuvpqe6vnigvopomvecu,1,54.9,52.2,2023-04-14T19:03:02.416Z,2023-04-15T12:38:56Z,4187985599,56,Center,4189040489,388,,4187985603,141,47.0,4187985607,213,5.6,4187985601,140,58.9,4187985623,156,,4189040491,21,,4187985605,212,5.5,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191263,22,1,1,1,49,5z1b7fuvpqe6vnigvopomvecu,1,72.3,29.7,2023-04-14T19:03:06.588Z,2023-04-15T12:38:54Z,4187986177,212,23.5,4189040693,178,,4187986173,140,86.2,4187986175,141,56.7,4187986171,56,Center,4187986179,213,0.9,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191269,23,50,1,1,50,5z1b7fuvpqe6vnigvopomvecu,1,87.2,51.3,2023-04-14T19:03:07.903Z,2023-04-15T12:23:02Z,4187986197,56,Center,4187986221,233,24,4187986199,286,,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191253,24,7,1,1,51,920raeoumft3q2wmvc296uceo,1,12.8,48.7,2023-04-14T19:03:08.243Z,2023-04-15T12:23:02Z,4189041121,178,,4187986111,167,,4187986119,285,,4187986213,233,23,4188511855,385,,4187986115,56,Back,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191329,24,6,1,1,53,5z1b7fuvpqe6vnigvopomvecu,1,96.5,40.8,2023-04-14T19:03:10.259Z,2023-04-15T06:22:02Z,4187986475,56,Center,4187986477,75,,4187986499,233,25,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191271,25,6,1,1,53,920raeoumft3q2wmvc296uceo,0,3.5,59.2,2023-04-14T19:03:10.259Z,2023-04-15T06:22:02Z,4187986207,73,,4187986205,56,Back,4187986521,233,24,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191841,25,1,1,2,32,5z1b7fuvpqe6vnigvopomvecu,1,99.5,0.5,2023-04-14T19:03:49.647Z,2023-04-15T06:22:16Z,4187989143,213,1.7,4188512049,72,,4187989145,1,,4187989129,155,,4187989135,56,Center,4187989139,141,70.3,4187989125,6,,4189041691,178,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,4187989119,2,,,4187989137,140,4187989141,212,4187989133,223,,,47.7,,,,,,,,,,,,,,,95.4,,,,,,,,,,,,,
2533191851,26,1,1,2,35,5z1b7fuvpqe6vnigvopomvecu,0,95.9,68.8,2023-04-14T19:03:52.301Z,2023-04-15T12:38:54Z,4187989205,140,89.7,4187989211,213,3.4,4187989207,141,66.4,4187989203,56,Center,4187989209,212,6.7,4189041785,388,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533191925,26,12,1,2,36,920raeoumft3q2wmvc296uceo,1,10.4,35.4,2023-04-14T19:03:53.654Z,2023-04-15T12:38:54Z,4187989601,141,29.7,4187989605,213,6.1,4187989597,56,Back,4187989603,212,20.1,4187989599,140,29.2,4189041967,178,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
