id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2484955583,7,1,1,0,13,920raeoumft3q2wmvc296uceo,0,73.4,13.6,2022-11-12T19:45:23.325Z,2022-11-13T15:14:47Z,3912344943,56,Center,3912344951,213,1.8,3912344945,140,66.3,3912344947,141,52.8,3913276575,178,,3912344949,212,27.7,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955579,6,1,1,0,15,b7jmo07lqav0wfe2mtlzyspak,0,17.6,94.7,2022-11-12T19:45:25.193Z,2022-11-13T08:54:39Z,3912344923,56,Back,3912344927,141,91.2,3912344929,212,12.1,3912344925,140,28.9,3913276617,178,,3912344931,213,6.1,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955619,8,49,1,0,16,920raeoumft3q2wmvc296uceo,1,70.1,12.2,2022-11-12T19:45:26.314Z,2022-11-13T08:54:44Z,,,,,,,,,,,,,,,,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955645,9,1,1,0,17,920raeoumft3q2wmvc296uceo,0,70.1,12.2,2022-11-12T19:45:26.517Z,2022-11-13T08:54:47Z,3912345275,140,72.5,3912345271,56,Center,3913276779,178,,3912345283,212,18.7,3912345279,141,39.4,3912345287,213,1.4,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955783,8,49,1,0,19,b7jmo07lqav0wfe2mtlzyspak,1,24.4,69.1,2022-11-12T19:45:29.233Z,2022-11-13T15:14:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955759,7,1,1,0,19,b7jmo07lqav0wfe2mtlzyspak,1,29.7,56,2022-11-12T19:45:29.262Z,2022-11-13T08:55:20Z,3912345909,213,4.4,3912345905,141,21.9,3912345901,56,Back,3913277259,178,,3912345907,212,24.2,3912345903,140,23.1,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955823,9,1,1,0,21,b7jmo07lqav0wfe2mtlzyspak,1,24.5,27.4,2022-11-12T19:45:31.323Z,2022-11-13T08:55:25Z,3912346197,213,1.9,3912346189,56,Back,3912346193,141,50.9,3913277315,178,,3912346191,140,19.4,3912346195,212,16.9,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955845,10,1,1,0,23,b7jmo07lqav0wfe2mtlzyspak,1,18.8,53,2022-11-12T19:45:32.972Z,2022-11-13T08:55:28Z,3912346273,56,Back,3912346275,140,18.9,3912346281,213,1.6,3913277363,178,,3912346277,141,71.7,3912346279,212,12.7,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955861,11,1,1,0,25,b7jmo07lqav0wfe2mtlzyspak,1,18.9,71.7,2022-11-12T19:45:34.960Z,2022-11-13T08:55:33Z,3912346359,213,0.4,3912346357,212,12.5,3913277439,178,,3912346351,56,Back,3912346355,141,78.2,3912346353,140,30.0,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484992851,427,43,1,0,28,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-11-12T19:45:37.498Z,2022-11-12T20:53:47Z,3912555109,56,Back,3912555793,144,61,,,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955865,12,50,1,0,30,b7jmo07lqav0wfe2mtlzyspak,1,30.6,74.8,2022-11-12T19:45:39.986Z,2022-11-13T08:55:38Z,3912346367,56,Back,3912346369,285,,3912346423,233,10,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955859,10,7,1,0,30,920raeoumft3q2wmvc296uceo,1,69.4,25.2,2022-11-12T19:45:40.347Z,2022-11-13T08:55:41Z,3912346403,233,12,3913277565,178,,3912953053,384,,3912346339,56,Center,3912346341,286,,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955863,11,49,1,0,31,920raeoumft3q2wmvc296uceo,1,68.1,33.4,2022-11-12T19:45:41.091Z,2022-11-13T08:55:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955923,12,1,1,0,34,920raeoumft3q2wmvc296uceo,1,68.1,33.4,2022-11-12T19:45:44.178Z,2022-11-13T08:55:54Z,3912346683,141,56.4,3912346681,140,70.7,3912346685,212,15.9,3912346687,213,1.4,3912346679,56,Center,3913277703,178,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955949,13,1,1,0,35,920raeoumft3q2wmvc296uceo,0,70.7,56.4,2022-11-12T19:45:44.886Z,2022-11-13T08:55:58Z,3912346809,56,Center,3912346813,141,30.3,3912346817,213,5.7,3913277767,178,,3912346811,140,94.0,3912346815,212,30.2,3912346807,155,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484955953,13,52,1,0,37,b7jmo07lqav0wfe2mtlzyspak,1,2.2,64.3,2022-11-12T19:45:47.211Z,2022-11-13T08:56:01Z,3913277789,178,,3912953311,377,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956111,14,1,1,0,42,b7jmo07lqav0wfe2mtlzyspak,1,9.5,61.4,2022-11-12T19:45:51.558Z,2022-11-13T08:56:02Z,3912347631,213,4.9,3912347621,123,,3912347625,140,17.7,3912347633,1,,3912347623,56,Back,3913277813,178,,3912953893,189,,3912347629,212,38.9,1psqmd0h77b385bljq2emftgp,G. Coucke,3912347627,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956129,15,1,1,0,46,b7jmo07lqav0wfe2mtlzyspak,1,17.9,5.2,2022-11-12T19:45:55.517Z,2022-11-13T08:56:19Z,3912347689,213,0.4,3912347687,212,15.2,3912347681,56,Back,3912347685,141,14.1,3913278001,178,,3912347683,140,31.2,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956161,16,1,1,0,47,b7jmo07lqav0wfe2mtlzyspak,1,31.2,14.1,2022-11-12T19:45:56.850Z,2022-11-13T08:56:23Z,3912347869,213,2.5,3912347867,212,11.7,3912347861,56,Back,3912347865,141,24.9,3912347863,140,22.5,3913278043,178,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956187,17,1,1,0,50,b7jmo07lqav0wfe2mtlzyspak,1,22.5,24.9,2022-11-12T19:46:00.360Z,2022-11-13T08:56:28Z,3913278091,178,,3912347969,140,39.0,3912347975,213,0.1,3912347971,141,28.0,3912347967,56,Back,3912347973,212,17.5,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956229,18,1,1,0,52,b7jmo07lqav0wfe2mtlzyspak,1,39,28,2022-11-12T19:46:02.352Z,2022-11-13T08:56:31Z,3912348195,56,Back,3913278127,178,,3912348199,141,2.9,3912348203,213,4.9,3912348197,140,42.4,3912348201,212,17.4,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956247,19,1,1,0,54,b7jmo07lqav0wfe2mtlzyspak,1,42.4,2.9,2022-11-12T19:46:03.985Z,2022-11-13T08:56:38Z,3912348289,56,Right,3912348297,213,6.3,3912348295,212,24.5,3912348291,140,65.7,3913278185,178,,3912348293,141,2.3,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956237,14,43,1,0,57,920raeoumft3q2wmvc296uceo,1,0,0,2022-11-12T19:46:06.800Z,2022-11-12T19:46:18Z,3912348241,56,Back,3912349069,144,45,3912348243,285,0,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956279,20,2,1,0,57,b7jmo07lqav0wfe2mtlzyspak,1,65.7,2.3,2022-11-12T19:46:07.376Z,2022-11-13T08:56:42Z,3913278253,178,,3912348443,140,77.9,3912349105,7,1df9uegp2hsbc4813no3mdvx1,3912348441,56,Center,3912348445,141,21.9,,,,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956393,15,55,1,0,57,920raeoumft3q2wmvc296uceo,1,39.3,85.7,2022-11-12T19:46:07.377Z,2022-11-13T15:14:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956319,21,43,1,0,59,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-11-12T19:46:09.360Z,2022-11-12T19:46:17Z,3912348645,140,74.6,3912348643,56,Center,3912348651,213,1.8,3912349023,144,1,3912348649,212,16.6,3912348647,141,45.7,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956937,16,1,1,1,20,920raeoumft3q2wmvc296uceo,1,21.3,69.9,2022-11-12T19:46:29.713Z,2022-11-13T08:56:50Z,3912351805,5,,3912351817,213,4.8,3912351809,56,Back,3912351813,141,46.0,3912351815,212,16.3,3912351811,140,22.5,3912351807,241,,3913278337,178,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956939,17,27,1,1,20,920raeoumft3q2wmvc296uceo,1,0,0,2022-11-12T19:46:30.140Z,2022-11-13T08:58:07Z,3912351857,233,22,3912351823,203,,3912351821,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484956833,22,27,1,1,20,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-11-12T19:46:30.140Z,2022-11-13T08:58:08Z,3912351879,233,17,3912351209,201,,3912351211,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958361,18,28,1,3,43,920raeoumft3q2wmvc296uceo,1,0,0,2022-11-12T19:48:53.187Z,2022-11-13T08:58:18Z,3912359325,55,17,3912359521,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958391,23,28,1,3,43,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-11-12T19:48:53.187Z,2022-11-13T08:58:17Z,3912359551,233,18,3912359513,55,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958429,24,68,1,3,47,b7jmo07lqav0wfe2mtlzyspak,0,0,0,2022-11-12T19:48:57.370Z,2022-11-13T08:58:19Z,3912955527,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958433,19,68,1,3,47,920raeoumft3q2wmvc296uceo,1,0,0,2022-11-12T19:48:57.399Z,2022-11-13T08:58:34Z,3912955491,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958451,20,1,1,3,49,920raeoumft3q2wmvc296uceo,1,23.7,51.3,2022-11-12T19:48:59.437Z,2022-11-13T08:58:38Z,3912955445,189,,3912359811,141,75.4,3912359815,213,1.5,3912359807,56,Back,3912359809,140,24.7,3912359813,212,16.4,3913279907,178,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958647,21,1,1,3,52,920raeoumft3q2wmvc296uceo,1,24.7,75.4,2022-11-12T19:49:02.327Z,2022-11-13T08:58:41Z,3912360797,56,Back,3912360803,212,8.6,3912360799,140,32.3,3913279953,178,,3912360805,213,5.9,3912360801,141,70.8,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958653,22,27,1,3,55,920raeoumft3q2wmvc296uceo,1,0,0,2022-11-12T19:49:05.168Z,2022-11-13T08:58:49Z,3912360915,233,25,3912360821,201,,3912360827,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958667,25,27,1,3,55,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-11-12T19:49:05.168Z,2022-11-13T08:58:48Z,3912360875,203,,3912360919,233,22,3912360873,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958675,23,28,1,4,4,920raeoumft3q2wmvc296uceo,1,0,0,2022-11-12T19:49:14.090Z,2022-11-13T08:58:53Z,3912360959,233,26,3912360907,55,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958677,26,28,1,4,4,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-11-12T19:49:14.090Z,2022-11-13T08:58:52Z,3912360927,55,25,3912360967,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958685,27,68,1,4,7,b7jmo07lqav0wfe2mtlzyspak,0,0,0,2022-11-12T19:49:17.366Z,2022-11-13T08:59:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958705,24,68,1,4,7,920raeoumft3q2wmvc296uceo,1,0,0,2022-11-12T19:49:17.370Z,2022-11-13T08:59:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958723,25,1,1,4,11,920raeoumft3q2wmvc296uceo,1,21.6,51,2022-11-12T19:49:20.643Z,2022-11-13T08:59:22Z,3912361129,56,Back,3913280581,178,,3912361137,213,0.9,3912361135,212,16.1,3912361131,140,31.7,3912361133,141,68.8,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958737,26,1,1,4,12,920raeoumft3q2wmvc296uceo,0,31.7,68.8,2022-11-12T19:49:21.688Z,2022-11-13T08:59:30Z,3912361179,140,31.7,3912361177,56,Back,3912361185,213,4.7,3912361181,141,50.1,3913280695,178,,3912361183,212,12.7,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485062803,667,8,1,4,12,b7jmo07lqav0wfe2mtlzyspak,1,65.1,58.2,2022-11-12T19:49:22.131Z,2022-11-13T08:59:33Z,3913280759,178,,3912956679,56,Center,3912956975,383,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485141787,911,67,1,4,14,b7jmo07lqav0wfe2mtlzyspak,1,69.7,67.2,2022-11-12T19:49:23.580Z,2022-11-13T13:21:10Z,3913337845,233,759,,,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485141777,759,67,1,4,14,920raeoumft3q2wmvc296uceo,0,30.3,32.8,2022-11-12T19:49:23.581Z,2022-11-13T13:19:51Z,3913337853,233,911,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958751,28,3,1,4,14,b7jmo07lqav0wfe2mtlzyspak,0,70.5,67.6,2022-11-12T19:49:23.658Z,2022-11-13T08:59:37Z,3912957017,465,,3912361237,286,,3913280827,178,,3912361235,56,Center,3912361251,211,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958765,27,1,1,4,15,920raeoumft3q2wmvc296uceo,1,25.2,26.7,2022-11-12T19:49:24.725Z,2022-11-13T08:59:39Z,3912361353,56,Back,3912361351,155,,3912361355,140,28.3,3912361357,141,84.7,3912361361,213,1.5,3913280859,178,,3912361359,212,39.6,3912361363,1,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958775,28,1,1,4,17,920raeoumft3q2wmvc296uceo,0,28.3,84.7,2022-11-12T19:49:27.053Z,2022-11-13T08:59:42Z,3913280939,178,,3912361407,212,31.4,3912361409,213,6.0,3912361403,140,57.0,3912361399,56,Center,3912361405,141,71.8,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485062983,668,49,1,4,19,b7jmo07lqav0wfe2mtlzyspak,1,46,27.1,2022-11-12T19:49:29.481Z,2022-11-13T08:59:47Z,,,,,,,,,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958849,29,1,1,4,21,b7jmo07lqav0wfe2mtlzyspak,1,43.6,24.2,2022-11-12T19:49:30.541Z,2022-11-13T08:59:54Z,3913281153,178,,3912361827,213,6.3,3912361825,212,22.2,3912361819,56,Center,3912361821,140,64.7,3912361823,141,23.7,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
