id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2518553985,5,5,1,0,12,9njsy633rh1tyri7l2jaju5o,1,3.5,-1.2,2023-03-11T17:15:20.784Z,2023-03-12T06:28:59Z,4089475799,56,Back,4089478039,233,7,4089475801,347,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518553841,7,5,1,0,12,2b57rbw94i9ohnbch52owvqtq,0,96.5,101.2,2023-03-11T17:15:20.784Z,2023-03-12T06:29:00Z,4089475043,56,Left,4089478067,233,5,4089475045,347,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554067,6,1,1,0,33,9njsy633rh1tyri7l2jaju5o,0,9.4,0,2023-03-11T17:15:42.125Z,2023-03-12T10:28:30Z,4089476233,213,0.4,4089476223,107,,4089476231,212,19.5,4089476229,141,8.9,4089476225,56,Back,4089476227,140,26.7,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554079,8,44,1,0,35,2b57rbw94i9ohnbch52owvqtq,1,76.8,92.4,2023-03-11T17:15:43.603Z,2023-03-12T10:28:30Z,4089476427,233,7,4089476301,286,,4089476299,56,Left,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554105,7,44,1,0,35,9njsy633rh1tyri7l2jaju5o,0,23.2,7.6,2023-03-11T17:15:43.604Z,2023-03-12T10:28:29Z,4089476445,233,8,4089476383,285,,4089476381,56,Back,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554093,9,1,1,0,35,2b57rbw94i9ohnbch52owvqtq,1,75.5,92.9,2023-03-11T17:15:43.622Z,2023-03-12T10:28:29Z,4089476327,141,84.5,4089476325,140,81.0,4089476323,56,Left,4091676103,388,,4089476331,213,5.5,4089476321,3,,4089476329,212,8.1,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554141,10,1,1,0,36,2b57rbw94i9ohnbch52owvqtq,1,84.3,86.8,2023-03-11T17:15:44.608Z,2023-03-12T10:28:29Z,4089476579,56,Center,4089476585,212,15.6,4089476587,213,4.1,4089476583,141,67.5,4091676219,388,,4089476581,140,76.2,4089476577,3,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518588957,386,61,1,0,38,2b57rbw94i9ohnbch52owvqtq,0,79.3,72.9,2023-03-11T17:15:46.640Z,2023-03-12T10:28:28Z,4091676407,178,,4089657039,56,Center,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554119,8,49,1,0,39,9njsy633rh1tyri7l2jaju5o,1,24.1,29,2023-03-11T17:15:47.404Z,2023-03-12T10:28:28Z,,,,,,,,,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554131,9,1,1,0,40,9njsy633rh1tyri7l2jaju5o,0,22.7,34.5,2023-03-11T17:15:48.839Z,2023-03-12T10:28:26Z,4091676753,178,,4089476541,212,18.0,4089476537,140,37.0,4089476543,213,0.6,4089476539,141,49.0,4089476535,56,Back,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554143,11,61,1,0,40,2b57rbw94i9ohnbch52owvqtq,1,71.9,57.6,2023-03-11T17:15:49.223Z,2023-03-12T10:28:26Z,4091676819,178,,4089476597,56,Center,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554205,12,1,1,0,41,2b57rbw94i9ohnbch52owvqtq,1,75.8,52.6,2023-03-11T17:15:50.136Z,2023-03-12T10:28:25Z,4089476799,141,46.3,4089476803,213,3.8,4089476801,212,7.1,4091676989,178,,4089476795,56,Center,4089476797,140,70.4,4089477359,210,15,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2518746161,733,49,1,0,42,2b57rbw94i9ohnbch52owvqtq,1,73,46.7,2023-03-11T17:15:51.322Z,2023-03-12T10:28:25Z,,,,,,,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554207,13,15,1,0,43,2b57rbw94i9ohnbch52owvqtq,1,73,46.5,2023-03-11T17:15:51.393Z,2023-03-12T10:28:24Z,4089477393,215,,4089477397,147,43.7,4089477385,55,12,4089477041,20,,4089477403,230,97.7,4089477381,78,,4089476809,22,,4089476811,18,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,4089477057,82,,4089659013,328,4089477383,29,4089476813,56,Center,4089477395,146,4089477085,233,4089477391,103,19,4089477389,102,49.6,4091677103,178,4089477405,231,51,,,,76.9,10,,,,,,,,
2518554223,10,10,1,0,43,9njsy633rh1tyri7l2jaju5o,1,25.2,51.9,2023-03-11T17:15:51.468Z,2023-03-12T10:28:23Z,4089477103,233,13,4089476865,94,,4089476867,56,Back,4091677419,178,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554243,11,5,1,0,47,9njsy633rh1tyri7l2jaju5o,0,22.1,101.4,2023-03-11T17:15:56.299Z,2023-03-12T06:30:02Z,4089477147,233,14,4089476981,347,,4089476979,56,Back,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554253,14,5,1,0,47,2b57rbw94i9ohnbch52owvqtq,1,77.9,-1.4,2023-03-11T17:15:56.299Z,2023-03-12T06:30:01Z,4089477131,233,11,4089477027,347,,4089477025,56,Right,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554603,15,1,1,1,10,2b57rbw94i9ohnbch52owvqtq,1,89.5,0,2023-03-11T17:16:18.816Z,2023-03-12T10:28:23Z,4089478755,140,91.2,4089478759,212,22.0,4089478757,141,30.6,4089478761,213,1.5,4089478753,56,Center,4089478763,1,,4089478751,107,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554683,17,44,1,1,12,2b57rbw94i9ohnbch52owvqtq,1,91.8,35.9,2023-03-11T17:16:20.870Z,2023-03-12T10:28:23Z,4089479149,56,Center,4089479151,286,,4089479179,233,12,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554657,12,44,1,1,12,9njsy633rh1tyri7l2jaju5o,0,8.2,64.1,2023-03-11T17:16:20.871Z,2023-03-12T10:28:22Z,4089479031,285,,4089479189,233,17,4089479029,56,Back,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554629,16,1,1,1,12,2b57rbw94i9ohnbch52owvqtq,0,91.1,35.3,2023-03-11T17:16:20.914Z,2023-03-12T10:28:22Z,4089478895,213,1.8,4089478885,56,Center,4089478881,3,,4091681891,388,,4090836875,168,,4089478893,212,14.7,4089478889,140,87.3,4089478891,141,56.1,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554687,13,49,1,1,16,9njsy633rh1tyri7l2jaju5o,1,21.4,33.9,2023-03-11T17:16:24.517Z,2023-03-12T10:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518975441,767,83,1,1,17,2b57rbw94i9ohnbch52owvqtq,1,77.6,64.9,2023-03-11T17:16:25.813Z,2023-03-12T10:28:20Z,4091729431,399,108994,,,,,,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554763,14,1,1,1,17,9njsy633rh1tyri7l2jaju5o,1,22.4,35.1,2023-03-11T17:16:25.837Z,2023-03-12T10:28:20Z,4089479625,141,51.3,4089479627,212,28.3,4089479631,1,,4089479621,56,Back,4089479619,157,,4089479623,140,47.2,4089479629,213,0.4,4091683037,178,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554719,18,43,1,1,19,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-11T17:16:27.699Z,2023-03-11T18:06:04Z,4089479353,56,Center,4089663411,144,8,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554767,15,4,1,1,19,9njsy633rh1tyri7l2jaju5o,1,44.8,57.7,2023-03-11T17:16:28.095Z,2023-03-12T10:28:19Z,4089479651,265,,4089479649,152,,4089479653,286,,4089479787,233,19,4089479645,13,,4089479647,56,Back,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554775,19,4,1,1,19,2b57rbw94i9ohnbch52owvqtq,0,55.2,42.3,2023-03-11T17:16:28.096Z,2023-03-12T10:28:19Z,4089479727,285,,4089479725,265,,4089479799,233,15,4091683323,178,,4089479721,56,Center,4089479723,152,,4089479719,13,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518554913,16,1,1,1,34,9njsy633rh1tyri7l2jaju5o,0,40.7,56,2023-03-11T17:16:42.447Z,2023-03-12T10:28:19Z,4089480531,140,87.7,4089480523,5,,4089480533,141,39.8,4089480529,56,Center,4089480539,1,,4091683461,178,,4089480527,152,,4089480535,212,50.6,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,4089480525,155,,4089480537,213,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,
2518554931,20,52,1,1,37,2b57rbw94i9ohnbch52owvqtq,1,14.2,53.5,2023-03-11T17:16:46.076Z,2023-03-12T10:28:18Z,4090840389,378,,4091683807,388,,,,,,,,,,,,,,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555013,21,80,1,1,45,2b57rbw94i9ohnbch52owvqtq,0,12.1,48.4,2023-03-11T17:16:53.528Z,2023-03-12T10:28:18Z,4091684465,178,,,,,,,,,,,,,,,,,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555049,22,1,1,1,47,2b57rbw94i9ohnbch52owvqtq,1,15.6,45.4,2023-03-11T17:16:56.143Z,2023-03-12T10:28:17Z,4089481297,56,Center,4089481295,198,,4089481301,141,60.8,4089481293,157,,4091684651,178,,4089481303,212,56.2,4089481305,213,0.2,4089481307,1,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,4089481299,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555179,25,44,1,1,50,2b57rbw94i9ohnbch52owvqtq,1,61.9,59.7,2023-03-11T17:16:59.228Z,2023-03-12T10:28:17Z,4089482053,286,,4089482051,56,Center,4089482679,233,17,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555051,17,44,1,1,50,9njsy633rh1tyri7l2jaju5o,0,38.1,40.3,2023-03-11T17:16:59.229Z,2023-03-12T10:28:16Z,4089481315,285,,4089481313,56,Back,4089482709,233,25,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555057,23,1,1,1,50,2b57rbw94i9ohnbch52owvqtq,1,61.2,59.7,2023-03-11T17:16:59.254Z,2023-03-12T10:28:16Z,4089481363,212,19.0,4089481361,141,42.4,4089481357,56,Center,4089481355,168,,4091684887,388,,4089481353,3,,4089481359,140,75.4,4089481365,213,5.6,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518804405,740,61,1,1,51,2b57rbw94i9ohnbch52owvqtq,0,68.2,55.8,2023-03-11T17:17:00.125Z,2023-03-12T10:28:15Z,4091685095,178,,4090841125,56,Center,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555059,18,49,1,1,53,9njsy633rh1tyri7l2jaju5o,1,27,49.5,2023-03-11T17:17:01.765Z,2023-03-12T10:28:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555101,19,1,1,1,53,9njsy633rh1tyri7l2jaju5o,1,27,49.5,2023-03-11T17:17:01.795Z,2023-03-12T10:28:14Z,4089481629,141,83.0,4091685481,178,,4089481633,213,0.8,4089481631,212,30.9,4089481627,140,46.9,4089481625,56,Back,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555105,20,4,1,1,56,9njsy633rh1tyri7l2jaju5o,1,39.1,84.8,2023-03-11T17:17:05.009Z,2023-03-12T10:28:14Z,4089481645,56,Back,4089481647,152,,4089481649,286,,4089481641,13,,4089481667,233,24,4089481643,294,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555083,24,4,1,1,56,2b57rbw94i9ohnbch52owvqtq,0,60.9,15.2,2023-03-11T17:17:05.010Z,2023-03-12T10:28:13Z,4089481507,13,,4091685657,178,,4089481829,233,20,4089481763,294,,4089481513,152,,4089481509,56,Right,4089481519,285,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555187,21,1,1,2,4,9njsy633rh1tyri7l2jaju5o,0,35.9,99.9,2023-03-11T17:17:13.097Z,2023-03-12T10:28:13Z,4089482093,1,,4089482083,56,Left,4089482085,140,77.2,4089482087,141,84.2,4089482079,155,,4091685749,178,,4089482089,212,44.7,4089482091,213,6.0,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,4089482077,5,,4089482081,152,4089482131,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555211,26,1,1,2,7,2b57rbw94i9ohnbch52owvqtq,1,22.3,17.7,2023-03-11T17:17:16.131Z,2023-03-12T10:28:12Z,4089482249,140,34.7,4089482251,141,20.3,4089482253,212,13.1,4091685939,178,,4089482255,213,0.1,4089482245,3,,4089482247,56,Back,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555219,27,49,1,2,10,2b57rbw94i9ohnbch52owvqtq,1,26.1,20.6,2023-03-11T17:17:18.399Z,2023-03-12T10:28:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555257,28,1,1,2,13,2b57rbw94i9ohnbch52owvqtq,0,24.7,1.6,2023-03-11T17:17:22.278Z,2023-03-12T10:28:10Z,4089482515,212,49.7,4091686243,178,,4089482517,213,0.2,4089482511,140,71.5,4089482513,141,12.8,4089482509,56,Right,4089482519,1,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555265,22,49,1,2,18,9njsy633rh1tyri7l2jaju5o,1,25.3,86.7,2023-03-11T17:17:27.246Z,2023-03-12T10:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555445,23,27,1,2,23,9njsy633rh1tyri7l2jaju5o,1,0,0,2023-03-11T17:17:32.052Z,2023-03-12T06:34:24Z,4089483551,233,29,4089483539,41,Injury,4089483541,53,8xjlysmwl5vnhcnvsynftjd62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555325,29,27,1,2,23,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-11T17:17:32.052Z,2023-03-12T06:34:24Z,4089483557,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555547,24,28,1,2,47,9njsy633rh1tyri7l2jaju5o,1,0,0,2023-03-11T17:17:55.973Z,2023-03-12T06:34:38Z,4089484161,55,23,4089484173,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518555511,30,28,1,2,47,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-11T17:17:55.973Z,2023-03-12T06:34:38Z,4089483915,55,29,4089484207,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
