id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2462223429,8,7,1,0,13,1uk609mhtsfhokhaewjapb26,1,61.2,42.6,2022-09-18T19:01:15.070Z,2022-09-19T12:36:37Z,3792047817,285,,3793312213,178,,3792047815,56,Center,3793129689,233,4,3793073231,383,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462406053,817,49,1,0,14,1uk609mhtsfhokhaewjapb26,1,62.8,35,2022-09-18T19:01:16.491Z,2022-09-19T12:36:36Z,,,,,,,,,,,,,,,,,,,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223445,9,43,1,0,15,1uk609mhtsfhokhaewjapb26,1,0,0,2022-09-18T19:01:17.107Z,2022-09-19T02:17:34Z,3793073663,144,49,,,,,,,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223479,10,43,1,0,15,1uk609mhtsfhokhaewjapb26,1,0,0,2022-09-18T19:01:17.514Z,2022-09-19T02:17:35Z,3792048089,56,Center,3793073675,144,1,3792048093,141,29.8,3792048095,212,9.7,3792048091,140,59.0,3792048097,213,5.1,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223583,11,1,1,0,17,1uk609mhtsfhokhaewjapb26,1,49.8,25.5,2022-09-18T19:01:19.600Z,2022-09-19T12:36:35Z,3792048567,1,,3792048565,213,2.1,3792048561,141,79.7,3792048563,212,42.2,3792048559,140,30.2,3792048557,56,Back,3793312349,178,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223629,12,1,1,0,25,1uk609mhtsfhokhaewjapb26,1,33.6,76.8,2022-09-18T19:01:27.197Z,2022-09-19T12:36:34Z,3792048797,140,25.0,3792048795,56,Back,3792048801,212,16.1,3792048803,213,4.1,3793315669,178,,3792048799,141,57.2,,,,,,,ezb815xw3yx3r3ey51zovop91,A. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223693,13,1,1,0,28,1uk609mhtsfhokhaewjapb26,1,28,51.8,2022-09-18T19:01:30.125Z,2022-09-19T12:36:33Z,3792049111,56,Back,3792049115,141,4.3,3792049117,212,35.7,3793315673,178,,3792049113,140,42.4,3792049121,1,,3792049119,213,5.2,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223729,14,1,1,0,32,1uk609mhtsfhokhaewjapb26,1,39.1,17.2,2022-09-18T19:01:33.989Z,2022-09-19T12:36:33Z,3792049317,56,Back,3792049319,140,29.5,3792049321,141,21.9,3792049325,213,2.8,3793315677,178,,3792049323,212,10.6,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223769,15,1,1,0,36,1uk609mhtsfhokhaewjapb26,1,28.1,20.3,2022-09-18T19:01:37.798Z,2022-09-19T12:36:31Z,3792049531,56,Back,3792049535,141,48.4,3792049533,140,7.9,3793315685,178,,3792049543,213,2.4,3792049539,212,28.5,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223811,16,1,1,0,40,1uk609mhtsfhokhaewjapb26,1,11.2,37.9,2022-09-18T19:01:42.349Z,2022-09-19T12:36:30Z,3793315695,178,,3792049743,141,11.3,3792049739,56,Back,3792049747,213,5.2,3792049741,140,20.4,3792049745,212,20.5,,,,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223847,17,1,1,0,42,1uk609mhtsfhokhaewjapb26,0,21.1,5.9,2022-09-18T19:01:44.569Z,2022-09-19T12:36:30Z,3792049911,212,19.6,3792049907,140,39.8,3792049913,213,0.0,3793315703,178,,3792049905,56,Back,3792049909,141,6.2,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462462523,934,43,1,0,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-09-18T19:01:46.152Z,2022-09-19T07:29:02Z,3793355889,144,82,3793355821,178,0,,,,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462406225,843,49,1,0,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,62.3,95,2022-09-18T19:01:46.168Z,2022-09-19T12:36:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462462037,915,43,1,0,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-09-18T19:01:46.209Z,2022-09-19T07:28:18Z,3793353565,178,0,3793354897,144,82,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223907,5,1,1,0,45,6vyr13j6kbwdtxjwm1m4m8nu2,1,64.2,94.8,2022-09-18T19:01:47.336Z,2022-09-19T12:36:29Z,3792050163,56,Center,3793315881,178,,3792050171,213,5.0,3792050167,141,72.9,3792050165,140,68.4,3792050169,212,15.5,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223921,6,1,1,0,46,6vyr13j6kbwdtxjwm1m4m8nu2,0,69.5,87,2022-09-18T19:01:48.203Z,2022-09-19T12:36:28Z,3793315919,178,,3792050227,140,64.3,3792050225,56,Center,3792050229,141,68.4,3792050231,212,13.8,3792050233,213,4.3,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462462715,900,67,1,0,47,1uk609mhtsfhokhaewjapb26,1,32.7,19.1,2022-09-18T19:01:49.142Z,2022-09-19T12:36:28Z,3793356703,233,938,,,,,,,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462462711,938,67,1,0,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,67.3,80.9,2022-09-18T19:01:49.143Z,2022-09-19T12:36:28Z,3793356711,233,900,,,,,,,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224155,18,8,1,0,47,1uk609mhtsfhokhaewjapb26,1,32.6,16.7,2022-09-18T19:01:49.200Z,2022-09-19T12:36:27Z,3793075191,383,,3792051343,56,Back,3793315949,178,,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462261159,404,45,1,0,48,1uk609mhtsfhokhaewjapb26,0,30.6,18.4,2022-09-18T19:01:50.058Z,2022-09-19T12:36:27Z,3792260617,56,Back,3792260993,233,444,3792260619,285,,,,,,,,,,,,,,,,,280b4j6oidfonglcbr2vlj59m,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462261217,444,3,1,0,48,6vyr13j6kbwdtxjwm1m4m8nu2,1,69.4,81.6,2022-09-18T19:01:50.058Z,2022-09-19T12:36:27Z,3793316011,178,,3792260961,286,,3793075313,464,,3792260977,233,404,3792260959,56,Left,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223969,9,1,1,0,49,6vyr13j6kbwdtxjwm1m4m8nu2,1,64.5,80.9,2022-09-18T19:01:51.328Z,2022-09-19T12:36:26Z,3792050445,212,15.2,3792050441,140,50.4,3792050447,213,3.4,3792050439,56,Center,3793316055,178,,3792050443,141,75.7,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223933,7,43,1,0,50,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-09-18T19:01:52.675Z,2022-09-18T19:53:27Z,3792050289,141,76.4,3792050287,140,67.1,3792050291,212,9.1,3792050285,56,Center,3792258565,144,1,3792050293,213,1.0,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223983,10,1,1,0,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,56.6,85.5,2022-09-18T19:01:53.623Z,2022-09-19T12:36:25Z,3792050545,212,24.7,3792050541,140,40.2,3792050547,213,3.9,3792050539,56,Back,3793316123,178,,3792050543,141,59.4,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462223935,8,43,1,0,52,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-09-18T19:01:53.962Z,2022-09-19T02:19:26Z,3793075351,144,49,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224033,11,1,1,0,54,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.3,57.2,2022-09-18T19:01:56.484Z,2022-09-19T12:36:24Z,3792050749,140,43.0,3792050755,213,4.9,3792050751,141,26.4,3792050753,212,21.3,3792050747,56,Back,3793316153,178,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224087,12,1,1,0,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.3,20.7,2022-09-18T19:01:59.595Z,2022-09-19T12:36:23Z,3792051017,141,5.5,3792051011,56,Right,3792051015,140,54.2,3793316217,178,,3792051021,212,14.7,3792051025,213,5.5,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224113,13,1,1,1,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,49.8,3.4,2022-09-18T19:02:02.033Z,2022-09-19T12:36:23Z,3792051131,212,14.3,3792051129,141,15.3,3792051133,213,2.5,3793316309,178,,3792051121,56,Back,3792051125,140,38.6,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224151,14,1,1,1,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.8,13.2,2022-09-18T19:02:04.098Z,2022-09-19T12:36:22Z,3793316413,178,,3792051333,212,29.8,3792051329,140,31.3,3792051335,213,1.8,3792051331,141,55.5,3792051327,56,Back,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224193,15,1,1,1,6,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.7,52.8,2022-09-18T19:02:08.146Z,2022-09-19T12:36:21Z,3792051557,213,1.4,3792051549,56,Back,3793316461,178,,3792051551,140,36.5,3792051555,212,28.2,3792051553,141,93.6,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224201,16,1,1,1,9,6vyr13j6kbwdtxjwm1m4m8nu2,0,35.8,92.3,2022-09-18T19:02:11.403Z,2022-09-19T12:36:21Z,3792051597,212,4.4,3792051723,286,,3792051599,213,0.8,3792051589,155,,3792051591,56,Back,3792051595,141,96.9,3792051719,233,19,3792051593,140,38.7,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,3793316561,178,3792051717,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224219,19,74,1,1,9,1uk609mhtsfhokhaewjapb26,1,62.1,8.4,2022-09-18T19:02:11.487Z,2022-09-19T12:36:20Z,3792051687,285,,3792051685,56,Right,3792051751,233,16,3793316613,178,,,,,,,,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224225,17,5,1,1,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,33.1,102,2022-09-18T19:02:13.543Z,2022-09-19T06:56:33Z,3792051699,347,,3792051819,233,20,3792051697,56,Back,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224237,20,5,1,1,11,1uk609mhtsfhokhaewjapb26,0,66.9,-2,2022-09-18T19:02:13.543Z,2022-09-19T06:56:33Z,3792051769,347,,3792051831,233,17,3792051767,56,Right,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224271,18,1,1,1,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,31.9,100,2022-09-18T19:02:15.069Z,2022-09-19T12:36:20Z,3792051947,107,,3792051955,212,16.3,3792051951,140,28.1,3792051957,213,4.5,3792051949,56,Back,3792051953,141,78.7,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224357,19,1,1,1,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.8,72.1,2022-09-18T19:02:18.607Z,2022-09-19T12:36:19Z,3792052361,212,26.3,3792052359,141,34.5,3792052363,213,5.0,3793316903,178,,3792052357,140,32.7,3792052355,56,Back,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224399,20,1,1,1,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.5,20.9,2022-09-18T19:02:24.083Z,2022-09-19T12:36:18Z,3793317005,178,,3792052577,56,Back,3792052583,212,10.7,3792052585,213,1.1,3792052581,141,35.2,3792052579,140,42.8,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224419,21,1,1,1,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.1,29.6,2022-09-18T19:02:25.587Z,2022-09-19T12:36:17Z,3792052671,56,Back,3793317111,178,,3792052675,141,9.7,3792052677,212,14.4,3792052673,140,42.5,3792052679,213,4.4,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224423,22,1,1,1,25,6vyr13j6kbwdtxjwm1m4m8nu2,0,46.7,11.7,2022-09-18T19:02:27.576Z,2022-09-19T12:36:17Z,3792052705,212,3.7,3792052701,140,43.3,3792052703,141,10.1,3792052761,236,,3792052763,233,21,3792052699,56,Back,3792052707,213,3.4,3792052767,286,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,3793317169,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224427,21,74,1,1,25,1uk609mhtsfhokhaewjapb26,1,52.6,86.3,2022-09-18T19:02:27.648Z,2022-09-19T12:36:17Z,3793317197,178,,3792052773,233,22,3792052731,56,Left,3792052733,285,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224445,22,5,1,1,26,1uk609mhtsfhokhaewjapb26,0,56,101.6,2022-09-18T19:02:28.449Z,2022-09-19T06:57:00Z,3792053219,233,23,3792052817,56,Left,3792052819,347,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224511,23,5,1,1,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,44,-1.6,2022-09-18T19:02:28.449Z,2022-09-19T06:57:00Z,3792053163,233,22,3792053135,347,,3792053133,56,Back,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224561,24,1,1,1,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,46.7,0,2022-09-18T19:02:34.567Z,2022-09-19T12:36:16Z,3792053383,141,5.8,3792053387,213,2.9,3792053379,56,Back,3792053385,212,18.7,3792053381,140,29.5,3792053377,107,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462224607,25,1,1,1,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,30.7,13.6,2022-09-18T19:02:37.885Z,2022-09-19T12:36:16Z,3792053637,213,1.8,3792053629,56,Back,3792053635,212,21.2,3792053631,140,25.4,3792053633,141,43.7,3793317383,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
