id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/13/value,qualifier/17/value
2507194981,192,1,1,22,53,5z1b7fuvpqe6vnigvopomvecu,1,13.8,85.6,2023-02-12T17:55:21.465Z,2023-02-13T11:30:05Z,4029399293,141,90.2,4029399289,56,Back,4030501787,178,,4029399295,212,26.3,4029399297,213,0.1,4029399291,140,38.7,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507194995,193,3,1,22,54,5z1b7fuvpqe6vnigvopomvecu,1,33.4,89.4,2023-02-12T17:55:22.930Z,2023-02-13T11:30:04Z,4029399345,286,,4029399343,56,Back,4029399365,233,246,4029888345,465,,4030501875,178,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507194959,246,45,1,22,54,1uk609mhtsfhokhaewjapb26,0,66.6,10.6,2023-02-12T17:55:22.930Z,2023-02-13T11:30:05Z,4029399381,233,193,4029399183,285,,4029399181,56,Right,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195027,194,2,1,23,2,5z1b7fuvpqe6vnigvopomvecu,1,75.4,59.3,2023-02-12T17:55:30.146Z,2023-02-13T11:30:02Z,4029399523,140,91.4,4029400429,7,2bz8ey1mxuv6uo8duu7if6k4q,4029399521,56,Center,4030501973,178,,4029399525,141,70.2,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195207,248,55,1,23,2,1uk609mhtsfhokhaewjapb26,1,21,35.4,2023-02-12T17:55:30.147Z,2023-02-13T11:30:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195035,195,43,1,23,6,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T17:55:34.138Z,2023-02-12T17:55:59Z,4029399561,140,100.0,4029399567,213,5.2,4029400377,144,1,4029399559,56,Center,4029399563,141,42.1,4029399565,212,21.5,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195031,247,43,1,23,6,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T17:55:34.543Z,2023-02-12T17:55:59Z,4029400397,144,5,4029399539,56,Back,4029399541,346,0,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195037,196,43,1,23,7,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T17:55:35.002Z,2023-02-12T17:55:57Z,4029399571,346,0,4029399569,56,Center,4029400319,144,5,4029399587,233,247,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195327,249,1,1,23,43,1uk609mhtsfhokhaewjapb26,1,14.7,38.5,2023-02-12T17:56:11.274Z,2023-02-13T11:30:01Z,4030502085,178,,4029401133,1,,4029401131,213,5.8,4029401121,241,,4029401127,141,6.7,4029401125,140,57.8,4029401117,5,,4029401119,155,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,4029401123,56,4029401129,212,,,,,,,,,,Right,,,,,,,,,,,,,,,,,50.2,,
2507195329,250,3,1,23,47,1uk609mhtsfhokhaewjapb26,0,55.7,5.9,2023-02-12T17:56:15.647Z,2023-02-13T11:30:00Z,4029401151,286,,4030502211,178,,4029401149,56,Right,4029888895,465,,4029401199,233,197,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195335,197,7,1,23,47,5z1b7fuvpqe6vnigvopomvecu,1,44.3,94.1,2023-02-12T17:56:15.682Z,2023-02-13T11:30:00Z,4029401181,233,250,4030502325,178,,4029401175,56,Back,4029401171,167,,4030502327,15,,4029888827,385,,4029401179,285,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195345,198,5,1,23,48,5z1b7fuvpqe6vnigvopomvecu,0,42.6,101.4,2023-02-12T17:56:16.711Z,2023-02-13T07:51:38Z,4029401221,56,Back,4029401317,233,251,4029401223,347,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195359,251,5,1,23,48,1uk609mhtsfhokhaewjapb26,1,57.4,-1.4,2023-02-12T17:56:16.711Z,2023-02-13T07:51:37Z,4029401299,233,198,4029401281,56,Right,4029401283,347,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195425,252,1,1,23,56,1uk609mhtsfhokhaewjapb26,1,55.5,0,2023-02-12T17:56:24.567Z,2023-02-13T11:30:00Z,4029401615,213,1.1,4029401605,107,,4029401611,141,21.5,4029401607,56,Center,4029401613,212,18.0,4029401609,140,63.7,,,,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195445,253,1,1,23,58,1uk609mhtsfhokhaewjapb26,1,64.2,12.3,2023-02-12T17:56:25.992Z,2023-02-13T11:29:59Z,4030502479,178,,4029401709,141,26.8,4029401713,213,2.3,4029401705,56,Center,4030502481,21,,4029401707,140,55.7,4029401711,212,13.3,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195477,254,1,1,24,0,1uk609mhtsfhokhaewjapb26,1,57.7,20.5,2023-02-12T17:56:28.020Z,2023-02-13T11:29:59Z,4030502553,178,,4029401875,56,Back,4029401881,212,27.8,4029401877,140,43.0,4029401879,141,54.5,4029401883,213,2.2,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195497,255,1,1,24,4,1uk609mhtsfhokhaewjapb26,1,52.7,46,2023-02-12T17:56:32.515Z,2023-02-13T11:29:57Z,4029402017,141,30.6,4029402015,140,60.4,4030502589,178,,4029402021,213,5.4,4029402019,212,13.2,4029402013,56,Center,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507407047,1101,83,1,24,6,5z1b7fuvpqe6vnigvopomvecu,1,40,69.1,2023-02-12T17:56:34.552Z,2023-02-13T11:29:55Z,4030530323,399,152572,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195521,256,1,1,24,7,1uk609mhtsfhokhaewjapb26,1,58.9,32.5,2023-02-12T17:56:35.343Z,2023-02-13T11:29:55Z,4029402123,141,46.4,4030502621,178,,4029402119,56,Center,4029402125,212,11.6,4029402127,213,2.2,4029402121,140,52.5,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195557,257,1,1,24,11,1uk609mhtsfhokhaewjapb26,0,59.4,31.6,2023-02-12T17:56:39.950Z,2023-02-13T11:29:53Z,4029402313,212,52.5,4029402309,140,100.0,4030502657,178,,4029402317,1,,4029402311,141,74.1,4029402307,56,Center,4029402315,213,0.6,4029402305,155,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195581,199,5,1,24,15,5z1b7fuvpqe6vnigvopomvecu,1,-0.9,26.9,2023-02-12T17:56:43.562Z,2023-02-13T07:52:06Z,4029402445,346,,4029402443,56,Back,4029402465,233,258,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195559,258,5,1,24,15,1uk609mhtsfhokhaewjapb26,0,100.9,73.1,2023-02-12T17:56:43.562Z,2023-02-13T07:52:06Z,4029402353,346,,4029402485,233,199,4029402349,56,Center,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195775,200,1,1,24,40,5z1b7fuvpqe6vnigvopomvecu,1,4.5,49.8,2023-02-12T17:57:08.023Z,2023-02-13T11:29:52Z,4029403397,212,68.7,4029403391,140,68.7,4029403385,124,,4029403403,1,,4029403387,155,,4029403407,74,,4029403401,213,0.2,4029403389,56,Center,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,4029403393,141,,,,,,,,,,,,69.4,,,,,,,,,,,,,,,,,,,
2507407355,1140,67,1,24,43,5z1b7fuvpqe6vnigvopomvecu,1,62.2,54.6,2023-02-12T17:57:11.623Z,2023-02-13T11:29:52Z,4030531571,233,1128,,,,,,,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507407351,1128,67,1,24,43,1uk609mhtsfhokhaewjapb26,0,37.8,45.4,2023-02-12T17:57:11.624Z,2023-02-13T11:29:51Z,4030531579,233,1140,,,,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195747,259,43,1,24,44,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T17:57:12.343Z,2023-02-12T22:02:37Z,4030000143,144,8,4029403269,56,Back,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507419471,1310,83,1,24,44,1uk609mhtsfhokhaewjapb26,1,38.4,47,2023-02-12T17:57:12.948Z,2023-02-13T11:29:50Z,4030597053,399,432717,,,,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195801,201,50,1,24,47,5z1b7fuvpqe6vnigvopomvecu,1,52.6,64.8,2023-02-12T17:57:15.085Z,2023-02-13T11:12:03Z,4029403541,56,Center,4029404291,233,260,4029404255,286,,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195807,260,7,1,24,48,1uk609mhtsfhokhaewjapb26,0,47.4,35.2,2023-02-12T17:57:16.324Z,2023-02-13T11:12:03Z,4030502979,389,,4029403573,285,,4029403569,56,Back,4029404281,233,201,4030056675,385,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195815,202,61,1,24,48,5z1b7fuvpqe6vnigvopomvecu,1,52.4,65.3,2023-02-12T17:57:16.446Z,2023-02-13T11:29:47Z,4029403611,56,Center,4030502951,178,,,,,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195887,203,1,1,24,57,5z1b7fuvpqe6vnigvopomvecu,0,36.9,92.8,2023-02-12T17:57:25.232Z,2023-02-13T11:29:45Z,4029403987,56,Back,4029403995,213,0.6,4030503035,178,,4029403997,236,,4029403991,141,94.7,4029404003,286,,4029403993,212,2.2,4029403999,233,261,corn6i066rh7c7veva0sm3oid,K. Laifis,,4029403989,140,,,,,,,,,,,,38.6,,,,,,,,,,,,,,,,,,,
2507195885,261,74,1,24,57,1uk609mhtsfhokhaewjapb26,1,61.9,7.8,2023-02-12T17:57:25.267Z,2023-02-13T11:29:44Z,4029403981,56,Right,4029403985,285,,4029404037,233,203,4030503079,178,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195933,204,5,1,24,59,5z1b7fuvpqe6vnigvopomvecu,1,39.4,102,2023-02-12T17:57:27.520Z,2023-02-13T07:52:46Z,4029404239,347,,4029404237,56,Back,4029404261,233,262,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507195909,262,5,1,24,59,1uk609mhtsfhokhaewjapb26,0,60.6,-2,2023-02-12T17:57:27.520Z,2023-02-13T07:52:47Z,4029404107,56,Right,4029404285,233,204,4029404109,347,,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196073,205,57,1,25,5,5z1b7fuvpqe6vnigvopomvecu,0,0,0,2023-02-12T17:57:33.601Z,2023-02-13T11:29:44Z,4029405035,56,Back,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196091,264,57,1,25,5,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T17:57:33.601Z,2023-02-13T07:53:35Z,4029405119,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196069,263,43,1,25,21,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T17:57:49.822Z,2023-02-12T17:58:20Z,4029405013,56,Right,4029406493,144,5,4029405015,347,0,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196149,265,1,1,25,26,1uk609mhtsfhokhaewjapb26,1,54.5,0,2023-02-12T17:57:54.094Z,2023-02-13T11:29:43Z,4029405447,140,57.5,4029405453,213,1.3,4029405725,189,,4029405445,56,Right,4029405451,212,12.2,4029405443,107,,4029405449,141,15.3,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196167,266,1,1,25,27,1uk609mhtsfhokhaewjapb26,1,61.7,42.4,2023-02-12T17:57:55.382Z,2023-02-13T11:29:43Z,4029405747,189,,4030503581,178,,4029405539,213,4.4,4029405533,140,54.0,4029405537,212,26.9,4029405531,56,Right,4029405535,141,4.7,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196175,267,1,1,25,28,1uk609mhtsfhokhaewjapb26,0,52.2,1.4,2023-02-12T17:57:56.559Z,2023-02-13T11:29:43Z,4029405571,140,55.5,4029405577,213,1.4,4029405567,155,,4029405575,212,16.4,4030503613,178,,4029405569,56,Center,4029405573,141,25.0,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196205,206,1,1,25,30,5z1b7fuvpqe6vnigvopomvecu,1,42.6,78.7,2023-02-12T17:57:58.450Z,2023-02-13T11:29:42Z,4029405701,56,Center,4029405707,212,18.1,4029405705,141,78.7,4030503635,178,,4029405709,213,0,4029405699,3,,4029405703,140,59.8,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507314813,807,1,1,25,31,5z1b7fuvpqe6vnigvopomvecu,1,56.8,82.2,2023-02-12T17:57:59.766Z,2023-02-13T11:29:42Z,4030058033,156,,4030058049,213,2.9,4030058039,140,39.2,4030058041,141,87.9,4030503715,178,,4030058045,212,18.9,4030058035,56,Back,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196191,268,43,1,25,32,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T17:58:00.974Z,2023-02-12T22:32:32Z,4029405649,56,Back,4030057811,144,8,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196223,207,49,1,25,33,5z1b7fuvpqe6vnigvopomvecu,1,43.7,94,2023-02-12T17:58:01.418Z,2023-02-13T11:29:41Z,,,,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196249,208,1,1,25,37,5z1b7fuvpqe6vnigvopomvecu,0,59.8,92.9,2023-02-12T17:58:05.581Z,2023-02-13T11:29:39Z,4029405949,141,82.7,4029405951,212,18.2,4029405945,56,Left,4029405953,213,5.9,4029405947,140,75.8,4030503835,178,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196245,269,49,1,25,38,1uk609mhtsfhokhaewjapb26,1,22.2,21.1,2023-02-12T17:58:06.819Z,2023-02-13T11:29:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196283,270,1,1,25,40,1uk609mhtsfhokhaewjapb26,0,20.2,11.6,2023-02-12T17:58:08.629Z,2023-02-13T11:29:37Z,4029406111,212,36.5,4029406107,140,53.4,4029406115,1,,4029406105,56,Center,4030503975,178,,4029406113,213,0.3,4029406109,141,27.4,4029406103,155,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196291,209,49,1,25,43,5z1b7fuvpqe6vnigvopomvecu,1,47.5,76.2,2023-02-12T17:58:11.107Z,2023-02-13T11:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196307,210,1,1,25,45,5z1b7fuvpqe6vnigvopomvecu,1,50.2,75.2,2023-02-12T17:58:13.213Z,2023-02-13T11:29:35Z,4029406231,56,Center,4029406237,212,6.5,4030504041,178,,4029406233,140,55.6,4029406239,213,5.8,4029406235,141,70.6,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196357,211,1,1,25,45,5z1b7fuvpqe6vnigvopomvecu,1,54.3,75.1,2023-02-12T17:58:13.832Z,2023-02-13T11:29:35Z,4029406525,140,44.8,4029406527,141,35.7,4029406529,212,28.6,4029406523,56,Back,4030504069,178,,4029406531,213,4.4,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196361,212,1,1,25,49,5z1b7fuvpqe6vnigvopomvecu,1,43.9,37.4,2023-02-12T17:58:17.236Z,2023-02-13T11:29:34Z,4029406575,141,14.9,4030504109,178,,4029406577,212,21.9,4029406571,56,Right,4029406579,213,5.5,4029406573,140,58.8,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196389,213,1,1,25,51,5z1b7fuvpqe6vnigvopomvecu,1,54.2,10.7,2023-02-12T17:58:19.878Z,2023-02-13T11:29:33Z,4029406755,141,7.9,4029406759,213,6.2,4029406753,140,68.0,4030504173,178,,4029406757,212,14.6,4029406751,56,Right,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196391,214,3,1,25,58,5z1b7fuvpqe6vnigvopomvecu,0,72.3,1.2,2023-02-12T17:58:26.473Z,2023-02-13T11:29:30Z,4029406763,56,Right,4029406805,233,271,4030058957,465,,4029406765,286,,4030504309,178,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196397,271,7,1,25,58,1uk609mhtsfhokhaewjapb26,0,27.7,98.8,2023-02-12T17:58:26.629Z,2023-02-13T11:29:29Z,4030058881,383,,4029406801,233,214,4029406779,56,Back,4029406781,285,,4030504373,178,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196439,216,4,1,26,0,5z1b7fuvpqe6vnigvopomvecu,1,75.6,2.8,2023-02-12T17:58:28.297Z,2023-02-13T11:29:29Z,4029407165,295,,4029407009,56,Right,4029407015,286,,4029407007,13,,4029407011,152,,4029407071,233,272,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196451,272,4,1,26,0,1uk609mhtsfhokhaewjapb26,0,24.4,97.2,2023-02-12T17:58:28.298Z,2023-02-13T11:29:28Z,4029407057,152,,4029407055,56,Back,4030504541,178,,4029407049,13,,4029407059,285,,4029407089,233,216,4029407053,295,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196419,215,43,1,26,2,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T17:58:30.730Z,2023-02-12T17:58:35Z,4029406895,56,Right,4029407065,144,61,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196735,217,1,1,27,9,5z1b7fuvpqe6vnigvopomvecu,1,75.6,3.2,2023-02-12T17:59:37.138Z,2023-02-13T11:29:28Z,4029408739,140,87.7,4030504711,178,,4029408733,155,,4029409005,154,,4029408735,152,,4030060825,224,,4030060827,20,,4029408737,56,Center,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,1,4029408731,5,4029409003,210,4029408743,212,4029408729,2,,4029408745,213,4029408741,141,,25.9,1.1,,,,,,,,,,,,,,,15,36.4,
2507315565,808,44,1,27,10,5z1b7fuvpqe6vnigvopomvecu,1,90,39.7,2023-02-12T17:59:38.501Z,2023-02-13T11:29:27Z,4030185397,233,783,4030061485,56,Center,4030061487,286,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507315569,783,44,1,27,10,1uk609mhtsfhokhaewjapb26,0,10,60.3,2023-02-12T17:59:38.502Z,2023-02-13T11:29:27Z,4030061491,285,,4030061489,56,Back,4030185403,233,808,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196737,218,15,1,27,10,5z1b7fuvpqe6vnigvopomvecu,1,90.8,39.3,2023-02-12T17:59:38.569Z,2023-02-13T11:29:26Z,4030504789,388,,4029409025,146,97.6,4029408899,233,274,4029408889,15,,4029409027,147,48.3,4029408887,24,,4029409013,29,,4029408757,17,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,4029408759,56,4029408893,328,4029409017,55,4029409021,102,47.5,4029409015,154,4030061947,81,Center,217,,4029409023,103,22.8,,,,,,,,,,,,,,
2507196745,274,10,1,27,11,1uk609mhtsfhokhaewjapb26,1,1,52.5,2023-02-12T17:59:39.355Z,2023-02-13T11:29:25Z,4029408803,182,,4029408903,233,218,4029408805,56,Back,4030062063,377,,4029408801,178,,4029408799,176,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196743,273,52,1,27,12,1uk609mhtsfhokhaewjapb26,1,0.5,54,2023-02-12T17:59:40.013Z,2023-02-13T11:29:25Z,4030062139,377,,4030504845,178,,,,,,,,,,,,,,,,,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196785,275,1,1,27,23,1uk609mhtsfhokhaewjapb26,1,10.2,60.8,2023-02-12T17:59:51.047Z,2023-02-13T11:29:25Z,4029409081,123,,4029409087,141,95.3,4029409091,213,0.7,4029409085,140,34.5,4030504871,178,,4029409093,1,,4029409101,189,,4029409269,287,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,4029409089,212,4029409083,56,,,,,,,,,,34.7,,,,,,,,,,,,,,,,,Back,,
2507196793,276,1,1,27,25,1uk609mhtsfhokhaewjapb26,1,38.7,91.1,2023-02-12T17:59:53.047Z,2023-02-13T11:29:24Z,4029409169,56,Back,4029409173,141,83.0,4029409177,213,3.6,4029409171,140,27.5,4030504907,178,,4029409175,212,13.0,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196807,277,1,1,27,26,1uk609mhtsfhokhaewjapb26,1,35.8,83.3,2023-02-12T17:59:54.861Z,2023-02-13T11:29:23Z,4029409259,212,5.9,4030504949,178,,4029409253,56,Back,4029409255,140,38.7,4029409261,213,1.0,4029409257,141,90.8,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196837,278,1,1,27,31,1uk609mhtsfhokhaewjapb26,1,59.7,95.2,2023-02-12T17:59:59.821Z,2023-02-13T11:29:21Z,4029409405,213,5.4,4029409399,140,67.0,4029409401,141,81.4,4030504971,178,,4029409403,212,12.1,4029409397,56,Left,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507196843,279,1,1,27,33,1uk609mhtsfhokhaewjapb26,1,71.4,86.5,2023-02-12T18:00:01.825Z,2023-02-13T11:29:20Z,4029409441,213,2.0,4029409437,141,95.3,4029409435,140,68.9,4030504987,178,,4029409439,212,6.5,4029409433,56,Left,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
