id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2522666609,208,1,1,17,58,8y3iucyxguipljcmf87a11bk9,1,83.5,93.3,2023-03-19T18:33:58.358Z,2023-03-20T11:31:43Z,4111252813,213,3.4,4112256293,178,,4111252807,140,55.0,4111252811,212,30.8,4111252805,56,Left,4111252809,141,82.7,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522666647,209,1,1,18,1,8y3iucyxguipljcmf87a11bk9,1,60.2,87,2023-03-19T18:34:01.338Z,2023-03-20T11:31:42Z,4111253047,141,66.1,4111253043,56,Center,4112256347,178,,4111253051,213,4.2,4111253049,212,16.2,4111253045,140,52.7,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522666771,210,1,1,18,6,8y3iucyxguipljcmf87a11bk9,1,42.6,49.6,2023-03-19T18:34:06.159Z,2023-03-20T11:31:41Z,4111253697,140,25.7,4111253701,212,18.5,4111253695,56,Back,4111253699,141,41.8,4112256411,178,,4111253703,213,3.4,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522666805,211,1,1,18,21,8y3iucyxguipljcmf87a11bk9,0,27.3,22,2023-03-19T18:34:21.357Z,2023-03-20T11:31:35Z,4111253839,155,,4111253847,212,49.7,4112256495,178,,4111253843,140,74.5,4111253845,141,27.9,4111253851,1,,4111253849,213,0.1,4111253841,56,Center,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522666825,121,1,1,18,24,9njsy633rh1tyri7l2jaju5o,1,26,75.9,2023-03-19T18:34:24.354Z,2023-03-20T11:31:34Z,4111253955,212,14.0,4111253949,56,Back,4111253951,140,36.3,4111253957,213,0.7,4112256657,388,,4111253947,3,,4111253953,141,88.9,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522666829,122,49,1,18,27,9njsy633rh1tyri7l2jaju5o,1,33,91,2023-03-19T18:34:27.241Z,2023-03-20T11:31:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522666851,123,1,1,18,28,9njsy633rh1tyri7l2jaju5o,0,35.3,93.7,2023-03-19T18:34:28.144Z,2023-03-20T11:31:33Z,4111254097,56,Left,4111254105,213,0.3,4112256801,178,,4111254101,141,100.0,4111254099,140,54.4,4111254095,155,,4111254103,212,20.8,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522666853,124,5,1,18,30,9njsy633rh1tyri7l2jaju5o,0,50.4,101.8,2023-03-19T18:34:30.714Z,2023-03-20T04:57:52Z,4111254111,347,,4111254289,233,212,4111254109,56,Left,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522666893,212,5,1,18,30,8y3iucyxguipljcmf87a11bk9,1,49.6,-1.8,2023-03-19T18:34:30.714Z,2023-03-20T04:57:52Z,4111254229,347,,4111254227,56,Back,4111254255,233,124,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667007,213,1,1,18,52,8y3iucyxguipljcmf87a11bk9,1,60.3,0,2023-03-19T18:34:52.488Z,2023-03-20T11:31:33Z,4111254943,141,22.8,4111254939,56,Center,4111254947,213,1.2,4111254941,140,66.6,4111254937,107,,4111254945,212,17.7,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667029,214,1,1,18,54,8y3iucyxguipljcmf87a11bk9,1,63.7,18.9,2023-03-19T18:34:54.458Z,2023-03-20T11:31:32Z,4112257811,178,,4111891663,155,,4111255065,140,39.9,4111255069,212,28.5,4111255063,56,Back,4111255071,213,2.6,4111255067,141,38.9,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667051,215,1,1,18,58,8y3iucyxguipljcmf87a11bk9,1,41.9,40.4,2023-03-19T18:34:58.037Z,2023-03-20T11:31:31Z,4111255169,212,20.9,4112257869,178,,4111255165,140,55.8,4111255163,56,Center,4111255171,213,0.8,4111255167,141,62.3,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667117,216,1,1,19,0,8y3iucyxguipljcmf87a11bk9,1,52.8,63.4,2023-03-19T18:35:00.327Z,2023-03-20T11:31:30Z,4111255511,140,59.5,4111255513,141,93.3,4112257901,178,,4111255509,56,Left,4111255517,213,1.2,4111255515,212,21.5,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667133,217,1,1,19,7,8y3iucyxguipljcmf87a11bk9,1,75.4,83.9,2023-03-19T18:35:07.380Z,2023-03-20T11:31:28Z,4111255585,140,70.2,4111255589,212,12.1,4111255591,213,4.2,4112257955,178,,4111255587,141,68.1,4111255583,56,Center,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667171,218,1,1,19,9,8y3iucyxguipljcmf87a11bk9,1,71.9,62.6,2023-03-19T18:35:09.650Z,2023-03-20T11:31:27Z,4112257977,178,,4111255777,56,Right,4111255787,1,,4111255783,212,38.2,4111255775,155,,4111255785,213,5.1,4111255779,140,87.3,4111255781,141,11.7,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667183,219,1,1,19,14,8y3iucyxguipljcmf87a11bk9,1,86.8,3.6,2023-03-19T18:35:13.838Z,2023-03-20T11:31:25Z,4111255855,140,69.5,4111255859,212,20.1,4111255861,213,2.7,4112258083,178,,4111255857,141,16.1,4111255853,56,Right,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667221,220,1,1,19,15,8y3iucyxguipljcmf87a11bk9,1,73.3,16.6,2023-03-19T18:35:15.420Z,2023-03-20T11:31:25Z,4112258127,178,,4111256027,141,5.5,4111256019,56,Right,4111256023,140,78.0,4111256031,213,5.3,4111256029,212,9.0,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667243,221,1,1,19,18,8y3iucyxguipljcmf87a11bk9,1,73.8,4.3,2023-03-19T18:35:18.461Z,2023-03-20T11:31:24Z,4111256157,141,10.3,4111256153,56,Right,4112258191,178,,4111256155,140,63.8,4111256159,212,11.3,4111256161,213,2.8,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667265,125,45,1,19,20,9njsy633rh1tyri7l2jaju5o,0,33.4,92.1,2023-03-19T18:35:20.643Z,2023-03-20T11:31:22Z,4111256291,233,222,4111256257,285,,4111256255,56,Back,,,,,,,,,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667249,222,3,1,19,20,8y3iucyxguipljcmf87a11bk9,1,66.6,7.9,2023-03-19T18:35:20.643Z,2023-03-20T11:31:22Z,4111892223,464,,4111256287,233,125,4111256201,56,Right,4111256203,286,,4112258249,178,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667259,223,1,1,19,22,8y3iucyxguipljcmf87a11bk9,0,68.8,1.1,2023-03-19T18:35:22.355Z,2023-03-20T11:31:20Z,4111256235,212,8.4,4111256229,56,Right,4111256231,140,62.5,4112258321,178,,4111256237,213,2.5,4111256233,141,8.6,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667283,126,3,1,19,23,9njsy633rh1tyri7l2jaju5o,1,35.6,96.2,2023-03-19T18:35:23.209Z,2023-03-20T11:16:28Z,4111256343,56,Back,4111256345,286,,4112258509,178,,4111256349,233,224,4111892421,465,,,,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667279,224,45,1,19,23,8y3iucyxguipljcmf87a11bk9,0,64.4,3.8,2023-03-19T18:35:23.209Z,2023-03-20T11:16:28Z,4111256335,56,Right,4111256337,285,,4111256357,233,126,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667281,225,43,1,19,25,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-03-19T18:35:25.115Z,2023-03-19T18:35:35Z,4111256339,56,Right,4111256743,144,45,4111256341,285,0,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667285,127,49,1,19,25,9njsy633rh1tyri7l2jaju5o,1,47.6,90.3,2023-03-19T18:35:25.505Z,2023-03-20T11:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667297,128,1,1,19,25,9njsy633rh1tyri7l2jaju5o,1,47.8,90,2023-03-19T18:35:25.559Z,2023-03-20T11:31:20Z,4111256409,212,20.0,4111256405,141,62.7,4111256411,213,5.1,4111256399,56,Center,4111256403,140,54.9,4112258711,178,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667315,129,1,1,19,27,9njsy633rh1tyri7l2jaju5o,0,54.2,63.3,2023-03-19T18:35:27.748Z,2023-03-20T11:31:19Z,4111256513,56,Center,4112258809,178,,4111256521,213,0.2,4111256517,141,74.2,4111256519,212,30.6,4111256515,140,82.5,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667323,226,49,1,19,30,8y3iucyxguipljcmf87a11bk9,1,19,26.2,2023-03-19T18:35:30.518Z,2023-03-20T11:31:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667339,227,1,1,19,30,8y3iucyxguipljcmf87a11bk9,1,17.5,26.1,2023-03-19T18:35:30.720Z,2023-03-20T11:31:18Z,4111256621,212,14.1,4111256617,140,9.6,4111256619,141,42.8,4111256623,213,2.2,4112258919,178,,4111256615,56,Back,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667363,228,1,1,19,32,8y3iucyxguipljcmf87a11bk9,1,9.2,41.4,2023-03-19T18:35:32.528Z,2023-03-20T11:31:17Z,4111256755,140,20.8,4111256759,141,39.5,4111256767,213,6.2,4112258957,178,,4111256763,212,12.2,4111256753,56,Back,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667391,229,1,1,19,34,8y3iucyxguipljcmf87a11bk9,1,20.1,33.4,2023-03-19T18:35:34.589Z,2023-03-20T11:31:16Z,4111256923,140,25.7,4112258997,178,,4111256927,212,15.0,4111256921,56,Back,4111256931,213,5.1,4111256925,141,13.1,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667405,230,1,1,19,37,8y3iucyxguipljcmf87a11bk9,0,31.2,1.2,2023-03-19T18:35:37.561Z,2023-03-20T11:31:15Z,4111257007,56,Right,4111257013,212,27.1,4111257015,213,0.2,4112259073,178,,4111257009,140,56.5,4111257011,141,9.4,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667419,130,8,1,19,39,9njsy633rh1tyri7l2jaju5o,1,49,96.2,2023-03-19T18:35:39.500Z,2023-03-20T11:31:15Z,4112259161,178,,4111892895,385,,4111257083,56,Back,,,,,,,,,,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667477,231,1,1,19,42,8y3iucyxguipljcmf87a11bk9,1,20.8,18.7,2023-03-19T18:35:42.495Z,2023-03-20T11:31:14Z,4111257377,155,,4111257387,213,6.0,4111257383,141,9.4,4111257379,56,Back,4112259277,178,,4111257385,212,23.4,4111257381,140,42.3,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667495,232,1,1,19,45,8y3iucyxguipljcmf87a11bk9,0,42.3,4.2,2023-03-19T18:35:45.110Z,2023-03-20T11:31:14Z,4111257497,212,15.3,4111257491,140,47.8,4111257501,213,1.2,4111257485,3,,4112259345,178,,4111257489,56,Back,4111257495,141,25.0,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667509,131,49,1,19,46,9njsy633rh1tyri7l2jaju5o,1,53.9,85.8,2023-03-19T18:35:45.921Z,2023-03-20T11:31:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667535,132,1,1,19,47,9njsy633rh1tyri7l2jaju5o,0,50.9,80.9,2023-03-19T18:35:47.290Z,2023-03-20T11:31:13Z,4111257671,141,65.4,4111257667,56,Center,4112259461,178,,4111257675,213,5.7,4111257673,212,18.3,4111257669,140,65.2,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667531,233,49,1,19,48,8y3iucyxguipljcmf87a11bk9,1,39.3,30.9,2023-03-19T18:35:47.848Z,2023-03-20T11:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667559,234,1,1,19,48,8y3iucyxguipljcmf87a11bk9,1,39.4,33.2,2023-03-19T18:35:48.546Z,2023-03-20T11:31:11Z,4111257775,212,9.5,4111257771,140,46.5,4112259591,178,,4111257777,213,0.7,4111257773,141,41.8,4111257769,56,Back,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667573,235,1,1,19,50,8y3iucyxguipljcmf87a11bk9,1,49.4,38.6,2023-03-19T18:35:50.569Z,2023-03-20T11:31:10Z,4111257873,212,5.6,4112259699,178,,4111257869,140,49.1,4111257875,213,4.7,4111257871,141,30.4,4111257867,56,Back,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667645,236,1,1,19,52,8y3iucyxguipljcmf87a11bk9,1,51.9,32.8,2023-03-19T18:35:52.076Z,2023-03-20T11:31:09Z,4111258201,141,92.1,4111258193,155,,4112259765,178,,4111258205,213,1.0,4111258197,56,Left,4111258203,212,47.9,4111258195,196,,4111258207,1,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,4111258199,140,,,,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667659,237,1,1,19,59,8y3iucyxguipljcmf87a11bk9,0,90.3,82.2,2023-03-19T18:35:58.767Z,2023-03-20T11:31:08Z,4111258257,56,Center,4111893555,224,,4112259819,178,,4111258253,2,,4111258263,212,22.6,4111258265,213,4.8,4111258259,140,92.7,4111893557,72,,2igz499o21aihmkugktp3nyms,M. Fofana,,4111258255,155,4111258261,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667687,134,52,1,20,0,9njsy633rh1tyri7l2jaju5o,1,3.9,48.3,2023-03-19T18:36:00.170Z,2023-03-20T11:31:07Z,4111893709,376,,4112259869,178,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667675,133,43,1,20,2,9njsy633rh1tyri7l2jaju5o,1,0,0,2023-03-19T18:36:02.454Z,2023-03-19T18:36:52Z,4111258305,56,Back,4111260485,144,61,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667725,135,1,1,20,3,9njsy633rh1tyri7l2jaju5o,0,16.9,56.3,2023-03-19T18:36:03.711Z,2023-03-20T11:07:42Z,4111258563,140,86.2,4111258567,212,76.5,4111258571,1,,4111258591,189,,4111258561,56,Left,4111258569,213,0.3,4111258565,141,90.8,4111258559,199,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667729,238,49,1,20,9,8y3iucyxguipljcmf87a11bk9,1,16.6,11.8,2023-03-19T18:36:09.025Z,2023-03-20T11:31:07Z,,,,,,,,,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667735,239,1,1,20,10,8y3iucyxguipljcmf87a11bk9,1,12.4,2.5,2023-03-19T18:36:10.629Z,2023-03-20T11:31:06Z,4111258669,141,22.1,4111258673,213,0.5,4111258665,56,Back,4112260057,178,,4111258671,212,30.4,4111258667,140,38.4,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667739,240,1,1,20,14,8y3iucyxguipljcmf87a11bk9,1,36.6,21.9,2023-03-19T18:36:13.993Z,2023-03-20T11:31:05Z,4112260157,178,,4111258695,56,Back,4111258699,141,57.0,4111258703,213,1.7,4111258701,212,24.3,4111258697,140,32.5,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667759,241,1,1,20,16,8y3iucyxguipljcmf87a11bk9,1,36.8,46.9,2023-03-19T18:36:16.347Z,2023-03-20T11:31:04Z,4111258795,140,42.3,4112260189,178,,4111258799,212,18.2,4111258801,213,1.2,4111258797,141,72.3,4111258793,56,Back,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667763,242,61,1,20,17,8y3iucyxguipljcmf87a11bk9,0,46.5,64.1,2023-03-19T18:36:17.286Z,2023-03-20T11:31:04Z,4112260265,178,,4111258821,56,Back,,,,,,,,,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667767,136,49,1,20,19,9njsy633rh1tyri7l2jaju5o,1,53.9,17.1,2023-03-19T18:36:19.545Z,2023-03-20T11:31:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667819,137,1,1,20,21,9njsy633rh1tyri7l2jaju5o,1,63.9,13.3,2023-03-19T18:36:21.023Z,2023-03-20T11:31:02Z,4111259159,141,9.2,4111259155,56,Right,4111259161,212,13.7,4111259157,140,76.7,4112260367,178,,4111259163,213,6.1,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667823,138,1,1,20,27,9njsy633rh1tyri7l2jaju5o,0,95.2,28,2023-03-19T18:36:26.850Z,2023-03-20T11:31:00Z,4111259181,140,95.3,4111259229,286,,4111259185,212,0.6,4111259225,233,243,4111259179,56,Center,4112260433,178,,4111259223,236,,4111259183,141,28.9,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,4111259187,213,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667815,243,74,1,20,27,8y3iucyxguipljcmf87a11bk9,1,5.9,69.7,2023-03-19T18:36:26.880Z,2023-03-20T11:30:59Z,4112264161,178,,4111259145,56,Back,4111259147,285,,4111259231,233,138,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667827,244,49,1,20,28,8y3iucyxguipljcmf87a11bk9,1,1.2,67.4,2023-03-19T18:36:27.965Z,2023-03-20T11:30:59Z,,,,,,,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667857,245,1,1,20,30,8y3iucyxguipljcmf87a11bk9,1,7.6,67.8,2023-03-19T18:36:29.788Z,2023-03-20T11:30:58Z,4111259403,56,Back,4112264291,178,,4111259407,141,83.9,4111259409,212,30.9,4111259405,140,35.1,4111259411,213,0.4,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667873,246,3,1,20,31,8y3iucyxguipljcmf87a11bk9,0,34.6,83.7,2023-03-19T18:36:31.675Z,2023-03-20T11:16:21Z,4111894535,464,,4111259473,286,,4112264341,178,,4111259633,233,139,4111259471,56,Back,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667891,139,7,1,20,32,9njsy633rh1tyri7l2jaju5o,1,65.4,16.3,2023-03-19T18:36:32.338Z,2023-03-20T11:16:22Z,4111259605,56,Right,4111259627,233,246,4111894493,385,,4111259603,167,,4111259607,285,,4112264375,178,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667893,140,5,1,20,34,9njsy633rh1tyri7l2jaju5o,0,55.8,-1.2,2023-03-19T18:36:34.671Z,2023-03-20T05:07:30Z,4111259755,233,247,4111259611,347,,4111259609,56,Right,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667911,247,5,1,20,34,8y3iucyxguipljcmf87a11bk9,1,44.2,101.2,2023-03-19T18:36:34.671Z,2023-03-20T05:07:30Z,4111259747,233,140,4111259699,56,Back,4111259701,347,,,,,,,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522667915,248,43,1,20,39,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-03-19T18:36:38.907Z,2023-03-19T18:36:41Z,4111259719,185,0,4111259877,144,12,4111259721,56,Back,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668003,250,1,1,20,44,8y3iucyxguipljcmf87a11bk9,1,45.2,100,2023-03-19T18:36:43.963Z,2023-03-20T11:30:57Z,4111260243,212,14.6,4111260235,107,,4111260239,140,38.1,4111260241,141,83.2,4111894841,189,,4111260237,56,Back,4111260245,213,4.2,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668013,251,1,1,20,45,8y3iucyxguipljcmf87a11bk9,1,37.6,85.1,2023-03-19T18:36:45.459Z,2023-03-20T11:30:56Z,4111260287,213,4.3,4112264539,178,,4111260283,141,51.6,4111260279,56,Back,4111260285,212,25.4,4111260281,140,26.9,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668027,252,1,1,20,49,8y3iucyxguipljcmf87a11bk9,1,27.9,54.1,2023-03-19T18:36:48.806Z,2023-03-20T11:30:55Z,4111260385,141,29.8,4111260389,213,4.9,4111260381,56,Back,4112264593,178,,4111260387,212,16.9,4111260383,140,31.3,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668045,253,1,1,20,51,8y3iucyxguipljcmf87a11bk9,1,30.7,33.8,2023-03-19T18:36:51.001Z,2023-03-20T11:30:54Z,4111260507,213,1.9,4111260503,141,52.4,4111260499,56,Back,4111260505,212,13.5,4112264623,178,,4111260501,140,26.1,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522668099,254,1,1,20,53,8y3iucyxguipljcmf87a11bk9,1,27.6,49,2023-03-19T18:36:53.526Z,2023-03-20T11:30:53Z,4111260761,140,45.4,4111260769,1,,4111260765,212,33.9,4111260759,56,Back,4111260763,141,90.6,4111260767,213,1.0,4112264685,178,,4111260757,155,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
