id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId
2466728327,7,5,1,0,11,9njsy633rh1tyri7l2jaju5o,0,21.6,-1.6,2022-10-02T19:03:04.351Z,2022-10-03T05:23:18Z,3815987969,56,Back,3815988327,233,4,3815987971,347,,,,,,,,,,,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728403,5,1,1,0,19,2989v3kho9h5jaboe1nr7lx21,1,76.4,100,2022-10-02T19:03:12.240Z,2022-10-03T09:44:14Z,3815988453,141,91.4,3815988447,107,,3815988449,56,Left,3815988457,212,8.7,3815988451,140,81.0,3815988459,213,5.3,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728413,6,1,1,0,20,2989v3kho9h5jaboe1nr7lx21,1,80.4,93.4,2022-10-02T19:03:13.268Z,2022-10-03T09:44:14Z,3815988511,212,8.2,3815988505,56,Left,3815988507,140,72.8,3815988509,141,95.9,3816920181,388,,3815988513,213,2.9,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728425,7,1,1,0,22,2989v3kho9h5jaboe1nr7lx21,0,72.7,96.1,2022-10-02T19:03:15.100Z,2022-10-03T09:44:13Z,3815988567,212,8.2,3815988561,56,Left,3815988565,141,84.8,3815988569,213,5.1,3816890305,178,,3815988581,286,,3815988563,140,75.3,3815988577,233,8,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,3815988575,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728411,8,74,1,0,22,9njsy633rh1tyri7l2jaju5o,1,29.3,5,2022-10-02T19:03:15.362Z,2022-10-03T09:44:13Z,3816890409,178,,3815988501,56,Back,3815988595,233,7,3815988503,285,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728449,8,1,1,0,24,2989v3kho9h5jaboe1nr7lx21,1,60.4,95.2,2022-10-02T19:03:16.730Z,2022-10-03T09:44:13Z,3815988709,213,5.3,3816890525,178,,3815988707,212,9.4,3815988701,56,Left,3815988705,141,83.7,3815988703,140,65.4,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466811193,896,1,1,0,24,2989v3kho9h5jaboe1nr7lx21,1,69.8,81.4,2022-10-02T19:03:17.481Z,2022-10-03T09:44:12Z,3816890697,178,,3816432671,212,12.1,3816432669,141,91.3,3816432673,213,2.6,3816432665,56,Left,3816432667,140,60.2,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466810603,895,1,1,0,26,2989v3kho9h5jaboe1nr7lx21,1,63.8,90.4,2022-10-02T19:03:19.191Z,2022-10-03T09:44:11Z,3816429477,213,3.7,3816429471,140,37.8,3816429475,212,31.7,3816429473,141,66.6,3816429469,56,Back,3816890777,178,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728495,9,1,1,0,30,2989v3kho9h5jaboe1nr7lx21,1,38.6,70,2022-10-02T19:03:23.119Z,2022-10-03T09:44:11Z,3816890919,178,,3815988953,56,Back,3815988961,212,28.3,3815988965,213,3.9,3815988955,140,19.8,3815988957,141,40.1,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728567,10,1,1,0,34,2989v3kho9h5jaboe1nr7lx21,1,20.6,40,2022-10-02T19:03:26.587Z,2022-10-03T09:44:10Z,3815989313,212,33.8,3816891051,178,,3815989309,140,24.8,3815989307,56,Back,3815989317,1,,3815989315,213,1.4,3815989311,141,89.3,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728583,11,1,1,0,39,2989v3kho9h5jaboe1nr7lx21,1,33.5,85.5,2022-10-02T19:03:31.590Z,2022-10-03T09:44:09Z,3815989399,140,28.7,3815989405,213,4.5,3815989401,141,47.9,3815989397,56,Back,3816891131,178,,3815989403,212,26.1,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728603,12,1,1,0,42,2989v3kho9h5jaboe1nr7lx21,1,30.1,52.5,2022-10-02T19:03:35.049Z,2022-10-03T09:44:08Z,3815989493,140,30.9,3815989499,213,4.7,3815989497,212,24.8,3815989491,56,Back,3815989495,141,16.1,3816891201,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728613,13,1,1,0,45,2989v3kho9h5jaboe1nr7lx21,0,39.3,5.6,2022-10-02T19:03:38.046Z,2022-10-03T09:44:07Z,3816891291,178,,3815989573,155,,3815989583,213,0.1,3815989581,212,37.6,3815989577,140,75.0,3815989575,56,Right,3815989587,1,,3815989579,141,10.7,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728629,9,1,1,0,47,9njsy633rh1tyri7l2jaju5o,0,31.8,83.8,2022-10-02T19:03:39.750Z,2022-10-03T09:44:07Z,3815989695,56,Back,3815989701,212,10.4,3815989697,140,41.4,3815989703,213,0.2,3815989693,3,,3815989699,141,87.5,3816891367,388,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728641,14,1,1,0,48,2989v3kho9h5jaboe1nr7lx21,1,60.4,10.1,2022-10-02T19:03:40.662Z,2022-10-03T09:44:06Z,3815989791,212,18.1,3816891499,178,,3815989789,141,22.8,3815989793,213,0.5,3815989787,140,75.6,3815989785,56,Center,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728659,15,1,1,0,49,2989v3kho9h5jaboe1nr7lx21,0,69.9,22.1,2022-10-02T19:03:42.046Z,2022-10-03T09:44:06Z,3815989899,213,6.0,3815989897,212,21.4,3816891579,178,,3815989895,141,14.1,3815989891,56,Right,3815989893,140,89.6,3815989889,155,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728683,12,49,1,0,52,9njsy633rh1tyri7l2jaju5o,1,13.7,84.8,2022-10-02T19:03:45.308Z,2022-10-03T09:44:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728673,10,12,1,0,52,9njsy633rh1tyri7l2jaju5o,1,13.5,85.3,2022-10-02T19:03:45.387Z,2022-10-03T09:44:05Z,3816891757,178,,3815989983,213,0.4,3815989979,141,100.0,3815990017,167,,3815989975,140,35.4,3815989971,56,Back,3815989981,212,25.2,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728677,11,5,1,0,54,9njsy633rh1tyri7l2jaju5o,0,33.4,100.9,2022-10-02T19:03:46.639Z,2022-10-03T05:25:32Z,3815989997,56,Back,3815991969,233,16,3815989999,347,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728775,16,5,1,0,54,2989v3kho9h5jaboe1nr7lx21,1,66.6,-0.9,2022-10-02T19:03:46.639Z,2022-10-03T05:25:32Z,3815990593,347,,3815990591,56,Right,3815991961,233,11,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728791,17,1,1,1,8,2989v3kho9h5jaboe1nr7lx21,0,65.8,0,2022-10-02T19:04:00.640Z,2022-10-03T09:44:05Z,3815990679,212,24.8,3815990675,140,88.4,3815990671,107,,3815990677,141,9.1,3815990681,213,0.3,3815990683,1,,3815990673,56,Right,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728811,13,8,1,1,9,9njsy633rh1tyri7l2jaju5o,1,16.8,95.9,2022-10-02T19:04:02.101Z,2022-10-03T09:44:05Z,3816891907,178,,3815990773,56,Back,3816430603,385,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728821,14,5,1,1,10,9njsy633rh1tyri7l2jaju5o,0,16.9,101.4,2022-10-02T19:04:02.891Z,2022-10-03T05:25:46Z,3815990975,233,18,3815990823,56,Back,3815990825,347,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728843,18,5,1,1,10,2989v3kho9h5jaboe1nr7lx21,1,83.1,-1.4,2022-10-02T19:04:02.891Z,2022-10-03T05:25:45Z,3815990969,233,14,3815990947,347,,3815990945,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728865,19,1,1,1,14,2989v3kho9h5jaboe1nr7lx21,1,75.5,0,2022-10-02T19:04:06.770Z,2022-10-03T09:44:04Z,3815991083,107,,3815991091,212,10.4,3815991085,56,Right,3815991087,140,75.4,3815991093,213,1.6,3815991089,141,14.0,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728889,20,1,1,1,14,2989v3kho9h5jaboe1nr7lx21,1,73.9,9.6,2022-10-02T19:04:07.344Z,2022-10-03T09:44:04Z,3815991199,140,80.0,3816892181,178,,3815991203,212,7.3,3815991197,56,Right,3816431199,3,,3815991201,141,4.4,3815991205,213,5.8,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728895,21,50,1,1,15,2989v3kho9h5jaboe1nr7lx21,1,77.2,1.6,2022-10-02T19:04:07.841Z,2022-10-03T09:44:04Z,3815991241,286,,3815991297,233,15,3815991239,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728875,15,7,1,1,16,9njsy633rh1tyri7l2jaju5o,1,22.8,98.4,2022-10-02T19:04:08.829Z,2022-10-03T09:44:03Z,3815991141,285,,3815991263,233,21,3816892385,178,,3816431287,385,,3815991135,167,,3815991139,56,Back,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728879,16,5,1,1,16,9njsy633rh1tyri7l2jaju5o,0,17.7,101.5,2022-10-02T19:04:09.041Z,2022-10-03T05:26:11Z,3815991359,233,22,3815991149,347,,3815991147,56,Back,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728909,22,5,1,1,16,2989v3kho9h5jaboe1nr7lx21,1,82.3,-1.5,2022-10-02T19:04:09.041Z,2022-10-03T05:26:11Z,3815991341,233,16,3815991319,347,,3815991315,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728913,23,1,1,1,20,2989v3kho9h5jaboe1nr7lx21,1,78.1,0,2022-10-02T19:04:12.752Z,2022-10-03T09:44:03Z,3815991373,107,,3815991383,213,1.7,3815991381,212,19.0,3815991377,140,76.4,3815991375,56,Center,3815991379,141,25.9,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728933,24,1,1,1,21,2989v3kho9h5jaboe1nr7lx21,0,77,23,2022-10-02T19:04:14.231Z,2022-10-03T09:44:03Z,3815991469,140,80.5,3815991473,212,13.2,3816892557,178,,3815991467,56,Right,3815991475,213,5.0,3815991471,141,4.4,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728919,17,49,1,1,22,9njsy633rh1tyri7l2jaju5o,1,24.6,91,2022-10-02T19:04:15.460Z,2022-10-03T09:44:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dxnhp97vrepkx0kcr0d46yb1m,T. Alloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728947,18,61,1,1,23,9njsy633rh1tyri7l2jaju5o,0,24.8,90.9,2022-10-02T19:04:15.517Z,2022-10-03T09:44:01Z,3816892781,178,,3815991521,56,Back,,,,,,,,,,,,,,,,,,,dxnhp97vrepkx0kcr0d46yb1m,T. Alloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728955,25,49,1,1,24,2989v3kho9h5jaboe1nr7lx21,1,58,6.7,2022-10-02T19:04:17.239Z,2022-10-03T09:44:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466728997,26,1,1,1,25,2989v3kho9h5jaboe1nr7lx21,1,56,7.6,2022-10-02T19:04:18.157Z,2022-10-03T09:44:01Z,3815991763,140,26.5,3815991771,1,,3815991765,141,45.2,3815991761,56,Back,3815991767,212,40.2,3816893981,178,,3815991769,213,2.5,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729027,27,1,1,1,29,2989v3kho9h5jaboe1nr7lx21,1,23.7,41.3,2022-10-02T19:04:22.161Z,2022-10-03T09:44:00Z,3815991931,140,31.4,3815991935,212,23.6,3815991937,213,1.2,3816894145,178,,3815991933,141,73.9,3815991929,56,Back,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729039,28,1,1,1,32,2989v3kho9h5jaboe1nr7lx21,1,31.8,69.1,2022-10-02T19:04:25.231Z,2022-10-03T09:44:00Z,3815992017,212,18.4,3815992015,141,85.4,3815992011,56,Back,3815992019,213,0.6,3815992013,140,45.8,3816894203,178,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729083,29,1,1,1,35,2989v3kho9h5jaboe1nr7lx21,1,43.4,83.2,2022-10-02T19:04:27.641Z,2022-10-03T09:43:59Z,3815992311,212,15.3,3815992305,56,Back,3815992307,140,29.0,3815992309,141,86.8,3815992313,213,3.0,3816894289,178,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729141,30,1,1,1,40,2989v3kho9h5jaboe1nr7lx21,1,35.1,88,2022-10-02T19:04:33.159Z,2022-10-03T09:43:57Z,3815992653,140,90.5,3815992649,155,,3815992657,212,58.2,3815992655,141,91.7,3815992651,56,Left,3816894349,178,,3815992659,213,0.0,3815992661,1,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729155,31,1,1,1,46,2989v3kho9h5jaboe1nr7lx21,0,99.3,83.5,2022-10-02T19:04:38.951Z,2022-10-03T09:43:57Z,3816894405,178,,3815992759,141,0.0,3815992755,56,Right,3815992751,2,,3815992757,140,91.3,3815992763,213,4.6,3816433291,224,,3816433293,72,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,3815992765,1,3815992761,212,58.5,3815992753,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729315,19,5,1,1,50,9njsy633rh1tyri7l2jaju5o,1,8.2,101.8,2022-10-02T19:04:43.192Z,2022-10-03T05:28:40Z,3815993633,56,Back,3815993655,233,32,3815993635,347,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729159,32,5,1,1,50,2989v3kho9h5jaboe1nr7lx21,0,91.8,-1.8,2022-10-02T19:04:43.192Z,2022-10-03T05:28:40Z,3815992771,347,,3815992769,56,Right,3815993669,233,19,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729341,20,1,1,2,5,9njsy633rh1tyri7l2jaju5o,0,13.2,100,2022-10-02T19:04:58.242Z,2022-10-03T09:43:56Z,3815993757,56,Back,3815993755,107,,3815993759,140,32.7,3815993765,213,6.1,3815993761,141,96.8,3815993763,212,20.8,,,,,,,dxnhp97vrepkx0kcr0d46yb1m,T. Alloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729365,33,1,1,2,7,2989v3kho9h5jaboe1nr7lx21,0,68.9,8,2022-10-02T19:04:59.891Z,2022-10-03T09:43:56Z,3815993875,56,Right,3815993877,140,82.8,3815993881,212,14.7,3816894627,388,,3815993879,141,11.0,3815993883,213,0.1,3815993873,3,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729397,21,1,1,2,8,9njsy633rh1tyri7l2jaju5o,0,19.8,93.2,2022-10-02T19:05:01.093Z,2022-10-03T09:43:56Z,3815994021,213,0.0,3815994011,3,,3815994015,140,39.1,3815994017,141,94.1,3815994019,212,20.3,3816894697,388,,3815994013,56,Back,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466729425,34,1,1,2,10,2989v3kho9h5jaboe1nr7lx21,0,64,1.9,2022-10-02T19:05:03.272Z,2022-10-03T09:43:55Z,3815994119,140,80.1,3815994117,56,Center,3815994121,141,46.7,3815994125,213,1.1,3817153747,1,,3816894789,178,,3815994123,212,34.8,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
