id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2497406379,72,52,1,7,34,2b57rbw94i9ohnbch52owvqtq,1,16,38.9,2023-01-14T17:22:42.882Z,2023-01-15T09:22:31Z,3978982239,178,,3978689073,377,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406411,73,1,1,7,35,2b57rbw94i9ohnbch52owvqtq,1,15.9,41.5,2023-01-14T17:22:44.077Z,2023-01-15T09:22:31Z,3978080243,212,36.8,3978080239,140,30.2,3978080237,56,Back,3978080247,1,,3978080235,123,,3978080245,213,1.2,3978080241,141,90.9,3978080251,287,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,3978982305,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406427,74,1,1,7,39,2b57rbw94i9ohnbch52owvqtq,1,32.4,85.4,2023-01-14T17:22:48.029Z,2023-01-15T09:22:30Z,3978982399,178,,3978080365,56,Left,3978080371,212,36.5,3978080375,1,,3978080369,141,88.0,3978080373,213,0.0,3978080367,140,67.1,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406443,75,1,1,7,42,2b57rbw94i9ohnbch52owvqtq,0,49.7,94,2023-01-14T17:22:50.831Z,2023-01-15T09:22:29Z,3978080439,141,87.5,3978080443,213,6.0,3978080437,140,67.4,3978982469,178,,3978080435,56,Left,3978080441,212,19.1,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406457,80,8,1,7,43,b7jmo07lqav0wfe2mtlzyspak,1,41.4,3.9,2023-01-14T17:22:51.940Z,2023-01-15T09:22:28Z,3978689229,385,,3978982569,178,,3978080489,56,Back,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406485,76,5,1,7,45,2b57rbw94i9ohnbch52owvqtq,1,64.2,101.6,2023-01-14T17:22:53.797Z,2023-01-15T06:19:42Z,3978080631,56,Left,3978080633,347,,3978080639,233,81,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406469,81,5,1,7,45,b7jmo07lqav0wfe2mtlzyspak,0,35.8,-1.6,2023-01-14T17:22:53.797Z,2023-01-15T06:19:43Z,3978080643,233,76,3978080529,347,,3978080525,56,Back,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406497,77,1,1,7,51,2b57rbw94i9ohnbch52owvqtq,1,55.1,100,2023-01-14T17:22:59.808Z,2023-01-15T09:22:28Z,3978080737,140,41.2,3978080743,213,3.6,3978080733,107,,3978080739,141,91.8,3978080741,212,16.1,3978080735,56,Back,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406513,78,3,1,7,55,2b57rbw94i9ohnbch52owvqtq,1,39.9,95.2,2023-01-14T17:23:03.399Z,2023-01-15T09:22:26Z,3978982771,178,,3979123343,286,,3978080817,233,82,3978690091,465,,3978080801,56,Back,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406501,82,45,1,7,55,b7jmo07lqav0wfe2mtlzyspak,0,60.1,4.8,2023-01-14T17:23:03.399Z,2023-01-15T09:22:27Z,3979123357,285,,3978080761,56,Right,3978080827,233,78,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406531,79,1,1,7,57,2b57rbw94i9ohnbch52owvqtq,0,49.2,94.9,2023-01-14T17:23:05.490Z,2023-01-15T09:22:26Z,3978080871,140,90.7,3978080875,212,60.0,3978080869,56,Center,3978080877,213,5.5,3978080873,141,34.3,3978080867,155,,3978982851,178,,3978080879,1,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406539,83,52,1,8,2,b7jmo07lqav0wfe2mtlzyspak,1,14.7,71.3,2023-01-14T17:23:10.360Z,2023-01-15T09:22:25Z,3978690251,376,,3978982953,178,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406567,84,1,1,8,9,b7jmo07lqav0wfe2mtlzyspak,1,7.1,52.4,2023-01-14T17:23:17.673Z,2023-01-15T09:22:25Z,3978983069,178,,3978081121,213,5.1,3978081117,141,28.5,3978081107,123,,3978081109,56,Back,3978081119,212,17.5,3978081113,140,13.4,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406589,85,1,1,8,11,b7jmo07lqav0wfe2mtlzyspak,1,10,26.8,2023-01-14T17:23:20.061Z,2023-01-15T09:22:24Z,3978081253,213,5.4,3978983123,178,,3978081249,141,7.6,3978081247,140,19.6,3978081245,56,Back,3978081251,212,16.5,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406603,86,1,1,8,14,b7jmo07lqav0wfe2mtlzyspak,0,15.9,4,2023-01-14T17:23:22.503Z,2023-01-15T09:22:23Z,3978081327,213,0.4,3978081317,155,,3978081319,56,Back,3978081323,141,23.9,3978081321,140,47.0,3978081325,212,35.3,3978983145,178,,3979123319,1,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406607,80,1,1,8,16,2b57rbw94i9ohnbch52owvqtq,0,52.4,78.7,2023-01-14T17:23:24.708Z,2023-01-15T09:22:22Z,3978081363,213,5.9,3978081355,56,Center,3978081357,140,70.5,3978983193,388,,3978081361,212,20.9,3978081359,141,65.8,3978081353,3,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406665,87,1,1,8,19,b7jmo07lqav0wfe2mtlzyspak,1,32.4,29.8,2023-01-14T17:23:27.425Z,2023-01-15T09:22:21Z,3978081631,212,53.2,3978081629,141,76.6,3978083145,210,15,3978081625,56,Center,3978081635,1,,3978081627,140,73.0,3978083147,154,,3978081633,213,0.6,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,3978983267,178,3978081623,155,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2497406671,88,15,1,8,25,b7jmo07lqav0wfe2mtlzyspak,1,91.6,73.9,2023-01-14T17:23:33.303Z,2023-01-15T09:22:21Z,3978083159,55,87,3978083175,233,81,3978082283,22,,3978083169,146,93.8,3978081665,56,Center,3978083165,103,4.4,3978083157,154,,3978083167,215,,9aafa664l1husrkrgqv25l42d,N. Storm,3978083155,29,3978983349,178,3978082285,64,,,,,3978082969,72,,3978083153,78,,3978083171,147,3978691157,89,,3978691155,214,3978083163,102,67.1,49.7,,,,,,,,
2497406675,81,10,1,8,25,2b57rbw94i9ohnbch52owvqtq,1,6.5,31.5,2023-01-14T17:23:33.468Z,2023-01-15T09:22:20Z,3978082977,233,88,3978691485,376,,3978082069,179,,3978082071,183,,3978081685,56,Back,3978691483,174,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406909,84,61,1,8,25,2b57rbw94i9ohnbch52owvqtq,1,6.7,30.9,2023-01-14T17:23:33.534Z,2023-01-15T09:22:19Z,3978083029,56,Back,3978983543,389,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406685,89,61,1,8,25,b7jmo07lqav0wfe2mtlzyspak,1,94.3,72.2,2023-01-14T17:23:33.652Z,2023-01-15T09:22:19Z,3978081727,56,Center,3978983879,388,,,,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406683,82,6,1,8,26,2b57rbw94i9ohnbch52owvqtq,0,0,23.6,2023-01-14T17:23:34.907Z,2023-01-15T06:21:01Z,3978082635,233,90,3978081723,56,Back,3978082603,73,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406705,90,6,1,8,26,b7jmo07lqav0wfe2mtlzyspak,1,100,76.4,2023-01-14T17:23:34.907Z,2023-01-15T06:21:00Z,3978082617,73,,3978082627,233,82,3978081819,56,Center,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406873,91,1,1,9,1,b7jmo07lqav0wfe2mtlzyspak,0,99.3,99.8,2023-01-14T17:24:09.735Z,2023-01-15T06:21:05Z,3978082821,212,41.3,3978691655,20,,3978082815,56,Center,3978983995,178,,3978082807,2,,3978082817,140,100.0,3978082813,223,,3978082811,155,,9aafa664l1husrkrgqv25l42d,N. Storm,3978082825,1,3978082819,141,3978082809,6,,,39.1,,3978082823,213,4.7,,,,,,,,,,,,,,,,,,,,,,
2497406867,83,5,1,9,4,2b57rbw94i9ohnbch52owvqtq,1,-0.7,64.2,2023-01-14T17:24:12.194Z,2023-01-15T06:21:08Z,3978082853,233,92,3978082793,56,Back,3978082795,346,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497406875,92,5,1,9,4,b7jmo07lqav0wfe2mtlzyspak,0,100.7,35.8,2023-01-14T17:24:12.194Z,2023-01-15T06:21:08Z,3978082827,56,Center,3978082859,233,83,3978082829,346,,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407083,85,1,1,9,44,2b57rbw94i9ohnbch52owvqtq,0,5,59.9,2023-01-14T17:24:52.538Z,2023-01-15T09:22:18Z,3978083923,140,72.2,3978083929,213,0.2,3978083919,124,,3978083927,212,71.4,3978083935,74,,3978083925,141,76.4,3978083921,56,Center,3978083931,1,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407093,93,44,1,9,47,b7jmo07lqav0wfe2mtlzyspak,1,44.2,20.7,2023-01-14T17:24:56.063Z,2023-01-15T09:41:14Z,3978083983,233,86,3978083957,56,Back,3978083959,285,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407097,86,44,1,9,47,2b57rbw94i9ohnbch52owvqtq,0,55.8,79.3,2023-01-14T17:24:56.064Z,2023-01-15T09:22:17Z,3978083977,233,93,3978083975,286,,3978083973,56,Left,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497517957,900,61,1,9,48,b7jmo07lqav0wfe2mtlzyspak,1,44.2,22.5,2023-01-14T17:24:56.164Z,2023-01-15T09:41:14Z,3978984183,15,,3978984185,388,,3978692229,56,Back,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407123,94,1,1,9,49,b7jmo07lqav0wfe2mtlzyspak,1,29.2,19.8,2023-01-14T17:24:58.038Z,2023-01-15T09:22:16Z,3978084059,56,Back,3978084061,140,35.2,3978084065,212,10.2,3978084057,3,,3978084067,213,5.4,3978984249,178,,3978084063,141,8.0,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407103,87,43,1,9,50,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-01-14T17:24:58.295Z,2023-01-14T23:22:24Z,3978084005,3,0,3978084011,141,75.7,3978084009,140,80.1,3978692301,144,1,3978084013,212,8.3,3978084007,56,Center,3978084017,213,6.2,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407129,95,49,1,9,51,b7jmo07lqav0wfe2mtlzyspak,1,32.1,4.6,2023-01-14T17:24:59.321Z,2023-01-15T09:22:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407149,96,1,1,9,51,b7jmo07lqav0wfe2mtlzyspak,0,32.6,2.8,2023-01-14T17:24:59.900Z,2023-01-15T09:22:15Z,3978084137,141,5.6,3978084133,56,Back,3978084139,212,5.6,3978984377,178,,3978084141,213,0.3,3978084183,286,,3978084177,236,,3978084179,233,88,4kuxth5k98x4cgfrfweu1u51,S. Walsh,3978084135,140,,,,,,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407151,88,74,1,9,51,2b57rbw94i9ohnbch52owvqtq,1,66.7,96.4,2023-01-14T17:24:59.917Z,2023-01-15T09:22:15Z,3978084157,285,,3978084201,233,96,3978084155,56,Left,3978984397,178,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407159,89,5,1,9,52,2b57rbw94i9ohnbch52owvqtq,0,71.6,102,2023-01-14T17:25:00.368Z,2023-01-15T06:21:38Z,3978084185,56,Left,3978084481,233,97,3978084187,347,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407217,97,5,1,9,52,b7jmo07lqav0wfe2mtlzyspak,1,28.4,-2,2023-01-14T17:25:00.368Z,2023-01-15T06:21:38Z,3978084477,233,89,3978084475,347,,3978084473,56,Back,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407227,98,1,1,10,3,b7jmo07lqav0wfe2mtlzyspak,0,38.4,0,2023-01-14T17:25:11.323Z,2023-01-15T09:22:14Z,3978084539,141,16.2,3978084533,107,,3978084543,213,0.4,3978084537,140,65.5,3978084545,1,,3978084535,56,Right,3978084541,212,31.0,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407245,90,1,1,10,4,2b57rbw94i9ohnbch52owvqtq,0,45.1,89.6,2023-01-14T17:25:12.743Z,2023-01-15T09:22:14Z,3978084593,3,,3978084599,141,100.0,3978084601,212,26.8,3978084595,56,Left,3978984623,178,,3978084603,213,0.3,3978084597,140,69.5,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407247,91,5,1,10,6,2b57rbw94i9ohnbch52owvqtq,0,66.4,101.5,2023-01-14T17:25:14.684Z,2023-01-15T06:21:48Z,3978084607,347,,3978084843,233,99,3978084605,56,Left,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407283,99,5,1,10,6,b7jmo07lqav0wfe2mtlzyspak,1,33.6,-1.5,2023-01-14T17:25:14.684Z,2023-01-15T06:21:48Z,3978084809,56,Back,3978084817,233,91,3978084811,347,,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407295,100,1,1,10,12,b7jmo07lqav0wfe2mtlzyspak,1,49,0,2023-01-14T17:25:20.696Z,2023-01-15T09:22:13Z,3978084917,212,13.6,3978084913,140,38.7,3978084919,213,2.5,3978084909,107,,3978084911,56,Back,3978084915,141,10.1,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407323,101,1,1,10,13,b7jmo07lqav0wfe2mtlzyspak,1,43.6,5.9,2023-01-14T17:25:21.775Z,2023-01-15T09:22:13Z,3978085035,140,55.6,3978085041,213,0.1,3978984783,178,,3978085039,212,12.7,3978085033,56,Right,3978085037,141,8.0,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407327,102,4,1,10,15,b7jmo07lqav0wfe2mtlzyspak,1,52.4,1.9,2023-01-14T17:25:23.392Z,2023-01-15T09:22:12Z,3978085081,265,,3978085075,13,,3978085197,233,92,3978085079,152,,3978085083,286,,3978085077,56,Right,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407347,92,4,1,10,15,2b57rbw94i9ohnbch52owvqtq,0,47.6,98.1,2023-01-14T17:25:23.393Z,2023-01-15T09:22:11Z,3978085153,285,,3978085149,152,,3978085147,56,Back,3978085145,13,,3978085151,265,,3978085201,233,102,3978984893,178,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407407,103,1,1,10,31,b7jmo07lqav0wfe2mtlzyspak,1,49.2,9,2023-01-14T17:25:39.240Z,2023-01-15T09:22:11Z,3978085489,152,,3978085495,141,35.2,3978085497,212,23.7,3978984995,178,,3978085493,140,34.3,3978085483,5,,3978085491,56,Back,3978085503,189,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,3978085499,213,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407411,104,1,1,10,32,b7jmo07lqav0wfe2mtlzyspak,1,33.9,27.7,2023-01-14T17:25:41.059Z,2023-01-15T09:22:10Z,3978085541,56,Back,3978085545,141,65.5,3978085547,212,25.8,3978085543,140,35.7,3978085549,213,1.5,3978985059,178,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407429,105,1,1,10,36,b7jmo07lqav0wfe2mtlzyspak,1,29.1,80.8,2023-01-14T17:25:44.755Z,2023-01-15T09:22:09Z,3978085645,140,50.6,3978085651,213,6.1,3978985173,178,,3978085649,212,23.1,3978085643,56,Center,3978085647,141,73.6,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407431,106,2,1,10,40,b7jmo07lqav0wfe2mtlzyspak,1,59.4,93.9,2023-01-14T17:25:48.356Z,2023-01-15T09:22:08Z,3978085665,56,Center,3978093011,7,evktllmp3l6mfb6o4im0ag0ve,3978985253,178,,3978085669,141,70.6,3978093199,343,3,3978085667,140,69.2,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408693,95,55,1,10,40,2b57rbw94i9ohnbch52owvqtq,1,33.5,27.8,2023-01-14T17:25:48.357Z,2023-01-15T09:22:08Z,3978093399,343,3,,,,,,,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407439,107,43,1,10,43,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-14T17:25:52.110Z,2023-01-14T17:30:47Z,3978092973,144,1,3978085707,140,76.0,3978085713,213,1.0,3978085709,141,83.8,3978085711,212,12.1,3978085705,56,Left,,,,,,,evktllmp3l6mfb6o4im0ag0ve,Y. Malede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407457,108,43,1,10,46,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-14T17:25:54.597Z,2023-01-14T17:30:44Z,3978085811,2,0,3978085825,1,0,3978085819,141,37.1,3978092911,144,1,3978085823,213,5.1,3978085821,212,34.6,3978087243,22,0,3978085815,56,Center,9aafa664l1husrkrgqv25l42d,N. Storm,3978085817,140,3978085813,155,,,,88.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2497407459,109,84,1,10,50,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-14T17:25:58.501Z,2023-01-14T17:30:15Z,3978087265,55,108,3978085833,17,,3978086473,375,10:49.452,3978087259,76,,3978091345,343,2,3978087275,231,48.2,3978085831,22,,3978086463,15,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,3978087269,102,3978085835,56,3978087271,103,17.7,52.5,Center,,3978086469,374,2023-01-14 17:25:57.606,3978087263,154,,3978087261,29,3978087273,230,98.0,3978091721,436,3978086467,328,,,16,,,,,,,
2497408637,110,27,1,14,44,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-14T17:29:52.993Z,2023-01-15T06:22:22Z,3978091187,201,,3978091191,364,,3978091189,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408689,111,65,1,14,45,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-14T17:29:53.693Z,2023-01-15T06:23:11Z,3978091357,329,,3978091359,365,109,3978091501,336,,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408719,112,28,1,14,57,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-01-14T17:30:05.992Z,2023-01-15T06:05:34Z,3978091475,364,,3978091477,55,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408871,96,1,1,15,12,2b57rbw94i9ohnbch52owvqtq,1,48.1,15.6,2023-01-14T17:30:20.743Z,2023-01-15T09:22:07Z,3978096719,189,,3978092189,212,37.3,3978092183,56,Center,3978092191,213,0.7,3978092177,5,,3978092187,141,51.8,3978092179,157,,3978092185,140,74.8,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,3978969707,178,3978092181,241,3978092193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497518389,804,1,1,15,15,2b57rbw94i9ohnbch52owvqtq,0,76.9,43.6,2023-01-14T17:30:23.847Z,2023-01-15T09:22:07Z,3978694315,212,13.6,3978694311,140,68.3,3978969805,178,,3978694309,56,Center,3978694313,141,58.5,3978694349,156,,3978694317,213,2.3,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497518401,901,49,1,15,17,b7jmo07lqav0wfe2mtlzyspak,1,36.7,51.4,2023-01-14T17:30:25.500Z,2023-01-15T09:22:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408921,113,61,1,15,18,b7jmo07lqav0wfe2mtlzyspak,0,40.2,45.3,2023-01-14T17:30:26.726Z,2023-01-15T09:22:06Z,3978970031,178,,3978092303,56,Back,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408931,97,49,1,15,19,2b57rbw94i9ohnbch52owvqtq,1,59.9,52,2023-01-14T17:30:27.358Z,2023-01-15T09:22:05Z,,,,,,,,,,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408941,98,1,1,15,20,2b57rbw94i9ohnbch52owvqtq,1,57,62.1,2023-01-14T17:30:28.912Z,2023-01-15T09:22:04Z,3978092393,212,24.9,3978092389,140,74.4,3978092391,141,86.9,3978092395,213,0.7,3978092387,56,Left,3978970197,178,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408961,99,1,1,15,23,2b57rbw94i9ohnbch52owvqtq,1,63,80.1,2023-01-14T17:30:31.283Z,2023-01-15T09:22:03Z,3978092533,141,60.6,3978092529,56,Center,3978092537,213,5.7,3978970267,178,,3978092535,212,24.4,3978092531,140,82.5,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408963,100,61,1,15,23,2b57rbw94i9ohnbch52owvqtq,1,73.5,62.1,2023-01-14T17:30:32.060Z,2023-01-15T09:22:02Z,3978092541,56,Center,3978970469,178,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408983,101,1,1,15,25,2b57rbw94i9ohnbch52owvqtq,0,83.1,67,2023-01-14T17:30:33.528Z,2023-01-15T09:01:53Z,3978092621,56,Center,3978970553,178,,3978092625,141,69.9,3978092627,212,7.6,3978092619,168,,3978092629,213,0.3,3978092623,140,90.1,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497408977,114,8,1,15,25,b7jmo07lqav0wfe2mtlzyspak,1,16.9,30.3,2023-01-14T17:30:33.794Z,2023-01-15T09:01:47Z,3978694927,385,,3978970777,178,,3978092593,56,Back,3978970895,21,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
