id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2510076797,9,1,1,0,18,2nhn3ikl1ciq34w3hcp883d6p,1,18.6,23,2023-02-19T18:17:54.207Z,2023-02-20T10:44:45Z,4044655751,140,18.8,4044655749,56,Back,4044655755,212,25.6,4045802511,178,,4044655753,141,60.6,4044655757,213,1.6,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076837,10,1,1,0,21,2nhn3ikl1ciq34w3hcp883d6p,1,17.1,63.9,2023-02-19T18:17:57.592Z,2023-02-20T10:44:44Z,4044655957,140,22.2,4044655963,213,1.2,4044655959,141,84.8,4044655955,56,Back,4045802533,178,,4044655961,212,15.2,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076869,11,1,1,0,25,2nhn3ikl1ciq34w3hcp883d6p,1,25.5,88.8,2023-02-19T18:18:01.441Z,2023-02-20T10:44:42Z,4044656133,213,4.0,4045802561,178,,4044656127,140,14.0,4044656129,141,68.7,4044656125,56,Back,4044656131,212,18.2,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076931,12,1,1,0,28,2nhn3ikl1ciq34w3hcp883d6p,1,20.3,68.8,2023-02-19T18:18:04.678Z,2023-02-20T10:44:41Z,4044656427,140,28.6,4044656429,141,20.1,4045802585,178,,4044656433,213,5.0,4044656431,212,34.2,4044656425,56,Back,4044656435,1,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076951,13,1,1,0,32,2nhn3ikl1ciq34w3hcp883d6p,1,31.6,15.3,2023-02-19T18:18:08.711Z,2023-02-20T10:44:40Z,4044656543,56,Back,4044656555,213,5.7,4044656547,141,4.6,4045802643,178,,4044656551,212,12.9,4044656545,140,41.8,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077017,15,1,1,0,35,2nhn3ikl1ciq34w3hcp883d6p,1,40.8,2.5,2023-02-19T18:18:11.069Z,2023-02-20T10:44:39Z,4044656853,213,3.0,4044656845,56,Back,4045802673,178,,4044656849,141,6.1,4044656847,140,25.9,4044656851,212,15.8,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510076993,14,43,1,0,35,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-02-19T18:18:11.080Z,2023-02-19T18:18:39Z,4044656751,56,Back,4044656755,141,6.8,4044658293,144,1,4044656757,212,13.6,4044656753,140,28.3,4044656759,213,3.0,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077041,16,1,1,0,38,2nhn3ikl1ciq34w3hcp883d6p,1,24.6,6.5,2023-02-19T18:18:14.185Z,2023-02-20T10:44:37Z,4044656973,213,2.3,4044656967,140,11.1,4044656969,141,31.3,4044656971,212,22.0,4044656965,56,Back,4045802753,178,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077083,17,1,1,0,41,2nhn3ikl1ciq34w3hcp883d6p,1,13.8,34.9,2023-02-19T18:18:17.584Z,2023-02-20T10:44:37Z,4045802813,178,,4044657223,213,1.6,4044657219,141,60.6,4044657211,56,Back,4044657215,140,13.4,4044657221,212,17.5,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077109,18,1,1,0,44,2nhn3ikl1ciq34w3hcp883d6p,1,14.6,79.3,2023-02-19T18:18:20.627Z,2023-02-20T10:44:36Z,4044657373,56,Back,4044657379,212,12.7,4044657377,141,91.5,4044657381,213,0.7,4045802881,178,,4044657375,140,23.8,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077117,19,1,1,0,47,2nhn3ikl1ciq34w3hcp883d6p,0,28.4,98.3,2023-02-19T18:18:23.170Z,2023-02-20T10:44:35Z,4044657421,56,Back,4044657443,286,,4045802989,178,,4044657425,141,92.1,4044657439,233,3,4044657437,236,,4044657423,140,26.4,4044657429,213,4.3,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,4044657427,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077113,3,74,1,0,47,2989v3kho9h5jaboe1nr7lx21,1,70.9,3,2023-02-19T18:18:23.233Z,2023-02-20T10:44:35Z,4044657405,285,,4045803065,178,,4044657465,233,19,4044657403,56,Right,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077141,20,44,1,0,48,2nhn3ikl1ciq34w3hcp883d6p,1,31.9,96.4,2023-02-19T18:18:24.826Z,2023-02-20T10:44:34Z,4044657557,233,4,4044657531,285,,4044657529,56,Back,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077137,4,44,1,0,48,2989v3kho9h5jaboe1nr7lx21,0,68.1,3.6,2023-02-19T18:18:24.827Z,2023-02-20T10:44:34Z,4044657523,286,,4044657561,233,20,4044657521,56,Right,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077151,21,1,1,0,48,2nhn3ikl1ciq34w3hcp883d6p,0,30.9,93.5,2023-02-19T18:18:24.910Z,2023-02-20T10:44:33Z,4044657589,3,,4044657605,212,1.1,4044657599,141,92.1,4044657595,140,31.5,4044657609,213,5.3,4044657591,56,Back,4045803181,388,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510296631,713,67,1,0,49,2989v3kho9h5jaboe1nr7lx21,1,62.2,9.1,2023-02-19T18:18:25.901Z,2023-02-20T10:44:33Z,4045831775,233,1010,,,,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510296629,1010,67,1,0,49,2nhn3ikl1ciq34w3hcp883d6p,0,37.8,90.9,2023-02-19T18:18:25.902Z,2023-02-20T10:44:32Z,4045831785,233,713,,,,,,,,,,,,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077157,5,8,1,0,49,2989v3kho9h5jaboe1nr7lx21,1,61.3,8.3,2023-02-19T18:18:25.911Z,2023-02-20T10:44:32Z,4044657629,56,Right,4045803363,178,,4045125351,384,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510165303,981,3,1,0,51,2nhn3ikl1ciq34w3hcp883d6p,0,35.5,87.9,2023-02-19T18:18:27.820Z,2023-02-20T10:44:31Z,4045803513,178,,4045125957,286,,4045125955,56,Back,4045125959,465,,4045125961,467,esvfsx8gxqw8h0codqz5xmnmc,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077197,23,4,1,0,51,2nhn3ikl1ciq34w3hcp883d6p,1,36.3,86.9,2023-02-19T18:18:27.915Z,2023-02-20T10:44:31Z,4044657851,56,Back,4044657849,13,,4044657855,265,,4044657853,152,,4044657969,233,7,4044657979,286,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077205,7,4,1,0,51,2989v3kho9h5jaboe1nr7lx21,0,63.7,13.1,2023-02-19T18:18:27.916Z,2023-02-20T10:44:30Z,4044657913,265,,4044657909,56,Right,4044657907,13,,4044657991,233,23,4044657911,152,,4044657915,285,,4045803605,178,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077169,6,43,1,0,52,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-02-19T18:18:28.893Z,2023-02-19T18:18:34Z,4044658081,144,49,,,,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077179,22,43,1,0,53,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-02-19T18:18:29.103Z,2023-02-19T18:18:34Z,4044657757,213,0.9,4044657753,141,83.9,4044658017,144,1,4044657755,212,7.5,4044657749,56,Back,4044657751,140,32.2,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077327,24,1,1,1,5,2nhn3ikl1ciq34w3hcp883d6p,1,33.1,91.2,2023-02-19T18:18:41.007Z,2023-02-20T10:44:30Z,4046078743,1,,4044658577,152,,4044658587,213,4.1,4044658579,56,Back,4044658583,141,51.3,4044658581,140,15.4,4044658575,5,,4044658585,212,32.9,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,4045803755,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077375,25,1,1,1,9,2nhn3ikl1ciq34w3hcp883d6p,1,17.4,48.3,2023-02-19T18:18:45.855Z,2023-02-20T10:44:29Z,4044658791,140,21.4,4044658795,212,11.9,4045803833,178,,4044658797,213,5.1,4044658793,141,31.9,4044658789,56,Back,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077419,26,1,1,1,12,2nhn3ikl1ciq34w3hcp883d6p,1,20.9,31.8,2023-02-19T18:18:48.894Z,2023-02-20T10:44:28Z,4044659051,212,22.2,4044659047,140,23.7,4044659049,141,64.2,4044659045,56,Back,4044659053,213,1.4,4045803881,178,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077471,27,1,1,1,15,2nhn3ikl1ciq34w3hcp883d6p,0,24.8,74.8,2023-02-19T18:18:51.805Z,2023-02-20T10:44:27Z,4044659315,141,91.4,4044659311,56,Back,4044659319,213,0.5,4044659313,140,42.9,4044659317,212,22.1,4045803917,178,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510296709,714,67,1,1,17,2989v3kho9h5jaboe1nr7lx21,1,56.2,3.1,2023-02-19T18:18:53.059Z,2023-02-20T10:44:27Z,4045832647,233,1015,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510296705,1015,67,1,1,17,2nhn3ikl1ciq34w3hcp883d6p,0,43.8,96.9,2023-02-19T18:18:53.060Z,2023-02-20T10:44:26Z,4045832651,233,714,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077491,8,8,1,1,17,2989v3kho9h5jaboe1nr7lx21,1,56.6,6.8,2023-02-19T18:18:53.091Z,2023-02-20T10:44:26Z,4045803995,178,,4044659397,56,Right,4045128105,385,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077507,9,5,1,1,18,2989v3kho9h5jaboe1nr7lx21,0,59.9,-1.5,2023-02-19T18:18:54.104Z,2023-02-20T06:33:55Z,4044659685,233,28,4044659499,56,Right,4044659501,347,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077535,28,5,1,1,18,2nhn3ikl1ciq34w3hcp883d6p,1,40.1,101.5,2023-02-19T18:18:54.104Z,2023-02-20T06:33:54Z,4044659659,56,Back,4044659667,233,9,4044659661,347,,,,,,,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077603,29,1,1,1,23,2nhn3ikl1ciq34w3hcp883d6p,1,35.6,100,2023-02-19T18:18:59.394Z,2023-02-20T10:44:25Z,4044660027,56,Back,4044660029,140,19.4,4044660033,212,20.0,4044660031,141,86.0,4044660025,107,,4044660035,213,3.7,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077627,30,1,1,1,28,2nhn3ikl1ciq34w3hcp883d6p,1,26,71.8,2023-02-19T18:19:04.997Z,2023-02-20T10:44:24Z,4044660153,141,39.8,4044660157,213,4.6,4045804235,178,,4044660151,140,23.3,4044660155,212,21.9,4044660149,56,Back,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077665,31,1,1,1,31,2nhn3ikl1ciq34w3hcp883d6p,1,23.3,42.2,2023-02-19T18:19:07.143Z,2023-02-20T10:44:23Z,4044660385,56,Back,4044660391,212,21.9,4045804333,178,,4044660387,140,27.7,4044660393,213,4.9,4044660389,141,10.7,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077699,32,1,1,1,33,2nhn3ikl1ciq34w3hcp883d6p,0,27.8,6.7,2023-02-19T18:19:09.923Z,2023-02-20T10:44:22Z,4045804421,178,,4044660563,1,,4044660557,141,26.7,4044660559,212,61.9,4044660553,56,Center,4044660551,155,,4044660561,213,0.2,4044660555,140,85.3,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077695,10,49,1,1,39,2989v3kho9h5jaboe1nr7lx21,1,15.8,75.1,2023-02-19T18:19:15.514Z,2023-02-20T10:44:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077779,11,1,1,1,45,2989v3kho9h5jaboe1nr7lx21,1,13.4,62.4,2023-02-19T18:19:21.291Z,2023-02-20T10:44:17Z,4044660927,141,34.9,4044660923,56,Back,4044660929,212,18.8,4044660931,213,4.8,4044660925,140,15.3,4045804909,178,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077811,12,1,1,1,48,2989v3kho9h5jaboe1nr7lx21,1,17.1,30.4,2023-02-19T18:19:24.105Z,2023-02-20T10:44:16Z,4044661085,213,1.6,4044661081,141,84.4,4045804985,178,,4044661083,212,36.7,4044661079,140,15.9,4044661087,1,,4044661077,56,Back,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077855,13,1,1,1,51,2989v3kho9h5jaboe1nr7lx21,1,16,80.4,2023-02-19T18:19:27.267Z,2023-02-20T10:44:16Z,4044661257,212,17.2,4044661253,140,2.4,4044661259,213,3.7,4044661251,56,Back,4045805017,178,,4044661255,141,66.4,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077913,14,1,1,1,54,2989v3kho9h5jaboe1nr7lx21,0,5.6,62.3,2023-02-19T18:19:30.660Z,2023-02-20T10:44:15Z,4045805221,178,,4044661573,1,,4044661567,141,10.9,4044661569,212,44.9,4044661563,56,Back,4044661561,155,,4044661571,213,5.4,4044661565,140,32.4,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077909,33,44,1,1,57,2nhn3ikl1ciq34w3hcp883d6p,1,57.8,85.7,2023-02-19T18:19:33.635Z,2023-02-20T10:44:14Z,4044661543,56,Left,4044661617,233,15,4044661545,286,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077915,15,44,1,1,57,2989v3kho9h5jaboe1nr7lx21,0,42.2,14.3,2023-02-19T18:19:33.636Z,2023-02-20T10:44:14Z,4044661599,56,Back,4044661633,233,33,4044661601,285,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077921,34,1,1,1,57,2nhn3ikl1ciq34w3hcp883d6p,0,57.4,87.2,2023-02-19T18:19:33.652Z,2023-02-20T10:44:13Z,4044661637,3,,4044661645,141,100.0,4044661639,56,Back,4045805621,388,,4044661649,213,2.4,4044661643,140,48.0,4044661647,212,13.6,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510077961,16,5,1,1,59,2989v3kho9h5jaboe1nr7lx21,1,48.4,-1,2023-02-19T18:19:35.044Z,2023-02-20T06:35:11Z,4044661801,56,Back,4044661819,233,35,4044661803,347,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
