id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/10/value,qualifier/15/value,qualifier/18/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2441131331,758,67,1,0,15,9njsy633rh1tyri7l2jaju5o,1,50.6,54,2022-07-31T14:00:29.680Z,2022-08-01T01:58:11Z,3679918523,233,916,,,,,,,,,,,,,,,,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441131325,916,67,1,0,15,1oyb7oym5nwzny8vxf03szd2h,0,49.4,46,2022-07-31T14:00:29.681Z,2022-08-01T01:58:11Z,3679918537,233,758,,,,,,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909801,4,1,1,0,15,9njsy633rh1tyri7l2jaju5o,1,49.2,52.9,2022-07-31T14:00:29.736Z,2022-08-01T01:58:11Z,3678677559,56,Back,3679717069,141,30.5,3679717067,140,46.6,3679717071,212,15.5,3679717073,213,4.5,3679860887,178,,3679717065,157,,3679717075,1,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909809,5,49,1,0,22,9njsy633rh1tyri7l2jaju5o,1,42.7,27.1,2022-07-31T14:00:36.720Z,2022-08-01T01:58:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909825,6,1,1,0,22,9njsy633rh1tyri7l2jaju5o,1,43.2,27.3,2022-07-31T14:00:36.807Z,2022-08-01T01:58:10Z,3678677689,212,16.2,3678677687,141,15.2,3678677691,213,5.8,3678677685,140,56.5,3679861391,178,,3678677683,56,Right,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441131625,759,67,1,0,23,9njsy633rh1tyri7l2jaju5o,1,56,25.3,2022-07-31T14:00:37.855Z,2022-08-01T01:58:10Z,3679920305,233,917,,,,,,,,,,,,,,,,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441131621,917,67,1,0,23,1oyb7oym5nwzny8vxf03szd2h,0,44,74.7,2022-07-31T14:00:37.856Z,2022-08-01T01:58:09Z,3679920329,233,759,,,,,,,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909849,7,1,1,0,24,9njsy633rh1tyri7l2jaju5o,1,54.5,21.2,2022-07-31T14:00:38.900Z,2022-08-01T01:58:09Z,3679861467,178,,3678677807,213,6.2,3678677803,141,19.4,3678677801,140,70.7,3678677805,212,17.1,3678677799,56,Right,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909857,8,1,1,0,27,9njsy633rh1tyri7l2jaju5o,1,77.5,16.6,2022-07-31T14:00:42.176Z,2022-08-01T01:58:08Z,3679861501,178,,3678677901,141,34.9,3678677905,213,1.0,3678677897,56,Center,3678677903,212,14.7,3678677899,140,84.9,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909859,9,61,1,0,28,9njsy633rh1tyri7l2jaju5o,0,83.3,37.1,2022-07-31T14:00:43.526Z,2022-08-01T01:58:07Z,3679861583,178,,3678677909,56,Center,,,,,,,,,,,,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909865,9,1,1,0,29,1oyb7oym5nwzny8vxf03szd2h,1,17.5,61.7,2022-07-31T14:00:44.286Z,2022-08-01T01:58:07Z,3679861669,178,,3678677931,140,21.1,3678677935,141,75.9,3678677927,56,Back,3678677943,213,1.2,3678677939,212,10.4,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909871,10,49,1,0,30,1oyb7oym5nwzny8vxf03szd2h,1,18.1,75.3,2022-07-31T14:00:45.292Z,2022-08-01T01:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909873,11,50,1,0,30,1oyb7oym5nwzny8vxf03szd2h,1,19,75.9,2022-07-31T14:00:45.481Z,2022-08-01T01:58:06Z,3678677961,285,,3678677959,56,Back,3678678031,233,10,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909883,10,7,1,0,31,9njsy633rh1tyri7l2jaju5o,0,81,24.1,2022-07-31T14:00:46.247Z,2022-08-01T01:58:06Z,3679861887,178,,3678678023,286,,3678678021,56,Center,3679717847,385,,3678678027,233,11,,,,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441096603,895,61,1,0,32,1oyb7oym5nwzny8vxf03szd2h,0,19.2,77.6,2022-07-31T14:00:46.803Z,2022-08-01T01:58:05Z,3679862117,178,,3679718135,56,Back,,,,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909885,11,49,1,0,33,9njsy633rh1tyri7l2jaju5o,1,74.5,10.3,2022-07-31T14:00:48.534Z,2022-08-01T01:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909895,12,1,1,0,35,9njsy633rh1tyri7l2jaju5o,1,74.6,14.7,2022-07-31T14:00:50.149Z,2022-08-01T01:58:04Z,3678678081,141,32.5,3678678085,213,1.7,3678678083,212,12.2,3679862341,178,,3678678079,140,73.3,3678678077,56,Center,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909915,13,1,1,0,37,9njsy633rh1tyri7l2jaju5o,1,73.8,33.6,2022-07-31T14:00:51.791Z,2022-08-01T01:58:04Z,3678678219,212,17.8,3678678221,213,1.9,3678678217,141,58.5,3678678215,140,68.6,3679862481,178,,3678678213,56,Center,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909937,14,1,1,0,39,9njsy633rh1tyri7l2jaju5o,1,72.4,58.5,2022-07-31T14:00:54.327Z,2022-08-01T01:58:03Z,3678678351,213,1.0,3678678343,140,85.0,3679862665,178,,3678678347,141,90.5,3678678337,56,Left,3678678349,212,25.5,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440909965,15,1,1,0,44,9njsy633rh1tyri7l2jaju5o,1,86.8,83.2,2022-07-31T14:00:58.711Z,2022-08-01T01:58:02Z,3678678487,212,25.3,3679719761,223,,3678678489,213,5.1,3678678477,2,,3678678479,155,,3679719763,20,,3679862821,178,,3678680245,154,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,1,3678678481,56,Center,3678678483,140,96.4,3678680247,22,3678678485,141,49.1,3678680243,210,16,,,,,,,,,,,,,,,,,,,,,,
2440909967,16,16,1,0,45,9njsy633rh1tyri7l2jaju5o,1,92.3,48.6,2022-07-31T14:01:00.450Z,2022-08-01T01:58:01Z,3678678499,56,Center,3678680273,102,48.2,3678680267,154,,3679720197,396,49.1,3678680265,29,,3679720195,395,97.4,3678680285,231,49.3,3678680293,375,00:45.488,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,3678680261,15,,3678680283,230,96.7,3678680263,78,3678680281,328,,3678680269,55,15,3678680277,214,3678680289,374,2022-07-31 15:01:00.026,3679863411,388,3678680275,103,7.6,3678680471,17,3678678495,22,,,,,,,,
2440910327,12,1,1,1,40,1oyb7oym5nwzny8vxf03szd2h,1,49.9,50.1,2022-07-31T14:01:54.829Z,2022-07-31T21:08:00Z,3678680661,213,3.8,3678680659,212,14.1,3679863661,178,,3678680657,141,38.0,3678680663,279,G,3678680653,56,Back,3678680655,140,39.0,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910351,13,1,1,1,41,1oyb7oym5nwzny8vxf03szd2h,1,42.2,42.9,2022-07-31T14:01:56.494Z,2022-08-01T01:57:59Z,3678680787,56,Back,3679863753,178,,3678680789,140,21.2,3678680793,212,22.5,3678680795,213,3.3,3678680791,141,36.3,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910357,14,1,1,1,43,1oyb7oym5nwzny8vxf03szd2h,1,27.8,41.8,2022-07-31T14:01:58.332Z,2022-08-01T01:57:59Z,3679864061,178,,3678680823,56,Back,3678680831,213,4.8,3678680825,140,29.9,3678680827,141,8.3,3678680829,212,22.9,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910377,15,1,1,1,46,1oyb7oym5nwzny8vxf03szd2h,0,36,13.9,2022-07-31T14:02:01.213Z,2022-08-01T01:57:58Z,3678680967,213,6.2,3678680965,212,29.6,3678680961,140,64.1,3679864433,178,,3678680959,56,Right,3678680963,141,10.1,3678680957,155,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910389,17,44,1,1,49,9njsy633rh1tyri7l2jaju5o,1,32.5,87.4,2022-07-31T14:02:03.933Z,2022-08-01T01:57:58Z,3678681043,285,,3678681041,56,Back,3678681063,233,16,,,,,,,,,,,,,,,,4rkl9bef513htcb8toe8lvkyx,J. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910385,16,44,1,1,49,1oyb7oym5nwzny8vxf03szd2h,0,67.5,12.6,2022-07-31T14:02:03.934Z,2022-08-01T01:57:57Z,3678681093,233,17,3678681023,286,,3678681021,56,Right,,,,,,,,,,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910395,18,1,1,1,49,9njsy633rh1tyri7l2jaju5o,0,31.4,87.4,2022-07-31T14:02:03.980Z,2022-08-01T01:57:57Z,3678681085,141,93.1,3678681081,56,Back,3678681083,140,23.9,3678681089,213,2.7,3678681087,212,8.8,3679864887,388,,3678681079,3,,,,,4rkl9bef513htcb8toe8lvkyx,J. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441097193,896,61,1,1,49,1oyb7oym5nwzny8vxf03szd2h,1,67.5,12.6,2022-07-31T14:02:03.991Z,2022-08-01T01:57:57Z,3679721365,56,Right,3679865057,388,,3679865055,15,,,,,,,,,,,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910477,20,49,1,1,51,9njsy633rh1tyri7l2jaju5o,1,34.2,90.2,2022-07-31T14:02:06.535Z,2022-08-01T01:57:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910417,19,1,1,1,52,9njsy633rh1tyri7l2jaju5o,0,34.3,90.6,2022-07-31T14:02:06.737Z,2022-08-01T01:57:56Z,3678681239,56,Left,3678681241,140,62.4,3678681245,212,29.9,3678681243,141,97.8,3678681247,213,0.2,3679865683,178,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441097655,897,49,1,1,55,1oyb7oym5nwzny8vxf03szd2h,1,42.2,4.9,2022-07-31T14:02:09.887Z,2022-08-01T01:57:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910545,17,1,1,1,55,1oyb7oym5nwzny8vxf03szd2h,1,40.5,4.5,2022-07-31T14:02:10.180Z,2022-08-01T01:57:55Z,3678681767,140,11.9,3678681769,141,32.7,3679866475,178,,3678681773,213,2.6,3678681771,212,35.6,3678681765,56,Back,3680386615,1,,,,,9ajh8tm9rl0i2sa09c9dfu0h5,J. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910569,18,1,1,2,6,1oyb7oym5nwzny8vxf03szd2h,1,22.4,48.5,2022-07-31T14:02:20.909Z,2022-08-01T01:57:54Z,3678681883,140,82.1,3678681885,141,87.4,3678681881,56,Left,3678681891,1,,3679724451,189,,3678681879,155,,3678681887,212,68.0,3679867177,178,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,3678681889,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910595,19,1,1,2,12,1oyb7oym5nwzny8vxf03szd2h,0,83,84.3,2022-07-31T14:02:27.275Z,2022-08-01T01:57:53Z,3678682033,140,94.0,3679867403,178,,3678682031,56,Center,3678682037,212,15.7,3678682035,141,68.7,3678682039,213,5.5,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910623,21,52,1,2,14,9njsy633rh1tyri7l2jaju5o,1,4.1,33.1,2022-07-31T14:02:29.340Z,2022-08-01T01:57:53Z,3679724595,376,,3679867843,389,,,,,,,,,,,,,,,,,,,,50iwwx11r99cvce6x8cp52c16,A. Nurudeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910651,22,80,1,2,26,9njsy633rh1tyri7l2jaju5o,0,6.6,42.5,2022-07-31T14:02:40.853Z,2022-08-01T01:57:53Z,3679867985,178,,,,,,,,,,,,,,,,,,,,,,,50iwwx11r99cvce6x8cp52c16,A. Nurudeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910697,23,1,1,2,29,9njsy633rh1tyri7l2jaju5o,1,8.5,35.5,2022-07-31T14:02:43.910Z,2022-08-01T01:57:52Z,3678682847,212,23.8,3679868121,178,,3678682849,213,5.4,3678682843,140,23.3,3678682845,141,8.9,3678682839,155,,3678682841,56,Back,,,,50iwwx11r99cvce6x8cp52c16,A. Nurudeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910701,24,4,1,2,32,9njsy633rh1tyri7l2jaju5o,1,35.5,6.8,2022-07-31T14:02:47.032Z,2022-08-01T01:57:52Z,3678682871,152,,3680386539,286,,3678682873,265,,3678682869,56,Back,3678682877,233,20,3678682867,13,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910695,20,4,1,2,32,1oyb7oym5nwzny8vxf03szd2h,0,64.5,93.2,2022-07-31T14:02:47.033Z,2022-08-01T01:57:51Z,3680386533,285,,3678682829,13,,3678682887,233,24,3679868319,178,,3678682831,56,Left,3678682835,265,,3678682833,152,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910777,25,1,1,2,43,9njsy633rh1tyri7l2jaju5o,0,33.9,11.8,2022-07-31T14:02:57.677Z,2022-08-01T01:57:51Z,3678683249,141,17.3,3678683247,140,77.2,3678683241,155,,3678683245,56,Right,3678683239,5,,3678683253,213,0.1,3679868451,178,,3678683243,152,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,3678683255,1,,3678683251,212,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910797,21,1,1,2,45,1oyb7oym5nwzny8vxf03szd2h,0,22.3,78.9,2022-07-31T14:03:00.450Z,2022-08-01T01:57:50Z,3678683375,56,Back,3678683383,213,1.2,3678683381,212,16.8,3678683373,3,,3678683379,141,100.0,3678683377,140,28.8,3679868619,388,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910799,22,5,1,2,48,1oyb7oym5nwzny8vxf03szd2h,0,25.6,101.5,2022-07-31T14:03:02.542Z,2022-07-31T21:11:35Z,3678683617,233,26,3678683391,347,,3678683389,56,Back,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910835,26,5,1,2,48,9njsy633rh1tyri7l2jaju5o,1,74.4,-1.5,2022-07-31T14:03:02.542Z,2022-07-31T21:11:34Z,3678683587,347,,3678683585,56,Right,3678683613,233,22,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910843,27,1,1,2,52,9njsy633rh1tyri7l2jaju5o,1,73.5,0,2022-07-31T14:03:06.960Z,2022-08-01T01:57:50Z,3678683627,56,Right,3678683629,140,73.6,3678683643,189,,3678683631,141,11.6,3678683635,213,1.6,3678683633,212,9.0,3678683625,107,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440910853,28,1,1,2,52,9njsy633rh1tyri7l2jaju5o,1,74.2,9.8,2022-07-31T14:03:07.065Z,2022-08-01T01:57:50Z,3678683703,140,79.2,3678683701,56,Right,3678683705,141,4.1,3679869461,178,,3678683709,213,5.6,3678683707,212,6.5,3678687635,189,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
