id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2502856499,5,1,1,0,15,9njsy633rh1tyri7l2jaju5o,1,67.8,25.8,2023-02-01T17:45:22.591Z,2023-02-02T11:56:20Z,4006678973,56,Right,4006678981,213,5.7,4006678977,141,18.6,4006678975,140,74.6,4006678971,3,,4006678979,212,8.7,4007625147,178,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856509,6,1,1,0,16,9njsy633rh1tyri7l2jaju5o,1,72.3,25.1,2023-02-01T17:45:23.423Z,2023-02-02T11:56:19Z,4006679035,141,11.7,4007625177,178,,4006679031,56,Right,4006679039,213,4.3,4006679029,3,,4006679033,140,68.5,4006679037,212,9.9,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856513,7,49,1,0,17,9njsy633rh1tyri7l2jaju5o,1,65.7,13.7,2023-02-01T17:45:24.737Z,2023-02-02T11:56:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856517,8,1,1,0,17,9njsy633rh1tyri7l2jaju5o,0,65.7,13.7,2023-02-01T17:45:24.767Z,2023-02-02T11:56:18Z,4006679079,141,10.4,4006679083,213,6.0,4006679075,56,Right,4007625247,178,,4006679081,212,7.8,4006679077,140,72.8,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856529,8,61,1,0,17,89xivtxk59uzvhdsd6miao6tm,1,31.3,85.3,2023-02-01T17:45:25.009Z,2023-02-02T11:56:18Z,4006679129,56,Back,4007625323,21,,4007625325,178,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856531,9,5,1,0,19,89xivtxk59uzvhdsd6miao6tm,0,26.9,101.2,2023-02-01T17:45:26.983Z,2023-02-02T07:06:47Z,4006679569,233,9,4006679139,347,,4006679135,56,Back,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856589,9,5,1,0,19,9njsy633rh1tyri7l2jaju5o,1,73.1,-1.2,2023-02-01T17:45:26.983Z,2023-02-02T07:06:46Z,4006679543,56,Right,4006679545,347,,4006679561,233,9,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856605,10,1,1,0,34,9njsy633rh1tyri7l2jaju5o,1,78.7,0,2023-02-01T17:45:41.990Z,2023-02-02T11:56:17Z,4006679637,141,7.7,4006679641,213,0.4,4006679633,56,Right,4006679639,212,15.7,4006679635,140,92.4,4006679631,107,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856607,11,1,1,0,37,9njsy633rh1tyri7l2jaju5o,0,92.3,1.5,2023-02-01T17:45:44.578Z,2023-02-02T11:56:16Z,4006679653,213,1.6,4006679647,140,91.7,4006679645,56,Right,4006679649,141,13.2,4007625565,178,,4006679651,212,8.0,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856663,12,49,1,0,38,89xivtxk59uzvhdsd6miao6tm,1,6.5,94.5,2023-02-01T17:45:45.636Z,2023-02-02T11:56:16Z,,,,,,,,,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503040315,959,67,1,0,38,89xivtxk59uzvhdsd6miao6tm,1,8.2,92,2023-02-01T17:45:45.659Z,2023-02-02T11:56:15Z,4007649919,233,767,,,,,,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503040309,767,67,1,0,38,9njsy633rh1tyri7l2jaju5o,0,91.8,8,2023-02-01T17:45:45.660Z,2023-02-02T11:56:15Z,4007649923,233,959,,,,,,,,,,,,,,,,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856633,10,1,1,0,38,89xivtxk59uzvhdsd6miao6tm,0,6.6,94.4,2023-02-01T17:45:45.663Z,2023-02-02T11:56:14Z,4006679771,140,14.6,4006679775,212,8.4,4006679783,233,12,4006679769,56,Back,4006679777,213,6.2,4006679787,286,,4006679779,1,,4007626029,178,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,4006679773,141,93.8,4006679767,157,4006679781,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856631,12,74,1,0,38,9njsy633rh1tyri7l2jaju5o,1,91.8,8,2023-02-01T17:45:45.668Z,2023-02-02T11:56:14Z,4006679759,56,Right,4007626109,178,,4006679761,285,,4006679795,233,10,,,,,,,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856659,11,5,1,0,38,89xivtxk59uzvhdsd6miao6tm,1,12.6,100.9,2023-02-01T17:45:46.049Z,2023-02-02T07:07:42Z,4006679937,56,Back,4006679971,233,13,4006679939,347,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856643,13,5,1,0,38,9njsy633rh1tyri7l2jaju5o,0,87.4,-0.9,2023-02-01T17:45:46.049Z,2023-02-02T07:07:43Z,4006679857,347,,4006679975,233,11,4006679855,56,Right,,,,,,,,,,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502857241,33,1,1,0,47,89xivtxk59uzvhdsd6miao6tm,1,6.3,100,2023-02-01T17:45:54.426Z,2023-02-02T12:39:48Z,4006683171,140,9.6,4006683175,212,7.6,4006689405,189,,4006683251,107,,4006683169,56,Back,4006683173,141,91.1,4006683177,213,5.2,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856713,13,1,1,0,48,89xivtxk59uzvhdsd6miao6tm,1,10.4,92.3,2023-02-01T17:45:55.529Z,2023-02-02T12:39:58Z,4006689447,189,,4006680287,56,Back,4006680293,212,5.0,4007626419,178,,4006680291,141,93.1,4006680289,140,5.7,4006680295,213,3.0,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856715,14,1,1,0,49,89xivtxk59uzvhdsd6miao6tm,0,1.6,90.6,2023-02-01T17:45:56.922Z,2023-02-02T11:56:13Z,4006680307,213,6.2,4006680299,56,Back,4006680305,212,22.6,4006680303,141,88.7,4006680301,140,23.1,4007626517,178,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856709,14,49,1,0,51,9njsy633rh1tyri7l2jaju5o,1,78.3,15.2,2023-02-01T17:45:58.517Z,2023-02-02T11:56:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856719,15,1,1,0,51,9njsy633rh1tyri7l2jaju5o,1,78.4,15.7,2023-02-01T17:45:58.539Z,2023-02-02T11:56:12Z,4007626589,178,,4006680335,213,0.7,4006680333,212,5.9,4006680327,56,Center,4006680331,141,21.5,4006680329,140,82.6,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856739,16,1,1,0,52,9njsy633rh1tyri7l2jaju5o,1,81.5,21.5,2023-02-01T17:45:59.615Z,2023-02-02T11:56:11Z,4006680475,213,4.1,4006680471,141,7.9,4006680469,140,75.1,4007626703,178,,4006680473,212,11.4,4006680467,56,Right,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856755,17,1,1,0,57,9njsy633rh1tyri7l2jaju5o,1,74.8,9.7,2023-02-01T17:46:04.713Z,2023-02-02T11:56:08Z,4006680563,140,77.5,4006680557,56,Right,4006680577,213,1.1,4006680567,141,17.7,4007626733,178,,4006680571,212,6.1,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856779,18,1,1,0,59,9njsy633rh1tyri7l2jaju5o,1,80.1,15.6,2023-02-01T17:46:06.688Z,2023-02-02T11:56:06Z,4006680693,213,0.7,4006680687,140,87.6,4007626905,178,,4006680685,56,Center,4006680689,141,25.8,4006680691,212,10.5,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856785,19,50,1,1,0,9njsy633rh1tyri7l2jaju5o,1,90,25.3,2023-02-01T17:46:08.323Z,2023-02-02T11:56:05Z,4006680715,56,Center,4006680737,233,15,4006680717,286,,,,,,,,,,,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856783,15,7,1,1,1,89xivtxk59uzvhdsd6miao6tm,1,10,74.7,2023-02-01T17:46:08.499Z,2023-02-02T11:56:04Z,4007336227,383,,4006680733,233,19,4006680711,56,Back,4006680713,285,,4007627011,178,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856795,16,49,1,1,2,89xivtxk59uzvhdsd6miao6tm,1,4.8,77.8,2023-02-01T17:46:09.708Z,2023-02-02T11:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856801,17,1,1,1,2,89xivtxk59uzvhdsd6miao6tm,0,4.8,77.8,2023-02-01T17:46:09.719Z,2023-02-02T11:56:03Z,4006680773,56,Back,4006680781,213,0.4,4006680777,141,94.2,4006680775,140,31.3,4006680771,157,,4007627147,178,,4006680783,1,,4006680779,212,30.0,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856827,20,49,1,1,5,9njsy633rh1tyri7l2jaju5o,1,65.8,9.8,2023-02-01T17:46:12.521Z,2023-02-02T11:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856835,21,1,1,1,7,9njsy633rh1tyri7l2jaju5o,1,71.3,0.1,2023-02-01T17:46:14.671Z,2023-02-02T11:56:02Z,4006680931,140,80.7,4006680935,212,11.2,4007627235,178,,4006680937,213,0.5,4006680933,141,7.9,4006680929,56,Right,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856841,22,1,1,1,7,9njsy633rh1tyri7l2jaju5o,1,76.6,1.2,2023-02-01T17:46:15.256Z,2023-02-02T11:56:02Z,4006680961,56,Right,4006680965,141,12.5,4006680969,213,2.0,4006680963,140,73.6,4007627273,178,,4006680967,212,8.3,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856845,23,1,1,1,8,9njsy633rh1tyri7l2jaju5o,1,72.8,6.6,2023-02-01T17:46:16.335Z,2023-02-02T11:56:01Z,4006680987,140,67.7,4006680993,213,2.0,4007627425,178,,4006680991,212,13.2,4006680989,141,24.3,4006680985,56,Center,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856853,24,1,1,1,9,9njsy633rh1tyri7l2jaju5o,1,67.9,24.5,2023-02-01T17:46:17.318Z,2023-02-02T11:56:01Z,4006681039,140,88.0,4007627469,178,,4006681043,212,22.0,4006681037,56,Right,4006681045,213,6.0,4006681041,141,15.5,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856859,25,1,1,1,12,9njsy633rh1tyri7l2jaju5o,0,88.5,20.7,2023-02-01T17:46:20.136Z,2023-02-02T11:56:01Z,4006681083,141,51.0,4007338995,225,,4006681075,2,,4006681077,155,,4007338997,386,,4007627535,178,,4006681079,56,Center,4006681087,213,1.6,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,4007338999,20,,4006681085,212,4006681081,140,20.6,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856867,18,12,1,1,13,89xivtxk59uzvhdsd6miao6tm,1,8.6,52.8,2023-02-01T17:46:21.050Z,2023-02-02T11:56:01Z,4006681127,15,,4006681107,56,Back,4007627825,388,,4006681115,141,63.9,4006681111,140,22.9,4006681125,213,0.5,4006681119,212,16.8,,,,a3on8aipuz77wn25jm2r312lm,Mujaid Sadick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856875,19,1,1,1,14,89xivtxk59uzvhdsd6miao6tm,0,18.2,57.8,2023-02-01T17:46:22.012Z,2023-02-02T11:56:00Z,4006681177,56,Back,4006681181,141,67.5,4006681185,213,0.6,4006681183,212,11.3,4007627931,388,,4006681179,140,26.9,4006681175,3,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856881,26,1,1,1,15,9njsy633rh1tyri7l2jaju5o,1,74.8,36.7,2023-02-01T17:46:23.019Z,2023-02-02T11:56:00Z,4006681213,56,Center,4006681217,141,28.9,4006681215,140,79.5,4006681219,212,7.2,4007628001,178,,4006681221,213,5.5,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856891,27,1,1,1,16,9njsy633rh1tyri7l2jaju5o,1,79.2,36.5,2023-02-01T17:46:24.025Z,2023-02-02T11:55:57Z,4006681279,56,Center,4007628059,178,,4006681283,141,41.0,4006681287,213,2.5,4006681281,140,75.6,4006681285,212,4.9,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856907,28,1,1,1,18,9njsy633rh1tyri7l2jaju5o,1,73.6,50.3,2023-02-01T17:46:25.978Z,2023-02-02T11:55:56Z,4006681387,213,2.1,4006681379,56,Center,4006681383,141,70.8,4007628107,178,,4006681385,212,16.1,4006681381,140,66.0,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856919,29,1,1,1,20,9njsy633rh1tyri7l2jaju5o,1,67.4,81.1,2023-02-01T17:46:28.347Z,2023-02-02T11:55:55Z,4007628161,178,,4006681467,140,74.5,4006681473,213,0.7,4006681469,141,90.2,4006681471,212,9.7,4006681465,56,Left,,,,,,,dxnhp97vrepkx0kcr0d46yb1m,T. Alloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856925,30,1,1,1,23,9njsy633rh1tyri7l2jaju5o,1,74.5,91.7,2023-02-01T17:46:31.233Z,2023-02-02T11:55:54Z,4006681513,141,77.0,4006681517,213,4.3,4006681511,140,70.3,4006681515,212,10.9,4006681509,56,Center,4007628261,178,,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856939,31,1,1,1,24,9njsy633rh1tyri7l2jaju5o,1,71.2,78.3,2023-02-01T17:46:31.852Z,2023-02-02T11:55:53Z,4006681587,141,77.8,4006681583,56,Center,4006681589,212,7.0,4006681591,213,6.2,4006681585,140,77.9,4007628343,178,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503041077,984,83,1,1,26,89xivtxk59uzvhdsd6miao6tm,1,21.7,27.9,2023-02-01T17:46:33.654Z,2023-02-02T11:55:52Z,4007652955,399,465687,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856949,32,1,1,1,26,9njsy633rh1tyri7l2jaju5o,1,78.3,72.1,2023-02-01T17:46:33.687Z,2023-02-02T11:55:51Z,4006681639,141,66.0,4006681643,213,5.3,4006681635,56,Center,4007628457,178,,4006681637,140,81.1,4006681641,212,5.1,,,,,,,77fldfqlxps1xbdg29anv4vai,N. Bitumazala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502856953,33,1,1,1,27,9njsy633rh1tyri7l2jaju5o,0,81.6,61.7,2023-02-01T17:46:34.808Z,2023-02-02T11:55:51Z,4006681733,233,20,4006681669,213,0.9,4007628509,178,,4006681737,286,,4006681661,56,Center,4006681665,141,69.1,4006681731,236,,4006681667,212,6.2,codwa9jioox7i007f4iazwst1,S. Prevljak,4006681663,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
