id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2497890425,205,1,1,22,5,3ix9om1svhd6obl0mbk1otgop,0,48.1,10.7,2023-01-15T20:22:13.798Z,2023-01-16T12:04:16Z,3980680915,213,0.1,3980680903,3,,3980680909,140,55.3,3980680911,141,12.2,3980680907,56,Right,3981050637,388,,3980680905,168,,3980680913,212,7.6,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890427,213,61,1,22,5,920raeoumft3q2wmvc296uceo,1,50,88.5,2023-01-15T20:22:13.905Z,2023-01-16T12:04:16Z,3981050741,15,,3980680925,56,Left,3981050743,388,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890481,206,5,1,22,7,3ix9om1svhd6obl0mbk1otgop,1,55.6,-2,2023-01-15T20:22:15.508Z,2023-01-16T07:08:39Z,3980681195,56,Right,3980681205,233,214,3980681197,347,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890451,214,5,1,22,7,920raeoumft3q2wmvc296uceo,0,44.4,102,2023-01-15T20:22:15.508Z,2023-01-16T07:08:39Z,3980681045,347,,3980681223,233,206,3980681043,56,Back,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890495,207,1,1,22,14,3ix9om1svhd6obl0mbk1otgop,1,57.5,0,2023-01-15T20:22:23.305Z,2023-01-16T12:04:15Z,3980681305,141,7.9,3980681307,212,19.3,3980681309,213,0.4,3980681299,107,,3980681303,140,74.7,3980681301,56,Right,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890519,208,1,1,22,17,3ix9om1svhd6obl0mbk1otgop,1,74.2,7.8,2023-01-15T20:22:26.441Z,2023-01-16T12:04:14Z,3980681461,141,3.1,3980681457,56,Right,3981050891,178,,3980681463,212,3.6,3980681465,213,5.2,3980681459,140,75.7,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890547,209,1,1,22,21,3ix9om1svhd6obl0mbk1otgop,0,93.5,7.3,2023-01-15T20:22:30.212Z,2023-01-16T12:04:13Z,3980895725,225,,3980681599,155,,3980681605,140,92.5,3980895735,345,,3980681609,212,55.4,3980895729,20,,3981050925,178,,3980895727,387,,2xba9p5cocj599cltnabjes45,D. Hotić,,3980681613,1,3980681611,213,1.6,3980681607,141,3980681603,56,3980895669,2,,,,,,,,,,,,,88.7,Left,,,,,,,,,
2497890551,215,49,1,22,27,920raeoumft3q2wmvc296uceo,1,14.5,4.8,2023-01-15T20:22:36.349Z,2023-01-16T12:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890557,216,1,1,22,31,920raeoumft3q2wmvc296uceo,0,27.1,7.8,2023-01-15T20:22:40.030Z,2023-01-16T12:04:11Z,3981050989,178,,3980681691,213,1.0,3980681685,140,29.5,3980681687,141,13.4,3980681689,212,4.6,3980681683,56,Back,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890567,210,8,1,22,31,3ix9om1svhd6obl0mbk1otgop,1,69.1,94.8,2023-01-15T20:22:40.179Z,2023-01-16T12:04:10Z,3980681787,56,Left,3981051037,178,,3980896029,384,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890575,217,1,1,22,34,920raeoumft3q2wmvc296uceo,1,39.8,24.1,2023-01-15T20:22:42.588Z,2023-01-16T12:04:10Z,3980681819,56,Right,3981051069,178,,3980681821,140,55.9,3980681823,141,20.9,3980681825,212,17.0,3980681827,213,6.2,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890585,218,1,1,22,37,920raeoumft3q2wmvc296uceo,1,55.6,4.1,2023-01-15T20:22:45.973Z,2023-01-16T12:04:08Z,3980681931,56,Center,3980681933,140,60.6,3980681939,213,1.3,3981051093,178,,3980681937,212,19.8,3980681935,141,32.1,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890607,219,1,1,22,40,920raeoumft3q2wmvc296uceo,1,57.8,36.7,2023-01-15T20:22:49.354Z,2023-01-16T12:04:07Z,3980682073,141,93.3,3980682071,140,65.3,3980682069,56,Left,3981248899,1,,3981051125,178,,3980682077,213,1.4,3980682075,212,39.3,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890629,220,1,1,22,46,920raeoumft3q2wmvc296uceo,1,63.3,77.7,2023-01-15T20:22:55.103Z,2023-01-16T12:04:04Z,3980682185,213,5.9,3980682177,56,Center,3981051153,178,,3980682179,140,77.9,3980682181,141,69.7,3980682183,212,16.3,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890653,222,61,1,22,47,920raeoumft3q2wmvc296uceo,0,75.4,66.6,2023-01-15T20:22:56.089Z,2023-01-16T12:04:04Z,3980682231,56,Center,3981051197,178,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890655,211,49,1,22,48,3ix9om1svhd6obl0mbk1otgop,1,26.1,43.5,2023-01-15T20:22:56.858Z,2023-01-16T12:04:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890673,212,1,1,22,48,3ix9om1svhd6obl0mbk1otgop,0,26.1,43.4,2023-01-15T20:22:56.896Z,2023-01-16T12:04:03Z,3980682385,1,,3981051285,178,,3980682377,140,60.3,3980682375,56,Right,3980682379,141,16.7,3980682381,212,40.2,3980682383,213,5.8,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890635,221,43,1,22,49,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-15T20:22:57.796Z,2023-01-15T20:23:00Z,3980682353,144,8,3980682193,56,Center,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890679,223,49,1,22,52,920raeoumft3q2wmvc296uceo,1,42,88.2,2023-01-15T20:23:01.330Z,2023-01-16T12:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890693,224,1,1,22,54,920raeoumft3q2wmvc296uceo,1,42.5,88.4,2023-01-15T20:23:03.054Z,2023-01-16T12:04:01Z,3980682541,212,19.2,3981051377,178,,3980682543,213,4.7,3980682539,141,60.2,3980682535,56,Back,3980682537,140,41.5,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890717,225,1,1,22,58,920raeoumft3q2wmvc296uceo,1,47.1,51.8,2023-01-15T20:23:06.983Z,2023-01-16T12:04:00Z,3980682693,141,18.2,3980682691,140,47.2,3980682695,212,22.8,3981051393,178,,3980682689,56,Back,3980682697,213,4.7,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890725,226,1,1,23,0,920raeoumft3q2wmvc296uceo,1,49.8,23.4,2023-01-15T20:23:09.238Z,2023-01-16T12:03:59Z,3980682749,56,Right,3980682753,141,6.4,3981051429,178,,3980682751,140,59.9,3980682755,212,15.7,3980682757,213,5.5,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890735,227,1,1,23,3,920raeoumft3q2wmvc296uceo,1,60,7.4,2023-01-15T20:23:11.623Z,2023-01-16T12:03:58Z,3980682825,213,6.1,3981051465,178,,3980682817,56,Right,3980682819,140,76.3,3980682821,141,4.0,3980682823,212,17.3,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890737,228,50,1,23,4,920raeoumft3q2wmvc296uceo,1,65.8,3.8,2023-01-15T20:23:12.876Z,2023-01-16T11:47:07Z,3980682831,56,Right,3980682833,286,,3980929135,233,213,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890743,213,7,1,23,5,3ix9om1svhd6obl0mbk1otgop,1,34.2,96.2,2023-01-15T20:23:13.608Z,2023-01-16T11:47:07Z,3980682867,56,Back,3980896829,385,,3980682869,285,,3980682883,233,228,3981051601,178,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890749,214,5,1,23,5,3ix9om1svhd6obl0mbk1otgop,0,28.1,101.8,2023-01-15T20:23:13.937Z,2023-01-16T07:10:14Z,3980683141,233,229,3980682913,56,Back,3980682915,347,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890781,229,5,1,23,5,920raeoumft3q2wmvc296uceo,1,71.9,-1.8,2023-01-15T20:23:13.937Z,2023-01-16T07:10:13Z,3980683133,347,,3980683131,56,Right,3980683137,233,214,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890793,230,1,1,23,14,920raeoumft3q2wmvc296uceo,1,62.7,0,2023-01-15T20:23:23Z,2023-01-16T12:03:57Z,3980683249,141,9.5,3980683253,213,0.6,3980683243,107,,3980683251,212,13.9,3980683245,56,Right,3980683247,140,73.9,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890795,231,50,1,23,17,920raeoumft3q2wmvc296uceo,1,69.6,3.8,2023-01-15T20:23:25.706Z,2023-01-16T12:03:56Z,3980683259,286,,3980683277,233,215,3980683257,56,Right,,,,,,,,,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890791,215,7,1,23,17,3ix9om1svhd6obl0mbk1otgop,0,30.4,96.2,2023-01-15T20:23:25.843Z,2023-01-16T12:03:55Z,3980683231,285,,3980897607,383,,3981052143,178,,3980683273,233,231,3980683229,56,Back,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497930285,910,61,1,23,17,920raeoumft3q2wmvc296uceo,1,71.2,2.4,2023-01-15T20:23:26.245Z,2023-01-16T12:03:55Z,3981052205,389,,3980897853,56,Right,,,,,,,,,,,,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890797,232,1,1,23,19,920raeoumft3q2wmvc296uceo,1,68.2,0.8,2023-01-15T20:23:27.889Z,2023-01-16T12:03:54Z,3980683283,140,73.7,3980683289,213,0.6,3981051855,178,,3980683281,56,Right,3980683287,212,7.0,3980683285,141,6.7,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890803,233,1,1,23,21,920raeoumft3q2wmvc296uceo,1,61.8,4.4,2023-01-15T20:23:29.669Z,2023-01-16T12:03:53Z,3980683329,140,72.9,3981052479,178,,3980683335,212,19.8,3980683339,213,0.9,3980683327,56,Center,3980683331,141,27.9,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890817,234,1,1,23,21,920raeoumft3q2wmvc296uceo,1,60.2,21.6,2023-01-15T20:23:30.453Z,2023-01-16T12:03:52Z,3980683447,141,19.2,3980683445,140,43.5,3980683451,213,3.2,3980683443,56,Back,3981052509,178,,3980683449,212,17.6,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890837,235,1,1,23,25,920raeoumft3q2wmvc296uceo,1,44,22.8,2023-01-15T20:23:33.864Z,2023-01-16T12:03:51Z,3980683599,140,20.0,3980683605,213,2.8,3981052555,178,,3980683603,212,26.8,3980683597,56,Back,3980683601,141,36.3,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890845,236,1,1,23,29,920raeoumft3q2wmvc296uceo,0,19.6,37.5,2023-01-15T20:23:38.264Z,2023-01-16T12:03:50Z,3980683669,56,Back,3980683671,140,36.4,3981052629,178,,3980683673,141,45.8,3980683675,212,18.5,3980683677,213,0.3,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890933,238,51,1,23,29,920raeoumft3q2wmvc296uceo,1,19.6,37.5,2023-01-15T20:23:38.291Z,2023-01-16T12:03:50Z,3980684217,169,,,,,,,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890847,216,49,1,23,31,3ix9om1svhd6obl0mbk1otgop,1,62.3,54.3,2023-01-15T20:23:39.730Z,2023-01-16T12:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890875,217,2,1,23,31,3ix9om1svhd6obl0mbk1otgop,1,62.5,54.3,2023-01-15T20:23:39.778Z,2023-01-16T13:58:54Z,3980683837,56,Center,3981317709,178,,3981316579,7,1gzgkjei16r4lt2fvcedy1jvt,3980683841,141,54.0,3980683839,140,80.8,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498017151,1406,55,1,23,31,920raeoumft3q2wmvc296uceo,1,16.5,42.9,2023-01-15T20:23:39.866Z,2023-01-16T13:58:46Z,,,,,,,,,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890879,218,43,1,23,33,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-01-15T20:23:42.291Z,2023-01-16T13:57:37Z,3981279565,178,0,3981316683,144,2,3981277511,141,35.9,3981277507,56,Center,3981277509,140,99.4,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498008483,1405,43,1,23,33,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-15T20:23:42.292Z,2023-01-16T13:57:39Z,3981316705,144,55,,,,,,,,,,,,,,,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890883,219,43,1,23,34,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-01-15T20:23:43.397Z,2023-01-16T12:53:40Z,3981277033,144,5,3980683871,346,0,3980683869,56,Center,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890859,237,43,1,23,34,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-15T20:23:43.397Z,2023-01-16T12:53:37Z,3981277017,144,5,3980683881,233,219,3980683773,346,0,3980683771,56,Back,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890987,239,1,1,24,6,920raeoumft3q2wmvc296uceo,1,24.6,41.8,2023-01-15T20:24:15.179Z,2023-01-16T13:00:19Z,3980898731,189,,3981277213,5,,3980684739,212,26.1,3981280687,178,,3980684735,140,41.5,3980684741,213,0.8,3980684733,56,Back,3980684737,141,69.9,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,3981277215,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890991,240,1,1,24,13,920raeoumft3q2wmvc296uceo,1,40.6,67.7,2023-01-15T20:24:22.177Z,2023-01-16T12:03:46Z,3981052945,178,,3980684765,140,47.4,3980684767,141,93.6,3980684769,212,19.0,3980684763,56,Back,3980684771,213,1.2,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890995,241,1,1,24,16,920raeoumft3q2wmvc296uceo,1,48.9,94.5,2023-01-15T20:24:24.674Z,2023-01-16T12:03:45Z,3980684807,56,Left,3980684811,141,92.7,3980684813,212,8.6,3980684815,213,6.1,3981053011,178,,3980684809,140,57.0,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497890997,242,1,1,24,17,920raeoumft3q2wmvc296uceo,1,57.9,88.5,2023-01-15T20:24:25.662Z,2023-01-16T12:03:45Z,3981053913,178,,3980684829,141,91.5,3980684833,213,2.8,3980684831,212,6.4,3980684827,140,52.1,3980684841,156,,3980684825,56,Left,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891027,243,1,1,24,23,920raeoumft3q2wmvc296uceo,1,59.1,71.7,2023-01-15T20:24:31.800Z,2023-01-16T12:03:41Z,3981053993,178,,3980685075,212,16.8,3980685077,213,2.8,3980685073,141,80.2,3980685069,56,Back,3980685071,140,44.1,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497967243,1140,67,1,24,24,920raeoumft3q2wmvc296uceo,1,50,73,2023-01-15T20:24:33.402Z,2023-01-16T11:46:27Z,3981070999,233,951,,,,,,,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497967241,951,67,1,24,24,3ix9om1svhd6obl0mbk1otgop,0,50,27,2023-01-15T20:24:33.403Z,2023-01-16T11:46:27Z,3981071007,233,1140,,,,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891035,244,1,1,24,24,920raeoumft3q2wmvc296uceo,0,48.5,77.7,2023-01-15T20:24:33.418Z,2023-01-16T12:03:40Z,3980685115,56,Center,3981054059,178,,3980685117,140,60.0,3980685119,141,75.0,3980685113,155,,3980685121,212,12.2,3980685123,213,6.1,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891053,220,1,1,24,26,3ix9om1svhd6obl0mbk1otgop,1,37.9,38,2023-01-15T20:24:35.139Z,2023-01-16T12:03:40Z,3980685217,56,Right,3980685225,213,6.0,3980687233,210,13,3981054113,178,,3980685215,157,,3980685227,1,,3980685223,212,59.9,3980685219,140,92.0,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,1,3980685221,141,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,
2497891055,221,49,1,24,32,3ix9om1svhd6obl0mbk1otgop,1,89,12.1,2023-01-15T20:24:40.842Z,2023-01-16T12:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891067,222,13,1,24,32,3ix9om1svhd6obl0mbk1otgop,1,89.6,11.9,2023-01-15T20:24:40.901Z,2023-01-16T12:03:39Z,3980687249,108,,3981054261,178,,3980687239,55,220,3980687257,231,19.2,3980685317,56,Right,3980687237,29,,3980687247,215,,3980686509,20,,2xba9p5cocj599cltnabjes45,D. Hotić,,3980685313,22,3980687253,391,,3980687243,102,3980687245,103,3980687255,230,90.9,3980687235,75,,3980685315,66,3980687251,328,,,,,33.1,11.1,,,,,,,,,
2497891075,223,5,1,24,35,3ix9om1svhd6obl0mbk1otgop,0,101.8,32.4,2023-01-15T20:24:44.021Z,2023-01-16T07:14:11Z,3980685345,56,Center,3980685365,233,245,3980685347,346,,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891073,245,5,1,24,35,920raeoumft3q2wmvc296uceo,1,-1.8,67.6,2023-01-15T20:24:44.021Z,2023-01-16T07:14:11Z,3980685361,233,223,3980685341,56,Back,3980685343,346,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891177,246,1,1,24,56,920raeoumft3q2wmvc296uceo,1,4.1,48.3,2023-01-15T20:25:05.460Z,2023-01-16T12:03:38Z,3980686045,56,Back,3980686055,1,,3980686047,140,31.2,3980686143,189,,3980686049,141,8.8,3980686053,213,5.5,3980686059,74,,3980686043,155,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,3980686051,212,3980686041,124,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,
2497891181,247,1,1,25,0,920raeoumft3q2wmvc296uceo,0,25.4,9.5,2023-01-15T20:25:09.094Z,2023-01-16T12:03:37Z,3980686085,1,,3980686075,56,Back,3981054413,178,,3980686077,140,49.1,3980686081,212,25.9,3980686079,141,0.0,3980686073,157,,3980686083,213,6.0,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891253,224,5,1,25,2,3ix9om1svhd6obl0mbk1otgop,1,54,101.4,2023-01-15T20:25:10.578Z,2023-01-16T07:14:30Z,3980686567,347,,3980686581,233,248,3980686565,56,Left,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891183,248,5,1,25,2,920raeoumft3q2wmvc296uceo,0,46,-1.4,2023-01-15T20:25:10.578Z,2023-01-16T07:14:31Z,3980686587,233,224,3980686095,347,,3980686093,56,Back,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891265,225,1,1,25,25,3ix9om1svhd6obl0mbk1otgop,1,54.2,100,2023-01-15T20:25:33.627Z,2023-01-16T12:03:37Z,3980686673,213,6.0,3980686669,141,92.0,3980686663,107,,3980686671,212,26.8,3980686665,56,Left,3980686667,140,78.9,3980686675,1,,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891269,226,61,1,25,27,3ix9om1svhd6obl0mbk1otgop,0,79.5,91.9,2023-01-15T20:25:35.570Z,2023-01-16T12:03:36Z,3981054653,178,,3980686697,56,Left,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891271,249,49,1,25,28,920raeoumft3q2wmvc296uceo,1,21.4,7.2,2023-01-15T20:25:36.820Z,2023-01-16T12:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891285,250,1,1,25,29,920raeoumft3q2wmvc296uceo,1,23.8,6.9,2023-01-15T20:25:38.202Z,2023-01-16T12:03:35Z,3980686787,212,10.5,3980686785,141,21.3,3981054763,178,,3980686781,56,Back,3980686783,140,27.5,3980686789,213,1.2,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891299,251,1,1,25,31,920raeoumft3q2wmvc296uceo,1,24,15.6,2023-01-15T20:25:39.680Z,2023-01-16T12:03:34Z,3980686903,212,22.6,3980686897,56,Back,3980686901,141,48.8,3980686899,140,23.8,3981054823,178,,3980686905,213,1.6,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891281,227,43,1,25,32,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-01-15T20:25:40.831Z,2023-01-15T20:25:43Z,3980686759,56,Left,3980686863,144,61,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497891311,252,1,1,25,35,920raeoumft3q2wmvc296uceo,1,29.5,56.7,2023-01-15T20:25:44.105Z,2023-01-16T12:03:31Z,3980686969,56,Back,3980686971,140,29.0,3980686973,141,78.5,3981054853,178,,3980686975,212,14.8,3980686977,213,1.6,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
