id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/15/value,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2530510113,3,49,1,0,9,8y3iucyxguipljcmf87a11bk9,1,51.9,17.6,2023-04-08T18:46:21.299Z,2023-04-09T10:15:40Z,,,,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510141,4,1,1,0,9,8y3iucyxguipljcmf87a11bk9,1,52,17.6,2023-04-08T18:46:21.315Z,2023-04-09T10:15:39Z,4173669581,212,16.1,4173669579,141,21.8,4173669583,213,0.2,4173669577,140,67.1,4175195263,178,,4173669575,56,Center,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510195,5,1,1,0,10,8y3iucyxguipljcmf87a11bk9,0,60.1,14.6,2023-04-08T18:46:21.950Z,2023-04-09T10:15:39Z,4173669841,141,7.3,4173669839,140,49.1,4173669837,56,Back,4175195469,178,,4173669845,213,3.5,4173669843,212,12.6,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510215,7,49,1,0,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.3,92.3,2023-04-08T18:46:23.930Z,2023-04-09T10:15:39Z,,,,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798113,848,67,1,0,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,47,93.6,2023-04-08T18:46:24.012Z,2023-04-09T10:15:38Z,4175228891,233,1117,,,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798111,1117,67,1,0,12,8y3iucyxguipljcmf87a11bk9,0,53,6.4,2023-04-08T18:46:24.013Z,2023-04-09T10:15:38Z,4175228903,233,848,,,,,,,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510237,8,3,1,0,14,ecj1gmc7pqcjo4sc9hvghj5u3,0,55.2,94,2023-04-08T18:46:25.825Z,2023-04-09T09:55:23Z,4175195933,178,,4173670101,233,6,4173670045,56,Left,4173670047,286,,4174292247,465,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510229,6,7,1,0,14,8y3iucyxguipljcmf87a11bk9,1,44.8,6,2023-04-08T18:46:25.935Z,2023-04-09T09:55:23Z,4174292291,385,,4173670073,233,8,4173669969,56,Back,4175196023,178,,4173669971,285,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510281,7,5,1,0,14,8y3iucyxguipljcmf87a11bk9,0,47.2,-2,2023-04-08T18:46:26.323Z,2023-04-09T04:32:31Z,4173670309,347,,4173675193,233,9,4173670305,56,Back,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510339,9,5,1,0,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,52.8,102,2023-04-08T18:46:26.323Z,2023-04-09T04:32:31Z,4173675171,233,7,4173670539,347,,4173670537,56,Left,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510377,10,1,1,0,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,50.3,100,2023-04-08T18:46:34.264Z,2023-04-09T10:15:37Z,4173670725,213,4.1,4173670711,56,Back,4173670713,140,44.3,4173670721,212,10.9,4173670717,141,89.0,4173670709,107,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510427,11,1,1,0,23,ecj1gmc7pqcjo4sc9hvghj5u3,0,49.6,90.2,2023-04-08T18:46:35.130Z,2023-04-09T10:15:37Z,4175196235,178,,4173671039,213,6.3,4173671031,56,Left,4173671029,157,,4173671041,1,,4173671033,140,73.4,4173671037,212,25.0,4173671035,141,89.4,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510429,8,49,1,0,27,8y3iucyxguipljcmf87a11bk9,1,18.8,13.7,2023-04-08T18:46:39.095Z,2023-04-09T10:15:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510461,9,1,1,0,27,8y3iucyxguipljcmf87a11bk9,1,18.8,13.4,2023-04-08T18:46:39.139Z,2023-04-09T10:15:36Z,4175196399,178,,4173671193,141,16.2,4173671195,212,15.3,4173671189,56,Back,4173671191,140,33.3,4173671197,213,0.1,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510513,10,1,1,0,29,8y3iucyxguipljcmf87a11bk9,1,28.3,12.7,2023-04-08T18:46:41.016Z,2023-04-09T10:15:35Z,4173671451,56,Back,4173671459,213,1.8,4175196681,178,,4173671457,212,12.7,4173671455,141,30.7,4173671453,140,25.0,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510531,11,1,1,0,30,8y3iucyxguipljcmf87a11bk9,0,22,21.8,2023-04-08T18:46:41.816Z,2023-04-09T10:15:35Z,4175196825,178,,4173671549,213,0.5,4173671539,140,44.2,4173671547,212,27.1,4173671537,56,Back,4173671545,141,42.2,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510543,12,49,1,0,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,62.6,59.1,2023-04-08T18:46:43.929Z,2023-04-09T10:15:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510657,13,1,1,0,36,ecj1gmc7pqcjo4sc9hvghj5u3,1,80.2,35.3,2023-04-08T18:46:48.297Z,2023-04-09T10:15:32Z,4175197039,178,,4173672143,141,12.0,4173672145,212,18.0,4173672147,213,4.2,4173672139,56,Right,4173672141,140,72.1,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510679,14,1,1,0,38,ecj1gmc7pqcjo4sc9hvghj5u3,0,78,11.7,2023-04-08T18:46:50.182Z,2023-04-09T10:15:32Z,4174293067,224,,4174293069,20,,4173672269,140,86.4,4173672271,141,40.7,4173672273,212,21.6,4173672263,2,,4173672265,155,,4175197067,178,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,4173672275,213,1.2,4173672267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510713,12,12,1,0,39,8y3iucyxguipljcmf87a11bk9,1,13.4,53.3,2023-04-08T18:46:51.393Z,2023-04-09T10:15:32Z,4175197183,388,,4173672429,212,18.7,4173672431,213,5.7,4173672425,140,28.0,4173672427,141,37.6,4173672423,56,Back,4173672445,15,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510971,15,1,1,0,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,71.6,68.2,2023-04-08T18:46:54.303Z,2023-04-09T10:15:31Z,4173673747,140,73.5,4173673745,56,Left,4173673751,212,15.9,4175197383,178,,4173673753,213,1.4,4173673749,141,91.4,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510977,13,45,1,0,54,8y3iucyxguipljcmf87a11bk9,0,7.8,12.7,2023-04-08T18:47:05.700Z,2023-04-09T10:15:27Z,4173673777,285,,4173673855,233,16,4173673775,56,Back,,,,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530510981,16,3,1,0,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,92.2,87.3,2023-04-08T18:47:05.700Z,2023-04-09T10:15:27Z,4173673811,56,Left,4173673835,233,13,4175197939,178,,4174293293,465,,4173673813,286,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530511025,17,1,1,0,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,97.9,78.8,2023-04-08T18:47:07.177Z,2023-04-09T10:41:25Z,4173678163,154,,4173678165,22,,4173678161,210,16,4175198011,178,,4173674067,140,89.4,4173674065,56,Center,4173674073,213,4.1,4174293459,195,,a6cke0ad2pvuyahweuch772ay,V. Boniface,4173674071,212,16.5,4173674069,141,58.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530511027,14,45,1,0,57,8y3iucyxguipljcmf87a11bk9,0,5.9,37.3,2023-04-08T18:47:08.620Z,2023-04-09T10:15:26Z,4173674653,233,18,4173674077,56,Back,4173674079,285,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530511127,18,3,1,0,57,ecj1gmc7pqcjo4sc9hvghj5u3,1,94.1,62.7,2023-04-08T18:47:08.620Z,2023-04-09T10:15:26Z,4175198855,178,,4173674577,56,Center,4174293629,465,,4173674579,286,,4173674621,233,14,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530511131,19,16,1,0,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,96.6,62.1,2023-04-08T18:47:09.688Z,2023-04-09T10:41:26Z,4173678251,230,98.5,4173676291,374,2023-04-08 19:47:09.306,4173676285,72,,4173678243,102,50.9,4173678235,29,,4173678237,154,,4173678239,55,17,4174294037,395,98.7,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,4173676295,375,00:57.840,4173678255,231,54.7,,4174294039,396,56.5,4173678233,79,4173674589,61,4173678245,103,26.6,4173674593,254,4173678247,214,4173678249,215,4173674591,56,Center,4173674587,22,4175198251,178,,,,,,,,,,
2530511949,15,1,1,1,40,8y3iucyxguipljcmf87a11bk9,1,50.9,49.1,2023-04-08T18:47:51.912Z,2023-04-09T09:27:50Z,4173678911,140,25.2,4174114253,1,,4173678919,279,G,4175198967,178,,4173678909,56,Back,4173678915,212,36.4,4173678917,213,2.4,4174294517,189,,adrn1x15rsehvnava8q9ofuvo,G. Orban,4173678913,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530511965,16,1,1,1,56,8y3iucyxguipljcmf87a11bk9,1,39.2,78.3,2023-04-08T18:48:07.762Z,2023-04-09T10:15:24Z,4175199105,178,,4174294693,189,,4173678983,140,25.2,4173678985,141,60.6,4173678987,212,19.0,4173678989,213,3.8,4173678981,56,Back,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512021,17,1,1,1,59,8y3iucyxguipljcmf87a11bk9,1,23.7,71.3,2023-04-08T18:48:10.649Z,2023-04-09T10:15:23Z,4173679269,56,Back,4173679271,140,30.9,4175199259,178,,4173679273,141,26.5,4173679275,212,31.4,4173679277,213,5.0,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512049,18,1,1,2,4,8y3iucyxguipljcmf87a11bk9,1,43,12.6,2023-04-08T18:48:15.775Z,2023-04-09T10:15:22Z,4173679415,213,0.6,4173679409,141,37.4,4173679405,56,Center,4173679407,140,66.2,4175199381,178,,4173679411,212,29.6,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512071,19,1,1,2,6,8y3iucyxguipljcmf87a11bk9,1,61.2,43.3,2023-04-08T18:48:17.852Z,2023-04-09T10:15:22Z,4173679535,213,4.4,4173679533,212,1.4,4173679527,56,Center,4173679531,141,41.3,4175199507,178,,4173679529,140,60.8,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512107,20,1,1,2,8,8y3iucyxguipljcmf87a11bk9,1,54.9,44.4,2023-04-08T18:48:19.803Z,2023-04-09T10:15:21Z,4175199547,178,,4173679701,212,15.8,4173679695,56,Center,4173679697,140,62.5,4173679699,141,24.4,4173679705,213,5.2,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512137,21,1,1,2,10,8y3iucyxguipljcmf87a11bk9,1,64.5,21.7,2023-04-08T18:48:21.971Z,2023-04-09T10:15:20Z,4173679889,140,87.4,4173679895,213,6.3,4173679893,212,24.1,4175199633,178,,4173679891,141,20.6,4173679887,56,Right,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512157,22,1,1,2,12,8y3iucyxguipljcmf87a11bk9,0,88.8,21.2,2023-04-08T18:48:24.318Z,2023-04-09T09:45:38Z,4173679979,141,40.7,4173679981,212,13.3,4173679975,56,Center,4175199707,178,,4173679983,213,1.6,4173679977,140,88.1,,,,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512155,20,49,1,2,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,11.8,57.6,2023-04-08T18:48:25.539Z,2023-04-09T10:15:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512165,21,1,1,2,14,ecj1gmc7pqcjo4sc9hvghj5u3,0,11.7,57.6,2023-04-08T18:48:25.569Z,2023-04-09T10:15:20Z,4173680025,140,14.7,4173680027,141,65.8,4173680031,213,1.1,4173680029,212,6.4,4175199877,178,,4173680023,56,Back,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512173,23,49,1,2,14,8y3iucyxguipljcmf87a11bk9,1,82.7,33.1,2023-04-08T18:48:26.345Z,2023-04-09T10:15:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512215,24,1,1,2,16,8y3iucyxguipljcmf87a11bk9,1,84.7,32.2,2023-04-08T18:48:27.923Z,2023-04-09T10:15:18Z,4173680267,140,92.5,4173681361,210,15,4175200051,178,,4173680265,56,Center,4173680263,155,,4173680273,213,1.1,4173680271,212,19.9,4173681363,154,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,4173680269,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2530512221,25,15,1,2,18,8y3iucyxguipljcmf87a11bk9,1,94.3,59,2023-04-08T18:48:29.768Z,2023-04-09T10:15:18Z,4175200235,178,,4173680307,56,Center,4173681393,328,,4174295587,108,,4173681379,29,,4173681389,103,15.2,4173681387,102,54.0,4173681391,214,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,4173681377,76,,4173681413,233,22,,4173680303,22,,4173681381,154,4173680733,72,4173681395,146,96.9,4174295581,61,4173681399,147,4173681383,55,,,,,,,,,53.1,24,,,,,,,
2530512241,22,10,1,2,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,3.1,46.1,2023-04-08T18:48:29.898Z,2023-04-09T10:15:17Z,4173680391,56,Back,4174295643,377,,4173681097,233,25,4173681035,389,,4173680385,173,,4173682299,21,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512305,23,6,1,2,18,ecj1gmc7pqcjo4sc9hvghj5u3,0,2.5,38.7,2023-04-08T18:48:30.213Z,2023-04-09T04:36:08Z,4173680715,56,Back,4173680717,73,,4173680773,233,26,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530512257,26,6,1,2,18,8y3iucyxguipljcmf87a11bk9,1,97.5,61.3,2023-04-08T18:48:30.213Z,2023-04-09T04:36:08Z,4173680463,56,Center,4173680755,233,23,4173680465,73,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530513053,27,1,1,3,5,8y3iucyxguipljcmf87a11bk9,1,99.5,99.5,2023-04-08T18:49:17.182Z,2023-04-09T04:36:14Z,4175200511,178,,4173684455,6,,4173684457,56,Center,4173684463,212,28.1,4173684465,213,3.8,4173684459,140,78.7,4173684461,141,73.5,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530513093,28,1,1,3,8,8y3iucyxguipljcmf87a11bk9,1,75.8,72.4,2023-04-08T18:49:19.702Z,2023-04-09T10:15:17Z,4175200665,178,,4173684627,140,84.0,4173684633,213,0.9,4173684625,56,Left,4173684629,141,87.7,4173684631,212,13.5,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
