id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/13/value,keyPass,qualifier/15/value,qualifier/17/value
2465792193,5,1,1,0,15,89xivtxk59uzvhdsd6miao6tm,1,23.5,13.1,2022-10-01T16:16:02.268Z,2022-10-02T11:52:03Z,3813417531,178,,3810937341,140,26.8,3810937339,56,Back,3810937345,212,7.8,3810937343,141,2.8,3810937349,213,5.2,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792265,6,1,1,0,16,89xivtxk59uzvhdsd6miao6tm,1,20.4,3.1,2022-10-01T16:16:03.351Z,2022-10-02T11:52:03Z,3810937719,213,1.7,3810937717,212,39.1,3813417709,178,,3810937713,140,13.9,3810937715,141,59.7,3810937711,56,Back,3810937721,1,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792301,7,1,1,0,21,89xivtxk59uzvhdsd6miao6tm,1,26.3,71,2022-10-01T16:16:08.582Z,2022-10-02T11:52:02Z,3810937955,141,77.2,3810937953,140,42.4,3810937957,212,17.4,3810937959,213,0.2,3810937951,56,Back,3813417945,178,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792321,8,1,1,0,23,89xivtxk59uzvhdsd6miao6tm,1,40.7,78.7,2022-10-01T16:16:10.193Z,2022-10-02T11:52:01Z,3810938059,141,68.2,3810938057,140,39.6,3810938061,212,7.2,3810938055,56,Back,3813418131,178,,3810938063,213,4.6,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792347,9,1,1,0,25,89xivtxk59uzvhdsd6miao6tm,1,42.1,75.4,2022-10-01T16:16:12.396Z,2022-10-02T11:52:00Z,3810938201,212,5.0,3810938193,56,Back,3813418277,178,,3810938197,140,38.2,3810938203,213,2.5,3810938199,141,79.6,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792435,10,1,1,0,27,89xivtxk59uzvhdsd6miao6tm,1,42.1,83.7,2022-10-01T16:16:14.388Z,2022-10-02T11:51:59Z,3810938713,141,53.1,3810938717,212,26.2,3810938719,213,4.1,3813418443,178,,3810938707,56,Back,3810938709,140,27.0,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792505,11,1,1,0,33,89xivtxk59uzvhdsd6miao6tm,1,33.9,62.7,2022-10-01T16:16:19.780Z,2022-10-02T11:51:58Z,3810939117,212,14.2,3810939119,213,1.6,3810939113,140,33.4,3810939115,141,83.6,3813418595,178,,3810939111,56,Back,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792763,12,1,1,0,36,89xivtxk59uzvhdsd6miao6tm,1,39.9,90.5,2022-10-01T16:16:23.019Z,2022-10-02T11:51:57Z,3810940251,140,70.3,3810940259,1,,3810940249,56,Left,3810940247,155,,3810940257,213,6.1,3813418709,178,,3810940253,141,81.1,3810940255,212,32.6,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792809,13,1,1,0,50,89xivtxk59uzvhdsd6miao6tm,1,69.3,94.7,2022-10-01T16:16:36.727Z,2022-10-02T11:51:54Z,3810940499,140,50.7,3810940497,56,Left,3810940501,141,91.3,3813418871,178,,3810940503,212,19.7,3810940505,213,3.3,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792853,14,1,1,0,55,89xivtxk59uzvhdsd6miao6tm,1,46.5,81.2,2022-10-01T16:16:41.808Z,2022-10-02T11:51:52Z,3810940751,140,62.0,3810940749,56,Left,3810940757,213,0.6,3813418969,178,,3810940755,212,19.2,3810940753,141,96.2,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465792895,15,1,1,0,57,89xivtxk59uzvhdsd6miao6tm,1,60.7,97.4,2022-10-01T16:16:44.387Z,2022-10-02T11:51:51Z,3810941015,141,95.1,3810941017,212,14.5,3810941019,213,6.2,3810941011,140,74.4,3813419049,178,,3810941009,56,Left,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793037,16,1,1,1,0,89xivtxk59uzvhdsd6miao6tm,1,63.5,97.6,2022-10-01T16:16:46.967Z,2022-10-02T11:51:50Z,3810941691,213,3.7,3810941685,140,44.8,3810941683,56,Back,3810941689,212,22.9,3810941687,141,80.3,3813419189,178,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793067,17,1,1,1,10,89xivtxk59uzvhdsd6miao6tm,1,45,70.2,2022-10-01T16:16:56.807Z,2022-10-02T11:51:46Z,3810941855,213,4.4,3810941853,212,33.0,3810941849,140,36.8,3810941857,1,,3810941847,56,Back,3810941851,141,23.4,3813419499,178,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793143,18,1,1,1,13,89xivtxk59uzvhdsd6miao6tm,1,38.2,40.2,2022-10-01T16:16:59.717Z,2022-10-02T11:51:45Z,3813419693,178,,3810942359,140,51.5,3810942355,56,Right,3810942373,213,5.2,3810942367,212,29.3,3810942363,141,2.3,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793185,19,1,1,1,19,89xivtxk59uzvhdsd6miao6tm,1,57.1,7.7,2022-10-01T16:17:06.041Z,2022-10-02T11:51:42Z,3810942583,212,23.6,3810942585,213,1.0,3810942575,155,,3813420271,178,,3810942577,56,Center,3810942581,141,37.7,3810942579,140,68.4,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793211,20,1,1,1,21,89xivtxk59uzvhdsd6miao6tm,1,68.4,37.5,2022-10-01T16:17:07.795Z,2022-10-02T11:51:41Z,3810942737,212,8.0,3810942739,213,3.6,3810942735,141,32.2,3810942733,140,61.6,3810942727,3,,3813420541,178,,3810942731,56,Center,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793235,21,1,1,1,22,89xivtxk59uzvhdsd6miao6tm,1,63.3,38.4,2022-10-01T16:17:09.087Z,2022-10-02T11:51:41Z,3810942825,141,53.7,3810942829,213,1.3,3810942827,212,10.8,3810942819,56,Center,3813420661,178,,3810942821,140,66.0,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793263,22,1,1,1,24,89xivtxk59uzvhdsd6miao6tm,0,65.4,60.4,2022-10-01T16:17:11.349Z,2022-10-02T11:51:39Z,3810942989,213,6.2,3810942973,56,Center,3813420823,178,,3810942981,141,59.3,3810942977,140,74.8,3810942985,212,9.9,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466253089,720,43,1,1,25,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-01T16:17:12.057Z,2022-10-02T07:39:02Z,3813546833,144,67,3813451647,233,1040,,,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466253085,1040,43,1,1,25,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-10-01T16:17:12.058Z,2022-10-02T07:39:03Z,3813451655,233,720,3813546835,144,67,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793301,6,8,1,1,25,2b57rbw94i9ohnbch52owvqtq,1,27.6,37.6,2022-10-01T16:17:12.180Z,2022-10-02T11:51:39Z,3812338183,385,,3810943217,56,Back,3813420973,178,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793317,7,5,1,1,27,2b57rbw94i9ohnbch52owvqtq,0,57.6,-1.2,2022-10-01T16:17:14.557Z,2022-10-02T05:40:31Z,3810943315,347,,3810943313,56,Right,3810944485,233,23,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793505,23,5,1,1,27,89xivtxk59uzvhdsd6miao6tm,1,42.4,101.2,2022-10-01T16:17:14.557Z,2022-10-02T05:40:31Z,3810944459,347,,3810944457,56,Back,3810944467,233,7,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793555,24,1,1,1,35,89xivtxk59uzvhdsd6miao6tm,1,39.7,100,2022-10-01T16:17:22.510Z,2022-10-02T11:51:38Z,3810944729,56,Back,3810944727,107,,3810944733,141,73.4,3810944735,212,25.4,3810944739,1,,3810944737,213,4.0,3810944731,140,23.5,3812338777,189,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793591,25,1,1,1,40,89xivtxk59uzvhdsd6miao6tm,1,20.6,64.1,2022-10-01T16:17:27.657Z,2022-10-02T11:51:37Z,3813421263,178,,3810944941,56,Back,3810944947,212,13.8,3810944949,213,0.7,3810944943,140,30.4,3810944945,141,77.6,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793651,26,1,1,1,43,89xivtxk59uzvhdsd6miao6tm,1,31.2,80.1,2022-10-01T16:17:30.676Z,2022-10-02T11:51:35Z,3810945295,213,0.6,3810945293,212,14.9,3813421351,178,,3810945291,141,93.3,3810945289,140,42.5,3810945287,56,Back,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793673,27,1,1,1,47,89xivtxk59uzvhdsd6miao6tm,1,48,95.3,2022-10-01T16:17:34.427Z,2022-10-02T11:51:33Z,3813421455,178,,3810945393,56,Back,3810945395,140,46.8,3810945401,213,4.6,3810945397,141,69.7,3810945399,212,17.5,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466277143,1951,67,1,1,48,89xivtxk59uzvhdsd6miao6tm,1,47.9,79.2,2022-10-01T16:17:35.311Z,2022-10-02T12:12:38Z,3813547153,233,1093,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466277141,1093,67,1,1,48,2b57rbw94i9ohnbch52owvqtq,0,52.1,20.8,2022-10-01T16:17:35.312Z,2022-10-02T11:51:32Z,3813547175,233,1951,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793689,28,1,1,1,48,89xivtxk59uzvhdsd6miao6tm,0,48.9,80.9,2022-10-01T16:17:35.388Z,2022-10-02T12:12:38Z,3810945491,56,Center,3810945497,212,20.0,3810945499,213,6.1,3813421541,178,,3810945493,140,67.5,3810945495,141,74.5,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793697,8,1,1,1,49,2b57rbw94i9ohnbch52owvqtq,0,34.1,15.8,2022-10-01T16:17:36.363Z,2022-10-02T11:51:31Z,3810945529,140,49.7,3810945535,213,0.6,3810945527,56,Back,3810945533,212,19.3,3810945531,141,30.9,3813421691,178,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793753,29,1,1,1,51,89xivtxk59uzvhdsd6miao6tm,1,50.7,72,2022-10-01T16:17:38.678Z,2022-10-02T11:51:30Z,3813421789,178,,3810945891,213,4.5,3810945883,56,Back,3810945885,140,45.9,3810945889,212,28.3,3810945887,141,31.0,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793813,30,1,1,1,55,89xivtxk59uzvhdsd6miao6tm,1,49.3,35.9,2022-10-01T16:17:41.971Z,2022-10-02T11:51:30Z,3810946251,56,Right,3810946257,212,24.6,3813421863,178,,3810946259,213,5.2,3810946255,141,4.7,3810946253,140,61.2,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793833,31,1,1,1,59,89xivtxk59uzvhdsd6miao6tm,1,65.8,6.1,2022-10-01T16:17:45.987Z,2022-10-02T11:51:29Z,3813421945,178,,3810946399,212,16.7,3810946397,141,24.6,3810946401,213,0.9,3810946393,56,Center,3810946395,140,76.3,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793875,32,1,1,2,0,89xivtxk59uzvhdsd6miao6tm,1,77.3,20.9,2022-10-01T16:17:46.817Z,2022-10-02T11:51:29Z,3810946607,213,6.0,3810946603,141,13.4,3810946605,212,17.0,3813422055,178,,3810946601,140,92.7,3810946599,56,Right,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793889,33,1,1,2,2,89xivtxk59uzvhdsd6miao6tm,0,93.2,6.4,2022-10-01T16:17:48.975Z,2022-10-02T11:51:28Z,3810946727,286,,3812339655,20,,3810946691,2,,3810946697,140,95.9,3810946703,213,1.0,3810946695,56,Right,3810946721,236,,3812339653,224,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,3810946723,233,9,3810946701,212,5.5,3810946699,141,13.4,3813422171,178,3810946693,155,,,,,,,,,,,,,,,,,,,,,,
2465793893,9,12,1,2,2,2b57rbw94i9ohnbch52owvqtq,1,6.6,86.1,2022-10-01T16:17:49.106Z,2022-10-02T11:51:28Z,3810946709,56,Back,3810946729,233,33,3810946707,185,,3813422297,178,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465793905,10,5,1,2,3,2b57rbw94i9ohnbch52owvqtq,0,8.6,101.8,2022-10-01T16:17:50.069Z,2022-10-02T05:41:50Z,3810946789,56,Back,3810946791,347,,3810947737,233,34,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465794111,34,5,1,2,3,89xivtxk59uzvhdsd6miao6tm,1,91.4,-1.8,2022-10-01T16:17:50.069Z,2022-10-02T05:41:49Z,3810947683,347,,3810947681,56,Right,3810947729,233,10,,,,,,,,,,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465794135,35,1,1,2,12,89xivtxk59uzvhdsd6miao6tm,1,84.6,0,2022-10-01T16:17:59.568Z,2022-10-02T11:51:27Z,3810947803,213,0.8,3810947797,140,94.8,3810947799,141,13.5,3810947795,56,Right,3810947793,107,,3810947801,212,14.7,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465794159,36,1,1,2,13,89xivtxk59uzvhdsd6miao6tm,1,90.2,11,2022-10-01T16:18:00.436Z,2022-10-02T11:51:27Z,3810947931,212,6.0,3813422683,178,,3810947929,141,2.6,3810947933,213,4.4,3810947927,140,88.4,3810947925,56,Right,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465794175,37,1,1,2,16,89xivtxk59uzvhdsd6miao6tm,1,82.8,7.5,2022-10-01T16:18:03.439Z,2022-10-02T11:51:26Z,3810948027,56,Right,3810948033,141,14.0,3810948035,212,5.3,3810948029,140,85.5,3813422775,178,,3810948039,213,1.0,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465794207,38,1,1,2,17,89xivtxk59uzvhdsd6miao6tm,1,83.3,20.9,2022-10-01T16:18:03.993Z,2022-10-02T11:51:26Z,3810948221,140,93.3,3813422843,178,,3810948225,212,13.6,3810948223,141,8.2,3810948219,56,Right,3810948227,213,5.6,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465794227,39,1,1,2,19,89xivtxk59uzvhdsd6miao6tm,0,93.5,13.3,2022-10-01T16:18:06.307Z,2022-10-02T11:51:25Z,3813422923,178,,3810948311,212,14.5,3810948305,141,34.3,3812340437,20,,3810948285,2,,3812340435,224,,3810948291,155,,3810948297,56,Center,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,3810948301,140,95.9,3810948315,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465794251,11,12,1,2,20,2b57rbw94i9ohnbch52owvqtq,1,3.6,67.7,2022-10-01T16:18:06.980Z,2022-10-02T11:51:25Z,3810948445,140,16.8,3810948443,56,Back,3810948449,212,18.1,3810948447,141,50.5,3810948479,15,,3810948451,213,5.6,3813422983,388,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465794287,40,1,1,2,22,89xivtxk59uzvhdsd6miao6tm,0,84.2,50,2022-10-01T16:18:08.995Z,2022-10-02T11:51:25Z,3810948677,56,Center,3810948679,140,83.4,3810948681,141,40.6,3810948675,3,,3810948683,212,6.4,3813423123,388,,3810948685,213,4.6,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
