id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2497842689,3,5,1,0,16,7zibyotq1x1hq6pmgibhr0e6s,1,34.2,101.5,2023-01-15T17:30:33.301Z,2023-01-16T05:59:10Z,3980420617,56,Back,3980420639,233,9,3980420619,347,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842629,9,5,1,0,16,ecj1gmc7pqcjo4sc9hvghj5u3,0,65.8,-1.5,2023-01-15T17:30:33.301Z,2023-01-16T05:59:10Z,3980420653,233,3,3980420233,56,Right,3980420235,347,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842701,4,1,1,0,29,7zibyotq1x1hq6pmgibhr0e6s,1,38.4,100,2023-01-15T17:30:46.321Z,2023-01-16T10:25:57Z,3980420715,141,94.1,3980420711,56,Left,3980420713,140,58.2,3980420717,212,21.5,3980420709,107,,3980420719,213,6.0,3980420721,1,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842705,5,1,1,0,31,7zibyotq1x1hq6pmgibhr0e6s,0,53.3,94.2,2023-01-15T17:30:47.780Z,2023-01-16T10:25:56Z,3980420763,3,,3980420777,212,15.5,3980420773,140,67.8,3980420771,56,Left,3980420775,141,90.0,3980420767,168,,3981016303,178,,3980420779,213,6.1,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842707,10,49,1,0,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,36,17.1,2023-01-15T17:30:49.441Z,2023-01-16T10:25:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842715,11,1,1,0,33,ecj1gmc7pqcjo4sc9hvghj5u3,0,36,16.8,2023-01-15T17:30:49.512Z,2023-01-16T10:25:55Z,3981016357,178,,3980420815,157,,3980420817,56,Right,3980420819,140,57.2,3980420827,1,,3980420825,213,6.2,3980420821,141,14.3,3980420823,212,22.3,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842735,6,1,1,0,35,7zibyotq1x1hq6pmgibhr0e6s,0,39.1,74,2023-01-15T17:30:52.051Z,2023-01-16T10:25:55Z,3981016413,178,,3980420969,3,,3980420979,213,0.1,3980420977,212,18.3,3980420971,56,Center,3980420973,140,56.4,3980420975,141,77.5,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842747,12,1,1,0,37,ecj1gmc7pqcjo4sc9hvghj5u3,0,40.4,30.9,2023-01-15T17:30:53.881Z,2023-01-16T10:25:54Z,3980421019,140,55.5,3980421025,213,0.1,3980421021,141,32.1,3980421023,212,15.9,3981016455,178,,3980421015,3,,3980421017,56,Center,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842777,7,1,1,0,40,7zibyotq1x1hq6pmgibhr0e6s,1,44.5,67.6,2023-01-15T17:30:56.492Z,2023-01-16T10:25:54Z,3981016505,388,,3980421205,3,,3980421207,56,Center,3980421209,140,60.0,3980421215,213,5.6,3980421211,141,47.8,3980421213,212,21.1,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842781,8,49,1,0,41,7zibyotq1x1hq6pmgibhr0e6s,1,52.5,49.1,2023-01-15T17:30:57.752Z,2023-01-16T10:25:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842789,9,1,1,0,41,7zibyotq1x1hq6pmgibhr0e6s,0,52.4,49,2023-01-15T17:30:57.802Z,2023-01-16T10:25:53Z,3980421255,56,Back,3981016601,388,,3980421257,140,44.1,3980421261,212,13.1,3980421263,213,2.3,3980421259,141,63.3,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842801,13,8,1,0,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,53.4,46.9,2023-01-15T17:30:59.411Z,2023-01-16T10:25:53Z,3980421313,56,Center,3980881695,384,,3981016791,388,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842821,14,49,1,0,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,59.1,56.8,2023-01-15T17:31:00.052Z,2023-01-16T10:25:52Z,,,,,,,,,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842829,15,1,1,0,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,59.5,56.5,2023-01-15T17:31:00.172Z,2023-01-16T10:25:52Z,3981016861,178,,3980421461,213,2.0,3980421457,141,73.0,3980881717,3,,3980421451,56,Center,3980421455,140,54.7,3980421459,212,12.3,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842845,16,1,1,0,45,ecj1gmc7pqcjo4sc9hvghj5u3,1,55.8,65.6,2023-01-15T17:31:02.380Z,2023-01-16T10:25:51Z,3980421547,140,61.8,3981016883,178,,3980421551,212,14.7,3980421545,56,Left,3980421553,213,1.1,3980421549,141,85.1,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842857,17,1,1,0,49,ecj1gmc7pqcjo4sc9hvghj5u3,1,67.1,97.2,2023-01-15T17:31:06.042Z,2023-01-16T10:25:50Z,3980421627,56,Left,3980421629,140,56.6,3980421635,213,3.7,3980421633,212,13.0,3981016909,178,,3980421631,141,87.2,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842875,18,1,1,0,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,61,93.1,2023-01-15T17:31:07.632Z,2023-01-16T10:25:49Z,3980421727,141,82.7,3980421723,56,Left,3980421725,140,67.2,3981016941,178,,3980421731,213,5.5,3980421729,212,9.6,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497958595,788,67,1,0,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,70.1,88.6,2023-01-15T17:31:08.410Z,2023-01-16T10:25:49Z,3981029287,233,937,,,,,,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497958593,937,67,1,0,52,7zibyotq1x1hq6pmgibhr0e6s,0,29.9,11.4,2023-01-15T17:31:08.411Z,2023-01-16T10:25:48Z,3981029295,233,788,,,,,,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842885,19,1,1,0,52,ecj1gmc7pqcjo4sc9hvghj5u3,1,69,88.5,2023-01-15T17:31:08.420Z,2023-01-16T10:25:48Z,3980421769,56,Left,3980421771,140,66.3,3981016997,178,,3980421789,156,,3980421779,212,3.0,3980421783,213,2.8,3980421773,141,90.0,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842911,20,4,1,0,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,68.9,95.6,2023-01-15T17:31:09.661Z,2023-01-16T10:25:47Z,3980421995,13,,3980421997,56,Left,3980422003,286,,3980422001,265,,3980421999,152,,3980422055,233,10,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497842913,10,4,1,0,53,7zibyotq1x1hq6pmgibhr0e6s,0,31.1,4.4,2023-01-15T17:31:09.662Z,2023-01-16T10:25:47Z,3980422007,13,,3980422011,152,,3980422013,265,,3981017031,178,,3980422015,285,,3980422065,233,20,3980422009,56,Back,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843053,21,1,1,1,21,ecj1gmc7pqcjo4sc9hvghj5u3,0,68.5,95.5,2023-01-15T17:31:37.572Z,2023-01-16T10:25:46Z,3980422947,140,89.7,3980422945,56,Center,3980422951,212,36.3,3980422941,155,,3980422955,1,,3981017043,178,,3980422939,5,,3980881837,224,,6xam5bquregefbepxd9rwfdh,T. Teuma,3980422937,2,3980881839,72,3980422953,213,5.4,3980422943,152,3980422949,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497958681,939,67,1,1,22,7zibyotq1x1hq6pmgibhr0e6s,1,7.6,47.3,2023-01-15T17:31:39.170Z,2023-01-16T10:25:46Z,3981029589,233,790,,,,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497958677,790,67,1,1,22,ecj1gmc7pqcjo4sc9hvghj5u3,0,92.4,52.7,2023-01-15T17:31:39.171Z,2023-01-16T10:25:45Z,3981029597,233,939,,,,,,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843077,11,12,1,1,22,7zibyotq1x1hq6pmgibhr0e6s,1,7.8,46.8,2023-01-15T17:31:39.181Z,2023-01-16T10:25:45Z,3980423089,213,0.6,3980423085,141,60.6,3980423083,140,19.7,3980423081,56,Back,3981017091,178,,3980423087,212,15.6,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843069,22,61,1,1,25,ecj1gmc7pqcjo4sc9hvghj5u3,0,85.8,39.8,2023-01-15T17:31:41.681Z,2023-01-16T10:25:44Z,3981017157,178,,3980423039,56,Center,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843081,12,49,1,1,26,7zibyotq1x1hq6pmgibhr0e6s,1,7.2,53.1,2023-01-15T17:31:43.151Z,2023-01-16T10:25:44Z,,,,,,,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843111,13,1,1,1,26,7zibyotq1x1hq6pmgibhr0e6s,0,7.5,53.3,2023-01-15T17:31:43.232Z,2023-01-16T10:25:44Z,3980423279,140,58.1,3980423277,56,Center,3980423287,1,,3980423275,157,,3980423285,213,0.1,3980423281,141,64.6,3980423283,212,53.7,3981017193,178,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843109,23,49,1,1,31,ecj1gmc7pqcjo4sc9hvghj5u3,1,45.6,32.2,2023-01-15T17:31:48.271Z,2023-01-16T10:25:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843145,24,1,1,1,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,43,33.9,2023-01-15T17:31:48.940Z,2023-01-16T10:25:42Z,3980423459,212,23.4,3980423453,56,Back,3980423455,140,20.7,3981017225,178,,3980423457,141,33.6,3980423461,213,3.2,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843157,25,1,1,1,38,ecj1gmc7pqcjo4sc9hvghj5u3,0,22.9,47,2023-01-15T17:31:54.492Z,2023-01-16T10:25:40Z,3980423553,141,0.0,3980423551,140,64.6,3980423605,1,,3980423555,212,55.0,3980423557,213,5.6,3980423547,155,,3980423549,56,Right,3981017247,178,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843241,14,5,1,1,42,7zibyotq1x1hq6pmgibhr0e6s,1,32.7,102,2023-01-15T17:31:59.353Z,2023-01-16T06:02:09Z,3980424021,347,,3980424053,233,26,3980424019,56,Back,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843167,26,5,1,1,42,ecj1gmc7pqcjo4sc9hvghj5u3,0,67.3,-2,2023-01-15T17:31:59.353Z,2023-01-16T06:02:10Z,3980423609,56,Right,3980424073,233,14,3980423611,347,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843281,15,1,1,1,58,7zibyotq1x1hq6pmgibhr0e6s,0,38.1,100,2023-01-15T17:32:15.150Z,2023-01-16T10:25:39Z,3980424263,213,6.2,3980424261,212,42.9,3980424265,1,,3980424257,140,78.8,3980424255,56,Left,3980424253,107,,3980424259,141,97.1,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843287,27,49,1,2,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,21.8,0.2,2023-01-15T17:32:20.473Z,2023-01-16T10:25:39Z,,,,,,,,,,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843297,28,1,1,2,4,ecj1gmc7pqcjo4sc9hvghj5u3,1,20.8,2.3,2023-01-15T17:32:20.813Z,2023-01-16T10:25:38Z,3980424349,141,27.3,3981017387,178,,3980424353,213,2.2,3980424345,56,Back,3980424351,212,21.0,3980424347,140,9.0,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843325,29,1,1,2,7,ecj1gmc7pqcjo4sc9hvghj5u3,0,8.7,27.1,2023-01-15T17:32:23.500Z,2023-01-16T10:25:37Z,3980424481,140,40.2,3980424483,141,0.0,3980424485,212,38.5,3981017419,178,,3980424487,213,5.7,3980424489,1,,3980424479,56,Back,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843389,16,5,1,2,10,7zibyotq1x1hq6pmgibhr0e6s,1,60,102,2023-01-15T17:32:26.513Z,2023-01-16T06:02:42Z,3980424895,56,Left,3980424901,233,30,3980424897,347,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843329,30,5,1,2,10,ecj1gmc7pqcjo4sc9hvghj5u3,0,40,-2,2023-01-15T17:32:26.513Z,2023-01-16T06:02:43Z,3980424909,233,16,3980424509,347,,3980424507,56,Back,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843417,17,1,1,2,20,7zibyotq1x1hq6pmgibhr0e6s,1,66.3,100,2023-01-15T17:32:36.882Z,2023-01-16T10:25:37Z,3980425059,141,73.2,3980425055,56,Center,3980425053,107,,3980425057,140,85.9,3980425063,213,5.5,3980425061,212,28.4,3980425065,1,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843493,18,1,1,2,22,7zibyotq1x1hq6pmgibhr0e6s,1,85.3,80,2023-01-15T17:32:39.292Z,2023-01-16T12:26:08Z,3980425439,212,5.6,3981017667,178,,3980425441,213,4.6,3980425433,56,Center,3980425435,140,84.5,3980425437,141,71.8,3981017669,21,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843465,31,4,1,2,24,ecj1gmc7pqcjo4sc9hvghj5u3,1,11.7,23.9,2023-01-15T17:32:41.339Z,2023-01-16T10:25:36Z,3980425487,233,19,3980425299,56,Back,3980425301,241,,3980425303,285,,3980425297,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843497,19,4,1,2,24,7zibyotq1x1hq6pmgibhr0e6s,0,88.3,76.1,2023-01-15T17:32:41.340Z,2023-01-16T10:25:35Z,3980425491,233,31,3980425469,286,,3981017709,178,,3980425467,241,,3980425465,56,Center,3980425463,132,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497843531,20,17,1,2,31,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-15T17:32:48.132Z,2023-01-16T06:03:15Z,3980425621,31,,3980425623,132,243,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
