id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2492950187,9,1,1,0,47,9njsy633rh1tyri7l2jaju5o,1,47.5,0,2022-12-23T17:30:55.022Z,2022-12-24T08:00:37Z,3954570325,141,6.1,3954994967,1,,3954570315,56,Right,3954570327,212,21.3,3954570329,213,0.3,3954570311,107,,3954570319,140,67.1,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950191,10,3,1,0,50,9njsy633rh1tyri7l2jaju5o,0,75.7,2.1,2022-12-23T17:30:57.822Z,2022-12-24T07:40:42Z,3954570333,56,Right,3954570335,286,,3954883701,178,,3954763335,465,,3954570393,233,11,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950203,11,7,1,0,52,jb4xejoxjfk5a0a50bo8hvst,1,24.3,97.9,2022-12-23T17:30:59.352Z,2022-12-24T08:37:01Z,3954570389,233,10,3954570385,56,Back,3954763487,384,,3954883743,178,,3954570387,285,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493033025,1529,1,1,0,53,jb4xejoxjfk5a0a50bo8hvst,1,21.6,91.5,2022-12-23T17:31:01.026Z,2022-12-24T10:41:17Z,3954997577,141,90.5,3954997581,213,6.3,3954997575,140,42.2,3954997585,178,,3954997579,212,21.6,3954997573,56,Back,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950205,12,49,1,0,54,jb4xejoxjfk5a0a50bo8hvst,1,23.3,98,2022-12-23T17:31:01.535Z,2022-12-24T08:00:36Z,,,,,,,,,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950207,13,1,1,0,55,jb4xejoxjfk5a0a50bo8hvst,0,24.4,98.6,2022-12-23T17:31:02.295Z,2022-12-24T08:00:35Z,3954570405,213,5.7,3954570399,140,31.9,3954570413,286,,3954570401,141,90.5,3954570403,212,9.6,3954570409,233,11,3954883815,178,,3954570407,236,,187qa5icsve3oak3t90r6rhsl,M. Poaty,3954570397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950199,11,74,1,0,55,9njsy633rh1tyri7l2jaju5o,1,73.8,5.2,2022-12-23T17:31:02.376Z,2022-12-24T08:00:35Z,3954570417,233,13,3954570379,285,,3954570377,56,Right,3954883823,178,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950201,12,5,1,0,56,9njsy633rh1tyri7l2jaju5o,0,68,-1.8,2022-12-23T17:31:04.026Z,2022-12-24T00:03:24Z,3954570451,233,14,3954570381,56,Right,3954570383,347,,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950213,14,5,1,0,56,jb4xejoxjfk5a0a50bo8hvst,1,32,101.8,2022-12-23T17:31:04.026Z,2022-12-24T00:03:23Z,3954570445,347,,3954570443,56,Back,3954570447,233,12,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950233,15,1,1,1,6,jb4xejoxjfk5a0a50bo8hvst,0,35.9,100,2022-12-23T17:31:13.463Z,2022-12-24T08:48:42Z,3954570561,213,4.8,3954570559,212,6.9,3954570553,56,Back,3954570551,107,,3954570555,140,36.8,3954570557,141,91.5,3954570565,189,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493033215,1481,1,1,1,7,9njsy633rh1tyri7l2jaju5o,0,48.3,7.1,2022-12-23T17:31:14.867Z,2022-12-24T10:42:17Z,3954998099,141,5.2,3954998133,178,,3954998095,56,Right,3954998103,213,6.2,3954998101,212,13.6,3954998097,140,61.2,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950241,16,1,1,1,11,jb4xejoxjfk5a0a50bo8hvst,0,28,97,2022-12-23T17:31:18.943Z,2022-12-24T08:00:33Z,3954570605,213,0.2,3954570599,140,40.8,3954570597,56,Back,3954570601,141,100.0,3954570603,212,13.8,3954884455,178,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950253,13,5,1,1,17,9njsy633rh1tyri7l2jaju5o,1,60.2,-1.4,2022-12-23T17:31:25.085Z,2022-12-24T00:04:38Z,3954570655,347,,3954570653,56,Right,3954570657,233,17,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950243,17,5,1,1,17,jb4xejoxjfk5a0a50bo8hvst,0,39.8,101.4,2022-12-23T17:31:25.085Z,2022-12-24T00:04:37Z,3954570609,347,,3954570661,233,13,3954570607,56,Back,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950257,14,1,1,1,23,9njsy633rh1tyri7l2jaju5o,0,64.4,0,2022-12-23T17:31:30.232Z,2022-12-24T08:00:33Z,3954570685,212,11.7,3954570683,141,8.6,3954570677,107,,3954570687,213,0.7,3954570679,56,Right,3954570681,140,73.2,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950269,18,1,1,1,24,jb4xejoxjfk5a0a50bo8hvst,0,21.2,85.7,2022-12-23T17:31:31.892Z,2022-12-24T08:00:32Z,3954570739,212,15.2,3954570733,56,Back,3954570731,3,,3954884539,388,,3954570741,213,5.8,3954570735,140,34.0,3954570737,141,75.4,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950263,15,44,1,1,26,9njsy633rh1tyri7l2jaju5o,1,69.9,27.4,2022-12-23T17:31:33.321Z,2022-12-24T08:00:32Z,3954570713,56,Center,3954570715,286,,3954570749,233,19,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950271,19,44,1,1,26,jb4xejoxjfk5a0a50bo8hvst,0,30.1,72.6,2022-12-23T17:31:33.322Z,2022-12-24T08:00:31Z,3954570745,56,Back,3954570747,285,,3954570753,233,15,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950265,16,1,1,1,26,9njsy633rh1tyri7l2jaju5o,0,69.7,28.4,2022-12-23T17:31:33.472Z,2022-12-24T08:00:31Z,3954570723,140,70.8,3954570729,213,5.2,3954570719,3,,3954570721,56,Center,3954570725,141,25.2,3954884569,388,,3954570727,212,2.5,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950275,20,61,1,1,26,jb4xejoxjfk5a0a50bo8hvst,1,30,72.2,2022-12-23T17:31:33.507Z,2022-12-24T08:00:30Z,3954570769,56,Back,3954884593,15,,3954884595,388,,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950277,17,1,1,1,28,9njsy633rh1tyri7l2jaju5o,1,74,26.5,2022-12-23T17:31:35.233Z,2022-12-24T08:00:29Z,3954570773,140,58.1,3954570779,213,3.2,3954570771,56,Center,3954884601,178,,3954570775,141,24.0,3954570777,212,16.8,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950289,18,1,1,1,29,9njsy633rh1tyri7l2jaju5o,1,65.8,26.7,2022-12-23T17:31:36.342Z,2022-12-24T08:00:29Z,3954765825,155,,3954570867,56,Back,3954570875,213,2.1,3954570877,1,,3954570865,196,,3954570873,212,48.4,3954884641,178,,3954570871,141,89.0,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,3954570869,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950295,19,1,1,1,36,9njsy633rh1tyri7l2jaju5o,1,52.8,97.5,2022-12-23T17:31:43.395Z,2022-12-24T08:00:28Z,3954570905,213,5.2,3954884691,178,,3954570899,140,72.5,3954570907,1,,3954570897,56,Center,3954570903,212,44.2,3954570895,155,,3954570901,141,40.1,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950297,20,61,1,1,38,9njsy633rh1tyri7l2jaju5o,1,73.9,45.8,2022-12-23T17:31:45.721Z,2022-12-24T08:00:28Z,3954884739,178,,3954570911,56,Center,3954884759,21,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950301,21,1,1,1,39,9njsy633rh1tyri7l2jaju5o,1,71.7,54.3,2022-12-23T17:31:46.555Z,2022-12-24T08:00:27Z,3954570929,140,73.2,3954570935,213,4.9,3954884785,178,,3954570931,141,43.0,3954570927,56,Center,3954570933,212,7.8,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950305,22,61,1,1,39,9njsy633rh1tyri7l2jaju5o,1,73.4,47.7,2022-12-23T17:31:46.737Z,2022-12-24T08:00:27Z,3954884793,178,,3954570953,56,Center,,,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950335,22,61,1,1,39,jb4xejoxjfk5a0a50bo8hvst,1,23.8,49.7,2022-12-23T17:31:47.049Z,2022-12-24T08:00:26Z,3954571091,56,Back,3954884839,178,,,,,,,,,,,,,,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950309,23,13,1,1,42,9njsy633rh1tyri7l2jaju5o,1,77.2,64.7,2022-12-23T17:31:49.911Z,2022-12-24T08:00:25Z,3954570973,18,,3954570971,22,,3954570975,56,Center,3954884853,178,,3954571187,215,,3954571093,20,,3954571189,458,,3954571193,231,50,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,3954571183,102,41.8,3954571181,81,3954571191,230,98.4,3954571185,103,83.3,,,,,,,,,,,,,,,,,,,,,,,,,
2492950313,21,5,1,1,46,jb4xejoxjfk5a0a50bo8hvst,1,-1.5,57.4,2022-12-23T17:31:53.315Z,2022-12-24T00:06:18Z,3954570983,56,Back,3954570985,346,,3954570991,233,24,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950315,24,5,1,1,46,9njsy633rh1tyri7l2jaju5o,0,101.5,42.6,2022-12-23T17:31:53.315Z,2022-12-24T00:06:18Z,3954570995,233,21,3954570989,346,,3954570987,56,Center,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950347,23,1,1,1,56,jb4xejoxjfk5a0a50bo8hvst,1,5.4,48.2,2022-12-23T17:32:03.146Z,2022-12-24T08:00:25Z,3954571169,141,12.0,3954571171,212,30.9,3954571173,213,5.4,3954571339,237,,3954571179,189,,3954571165,56,Back,3954571337,124,,3954571167,140,23.2,3j1vhujla834m422svmrdh3pw,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950355,24,1,1,2,1,jb4xejoxjfk5a0a50bo8hvst,1,28,11.4,2022-12-23T17:32:08.963Z,2022-12-24T08:00:24Z,3954571239,141,20.6,3954571243,213,0.4,3954884901,178,,3954571237,140,41.7,3954571235,56,Back,3954571241,212,15.7,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950359,25,1,1,2,2,jb4xejoxjfk5a0a50bo8hvst,1,37.6,5.6,2022-12-23T17:32:09.767Z,2022-12-24T08:00:24Z,3954885009,178,,3954571261,56,Back,3954571269,213,2.6,3954571263,140,34.5,3954571267,212,3.7,3954571265,141,8.2,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492950361,26,1,1,2,5,jb4xejoxjfk5a0a50bo8hvst,1,32.1,9.4,2022-12-23T17:32:12.671Z,2022-12-24T08:00:23Z,3954571287,212,16.8,3954571285,141,34.0,3954885087,178,,3954571281,56,Back,3954571283,140,33.8,3954571289,213,1.5,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492986807,841,1,1,2,8,jb4xejoxjfk5a0a50bo8hvst,1,34.4,24,2022-12-23T17:32:15.172Z,2022-12-24T08:00:22Z,3954768467,140,38.8,3954768465,56,Back,3954885103,178,,3954768473,213,5.1,3954768469,141,6.1,3954768471,212,13.0,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492986931,842,1,1,2,9,jb4xejoxjfk5a0a50bo8hvst,1,40.4,2.2,2022-12-23T17:32:17.015Z,2022-12-24T08:00:21Z,3954769123,56,Back,3954769129,212,12.1,3954769125,140,45.4,3954769131,213,1.1,3954769127,141,18.2,3954885129,178,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
