id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2472957875,15,1,1,0,46,b7jmo07lqav0wfe2mtlzyspak,1,27,28.3,2022-10-16T14:01:40.500Z,2022-10-17T11:01:39Z,3851549001,178,,3849184835,212,29.5,3849184831,140,30.3,3849184837,213,1.5,3849184833,141,71.4,3849184829,56,Back,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473399981,840,43,1,0,49,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-16T14:01:43.680Z,2022-10-17T07:19:49Z,3851779177,144,82,3851576787,178,0,,,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472957907,16,1,1,0,51,b7jmo07lqav0wfe2mtlzyspak,1,43.6,78.9,2022-10-16T14:01:46.142Z,2022-10-17T11:01:37Z,3849185005,140,43.7,3851549075,178,,3849185007,141,92.7,3849185003,56,Back,3849185009,212,9.4,3849185011,213,1.6,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400001,841,43,1,0,51,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-16T14:01:46.241Z,2022-10-17T07:19:50Z,3851576871,178,0,3851779189,144,82,,,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472957927,17,1,1,0,53,b7jmo07lqav0wfe2mtlzyspak,0,47,94,2022-10-16T14:01:47.877Z,2022-10-17T11:01:36Z,3849185129,56,Left,3849185139,212,17.2,3849185143,213,0.3,3849185131,140,62.7,3849185135,141,100.0,3851549129,178,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400023,842,43,1,0,55,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-16T14:01:49.769Z,2022-10-17T07:19:50Z,3851576961,178,0,3851779207,144,82,,,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400037,843,43,1,0,56,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-16T14:01:50.351Z,2022-10-17T07:19:51Z,3851577019,178,0,3851779219,144,82,,,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958039,10,5,1,0,57,8y3iucyxguipljcmf87a11bk9,1,37.2,-1.6,2022-10-16T14:01:51.633Z,2022-10-17T08:09:13Z,3849185755,347,,3849185753,56,Back,3849185805,233,18,,,,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472957933,18,5,1,0,57,b7jmo07lqav0wfe2mtlzyspak,0,62.8,101.6,2022-10-16T14:01:51.633Z,2022-10-17T08:09:13Z,3849185179,56,Left,3849185181,347,,3849185837,233,10,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400055,844,43,1,0,59,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-16T14:01:54.043Z,2022-10-17T07:19:51Z,3851779229,144,82,3851577087,178,0,,,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400065,845,43,1,1,0,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-16T14:01:55.050Z,2022-10-17T07:19:52Z,3851779265,144,82,3851577117,178,0,,,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400077,846,43,1,1,1,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-16T14:01:56.153Z,2022-10-17T07:19:52Z,3851577187,178,0,3851779283,144,82,,,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400091,847,43,1,1,4,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-16T14:01:58.513Z,2022-10-17T07:19:53Z,3851779311,144,82,3851577257,178,0,,,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958089,11,1,1,1,5,8y3iucyxguipljcmf87a11bk9,1,40.2,0,2022-10-16T14:02:00.053Z,2022-10-17T11:01:36Z,3849186019,107,,3849186027,212,8.0,3849186023,140,46.6,3849186021,56,Back,3849186025,141,4.3,3849186029,213,0.6,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958101,12,1,1,1,7,8y3iucyxguipljcmf87a11bk9,0,47.2,7.7,2022-10-16T14:02:01.320Z,2022-10-17T11:01:36Z,3849186069,212,27.6,3851549383,178,,3849186073,1,,3849186063,56,Right,3849186067,141,10.6,3849186061,157,,3849186071,213,0.1,3849186065,140,73.4,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958129,19,1,1,1,9,b7jmo07lqav0wfe2mtlzyspak,0,32.2,87.4,2022-10-16T14:02:03.554Z,2022-10-17T11:01:35Z,3849186209,212,13.7,3849186211,213,0.8,3849186207,141,100.0,3849186203,56,Back,3849186201,3,,3849186205,140,41.2,3851549513,178,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958185,13,5,1,1,11,8y3iucyxguipljcmf87a11bk9,1,58.6,-1.8,2022-10-16T14:02:05.550Z,2022-10-17T08:09:39Z,3849186469,347,,3849186467,56,Right,3849186493,233,20,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958133,20,5,1,1,11,b7jmo07lqav0wfe2mtlzyspak,0,41.4,101.8,2022-10-16T14:02:05.550Z,2022-10-17T08:09:39Z,3849186225,56,Back,3849186227,347,,3849186519,233,13,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958207,14,1,1,1,14,8y3iucyxguipljcmf87a11bk9,1,56.3,0,2022-10-16T14:02:08.765Z,2022-10-17T11:01:35Z,3849186629,212,18.4,3849186631,213,2.9,3849186623,56,Back,3849186627,141,5.5,3849186621,107,,3849186625,140,39.4,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958263,15,1,1,1,17,8y3iucyxguipljcmf87a11bk9,1,35,9.7,2022-10-16T14:02:12.027Z,2022-10-17T11:01:34Z,3851549757,178,,3849186937,141,58.1,3849186933,56,Back,3849186935,140,32.4,3849186941,213,1.7,3849186945,1,,3849186939,212,33.0,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958299,16,1,1,1,22,8y3iucyxguipljcmf87a11bk9,1,32.8,68.5,2022-10-16T14:02:16.606Z,2022-10-17T11:01:33Z,3851549859,178,,3849187153,140,37.7,3849187157,212,9.9,3849187155,141,80.9,3849187159,213,1.0,3849187151,56,Back,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958327,17,1,1,1,25,8y3iucyxguipljcmf87a11bk9,1,36.9,86.6,2022-10-16T14:02:19.537Z,2022-10-17T11:01:32Z,3849187329,141,67.2,3849187331,212,13.6,3849187327,140,33.9,3849187333,213,4.5,3849187325,56,Back,3851549969,178,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472958373,18,1,1,1,26,8y3iucyxguipljcmf87a11bk9,1,30.4,74.7,2022-10-16T14:02:21.248Z,2022-10-17T11:01:32Z,3849187539,213,4.7,3851550039,178,,3849187535,141,43.1,3849187531,56,Back,3849187533,140,29.4,3849187537,212,21.5,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400137,886,43,1,1,27,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-10-16T14:02:21.900Z,2022-10-17T07:19:54Z,3851577483,178,0,3851779329,144,82,,,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473400151,887,43,1,1,31,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-10-16T14:02:25.491Z,2022-10-17T07:19:54Z,3851577535,178,0,3851779331,144,82,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
