id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2501957363,230,1,1,22,53,6vyr13j6kbwdtxjwm1m4m8nu2,1,57,31.2,2023-01-29T12:54:00.522Z,2023-01-30T10:31:27Z,4001959211,140,82.2,4001959215,212,26.6,4001959213,141,27.1,4004055767,178,,4001959217,213,6.2,4001959209,56,Center,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957427,231,1,1,22,56,6vyr13j6kbwdtxjwm1m4m8nu2,1,83.8,27.8,2023-01-29T12:54:03.959Z,2023-01-30T10:31:26Z,4001959469,213,5.1,4004056163,178,,4001959467,212,9.6,4001959465,141,14.7,4001959461,56,Right,4001959463,140,87.2,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957461,232,1,1,23,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,82.5,16.9,2023-01-29T12:54:08.584Z,2023-01-30T10:31:24Z,4001959629,140,72.0,4001959627,56,Center,4004056199,178,,4001959631,141,29.2,4001959635,213,2.5,4001959633,212,13.8,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957487,233,1,1,23,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,75.2,50.7,2023-01-29T12:54:12.729Z,2023-01-30T10:31:22Z,4004056219,178,,4001959721,213,1.4,4001959715,140,78.8,4001959719,212,23.0,4001959713,56,Left,4001959717,141,84.1,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957513,234,1,1,23,7,6vyr13j6kbwdtxjwm1m4m8nu2,1,80.1,82,2023-01-29T12:54:15.144Z,2023-01-30T10:31:22Z,4001959827,140,95.0,4004056259,178,,4001959829,141,75.6,4001959825,56,Center,4001959833,213,6.0,4001959831,212,16.2,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957525,235,1,1,23,9,6vyr13j6kbwdtxjwm1m4m8nu2,0,97.4,75.6,2023-01-29T12:54:17.418Z,2023-01-30T10:31:21Z,4001959877,141,53.7,4001959881,213,4.4,4001959879,212,15.8,4001959873,56,Center,4001959875,140,92.3,4004056301,178,,4001959869,155,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957535,184,12,1,23,10,7zibyotq1x1hq6pmgibhr0e6s,1,3.1,42.9,2023-01-29T12:54:18.116Z,2023-01-30T10:31:21Z,4001959913,141,30.7,4001959911,140,20.7,4001959915,212,20.3,4004056361,178,,4001959917,213,5.9,4001959919,15,,4001959909,56,Back,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957545,185,49,1,23,11,7zibyotq1x1hq6pmgibhr0e6s,1,17.7,31,2023-01-29T12:54:19.473Z,2023-01-30T10:31:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502298939,822,3,1,23,12,7zibyotq1x1hq6pmgibhr0e6s,0,17,29.7,2023-01-29T12:54:20.248Z,2023-01-30T10:31:20Z,4003758249,56,Back,4004056421,178,,4003758255,467,8q8qxzmb9j1vntg5llyqa35uy,4003758251,285,,4003758253,464,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957569,186,4,1,23,13,7zibyotq1x1hq6pmgibhr0e6s,1,17,28.2,2023-01-29T12:54:20.662Z,2023-01-30T10:31:20Z,4001960069,56,Back,4001960067,13,,4001960075,285,,4001960071,152,,4001960073,265,,4001960081,233,236,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957565,236,4,1,23,13,6vyr13j6kbwdtxjwm1m4m8nu2,0,83,71.8,2023-01-29T12:54:20.663Z,2023-01-30T10:31:19Z,4001960059,265,,4001960057,152,,4001960089,233,186,4004056463,178,,4001960055,56,Center,4001960061,286,,4001960053,13,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957929,187,1,1,23,46,7zibyotq1x1hq6pmgibhr0e6s,1,4.6,49.5,2023-01-29T12:54:53.491Z,2023-01-30T10:31:19Z,4004056545,178,,4001961641,152,,4001961645,56,Back,4001961657,212,11.1,4001961685,189,,4001961653,141,45.7,4001961649,140,14.9,4001961639,5,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,4001961661,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957969,188,1,1,23,50,7zibyotq1x1hq6pmgibhr0e6s,1,20.5,40.7,2023-01-29T12:54:57.613Z,2023-01-30T10:31:18Z,4001961813,155,,4001961815,56,Back,4004056789,178,,4001961817,140,27.1,4001961819,141,9.1,4001961823,213,5.0,4001961821,212,22.6,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501957999,189,1,1,23,55,7zibyotq1x1hq6pmgibhr0e6s,1,37.3,6.7,2023-01-29T12:55:02.973Z,2023-01-30T10:31:17Z,4001961961,56,Back,4001961965,141,11.7,4004056827,178,,4001961963,140,19.9,4001961969,213,3.0,4001961967,212,18.6,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958029,190,1,1,23,58,7zibyotq1x1hq6pmgibhr0e6s,1,22.9,15.6,2023-01-29T12:55:05.777Z,2023-01-30T10:31:16Z,4001962079,140,2.7,4001962083,212,28.4,4001962081,141,43.3,4001962085,213,2.4,4001962077,56,Back,4004056849,178,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958085,191,1,1,24,2,7zibyotq1x1hq6pmgibhr0e6s,1,4.2,44.3,2023-01-29T12:55:09.497Z,2023-01-30T10:31:15Z,4001962309,140,14.4,4001962307,56,Back,4004056881,178,,4001962311,141,67.3,4001962315,213,1.0,4001962313,212,19.0,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958145,192,1,1,24,5,7zibyotq1x1hq6pmgibhr0e6s,0,15.5,82.5,2023-01-29T12:55:12.836Z,2023-01-30T10:31:14Z,4001962565,155,,4004056919,178,,4001962577,1,,4001962567,56,Center,4001962569,140,65.3,4001962573,212,57.4,4001962571,141,47.6,4001962575,213,5.9,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958141,237,49,1,24,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,36.5,45.8,2023-01-29T12:55:17.538Z,2023-01-30T10:31:14Z,,,,,,,,,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958207,238,1,1,24,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,33.3,46.9,2023-01-29T12:55:18.519Z,2023-01-30T10:31:13Z,4004056999,178,,4001962827,212,23.1,4001962819,56,Back,4001962831,213,3.0,4001962825,141,53.0,4001962821,140,11.7,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958231,239,1,1,24,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,10.8,49.3,2023-01-29T12:55:22.063Z,2023-01-30T10:31:13Z,4004057167,178,,4001962945,56,Back,4001962943,155,,4001962953,213,5.5,4001962951,212,36.4,4001962955,1,,4001962949,141,11.1,4001962947,140,35.1,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958269,240,1,1,24,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.1,8.1,2023-01-29T12:55:24.083Z,2023-01-30T10:31:12Z,4004057235,388,,4001963151,213,0.8,4001963149,212,15.1,4001963147,141,24.1,4001963141,3,,4001963145,140,44.1,4001963143,56,Back,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958271,241,61,1,24,19,6vyr13j6kbwdtxjwm1m4m8nu2,0,45.3,19.9,2023-01-29T12:55:26.615Z,2023-01-30T10:31:11Z,4001963155,56,Back,4004057895,178,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958287,193,1,1,24,19,7zibyotq1x1hq6pmgibhr0e6s,1,52.9,82.5,2023-01-29T12:55:27.295Z,2023-01-30T10:31:11Z,4001963243,56,Center,4004058011,178,,4001963245,140,62.4,4001963241,3,,4001963251,213,5.8,4001963247,141,74.4,4001963249,212,11.4,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958293,194,49,1,24,21,7zibyotq1x1hq6pmgibhr0e6s,1,58.9,80,2023-01-29T12:55:28.995Z,2023-01-30T10:31:10Z,,,,,,,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958305,195,1,1,24,21,7zibyotq1x1hq6pmgibhr0e6s,0,58.9,80,2023-01-29T12:55:29.025Z,2023-01-30T10:31:10Z,4001963335,56,Left,4001963343,213,0.4,4001963341,212,16.9,4001963339,141,89.1,4001963337,140,73.9,4004058111,178,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958307,242,49,1,24,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,27.6,8.4,2023-01-29T12:55:31.369Z,2023-01-30T10:31:09Z,,,,,,,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958371,243,4,1,24,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,20.7,5.1,2023-01-29T12:55:32.742Z,2023-01-30T10:31:09Z,4001963787,233,196,4001963573,285,,4001963571,152,,4001963567,294,,4001963569,56,Back,4001963565,13,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958413,196,4,1,24,25,7zibyotq1x1hq6pmgibhr0e6s,0,79.3,94.9,2023-01-29T12:55:32.743Z,2023-01-30T10:31:08Z,4001963795,233,243,4001963745,13,,4001963753,286,,4001963751,152,,4004058273,178,,4001963749,56,Left,4001963747,294,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958681,244,1,1,24,52,6vyr13j6kbwdtxjwm1m4m8nu2,0,18.3,7.3,2023-01-29T12:55:59.746Z,2023-01-30T10:31:08Z,4001964925,5,,4001964941,1,,4001964935,141,14.1,4001964931,56,Right,4001964933,140,70.2,4004058311,178,,4001964927,155,,4001964937,212,54.7,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,4001964929,152,,4001964939,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958723,197,1,1,24,55,7zibyotq1x1hq6pmgibhr0e6s,1,34.4,84.2,2023-01-29T12:56:03.262Z,2023-01-30T10:31:08Z,4001965111,140,58.6,4001965115,212,25.5,4001965113,141,86.8,4004058349,388,,4001965117,213,0.1,4001965109,56,Left,4001965107,3,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958725,198,49,1,24,57,7zibyotq1x1hq6pmgibhr0e6s,1,52.8,86.9,2023-01-29T12:56:05.424Z,2023-01-30T10:31:07Z,,,,,,,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958739,199,1,1,24,59,7zibyotq1x1hq6pmgibhr0e6s,1,55.1,86,2023-01-29T12:56:06.498Z,2023-01-30T10:31:06Z,4001965165,213,0.8,4001965157,56,Left,4001965161,141,93.8,4001965159,140,60.2,4001965163,212,7.5,4004061173,178,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958747,200,1,1,24,59,7zibyotq1x1hq6pmgibhr0e6s,0,56.6,91.8,2023-01-29T12:56:07.387Z,2023-01-30T10:31:05Z,4001965189,140,63.3,4001965193,212,9.6,4001965191,141,82.1,4001965187,56,Left,4001965195,213,5.5,4004061231,178,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502360873,1056,67,1,25,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.3,14.6,2023-01-29T12:56:08.274Z,2023-01-30T10:31:05Z,4004082081,233,997,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502360871,997,67,1,25,0,7zibyotq1x1hq6pmgibhr0e6s,0,61.7,85.4,2023-01-29T12:56:08.275Z,2023-01-30T10:31:05Z,4004082087,233,1056,,,,,,,,,,,,,,,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958759,245,1,1,25,1,6vyr13j6kbwdtxjwm1m4m8nu2,0,38.7,14.8,2023-01-29T12:56:08.655Z,2023-01-30T10:31:04Z,4001968363,141,17.4,4004061331,178,,4001968365,212,2.2,4001968361,140,39.9,4001968853,286,,4001965251,56,Back,4001968843,236,,4001968367,213,1.0,143brmwsfow8o0svtdq98tiw9,A. Diawara,4001968845,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958789,201,74,1,25,1,7zibyotq1x1hq6pmgibhr0e6s,1,61.6,85.3,2023-01-29T12:56:08.776Z,2023-01-30T10:31:04Z,4001968861,233,245,4004061381,178,,4001965371,285,,4001965369,56,Left,,,,,,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958799,202,61,1,25,2,7zibyotq1x1hq6pmgibhr0e6s,0,62.5,88.4,2023-01-29T12:56:09.956Z,2023-01-30T10:31:03Z,4004061627,178,,4001965401,56,Left,,,,,,,,,,,,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958829,246,4,1,25,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.7,6.6,2023-01-29T12:56:11.050Z,2023-01-30T10:31:03Z,4001965515,56,Back,4001965519,286,,4001965511,13,,4001965513,295,,4001965517,152,,4001965703,233,203,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958851,203,4,1,25,3,7zibyotq1x1hq6pmgibhr0e6s,0,65.3,93.4,2023-01-29T12:56:11.051Z,2023-01-30T10:31:03Z,4001965657,152,,4001965659,285,,4001965653,295,,4001965655,56,Left,4001965651,13,,4001965713,233,246,4004061695,178,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958935,247,1,1,25,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,27.1,1.5,2023-01-29T12:56:17.721Z,2023-01-30T10:31:02Z,4001966047,5,,4001966077,189,,4001966049,152,,4001966051,56,Back,4001966055,141,37.3,4001966053,140,10.7,4004061717,178,,4001966059,213,2.2,b3vvxolwxcukqk76hb4scvh79,A. Murillo,4001966057,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501958977,248,1,1,25,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,11.2,42.3,2023-01-29T12:56:22.196Z,2023-01-30T10:31:01Z,4001966231,212,19.0,4001966233,213,0.8,4001966229,141,61.8,4001966225,56,Back,4001966227,140,24.2,4004061877,178,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959027,249,1,1,25,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,21.9,67,2023-01-29T12:56:25.395Z,2023-01-30T10:31:01Z,4001966479,213,0.7,4001966477,212,28.1,4001966475,141,93.5,4001966471,56,Back,4001966473,140,42.4,4004061901,178,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959063,250,1,1,25,21,6vyr13j6kbwdtxjwm1m4m8nu2,0,46.9,98.8,2023-01-29T12:56:28.895Z,2023-01-30T10:31:00Z,4001966657,56,Center,4004061953,178,,4001966667,213,5.7,4001966661,140,70.3,4001966665,212,29.3,4001966663,141,75.3,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959073,204,49,1,25,23,7zibyotq1x1hq6pmgibhr0e6s,1,28.8,25.7,2023-01-29T12:56:30.994Z,2023-01-30T10:31:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959105,205,1,1,25,23,7zibyotq1x1hq6pmgibhr0e6s,1,28.7,25.4,2023-01-29T12:56:31.065Z,2023-01-30T10:31:00Z,4001966819,213,4.9,4001966817,212,16.3,4001966815,141,1.9,4001966811,56,Back,4004062067,178,,4001966813,140,31.8,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959115,206,61,1,25,25,7zibyotq1x1hq6pmgibhr0e6s,0,32.4,4.4,2023-01-29T12:56:33.107Z,2023-01-30T10:30:59Z,4001966843,56,Back,4004062131,178,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959119,207,5,1,25,26,7zibyotq1x1hq6pmgibhr0e6s,0,35,-2,2023-01-29T12:56:33.610Z,2023-01-30T05:33:38Z,4001966865,56,Back,4001966867,347,,4001967073,233,251,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959167,251,5,1,25,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,65,102,2023-01-29T12:56:33.610Z,2023-01-30T05:33:38Z,4001967033,56,Left,4001967063,233,207,4001967035,347,,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959183,252,1,1,25,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,67.1,100,2023-01-29T12:56:39.399Z,2023-01-30T10:30:59Z,4001967103,56,Left,4001967105,140,69.2,4001967101,107,,4001967111,213,4.9,4001967107,141,85.7,4001967109,212,11.3,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959187,253,1,1,25,34,6vyr13j6kbwdtxjwm1m4m8nu2,0,67.5,79.4,2023-01-29T12:56:41.867Z,2023-01-30T10:30:58Z,4004062291,178,,4001967129,140,65.1,4001967127,56,Center,4001967135,213,4.5,4001967131,141,63.0,4001967133,212,11.4,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959197,208,49,1,25,35,7zibyotq1x1hq6pmgibhr0e6s,1,30.2,32.9,2023-01-29T12:56:42.719Z,2023-01-30T10:30:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959243,209,1,1,25,37,7zibyotq1x1hq6pmgibhr0e6s,1,32.9,35.3,2023-01-29T12:56:44.847Z,2023-01-30T10:30:56Z,4001967387,212,15.3,4004062383,178,,4001967389,213,5.6,4001967383,140,44.0,4001967385,141,20.7,4001967381,56,Back,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959251,210,3,1,25,40,7zibyotq1x1hq6pmgibhr0e6s,0,49.2,24.2,2023-01-29T12:56:48.043Z,2023-01-30T10:30:55Z,4004062429,178,,4003764453,465,,4001967485,233,254,4001967393,56,Back,4001967395,286,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959265,254,7,1,25,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.8,75.8,2023-01-29T12:56:48.420Z,2023-01-30T10:30:55Z,4003764489,384,,4001967435,56,Center,4001967475,233,210,4004062501,178,,4001967437,285,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959273,255,49,1,25,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.5,73,2023-01-29T12:56:49.421Z,2023-01-30T10:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502361443,1144,67,1,25,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,49.6,69.4,2023-01-29T12:56:49.526Z,2023-01-30T10:30:54Z,4004085355,233,1035,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502361441,1035,67,1,25,42,7zibyotq1x1hq6pmgibhr0e6s,0,50.4,30.6,2023-01-29T12:56:49.527Z,2023-01-30T10:30:54Z,4004085359,233,1144,,,,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959321,256,1,1,25,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,59.6,81,2023-01-29T12:56:52.405Z,2023-01-30T10:30:52Z,4001967657,212,13.8,4001967659,213,0.8,4001967653,140,68.5,4001967655,141,95.9,4001967651,56,Left,4004062691,178,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959343,257,1,1,25,48,6vyr13j6kbwdtxjwm1m4m8nu2,1,76.7,92.3,2023-01-29T12:56:56.060Z,2023-01-30T10:30:51Z,4001967787,213,5.9,4004062745,178,,4001967781,140,90.3,4001967785,212,15.3,4001967779,56,Left,4001967783,141,84.2,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959355,258,1,1,25,50,6vyr13j6kbwdtxjwm1m4m8nu2,0,94.8,80,2023-01-29T12:56:58.398Z,2023-01-30T10:30:50Z,4001967809,2,,4001967819,212,5.2,4003764731,72,,4004062763,178,,4001967821,213,4.0,4001967943,233,211,4003764729,224,,4001967817,141,74.4,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,4001967941,236,,4001967815,140,91.4,4001967947,286,,4001967813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2501959379,211,12,1,25,50,7zibyotq1x1hq6pmgibhr0e6s,1,5.6,21.4,2023-01-29T12:56:58.452Z,2023-01-30T10:30:50Z,4001967949,233,258,4004062807,178,,4001967935,185,,4001967937,56,Back,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502300201,823,4,1,25,51,7zibyotq1x1hq6pmgibhr0e6s,1,2.4,22.6,2023-01-29T12:56:58.918Z,2023-01-30T10:30:49Z,4003854151,233,259,4003765799,10,,4003765803,241,,4003765801,56,Back,4003765805,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959375,259,4,1,25,51,6vyr13j6kbwdtxjwm1m4m8nu2,0,97.6,77.4,2023-01-29T12:56:58.919Z,2023-01-30T10:30:49Z,4003765411,286,,4003854165,233,823,4001967929,56,Center,4003765407,10,,4003765409,152,,4004062851,178,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501959395,212,43,1,25,54,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-29T12:57:02.141Z,2023-01-29T22:38:52Z,4001967995,56,Back,4001967997,346,0,4003765107,144,5,4001968013,233,260,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
