id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/15/value
2439093453,903,67,1,0,18,b7jmo07lqav0wfe2mtlzyspak,1,32.5,91.3,2022-07-24T14:00:24.970Z,2022-07-25T07:43:27Z,3669014869,233,749,,,,,,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439093451,749,67,1,0,18,7zibyotq1x1hq6pmgibhr0e6s,0,67.5,8.7,2022-07-24T14:00:24.971Z,2022-07-25T07:43:27Z,3669014877,233,903,,,,,,,,,,,,,,,,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863443,3,8,1,0,18,b7jmo07lqav0wfe2mtlzyspak,1,33.6,89.5,2022-07-24T14:00:24.992Z,2022-07-25T07:43:27Z,3667748357,56,Back,3668982795,178,,3668704533,385,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863451,4,5,1,0,19,b7jmo07lqav0wfe2mtlzyspak,0,35.8,101.8,2022-07-24T14:00:26.223Z,2022-07-25T00:38:43Z,3667748485,233,9,3667748403,56,Back,3667748405,347,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863467,9,5,1,0,19,7zibyotq1x1hq6pmgibhr0e6s,1,64.2,-1.8,2022-07-24T14:00:26.223Z,2022-07-25T00:38:43Z,3667748467,347,,3667748471,233,4,3667748465,56,Right,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863473,10,1,1,0,27,7zibyotq1x1hq6pmgibhr0e6s,0,61.7,0,2022-07-24T14:00:34.670Z,2022-07-25T07:43:26Z,3667748507,213,0.3,3667748501,140,78.6,3667748503,141,5.0,3667748499,56,Right,3667748497,107,,3667748505,212,18.4,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863479,5,1,1,0,30,b7jmo07lqav0wfe2mtlzyspak,1,21.1,92.4,2022-07-24T14:00:36.955Z,2022-07-25T07:43:26Z,3667748545,213,6.1,3667748543,212,9.7,3667748537,56,Back,3667748539,140,30.2,3667748541,141,90.0,3667748535,3,,3668983351,388,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863483,6,49,1,0,31,b7jmo07lqav0wfe2mtlzyspak,1,26.4,91.5,2022-07-24T14:00:37.867Z,2022-07-25T07:43:26Z,,,,,,,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863491,7,1,1,0,31,b7jmo07lqav0wfe2mtlzyspak,1,26.1,91.6,2022-07-24T14:00:37.912Z,2022-07-25T07:43:25Z,3667748605,56,Back,3667748613,213,0.8,3667748609,141,96.6,3668983541,388,,3667748607,140,29.0,3667748611,212,4.6,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863493,8,1,1,0,33,b7jmo07lqav0wfe2mtlzyspak,1,27.2,95.9,2022-07-24T14:00:39.889Z,2022-07-25T07:43:25Z,3667748623,212,20.0,3667748617,56,Back,3667748619,140,8.2,3667748625,213,3.2,3667748621,141,95.3,3668983713,178,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863497,9,1,1,0,35,b7jmo07lqav0wfe2mtlzyspak,1,13.4,94.1,2022-07-24T14:00:42.393Z,2022-07-25T07:43:24Z,3668983815,178,,3667748643,140,1.3,3667748645,141,77.0,3667748647,212,17.2,3667748649,213,3.9,3667748641,56,Back,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863501,10,1,1,0,37,b7jmo07lqav0wfe2mtlzyspak,0,1.8,73.9,2022-07-24T14:00:43.836Z,2022-07-25T07:43:24Z,3667748661,213,0.5,3668983913,178,,3667748657,141,91.1,3667748659,212,24.9,3667748655,140,22.7,3667748653,56,Back,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863499,11,49,1,0,38,7zibyotq1x1hq6pmgibhr0e6s,1,75.4,12.4,2022-07-24T14:00:45.179Z,2022-07-25T07:43:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863503,12,1,1,0,39,7zibyotq1x1hq6pmgibhr0e6s,0,76,9.7,2022-07-24T14:00:45.800Z,2022-07-25T07:43:22Z,3667748667,141,11.7,3667748671,213,1.8,3667748707,286,,3667748701,236,,3667748669,212,1.4,3668984087,178,,3667748663,56,Right,3667748665,140,75.7,5jywyphhwu9j4bphz0720kb9,P. Gerkens,3667748703,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863509,11,74,1,0,39,b7jmo07lqav0wfe2mtlzyspak,1,22.4,92.5,2022-07-24T14:00:45.919Z,2022-07-25T07:43:22Z,3668984205,178,,3667748687,56,Back,3667748689,285,,3667748709,233,12,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863515,14,61,1,0,39,7zibyotq1x1hq6pmgibhr0e6s,1,76,9.4,2022-07-24T14:00:45.956Z,2022-07-25T07:43:22Z,3667748721,56,Right,3668984285,178,,,,,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863511,12,5,1,0,41,b7jmo07lqav0wfe2mtlzyspak,1,19.8,101.6,2022-07-24T14:00:48.336Z,2022-07-25T00:39:53Z,3667748715,347,,3667748713,56,Back,3667748723,233,13,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863513,13,5,1,0,41,7zibyotq1x1hq6pmgibhr0e6s,0,80.2,-1.6,2022-07-24T14:00:48.336Z,2022-07-25T00:39:53Z,3667748719,347,,3667748727,233,12,3667748717,56,Right,,,,,,,,,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863517,13,1,1,0,52,b7jmo07lqav0wfe2mtlzyspak,1,19.4,100,2022-07-24T14:00:59.486Z,2022-07-25T07:43:21Z,3667748757,56,Back,3667748759,140,26.3,3667748761,141,90.6,3667748763,212,10.6,3667748755,107,,3667748765,213,5.5,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863521,14,1,1,0,53,b7jmo07lqav0wfe2mtlzyspak,0,20.8,89.3,2022-07-24T14:01:00.416Z,2022-07-25T07:43:21Z,3668984721,178,,3667748779,141,77.3,3667748777,140,59.5,3667748783,213,6.1,3667748785,1,,3667748773,155,,3667748781,212,41.4,3667748775,56,Center,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863525,15,1,1,0,56,7zibyotq1x1hq6pmgibhr0e6s,0,43.3,22.4,2022-07-24T14:01:03.022Z,2022-07-25T07:43:21Z,3667748807,141,5.3,3667748811,213,5.8,3668984919,178,,3667748809,212,23.9,3667748803,56,Right,3667748805,140,63.2,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863529,15,1,1,0,59,b7jmo07lqav0wfe2mtlzyspak,0,47,95.2,2022-07-24T14:01:06.511Z,2022-07-25T07:43:20Z,3667748835,141,95.9,3668985009,178,,3667748833,140,74.0,3667748831,56,Left,3667748839,213,0.0,3667748837,212,28.4,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439093627,751,67,1,1,2,7zibyotq1x1hq6pmgibhr0e6s,1,20.9,4.6,2022-07-24T14:01:09.659Z,2022-07-25T07:43:20Z,3669015957,233,907,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439093625,907,67,1,1,2,b7jmo07lqav0wfe2mtlzyspak,0,79.1,95.4,2022-07-24T14:01:09.660Z,2022-07-25T07:43:19Z,3669015965,233,751,,,,,,,,,,,,,,,,,,,,,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863531,16,8,1,1,2,7zibyotq1x1hq6pmgibhr0e6s,1,20.1,6.3,2022-07-24T14:01:09.676Z,2022-07-25T07:43:19Z,3668711221,385,,3668985341,178,,3667748851,56,Back,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863549,16,5,1,1,4,b7jmo07lqav0wfe2mtlzyspak,1,78.5,101.7,2022-07-24T14:01:10.978Z,2022-07-25T00:40:26Z,3667748951,233,17,3667748949,347,,3667748947,56,Left,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863535,17,5,1,1,4,7zibyotq1x1hq6pmgibhr0e6s,0,21.5,-1.7,2022-07-24T14:01:10.978Z,2022-07-25T00:40:27Z,3667748955,233,16,3667748865,56,Back,3667748867,347,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863553,17,1,1,1,19,b7jmo07lqav0wfe2mtlzyspak,1,82.2,100,2022-07-24T14:01:26.146Z,2022-07-25T07:43:19Z,3667748981,107,,3667748987,141,82.7,3667748989,212,13.7,3667748991,213,4.4,3667748985,140,77.6,3667748983,56,Left,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863557,18,61,1,1,21,b7jmo07lqav0wfe2mtlzyspak,0,83,80.1,2022-07-24T14:01:27.722Z,2022-07-25T07:43:18Z,3668986217,178,,3668986215,21,,3667749007,56,Left,,,,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863559,18,49,1,1,23,7zibyotq1x1hq6pmgibhr0e6s,1,24.5,15.8,2022-07-24T14:01:30.179Z,2022-07-25T07:43:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863561,19,1,1,1,23,7zibyotq1x1hq6pmgibhr0e6s,1,25.7,17,2022-07-24T14:01:30.498Z,2022-07-25T07:43:17Z,3667749009,56,Back,3667749011,140,35.8,3667749017,213,6.3,3668986565,178,,3667749015,212,10.6,3667749013,141,16.8,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863567,20,1,1,1,24,7zibyotq1x1hq6pmgibhr0e6s,1,33.1,17,2022-07-24T14:01:31.120Z,2022-07-25T07:43:16Z,3667749041,56,Back,3667749047,212,7.6,3667749049,213,4.7,3667749045,141,5.8,3668986773,178,,3667749043,140,33.0,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863573,21,1,1,1,25,7zibyotq1x1hq6pmgibhr0e6s,0,31.4,4.5,2022-07-24T14:01:32.455Z,2022-07-25T07:43:16Z,3667749073,212,27.5,3667749075,213,0.1,3667749065,155,,3667749069,140,57.5,3667749067,56,Right,3668987215,178,,3667749071,141,8.0,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863571,19,49,1,1,28,b7jmo07lqav0wfe2mtlzyspak,1,46.7,86.5,2022-07-24T14:01:35.092Z,2022-07-25T07:43:16Z,,,,,,,,,,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863575,20,1,1,1,28,b7jmo07lqav0wfe2mtlzyspak,0,46.7,86.7,2022-07-24T14:01:35.125Z,2022-07-25T07:43:15Z,3667749081,141,97.5,3667749083,212,14.6,3668987513,178,,3667749077,56,Left,3667749079,140,58.7,3667749085,213,0.5,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863577,22,49,1,1,29,7zibyotq1x1hq6pmgibhr0e6s,1,46.9,4,2022-07-24T14:01:36.345Z,2022-07-25T07:43:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863581,23,1,1,1,30,7zibyotq1x1hq6pmgibhr0e6s,0,52.2,4.3,2022-07-24T14:01:37.346Z,2022-07-25T07:43:14Z,3667749109,141,13.1,3668987773,178,,3667749107,140,59.9,3667749111,212,10.1,3667749105,56,Right,3667749113,213,0.6,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439093829,908,67,1,1,31,b7jmo07lqav0wfe2mtlzyspak,1,42.8,85.7,2022-07-24T14:01:38.363Z,2022-07-25T07:43:14Z,3669017121,233,755,,,,,,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439093827,755,67,1,1,31,7zibyotq1x1hq6pmgibhr0e6s,0,57.2,14.3,2022-07-24T14:01:38.364Z,2022-07-25T07:43:14Z,3669017125,233,908,,,,,,,,,,,,,,,,,,,,,,awsiaxyma4vmsrpthdyep2ket,R. Nainggolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863583,21,8,1,1,31,b7jmo07lqav0wfe2mtlzyspak,1,42.4,85.8,2022-07-24T14:01:38.525Z,2022-07-25T07:43:13Z,3667749143,56,Back,3668712109,385,,3668987889,178,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863585,22,5,1,1,33,b7jmo07lqav0wfe2mtlzyspak,0,37.6,101.5,2022-07-24T14:01:40.170Z,2022-07-25T00:41:51Z,3667749217,233,24,3667749149,347,,3667749147,56,Back,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863595,24,5,1,1,33,7zibyotq1x1hq6pmgibhr0e6s,1,62.4,-1.5,2022-07-24T14:01:40.170Z,2022-07-25T00:41:51Z,3667749213,233,22,3667749209,347,,3667749207,56,Right,,,,,,,,,,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863597,25,1,1,1,42,7zibyotq1x1hq6pmgibhr0e6s,1,58.8,0,2022-07-24T14:01:48.778Z,2022-07-25T07:43:13Z,3667749225,140,58.3,3667749223,56,Right,3667749221,107,,3667749229,212,7.2,3667749231,213,1.6,3667749227,141,8.6,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863601,26,1,1,1,43,7zibyotq1x1hq6pmgibhr0e6s,1,57.3,10.1,2022-07-24T14:01:49.884Z,2022-07-25T07:43:13Z,3667749251,141,8.8,3668988309,178,,3667749249,140,63.1,3667749255,213,6.1,3667749247,56,Right,3667749253,212,6.2,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438863603,27,1,1,1,44,7zibyotq1x1hq6pmgibhr0e6s,0,65.4,10.4,2022-07-24T14:01:51.099Z,2022-07-25T07:43:12Z,3667749691,213,3.3,3667749689,212,7.0,3667749687,141,8.7,3667749259,56,Right,3667749685,140,58.8,3668988505,178,,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
