id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2475084769,3,74,1,0,12,3ix9om1svhd6obl0mbk1otgop,1,77.7,6.2,2022-10-21T18:45:22.900Z,2022-10-22T06:47:26Z,3860399119,285,,3860399211,233,8,3860876131,178,,3860399117,56,Right,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475084785,4,5,1,0,13,3ix9om1svhd6obl0mbk1otgop,0,74.6,-1.6,2022-10-21T18:45:23.938Z,2022-10-22T02:06:09Z,3860399219,347,,3860399217,56,Right,3860399843,233,9,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475084901,9,5,1,0,13,920raeoumft3q2wmvc296uceo,1,25.4,101.6,2022-10-21T18:45:23.938Z,2022-10-22T02:06:09Z,3860399835,233,4,3860399803,56,Back,3860399805,347,,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475084951,10,1,1,0,25,920raeoumft3q2wmvc296uceo,1,36.9,100,2022-10-21T18:45:36.548Z,2022-10-22T06:47:25Z,3860400057,141,90.3,3860400053,56,Left,3860400049,107,,3860400063,1,,3860400059,212,27.6,3860400061,213,6.0,3860400055,140,62.3,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475084961,11,1,1,0,27,920raeoumft3q2wmvc296uceo,1,53.3,95.5,2022-10-21T18:45:38.292Z,2022-10-22T06:47:25Z,3860400123,212,7.4,3860876253,178,,3860400119,140,60.3,3860400121,141,95.7,3860400137,156,,3860400125,213,0.0,3860876255,21,,3860400117,56,Left,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475175793,840,43,1,0,28,920raeoumft3q2wmvc296uceo,1,0,0,2022-10-21T18:45:38.882Z,2022-10-22T02:37:14Z,3860894463,144,82,3860894171,178,0,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475175799,709,43,1,0,29,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-10-21T18:45:39.889Z,2022-10-22T02:37:09Z,3860894405,144,82,3860894193,178,0,,,,,,,,,,,,,,,,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475149755,800,61,1,0,30,920raeoumft3q2wmvc296uceo,0,65.6,97.9,2022-10-21T18:45:41.047Z,2022-10-22T06:47:24Z,3860876299,178,,3860753973,56,Left,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085017,5,1,1,0,31,3ix9om1svhd6obl0mbk1otgop,0,26.3,8.2,2022-10-21T18:45:42.130Z,2022-10-22T06:47:23Z,3860400353,141,5.6,3860400351,140,29.5,3860400357,213,5.8,3860876541,178,,3860400355,212,3.8,3860400349,56,Back,,,,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475084999,12,61,1,0,31,920raeoumft3q2wmvc296uceo,1,73.5,95.8,2022-10-21T18:45:42.202Z,2022-10-22T06:47:23Z,3860400285,56,Left,3860876459,178,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085063,7,49,1,0,32,3ix9om1svhd6obl0mbk1otgop,1,26.6,7.9,2022-10-21T18:45:43.328Z,2022-10-22T06:47:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085059,6,1,1,0,32,3ix9om1svhd6obl0mbk1otgop,1,26.6,8.1,2022-10-21T18:45:43.360Z,2022-10-22T06:47:22Z,3860400583,212,25.4,3860876643,178,,3860400581,141,44.7,3860400579,140,31.3,3860400585,213,1.4,3860400577,56,Back,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085099,8,1,1,0,35,3ix9om1svhd6obl0mbk1otgop,1,28.5,22.7,2022-10-21T18:45:45.799Z,2022-10-22T06:47:21Z,3860400781,140,11.7,3860400787,213,2.9,3860400779,56,Back,3860400783,141,30.3,3860400785,212,18.4,3860876751,178,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085127,9,1,1,0,39,3ix9om1svhd6obl0mbk1otgop,0,15.9,26.7,2022-10-21T18:45:50.209Z,2022-10-22T06:47:20Z,3860400977,212,41.3,3860400971,56,Center,3860400973,140,55.0,3860400969,155,,3860876783,178,,3860400981,1,,3860400979,213,0.1,3860400975,141,33.4,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085137,10,44,1,0,42,3ix9om1svhd6obl0mbk1otgop,1,51.7,26.2,2022-10-21T18:45:52.698Z,2022-10-22T06:47:20Z,3860401025,286,,3860401023,56,Center,3860401103,233,13,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085145,13,44,1,0,42,920raeoumft3q2wmvc296uceo,0,48.3,73.8,2022-10-21T18:45:52.699Z,2022-10-22T06:47:19Z,3860401081,285,,3860401079,56,Back,3860401085,233,10,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475149849,688,1,1,0,42,3ix9om1svhd6obl0mbk1otgop,0,51.3,27.6,2022-10-21T18:45:52.780Z,2022-10-22T06:47:19Z,3860876947,388,,3860754549,212,2.0,3860754545,140,52.4,3860754541,3,,3860754547,141,30.0,3860754551,213,1.0,3860754543,56,Center,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085159,14,61,1,0,42,920raeoumft3q2wmvc296uceo,1,48.4,73.2,2022-10-21T18:45:52.783Z,2022-10-22T06:47:18Z,3860877065,15,,3860401143,56,Back,3860877067,388,,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475149903,689,3,1,0,45,3ix9om1svhd6obl0mbk1otgop,1,48,0.1,2022-10-21T18:45:56.359Z,2022-10-22T06:47:17Z,3860754841,286,,3860754929,464,,3860877157,178,,3860754839,56,Back,3860789847,233,801,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475149905,801,45,1,0,45,920raeoumft3q2wmvc296uceo,0,52,99.9,2022-10-21T18:45:56.359Z,2022-10-22T06:47:18Z,3860754843,56,Left,3860754845,285,,3860789865,233,689,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475184519,1251,83,1,0,45,920raeoumft3q2wmvc296uceo,1,51.9,99.9,2022-10-21T18:45:56.383Z,2022-10-22T06:47:17Z,3860942049,399,496256,,,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085273,11,1,1,0,47,3ix9om1svhd6obl0mbk1otgop,1,51.4,7.6,2022-10-21T18:45:58.439Z,2022-10-22T06:47:16Z,3860877203,178,,3860401759,140,58.1,3860401763,212,17.5,3860401761,141,31.2,3860401757,56,Center,3860401765,213,1.2,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085309,12,1,1,0,55,3ix9om1svhd6obl0mbk1otgop,1,76.7,61.5,2022-10-21T18:46:05.890Z,2022-10-22T06:47:14Z,3860877261,178,,3860401979,212,8.9,3860401981,213,4.6,3860401975,140,75.7,3860401977,141,48.5,3860401973,56,Center,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085311,13,50,1,0,57,3ix9om1svhd6obl0mbk1otgop,1,80.4,48.4,2022-10-21T18:46:07.882Z,2022-10-22T06:47:13Z,3860402061,233,15,3860401991,286,,3860401987,56,Center,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085315,15,7,1,0,57,920raeoumft3q2wmvc296uceo,1,19.6,51.6,2022-10-21T18:46:08.031Z,2022-10-22T06:47:13Z,3860877399,178,,3860402005,285,,3860402027,233,13,3860402003,56,Back,3860755359,384,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085321,16,49,1,0,58,920raeoumft3q2wmvc296uceo,1,23.2,52,2022-10-21T18:46:09.345Z,2022-10-22T06:47:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085371,17,1,1,1,1,920raeoumft3q2wmvc296uceo,1,29.7,59.9,2022-10-21T18:46:12.369Z,2022-10-22T06:47:11Z,3860402393,212,38.8,3860402397,1,,3860402391,141,10.6,3860402389,140,48.3,3860402395,213,5.2,3860877503,178,,3860402387,56,Back,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085469,18,1,1,1,6,920raeoumft3q2wmvc296uceo,1,56.2,6.3,2022-10-21T18:46:17.315Z,2022-10-22T06:47:10Z,3860402903,56,Right,3860877533,178,,3860402905,140,73.6,3860402913,213,0.2,3860402911,212,18.7,3860402909,141,12.0,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085473,19,50,1,1,12,920raeoumft3q2wmvc296uceo,1,87.6,3,2022-10-21T18:46:22.698Z,2022-10-22T06:47:09Z,3860402927,56,Right,3860402929,286,,3860403191,233,14,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085521,14,7,1,1,12,3ix9om1svhd6obl0mbk1otgop,0,12.4,97,2022-10-21T18:46:23.424Z,2022-10-22T06:47:08Z,3860403181,56,Back,3860403187,233,19,3860403179,167,,3860403183,285,,3860755475,383,,3860877765,178,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085523,20,61,1,1,13,920raeoumft3q2wmvc296uceo,1,86.7,2.9,2022-10-21T18:46:23.990Z,2022-10-22T06:47:08Z,3860877855,178,,3860403185,56,Right,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085539,15,5,1,1,15,3ix9om1svhd6obl0mbk1otgop,1,17.8,101.4,2022-10-21T18:46:26.589Z,2022-10-22T02:09:14Z,3860403261,233,21,3860403249,56,Back,3860403251,347,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085527,21,5,1,1,15,920raeoumft3q2wmvc296uceo,0,82.2,-1.4,2022-10-21T18:46:26.589Z,2022-10-22T02:09:15Z,3860403201,347,,3860403299,233,15,3860403199,56,Right,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085791,16,1,1,1,32,3ix9om1svhd6obl0mbk1otgop,0,17.2,100,2022-10-21T18:46:42.688Z,2022-10-22T06:47:08Z,3860404461,212,29.4,3860404455,140,44.0,3860404459,141,89.0,3860404449,107,,3860404463,213,6.0,3860404453,56,Back,3860404465,1,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085813,17,50,1,1,36,3ix9om1svhd6obl0mbk1otgop,1,45.7,93.2,2022-10-21T18:46:47.261Z,2022-10-22T06:47:07Z,3860404675,286,,3860404561,56,Back,3860870489,233,22,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085833,22,7,1,1,36,920raeoumft3q2wmvc296uceo,1,54.3,6.8,2022-10-21T18:46:47.421Z,2022-10-22T06:47:06Z,3860870473,233,17,3860877983,178,,3860756019,383,,3860404635,285,,3860404633,56,Right,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085897,18,4,1,1,39,3ix9om1svhd6obl0mbk1otgop,1,48.6,95.7,2022-10-21T18:46:50.459Z,2022-10-22T06:47:06Z,3860405467,233,23,3860404939,13,,3860405369,295,,3860404943,152,,3860404947,286,,3860404941,56,Back,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085999,23,4,1,1,39,920raeoumft3q2wmvc296uceo,0,51.4,4.3,2022-10-21T18:46:50.460Z,2022-10-22T06:47:05Z,3860405439,13,,3860405445,152,,3860405487,233,18,3860878033,178,,3860405443,56,Right,3860405447,285,,3860405441,295,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086253,19,1,1,2,4,3ix9om1svhd6obl0mbk1otgop,1,47.2,93,2022-10-21T18:47:14.746Z,2022-10-22T06:47:05Z,3860406807,152,,3860406821,1,,3860406805,155,,3860878089,178,,3860406809,56,Center,3860406803,5,,3860406815,141,60.3,3860406819,213,5.7,52qemp1py9mm9unjvxaphv209,J. Daland,3860406811,140,80.8,3860406817,212,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475150375,690,1,1,2,7,3ix9om1svhd6obl0mbk1otgop,0,79.7,55.8,2022-10-21T18:47:17.693Z,2022-10-22T06:47:05Z,3860757435,213,6.1,3860757427,56,Center,3860757431,141,55.3,3860878141,388,,3860757425,3,,3860757429,140,81.5,3860757433,212,1.9,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086269,24,61,1,2,7,920raeoumft3q2wmvc296uceo,1,20.3,47.2,2022-10-21T18:47:17.697Z,2022-10-22T06:47:04Z,3860878197,178,,3860406899,56,Back,3860878195,21,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086277,25,49,1,2,8,920raeoumft3q2wmvc296uceo,1,26.6,30.7,2022-10-21T18:47:19.628Z,2022-10-22T06:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086333,26,1,1,2,9,920raeoumft3q2wmvc296uceo,1,26.6,30.8,2022-10-21T18:47:19.665Z,2022-10-22T06:47:04Z,3860878305,178,,3860407155,212,18.6,3860407159,213,3.6,3860407143,56,Back,3860407151,141,18.6,3860407147,140,10.7,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086345,27,1,1,2,10,920raeoumft3q2wmvc296uceo,1,15.7,26,2022-10-21T18:47:21.331Z,2022-10-22T06:47:03Z,3860407223,213,2.4,3860407219,141,43.6,3860407221,212,18.3,3860878431,178,,3860407213,56,Back,3860407217,140,2.5,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086351,28,1,1,2,12,920raeoumft3q2wmvc296uceo,0,4.7,43.5,2022-10-21T18:47:22.809Z,2022-10-22T06:47:02Z,3860407249,213,0.1,3860407245,141,54.8,3860407239,157,,3860407247,212,52.2,3860407241,56,Center,3860407251,1,,3860407243,140,53.9,3860878515,178,,aspoedbe2vkfbqaz67fc2ftg5,P. Patron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086367,20,49,1,2,16,3ix9om1svhd6obl0mbk1otgop,1,44.2,43.2,2022-10-21T18:47:27.325Z,2022-10-22T06:47:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086513,21,1,1,2,16,3ix9om1svhd6obl0mbk1otgop,1,44,43.2,2022-10-21T18:47:27.379Z,2022-10-22T06:47:01Z,3860878633,178,,3860408087,56,Back,3860408093,212,28.5,3860408091,141,51.3,3860408097,213,2.9,3860408089,140,17.4,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
