id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,assist,qualifier/17/value,qualifier/16/value
2474500305,863,43,1,0,9,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-19T18:45:33.301Z,2022-10-20T04:37:47Z,3857349325,233,908,3857350191,144,67,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332579,4,49,1,0,9,b7jmo07lqav0wfe2mtlzyspak,1,42.7,36.5,2022-10-19T18:45:33.336Z,2022-10-20T07:43:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474500327,909,43,1,0,9,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-19T18:45:33.361Z,2022-10-20T05:54:24Z,3857349439,178,0,3857416145,144,82,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474514923,1503,67,1,0,9,b7jmo07lqav0wfe2mtlzyspak,1,43.3,35.4,2022-10-19T18:45:33.384Z,2022-10-20T07:43:35Z,3857416083,233,1456,,,,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474514919,1456,67,1,0,9,5z1b7fuvpqe6vnigvopomvecu,0,56.7,64.6,2022-10-19T18:45:33.385Z,2022-10-20T07:43:35Z,3857416095,233,1503,,,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332613,5,1,1,0,10,b7jmo07lqav0wfe2mtlzyspak,1,45.2,38.3,2022-10-19T18:45:35.209Z,2022-10-20T07:43:34Z,3856427367,140,56.6,3857325049,178,,3856427365,56,Center,3856427371,212,12.3,3856427363,155,,3856427373,213,6.0,3856427369,141,34.0,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332669,6,1,1,0,12,b7jmo07lqav0wfe2mtlzyspak,1,49.7,36.3,2022-10-19T18:45:36.317Z,2022-10-20T07:43:33Z,3856427725,212,43.3,3856427719,140,75.2,3856427727,213,0.9,3856427723,141,86.3,3857325409,178,,3856427709,155,,3856427715,56,Left,3856427729,1,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332677,7,1,1,0,17,b7jmo07lqav0wfe2mtlzyspak,0,76.1,68.5,2022-10-19T18:45:42.195Z,2022-10-20T07:43:32Z,3856427791,56,Center,3856427793,140,91.7,3856427789,155,,3856427799,212,16.8,3857325449,178,,3856427795,141,63.0,3856427801,213,6.1,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332723,5,12,1,0,18,5z1b7fuvpqe6vnigvopomvecu,1,13.6,42.2,2022-10-19T18:45:42.893Z,2022-10-20T07:43:31Z,3857325533,388,,3856428047,212,25.9,3856428057,15,,3856428045,141,6.9,3856428041,56,Back,3856428043,140,22.8,3856428049,213,5.1,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474500605,919,43,1,0,22,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-10-19T18:45:47.010Z,2022-10-20T04:38:47Z,3857350971,144,82,3857350691,178,0,,,,,,,,,,,,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332795,8,1,1,0,23,b7jmo07lqav0wfe2mtlzyspak,1,79.7,92.4,2022-10-19T18:45:47.331Z,2022-10-20T07:43:31Z,3856428397,213,5.6,3856428385,56,Left,3856428395,212,8.8,3857325557,178,,3856428389,140,86.0,3856428391,141,83.8,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474500777,875,43,1,0,24,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-19T18:45:48.982Z,2022-10-20T04:39:49Z,3857351857,144,83,3857351327,399,80759,,,,,,,,,,,,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474500961,876,83,1,0,24,5z1b7fuvpqe6vnigvopomvecu,1,13.6,11.8,2022-10-19T18:45:48.983Z,2022-10-20T07:43:30Z,3857351929,399,80759,,,,,,,,,,,,,,,,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332871,9,1,1,0,26,b7jmo07lqav0wfe2mtlzyspak,1,83.4,89.2,2022-10-19T18:45:50.766Z,2022-10-20T07:43:28Z,3856428909,140,91.2,3856428915,213,5.6,3856428907,56,Left,3856428911,141,79.1,3856428913,212,10.7,3857325603,178,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332881,10,50,1,0,28,b7jmo07lqav0wfe2mtlzyspak,1,98,80.1,2022-10-19T18:45:52.308Z,2022-10-20T07:06:55Z,3856429895,233,6,3856428973,56,Left,3856429065,286,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332889,6,7,1,0,29,5z1b7fuvpqe6vnigvopomvecu,1,2,19.9,2022-10-19T18:45:53.670Z,2022-10-20T04:02:59Z,3857326145,178,,3857039777,385,,3856429879,233,10,3856429633,285,,3856429019,56,Back,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332917,7,6,1,0,29,5z1b7fuvpqe6vnigvopomvecu,0,0.1,19.3,2022-10-19T18:45:54.070Z,2022-10-20T04:03:04Z,3856429165,73,,3856429245,233,11,3856429163,56,Back,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474332921,11,6,1,0,29,b7jmo07lqav0wfe2mtlzyspak,1,99.9,80.7,2022-10-19T18:45:54.070Z,2022-10-20T04:03:04Z,3856429179,73,,3856429177,56,Left,3856429197,233,7,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333245,12,1,1,0,50,b7jmo07lqav0wfe2mtlzyspak,1,99.5,99.5,2022-10-19T18:46:14.443Z,2022-10-20T04:03:12Z,3857326301,178,,3856431043,212,22.1,3856431041,141,87.5,3856431037,56,Left,3856431035,6,,3856431039,140,79.9,3856431045,213,3.5,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333259,13,1,1,0,51,b7jmo07lqav0wfe2mtlzyspak,1,81.5,84.4,2022-10-19T18:46:16.143Z,2022-10-20T07:43:28Z,3856431119,141,91.8,3857326411,178,,3856431115,56,Left,3856431117,140,93.1,3856431121,212,13.2,3856431123,213,0.4,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333281,14,1,1,0,53,b7jmo07lqav0wfe2mtlzyspak,1,89.1,89.5,2022-10-19T18:46:17.529Z,2022-10-20T07:43:28Z,3857326449,178,,3856431257,212,7.9,3856431255,141,86.3,3856431259,213,3.4,3856431251,56,Left,3856431253,140,81.9,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333335,15,1,1,0,54,b7jmo07lqav0wfe2mtlzyspak,1,79.2,82,2022-10-19T18:46:19.208Z,2022-10-20T07:43:27Z,3857041545,154,,3856431511,2,,3856431523,213,5.3,3856431517,140,97.6,3856431515,56,Center,3856431513,155,,3857326485,178,,3857040519,223,,9aafa664l1husrkrgqv25l42d,N. Storm,1,3856431525,1,3856431519,141,42.3,3857040521,20,3856431521,212,33.2,3857041543,210,13,,,,,,,,,,,,,,,,,,,,
2474443581,846,13,1,0,56,b7jmo07lqav0wfe2mtlzyspak,1,96.8,41.8,2022-10-19T18:46:21.097Z,2022-10-20T07:43:27Z,3857041567,328,,3857041565,214,,3857040955,20,,3857040643,56,Center,3857041561,102,43.2,3857041553,29,,3857041555,154,,3857040953,25,,3nr55odndzunwlb658bsnlwx5,J. Ngoy,,3857041557,55,3857326585,178,,3857041569,230,3857041563,103,16.7,3857041571,231,46.5,15,99.4,3857040641,60,3857041551,84,,,,,,,,,,,,,,
2474333359,8,5,1,0,57,5z1b7fuvpqe6vnigvopomvecu,1,-0.6,61.4,2022-10-19T18:46:21.597Z,2022-10-20T04:03:36Z,3856431623,56,Back,3856431645,233,16,3856431625,346,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333341,16,5,1,0,57,b7jmo07lqav0wfe2mtlzyspak,0,100.6,38.6,2022-10-19T18:46:21.597Z,2022-10-20T04:03:36Z,3856431539,346,,3856431537,56,Center,3856431679,233,8,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333765,9,1,1,1,21,5z1b7fuvpqe6vnigvopomvecu,0,5.3,50.6,2022-10-19T18:46:46.037Z,2022-10-20T07:43:26Z,3856433775,140,61.9,3856433795,74,,3856433787,213,0.2,3856433791,1,,3856433779,141,64.9,3856433783,212,60.2,3856433771,124,,3856433773,56,Center,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333763,17,61,1,1,25,b7jmo07lqav0wfe2mtlzyspak,1,41.2,41.8,2022-10-19T18:46:49.470Z,2022-10-20T07:43:25Z,3857326869,178,,3856433759,56,Back,3857326867,15,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333795,18,49,1,1,28,b7jmo07lqav0wfe2mtlzyspak,1,15,41.7,2022-10-19T18:46:53.218Z,2022-10-20T07:43:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474333977,19,1,1,1,31,b7jmo07lqav0wfe2mtlzyspak,1,11.7,46.3,2022-10-19T18:46:55.250Z,2022-10-20T07:43:24Z,3856434977,141,66.3,3856434975,140,19.4,3856434973,56,Back,3857327027,178,,3856434983,213,1.0,3856434979,212,15.8,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334009,20,1,1,1,36,b7jmo07lqav0wfe2mtlzyspak,1,34.9,73.6,2022-10-19T18:47:00.421Z,2022-10-20T07:43:23Z,3857327093,178,,3856435165,56,Back,3856435167,140,37.3,3856435171,212,14.6,3856435173,213,1.4,3856435169,141,94.7,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334067,21,1,1,1,37,b7jmo07lqav0wfe2mtlzyspak,1,39.2,94.5,2022-10-19T18:47:01.617Z,2022-10-20T07:43:22Z,3856435447,213,6.2,3856435439,56,Left,3856435445,212,18.4,3856435443,141,91.7,3856435441,140,56.6,3857327155,178,,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334133,22,2,1,1,40,b7jmo07lqav0wfe2mtlzyspak,1,57.4,94.9,2022-10-19T18:47:04.242Z,2022-10-20T07:43:22Z,3856436169,7,9aafa664l1husrkrgqv25l42d,3856435819,56,Left,3857327203,178,,3856435823,141,92.6,3856435821,140,91.4,3856435829,1,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334189,11,55,1,1,40,5z1b7fuvpqe6vnigvopomvecu,1,32.9,8.7,2022-10-19T18:47:04.243Z,2022-10-20T07:43:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474501197,877,43,1,1,43,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-19T18:47:07.281Z,2022-10-20T04:41:35Z,3857352951,178,0,3857353437,144,82,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334131,10,43,1,1,43,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-19T18:47:07.852Z,2022-10-19T18:47:14Z,3856436241,144,49,,,,,,,,,,,,,,,,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474501229,878,43,1,1,44,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-19T18:47:09.172Z,2022-10-20T04:41:36Z,3857353099,178,0,3857353465,144,82,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474501255,879,43,1,1,45,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-19T18:47:09.400Z,2022-10-20T04:41:38Z,3857353237,178,0,3857353503,144,82,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334435,12,1,1,1,54,5z1b7fuvpqe6vnigvopomvecu,1,21.8,11.2,2022-10-19T18:47:18.958Z,2022-10-20T07:43:21Z,3856437417,241,,3856437429,212,27.7,3856437415,5,,3856437431,213,2.0,3857327333,178,,3856437425,140,11.5,3856437427,141,48.7,3856437473,189,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,3856437421,56,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,
2474334477,13,1,1,2,0,5z1b7fuvpqe6vnigvopomvecu,0,12.6,39.7,2022-10-19T18:47:24.756Z,2022-10-20T07:43:19Z,3856437667,212,59.5,3856437675,1,,3856437657,157,,3857327373,178,,3856437659,56,Center,3856437663,141,36.4,3856437671,213,6.2,3856437661,140,69.2,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334543,23,1,1,2,4,b7jmo07lqav0wfe2mtlzyspak,0,33,69.9,2022-10-19T18:47:28.294Z,2022-10-20T07:43:19Z,3856438005,3,,3856438015,213,5.7,3856438007,56,Back,3856438009,140,45.6,3857327479,178,,3856438011,141,57.9,3856438013,212,15.5,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334609,14,1,1,2,8,5z1b7fuvpqe6vnigvopomvecu,1,59.4,43.8,2022-10-19T18:47:32.353Z,2022-10-20T07:43:18Z,3856438375,141,62.3,3857327513,178,,3856438377,212,13.7,3856438371,56,Center,3856438373,140,64.6,3856438379,213,1.2,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334647,15,1,1,2,9,5z1b7fuvpqe6vnigvopomvecu,1,65.1,58.6,2022-10-19T18:47:34.011Z,2022-10-20T07:43:17Z,3856438637,213,0.4,3856438635,212,10.2,3856438631,140,74.0,3856438629,56,Center,3857327539,178,,3856438633,141,64.6,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334663,16,1,1,2,11,5z1b7fuvpqe6vnigvopomvecu,1,74.5,63,2022-10-19T18:47:35.594Z,2022-10-20T07:43:16Z,3856438725,56,Center,3856438729,141,57.5,3856438733,213,4.5,3856438727,140,73.7,3856438731,212,3.8,3857327567,178,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474501519,890,43,1,2,12,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-10-19T18:47:36.541Z,2022-10-20T04:42:55Z,3857354441,178,0,3857354511,144,82,,,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334683,17,3,1,2,12,5z1b7fuvpqe6vnigvopomvecu,0,77.7,56.2,2022-10-19T18:47:36.674Z,2022-10-20T07:43:16Z,3857043893,464,,3857327697,178,,3856438847,56,Center,3856438849,286,,3856438851,211,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334707,24,1,1,2,13,b7jmo07lqav0wfe2mtlzyspak,0,21.1,51.2,2022-10-19T18:47:37.411Z,2022-10-20T07:43:15Z,3856439003,56,Back,3856439015,213,5.4,3856439009,141,28.3,3856439011,212,20.7,3856439005,140,34.1,3857327851,178,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334803,18,1,1,2,16,5z1b7fuvpqe6vnigvopomvecu,1,65.2,73.8,2022-10-19T18:47:40.796Z,2022-10-20T07:43:14Z,3856439565,56,Left,3856439567,140,68.5,3857327913,178,,3856439569,141,93.3,3856439573,213,1.3,3856439571,212,13.7,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474334951,19,1,1,2,18,5z1b7fuvpqe6vnigvopomvecu,1,70.4,94.2,2022-10-19T18:47:42.418Z,2022-10-20T07:43:13Z,3856440349,212,29.3,3856440343,56,Left,3856440351,213,6.2,3856440347,141,90.3,3856440345,140,98.2,3857327975,178,,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
