id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId
2461624989,767,49,1,0,19,3ix9om1svhd6obl0mbk1otgop,1,46.1,89.3,2022-09-17T16:16:31.880Z,2022-09-18T09:15:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275443,8,1,1,0,19,3ix9om1svhd6obl0mbk1otgop,1,50.3,88.2,2022-09-17T16:16:32.871Z,2022-09-18T09:15:19Z,3787005457,213,5.8,3787005453,141,74.4,3789302623,178,,3787005451,140,68.2,3787005449,56,Center,3787009699,210,15,3787005455,212,21.0,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461625071,768,1,1,0,21,3ix9om1svhd6obl0mbk1otgop,1,63.9,71.3,2022-09-17T16:16:34.459Z,2022-09-18T09:15:18Z,3788962799,141,83.0,3788962797,140,66.1,3789303061,178,,3788962803,213,1.3,3788962801,212,8.3,3788962795,56,Left,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275451,9,15,1,0,22,3ix9om1svhd6obl0mbk1otgop,1,64.3,73.8,2022-09-17T16:16:35.748Z,2022-09-18T09:15:18Z,3787009725,55,8,3787009731,103,15.8,3789493547,19,,3787009737,147,51.2,3787009729,102,50.2,3787009721,78,,3787009735,146,92.1,3788966407,328,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,3787005495,22,3787018617,233,9,3788963401,72,3787009733,215,3787005499,56,Center,3789303263,178,3787009723,29,,,,,,,,,,,,,,,,,
2461275229,9,10,1,0,24,2b57rbw94i9ohnbch52owvqtq,1,5.6,50.3,2022-09-17T16:16:37.316Z,2022-09-18T09:15:17Z,3787004331,178,,3787004335,56,Back,3788966569,377,,3787018533,176,,3787018627,233,9,3787004333,182,,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275231,10,52,1,0,24,2b57rbw94i9ohnbch52owvqtq,1,5.6,50.6,2022-09-17T16:16:37.505Z,2022-09-18T09:15:17Z,3789303619,178,,3788966659,377,,,,,,,,,,,,,,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275263,11,1,1,0,26,2b57rbw94i9ohnbch52owvqtq,1,7.9,53.6,2022-09-17T16:16:39.577Z,2022-09-18T09:15:16Z,3789303725,178,,3787004499,56,Back,3787004509,212,23.5,3787004507,141,79.7,3787004495,123,,3787004511,213,0.9,3787004503,140,22.5,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275315,12,1,1,0,29,2b57rbw94i9ohnbch52owvqtq,1,21.5,75.9,2022-09-17T16:16:42.372Z,2022-09-18T09:15:16Z,3787004751,141,61.4,3787004747,140,44.3,3787004755,212,25.9,3787004745,56,Back,3787004757,213,5.9,3789303887,178,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275341,13,1,1,0,32,2b57rbw94i9ohnbch52owvqtq,0,43.4,65,2022-09-17T16:16:45.106Z,2022-09-18T09:15:15Z,3789304463,178,,3787004875,56,Left,3787007733,1,,3787004881,212,35.3,3787004883,213,0.8,3787004879,141,100.0,3787004877,140,67.5,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275655,10,5,1,0,34,3ix9om1svhd6obl0mbk1otgop,1,38.5,-0.6,2022-09-17T16:16:47.214Z,2022-09-18T06:22:18Z,3787012547,347,,3787006577,56,Back,3787011417,233,14,,,,,,,,,,,,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275395,14,5,1,0,34,2b57rbw94i9ohnbch52owvqtq,0,61.5,100.6,2022-09-17T16:16:47.214Z,2022-09-18T06:22:18Z,3787005223,56,Left,3787011437,233,10,3787012573,347,,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275677,11,1,1,0,55,3ix9om1svhd6obl0mbk1otgop,1,42.7,0,2022-09-17T16:17:08.273Z,2022-09-18T09:15:15Z,3787006699,107,,3787006701,56,Back,3787006705,141,9.4,3787006707,212,9.8,3787006709,213,2.3,3787006703,140,36.5,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275701,12,1,1,0,56,3ix9om1svhd6obl0mbk1otgop,1,40.3,7.6,2022-09-17T16:17:09.217Z,2022-09-18T09:15:15Z,3787006863,141,4.3,3787006867,213,6.2,3787006861,140,60.9,3789305221,178,,3787006865,212,21.7,3787006859,56,Right,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275705,13,1,1,0,57,3ix9om1svhd6obl0mbk1otgop,0,42.1,0.1,2022-09-17T16:17:10.388Z,2022-09-18T09:15:14Z,3787006891,141,14.7,3787006895,213,0.6,3787006893,212,18.0,3789305357,178,,3787006889,140,56.4,3787006887,56,Right,,,,,,,enyx6hc9mfglu3w2robv9hd9m,R. Decostere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275709,15,1,1,0,58,2b57rbw94i9ohnbch52owvqtq,1,43.5,84.8,2022-09-17T16:17:11.770Z,2022-09-18T09:15:13Z,3787006913,141,60.2,3789305589,178,,3787006917,213,5.6,3787006909,56,Center,3787006911,140,61.9,3787006915,212,25.6,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275713,16,49,1,1,1,2b57rbw94i9ohnbch52owvqtq,1,57.9,64.2,2022-09-17T16:17:14.053Z,2022-09-18T09:15:13Z,,,,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275755,17,1,1,1,1,2b57rbw94i9ohnbch52owvqtq,1,57.7,57.5,2022-09-17T16:17:14.814Z,2022-09-18T09:15:12Z,3787007183,140,56.1,3787007187,212,29.8,3787007189,213,4.7,3787007185,141,13.7,3787007181,56,Right,3789306023,178,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275773,18,1,1,1,6,2b57rbw94i9ohnbch52owvqtq,0,55.7,17.9,2022-09-17T16:17:19.665Z,2022-09-18T09:15:10Z,3787007301,212,10.0,3787007295,56,Center,3787007303,213,1.5,3789306203,178,,3787007299,141,32.5,3787007297,140,56.8,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275845,14,49,1,1,7,3ix9om1svhd6obl0mbk1otgop,1,43,69.8,2022-09-17T16:17:20.486Z,2022-09-18T09:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275887,15,1,1,1,8,3ix9om1svhd6obl0mbk1otgop,0,44.6,66.5,2022-09-17T16:17:21.443Z,2022-09-18T09:15:08Z,3787007743,213,6.0,3787007739,141,46.3,3787007737,140,85.8,3787007741,212,45.4,3787007745,1,,3789306699,178,,3787007735,56,Center,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275907,19,52,1,1,12,2b57rbw94i9ohnbch52owvqtq,1,15.9,56.5,2022-09-17T16:17:25.155Z,2022-09-18T09:15:08Z,3789306811,178,,3788972233,376,,,,,,,,,,,,,,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275931,20,1,1,1,13,2b57rbw94i9ohnbch52owvqtq,1,16.2,57.1,2022-09-17T16:17:26.260Z,2022-09-18T09:15:08Z,3787007977,140,26.1,3787007979,141,83.3,3787007973,123,,3787007983,213,1.0,3789307091,178,,3787007981,212,20.6,3787007975,56,Back,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461275967,21,1,1,1,17,2b57rbw94i9ohnbch52owvqtq,1,28.1,85.8,2022-09-17T16:17:30.046Z,2022-09-18T09:15:07Z,3787008197,213,4.4,3787008185,56,Back,3789307257,178,,3787008187,140,21.9,3787008195,212,23.4,3787008191,141,52.8,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276007,22,1,1,1,20,2b57rbw94i9ohnbch52owvqtq,1,20.6,49.5,2022-09-17T16:17:33.106Z,2022-09-18T09:15:06Z,3787008431,213,5.0,3789307405,178,,3787008425,140,28.9,3787008429,212,29.0,3787008427,141,8.8,3787008423,56,Back,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276043,23,1,1,1,22,2b57rbw94i9ohnbch52owvqtq,1,31,12,2022-09-17T16:17:35.329Z,2022-09-18T09:15:05Z,3787008613,56,Back,3787008617,141,3.7,3787008619,212,15.2,3787008621,213,5.9,3789307617,178,,3787008615,140,44.4,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276045,24,50,1,1,24,2b57rbw94i9ohnbch52owvqtq,1,41.7,2.1,2022-09-17T16:17:37.597Z,2022-09-18T09:15:04Z,3787008627,286,,3787008745,233,16,3787008625,56,Back,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276063,16,7,1,1,24,3ix9om1svhd6obl0mbk1otgop,0,58.3,97.9,2022-09-17T16:17:37.689Z,2022-09-18T09:15:04Z,3788972933,385,,3787008711,285,,3787008709,56,Left,3789308189,178,,3787008723,233,24,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276101,25,3,1,1,29,2b57rbw94i9ohnbch52owvqtq,0,64.2,2.4,2022-09-17T16:17:41.935Z,2022-09-18T09:15:02Z,3787008889,286,,3787009087,233,17,3787008887,56,Right,3789308525,178,,3788319841,465,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276125,17,7,1,1,29,3ix9om1svhd6obl0mbk1otgop,1,35.8,97.6,2022-09-17T16:17:42.116Z,2022-09-18T09:15:01Z,3787009011,167,,3789308673,178,,3787009015,285,,3787009013,56,Back,3787009069,233,25,3788319887,385,,,,,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276131,18,5,1,1,29,3ix9om1svhd6obl0mbk1otgop,0,39,101.5,2022-09-17T16:17:42.618Z,2022-09-18T06:23:53Z,3787009041,347,,3787009037,56,Back,3787009385,233,26,,,,,,,,,,,,,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276193,26,5,1,1,29,2b57rbw94i9ohnbch52owvqtq,1,61,-1.5,2022-09-17T16:17:42.618Z,2022-09-18T06:23:53Z,3787009377,233,18,3787009369,56,Right,3787009371,347,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276263,27,1,1,1,35,2b57rbw94i9ohnbch52owvqtq,1,70,0,2022-09-17T16:17:48.533Z,2022-09-18T09:25:17Z,3787011529,210,13,3787009635,141,32.4,3787009631,56,Center,3787009641,1,,3787009629,107,,3787009633,140,93.0,3787009637,212,33.6,3787009639,213,0.8,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461714227,958,67,1,1,38,2b57rbw94i9ohnbch52owvqtq,1,92.4,29.6,2022-09-17T16:17:51.461Z,2022-09-18T09:25:16Z,3789371263,233,934,,,,,,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461714225,934,67,1,1,38,3ix9om1svhd6obl0mbk1otgop,0,7.6,70.4,2022-09-17T16:17:51.462Z,2022-09-18T09:15:00Z,3789371281,233,958,,,,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276265,28,13,1,1,38,2b57rbw94i9ohnbch52owvqtq,1,93.6,27.8,2022-09-17T16:17:51.474Z,2022-09-18T09:25:17Z,3787011545,147,81.2,3787011535,55,27,3787011539,102,99.2,3787011549,231,44.2,3787011541,103,16.7,3787009649,63,,3787011531,73,,3788973797,160,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,3787011547,230,3789309369,178,,3787011255,20,3787009651,56,3787011259,153,,3787011543,146,3788320703,328,98.7,Center,97.8,3787011533,29,,,,,,,,,,,,
2461276339,29,1,1,1,43,2b57rbw94i9ohnbch52owvqtq,1,95.5,82.5,2022-09-17T16:17:56.336Z,2022-09-18T09:14:58Z,3787010035,212,53.0,3788320953,223,,3787010045,1,,3787010027,56,Right,3789309499,178,,3787010023,2,,3787010031,141,4.9,3787010025,155,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,3787010041,213,3788320955,20,,3787010029,140,,,,,,,,,,4.6,,,,,90.7,,,,,,,,,,,
2461276375,30,1,1,1,49,2b57rbw94i9ohnbch52owvqtq,1,95,0.1,2022-09-17T16:18:01.987Z,2022-09-18T09:14:57Z,3787010241,141,8.2,3787010245,213,2.6,3789309713,178,,3787010243,212,10.8,3787010239,140,86.1,3787010237,56,Right,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276397,31,1,1,1,52,2b57rbw94i9ohnbch52owvqtq,0,86.3,5.5,2022-09-17T16:18:05.447Z,2022-09-18T09:14:56Z,3789310041,178,,3787010367,56,Center,3787010369,140,89.0,3787010363,2,,3787010373,212,25.9,3788321483,223,,3788321485,72,,3787010375,213,1.5,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,3787010371,141,,,,,,,,,,,,,,,43.4,,,,,,,,,,,,,,,,
2461276461,19,1,1,1,53,3ix9om1svhd6obl0mbk1otgop,0,12.3,61,2022-09-17T16:18:06.570Z,2022-09-18T09:14:55Z,3787010579,140,42.4,3787010587,1,,3787010583,212,41.3,3789310229,178,,3787010573,157,,3787010581,141,100.0,3787010575,56,Back,3787010585,213,0.7,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276463,20,5,1,1,58,3ix9om1svhd6obl0mbk1otgop,0,41.4,101.1,2022-09-17T16:18:11.586Z,2022-09-18T06:24:30Z,3787010593,56,Back,3787011299,233,32,3787010595,347,,,,,,,,,,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276589,32,5,1,1,58,2b57rbw94i9ohnbch52owvqtq,1,58.6,-1.1,2022-09-17T16:18:11.586Z,2022-09-18T06:24:29Z,3787011233,347,,3787011231,56,Right,3787011291,233,20,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461276851,33,1,1,2,23,2b57rbw94i9ohnbch52owvqtq,1,58.9,0,2022-09-17T16:18:36.725Z,2022-09-18T09:14:55Z,3787012783,56,Right,3787012787,141,6.5,3787012789,212,9.6,3787012781,107,,3787012785,140,66.2,3787012791,213,0.6,3788977207,189,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
