id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/18/value
2495891779,9,1,1,0,15,89xivtxk59uzvhdsd6miao6tm,1,18.4,17.8,2023-01-08T12:32:18.370Z,2023-01-09T06:38:25Z,3970101177,56,Back,3971286627,178,,3970101181,141,5.8,3970101183,212,10.4,3970101179,140,24.5,3970101185,213,5.4,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891785,10,1,1,0,17,89xivtxk59uzvhdsd6miao6tm,1,23.2,3.2,2023-01-08T12:32:20.356Z,2023-01-09T06:38:24Z,3971286703,178,,3970101227,213,2.7,3970101225,212,15.0,3970101221,140,10.5,3970101223,141,13.4,3970101219,56,Back,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891815,11,1,1,0,17,89xivtxk59uzvhdsd6miao6tm,1,16.3,7.1,2023-01-08T12:32:21.019Z,2023-01-09T06:38:24Z,3970101375,155,,3971286715,178,,3970101381,141,18.6,3970101383,212,29.6,3970101379,140,43.5,3970101385,213,0.3,3970101377,56,Back,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891821,12,3,1,0,21,89xivtxk59uzvhdsd6miao6tm,0,44.2,24.9,2023-01-08T12:32:24.466Z,2023-01-09T06:38:23Z,3971286761,178,,3971121767,233,784,3970101409,56,Back,3971061481,286,,3971061579,464,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496068579,784,7,1,0,21,1oyb7oym5nwzny8vxf03szd2h,0,55.8,75.1,2023-01-08T12:32:24.572Z,2023-01-09T06:38:22Z,3971286835,178,,3971062179,285,,3971062177,56,Center,3971286837,21,,3971121741,233,12,3971062225,385,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891827,13,1,1,0,22,89xivtxk59uzvhdsd6miao6tm,1,42.3,29,2023-01-08T12:32:25.548Z,2023-01-09T06:38:22Z,3971286891,178,,3970101455,213,5.2,3970101451,141,13.7,3970101453,212,12.0,3970101445,56,Back,3970101447,140,47.9,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891837,14,1,1,0,23,89xivtxk59uzvhdsd6miao6tm,1,43.6,19.9,2023-01-08T12:32:26.916Z,2023-01-09T06:38:21Z,3970101471,56,Right,3970101473,140,75.7,3971287021,178,,3970101475,141,12.5,3970101479,213,6.1,3970101477,212,34.1,3971470477,1,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891841,15,1,1,0,28,89xivtxk59uzvhdsd6miao6tm,1,74.1,12.4,2023-01-08T12:32:31.452Z,2023-01-09T06:38:19Z,3970101505,140,78.1,3971287045,178,,3970101503,56,Center,3970101509,141,33.4,3970101511,212,14.9,3970101513,213,1.3,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891845,16,61,1,0,28,89xivtxk59uzvhdsd6miao6tm,0,78.7,28.3,2023-01-08T12:32:32.115Z,2023-01-09T06:38:19Z,3971287121,178,,3970101531,56,Center,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891851,3,12,1,0,29,1oyb7oym5nwzny8vxf03szd2h,1,14.6,52.4,2023-01-08T12:32:33.091Z,2023-01-09T06:38:18Z,3970101573,140,32.8,3970101585,213,0.6,3970101581,212,23.8,3970101577,141,73.3,3970101569,56,Back,3971287125,178,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891855,17,1,1,0,32,89xivtxk59uzvhdsd6miao6tm,1,75.2,28.5,2023-01-08T12:32:35.829Z,2023-01-09T06:38:17Z,3970101609,213,6.2,3970101605,141,27.1,3970101603,140,94.7,3970101601,56,Center,3971287145,178,,3970101607,212,20.5,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891857,18,50,1,0,34,89xivtxk59uzvhdsd6miao6tm,1,88.7,32,2023-01-08T12:32:37.598Z,2023-01-09T06:38:16Z,3970101615,286,,3971121771,233,4,3970101613,56,Center,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891861,4,7,1,0,34,1oyb7oym5nwzny8vxf03szd2h,1,11.3,68,2023-01-08T12:32:37.624Z,2023-01-09T06:38:15Z,3971063989,383,,3970101629,56,Back,3970101631,285,,3970101633,233,18,3971287351,178,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891863,5,49,1,0,35,1oyb7oym5nwzny8vxf03szd2h,1,5.3,67.6,2023-01-08T12:32:38.837Z,2023-01-09T06:38:15Z,,,,,,,,,,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496123483,1439,67,1,0,35,1oyb7oym5nwzny8vxf03szd2h,1,4,67.8,2023-01-08T12:32:38.840Z,2023-01-09T06:38:15Z,3971354355,233,1693,,,,,,,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496123481,1693,67,1,0,35,89xivtxk59uzvhdsd6miao6tm,0,96,32.2,2023-01-08T12:32:38.841Z,2023-01-09T06:38:14Z,3971354359,233,1439,,,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891869,6,1,1,0,37,1oyb7oym5nwzny8vxf03szd2h,0,4.2,79.4,2023-01-08T12:32:40.345Z,2023-01-09T06:38:13Z,3970101667,140,23.0,3970101673,213,0.3,3970101671,212,20.6,3970101663,155,,3971287481,178,,3970101665,56,Back,3970101669,141,88.1,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891881,19,61,1,0,38,89xivtxk59uzvhdsd6miao6tm,0,79.6,11.9,2023-01-08T12:32:41.596Z,2023-01-09T06:38:13Z,3971287595,388,,3970101727,56,Right,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891927,7,5,1,0,40,1oyb7oym5nwzny8vxf03szd2h,1,13.1,102,2023-01-08T12:32:43.419Z,2023-01-08T23:06:15Z,3970101975,347,,3970101973,56,Back,3970101977,233,20,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891883,20,5,1,0,40,89xivtxk59uzvhdsd6miao6tm,0,86.9,-2,2023-01-08T12:32:43.419Z,2023-01-08T23:06:15Z,3970101981,233,7,3970101729,56,Right,3970101731,347,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891937,8,1,1,0,55,1oyb7oym5nwzny8vxf03szd2h,1,21,100,2023-01-08T12:32:58.939Z,2023-01-09T06:38:12Z,3970102039,56,Back,3970102047,213,5.9,3970102045,212,16.9,3970102037,107,,3970102043,141,92.9,3970102041,140,36.1,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891943,9,1,1,0,57,1oyb7oym5nwzny8vxf03szd2h,1,35.5,96,2023-01-08T12:33:00.451Z,2023-01-09T06:38:12Z,3970102083,3,,3970102085,56,Back,3970102089,141,72.7,3970102087,140,37.4,3971287799,388,,3970102091,212,16.0,3970102093,213,4.8,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891945,10,61,1,0,58,1oyb7oym5nwzny8vxf03szd2h,0,34.9,72.8,2023-01-08T12:33:02.251Z,2023-01-09T06:38:11Z,3970102097,56,Back,3971287965,178,,,,,,,,,,,,,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891955,21,1,1,0,59,89xivtxk59uzvhdsd6miao6tm,0,61.6,29.8,2023-01-08T12:33:02.993Z,2023-01-09T06:38:10Z,3970102127,140,67.7,3970102145,236,,3970102151,286,,3970102133,213,0.4,3970102131,212,6.9,3971288051,178,,3970102125,56,Center,3970102147,233,11,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,3970102129,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891947,11,74,1,0,59,1oyb7oym5nwzny8vxf03szd2h,1,37.4,71.9,2023-01-08T12:33:03.019Z,2023-01-09T06:38:10Z,3970102099,56,Back,3971288125,178,,3970102101,285,,3970102159,233,21,,,,,,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891965,12,1,1,1,1,1oyb7oym5nwzny8vxf03szd2h,1,40,67.3,2023-01-08T12:33:04.813Z,2023-01-09T06:38:10Z,3971288219,178,,3970102215,212,9.5,3970102213,141,53.4,3970102211,140,40.7,3970102217,213,4.8,3970102209,56,Back,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891991,13,1,1,1,3,1oyb7oym5nwzny8vxf03szd2h,1,44,47.2,2023-01-08T12:33:07.019Z,2023-01-09T06:38:09Z,3970102347,212,18.9,3971288283,178,,3970102349,213,5.2,3970102341,56,Center,3970102343,140,52.1,3970102345,141,22.4,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495891995,14,1,1,1,9,1oyb7oym5nwzny8vxf03szd2h,0,80.8,21.7,2023-01-08T12:33:12.709Z,2023-01-09T06:38:07Z,3971288407,178,,3971066683,20,,3971066681,224,,3970102719,2,,3970102373,56,Center,3970102729,213,1.0,3970102723,140,100.0,3970102721,155,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,3970102725,141,65.3,3970102727,212,36.4,3970102731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892005,15,5,1,1,11,1oyb7oym5nwzny8vxf03szd2h,0,100.8,59.7,2023-01-08T12:33:14.691Z,2023-01-08T23:07:23Z,3970102475,233,22,3970102437,346,,3970102435,56,Center,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892003,22,5,1,1,11,89xivtxk59uzvhdsd6miao6tm,1,-0.8,40.3,2023-01-08T12:33:14.691Z,2023-01-08T23:07:24Z,3970102471,233,15,3970102423,346,,3970102421,56,Back,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892099,23,1,1,1,28,89xivtxk59uzvhdsd6miao6tm,0,1.7,50.8,2023-01-08T12:33:31.954Z,2023-01-09T06:38:06Z,3970102913,1,,3970102911,213,0.6,3970102915,74,,3970102907,141,96.0,3970102909,212,52.6,3970102905,140,42.4,3970102901,124,,3970102903,56,Back,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892095,16,61,1,1,31,1oyb7oym5nwzny8vxf03szd2h,1,56.4,26.6,2023-01-08T12:33:34.970Z,2023-01-09T06:38:06Z,3970102893,56,Center,3970102899,189,,3971289503,21,,3971289505,178,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892103,17,5,1,1,33,1oyb7oym5nwzny8vxf03szd2h,0,57.7,-1.6,2023-01-08T12:33:36.747Z,2023-01-08T23:09:10Z,3970102941,56,Right,3970103069,233,24,3970102943,347,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892123,24,5,1,1,33,89xivtxk59uzvhdsd6miao6tm,1,42.3,101.6,2023-01-08T12:33:36.747Z,2023-01-08T23:09:10Z,3970103041,347,,3970103057,233,17,3970103039,56,Back,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892129,25,1,1,1,36,89xivtxk59uzvhdsd6miao6tm,1,38.5,100,2023-01-08T12:33:40.193Z,2023-01-09T06:38:05Z,3970103089,212,19.4,3970103083,56,Back,3970103081,107,,3970103085,140,24.9,3970103091,213,3.9,3970103087,141,82.6,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892139,26,1,1,1,40,89xivtxk59uzvhdsd6miao6tm,1,25.5,78.4,2023-01-08T12:33:44.336Z,2023-01-09T06:38:04Z,3970103147,56,Back,3971289581,178,,3970103155,213,4.5,3970103149,140,22.3,3970103153,212,19.3,3970103151,141,50.4,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892151,27,1,1,1,43,89xivtxk59uzvhdsd6miao6tm,1,21.4,47,2023-01-08T12:33:47.205Z,2023-01-09T06:38:03Z,3970103227,141,14.3,3970103231,213,4.8,3970103225,140,24.2,3970103223,56,Back,3971289605,178,,3970103229,212,22.4,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892167,28,1,1,1,47,89xivtxk59uzvhdsd6miao6tm,0,28.3,5.9,2023-01-08T12:33:50.581Z,2023-01-09T06:38:02Z,3971289819,178,,3970103317,56,Right,3970103327,1,,3970103319,140,63.6,3970103325,213,0.2,3970103315,155,,3970103321,141,16.2,3970103323,212,37.7,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892171,18,8,1,1,49,1oyb7oym5nwzny8vxf03szd2h,1,37.7,88.7,2023-01-08T12:33:52.747Z,2023-01-09T06:38:02Z,3971289843,388,,3971068435,384,,3970103333,15,,3970103331,56,Back,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892181,19,49,1,1,51,1oyb7oym5nwzny8vxf03szd2h,1,42.8,80.8,2023-01-08T12:33:54.894Z,2023-01-09T06:38:01Z,,,,,,,,,,,,,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892191,20,1,1,1,51,1oyb7oym5nwzny8vxf03szd2h,1,42.6,80.8,2023-01-08T12:33:54.917Z,2023-01-09T06:38:01Z,3971290001,178,,3970103399,56,Back,3970103405,212,24.1,3970103403,141,57.8,3970103401,140,25.1,3970103407,213,3.8,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892211,21,1,1,1,54,1oyb7oym5nwzny8vxf03szd2h,1,23.5,57.4,2023-01-08T12:33:57.595Z,2023-01-09T06:38:00Z,3970103519,212,21.5,3970103521,213,5.2,3970103515,140,33.8,3970103513,56,Back,3971290047,178,,3970103517,141,30.1,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892233,22,1,1,1,59,1oyb7oym5nwzny8vxf03szd2h,1,35.6,17.8,2023-01-08T12:34:02.427Z,2023-01-09T06:37:59Z,3970103617,141,31.3,3970103609,56,Back,3970103621,212,13.3,3971290115,178,,3970103625,213,2.4,3970103613,140,26.5,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892251,23,1,1,2,2,1oyb7oym5nwzny8vxf03szd2h,1,25.6,38.4,2023-01-08T12:34:06.187Z,2023-01-09T06:37:58Z,3970103739,141,67.3,3970103735,56,Back,3971290167,178,,3970103743,213,1.4,3970103741,212,20.0,3970103737,140,28.9,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892265,24,1,1,2,7,1oyb7oym5nwzny8vxf03szd2h,1,24.1,74.6,2023-01-08T12:34:10.442Z,2023-01-09T06:37:56Z,3971290191,178,,3970103789,140,10.2,3970103787,56,Back,3970103793,212,18.6,3970103791,141,57.6,3970103795,213,3.8,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495892273,25,1,1,2,10,1oyb7oym5nwzny8vxf03szd2h,1,12.3,51.3,2023-01-08T12:34:13.748Z,2023-01-09T06:37:55Z,3970103837,1,,3970103827,56,Back,3970103829,140,34.1,3970103833,212,36.5,3970103825,155,,3970103831,141,9.4,3971290261,178,,3970103835,213,5.4,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
