id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2517955143,9,1,1,0,15,bw9wm8pqfzcchumhiwdt2w15c,1,33.4,29.5,2023-03-10T19:45:57.799Z,2023-03-11T07:07:21Z,4086343787,56,Back,4086343789,140,33.4,4086343791,141,63.6,4086343795,213,1.6,4087224123,178,,4086343793,212,23.2,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955173,10,1,1,0,18,bw9wm8pqfzcchumhiwdt2w15c,1,32.8,65.7,2023-03-10T19:46:01.129Z,2023-03-11T07:07:24Z,4086343969,140,37.5,4087224167,178,,4086343977,213,1.1,4086343967,56,Back,4086343971,141,78.4,4086343973,212,9.9,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955177,11,61,1,0,20,bw9wm8pqfzcchumhiwdt2w15c,0,37.7,78.4,2023-03-10T19:46:03.059Z,2023-03-11T07:07:27Z,4087224265,178,,4086343991,56,Back,,,,,,,,,,,,,,,,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955195,3,1,1,0,21,920raeoumft3q2wmvc296uceo,1,73.2,13.8,2023-03-10T19:46:03.627Z,2023-03-11T07:07:31Z,4086344089,140,70.9,4086344093,212,10.7,4086344095,213,1.8,4086344091,141,29.1,4087224307,178,,4086344087,56,Center,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955197,4,49,1,0,22,920raeoumft3q2wmvc296uceo,1,70.9,29.1,2023-03-10T19:46:05.103Z,2023-03-11T07:07:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955207,5,1,1,0,22,920raeoumft3q2wmvc296uceo,1,70.9,29.1,2023-03-10T19:46:05.167Z,2023-03-11T07:07:38Z,4086344161,141,41.5,4086344165,213,1.7,4086344163,212,8.6,4086344157,56,Center,4086344159,140,69.5,4087224445,178,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955237,6,1,1,0,25,920raeoumft3q2wmvc296uceo,0,64.3,37.6,2023-03-10T19:46:07.901Z,2023-03-11T07:07:44Z,4086344337,140,76.2,4086344335,56,Right,4086344333,155,,4087224523,178,,4086344339,141,18.0,4086344341,212,18.3,4086344343,213,5.5,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955225,12,8,1,0,26,bw9wm8pqfzcchumhiwdt2w15c,1,18.3,87.5,2023-03-10T19:46:09.086Z,2023-03-11T07:07:51Z,4086844815,385,,4086344313,15,,4086344263,56,Back,4087224597,178,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955309,7,6,1,0,29,920raeoumft3q2wmvc296uceo,1,91.4,15.3,2023-03-10T19:46:11.785Z,2023-03-11T07:07:57Z,4086344741,233,13,4086344723,75,,4086344721,56,Right,,,,,,,,,,,,,,,,dqazrm2wmu9zqpvp8xbeeb7jd,V. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955249,13,6,1,0,29,bw9wm8pqfzcchumhiwdt2w15c,0,8.6,84.7,2023-03-10T19:46:11.785Z,2023-03-11T07:07:57Z,4086344751,233,7,4086344425,73,,4086344405,56,Back,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955627,8,1,1,0,53,920raeoumft3q2wmvc296uceo,0,99.5,0.5,2023-03-10T19:46:35.915Z,2023-03-11T07:08:05Z,4086346335,212,28.1,4086346331,140,89.0,4086346321,2,,4086346325,155,,4086845039,20,,4086346333,141,38.5,4086346323,6,,4086346329,56,Center,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,4087224799,178,4086346337,213,2.0,4086346327,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955651,15,12,1,0,54,bw9wm8pqfzcchumhiwdt2w15c,1,10.9,60,2023-03-10T19:46:37.392Z,2023-03-11T07:08:12Z,4086346507,15,,4086346473,140,21.9,4086346485,213,5.6,4086346481,212,14.3,4086346471,56,Back,4087224889,388,,4086346477,141,47.5,,,,983yy0ez1onytwj2k1nqw61p0,N. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955687,9,15,1,0,55,920raeoumft3q2wmvc296uceo,1,85.3,49.8,2023-03-10T19:46:38.297Z,2023-03-11T07:08:23Z,4087225047,178,,4086347387,25,,4086347755,458,,4086347751,102,52.3,4086845205,328,,4086347759,147,49.1,4086347749,76,,4086346657,56,Center,14xb29tv90y8uataijmh03rah,D. Heymans,4086347757,146,4086349777,233,18,4086845203,108,97.3,4086347391,17,4086347753,103,13.9,4086347389,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955879,18,10,1,0,56,bw9wm8pqfzcchumhiwdt2w15c,1,8.8,49.4,2023-03-10T19:46:39.086Z,2023-03-11T07:08:26Z,4086347641,182,,4086347643,56,Back,4086845249,177,,4086845253,377,,4086347637,178,,4086349797,233,9,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955853,16,52,1,0,56,bw9wm8pqfzcchumhiwdt2w15c,1,6.4,54.3,2023-03-10T19:46:39.178Z,2023-03-11T07:08:33Z,4087225203,178,,4086845399,377,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955639,14,43,1,0,57,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2023-03-10T19:46:40.583Z,2023-03-10T19:46:52Z,4086346405,285,0,4086346403,56,Back,4086347345,144,44,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955877,17,1,1,1,5,bw9wm8pqfzcchumhiwdt2w15c,0,6.4,54.3,2023-03-10T19:46:47.981Z,2023-03-11T07:08:38Z,4086347615,199,,4086347619,140,71.5,4086347623,212,71.0,4086347625,213,6.0,4086347621,141,26.2,4086348451,189,,4086347617,56,Center,4086347627,1,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955923,10,49,1,1,13,920raeoumft3q2wmvc296uceo,1,31.3,71.5,2023-03-10T19:46:56.212Z,2023-03-11T07:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955971,11,1,1,1,13,920raeoumft3q2wmvc296uceo,1,31.3,71.5,2023-03-10T19:46:56.294Z,2023-03-11T07:08:54Z,4086348157,140,40.9,4086348161,212,13.4,4086348163,213,0.7,4087225517,178,,4086348155,56,Back,4086348159,141,84.4,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517955999,12,1,1,1,15,920raeoumft3q2wmvc296uceo,1,40.9,84.4,2023-03-10T19:46:58.219Z,2023-03-11T07:09:18Z,4086348329,141,70.0,4086348333,213,4.2,4086348325,56,Back,4086348331,212,11.1,4087225863,178,,4086348327,140,35.9,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956007,13,1,1,1,18,920raeoumft3q2wmvc296uceo,1,35.9,70,2023-03-10T19:47:01.078Z,2023-03-11T07:09:24Z,4086348377,213,5.0,4086348369,56,Back,4087225959,178,,4086348371,140,45.8,4086348375,212,31.9,4086348373,141,25.6,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956013,14,1,1,1,23,920raeoumft3q2wmvc296uceo,1,53.4,16.1,2023-03-10T19:47:05.998Z,2023-03-11T10:18:07Z,4086348405,56,Back,4086348415,213,2.4,4086348411,141,34.9,4086348413,212,19.0,4086348407,140,40.0,4087226043,178,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956063,15,1,1,1,25,920raeoumft3q2wmvc296uceo,1,39.9,36.1,2023-03-10T19:47:08.274Z,2023-03-11T07:09:46Z,4086348631,213,1.3,4086348625,140,47.2,4086348635,1,,4086348623,56,Back,4087226227,178,,4086348629,212,34.8,4086348627,141,86.0,,,,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956123,16,1,1,1,28,920raeoumft3q2wmvc296uceo,1,54.7,89.6,2023-03-10T19:47:11.316Z,2023-03-11T07:09:52Z,4086348911,140,72.2,4086348915,212,18.5,4086348913,141,93.2,4086348909,56,Left,4087226311,178,,4086348917,213,0.1,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956231,17,1,1,1,34,920raeoumft3q2wmvc296uceo,1,69.8,81.7,2023-03-10T19:47:17.147Z,2023-03-11T07:09:59Z,4086349479,141,42.2,4086349475,56,Center,4086349471,2,,4086349485,1,,4086349481,212,34.2,4086351511,210,14,4086845557,223,,4086845559,20,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,4086349473,155,4086349483,213,5.4,4087226361,178,,4086351513,154,4086349477,140,89.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2517956233,18,14,1,1,36,920raeoumft3q2wmvc296uceo,1,90.7,42.4,2023-03-10T19:47:18.765Z,2023-03-11T07:10:00Z,4086350773,328,,4086351575,231,47.8,4086351571,214,,4086351559,29,,4087226433,388,,4086349499,56,Center,4086349495,22,,4086351561,154,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,4086351569,103,4086351573,230,99.0,4086351567,102,7.6,4086351557,75,4086351563,55,17,4086349497,17,,44.5,4086350769,15,,,,,,,,,,,,,,,,,,,,,,
2517956189,19,5,1,1,38,bw9wm8pqfzcchumhiwdt2w15c,1,-1.2,41.8,2023-03-10T19:47:21.231Z,2023-03-11T07:10:04Z,4086349257,56,Back,4086349259,346,,4086351743,233,19,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956395,19,5,1,1,38,920raeoumft3q2wmvc296uceo,0,101.2,58.2,2023-03-10T19:47:21.231Z,2023-03-11T07:10:04Z,4086351771,233,19,4086350249,346,,4086350247,56,Center,,,,,,,,,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956717,20,1,1,2,9,bw9wm8pqfzcchumhiwdt2w15c,1,3.5,43,2023-03-10T19:47:51.873Z,2023-03-11T07:10:07Z,4086351957,140,24.8,4086351963,213,6.0,4086351961,212,23.1,4086351955,56,Back,4086351953,124,,4086351959,141,34.6,4086351967,237,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956735,21,1,1,2,12,bw9wm8pqfzcchumhiwdt2w15c,1,24.4,36.3,2023-03-10T19:47:55.446Z,2023-03-11T07:10:12Z,4086352133,141,70.3,4086352135,212,24.0,4086352131,140,18.3,4086352129,56,Back,4087226625,178,,4086352137,213,1.8,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956763,22,1,1,2,17,bw9wm8pqfzcchumhiwdt2w15c,1,28.4,64.8,2023-03-10T19:48:00.132Z,2023-03-11T07:10:16Z,4087226671,178,,4086352269,140,37.5,4086352271,141,31.8,4086352275,213,5.1,4086352273,212,24.4,4086352267,56,Back,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956785,23,1,1,2,19,bw9wm8pqfzcchumhiwdt2w15c,1,38.9,29.8,2023-03-10T19:48:02.623Z,2023-03-11T07:10:21Z,4086352439,213,5.2,4086352431,56,Back,4086352435,141,5.2,4086352433,140,46.6,4086352437,212,18.6,4087226751,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956839,24,1,1,2,23,bw9wm8pqfzcchumhiwdt2w15c,0,44.6,8.8,2023-03-10T19:48:06.522Z,2023-03-11T07:10:26Z,4086352751,1,,4086352747,212,46.1,4086352739,155,,4087226833,178,,4086352741,56,Center,4086352745,141,64.6,4086352743,140,69.5,4086352749,213,1.0,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956911,20,1,1,2,26,920raeoumft3q2wmvc296uceo,0,23.1,37.6,2023-03-10T19:48:09.604Z,2023-03-11T07:10:30Z,4086353127,141,47.0,4086353123,56,Back,4086353121,3,,4087226927,388,,4086353131,213,0.3,4086353125,140,46.5,4086353129,212,25.4,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956897,25,44,1,2,28,bw9wm8pqfzcchumhiwdt2w15c,1,55.2,55.6,2023-03-10T19:48:11.323Z,2023-03-11T07:56:21Z,4086353077,56,Center,4086353081,286,,4086353205,233,21,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956915,21,44,1,2,28,920raeoumft3q2wmvc296uceo,0,44.8,44.4,2023-03-10T19:48:11.324Z,2023-03-11T07:10:32Z,4086353141,56,Back,4086353143,285,,4086353245,233,25,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956905,26,61,1,2,28,bw9wm8pqfzcchumhiwdt2w15c,1,57,58.1,2023-03-10T19:48:11.513Z,2023-03-11T07:56:21Z,4087227171,21,,4087227173,388,,4086353103,56,Center,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517997605,370,61,1,2,30,bw9wm8pqfzcchumhiwdt2w15c,0,55.6,81.7,2023-03-10T19:48:13.342Z,2023-03-11T07:10:45Z,4086574015,56,Left,4087227305,178,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956957,22,49,1,2,32,920raeoumft3q2wmvc296uceo,1,44.4,10,2023-03-10T19:48:15.380Z,2023-03-11T07:10:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518048633,942,3,1,2,32,920raeoumft3q2wmvc296uceo,0,49,21.3,2023-03-10T19:48:15.415Z,2023-03-11T07:10:56Z,4086845889,56,Back,4086845895,467,9fvwcsajeousbo5o0e84cj2sp,4086845891,286,,4086845893,465,,4087227537,178,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957015,24,4,1,2,32,920raeoumft3q2wmvc296uceo,1,47.2,15.2,2023-03-10T19:48:15.625Z,2023-03-11T07:11:02Z,4086353697,56,Back,4086353703,286,,4086353701,265,,4086354123,233,27,4086353695,13,,4086353699,152,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956979,27,4,1,2,33,bw9wm8pqfzcchumhiwdt2w15c,0,52.8,84.8,2023-03-10T19:48:15.626Z,2023-03-11T07:11:02Z,4087227651,389,,4086353521,56,Left,4086354073,265,,4086354067,152,,4086354077,285,,4086354163,233,24,4086354061,13,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517956977,23,43,1,2,36,920raeoumft3q2wmvc296uceo,1,0,0,2023-03-10T19:48:18.744Z,2023-03-10T19:48:25Z,4086353523,211,0,4086353519,286,0,4086353517,56,Back,4086353865,144,3,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517957457,25,1,1,3,8,920raeoumft3q2wmvc296uceo,1,52.2,14,2023-03-10T19:48:51.205Z,2023-03-11T07:11:06Z,4087227735,178,,4086356015,212,70.6,4086356011,140,93.9,4086355991,5,,4086356019,1,,4086356005,56,Left,4086356001,152,,4086356017,213,0.9,dbtjmpfrscwqv0xvqk3krqa5l,J. Van Cleemput,4086355997,196,4086356013,141,95.4,4086355993,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
