id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2538206333,8,1,1,0,11,2b57rbw94i9ohnbch52owvqtq,1,67.1,16.3,2023-04-23T16:30:49.959Z,2023-04-24T10:35:14Z,4214567345,212,8.6,4214567339,56,Center,4214567343,141,27.4,4214567341,140,63.1,4214567347,213,2.1,4216570319,178,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206347,9,1,1,0,13,2b57rbw94i9ohnbch52owvqtq,0,66.1,26.8,2023-04-23T16:30:51.427Z,2023-04-24T10:35:13Z,4216570377,178,,4214567427,236,,4214567413,140,63.9,4214567429,233,4,4214567415,141,24.3,4214567433,286,,4214567419,213,3.8,4214567411,56,Center,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,4214567417,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206349,4,74,1,0,13,8y3iucyxguipljcmf87a11bk9,1,34.9,77.8,2023-04-23T16:30:51.507Z,2023-04-24T10:35:13Z,4214567435,233,9,4216570389,178,,4214567423,285,,4214567421,56,Back,,,,,,,,,,,,,9hiut57u02lly1nfdixef8bth,V. Odjidja-Ofoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206375,5,49,1,0,14,8y3iucyxguipljcmf87a11bk9,1,41.7,60.9,2023-04-23T16:30:52.478Z,2023-04-24T10:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206479,6,1,1,0,16,8y3iucyxguipljcmf87a11bk9,0,43,69.3,2023-04-23T16:30:54.718Z,2023-04-24T10:35:11Z,4216570477,178,,4214568085,141,47.6,4214568083,140,68.4,4214568087,212,30.5,4214568081,56,Center,4214568089,213,5.8,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206485,10,49,1,0,20,2b57rbw94i9ohnbch52owvqtq,1,27.3,47.5,2023-04-23T16:30:58.857Z,2023-04-24T10:35:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206605,11,1,1,0,24,2b57rbw94i9ohnbch52owvqtq,1,24.4,58.5,2023-04-23T16:31:02.459Z,2023-04-24T10:35:09Z,4216570591,178,,4214568799,141,45.5,4214568797,140,4.2,4214568803,213,3.5,4214568801,212,23.0,4214568795,56,Back,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206655,12,1,1,0,28,2b57rbw94i9ohnbch52owvqtq,0,3.8,36.7,2023-04-23T16:31:06.359Z,2023-04-24T10:35:09Z,4214569055,56,Center,4214569061,212,50.0,4214569053,155,,4214569065,1,,4214569057,140,51.2,4216570643,178,,4214569059,141,30.4,4214569063,213,6.2,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206699,7,44,1,0,33,8y3iucyxguipljcmf87a11bk9,1,39.7,64.6,2023-04-23T16:31:11.400Z,2023-04-24T10:35:08Z,4214569265,56,Back,4214569267,285,,4214569305,233,13,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206689,13,44,1,0,33,2b57rbw94i9ohnbch52owvqtq,0,60.3,35.4,2023-04-23T16:31:11.401Z,2023-04-24T10:35:08Z,4214569219,56,Center,4214569333,233,7,4214569221,286,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206723,8,1,1,0,33,8y3iucyxguipljcmf87a11bk9,1,39.2,64.2,2023-04-23T16:31:11.508Z,2023-04-24T10:35:07Z,4214569393,212,18.9,4214569395,213,2.7,4214569385,3,,4214569389,140,23.2,4216570719,178,,4214569387,56,Back,4214569391,141,76.9,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206727,9,49,1,0,34,8y3iucyxguipljcmf87a11bk9,1,33.4,76.5,2023-04-23T16:31:13.009Z,2023-04-24T10:35:07Z,,,,,,,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206757,10,1,1,0,34,8y3iucyxguipljcmf87a11bk9,0,33.3,76.6,2023-04-23T16:31:13.055Z,2023-04-24T10:35:07Z,4214569527,155,,4214569531,140,59.4,4214569529,56,Center,4214569537,213,5.9,4216570793,178,,4214569533,141,59.9,4214569535,212,29.7,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206791,14,1,1,0,37,2b57rbw94i9ohnbch52owvqtq,0,42.7,41,2023-04-23T16:31:15.272Z,2023-04-24T10:35:06Z,4214569715,141,45.7,4216570829,388,,4214569713,140,63.7,4214569711,56,Center,4214569717,212,22.3,4214569719,213,0.1,4214569709,3,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206851,11,1,1,0,39,8y3iucyxguipljcmf87a11bk9,0,37.8,53.3,2023-04-23T16:31:17.879Z,2023-04-24T10:35:06Z,4214570059,140,38.6,4214570063,141,65.5,4214570057,56,Back,4214570065,212,8.3,4214570069,213,1.5,4214570055,3,,4216570867,178,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206869,15,1,1,0,42,2b57rbw94i9ohnbch52owvqtq,1,61.2,34.7,2023-04-23T16:31:20.440Z,2023-04-24T10:35:05Z,4214570147,141,44.5,4214570151,212,6.8,4216570911,178,,4214570139,56,Center,4214570143,140,62.5,4214570137,3,,4214570155,213,1.4,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206873,16,49,1,0,42,2b57rbw94i9ohnbch52owvqtq,1,60.9,41.5,2023-04-23T16:31:20.929Z,2023-04-24T10:35:05Z,,,,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206909,17,1,1,0,44,2b57rbw94i9ohnbch52owvqtq,0,64.3,41.5,2023-04-23T16:31:22.241Z,2023-04-24T10:35:04Z,4214570423,212,15.6,4214570417,56,Center,4214570425,213,6.2,4214570419,140,79.1,4216570957,178,,4214584479,4,,4214570421,141,39.5,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206905,12,8,1,0,45,8y3iucyxguipljcmf87a11bk9,1,22.3,60.5,2023-04-23T16:31:23.616Z,2023-04-24T10:35:04Z,4216571017,178,,4215990475,385,,4214570401,56,Back,4215990557,14,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206969,13,12,1,0,46,8y3iucyxguipljcmf87a11bk9,1,8.4,54.7,2023-04-23T16:31:25.109Z,2023-04-24T10:35:03Z,4214570781,212,32.6,4214570773,140,17.8,4216571071,389,,4214570845,167,,4214570777,141,100.0,4214570771,56,Back,4214570783,213,1.3,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538206975,14,5,1,0,49,8y3iucyxguipljcmf87a11bk9,0,17,101.2,2023-04-23T16:31:28.030Z,2023-04-24T04:32:23Z,4214570811,347,,4214571403,233,18,4214570809,56,Back,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207077,18,5,1,0,49,2b57rbw94i9ohnbch52owvqtq,1,83,-1.2,2023-04-23T16:31:28.030Z,2023-04-24T04:32:23Z,4214571371,233,14,4214571327,347,,4214571325,56,Right,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207113,19,1,1,0,54,2b57rbw94i9ohnbch52owvqtq,1,79.7,0,2023-04-23T16:31:32.779Z,2023-04-24T10:35:03Z,4214571511,107,,4214571523,212,15.9,4214571519,141,12.8,4214571525,213,0.7,4214571549,189,,4214571515,140,91.6,4214571513,56,Right,,,,973qhpd6czw3u8h0788uq9ez8,S. Wylin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207245,20,1,1,1,0,2b57rbw94i9ohnbch52owvqtq,1,88.9,28.1,2023-04-23T16:31:38.555Z,2023-04-24T10:35:03Z,4214572203,213,4.4,4214572195,56,Right,4214572199,141,10.0,4216571295,178,,4214572511,189,,4214572197,140,85.4,4214572201,212,12.8,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207255,21,1,1,1,0,2b57rbw94i9ohnbch52owvqtq,0,79.8,8.9,2023-04-23T16:31:38.668Z,2023-04-24T10:35:02Z,4216571329,178,,4214572273,140,90.0,4215991349,20,,4214572269,56,Center,4215991345,224,,4214572265,155,,4214572263,2,,4214572277,141,56.6,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,4214572337,189,,4214572289,1,4214572281,212,34.2,4214572285,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207263,15,52,1,1,2,8y3iucyxguipljcmf87a11bk9,1,3.2,47.7,2023-04-23T16:31:40.379Z,2023-04-24T10:35:02Z,4216571409,388,,4215991527,377,,4214572425,189,,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207375,16,1,1,1,3,8y3iucyxguipljcmf87a11bk9,1,7.5,41.7,2023-04-23T16:31:42.034Z,2023-04-24T10:35:01Z,4214572957,212,23.7,4216571437,178,,4214572949,56,Back,4214572959,213,5.5,4214572955,141,16.5,4214572945,123,,4214572953,140,23.1,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207465,17,1,1,1,10,8y3iucyxguipljcmf87a11bk9,1,38.1,8.7,2023-04-23T16:31:48.308Z,2023-04-24T10:35:00Z,4214573437,213,2.4,4214573429,56,Back,4214573431,140,31.4,4214573433,141,18.3,4216571479,178,,4214573435,212,9.6,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207585,18,1,1,1,14,8y3iucyxguipljcmf87a11bk9,1,42.6,25.1,2023-04-23T16:31:52.670Z,2023-04-24T10:34:58Z,4214574049,141,2.8,4214574047,140,51.2,4214574051,212,17.6,4214574053,213,5.2,4214574045,56,Right,4216571517,178,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207655,19,1,1,1,20,8y3iucyxguipljcmf87a11bk9,0,62.7,7.5,2023-04-23T16:31:58.366Z,2023-04-24T10:34:56Z,4214574453,140,68.6,4216571545,178,,4214574445,196,,4214574455,141,84.5,4214574461,213,1.5,4214574449,56,Left,4214574465,1,,4214574457,212,52.7,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,4214574441,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207665,22,8,1,1,22,2b57rbw94i9ohnbch52owvqtq,1,28.7,21.6,2023-04-23T16:32:01.071Z,2023-04-24T10:34:56Z,4215993011,384,,4216571581,178,,4214574503,56,Back,,,,,,,,,,,,,,,,973qhpd6czw3u8h0788uq9ez8,S. Wylin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207683,23,49,1,1,24,2b57rbw94i9ohnbch52owvqtq,1,34.5,26.6,2023-04-23T16:32:02.378Z,2023-04-24T10:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207707,24,1,1,1,25,2b57rbw94i9ohnbch52owvqtq,1,33.8,29,2023-04-23T16:32:03.391Z,2023-04-24T10:34:55Z,4214574673,140,27.8,4214574681,213,2.5,4214574675,141,35.7,4214574677,212,7.8,4214574671,56,Back,4216571727,178,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207759,25,1,1,1,26,2b57rbw94i9ohnbch52owvqtq,1,35,52.5,2023-04-23T16:32:04.264Z,2023-04-24T10:34:54Z,4214574977,141,22.7,4214574985,213,4.1,4216571743,178,,4214574973,56,Back,4214574981,212,24.4,4214574975,140,22.1,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207801,26,1,1,1,29,2b57rbw94i9ohnbch52owvqtq,1,31.4,13.3,2023-04-23T16:32:08.031Z,2023-04-24T10:34:53Z,4216571771,178,,4214575219,213,4.8,4214575209,140,32.2,4214575207,56,Back,4214575211,141,4.1,4214575215,212,6.3,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207807,27,3,1,1,31,2b57rbw94i9ohnbch52owvqtq,0,32.4,5.9,2023-04-23T16:32:09.269Z,2023-04-24T10:15:20Z,4214575247,56,Back,4217055801,285,,4215993991,465,,4214575355,233,20,4216571873,178,,,,,,,,,,,973qhpd6czw3u8h0788uq9ez8,S. Wylin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207817,20,7,1,1,32,8y3iucyxguipljcmf87a11bk9,0,67.6,94.1,2023-04-23T16:32:10.348Z,2023-04-24T10:15:20Z,4214575321,233,27,4217055807,286,,4215994095,383,,4216571915,389,,4214575295,56,Left,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207851,28,61,1,1,33,2b57rbw94i9ohnbch52owvqtq,0,33.9,11.9,2023-04-23T16:32:11.403Z,2023-04-24T10:34:52Z,4214575461,56,Back,4216571943,178,,,,,,,,,,,,,,,,,,,,973qhpd6czw3u8h0788uq9ez8,S. Wylin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207899,21,5,1,1,35,8y3iucyxguipljcmf87a11bk9,1,73.6,101.7,2023-04-23T16:32:13.632Z,2023-04-24T04:34:08Z,4214575775,233,29,4214575741,56,Left,4214575745,347,,,,,,,,,,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538207863,29,5,1,1,35,2b57rbw94i9ohnbch52owvqtq,0,26.4,-1.7,2023-04-23T16:32:13.632Z,2023-04-24T04:34:08Z,4214575545,347,,4214575543,56,Back,4214575793,233,21,,,,,,,,,,,,,,,,973qhpd6czw3u8h0788uq9ez8,S. Wylin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208047,22,1,1,1,48,8y3iucyxguipljcmf87a11bk9,1,78.4,100,2023-04-23T16:32:27.107Z,2023-04-24T10:34:52Z,4214576559,212,17.3,4214576563,213,3.6,4214576551,140,63.8,4214576547,56,Left,4214576555,141,90.0,4214576545,107,,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208071,23,1,1,1,51,8y3iucyxguipljcmf87a11bk9,1,65.1,96.4,2023-04-23T16:32:29.624Z,2023-04-24T10:34:51Z,4214576691,56,Back,4216572043,178,,4214576697,212,23.3,4214576699,213,3.3,4214576695,141,91.2,4214576693,140,43.2,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208099,24,1,1,1,53,8y3iucyxguipljcmf87a11bk9,1,45.5,92.9,2023-04-23T16:32:31.916Z,2023-04-24T10:34:50Z,4216572135,178,,4214576861,141,49.4,4214576863,212,31.1,4214576859,140,36.5,4214576865,213,4.4,4214576857,56,Back,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208153,25,1,1,1,56,8y3iucyxguipljcmf87a11bk9,1,40.2,53.3,2023-04-23T16:32:34.883Z,2023-04-24T10:34:50Z,4214577179,213,5.1,4217103575,1,,4214577177,212,32.0,4216572175,178,,4214577171,56,Right,4214577173,140,51.2,4214577175,141,9.4,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538208199,26,1,1,2,0,8y3iucyxguipljcmf87a11bk9,1,50.8,13.3,2023-04-23T16:32:38.657Z,2023-04-24T10:34:49Z,4214577393,140,41.5,4216572215,178,,4214577395,141,29.5,4214577399,213,2.3,4214577397,212,14.7,4214577391,56,Back,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
