id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,assist,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/11/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2458195745,9,1,1,0,16,920raeoumft3q2wmvc296uceo,1,53.3,29.1,2022-09-10T18:46:22.753Z,2022-09-11T13:03:02Z,3770644351,212,8.8,3770644347,140,45.1,3770644353,213,3.4,3770644345,56,Back,3772197425,178,,3770644349,141,26.2,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458195771,10,1,1,0,18,920raeoumft3q2wmvc296uceo,1,45.7,22,2022-09-10T18:46:24.707Z,2022-09-11T13:03:01Z,3770644499,141,76.6,3770644495,56,Back,3772197669,178,,3770644503,213,1.8,3770644497,140,39.0,3770644505,1,,3770644501,212,37.8,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458195829,11,1,1,0,22,920raeoumft3q2wmvc296uceo,1,46.6,80.7,2022-09-10T18:46:29.072Z,2022-09-11T13:03:00Z,3770644779,140,57.7,3770644781,141,81.1,3770644785,213,0.0,3770644777,56,Left,3772197909,178,,3770644783,212,11.7,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458195845,12,1,1,0,23,920raeoumft3q2wmvc296uceo,1,55.3,79.3,2022-09-10T18:46:29.936Z,2022-09-11T13:03:00Z,3770644873,212,13.8,3772198069,178,,3770644867,56,Back,3770644871,141,81.5,3770644875,213,3.0,3770644869,140,42.2,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458195885,13,1,1,0,24,920raeoumft3q2wmvc296uceo,1,44.6,79.6,2022-09-10T18:46:31.503Z,2022-09-11T13:02:59Z,3770645067,213,4.0,3770645063,141,57.6,3770645059,56,Back,3772198199,178,,3770645065,212,19.9,3770645061,140,32.1,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458195951,14,1,1,0,27,920raeoumft3q2wmvc296uceo,1,33.4,57.2,2022-09-10T18:46:34.405Z,2022-09-11T13:02:59Z,3770645417,212,18.4,3770645411,56,Back,3770645415,141,31.6,3772198305,178,,3770645419,213,5.0,3770645413,140,39.2,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196021,15,1,1,0,32,920raeoumft3q2wmvc296uceo,1,51.2,25,2022-09-10T18:46:38.987Z,2022-09-11T13:02:57Z,3772198603,178,,3770645807,212,14.1,3770645801,56,Right,3770645805,141,9.5,3770645809,213,5.4,3770645803,140,60.1,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196105,16,1,1,0,36,920raeoumft3q2wmvc296uceo,0,50.3,14.6,2022-09-10T18:46:43.259Z,2022-09-11T13:02:56Z,3770646243,212,53.7,3770646237,56,Left,3770646245,213,1.5,3770646241,141,93.5,3770646247,1,,3770646235,196,,3772198723,178,,3770646239,140,51.8,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,3770646233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196163,3,61,1,0,41,bw9wm8pqfzcchumhiwdt2w15c,0,46.6,3.3,2022-09-10T18:46:47.633Z,2022-09-11T13:02:56Z,3770646585,56,Back,3772199271,178,,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196191,4,45,1,0,44,bw9wm8pqfzcchumhiwdt2w15c,0,35.2,10.8,2022-09-10T18:46:50.696Z,2022-09-11T13:02:55Z,3770646773,233,17,3770646719,285,,3770646717,56,Back,,,,,,,,,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196173,17,3,1,0,44,920raeoumft3q2wmvc296uceo,1,64.8,89.2,2022-09-10T18:46:50.696Z,2022-09-11T13:02:55Z,3772199451,178,,3771293401,465,,3770646751,233,4,3770646623,286,,3770646621,56,Left,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196215,18,1,1,0,45,920raeoumft3q2wmvc296uceo,1,64.8,78.5,2022-09-10T18:46:51.779Z,2022-09-11T13:02:54Z,3770646845,56,Center,3770646849,141,69.0,3770646851,212,6.9,3772200267,178,,3770646853,213,4.4,3770646847,140,62.5,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196245,19,1,1,0,46,920raeoumft3q2wmvc296uceo,1,63,58.1,2022-09-10T18:46:53.178Z,2022-09-11T13:02:54Z,3770647029,141,76.0,3772200411,178,,3770647031,212,13.9,3770647033,213,2.1,3770647025,56,Center,3770647027,140,56.6,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196271,20,1,1,0,47,920raeoumft3q2wmvc296uceo,1,57.5,68.8,2022-09-10T18:46:53.973Z,2022-09-11T13:02:54Z,3772200523,178,,3770647189,140,62.6,3770647197,213,5.0,3770647191,141,41.0,3770647193,212,19.6,3770647187,56,Center,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196467,21,1,1,0,51,920raeoumft3q2wmvc296uceo,1,61.5,33.7,2022-09-10T18:46:57.804Z,2022-09-11T13:02:53Z,3770648323,1,,3770648313,56,Left,3770648319,212,47.9,3770648311,155,,3770648315,140,84.6,3770648321,213,1.0,3770648317,141,94.4,3770649277,210,15,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,3772200683,178,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196473,22,15,1,1,2,920raeoumft3q2wmvc296uceo,1,79.5,71.1,2022-09-10T18:47:09.431Z,2022-09-11T13:02:49Z,3770649305,29,,3770649317,146,97.5,3770649319,147,51.6,3770648351,18,,3770649391,233,5,3770648347,22,,3770648353,56,Center,3770649307,55,21,87d73x3gkomc4soukr5uweqc5,I. Mbenza,3770649315,215,,3770649303,78,3772200815,178,3771294525,133,3770648589,20,3770649313,103,16.5,3770649311,102,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196477,5,10,1,1,3,bw9wm8pqfzcchumhiwdt2w15c,1,2.3,49.2,2022-09-10T18:47:10.430Z,2022-09-11T13:02:48Z,3770648377,56,Back,3770648841,233,22,3770648789,177,,3770648373,178,,3771294743,377,,3770648375,182,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196575,6,52,1,1,4,bw9wm8pqfzcchumhiwdt2w15c,1,2.1,49.3,2022-09-10T18:47:10.616Z,2022-09-11T13:02:48Z,3771294875,377,,3772201045,178,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196653,7,1,1,1,10,bw9wm8pqfzcchumhiwdt2w15c,1,10.5,51,2022-09-10T18:47:16.837Z,2022-09-11T13:02:47Z,3772201225,178,,3770649367,213,0.8,3770649357,123,,3770649363,141,69.6,3770649359,56,Back,3770649365,212,17.1,3770649361,140,21.5,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196697,8,1,1,1,14,bw9wm8pqfzcchumhiwdt2w15c,1,19.8,67.1,2022-09-10T18:47:20.883Z,2022-09-11T13:02:46Z,3770649551,141,35.2,3770649555,213,4.9,3772201333,178,,3770649547,56,Back,3770649553,212,22.2,3770649549,140,24.1,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196719,9,1,1,1,17,bw9wm8pqfzcchumhiwdt2w15c,1,22.9,36.5,2022-09-10T18:47:24.402Z,2022-09-11T13:02:45Z,3770649635,212,11.8,3770649623,56,Back,3770649633,141,53.0,3770649627,140,26.5,3770649637,213,1.2,3772201447,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196767,10,1,1,1,21,bw9wm8pqfzcchumhiwdt2w15c,1,31.3,64.2,2022-09-10T18:47:27.574Z,2022-09-11T13:02:44Z,3770649921,212,25.2,3770649915,56,Back,3770649919,141,30.3,3770649923,213,5.1,3770649917,140,41.0,3772201585,178,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196807,11,1,1,1,25,bw9wm8pqfzcchumhiwdt2w15c,1,45,24,2022-09-10T18:47:31.901Z,2022-09-11T13:02:43Z,3770650107,140,45.6,3770650109,141,6.2,3770650111,212,12.1,3770650105,56,Back,3770650113,213,4.8,3772202003,178,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196889,12,1,1,1,27,bw9wm8pqfzcchumhiwdt2w15c,1,47.6,6.4,2022-09-10T18:47:33.773Z,2022-09-11T13:02:43Z,3770650517,140,35.1,3772202161,178,,3770650519,141,29.2,3770650523,213,2.3,3770650521,212,20.3,3770650515,56,Back,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458196945,13,1,1,1,31,bw9wm8pqfzcchumhiwdt2w15c,1,35.5,39.5,2022-09-10T18:47:38.097Z,2022-09-11T13:02:42Z,3770650817,212,24.7,3770650813,140,43.7,3770650819,213,5.1,3770650815,141,5.5,3772202287,178,,3770650811,56,Back,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197089,14,1,1,1,34,bw9wm8pqfzcchumhiwdt2w15c,1,43,5.9,2022-09-10T18:47:41.078Z,2022-09-11T13:02:41Z,3770651519,213,0.0,3772202449,178,,3770651513,140,65.9,3770651515,141,6.7,3770651511,56,Right,3770651517,212,24.1,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197115,15,1,1,1,38,bw9wm8pqfzcchumhiwdt2w15c,0,67,3.7,2022-09-10T18:47:44.558Z,2022-09-11T13:02:40Z,3770651659,141,27.7,3770651663,213,1.0,3770651655,56,Center,3770651661,212,19.3,3770651657,140,76.9,3772202711,178,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197047,23,49,1,1,39,920raeoumft3q2wmvc296uceo,1,19.3,69.9,2022-09-10T18:47:45.856Z,2022-09-11T13:02:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197083,24,1,1,1,39,920raeoumft3q2wmvc296uceo,1,19.2,70.7,2022-09-10T18:47:45.905Z,2022-09-11T13:02:39Z,3770651487,212,12.4,3770651481,56,Back,3770651485,141,83.5,3772202871,388,,3770651483,140,27.6,3770651489,213,0.8,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197093,25,1,1,1,41,920raeoumft3q2wmvc296uceo,1,30.5,76,2022-09-10T18:47:47.822Z,2022-09-11T13:02:39Z,3770651575,213,3.2,3770651571,141,75.9,3770651573,212,4.0,3770651569,140,26.7,3770651565,56,Back,3772228269,178,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197125,26,1,1,1,41,920raeoumft3q2wmvc296uceo,1,28.2,68.4,2022-09-10T18:47:48.458Z,2022-09-11T13:02:38Z,3770651721,56,Back,3770651725,141,88.0,3772228363,178,,3770651723,140,32.7,3770651729,213,1.2,3770651727,212,14.1,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197161,27,1,1,1,42,920raeoumft3q2wmvc296uceo,1,36.2,78.4,2022-09-10T18:47:49.529Z,2022-09-11T13:02:38Z,3770651899,140,24.2,3770651903,212,14.0,3770651905,213,2.7,3770651901,141,87.5,3772228849,178,,3770651897,56,Back,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197187,28,1,1,1,45,920raeoumft3q2wmvc296uceo,1,22.2,84.7,2022-09-10T18:47:51.580Z,2022-09-11T13:02:38Z,3772229361,178,,3770652067,56,Back,3770652079,1,,3770652077,213,5.1,3770652071,140,39.8,3770652075,212,49.6,3770652073,141,17.0,3770652059,155,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,3770652063,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197233,29,1,1,1,48,920raeoumft3q2wmvc296uceo,1,40.7,20.9,2022-09-10T18:47:55.210Z,2022-09-11T13:02:37Z,3770652331,212,16.6,3770652329,141,25.9,3770652325,56,Back,3772229489,178,,3770652333,213,2.9,3770652327,140,25.2,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197301,30,1,1,1,52,920raeoumft3q2wmvc296uceo,1,28.2,27.1,2022-09-10T18:47:58.726Z,2022-09-11T13:02:37Z,3770652713,213,5.3,3770652707,140,33.8,3770652711,212,9.9,3770652705,56,Back,3772229611,178,,3770652709,141,15.3,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197343,31,1,1,1,57,920raeoumft3q2wmvc296uceo,1,40.8,19.9,2022-09-10T18:48:04.140Z,2022-09-11T13:02:35Z,3770652973,213,1.5,3770652967,140,43.5,3770652971,212,26.5,3770652965,56,Back,3772229647,178,,3770652969,141,58.7,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197381,32,1,1,2,0,920raeoumft3q2wmvc296uceo,1,47.4,56.8,2022-09-10T18:48:07.228Z,2022-09-11T13:02:33Z,3770653153,141,76.4,3770653159,213,1.0,3770653151,140,56.3,3770653157,212,16.3,3770653149,56,Center,3772229709,178,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197417,33,1,1,2,2,920raeoumft3q2wmvc296uceo,1,54.5,70.9,2022-09-10T18:48:09.059Z,2022-09-11T13:02:33Z,3770653349,141,87.7,3772229769,178,,3770653345,56,Back,3770653353,213,2.4,3770653347,140,42.8,3770653351,212,16.8,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197473,34,1,1,2,4,920raeoumft3q2wmvc296uceo,1,46.9,83.8,2022-09-10T18:48:11.089Z,2022-09-11T13:02:32Z,3770653705,56,Left,3772229879,178,,3770653709,141,96.9,3770653713,213,0.6,3770653707,140,59.2,3770653711,212,15.7,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197531,35,1,1,2,8,920raeoumft3q2wmvc296uceo,1,59.1,94.3,2022-09-10T18:48:14.609Z,2022-09-11T13:02:31Z,3772230017,178,,3770654047,212,10.6,3770654043,140,53.9,3770654049,213,4.2,3770654041,56,Left,3770654045,141,80.9,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197551,36,1,1,2,10,920raeoumft3q2wmvc296uceo,0,53.8,78.6,2022-09-10T18:48:17.224Z,2022-09-11T13:02:30Z,3770654145,141,60.5,3770654141,56,Center,3770654143,140,64.7,3770654149,212,16.8,3772230087,178,,3770654153,213,5.5,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458197555,16,8,1,2,11,bw9wm8pqfzcchumhiwdt2w15c,1,33.1,39.2,2022-09-10T18:48:18.200Z,2022-09-11T13:02:30Z,3770654155,56,Back,3772230161,389,,3771397529,385,,,,,,,,,,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
