id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/20/value
2472289943,6,1,1,0,10,3ix9om1svhd6obl0mbk1otgop,0,49,1.8,2022-10-15T16:15:19.569Z,2022-10-16T11:23:45Z,3845640383,213,6.2,3847865841,178,,3845640381,212,19.0,3845640377,140,67.0,3845640375,56,Right,3845640379,141,0.0,,,,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290011,6,5,1,0,13,9njsy633rh1tyri7l2jaju5o,1,29.8,101.5,2022-10-15T16:15:22.135Z,2022-10-16T06:48:41Z,3845640737,347,,3845640743,233,7,3845640735,56,Back,,,,,,,,,,,,,,,,dxnhp97vrepkx0kcr0d46yb1m,T. Alloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472289947,7,5,1,0,13,3ix9om1svhd6obl0mbk1otgop,0,70.2,-1.5,2022-10-15T16:15:22.135Z,2022-10-16T06:48:41Z,3845640753,233,6,3845640395,347,,3845640393,56,Right,,,,,,,,,,,,,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290043,7,1,1,0,15,9njsy633rh1tyri7l2jaju5o,1,29.1,100,2022-10-15T16:15:24.034Z,2022-10-16T11:23:44Z,3845640909,213,3.8,3845640899,140,20.9,3845640901,141,91.8,3845640897,56,Back,3845640895,107,,3845640903,212,10.8,,,,,,,dxnhp97vrepkx0kcr0d46yb1m,T. Alloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472704513,808,43,1,0,17,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-10-15T16:15:26.828Z,2022-10-16T07:10:39Z,3847891019,144,82,3847890945,178,0,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290061,8,1,1,0,19,9njsy633rh1tyri7l2jaju5o,0,22,92,2022-10-15T16:15:28.007Z,2022-10-16T11:23:43Z,3845641071,213,0.0,3845641063,56,Left,3845641069,212,36.1,3847866133,178,,3845641073,1,,3845641065,140,56.3,3845641061,155,,3845641067,141,94.5,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290111,8,1,1,0,21,3ix9om1svhd6obl0mbk1otgop,0,46,5.7,2022-10-15T16:15:29.985Z,2022-10-16T11:23:42Z,3845641353,56,Center,3845641361,213,0.6,3845641359,212,26.6,3847866197,388,,3845641357,141,27.0,3845641355,140,67.2,3845641351,3,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290155,9,1,1,0,22,9njsy633rh1tyri7l2jaju5o,1,36.9,75.3,2022-10-15T16:15:31.874Z,2022-10-16T11:23:42Z,3845641577,3,,3845641585,140,47.5,3847866275,388,,3845641587,141,50.1,3845641579,56,Back,3845641589,212,20.4,3845641591,213,5.3,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290161,10,61,1,0,25,9njsy633rh1tyri7l2jaju5o,0,47.3,57.1,2022-10-15T16:15:33.894Z,2022-10-16T11:23:42Z,3847866369,178,,3845641609,56,Back,3847866367,15,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290173,9,61,1,0,26,3ix9om1svhd6obl0mbk1otgop,0,57,51,2022-10-15T16:15:34.963Z,2022-10-16T11:23:41Z,3845641649,56,Center,3847866417,178,,,,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290233,11,1,1,0,28,9njsy633rh1tyri7l2jaju5o,1,47.1,13.4,2022-10-15T16:15:37.856Z,2022-10-16T11:23:41Z,3845642037,56,Back,3847866473,178,,3845642043,212,12.6,3845642039,140,39.9,3845642041,141,28.2,3845642047,213,2.2,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290319,12,1,1,0,32,9njsy633rh1tyri7l2jaju5o,1,44.9,23,2022-10-15T16:15:41.099Z,2022-10-16T11:23:40Z,3845642483,1,,3845642479,212,51.3,3845642477,141,94.1,3847866583,178,,3845642475,140,61.1,3845642471,196,,3845642473,56,Left,3845642469,155,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,3845642481,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290339,13,1,1,0,35,9njsy633rh1tyri7l2jaju5o,0,65.7,91.9,2022-10-15T16:15:44.150Z,2022-10-16T11:23:39Z,3845642565,213,5.6,3845642561,141,83.0,3845642559,140,72.7,3845642555,3,,3845642557,56,Left,3845642563,212,9.5,3847866669,388,,,,,dxnhp97vrepkx0kcr0d46yb1m,T. Alloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290375,10,61,1,0,36,3ix9om1svhd6obl0mbk1otgop,0,23.1,21.8,2022-10-15T16:15:45.845Z,2022-10-16T11:23:39Z,3847866815,21,,3847866817,178,,3845642709,56,Back,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290449,14,61,1,0,40,9njsy633rh1tyri7l2jaju5o,0,77.8,94.9,2022-10-15T16:15:49.435Z,2022-10-16T11:23:39Z,3845643015,56,Left,3847866909,178,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290557,11,5,1,0,41,3ix9om1svhd6obl0mbk1otgop,1,26.6,-1.8,2022-10-15T16:15:50.186Z,2022-10-16T06:49:34Z,3845643677,233,15,3845643565,347,,3845643563,56,Back,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290477,15,5,1,0,41,9njsy633rh1tyri7l2jaju5o,0,73.4,101.8,2022-10-15T16:15:50.186Z,2022-10-16T06:49:35Z,3845643071,56,Left,3845643075,347,,3845643739,233,11,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290649,12,1,1,0,51,3ix9om1svhd6obl0mbk1otgop,1,28.5,0,2022-10-15T16:16:00.753Z,2022-10-16T11:23:38Z,3845644103,56,Back,3845644109,212,9.9,3845644101,107,,3845644111,213,0.4,3845644105,140,37.1,3845644107,141,4.1,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290655,13,61,1,0,53,3ix9om1svhd6obl0mbk1otgop,0,45.9,4.1,2022-10-15T16:16:02.181Z,2022-10-16T11:23:38Z,3847867155,178,,3845644135,56,Back,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290709,16,4,1,0,54,9njsy633rh1tyri7l2jaju5o,1,55.5,92.7,2022-10-15T16:16:03.394Z,2022-10-16T11:23:38Z,3845644483,286,,3845644481,265,,3845644477,56,Left,3845644475,13,,3845644479,152,,3845644823,233,14,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290683,14,4,1,0,54,3ix9om1svhd6obl0mbk1otgop,0,44.5,7.3,2022-10-15T16:16:03.395Z,2022-10-16T11:23:37Z,3847867207,178,,3845644799,152,,3845644801,265,,3845644295,285,,3845644293,56,Back,3845644797,13,,3845644831,233,16,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290957,17,1,1,1,12,9njsy633rh1tyri7l2jaju5o,1,56,88.1,2022-10-15T16:16:21.184Z,2022-10-16T11:23:37Z,3845645899,141,94.2,3847867241,178,,3845645907,213,2.8,3845645897,140,43.6,3845645891,5,,3845645895,56,Back,3845645893,152,,3845645903,212,13.7,6s5hiok2ywsv4kfxfql8iorth,M. Wakaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291039,18,1,1,1,14,9njsy633rh1tyri7l2jaju5o,1,48.6,91.5,2022-10-15T16:16:22.970Z,2022-10-16T11:23:36Z,3845646331,141,63.6,3845646335,213,3.9,3845646333,212,26.8,3845646329,140,30.6,3847867355,178,,3845646327,56,Back,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291111,19,1,1,1,18,9njsy633rh1tyri7l2jaju5o,1,25.5,57.4,2022-10-15T16:16:26.979Z,2022-10-16T11:23:36Z,3845646681,213,3.7,3845646677,141,42.1,3845646675,140,8.8,3845646671,56,Back,3845646679,212,20.4,3847867409,178,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472704759,813,43,1,1,18,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-10-15T16:16:27.447Z,2022-10-16T07:11:47Z,3847892755,144,82,3847892575,178,0,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291137,20,1,1,1,21,9njsy633rh1tyri7l2jaju5o,0,12.2,29.9,2022-10-15T16:16:30.617Z,2022-10-16T11:23:35Z,3847867539,178,,3845646753,140,41.7,3845646757,212,31.0,3845646751,56,Back,3845646755,141,26.8,3845646759,213,6.2,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291645,19,49,1,1,23,3ix9om1svhd6obl0mbk1otgop,1,58.8,78.2,2022-10-15T16:16:32.030Z,2022-10-16T11:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291185,15,1,1,1,24,3ix9om1svhd6obl0mbk1otgop,1,62.3,77.2,2022-10-15T16:16:33.312Z,2022-10-16T11:23:33Z,3845647061,213,5.2,3845647059,212,25.6,3845647057,141,43.6,3845647055,140,73.3,3845647053,56,Center,3847867669,178,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472704881,747,43,1,1,25,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-10-15T16:16:34.319Z,2022-10-16T07:12:14Z,3847893623,178,0,3847893685,144,82,,,,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291221,16,2,1,1,25,3ix9om1svhd6obl0mbk1otgop,1,74.2,57.4,2022-10-15T16:16:34.740Z,2022-10-16T11:23:33Z,3845647259,56,Center,3845647275,140,87.7,3847867825,178,,3845648063,7,1gzgkjei16r4lt2fvcedy1jvt,3845647279,141,59.9,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291273,21,55,1,1,25,9njsy633rh1tyri7l2jaju5o,1,23.6,48.2,2022-10-15T16:16:34.741Z,2022-10-16T11:23:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291227,17,43,1,1,30,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-10-15T16:16:38.902Z,2022-10-15T16:16:44Z,3845647747,144,39,3845647301,22,0,3845647311,250,0,3845647305,56,Center,3845647303,17,0,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291237,18,43,1,1,31,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-10-15T16:16:40.062Z,2022-10-15T16:16:43Z,3845647357,56,Center,3845647609,144,5,3845647363,346,0,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291711,22,1,1,1,57,9njsy633rh1tyri7l2jaju5o,0,14.5,47.7,2022-10-15T16:17:06.425Z,2022-10-16T11:23:32Z,3845649789,56,Center,3845649793,141,34.9,3845649787,241,,3845649785,155,,3847867935,178,,3845649797,213,6.1,3845649791,140,65.6,3845649795,212,54.4,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,3845649799,1,,3845649783,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291767,20,1,1,2,1,3ix9om1svhd6obl0mbk1otgop,1,33.9,67.4,2022-10-15T16:17:10.305Z,2022-10-16T11:23:32Z,3845650109,141,69.6,3845650111,212,11.3,3845650107,140,44.6,3845650099,3,,3847868011,388,,3845650103,56,Back,3845650113,213,0.1,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291785,21,4,1,2,3,3ix9om1svhd6obl0mbk1otgop,1,44.9,73.2,2022-10-15T16:17:12.308Z,2022-10-16T11:23:32Z,3845650199,56,Back,3845650197,295,,3845650195,13,,3845650203,286,,3845650239,233,23,3845650201,152,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291779,23,4,1,2,3,9njsy633rh1tyri7l2jaju5o,0,55.1,26.8,2022-10-15T16:17:12.309Z,2022-10-16T11:23:31Z,3845650159,13,,3845650161,295,,3845650165,152,,3845650167,285,,3845650257,233,21,3845650163,56,Center,3847868057,178,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292107,22,1,1,2,24,3ix9om1svhd6obl0mbk1otgop,1,50.3,76.4,2022-10-15T16:17:32.915Z,2022-10-16T11:23:31Z,3845651963,152,,3845651989,189,,3847868149,178,,3845651971,212,24.9,3845651967,140,35.0,3845651965,56,Back,3845651961,5,,3845651973,213,4.0,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,3845651969,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292181,23,1,1,2,26,3ix9om1svhd6obl0mbk1otgop,1,39.9,59.2,2022-10-15T16:17:35.659Z,2022-10-16T11:23:30Z,3845652333,212,13.0,3845652329,140,38.9,3847868245,178,,3845652327,56,Back,3845652331,141,78.2,3845652335,213,1.7,,,,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292209,24,1,1,2,30,3ix9om1svhd6obl0mbk1otgop,1,44,94.6,2022-10-15T16:17:39.366Z,2022-10-16T11:23:29Z,3845652473,212,23.2,3845652469,140,27.3,3847868361,178,,3845652467,56,Back,3845652471,141,72.3,3845652475,213,3.9,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292227,25,1,1,2,32,3ix9om1svhd6obl0mbk1otgop,0,32.6,74.5,2022-10-15T16:17:41.565Z,2022-10-16T11:23:29Z,3845652553,155,,3847868489,178,,3845652563,213,0.4,3845652557,140,56.7,3845652555,56,Left,3845652561,212,26.9,3845652559,141,88.1,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292233,24,61,1,2,34,9njsy633rh1tyri7l2jaju5o,0,45.8,8.2,2022-10-15T16:17:43.118Z,2022-10-16T11:23:28Z,3847868827,178,,3845652603,56,Back,,,,,,,,,,,,,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292247,25,5,1,2,34,9njsy633rh1tyri7l2jaju5o,0,45.2,-1.8,2022-10-15T16:17:43.789Z,2022-10-16T06:50:58Z,3845652679,56,Back,3845652683,347,,3845653635,233,26,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292441,26,5,1,2,34,3ix9om1svhd6obl0mbk1otgop,1,54.8,101.8,2022-10-15T16:17:43.789Z,2022-10-16T06:50:57Z,3845653601,347,,3845653609,233,25,3845653599,56,Left,,,,,,,,,,,,,,,,8am2h5qc7296fima2r4wam63u,J. Marcelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292497,27,1,1,2,47,3ix9om1svhd6obl0mbk1otgop,0,54.5,100,2022-10-15T16:17:55.957Z,2022-10-16T11:23:28Z,3845653939,107,,3845653949,213,5.8,3845653943,140,63.9,3845653941,56,Left,3845653945,141,94.5,3845653947,212,11.0,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472705123,816,67,1,2,48,9njsy633rh1tyri7l2jaju5o,1,30.3,5.2,2022-10-15T16:17:57.176Z,2022-10-16T11:23:28Z,3847895233,233,751,,,,,,,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
