id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2530970301,9,1,1,0,11,2nhn3ikl1ciq34w3hcp883d6p,0,33.1,81.5,2023-04-09T11:30:58.422Z,2023-04-10T06:44:35Z,4176109355,213,6.0,4176109351,141,74.7,4176109353,212,14.2,4178475133,178,,4176109347,140,45.9,4176109343,56,Back,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970281,3,49,1,0,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,49.9,23.5,2023-04-09T11:30:59.607Z,2023-04-10T06:44:35Z,,,,,,,,,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970389,4,1,1,0,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,63.3,42.1,2023-04-09T11:31:03.073Z,2023-04-10T06:44:34Z,4178475373,178,,4176109727,212,14.9,4176109723,140,65.7,4176109729,213,1.4,4176109721,56,Center,4176109725,141,63.7,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970417,5,1,1,0,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,62.4,60,2023-04-09T11:31:05.050Z,2023-04-10T06:44:33Z,4176109837,213,2.1,4176109833,141,77.0,4176109829,140,56.5,4176109835,212,13.1,4178475489,178,,4176109827,56,Center,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970465,6,1,1,0,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.3,72.9,2023-04-09T11:31:06.923Z,2023-04-10T06:44:32Z,4176110121,141,69.1,4178475575,178,,4176110125,213,6.0,4176110117,56,Center,4176110119,140,64.0,4176110123,212,9.5,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970471,7,50,1,0,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,62,70.8,2023-04-09T11:31:09.204Z,2023-04-10T06:44:31Z,4176110163,56,Center,4176110449,233,10,4176110165,286,,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970517,10,7,1,0,23,2nhn3ikl1ciq34w3hcp883d6p,1,38,29.2,2023-04-09T11:31:09.849Z,2023-04-10T06:44:31Z,4176110347,285,,4178476003,178,,4177221929,384,,4176110345,56,Back,4176110373,233,7,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970513,8,3,1,0,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,64,71.6,2023-04-09T11:31:10.937Z,2023-04-10T06:44:30Z,4177222297,465,,4178476127,178,,4176110337,286,,4176110399,233,11,4176110335,56,Center,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970521,11,45,1,0,24,2nhn3ikl1ciq34w3hcp883d6p,0,36,28.4,2023-04-09T11:31:10.937Z,2023-04-10T06:44:30Z,4176110361,56,Back,4176110363,285,,4176110457,233,8,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970547,9,1,1,0,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,67.5,78.8,2023-04-09T11:31:12.776Z,2023-04-10T06:44:30Z,4178476253,178,,4176110483,140,71.1,4176110487,212,9.2,4176110485,141,91.1,4176110481,56,Left,4176110489,213,1.1,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970623,10,1,1,0,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,77.8,94.4,2023-04-09T11:31:14.996Z,2023-04-10T06:44:29Z,4176110791,56,Left,4176110799,213,5.8,4176110795,141,84.1,4176110793,140,89.9,4178476425,178,,4176110797,212,14.5,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970639,11,1,1,0,30,6vyr13j6kbwdtxjwm1m4m8nu2,0,92.1,84,2023-04-09T11:31:17.218Z,2023-04-10T06:44:28Z,4176110877,2,,4177223067,224,,4176110971,236,,4176110885,56,Left,4177223069,72,,4176110973,233,12,4176110977,286,,4178476517,178,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,4176110901,213,4.1,4176110889,140,90.5,4176110893,141,80.6,4176110881,155,4176110897,212,2.9,,,,,,,,,,,,,,,,,,,,,
2530970649,12,12,1,0,30,2nhn3ikl1ciq34w3hcp883d6p,1,8.2,20.8,2023-04-09T11:31:17.281Z,2023-04-10T06:44:28Z,4176111009,233,11,4176110925,56,Back,4176110923,185,,4178476563,178,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970663,12,6,1,0,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,95.9,81.6,2023-04-09T11:31:17.729Z,2023-04-09T23:49:01Z,4176111137,233,13,4176111021,73,,4176111019,56,Left,,,,,,,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530970677,13,6,1,0,31,2nhn3ikl1ciq34w3hcp883d6p,0,4.1,18.4,2023-04-09T11:31:17.729Z,2023-04-09T23:49:01Z,4176111173,233,12,4176111091,73,,4176111065,56,Back,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971341,13,1,1,1,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,99.9,99.3,2023-04-09T11:31:57.783Z,2023-04-09T23:49:05Z,4176114143,212,15.0,4176114133,140,86.5,4176114137,141,91.5,4176114115,6,,4176114127,56,Left,4178476753,178,,4176114149,213,3.5,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971367,14,1,1,1,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,91.1,99,2023-04-09T11:31:58.626Z,2023-04-10T06:44:28Z,4176114233,2,,4176114237,56,Center,4176114243,212,22.0,4176114241,141,66.6,4176114239,140,91.9,4178476881,178,,4177224837,224,,4176114245,213,4.8,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,4177224839,72,,4176114235,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971375,15,1,1,1,13,6vyr13j6kbwdtxjwm1m4m8nu2,0,93.4,68.1,2023-04-09T11:31:59.665Z,2023-04-10T06:44:27Z,4176114299,56,Center,4176114303,141,44.2,4176114307,213,4.6,4176114295,3,,4178477037,178,,4176114301,140,92.0,4176114297,168,,4176114305,212,16.3,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971383,14,12,1,1,14,2nhn3ikl1ciq34w3hcp883d6p,1,9,46.3,2023-04-09T11:32:00.563Z,2023-04-10T06:44:27Z,4176114349,212,19.2,4176114361,15,,4176114351,213,5.0,4176114345,140,13.5,4178477207,178,,4176114343,56,Back,4176114347,141,19.0,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971425,16,1,1,1,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,82.9,78.7,2023-04-09T11:32:02.363Z,2023-04-10T06:26:11Z,4176114579,56,Center,4176114581,140,94.6,4176114577,3,,4176114591,213,6.1,4176114583,141,75.6,4176114587,212,12.5,4178477459,178,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971433,17,1,1,1,17,6vyr13j6kbwdtxjwm1m4m8nu2,0,95.6,78.6,2023-04-09T11:32:04.423Z,2023-04-10T06:44:27Z,4176114627,212,27.8,4178477725,178,,4176114623,140,91.3,4176114619,155,,4176114625,141,38.3,4176114629,213,4.5,4176114621,56,Center,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971451,15,12,1,1,19,2nhn3ikl1ciq34w3hcp883d6p,1,8.3,59.9,2023-04-09T11:32:06.172Z,2023-04-10T06:44:26Z,4176114733,140,9.7,4176114825,167,,4176114737,212,28.7,4176114747,15,,4178477921,178,,4176114735,141,100.0,4176114731,56,Back,4176114739,213,1.5,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971463,16,5,1,1,22,2nhn3ikl1ciq34w3hcp883d6p,0,11.4,102,2023-04-09T11:32:09.448Z,2023-04-09T23:49:42Z,4176116195,233,18,4176114787,56,Back,4176114789,347,,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971715,18,5,1,1,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,88.6,-2,2023-04-09T11:32:09.448Z,2023-04-09T23:49:41Z,4176116167,233,16,4176116133,347,,4176116131,56,Right,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971741,19,1,1,1,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,82.6,0,2023-04-09T11:32:26.247Z,2023-04-10T06:44:26Z,4176116271,213,2.4,4176116267,141,10.1,4176116263,56,Right,4176116265,140,74.8,4176116269,212,11.6,4176116261,107,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971803,20,1,1,1,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,76.6,6.8,2023-04-09T11:32:27.059Z,2023-04-10T06:44:25Z,4176116609,213,6.2,4176116601,140,81.3,4176116605,141,6.5,4176116599,56,Right,4176116607,212,4.9,4178478391,388,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971817,21,1,1,1,41,6vyr13j6kbwdtxjwm1m4m8nu2,0,80.1,0.8,2023-04-09T11:32:28.231Z,2023-04-10T06:44:25Z,4178478597,178,,4176116677,212,17.1,4176116669,56,Center,4176116679,213,1.9,4176116671,140,75.4,4176116675,141,24.9,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530971855,17,49,1,1,43,2nhn3ikl1ciq34w3hcp883d6p,1,24.5,80.1,2023-04-09T11:32:29.962Z,2023-04-10T06:44:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972003,18,1,1,1,49,2nhn3ikl1ciq34w3hcp883d6p,1,27,79.7,2023-04-09T11:32:35.693Z,2023-04-10T06:44:22Z,4176117609,140,27.7,4176117615,213,1.5,4176117611,141,94.1,4178479009,178,,4176117613,212,9.8,4176117607,56,Back,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972021,19,1,1,1,51,2nhn3ikl1ciq34w3hcp883d6p,1,26.4,96.6,2023-04-09T11:32:38.215Z,2023-04-10T06:44:21Z,4176117703,141,86.9,4176117701,140,10.9,4176117709,213,3.5,4178479165,178,,4176117699,56,Back,4176117705,212,17.6,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972065,20,1,1,1,53,2nhn3ikl1ciq34w3hcp883d6p,1,7.9,94.3,2023-04-09T11:32:40.436Z,2023-04-10T06:44:20Z,4176117957,140,3.7,4176117963,213,4.5,4178479281,178,,4176117961,212,24.4,4176117955,56,Back,4176117959,141,59.0,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972101,21,1,1,1,56,2nhn3ikl1ciq34w3hcp883d6p,0,4.5,59,2023-04-09T11:32:43.512Z,2023-04-10T06:44:19Z,4176118129,141,28.2,4176118125,56,Back,4176118133,213,5.8,4178479397,178,,4176118131,212,49.0,4176118127,140,46.7,4176118123,157,,4176118135,1,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972109,22,49,1,1,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,53.9,71.7,2023-04-09T11:32:45.699Z,2023-04-10T06:44:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972191,23,1,1,2,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,60.8,58.1,2023-04-09T11:32:49.015Z,2023-04-10T06:44:18Z,4176118613,213,5.3,4176118607,140,69.5,4176118609,141,38.5,4178479725,178,,4176118611,212,16.2,4176118605,56,Center,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972201,24,1,1,2,3,6vyr13j6kbwdtxjwm1m4m8nu2,0,70.3,41.2,2023-04-09T11:32:49.899Z,2023-04-10T06:44:18Z,4178479947,178,,4176118663,140,73.8,4176118667,212,4.4,4176118669,213,0.6,4176118661,56,Center,4176118665,141,44.8,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972223,22,1,1,2,4,2nhn3ikl1ciq34w3hcp883d6p,0,24.2,53,2023-04-09T11:32:50.730Z,2023-04-10T06:44:17Z,4176118771,212,14.5,4176118767,140,35.3,4176118765,56,Back,4178480233,178,,4176118773,213,0.6,4176118769,141,65.8,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972229,25,43,1,2,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-09T11:32:51.842Z,2023-04-09T11:33:03Z,4176118795,140,63.3,4176118791,56,Center,4176119521,144,1,4176118799,141,32.4,4176118805,213,3.8,4176118803,212,13.9,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531429845,1045,67,1,2,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,65.5,41,2023-04-09T11:32:52.193Z,2023-04-10T06:44:17Z,4178541075,233,829,,,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531429843,829,67,1,2,5,2nhn3ikl1ciq34w3hcp883d6p,0,34.5,59,2023-04-09T11:32:52.194Z,2023-04-10T06:44:16Z,4178541091,233,1045,,,,,,,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972235,26,50,1,2,6,6vyr13j6kbwdtxjwm1m4m8nu2,1,68.6,33.3,2023-04-09T11:32:53.078Z,2023-04-10T06:44:16Z,4176119511,233,23,4176118821,286,,4176118819,56,Center,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972317,23,7,1,2,6,2nhn3ikl1ciq34w3hcp883d6p,0,31.4,66.7,2023-04-09T11:32:53.168Z,2023-04-10T06:44:15Z,4176119235,56,Back,4176119495,233,26,4178480641,178,,4176119237,285,,4177230071,384,,,,,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972349,27,1,1,2,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,45.9,18.7,2023-04-09T11:32:58.243Z,2023-04-10T06:44:14Z,4176119417,212,23.8,4176119413,140,40.7,4176119411,56,Back,4178480783,178,,4176119419,213,1.8,4176119415,141,52.7,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972387,28,1,1,2,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.4,53.7,2023-04-09T11:33:00.912Z,2023-04-10T06:44:14Z,4176119583,56,Back,4176119591,213,4.9,4178480905,178,,4176119587,141,24.0,4176119589,212,20.7,4176119585,140,42.8,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972425,29,1,1,2,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.6,21,2023-04-09T11:33:03.747Z,2023-04-10T06:44:13Z,4176119751,141,30.3,4176119755,213,0.6,4176119749,140,48.7,4176119747,56,Back,4178481007,178,,4176119753,212,10.6,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972473,30,1,1,2,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,52.9,34.7,2023-04-09T11:33:06.691Z,2023-04-10T06:44:11Z,4176120019,140,51.0,4178481133,178,,4176120023,212,30.4,4176120021,141,79.3,4176120025,213,1.6,4176120017,56,Left,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530972633,31,1,1,2,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,52.4,73.8,2023-04-09T11:33:09.555Z,2023-04-10T06:44:11Z,4176120867,140,63.3,4176120871,141,96.2,4176120875,213,0.9,4178481213,178,,4176120865,56,Left,4176120873,212,19.1,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
